Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Gustav Christensen,DEN,FW,Midtjylland,17,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Anders Christiansen,DEN,"FW,MF",Malmö,32,1990,5.0,0,10,3,30.0,2.00,0.60,0.00,0.00,18.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Cicinho,BUL,DF,Ludogorets,33,1988,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Eldar Ćivić,BIH,DF,Ferencváros,26,1996,2.2,0,2,0,0.0,0.92,0.00,0.00,,27.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Sebastián Coates,URU,DF,Sporting CP,31,1990,5.0,2,7,4,57.1,1.40,0.80,0.29,0.50,5.3,0,0,0,2.5,2.5,0.44,-0.5,-0.5
Marcus Coco,FRA,"DF,FW",Nantes,26,1996,1.4,0,1,0,0.0,0.74,0.00,0.00,,14.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Francisco Conceição,POR,MF,Ajax,19,2002,0.1,0,1,0,0.0,12.86,0.00,0.00,,17.8,0,0,0,0.0,0.0,0.04,0.0,0.0
Sébastien Corchia,FRA,DF,Nantes,31,1990,4.0,0,2,0,0.0,0.50,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Kalifa Coulibaly,MLI,"FW,MF",Red Star,30,1991,0.4,0,2,1,50.0,5.14,2.57,0.00,0.00,13.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Nichita Covali,MDA,FW,Sheriff Tiraspol,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Crespo,POR,MF,Fenerbahçe,25,1996,4.8,0,4,0,0.0,0.83,0.00,0.00,,22.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Bryan Cristante,ITA,"MF,DF",Roma,27,1995,14.5,0,22,7,31.8,1.52,0.48,0.00,0.00,12.1,0,0,0,2.3,2.3,0.11,-2.3,-2.3
Juan Cuadrado,COL,DF,Juventus,34,1988,6.6,0,7,3,42.9,1.06,0.46,0.00,0.00,17.6,2,0,0,0.5,0.5,0.07,-0.5,-0.5
Elvin Cəfərquliyev,AZE,DF,Qarabağ,21,2000,3.5,0,1,0,0.0,0.29,0.00,0.00,,30.9,0,0,0,0.0,0.0,0.01,0.0,0.0
Johan Dahlin,SWE,GK,Malmö,35,1986,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Diogo Dalot,POR,DF,Manchester Utd,23,1999,6.9,1,2,1,50.0,0.29,0.15,0.50,1.00,16.0,0,0,0,0.2,0.2,0.11,+0.8,+0.8
Henrik Dalsgaard,DEN,DF,Midtjylland,33,1989,6.3,0,4,1,25.0,0.63,0.16,0.00,0.00,10.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Danilo,BRA,DF,Juventus,31,1991,8.2,0,6,1,16.7,0.73,0.12,0.00,0.00,26.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Danilo,BRA,FW,Feyenoord,23,1999,6.2,2,16,6,37.5,2.60,0.97,0.13,0.33,13.8,0,0,0,2.3,2.3,0.14,-0.3,-0.3
Amadou Dante,MLI,DF,Sturm Graz,21,2000,5.5,0,4,2,50.0,0.73,0.36,0.00,0.00,31.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Mattia De Sciglio,ITA,DF,Juventus,29,1992,1.6,0,2,1,50.0,1.27,0.63,0.00,0.00,18.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Amar Dedić,BIH,DF,RB Salzburg,19,2002,1.8,0,4,0,0.0,2.21,0.00,0.00,,23.0,1,0,0,0.2,0.2,0.06,-0.2,-0.2
Spas Delev,BUL,"FW,DF",Ludogorets,32,1989,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andy Delort,ALG,FW,Nantes,30,1991,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kerem Demirbay,GER,MF,Leverkusen,29,1993,2.9,1,9,5,55.6,3.09,1.72,0.11,0.20,25.9,0,0,0,0.4,0.4,0.05,+0.6,+0.6
Stefano Denswil,SUR,DF,Trabzonspor,29,1993,3.8,0,1,1,100.0,0.26,0.26,0.00,0.00,35.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Kiril Despodov,BUL,FW,Ludogorets,25,1996,2.7,1,6,3,50.0,2.22,1.11,0.17,0.33,17.8,2,0,0,0.5,0.5,0.08,+0.5,+0.5
Ángel Di María,ARG,FW,Juventus,34,1988,6.1,4,18,9,50.0,2.95,1.48,0.17,0.33,22.6,0,1,1,1.9,1.4,0.08,+2.1,+1.6
Moussa Diaby,FRA,"FW,MF",Leverkusen,23,1999,6.3,3,22,7,31.8,3.50,1.12,0.14,0.43,17.7,0,0,0,2.7,2.7,0.12,+0.3,+0.3
Samba Diallo,SEN,"MF,FW",Dynamo Kyiv,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Krépin Diatta,SEN,"MF,FW",Monaco,23,1999,6.1,1,15,5,33.3,2.45,0.82,0.07,0.20,19.4,0,0,0,1.2,1.2,0.08,-0.2,-0.2
Ismael Diawara,MLI,GK,Malmö,27,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dénes Dibusz,HUN,GK,Ferencváros,31,1990,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Javairô Dilrosun,NED,"FW,MF",Feyenoord,24,1998,5.0,0,4,0,0.0,0.79,0.00,0.00,,17.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Ousmane Diomande,CIV,DF,Sporting CP,18,2003,3.0,0,3,0,0.0,1.00,0.00,0.00,,20.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Edan Diop,FRA,DF,Monaco,17,2004,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mouhamed Diop,SEN,"MF,FW",Sheriff Tiraspol,21,2000,5.8,1,9,2,22.2,1.55,0.35,0.11,0.50,20.4,0,0,0,0.8,0.8,0.09,+0.2,+0.2
Axel Disasi,FRA,DF,Monaco,24,1998,8.3,2,7,3,42.9,0.84,0.36,0.29,0.67,18.7,0,0,0,0.4,0.4,0.06,+1.6,+1.6
Mix Diskerud,USA,MF,AC Omonia,31,1990,2.7,0,1,0,0.0,0.36,0.00,0.00,,27.1,0,0,0,0.0,0.0,0.04,0.0,0.0
Álvaro djaló,ESP,"FW,MF",Braga,22,1999,1.5,1,6,1,16.7,3.94,0.66,0.17,1.00,21.3,1,0,0,0.4,0.4,0.07,+0.6,+0.6
Djaniny,CPV,"FW,MF",Trabzonspor,31,1991,2.5,0,2,1,50.0,0.80,0.40,0.00,0.00,15.0,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Marko Dmitrović,SRB,GK,Sevilla,30,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ritsu Doan,JPN,"MF,FW",Freiburg,24,1998,5.2,1,13,4,30.8,2.51,0.77,0.08,0.25,16.7,0,0,0,1.2,1.2,0.09,-0.2,-0.2
Danilho Doekhi,NED,DF,Union Berlin,24,1998,7.9,1,6,2,33.3,0.76,0.25,0.17,0.50,10.1,0,0,0,0.6,0.6,0.11,+0.4,+0.4
Jeremy Doku,BEL,"MF,FW",Rennes,20,2002,2.6,0,6,0,0.0,2.27,0.00,0.00,,19.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Désiré Doué,FRA,"MF,FW",Rennes,17,2005,2.4,1,8,3,37.5,3.27,1.23,0.13,0.33,17.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4
Aleksandar Dragović,AUT,DF,Red Star,31,1991,4.7,0,3,0,0.0,0.64,0.00,0.00,,7.6,0,0,0,0.5,0.5,0.17,-0.5,-0.5
Anders Dreyer,DEN,"FW,MF",Midtjylland,24,1998,5.1,2,11,3,27.3,2.14,0.58,0.18,0.67,17.8,0,0,0,1.5,1.5,0.14,+0.5,+0.5
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,24,1998,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Paulo Dybala,ARG,"MF,FW",Roma,28,1993,7.4,5,26,10,38.5,3.52,1.35,0.15,0.40,19.1,4,1,1,3.1,2.3,0.09,+1.9,+1.7
Nikolas Dyhr,DEN,DF,Midtjylland,21,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Blerim Džemaili,SUI,MF,Zürich,36,1986,2.9,0,2,1,50.0,0.69,0.34,0.00,0.00,21.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Mads Døhr Thychosen,DEN,DF,Midtjylland,25,1997,2.9,0,1,0,0.0,0.34,0.00,0.00,,11.6,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Dennis Eckert,GER,FW,Union SG,25,1997,1.0,0,2,0,0.0,2.07,0.00,0.00,,12.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Marcus Edwards,ENG,"MF,FW",Sporting CP,23,1998,5.8,1,11,3,27.3,1.88,0.51,0.00,0.00,22.9,1,1,1,2.4,1.6,0.14,-1.4,-1.6
Maximilian Eggestein,GER,MF,Freiburg,25,1996,4.4,0,5,1,20.0,1.13,0.23,0.00,0.00,21.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Anthony Elanga,SWE,FW,Manchester Utd,20,2002,1.5,0,6,1,16.7,3.94,0.66,0.00,0.00,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Mohamed Elneny,EGY,MF,Arsenal,30,1992,0.7,0,1,0,0.0,1.48,0.00,0.00,,31.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Aritz Elustondo,ESP,DF,Real Sociedad,28,1994,5.2,1,6,1,16.7,1.16,0.19,0.17,1.00,13.8,0,0,0,0.8,0.8,0.13,+0.2,+0.2
Breel Embolo,SUI,FW,Monaco,25,1997,3.3,2,12,5,41.7,3.67,1.53,0.08,0.20,13.5,0,1,1,2.5,1.7,0.15,-0.5,-0.7
Emanuel Emegha,NED,FW,Sturm Graz,19,2003,2.3,1,7,1,14.3,2.99,0.43,0.14,1.00,9.2,0,0,0,1.1,1.1,0.15,-0.1,-0.1
Youssef En-Nesyri,MAR,FW,Sevilla,25,1997,8.0,4,23,11,47.8,2.89,1.38,0.17,0.36,14.3,0,0,0,2.7,2.7,0.12,+1.3,+1.3
Nikos Englezou,CYP,"DF,FW",AÉK Lárnaka,29,1993,1.2,0,2,0,0.0,1.68,0.00,0.00,,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Enrique,ESP,MF,Betis,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Strahinja Eraković,SRB,DF,Red Star,21,2001,6.0,0,3,0,0.0,0.50,0.00,0.00,,17.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Yusuf Erdoğan,TUR,DF,Trabzonspor,29,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Evren Eren Elmalı,TUR,DF,Trabzonspor,22,2000,5.3,0,3,0,0.0,0.56,0.00,0.00,,23.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Christian Eriksen,DEN,MF,Manchester Utd,30,1992,5.9,0,7,1,14.3,1.18,0.17,0.00,0.00,28.9,2,0,0,0.3,0.3,0.05,-0.3,-0.3
Ricardo Esgaio,POR,"DF,MF",Sporting CP,29,1993,5.2,0,3,1,33.3,0.57,0.19,0.00,0.00,16.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Anderson Esiti,NGA,MF,Ferencváros,28,1994,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Runar Espejord,NOR,FW,Bodø/Glimt,26,1996,4.7,0,5,1,20.0,1.06,0.21,0.00,0.00,15.9,0,0,0,0.5,0.5,0.11,-0.5,-0.5
Dario Essugo,POR,MF,Sporting CP,17,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Evander,BRA,MF,Midtjylland,24,1998,5.7,1,10,0,0.0,1.76,0.00,0.00,,24.6,0,1,2,2.4,0.8,0.08,-1.4,-0.8
Fabiano,BRA,GK,AC Omonia,34,1988,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabiano,BRA,DF,Braga,22,2000,4.4,0,4,1,25.0,0.91,0.23,0.00,0.00,23.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Fábio,BRA,DF,Nantes,32,1990,1.0,0,1,1,100.0,0.96,0.96,0.00,0.00,23.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Nicolò Fagioli,ITA,MF,Juventus,21,2001,4.0,0,4,0,0.0,1.01,0.00,0.00,,20.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Imad Faraj,MAR,"FW,MF",AÉK Lárnaka,23,1999,3.9,0,2,0,0.0,0.51,0.00,0.00,,17.8,0,0,0,0.6,0.6,0.29,-0.6,-0.6
Abdul Fatawu Issahaku,GHA,MF,Sporting CP,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ansu Fati,ESP,FW,Barcelona,19,2002,0.4,0,3,1,33.3,6.75,2.25,0.00,0.00,21.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Giacomo Faticanti,ITA,MF,Roma,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nabil Fekir,FRA,MF,Betis,29,1993,1.0,2,3,2,66.7,3.00,2.00,0.67,1.00,12.8,0,0,0,0.9,0.9,0.31,+1.1,+1.1
Luiz Felipe,ITA,DF,Betis,25,1997,4.3,0,1,0,0.0,0.23,0.00,0.00,,23.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Bruno Fernandes,POR,"MF,FW",Manchester Utd,27,1994,9.6,1,23,7,30.4,2.40,0.73,0.04,0.14,17.7,1,0,0,2.6,2.6,0.11,-1.6,-1.6
Mateus Fernandes,POR,MF,Sporting CP,18,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Carlos Fernández,ESP,"FW,MF",Real Sociedad,26,1996,1.8,0,8,1,12.5,4.34,0.54,0.00,0.00,14.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Fernando,BRA,FW,RB Salzburg,23,1999,0.7,0,1,0,0.0,1.53,0.00,0.00,,7.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Fernando,BRA,"MF,DF",Sevilla,35,1987,9.5,0,3,0,0.0,0.32,0.00,0.00,,19.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Mark Flekken,NED,GK,Freiburg,29,1993,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Youssouf Fofana,FRA,MF,Monaco,23,1999,7.9,0,15,5,33.3,1.91,0.64,0.00,0.00,22.2,0,0,0,1.5,1.5,0.10,-1.5,-1.5
Timothy Fosu-Mensah,NED,MF,Leverkusen,24,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lassina Franck Traoré,BFA,FW,Shakhtar,21,2001,3.0,0,2,0,0.0,0.67,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Guillaume François,BEL,DF,Union SG,32,1990,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fred,BRA,MF,Manchester Utd,29,1993,5.9,1,12,4,33.3,2.05,0.68,0.08,0.25,20.0,0,0,0,1.0,1.0,0.09,0.0,0.0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,21,2000,7.8,1,12,3,25.0,1.54,0.39,0.08,0.33,15.6,0,0,0,1.5,1.5,0.13,-0.5,-0.5
Mohammed Fuseini,GHA,FW,Sturm Graz,20,2002,0.6,0,2,1,50.0,3.60,1.80,0.00,0.00,14.0,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Cody Gakpo,NED,FW,PSV Eindhoven,23,1999,4.1,3,14,6,42.9,3.42,1.47,0.21,0.50,18.6,0,0,0,1.2,1.2,0.09,+1.8,+1.8
Romain Gall,USA,DF,Malmö,27,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ignatius Ganago,CMR,"FW,MF",Nantes,23,1999,3.1,1,8,2,25.0,2.54,0.64,0.13,0.50,13.1,0,0,0,0.6,0.6,0.08,+0.4,+0.4
Gara Garayev,AZE,MF,Qarabağ,29,1992,4.4,0,6,1,16.7,1.36,0.23,0.00,0.00,25.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Alejandro Garnacho,ARG,FW,Manchester Utd,18,2004,2.4,1,6,1,16.7,2.51,0.42,0.17,1.00,17.1,0,0,0,0.6,0.6,0.11,+0.4,+0.4
Stefan Gartenmann,DEN,DF,Midtjylland,25,1997,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Federico Gatti,ITA,DF,Juventus,24,1998,3.9,2,4,3,75.0,1.03,0.77,0.50,0.67,6.8,0,0,0,1.4,1.4,0.34,+0.6,+0.6
Gavi,ESP,"FW,MF",Barcelona,17,2004,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jusuf Gazibegović,BIH,DF,Sturm Graz,22,2000,4.9,0,2,0,0.0,0.41,0.00,0.00,,23.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Jean-Philippe Gbamin,CIV,MF,Trabzonspor,26,1995,2.6,0,2,1,50.0,0.78,0.39,0.00,0.00,28.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
David de Gea,ESP,GK,Manchester Utd,31,1990,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lutsharel Geertruida,NED,"DF,MF",Feyenoord,22,2000,8.3,0,4,0,0.0,0.48,0.00,0.00,,12.4,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Anwar El Ghazi,NED,FW,PSV Eindhoven,27,1995,2.2,1,2,1,50.0,0.93,0.46,0.50,1.00,16.9,0,0,0,0.1,0.1,0.04,+0.9,+0.9
Niko Gießelmann,GER,DF,Union Berlin,30,1991,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Armin Gigovic,BIH,MF,Midtjylland,20,2002,2.0,0,1,0,0.0,0.50,0.00,0.00,,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Bryan Gil,ESP,"FW,MF",Sevilla,21,2001,4.8,0,6,2,33.3,1.24,0.41,0.00,0.00,17.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Mario Gila,ESP,DF,Lazio,21,2000,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Santiago Giménez,MEX,FW,Feyenoord,21,2001,4.8,5,12,4,33.3,2.50,0.83,0.33,1.00,12.2,0,1,1,2.9,2.3,0.19,+2.1,+1.7
Matthias Ginter,GER,DF,Freiburg,28,1994,7.2,0,2,2,100.0,0.28,0.28,0.00,0.00,11.5,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Andrei Girotto,BRA,DF,Nantes,30,1992,6.0,0,4,0,0.0,0.67,0.00,0.00,,11.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Eugeniu Gliga,MDA,FW,Sheriff Tiraspol,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Oscar Gloukh,ISR,MF,RB Salzburg,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marko Gobeljić,SRB,DF,Red Star,29,1992,3.0,0,3,1,33.3,1.00,0.33,0.00,0.00,27.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Amer Gojak,BIH,"MF,FW",Ferencváros,25,1997,3.0,0,6,3,50.0,2.03,1.02,0.00,0.00,21.1,0,0,0,1.0,1.0,0.16,-1.0,-1.0
Aleksandr Golovin,RUS,"MF,FW",Monaco,26,1996,6.7,0,10,1,10.0,1.49,0.15,0.00,0.00,20.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Rodrigo Gomes,POR,MF,Braga,19,2003,2.1,0,3,2,66.7,1.46,0.97,0.00,0.00,12.6,0,0,0,0.5,0.5,0.16,-0.5,-0.5
Maxi Gómez,URU,FW,Trabzonspor,25,1996,1.8,1,6,3,50.0,3.38,1.69,0.17,0.33,16.9,0,0,0,0.5,0.5,0.08,+0.5,+0.5
Papu Gómez,ARG,"MF,FW",Sevilla,34,1988,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Victor Gomez,ESP,DF,Braga,22,2000,1.5,0,1,0,0.0,0.67,0.00,0.00,,31.2,0,0,0,0.0,0.0,0.04,0.0,0.0
Claude Gonçalves,POR,MF,Ludogorets,28,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pedro Gonçalves,POR,MF,Sporting CP,24,1998,6.0,3,22,9,40.9,3.65,1.49,0.14,0.33,20.1,0,0,0,2.5,2.5,0.11,+0.5,+0.5
Édgar González,ESP,DF,Betis,25,1997,4.0,0,2,0,0.0,0.50,0.00,0.00,,18.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Mikel González,ESP,"MF,DF",AÉK Lárnaka,36,1985,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Urko González,ESP,MF,Real Sociedad,21,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jean Gorby,FRA,MF,Braga,20,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jon Gorenc Stanković,SVN,MF,Sturm Graz,26,1996,4.2,0,5,1,20.0,1.18,0.24,0.00,0.00,21.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Andoni Gorosabel,ESP,DF,Real Sociedad,25,1996,3.4,0,2,1,50.0,0.58,0.29,0.00,0.00,21.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Amine Gouiri,ALG,FW,Rennes,22,2000,5.0,2,9,4,44.4,1.79,0.80,0.22,0.50,14.2,0,0,0,1.0,1.0,0.11,+1.0,+1.0
Lucas Gourna-Douath,FRA,MF,RB Salzburg,18,2003,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Michael Gregoritsch,AUT,FW,Freiburg,28,1994,3.0,3,17,8,47.1,5.63,2.65,0.18,0.38,14.8,1,0,0,2.0,2.0,0.12,+1.0,+1.0
Vincenzo Grifo,ITA,"MF,FW",Freiburg,29,1993,5.6,2,16,5,31.3,2.83,0.89,0.06,0.20,23.4,3,1,1,1.6,0.8,0.05,+0.4,+0.2
Lennart Grill,GER,GK,Union Berlin,23,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Denny Gropper,ISR,DF,Ludogorets,23,1999,1.4,1,3,1,33.3,2.08,0.69,0.33,1.00,19.4,1,0,0,0.4,0.4,0.14,+0.6,+0.6
Albert Grønbaek,DEN,"MF,FW",Bodø/Glimt,21,2001,4.2,1,11,2,18.2,2.63,0.48,0.09,0.50,21.6,0,0,0,0.7,0.7,0.06,+0.3,+0.3
Andrés Guardado,MEX,MF,Betis,35,1986,3.6,0,6,4,66.7,1.66,1.11,0.00,0.00,20.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Nemanja Gudelj,SRB,"DF,MF",Sevilla,30,1991,8.7,1,14,1,7.1,1.62,0.12,0.07,1.00,22.9,2,0,0,0.7,0.7,0.05,+0.3,+0.3
Renan Guedes,BRA,DF,Sheriff Tiraspol,24,1998,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Adrián Guerrero,ESP,"DF,MF",Zürich,24,1998,5.4,0,1,0,0.0,0.19,0.00,0.00,,17.5,0,0,0,0.0,0.0,0.03,0.0,0.0
Daniel Guerrero,ESP,FW,Betis,17,2005,0.3,0,1,1,100.0,3.75,3.75,0.00,0.00,16.4,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Evann Guessand,CIV,"FW,MF",Nantes,21,2001,4.3,1,7,1,14.3,1.63,0.23,0.14,1.00,12.1,0,0,0,0.7,0.7,0.11,+0.3,+0.3
Ander Guevara,ESP,MF,Real Sociedad,25,1997,4.2,1,3,2,66.7,0.71,0.48,0.33,0.50,19.3,0,0,0,0.4,0.4,0.13,+0.6,+0.6
Manuel Gulde,GER,DF,Freiburg,31,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Arda Güler,TUR,MF,Fenerbahçe,17,2005,2.6,1,6,3,50.0,2.30,1.15,0.17,0.33,24.3,1,0,0,0.2,0.2,0.03,+0.8,+0.8
Christian Günter,GER,"DF,MF",Freiburg,29,1993,7.3,0,6,1,16.7,0.82,0.14,0.00,0.00,20.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Luís Gustavo Ledes,POR,MF,AÉK Lárnaka,29,1992,5.0,0,2,0,0.0,0.40,0.00,0.00,,22.5,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Erick Gutiérrez,MEX,MF,PSV Eindhoven,27,1995,4.2,1,1,1,100.0,0.24,0.24,1.00,1.00,2.6,0,0,0,0.6,0.6,0.62,+0.4,+0.4
Ádám Gyurcsó,HUN,"FW,MF",AÉK Lárnaka,31,1991,3.1,1,7,2,28.6,2.26,0.65,0.14,0.50,23.0,2,0,0,0.3,0.3,0.04,+0.7,+0.7
Janik Haberer,GER,MF,Union Berlin,28,1994,7.1,0,12,3,25.0,1.68,0.42,0.00,0.00,17.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Dennis Hadzikadunic,BIH,DF,Malmö,24,1998,6.0,0,3,1,33.3,0.50,0.17,0.00,0.00,23.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Elias Hagen,NOR,MF,Bodø/Glimt,22,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nikita Haikin,RUS,GK,Bodø/Glimt,27,1995,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Aapo Halme,FIN,DF,HJK,24,1998,1.5,0,1,0,0.0,0.67,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Marek Hamšík,SVK,MF,Trabzonspor,35,1987,4.0,1,10,2,20.0,2.51,0.50,0.10,0.50,21.8,0,0,0,1.0,1.0,0.10,0.0,0.0
Dávid Hancko,SVK,DF,Feyenoord,24,1997,10.3,2,8,3,37.5,0.77,0.29,0.25,0.67,11.5,0,0,0,1.0,1.0,0.12,+1.0,+1.0
Genki Haraguchi,JPN,MF,Union Berlin,31,1991,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
