Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Alexander Bah,DEN,DF,Benfica,24,1997,7.3,0,2,0,0.0,0.28,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Eric Bailly,CIV,DF,Marseille,28,1994,3.4,0,1,0,0.0,0.30,0.00,0.00,,22.5,0,0,0,0.0,0.0,0.00,0.0,0.0
Stefan Bajcetic,ESP,MF,Liverpool,17,2004,1.2,0,2,1,50.0,1.65,0.83,0.00,0.00,33.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Mitchel Bakker,NED,"MF,DF",Leverkusen,22,2000,3.8,0,6,1,16.7,1.60,0.27,0.00,0.00,19.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Alejandro Balde,ESP,DF,Barcelona,18,2003,1.9,0,1,0,0.0,0.53,0.00,0.00,,30.7,0,0,0,0.0,0.0,0.01,0.0,0.0
Leonardo Balerdi,ARG,DF,Marseille,23,1999,5.5,1,3,1,33.3,0.55,0.18,0.33,1.00,8.4,0,0,0,0.2,0.2,0.08,+0.8,+0.8
Fodé Ballo-Touré,SEN,"DF,MF",Milan,25,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tommaso Barbieri,ITA,MF,Juventus,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Roony Bardghji,SWE,FW,FC Copenhagen,16,2005,1.1,0,3,1,33.3,2.76,0.92,0.00,0.00,14.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Nicolò Barella,ITA,MF,Inter,25,1997,11.0,3,20,5,25.0,1.82,0.45,0.15,0.60,22.4,0,0,0,1.4,1.4,0.07,+1.6,+1.6
Borna Barišić,CRO,DF,Rangers,29,1992,5.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Enzo Barrenechea,ARG,DF,Juventus,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pablo Barrios,ESP,MF,Atlético Madrid,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Calvin Bassey,NGA,DF,Ajax,22,1999,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fortune Bassey,NGA,FW,Viktoria Plzeň,23,1998,1.5,0,4,2,50.0,2.69,1.34,0.00,0.00,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Alessandro Bastoni,ITA,DF,Inter,23,1999,10.9,0,4,1,25.0,0.37,0.09,0.00,0.00,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Dylan Batubinsika,COD,DF,Maccabi Haifa,26,1996,5.0,0,2,0,0.0,0.40,0.00,0.00,,8.1,0,0,0,0.3,0.3,0.16,-0.3,-0.3
Martin Baturina,CRO,MF,Dinamo Zagreb,19,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Raoul Bellanova,ITA,"DF,MF",Inter,22,2000,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Héctor Bellerín,ESP,DF,Barcelona,27,1995,2.0,0,1,1,100.0,0.50,0.50,0.00,0.00,19.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Jude Bellingham,ENG,MF,Dortmund,19,2003,7.0,4,11,4,36.4,1.57,0.57,0.36,1.00,14.6,0,0,0,1.3,1.3,0.12,+2.7,+2.7
Ismaël Bennacer,ALG,MF,Milan,24,1997,6.5,1,7,3,42.9,1.08,0.46,0.14,0.33,23.6,0,0,0,0.5,0.5,0.07,+0.5,+0.5
Rodrigo Bentancur,URU,"MF,FW",Tottenham,25,1997,5.6,1,5,1,20.0,0.89,0.18,0.20,1.00,20.8,0,0,0,0.4,0.4,0.08,+0.6,+0.6
Karim Benzema,FRA,FW,Real Madrid,34,1987,8.3,4,35,18,51.4,4.23,2.18,0.11,0.22,14.7,0,0,0,5.1,5.1,0.15,-1.1,-1.1
Steven Berghuis,NED,"MF,FW",Ajax,30,1991,5.1,2,13,3,23.1,2.53,0.58,0.15,0.67,24.2,0,0,0,1.1,1.1,0.08,+0.9,+0.9
Steven Bergwijn,NED,FW,Ajax,24,1997,5.8,2,9,4,44.4,1.56,0.69,0.11,0.25,21.8,0,1,1,1.8,1.0,0.11,+0.2,0.0
Alexandro Bernabei,ARG,FW,Celtic,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bernardo,BRA,DF,RB Salzburg,27,1995,3.0,0,2,0,0.0,0.66,0.00,0.00,,7.3,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Juan Bernat,ESP,DF,Paris S-G,29,1993,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Victor Bernth Kristiansen,DEN,"DF,MF",FC Copenhagen,19,2002,5.4,0,2,0,0.0,0.37,0.00,0.00,,19.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Modou Biramé Ndiaye,SEN,MF,Viktoria Plzeň,25,1996,2.0,0,3,1,33.3,1.48,0.49,0.00,0.00,26.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Yves Bissouma,MLI,MF,Tottenham,25,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Janis Blaswich,GER,GK,RB Leipzig,31,1991,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Daley Blind,NED,DF,Ajax,32,1990,4.5,0,3,0,0.0,0.66,0.00,0.00,,18.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Petar Bočkaj,CRO,"DF,FW",Dinamo Zagreb,26,1996,0.4,0,3,1,33.3,6.92,2.31,0.00,0.00,20.7,1,0,0,0.3,0.3,0.12,-0.3,-0.3
Nicolai Boilesen,DEN,DF,FC Copenhagen,30,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Valerii Bondar,UKR,DF,Shakhtar,23,1999,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,9.4,0,0,0,0.0,0.0,0.04,0.0,0.0
Artem Bondarenko,UKR,MF,Shakhtar,21,2000,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Leonardo Bonucci,ITA,DF,Juventus,35,1987,4.9,1,2,1,50.0,0.41,0.20,0.50,1.00,16.3,0,0,0,0.8,0.8,0.39,+0.2,+0.2
Gonçalo Borges,POR,"MF,FW",Porto,21,2001,0.4,0,1,0,0.0,2.31,0.00,0.00,,22.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Rafael Borré,COL,FW,Eint Frankfurt,26,1995,2.5,0,6,2,33.3,2.37,0.79,0.00,0.00,16.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Yassine Bounou,MAR,GK,Sevilla,31,1991,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dedryck Boyata,BEL,DF,Club Brugge,31,1990,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Julian Brandt,GER,"MF,FW",Dortmund,26,1996,5.3,1,12,3,25.0,2.27,0.57,0.08,0.33,19.0,1,0,0,0.8,0.8,0.07,+0.2,+0.2
Gleison Bremer,BRA,DF,Juventus,25,1997,3.0,0,3,0,0.0,1.00,0.00,0.00,,18.1,0,0,0,0.4,0.4,0.13,-0.4,-0.4
Brian Brobbey,NED,FW,Ajax,20,2002,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Armando Broja,ALB,FW,Chelsea,20,2001,1.3,0,1,0,0.0,0.78,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Marcelo Brozović,CRO,MF,Inter,29,1992,6.1,0,4,0,0.0,0.66,0.00,0.00,,24.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Pavel Bucha,CZE,MF,Viktoria Plzeň,24,1998,4.0,0,3,0,0.0,0.74,0.00,0.00,,23.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Tajon Buchanan,CAN,"DF,MF",Club Brugge,23,1999,5.8,0,8,1,12.5,1.38,0.17,0.00,0.00,20.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Marko Bulat,CRO,MF,Dinamo Zagreb,20,2001,0.3,0,1,0,0.0,3.10,0.00,0.00,,23.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Sergio Busquets,ESP,MF,Barcelona,34,1988,3.2,0,2,0,0.0,0.62,0.00,0.00,,13.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Aurélio Buta,POR,DF,Eint Frankfurt,25,1997,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jovane Cabral,CPV,MF,Sporting CP,24,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Davide Calabria,ITA,DF,Milan,25,1996,5.5,0,3,0,0.0,0.54,0.00,0.00,,20.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Hakan Çalhanoğlu,TUR,MF,Inter,28,1994,8.9,1,13,4,30.8,1.46,0.45,0.08,0.25,26.6,1,0,0,0.4,0.4,0.03,+0.6,+0.6
Eduardo Camavinga,FRA,"MF,DF",Real Madrid,19,2002,8.0,0,4,1,25.0,0.50,0.12,0.00,0.00,19.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Emre Can,GER,MF,Dortmund,28,1994,6.3,0,6,2,33.3,0.96,0.32,0.00,0.00,30.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
João Cancelo,POR,DF,Bayern Munich,28,1994,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Cancelo,POR,DF,Manchester City,28,1994,4.2,0,8,2,25.0,1.91,0.48,0.00,0.00,25.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Nicolás Capaldo,ARG,MF,RB Salzburg,24,1997,3.0,0,3,0,0.0,1.00,0.00,0.00,,13.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Valentin Carboni,ARG,FW,Inter,17,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fábio Cardoso,POR,DF,Porto,28,1994,4.0,0,3,0,0.0,0.75,0.00,0.00,,9.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
David Carmo,ANG,DF,Porto,23,1999,5.0,0,2,1,50.0,0.40,0.20,0.00,0.00,12.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Carmona,ESP,DF,Sevilla,20,2002,5.0,0,3,0,0.0,0.60,0.00,0.00,,15.5,0,0,0,0.5,0.5,0.15,-0.5,-0.5
Yannick Carrasco,BEL,"DF,MF",Atlético Madrid,28,1993,3.0,1,12,5,41.7,3.94,1.64,0.08,0.20,23.0,2,0,1,1.7,1.0,0.08,-0.7,0.0
Cameron Carter-Vickers,USA,DF,Celtic,24,1997,4.0,0,2,0,0.0,0.50,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Dani Carvajal,ESP,DF,Real Madrid,30,1992,9.7,0,2,0,0.0,0.21,0.00,0.00,,18.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Fabio Carvalho,POR,"MF,FW",Liverpool,19,2002,1.3,0,4,0,0.0,3.13,0.00,0.00,,21.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Marc Casado,ESP,MF,Barcelona,18,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dani Ceballos,ESP,MF,Real Madrid,25,1996,1.0,0,2,2,100.0,2.09,2.09,0.00,0.00,14.2,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Aleš Čermák,CZE,MF,Viktoria Plzeň,27,1994,0.4,0,1,0,0.0,2.81,0.00,0.00,,15.4,0,0,0,0.0,0.0,0.02,0.0,0.0
El Chadaille Bitshiabu,FRA,DF,Paris S-G,17,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Trevoh Chalobah,ENG,DF,Chelsea,23,1999,4.9,0,6,0,0.0,1.23,0.00,0.00,,13.1,0,0,0,0.6,0.6,0.10,-0.6,-0.6
Timothy Chandler,USA,DF,Eint Frankfurt,32,1990,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,34.1,1,0,0,0.0,0.0,0.03,0.0,0.0
Tjaronn Chery,SUR,"MF,FW",Maccabi Haifa,34,1988,6.0,2,19,4,21.1,3.17,0.67,0.05,0.25,27.2,2,1,1,1.6,0.8,0.04,+0.4,+0.2
Federico Chiesa,ITA,FW,Juventus,24,1997,0.2,0,1,0,0.0,5.29,0.00,0.00,,15.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Ben Chilwell,ENG,"DF,MF",Chelsea,25,1996,6.2,0,6,0,0.0,0.97,0.00,0.00,,21.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Chiquinho,POR,MF,Benfica,27,1995,4.5,0,7,1,14.3,1.56,0.22,0.00,0.00,16.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Tomáš Chorý,CZE,FW,Viktoria Plzeň,27,1995,4.0,2,10,3,30.0,2.49,0.75,0.10,0.33,14.6,0,1,1,2.0,1.3,0.13,0.0,-0.3
Andreas Christensen,DEN,DF,Barcelona,26,1996,2.4,0,1,1,100.0,0.42,0.42,0.00,0.00,12.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Viktor Claesson,SWE,"FW,MF",FC Copenhagen,30,1992,5.4,0,7,3,42.9,1.31,0.56,0.00,0.00,13.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Jonathan Clauss,FRA,DF,Marseille,29,1992,4.6,0,5,1,20.0,1.10,0.22,0.00,0.00,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
William Clem,DEN,MF,FC Copenhagen,18,2004,1.9,0,3,0,0.0,1.59,0.00,0.00,,20.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Sebastián Coates,URU,DF,Sporting CP,31,1990,4.4,0,2,0,0.0,0.46,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Josh Cohen,USA,GK,Maccabi Haifa,29,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Antonio Čolak,CRO,FW,Rangers,28,1993,3.2,0,4,1,25.0,1.27,0.32,0.00,0.00,14.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Kingsley Coman,FRA,"FW,DF",Bayern Munich,26,1996,5.9,1,14,5,35.7,2.36,0.84,0.07,0.20,16.7,0,0,0,1.0,1.0,0.07,0.0,0.0
Francisco Conceição,POR,"FW,MF",Ajax,19,2002,0.2,1,1,1,100.0,5.29,5.29,1.00,1.00,13.5,0,0,0,0.5,0.5,0.55,+0.5,+0.5
Rodrigo Conceição,POR,DF,Porto,22,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andreas Cornelius,DEN,FW,FC Copenhagen,29,1993,1.2,0,1,0,0.0,0.83,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.13,-0.1,-0.1
Pierre Cornud,FRA,DF,Maccabi Haifa,25,1996,4.1,0,1,0,0.0,0.24,0.00,0.00,,25.4,0,0,0,0.0,0.0,0.05,0.0,0.0
Ángel Correa,ARG,"FW,MF",Atlético Madrid,27,1995,3.5,0,9,4,44.4,2.57,1.14,0.00,0.00,16.0,0,0,0,0.8,0.8,0.09,-0.8,-0.8
Joaquín Correa,ARG,FW,Inter,27,1994,3.4,1,5,3,60.0,1.48,0.89,0.20,0.33,14.6,0,0,0,0.7,0.7,0.13,+0.3,+0.3
Bruno Xavier Almeida Costa,POR,MF,Porto,25,1997,0.8,0,1,0,0.0,1.23,0.00,0.00,,28.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Diogo Costa,POR,GK,Porto,22,1999,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Soumaïla Coulibaly,FRA,DF,Dortmund,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thibaut Courtois,BEL,GK,Real Madrid,30,1992,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Juan Cuadrado,COL,"DF,MF",Juventus,34,1988,4.8,0,5,1,20.0,1.04,0.21,0.00,0.00,23.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Marc Cucurella,ESP,DF,Chelsea,24,1998,4.6,0,1,1,100.0,0.22,0.22,0.00,0.00,4.8,0,0,0,0.3,0.3,0.33,-0.3,-0.3
Matheus Cunha,BRA,"FW,MF",Atlético Madrid,23,1999,1.4,0,5,1,20.0,3.69,0.74,0.00,0.00,16.1,0,0,0,0.6,0.6,0.12,-0.6,-0.6
Danilo D'Ambrosio,ITA,DF,Inter,33,1988,1.8,0,2,1,50.0,1.12,0.56,0.00,0.00,14.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Danilo,BRA,DF,Juventus,31,1991,4.7,0,2,0,0.0,0.42,0.00,0.00,,8.9,0,0,0,0.3,0.3,0.14,-0.3,-0.3
Arnaut Danjuma,NED,MF,Tottenham,25,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mohammed Daramy,DEN,FW,FC Copenhagen,20,2002,4.9,0,2,0,0.0,0.41,0.00,0.00,,24.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Matteo Darmian,ITA,DF,Inter,32,1989,9.1,0,2,0,0.0,0.22,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Dean David,ISR,"FW,DF",Maccabi Haifa,26,1996,2.6,1,10,1,10.0,3.80,0.38,0.10,1.00,15.9,0,0,0,1.9,1.9,0.19,-0.9,-0.9
Alphonso Davies,CAN,DF,Bayern Munich,21,2000,6.7,0,5,2,40.0,0.75,0.30,0.00,0.00,15.9,0,0,0,0.5,0.5,0.10,-0.5,-0.5
Ben Davies,WAL,DF,Tottenham,29,1993,4.4,0,2,0,0.0,0.46,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Ben Davies,ENG,DF,Rangers,26,1995,2.9,0,2,0,0.0,0.69,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Steven Davis,NIR,MF,Rangers,37,1985,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin De Bruyne,BEL,MF,Manchester City,31,1991,8.0,2,16,7,43.8,2.01,0.88,0.13,0.29,23.6,2,0,0,1.3,1.3,0.08,+0.7,+0.7
Charles De Ketelaere,BEL,"MF,FW",Milan,21,2001,2.6,0,4,1,25.0,1.54,0.38,0.00,0.00,12.0,0,0,0,0.5,0.5,0.14,-0.5,-0.5
Rodrigo De Paul,ARG,MF,Atlético Madrid,28,1994,2.8,1,5,4,80.0,1.76,1.41,0.20,0.25,24.5,0,0,0,0.2,0.2,0.04,+0.8,+0.8
Mattia De Sciglio,ITA,DF,Juventus,29,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Amar Dedić,BIH,DF,RB Salzburg,19,2002,6.0,0,3,1,33.3,0.50,0.17,0.00,0.00,18.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Thomas Delaney,DEN,MF,Sevilla,30,1991,2.6,0,3,0,0.0,1.17,0.00,0.00,,19.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Ousmane Dembélé,FRA,FW,Barcelona,25,1997,4.6,1,10,5,50.0,2.18,1.09,0.10,0.20,20.4,0,0,0,1.1,1.1,0.11,-0.1,-0.1
Kerem Demirbay,GER,MF,Leverkusen,29,1993,3.0,0,6,2,33.3,2.01,0.67,0.00,0.00,27.0,0,0,1,1.1,0.4,0.06,-1.1,-0.4
Sergiño Dest,USA,DF,Milan,21,2000,2.1,0,2,0,0.0,0.94,0.00,0.00,,8.5,0,0,0,0.3,0.3,0.15,-0.3,-0.3
Giovanni Di Lorenzo,ITA,DF,Napoli,28,1993,9.9,2,13,5,38.5,1.32,0.51,0.15,0.40,12.3,0,0,0,1.2,1.0,0.08,+0.8,+1.0
Ángel Di María,ARG,FW,Juventus,34,1988,1.6,0,4,1,25.0,2.47,0.62,0.00,0.00,15.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Moussa Diaby,FRA,"FW,MF",Leverkusen,23,1999,5.6,2,16,10,62.5,2.85,1.78,0.13,0.20,18.6,0,0,0,1.7,1.7,0.11,+0.3,+0.3
Abdou Diallo,SEN,"DF,MF",RB Leipzig,26,1996,2.5,0,1,0,0.0,0.40,0.00,0.00,,32.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Rúben Dias,POR,DF,Manchester City,25,1997,11.7,1,13,5,38.5,1.12,0.43,0.08,0.20,11.3,0,0,0,1.7,1.7,0.13,-0.7,-0.7
Brahim Díaz,MAR,"MF,FW",Milan,22,1999,6.7,1,11,4,36.4,1.64,0.60,0.09,0.25,15.6,0,0,0,1.6,1.6,0.17,-0.6,-0.6
Luis Díaz,COL,FW,Liverpool,25,1997,3.0,1,9,3,33.3,3.01,1.00,0.11,0.33,18.5,0,0,0,0.5,0.5,0.05,+0.5,+0.5
Eric Dier,ENG,DF,Tottenham,28,1994,6.9,0,9,2,22.2,1.31,0.29,0.00,0.00,12.4,1,0,0,1.1,1.1,0.12,-1.1,-1.1
Kevin Diks,NED,DF,FC Copenhagen,25,1996,3.7,0,3,0,0.0,0.81,0.00,0.00,,8.8,0,0,0,0.5,0.5,0.17,-0.5,-0.5
Federico Dimarco,ITA,DF,Inter,24,1997,8.1,0,13,2,15.4,1.61,0.25,0.00,0.00,16.9,0,0,0,1.3,1.3,0.12,-1.3,-1.3
Junior Dina Ebimbe,FRA,"MF,DF",Eint Frankfurt,21,2000,2.7,0,2,0,0.0,0.75,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Marko Dmitrović,SRB,GK,Sevilla,30,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matt Doherty,IRL,DF,Tottenham,30,1992,0.8,0,4,1,25.0,4.74,1.18,0.00,0.00,17.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Kasper Dolberg,DEN,FW,Sevilla,24,1997,1.2,0,1,0,0.0,0.82,0.00,0.00,,8.5,0,0,0,0.2,0.2,0.15,-0.2,-0.2
Gianluigi Donnarumma,ITA,GK,Paris S-G,23,1999,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Julian Draxler,GER,MF,Benfica,28,1993,0.4,0,1,0,0.0,2.81,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Josip Drmić,SUI,FW,Dinamo Zagreb,29,1992,1.1,0,1,1,100.0,0.95,0.95,0.00,0.00,11.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Denzel Dumfries,NED,DF,Inter,26,1996,9.8,1,11,5,45.5,1.12,0.51,0.09,0.20,10.6,0,0,0,1.7,1.7,0.16,-0.7,-0.7
Edin Džeko,BIH,FW,Inter,36,1986,9.2,4,23,11,47.8,2.51,1.20,0.17,0.36,12.4,0,0,0,3.2,3.2,0.14,+0.8,+0.8
Ederson,BRA,GK,Manchester City,28,1993,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jorge Eduardo Sánchez,MEX,DF,Ajax,24,1997,3.0,0,2,1,50.0,0.67,0.33,0.00,0.00,20.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Marcus Edwards,ENG,"FW,MF",Sporting CP,23,1998,3.9,2,7,5,71.4,1.79,1.28,0.29,0.40,15.4,0,0,0,0.7,0.7,0.10,+1.3,+1.3
Hugo Ekitike,FRA,"MF,FW",Paris S-G,20,2002,0.7,0,2,2,100.0,2.90,2.90,0.00,0.00,14.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Harvey Elliott,ENG,MF,Liverpool,19,2003,4.4,2,11,6,54.5,2.51,1.37,0.18,0.33,19.0,0,0,0,1.1,1.1,0.10,+0.9,+0.9
Elif Elmas,MKD,"FW,MF",Napoli,22,1999,3.2,0,4,1,25.0,1.26,0.32,0.00,0.00,21.1,1,0,0,0.2,0.2,0.06,-0.2,-0.2
Emerson,BRA,"DF,MF",Tottenham,23,1999,6.0,0,8,4,50.0,1.33,0.66,0.00,0.00,15.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Youssef En-Nesyri,MAR,FW,Sevilla,25,1997,2.7,2,12,6,50.0,4.41,2.20,0.17,0.33,11.2,0,0,0,1.7,1.7,0.14,+0.3,+0.3
Ricardo Esgaio,POR,"DF,MF",Sporting CP,29,1993,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dario Essugo,POR,MF,Sporting CP,17,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Stephen Eustáquio,CAN,MF,Porto,25,1996,6.6,2,12,6,50.0,1.82,0.91,0.17,0.33,15.8,0,0,0,1.4,1.4,0.13,+0.6,+0.6
Evanilson,BRA,FW,Porto,22,1999,5.7,1,9,2,22.2,1.58,0.35,0.11,0.50,10.3,0,0,0,0.9,0.9,0.09,+0.1,+0.1
Fabinho,BRA,MF,Liverpool,28,1993,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nicolò Fagioli,ITA,MF,Juventus,21,2001,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rasmus Falk,DEN,MF,FC Copenhagen,30,1992,2.1,0,1,0,0.0,0.48,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Abdul Fatawu Issahaku,GHA,"MF,DF",Sporting CP,18,2004,1.0,0,2,1,50.0,2.02,1.01,0.00,0.00,21.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Ansu Fati,ESP,FW,Barcelona,19,2002,2.7,0,13,2,15.4,4.80,0.74,0.00,0.00,16.6,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Felipe,BRA,DF,Atlético Madrid,33,1989,1.0,0,2,0,0.0,2.00,0.00,0.00,,7.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2
João Félix,POR,"FW,MF",Chelsea,22,1999,2.7,0,13,5,38.5,4.80,1.84,0.00,0.00,15.9,0,0,0,1.6,1.6,0.12,-1.6,-1.6
João Félix,POR,FW,Atlético Madrid,22,1999,2.4,0,7,3,42.9,2.90,1.24,0.00,0.00,22.2,1,0,0,0.3,0.3,0.04,-0.3,-0.3
Mateus Fernandes,POR,MF,Sporting CP,18,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Enzo Fernández,ARG,MF,Benfica,21,2001,4.7,0,11,3,27.3,2.32,0.63,0.00,0.00,25.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Enzo Fernández,ARG,MF,Chelsea,21,2001,3.7,0,8,3,37.5,2.17,0.81,0.00,0.00,26.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
