Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Joselpho Barnes,GHA,"FW,MF",Sint-Truiden,21,2001,4.8,1,16,3,18.8,3.35,0.63,0.06,0.33,13.7,0,0,0,3.3,3.3,0.22,-2.3,-2.3
Jacob Barrett Laursen,DEN,DF,Standard Liège,28,1994,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Norman Bassette,BEL,"FW,MF",Mechelen,18,2004,6.4,3,20,12,60.0,3.12,1.87,0.15,0.25,16.5,0,0,0,2.2,2.2,0.11,+0.8,+0.8
Jelle Bataille,BEL,DF,Antwerp,24,1999,24.2,1,13,7,53.8,0.54,0.29,0.08,0.14,20.7,0,0,0,1.1,1.1,0.08,-0.1,-0.1
David Bates,SCO,DF,Mechelen,26,1996,23.2,1,10,3,30.0,0.43,0.13,0.10,0.33,11.2,0,0,0,1.0,1.0,0.10,0.0,0.0
Emin Bayram,TUR,DF,Westerlo,20,2003,21.9,1,17,6,35.3,0.78,0.27,0.06,0.17,15.6,0,0,0,1.0,1.0,0.06,0.0,0.0
Rafik Belghali,ALG,DF,Mechelen,21,2002,2.9,1,5,1,20.0,1.73,0.35,0.20,1.00,17.4,0,0,0,0.4,0.4,0.08,+0.6,+0.6
Nadhir Benbouali,ALG,"FW,MF",Charleroi,23,2000,3.7,0,10,6,60.0,2.70,1.62,0.00,0.00,9.7,0,0,0,1.3,1.3,0.13,-1.3,-1.3
Ján Bernát,SVK,MF,Westerlo,22,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Antoine Bernier,BEL,"FW,MF",Charleroi,25,1997,7.4,2,10,3,30.0,1.36,0.41,0.20,0.67,9.4,0,0,0,2.1,2.1,0.21,-0.1,-0.1
Adriano Bertaccini,BEL,"MF,FW",Sint-Truiden,22,2000,0.4,0,3,1,33.3,6.92,2.31,0.00,0.00,20.9,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Mickaël Biron,MTQ,"FW,MF",RWD Molenbeek,25,1997,16.1,7,39,13,33.3,2.43,0.81,0.15,0.46,15.3,0,1,1,5.9,5.1,0.13,+1.1,+0.9
Nathan Bitumazala,FRA,"MF,FW",Eupen,20,2002,1.3,0,3,0,0.0,2.35,0.00,0.00,,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Eric Bocat,FRA,"DF,MF",Sint-Truiden,24,1999,27.2,1,19,6,31.6,0.70,0.22,0.05,0.17,17.2,1,0,0,1.2,1.2,0.06,-0.2,-0.2
Arnaud Bodart,BEL,GK,Standard Liège,25,1998,29.0,0,1,0,0.0,0.03,0.00,0.00,,17.1,0,0,0,0.0,0.0,0.01,0.0,0.0
Merveille Bokadi,COD,DF,Standard Liège,31,1992,14.5,1,9,1,11.1,0.62,0.07,0.11,1.00,14.7,0,0,0,0.6,0.6,0.06,+0.4,+0.4
Sinan Bolat,TUR,GK,Westerlo,34,1988,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Boli Bolingoli-Mbombo,BEL,DF,Mechelen,28,1995,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christopher Bonsu Baah,GHA,FW,Genk,18,2004,13.2,1,34,13,38.2,2.57,0.98,0.03,0.08,19.5,1,0,0,2.1,2.1,0.06,-1.1,-1.1
Jordan Bos,AUS,DF,Westerlo,20,2002,19.0,2,20,5,25.0,1.05,0.26,0.10,0.40,17.1,0,0,0,2.1,2.1,0.10,-0.1,-0.1
Mohamed Bouchouari,BEL,DF,Anderlecht,22,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mehdi Boukamir,MAR,DF,Charleroi,19,2004,5.2,0,2,1,50.0,0.39,0.19,0.00,0.00,18.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Dedryck Boyata,BEL,"DF,MF",Club Brugge,32,1990,2.0,0,1,0,0.0,0.51,0.00,0.00,,5.6,0,0,0,0.2,0.2,0.18,-0.2,-0.2
Jonatan Braut Brunes,NOR,FW,OH Leuven,22,2000,11.8,3,28,6,21.4,2.38,0.51,0.11,0.50,14.6,0,0,0,3.7,3.7,0.13,-0.7,-0.7
Archie Brown,ENG,DF,Gent,21,2002,18.3,0,7,1,14.3,0.38,0.05,0.00,0.00,20.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Massimo Bruno,BEL,"MF,FW",Kortrijk,29,1993,12.6,1,25,6,24.0,1.99,0.48,0.04,0.17,21.2,1,0,0,1.5,1.5,0.06,-0.5,-0.5
Tajon Buchanan,CAN,DF,Club Brugge,24,1999,9.2,2,9,4,44.4,0.98,0.43,0.22,0.50,15.6,0,0,0,1.4,1.4,0.15,+0.6,+0.6
Christian Burgess,ENG,DF,Union SG,31,1991,27.5,1,26,6,23.1,0.95,0.22,0.04,0.17,10.1,0,0,0,3.5,3.5,0.13,-2.5,-2.5
Jean Butez,FRA,GK,Antwerp,28,1995,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Etienne Camara,FRA,MF,Charleroi,20,2003,3.8,0,5,1,20.0,1.33,0.27,0.00,0.00,25.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Ilay Camara,BEL,"DF,MF",RWD Molenbeek,20,2003,17.8,3,16,10,62.5,0.90,0.56,0.19,0.30,17.9,1,0,0,1.8,1.8,0.11,+1.2,+1.2
Cihan Çanak,TUR,"DF,MF",Standard Liège,18,2005,6.9,0,4,1,25.0,0.58,0.14,0.00,0.00,19.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Alessio Castro-Montes,BEL,DF,Gent,26,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alessio Castro-Montes,BEL,DF,Union SG,26,1997,20.8,3,11,4,36.4,0.53,0.19,0.27,0.75,20.8,0,0,0,0.6,0.6,0.05,+2.4,+2.4
Nacer Chadli,BEL,"MF,FW",Westerlo,33,1989,7.9,0,7,2,28.6,0.88,0.25,0.00,0.00,19.9,1,0,0,0.3,0.3,0.05,-0.3,-0.3
Youssef Challouk,BEL,"MF,FW",Kortrijk,27,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Regan Charles-Cook,GRN,"FW,MF",Eupen,26,1997,14.9,3,14,6,42.9,0.94,0.40,0.21,0.50,15.5,0,0,0,1.9,1.9,0.14,+1.1,+1.1
Isaac Christie-Davies,WAL,MF,Eupen,25,1997,6.3,0,3,0,0.0,0.48,0.00,0.00,,17.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Elias Cobbaut,BEL,DF,Mechelen,25,1997,24.0,0,7,1,14.3,0.29,0.04,0.00,0.00,15.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Valentin Cojocaru,ROU,GK,OH Leuven,27,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Antoine Colassin,BEL,FW,Anderlecht,22,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jo Coppens,BEL,GK,Sint-Truiden,32,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kobe Corbanie,BEL,"DF,MF",Antwerp,18,2005,1.6,1,1,1,100.0,0.61,0.61,1.00,1.00,30.0,0,0,0,0.0,0.0,0.02,+1.0,+1.0
Gaëtan Coucke,BEL,GK,Mechelen,24,1998,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Soumaïla Coulibaly,FRA,DF,Antwerp,19,2003,15.1,0,7,0,0.0,0.46,0.00,0.00,,11.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Carlos Cuesta,COL,DF,Genk,24,1999,22.8,1,8,2,25.0,0.35,0.09,0.13,0.50,9.5,0,0,0,1.0,1.0,0.12,0.0,0.0
Hugo Cuypers,BEL,FW,Gent,26,1997,18.1,6,50,15,30.0,2.76,0.83,0.10,0.33,12.8,0,1,3,10.7,8.3,0.17,-4.7,-3.3
Oday Dabbagh,PLE,FW,Charleroi,24,1998,16.3,4,25,11,44.0,1.54,0.68,0.16,0.36,12.9,0,0,0,4.4,4.4,0.17,-0.4,-0.4
Erdon Daci,MKD,FW,Westerlo,25,1998,7.7,3,25,8,32.0,3.24,1.04,0.12,0.38,15.9,1,0,0,3.5,3.5,0.14,-0.5,-0.5
Jón Dagur Þorsteinsson,ISL,"FW,MF",OH Leuven,24,1998,20.3,4,40,16,40.0,1.97,0.79,0.10,0.25,17.5,1,0,1,4.3,3.5,0.09,-0.3,+0.5
Niklo Dailly,BEL,"MF,DF",RWD Molenbeek,21,2001,3.6,0,6,0,0.0,1.65,0.00,0.00,,16.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Jesper Daland,NOR,DF,Cercle Brugge,23,2000,28.1,0,20,4,20.0,0.71,0.14,0.00,0.00,12.4,0,0,0,1.1,1.1,0.06,-1.1,-1.1
Achraf Dari,MAR,DF,Charleroi,24,1999,3.5,1,4,1,25.0,1.14,0.28,0.25,1.00,8.2,0,0,0,0.5,0.5,0.11,+0.5,+0.5
Jason Davidson,AUS,DF,Eupen,32,1991,25.9,1,9,3,33.3,0.35,0.12,0.11,0.33,15.5,1,0,0,1.2,1.2,0.14,-0.2,-0.2
Isaak Davies,WAL,FW,Kortrijk,21,2001,19.2,8,31,19,61.3,1.61,0.99,0.26,0.42,13.0,0,0,0,3.9,3.9,0.12,+4.1,+4.1
Maxim De Cuyper,BEL,DF,Club Brugge,22,2000,24.0,2,25,7,28.0,1.04,0.29,0.08,0.29,17.8,1,0,0,2.0,2.0,0.08,0.0,0.0
Ritchie De Laet,BEL,DF,Antwerp,34,1988,10.9,0,4,1,25.0,0.37,0.09,0.00,0.00,13.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Dion De Neve,BEL,"DF,MF",Kortrijk,21,2002,21.4,2,11,5,45.5,0.52,0.23,0.18,0.40,17.5,0,0,0,1.2,1.2,0.11,+0.8,+0.8
Alexis De Sart,BEL,MF,RWD Molenbeek,26,1996,5.4,0,6,1,16.7,1.12,0.19,0.00,0.00,18.8,0,0,0,0.6,0.6,0.10,-0.6,-0.6
Julien De Sart,BEL,MF,Gent,28,1994,28.3,4,60,21,35.0,2.12,0.74,0.02,0.05,27.1,6,3,3,4.6,2.2,0.04,-0.6,-1.2
Tibe De Vlieger,BEL,"MF,FW",Gent,17,2005,0.4,0,1,0,0.0,2.37,0.00,0.00,,12.7,0,0,0,0.0,0.0,0.05,0.0,0.0
Nils De Wilde,BEL,MF,Cercle Brugge,20,2003,8.0,0,7,3,42.9,0.87,0.37,0.00,0.00,25.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Zeno Debast,BEL,DF,Anderlecht,19,2003,27.5,0,12,2,16.7,0.44,0.07,0.00,0.00,15.2,1,0,0,0.7,0.7,0.06,-0.7,-0.7
Massimo Decoene,BEL,FW,Kortrijk,19,2004,0.1,0,1,0,0.0,6.92,0.00,0.00,,20.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Robbe Decostere,BEL,DF,Cercle Brugge,25,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Théo Defourny,BEL,GK,RWD Molenbeek,31,1992,29.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tristan Degreef,BEL,MF,Anderlecht,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thomas Delaney,DEN,"MF,DF",Anderlecht,31,1991,10.1,1,14,3,21.4,1.38,0.30,0.07,0.33,15.8,0,0,0,1.6,1.6,0.11,-0.6,-0.6
Martin Delavallée,BEL,GK,Charleroi,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hannes Delcroix,BEL,DF,Anderlecht,24,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mathias Delorge,BEL,MF,Sint-Truiden,19,2004,29.5,1,21,8,38.1,0.71,0.27,0.05,0.13,22.3,0,0,0,1.2,1.2,0.06,-0.2,-0.2
Olivier Deman,BEL,"DF,MF",Cercle Brugge,23,2000,4.2,0,8,1,12.5,1.89,0.24,0.00,0.00,19.6,0,0,0,1.1,1.1,0.14,-1.1,-1.1
Kévin Denkey,TOG,FW,Cercle Brugge,22,2000,27.7,23,118,42,35.6,4.26,1.52,0.18,0.50,15.1,5,2,3,19.2,16.8,0.14,+3.8,+4.2
Jerome Deom,BEL,"MF,FW",Eupen,24,1999,8.5,1,17,4,23.5,2.01,0.47,0.06,0.25,19.5,4,0,0,1.5,1.5,0.09,-0.5,-0.5
Laurent Depoitre,BEL,FW,Gent,34,1988,4.3,1,8,2,25.0,1.85,0.46,0.13,0.50,11.5,0,0,0,1.9,1.9,0.23,-0.9,-0.9
Gilles Dewaele,BEL,"DF,MF",Standard Liège,27,1996,7.5,0,7,1,14.3,0.94,0.13,0.00,0.00,18.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Sada Diallo,BEL,"MF,DF",RWD Molenbeek,21,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Amadou Diawara,GUI,MF,Anderlecht,26,1997,6.6,0,4,0,0.0,0.61,0.00,0.00,,23.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Moussa Djenepo,MLI,"DF,FW",Standard Liège,25,1998,16.6,1,19,2,10.5,1.15,0.12,0.05,0.50,19.3,0,0,0,1.0,1.0,0.05,0.0,0.0
Noah Dodeigne,BEL,"DF,FW",Standard Liège,20,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kasper Dolberg,DEN,FW,Anderlecht,25,1997,23.9,13,54,24,44.4,2.26,1.00,0.19,0.42,12.9,0,3,3,12.8,10.4,0.19,+0.2,-0.4
Joren Dom,BEL,"MF,DF",OH Leuven,33,1989,16.0,0,28,5,17.9,1.75,0.31,0.00,0.00,16.7,0,0,0,2.2,2.2,0.08,-2.2,-2.2
Djovkar Doudaev,BEL,DF,RWD Molenbeek,19,2003,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mahamadou Doumbia,MLI,MF,Antwerp,19,2004,4.1,1,11,2,18.2,2.71,0.49,0.09,0.50,27.0,0,0,0,0.3,0.3,0.03,+0.7,+0.7
Souleyman Doumbia,CIV,DF,Standard Liège,26,1996,6.2,0,1,0,0.0,0.16,0.00,0.00,,30.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Vetle Dragsnes,NOR,"DF,MF",Charleroi,29,1994,19.5,2,14,3,21.4,0.72,0.15,0.14,0.67,16.1,0,0,0,1.2,1.2,0.08,+0.8,+0.8
Denis Drăguș,ROU,FW,Standard Liège,24,1999,3.5,1,10,4,40.0,2.88,1.15,0.10,0.25,21.8,1,0,0,0.8,0.8,0.08,+0.2,+0.2
Anders Dreyer,DEN,"FW,MF",Anderlecht,25,1998,24.9,15,67,25,37.3,2.69,1.00,0.18,0.48,18.4,1,3,3,10.5,8.1,0.12,+4.5,+3.9
Olivier Dumont,BEL,MF,Sint-Truiden,21,2002,0.9,0,1,0,0.0,1.17,0.00,0.00,,13.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Maxime Dupé,FRA,GK,Anderlecht,30,1993,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pierre Dwomoh,BEL,MF,RWD Molenbeek,19,2004,25.3,1,12,2,16.7,0.47,0.08,0.08,0.50,18.4,0,0,0,1.4,1.4,0.11,-0.4,-0.4
Aron Dønnum,NOR,"DF,FW",Standard Liège,25,1998,4.8,0,2,1,50.0,0.42,0.21,0.00,0.00,11.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Malcolm Ebiowei,ENG,"FW,MF",RWD Molenbeek,19,2003,1.6,0,2,1,50.0,1.23,0.62,0.00,0.00,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Dennis Eckert,GER,FW,Union SG,26,1997,12.6,7,41,14,34.1,3.24,1.11,0.10,0.29,13.9,0,3,3,8.1,5.8,0.14,-1.1,-1.8
Malamine Efekele,FRA,"FW,MF",Cercle Brugge,19,2004,2.0,0,3,1,33.3,1.47,0.49,0.00,0.00,11.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Chidera Ejuke,NGA,"FW,DF",Antwerp,25,1998,14.7,3,29,14,48.3,1.97,0.95,0.10,0.21,18.8,0,0,0,2.3,2.3,0.08,+0.7,+0.7
Jurgen Ekkelenkamp,NED,MF,Antwerp,23,2000,23.5,5,44,11,25.0,1.87,0.47,0.11,0.45,15.6,0,0,0,6.9,6.9,0.16,-1.9,-1.9
Renaud Emond,BEL,FW,Standard Liège,31,1991,1.1,0,2,0,0.0,1.82,0.00,0.00,,11.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Renaud Emond,BEL,FW,Eupen,31,1991,4.8,2,10,3,30.0,2.09,0.63,0.20,0.67,13.7,0,0,0,0.8,0.8,0.08,+1.2,+1.2
Romaric Etonde,FRA,MF,Cercle Brugge,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alieu Fadera,GAM,"FW,DF",Genk,21,2001,10.7,3,24,8,33.3,2.24,0.75,0.13,0.38,17.5,0,0,0,2.5,2.5,0.11,+0.5,+0.5
Noah Fadiga,SEN,"DF,FW",Gent,23,1999,4.6,0,7,2,28.6,1.52,0.43,0.00,0.00,14.0,0,0,0,0.7,0.7,0.10,-0.7,-0.7
Matias Fernandez-Pardo,BEL,"FW,MF",Gent,18,2005,2.1,1,4,3,75.0,1.94,1.45,0.25,0.33,14.9,0,0,0,0.5,0.5,0.12,+0.5,+0.5
Fabio Ferraro,BEL,MF,RWD Molenbeek,20,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Oleksandr Filin,RUS,DF,Eupen,27,1996,9.7,0,5,1,20.0,0.52,0.10,0.00,0.00,10.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Matteo Filorizzo,BEL,"FW,MF",Eupen,17,2006,0.4,0,1,1,100.0,2.57,2.57,0.00,0.00,7.7,0,0,0,0.5,0.5,0.52,-0.5,-0.5
Seydou Fini,ITA,"DF,FW",Standard Liège,17,2006,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alfreð Finnbogason,ISL,FW,Eupen,34,1989,12.5,1,26,9,34.6,2.08,0.72,0.04,0.11,14.6,0,0,0,3.1,3.1,0.12,-2.1,-2.1
Mathias Fixelles,BEL,MF,Westerlo,26,1996,6.4,0,6,0,0.0,0.94,0.00,0.00,,21.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Alexis Flips,FRA,"FW,MF",Anderlecht,23,2000,4.2,0,13,3,23.1,3.07,0.71,0.00,0.00,25.3,2,0,0,0.5,0.5,0.04,-0.5,-0.5
Malick Fofana,BEL,"DF,MF",Gent,18,2005,12.7,2,27,10,37.0,2.12,0.79,0.07,0.20,16.5,0,0,0,1.9,1.9,0.07,+0.1,+0.1
Núrio Fortuna,ANG,"DF,MF",Gent,28,1995,4.4,0,2,0,0.0,0.46,0.00,0.00,,20.6,0,0,0,0.3,0.3,0.13,-0.3,-0.3
