Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Matias Fernandez-Pardo,BEL,"MF,FW",Lille,19-278,2005,1.3,0,0,0,2,1,2,1,0,2,0,0,0,5,0,3,0.0
Ryan Flamingo,NED,DF,PSV Eindhoven,21-312,2002,4.0,0,0,0,4,1,0,0,5,4,0,0,0,16,8,2,80.0
Phil Foden,ENG,MF,Manchester City,24-163,2000,3.4,0,0,0,0,2,0,21,0,2,0,0,0,11,0,3,0.0
Youssouf Fofana,FRA,MF,Milan,25-302,1999,3.8,2,0,0,3,5,0,1,4,2,0,0,0,18,3,3,50.0
James Forrest,SCO,FW,Celtic,33-123,1991,0.3,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0.0
Héctor Fort,ESP,DF,Barcelona,18-097,2006,0.3,0,0,0,2,0,0,2,1,1,0,0,0,2,0,0,
Alejandro Francés,ESP,DF,Girona,22-098,2002,1.0,1,0,0,4,3,0,5,2,2,0,0,0,5,1,0,100.0
Lassina Franck Traoré,BFA,FW,Shakhtar,23-300,2001,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,33.3
Bartol Franjić,CRO,MF,Shakhtar,24-298,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Davide Frattesi,ITA,MF,Inter,25-016,1999,2.1,0,0,0,2,4,0,0,3,0,0,0,0,9,0,2,0.0
Remo Freuler,SUI,MF,Bologna,32-206,1992,3.9,1,0,0,2,2,0,0,4,6,0,0,0,11,5,5,50.0
Jeremie Frimpong,NED,DF,Leverkusen,23-333,2000,3.3,2,0,0,4,8,2,8,2,1,0,0,0,5,1,3,25.0
Chris Führich,GER,FW,Stuttgart,26-303,1998,1.8,0,0,0,0,2,0,9,1,1,0,0,0,3,0,0,
Kyogo Furuhashi,JPN,FW,Celtic,29-292,1995,2.7,0,0,0,1,0,1,0,1,2,0,0,0,0,0,2,0.0
Matteo Gabbia,ITA,DF,Milan,25-017,1999,2.0,1,0,0,4,0,0,0,4,0,0,0,0,4,6,0,100.0
Artur Gajdoš,SVK,MF,Slovan Bratislava,20-292,2004,0.2,0,0,0,2,0,0,3,0,1,0,1,0,3,0,0,
Cody Gakpo,NED,FW,Liverpool,25-184,1999,2.8,0,0,0,6,8,1,9,1,3,0,0,0,10,2,1,66.7
Javi Galán,ESP,DF,Atlético Madrid,29-354,1994,1.5,1,0,0,2,2,0,1,5,2,0,0,0,8,0,1,0.0
Conor Gallagher,ENG,MF,Atlético Madrid,24-275,2000,2.5,0,0,0,4,2,0,0,4,5,0,1,0,9,2,5,28.6
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,28-138,1996,3.1,0,0,0,6,1,1,3,0,0,0,0,0,3,9,5,64.3
Aleix García,ESP,MF,Leverkusen,27-132,1997,2.8,2,0,0,3,2,0,9,2,4,0,0,0,13,1,0,100.0
Eric García,ESP,MF,Barcelona,23-303,2001,0.1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,
Fran Garcia,ESP,DF,Real Madrid,25-085,1999,0.9,0,0,0,0,0,0,5,1,0,0,0,0,5,0,0,
Jastin García,ESP,DF,Girona,20-297,2004,0.1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0.0
Federico Gatti,ITA,DF,Juventus,26-136,1998,2.6,0,0,0,0,1,0,0,6,1,0,0,0,6,2,3,40.0
Gavi,ESP,MF,Barcelona,20-094,2004,0.3,0,0,0,1,0,0,0,1,1,0,0,0,1,2,1,66.7
Jusuf Gazibegović,BIH,DF,Sturm Graz,24-241,2000,4.0,2,0,0,6,4,0,20,5,8,0,0,0,13,2,3,40.0
Paulo Gazzaniga,ARG,GK,Girona,32-310,1992,4.0,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,100.0
Lutsharel Geertruida,NED,DF,RB Leipzig,24-112,2000,3.0,1,0,0,4,2,0,8,4,2,0,0,0,11,1,0,100.0
Niklas Geyrhofer,AUT,DF,Sturm Graz,24-270,2000,2.0,1,0,0,2,1,0,0,1,1,0,0,0,13,5,2,71.4
Alaa Ghram,TUN,DF,Shakhtar,23-106,2001,0.5,1,0,0,2,0,0,0,2,1,0,0,0,2,0,2,0.0
Bryan Gil,ESP,"FW,MF",Girona,23-270,2001,2.4,1,0,0,2,7,1,4,3,6,0,0,0,13,0,1,0.0
Santiago Giménez,MEX,FW,Feyenoord,23-203,2001,1.0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,100.0
Jamie Gittens,ENG,FW,Dortmund,20-091,2004,2.7,0,0,0,1,3,1,4,0,1,1,0,0,15,1,1,50.0
Omri Glazer,ISR,GK,Red Star,28-241,1996,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Oscar Gloukh,ISR,"FW,MF",RB Salzburg,20-220,2004,3.8,1,0,0,1,4,0,7,1,0,0,0,0,17,0,3,0.0
Serge Gnabry,GER,FW,Bayern Munich,29-116,1995,3.4,1,0,0,3,2,7,10,2,2,0,0,0,10,1,0,100.0
Ben Godfrey,ENG,DF,Atalanta,26-297,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Aleksandr Golovin,RUS,"FW,MF",Monaco,28-161,1996,2.5,0,0,0,5,2,0,12,0,3,0,0,0,11,0,1,0.0
Angel Gomes,ENG,MF,Lille,24-068,2000,1.1,2,1,1,4,2,0,0,1,0,0,0,0,1,0,1,0.0
Marlon Gomes,BRA,"MF,FW",Shakhtar,20-329,2003,1.0,1,0,0,2,1,1,0,0,0,0,0,0,5,0,2,0.0
Joe Gomez,ENG,DF,Liverpool,27-168,1997,0.3,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,
Pedro Gonçalves,POR,MF,Sporting CP,26-132,1998,2.2,1,0,0,4,2,1,2,1,5,0,0,0,6,1,1,50.0
Facundo González,URU,DF,Feyenoord,21-154,2003,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0
Nicolás González,ARG,FW,Juventus,26-215,1998,0.9,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,100.0
Jon Gorenc Stanković,SVN,MF,Sturm Graz,28-298,1996,1.0,1,0,0,2,1,0,0,2,2,0,0,0,7,6,5,54.5
Leon Goretzka,GER,"MF,DF",Bayern Munich,29-275,1995,0.5,1,0,0,1,0,0,1,0,2,0,0,0,4,1,0,100.0
Lucas Gourna-Douath,FRA,MF,RB Salzburg,21-094,2003,2.0,1,0,0,4,8,1,0,3,4,0,0,0,19,1,3,25.0
Ryan Gravenberch,NED,MF,Liverpool,22-175,2002,4.0,0,0,0,2,3,0,0,12,5,0,0,0,30,1,0,100.0
Jack Grealish,ENG,"FW,MF",Manchester City,29-058,1995,1.1,0,0,0,0,5,1,1,1,0,0,0,0,6,1,1,50.0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,33-231,1991,3.5,0,0,0,1,2,1,16,2,6,0,0,0,13,5,6,45.5
Álex Grimaldo,ESP,DF,Leverkusen,29-048,1995,3.7,0,0,0,1,3,0,17,1,6,0,0,0,17,3,2,60.0
Pascal Groß,GER,"MF,DF",Dortmund,33-145,1991,2.7,1,0,0,0,0,0,34,1,0,0,0,0,14,0,0,
Gabriel Gudmundsson,SWE,DF,Lille,25-192,1999,3.0,0,0,0,4,1,0,3,3,2,0,0,0,12,1,0,100.0
Raphaël Guerreiro,POR,DF,Bayern Munich,30-321,1993,1.8,0,0,0,0,0,0,3,4,2,0,0,0,10,0,0,
Daouda Guindo,MLI,"FW,DF",RB Salzburg,22-024,2002,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
Serhou Guirassy,GUI,FW,Dortmund,28-240,1996,3.1,0,0,0,0,6,1,0,0,1,1,0,0,3,7,6,53.8
Péter Gulácsi,HUN,GK,RB Leipzig,34-185,1990,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Arda Güler,TUR,"MF,FW",Real Madrid,19-256,2005,0.5,0,0,0,0,3,0,3,0,1,0,0,0,7,1,0,100.0
İlkay Gündoğan,GER,MF,Manchester City,34-014,1990,2.4,0,0,0,0,0,0,14,2,0,0,0,0,12,0,1,0.0
Miguel Gutiérrez,ESP,"DF,MF",Girona,23-103,2001,4.0,0,0,0,2,6,0,16,2,6,0,0,0,21,0,2,0.0
Joško Gvardiol,CRO,DF,Manchester City,22-289,2002,3.0,0,0,0,6,0,0,1,3,3,0,1,0,16,3,5,37.5
Viktor Gyökeres,SWE,FW,Sporting CP,26-156,1998,4.0,0,0,0,9,7,3,1,0,0,0,0,0,4,3,5,37.5
Erling Haaland,NOR,FW,Manchester City,24-109,2000,3.5,0,0,0,1,1,0,1,1,0,0,0,0,5,7,5,58.3
Anis Hadj Moussa,ALG,"DF,FW",Feyenoord,22-270,2002,1.0,0,0,0,0,2,0,9,0,1,0,0,0,3,3,0,100.0
Jaouen Hadjam,ALG,DF,Young Boys,21-226,2003,2.7,1,0,0,5,3,1,6,4,3,0,1,0,20,3,3,50.0
Amadou Haidara,MLI,MF,RB Leipzig,26-281,1998,3.6,0,0,0,3,1,1,2,6,6,0,0,0,21,0,3,0.0
Massadio Haïdara,MLI,DF,Brest,31-341,1992,3.1,1,0,0,2,8,0,7,6,0,0,0,0,13,5,0,100.0
Achraf Hakimi,MAR,DF,Paris S-G,26-003,1998,4.0,0,0,0,6,8,0,18,3,8,0,0,0,28,1,1,50.0
Dávid Hancko,SVK,DF,Feyenoord,26-330,1997,4.0,0,0,0,1,0,1,3,4,2,0,1,0,10,2,2,50.0
Lukáš Haraslín,SVK,FW,Sparta Prague,28-165,1996,2.2,0,0,0,2,7,1,5,2,4,0,0,0,12,0,1,0.0
Conrad Harder,DEN,"MF,FW",Sporting CP,19-214,2005,0.2,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,50.0
Reo Hatate,JPN,MF,Celtic,26-352,1997,3.1,1,0,0,3,4,0,5,2,5,0,0,0,14,1,1,50.0
Kai Havertz,GER,"FW,MF",Arsenal,25-149,1999,4.0,0,0,0,9,7,2,2,1,2,0,0,0,11,10,14,41.7
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,27-258,1997,3.3,1,0,0,3,3,0,8,7,3,0,0,0,15,1,2,33.3
Theo Hernández,FRA,"DF,MF",Milan,27-032,1997,4.0,0,0,0,1,5,0,12,4,4,0,0,0,19,1,0,100.0
Yangel Herrera,VEN,MF,Girona,26-298,1998,2.6,1,0,0,7,7,0,1,4,2,0,0,1,16,3,1,75.0
Isak Hien,SWE,DF,Atalanta,25-299,1999,3.0,1,0,0,3,3,0,0,4,1,0,0,0,21,8,6,57.1
Stefan Hierländer,AUT,MF,Sturm Graz,33-278,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Piero Hincapié,ECU,DF,Leverkusen,22-303,2002,4.0,0,0,0,5,3,0,1,3,5,0,0,0,22,6,1,85.7
Morten Hjulmand,DEN,MF,Sporting CP,25-135,1999,4.0,1,0,0,4,5,0,0,4,8,0,0,0,19,0,7,0.0
Jonas Hofmann,GER,"MF,FW",Leverkusen,32-116,1992,1.2,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,
Tomi Horvat,SVN,MF,Sturm Graz,25-228,1999,1.6,1,0,0,2,2,0,5,2,1,0,0,0,7,0,2,0.0
Arbër Hoxha,ALB,"DF,FW",Dinamo Zagreb,26-032,1998,0.2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
Lukáš Hrádecký,FIN,GK,Leverkusen,34-349,1989,3.0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0
Yang Hyunjun,KOR,FW,Celtic,22-166,2002,0.5,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,
Adam Idah,IRL,FW,Celtic,23-270,2001,1.3,0,0,0,1,0,1,1,0,1,0,0,0,1,2,1,66.7
Danylo Ihnatenko,UKR,MF,Slovan Bratislava,27-239,1997,3.4,2,0,0,7,1,0,0,0,2,0,1,0,14,3,2,60.0
George Ilenikhena,FRA,FW,Monaco,18-083,2006,1.0,0,0,0,3,2,1,0,0,0,0,0,0,2,2,1,66.7
Luka Ilić,SRB,"MF,FW",Red Star,25-128,1999,0.9,0,0,0,1,0,0,0,0,1,0,0,0,3,0,3,0.0
Marko Ilić,SRB,GK,Red Star,26-278,1998,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Samuel Iling-Junior,ENG,"FW,MF",Bologna,21-034,2003,1.3,0,0,0,2,2,0,6,0,5,0,0,0,7,0,0,
Kastriot Imeri,SUI,MF,Young Boys,24-133,2000,2.0,1,0,0,2,5,0,4,1,1,0,0,0,6,2,3,40.0
Hwang In-beom,KOR,MF,Feyenoord,28-048,1996,4.0,1,0,0,7,2,0,11,4,2,0,0,0,18,3,1,75.0
Gonçalo Inácio,POR,DF,Sporting CP,23-074,2001,2.1,0,0,0,0,1,0,0,1,4,0,0,0,6,3,3,50.0
Franco Israel,URU,GK,Sporting CP,24-199,2000,4.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0
Cedric Itten,SUI,FW,Young Boys,27-316,1996,0.9,0,0,0,4,0,1,0,0,1,0,0,0,1,4,5,44.4
Mirko Ivanić,MNE,MF,Red Star,31-055,1993,1.0,0,0,0,0,2,0,5,0,0,0,0,0,3,1,1,50.0
Luka Ivanušec,CRO,"MF,FW",Feyenoord,25-347,1998,1.1,0,0,0,0,1,0,2,1,0,0,0,0,6,3,0,100.0
Ardon Jashari,SUI,MF,Club Brugge,22-100,2002,2.9,1,0,0,5,1,0,5,4,7,0,0,0,23,1,1,50.0
Seedy Jatta,NOR,FW,Sturm Graz,21-234,2003,2.2,0,0,0,3,3,4,1,0,1,0,0,0,7,1,4,20.0
Gabriel Jesus,BRA,"FW,MF",Arsenal,27-218,1997,2.1,1,0,0,4,1,3,7,1,3,0,0,0,13,3,7,30.0
Alistair Johnston,CAN,DF,Celtic,26-030,1998,3.8,2,0,0,4,11,0,5,4,6,1,0,0,19,5,2,71.4
Max Johnston,SCO,DF,Sturm Graz,20-317,2003,2.9,1,0,0,2,0,0,12,0,2,0,0,0,6,2,6,25.0
Curtis Jones,ENG,MF,Liverpool,23-282,2001,1.1,0,0,0,0,2,0,1,1,0,0,0,0,5,0,0,
Frenkie de Jong,NED,MF,Barcelona,27-179,1997,1.3,0,0,0,3,1,0,0,2,3,0,0,0,6,2,1,66.7
Luuk de Jong,NED,FW,PSV Eindhoven,34-072,1990,3.8,1,0,0,5,4,1,1,0,3,0,0,0,7,29,14,67.4
Jorginho,ITA,MF,Arsenal,32-323,1991,0.4,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0.0
Diogo Jota,POR,FW,Liverpool,27-339,1996,1.1,0,0,0,3,0,1,0,0,1,0,0,0,1,0,3,0.0
Juanpe,ESP,DF,Girona,33-191,1991,1.3,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,
Mauro Júnior,BRA,"DF,MF",PSV Eindhoven,25-185,1999,2.9,2,0,0,4,2,0,1,2,5,0,0,0,16,0,1,0.0
Vinicius Júnior,BRA,FW,Real Madrid,24-118,2000,4.0,2,0,0,8,4,0,18,1,2,1,0,0,10,1,1,50.0
Ferran Jutglà,ESP,FW,Club Brugge,25-280,1999,2.9,0,0,0,1,6,1,1,0,1,0,0,0,8,4,6,40.0
Issa Kaboré,BFA,DF,Benfica,23-179,2001,1.1,2,0,0,3,0,1,2,0,3,0,0,0,3,3,0,100.0
Lukas Kačavenda,CRO,"FW,MF",Dinamo Zagreb,21-250,2003,0.3,2,0,0,1,2,0,1,0,0,0,0,0,4,0,0,
Kaan Kairinen,FIN,MF,Sparta Prague,25-321,1998,3.9,1,0,0,4,0,0,3,4,2,0,0,1,17,4,1,80.0
Pierre Kalulu,FRA,DF,Juventus,24-155,2000,4.0,0,0,0,1,1,0,1,5,1,0,0,0,19,3,7,30.0
Boubacar Kamara,FRA,MF,Aston Villa,24-350,1999,1.1,1,0,0,4,2,0,0,2,1,0,0,0,6,1,2,33.3
Kevin Kampl,SVN,MF,RB Leipzig,34-029,1990,1.2,0,0,0,1,0,0,8,1,2,0,0,0,6,0,1,0.0
Harry Kane,ENG,FW,Bayern Munich,31-102,1993,4.0,0,0,0,2,6,3,1,3,1,0,0,0,6,6,6,50.0
Lee Kang-in,KOR,"FW,MF",Paris S-G,23-262,2001,2.3,0,0,0,1,3,0,16,1,1,0,0,0,9,0,4,0.0
Guélor Kanga,GAB,MF,Red Star,34-067,1990,1.0,0,0,0,0,6,0,4,2,1,0,0,0,9,1,1,50.0
Atakan Karazor,,MF,Stuttgart,28-025,1996,3.6,0,0,0,6,10,0,0,2,3,0,0,0,27,5,1,83.3
Rick Karsdorp,NED,DF,PSV Eindhoven,29-270,1995,1.1,1,0,0,1,0,0,3,1,2,0,0,0,6,0,0,
Guram Kashia,GEO,DF,Slovan Bratislava,37-126,1987,3.9,1,0,0,2,2,0,0,7,4,0,0,0,10,3,2,60.0
Aleksandar Katai,SRB,FW,Red Star,33-275,1991,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0
Silas Katompa,COD,"FW,DF",Red Star,26-032,1998,3.3,1,0,0,6,2,2,7,3,4,0,0,0,15,1,5,16.7
Thilo Kehrer,GER,DF,Monaco,28-047,1996,4.0,1,0,0,6,0,0,0,6,3,0,1,0,16,9,5,64.3
Caoimhín Kelleher,IRL,GK,Liverpool,25-350,1998,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Marvin Keller,SUI,GK,Young Boys,22-127,2002,2.0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
Kevin,BRA,"FW,MF",Shakhtar,21-308,2003,1.5,0,0,0,0,3,0,4,2,2,0,0,0,12,0,0,
Joshua Kimmich,GER,MF,Bayern Munich,29-273,1995,4.0,1,0,0,3,2,0,27,3,1,0,0,0,27,0,2,0.0
Otar Kiteishvili,GEO,MF,Sturm Graz,28-226,1996,2.8,0,0,0,4,3,0,2,2,3,0,0,0,14,1,1,50.0
Jakub Kiwior,POL,DF,Arsenal,24-266,2000,0.5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
Maurits Kjærgaard,DEN,MF,RB Salzburg,21-134,2003,1.0,0,0,0,0,1,0,10,0,2,0,0,0,2,0,0,
Gregor Kobel,SUI,GK,Dortmund,26-337,1997,3.0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,
Philipp Köhn,SUI,GK,Monaco,26-219,1998,2.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,100.0
Orkun Kökçü,TUR,MF,Benfica,23-314,2000,3.6,1,0,0,1,10,0,3,2,2,0,0,0,12,1,1,50.0
Koke,ESP,MF,Atlético Madrid,32-304,1992,2.8,0,0,0,1,2,0,2,1,4,0,1,0,18,1,1,50.0
Sead Kolašinac,BIH,DF,Atalanta,31-140,1993,3.0,0,0,0,3,3,0,2,0,7,0,0,0,10,6,2,75.0
Randal Kolo Muani,FRA,FW,Paris S-G,25-338,1998,1.2,0,0,0,3,2,0,0,1,3,0,0,0,3,3,3,50.0
Ibrahima Konaté,FRA,DF,Liverpool,25-166,1999,4.0,2,0,0,3,2,0,0,5,2,0,0,0,19,9,4,69.2
Karim Konaté,CIV,FW,RB Salzburg,20-231,2004,3.4,0,0,0,8,5,3,0,1,1,0,0,0,6,4,8,33.3
Yukhym Konoplia,UKR,DF,Shakhtar,25-073,1999,2.9,1,0,0,4,1,0,2,0,2,0,0,0,9,3,3,50.0
Ezri Konsa,ENG,DF,Aston Villa,27-015,1997,4.0,1,0,0,3,9,0,2,3,2,0,0,0,15,7,3,70.0
Teun Koopmeiners,NED,MF,Juventus,26-253,1998,3.0,0,0,0,6,1,2,16,0,5,0,0,0,4,2,2,50.0
Odilon Kossounou,CIV,DF,Atalanta,23-308,2001,1.8,0,0,0,5,0,0,0,3,1,0,0,0,10,5,0,100.0
Jules Koundé,FRA,DF,Barcelona,25-361,1998,4.0,0,0,0,4,2,0,7,1,2,0,0,0,19,3,3,50.0
Moussa Kounfolo Yeo,MLI,FW,RB Salzburg,20-159,2004,0.7,0,0,0,1,0,1,0,0,1,0,0,0,3,1,1,50.0
Mateo Kovačić,CRO,MF,Manchester City,30-185,1994,1.2,1,0,0,2,1,0,0,1,0,0,0,0,4,0,0,
Matej Kovar,CZE,GK,Leverkusen,24-174,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Ermal Krasniqi,KVX,FW,Sparta Prague,26-061,1998,0.8,0,0,0,3,1,0,0,0,1,0,0,0,2,0,0,
Ladislav Krejčí,CZE,DF,Girona,25-201,1999,4.0,1,0,0,3,4,0,0,3,4,0,0,2,9,5,3,62.5
Marcus Kristensen,GER,"FW,MF",Stuttgart,21-298,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Rade Krunić,BIH,MF,Red Star,31-031,1993,3.5,0,0,0,4,2,0,1,4,2,0,0,0,13,4,2,66.7
Dmytro Kryskiv,UKR,MF,Shakhtar,24-032,2000,4.0,0,0,0,3,3,0,4,1,0,0,0,0,14,0,1,0.0
Juraj Kucka,SVK,MF,Slovan Bratislava,37-255,1987,0.9,0,0,0,0,2,0,0,5,1,0,0,0,4,0,0,
Nicolas-Gerrit Kühn,GER,FW,Celtic,24-311,2000,3.2,0,0,0,3,1,2,6,1,4,0,0,0,17,0,5,0.0
Sandro Kulenović,CRO,FW,Dinamo Zagreb,24-339,1999,2.2,0,0,0,0,2,0,1,2,2,0,0,0,3,5,4,55.6
Qazim Laçi,ALB,MF,Sparta Prague,28-293,1996,3.6,0,0,0,4,1,0,3,4,7,0,0,0,16,3,3,50.0
Konrad Laimer,AUT,DF,Bayern Munich,27-164,1997,2.0,0,0,0,1,1,0,3,5,4,0,0,0,10,3,5,37.5
Kenny Lala,MAD,DF,Brest,33-035,1991,4.0,0,0,0,1,2,0,15,3,2,0,0,0,26,2,4,33.3
Mohamed Lamine Bayo,GUI,FW,Lille,26-156,1998,0.7,0,0,0,2,0,2,0,0,0,0,0,0,2,3,2,60.0
Noa Lang,NED,"FW,MF",PSV Eindhoven,25-143,1999,2.0,1,0,0,0,4,1,13,2,2,0,0,0,11,1,2,33.3
Sandro Lauper,SUI,"MF,DF",Young Boys,28-013,1996,3.7,1,0,0,3,2,0,0,7,3,0,0,0,18,3,3,50.0
Dimitri Lavalée,BEL,DF,Sturm Graz,27-299,1997,3.0,2,1,1,5,1,0,4,3,4,0,0,0,10,5,5,50.0
Julien Le Cardinal,FRA,DF,Brest,27-096,1997,1.0,1,0,0,1,3,0,0,3,2,0,0,0,5,0,0,
Robin Le Normand,ESP,DF,Atlético Madrid,27-362,1996,1.0,1,0,0,2,0,0,0,0,0,0,0,0,3,1,2,33.3
Rafael Leão,POR,FW,Milan,25-150,1999,3.5,1,0,0,4,3,3,3,0,2,0,0,0,10,4,7,36.4
Richy Ledezma,USA,"DF,MF",PSV Eindhoven,24-062,2000,1.2,1,0,0,3,1,1,6,0,1,0,0,0,8,0,3,0.0
Pierre Lees-Melou,FRA,MF,Brest,31-166,1993,2.0,1,0,0,2,5,0,1,4,5,0,0,0,22,0,1,0.0
Clément Lenglet,FRA,DF,Atlético Madrid,29-143,1995,1.0,0,0,0,1,0,0,0,2,0,0,0,0,6,1,0,100.0
Robert Lewandowski,POL,FW,Barcelona,36-078,1988,3.5,0,0,0,3,7,0,0,0,0,0,0,0,4,3,9,25.0
Jamie Leweling,GER,FW,Stuttgart,23-255,2001,2.9,0,0,0,4,1,0,14,1,2,0,0,0,12,0,1,0.0
Rico Lewis,ENG,"DF,MF",Manchester City,19-352,2004,4.0,0,0,0,0,3,2,1,1,3,0,0,0,19,0,1,0.0
Myles Lewis-Skelly,ENG,"DF,MF",Arsenal,18-042,2006,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Samuel Lino,BRA,"DF,FW",Atlético Madrid,24-320,1999,1.6,0,0,0,1,5,1,3,0,4,0,0,0,8,1,2,33.3
Marcos Llorente,ESP,DF,Atlético Madrid,29-282,1995,1.4,0,0,0,3,1,0,6,2,0,0,0,0,6,0,2,0.0
Manuel Locatelli,ITA,MF,Juventus,26-304,1998,2.0,0,0,0,3,3,0,3,1,7,0,0,0,19,4,2,66.7
Ruben Loftus-Cheek,ENG,"MF,FW",Milan,28-289,1996,2.6,0,0,0,1,3,0,1,0,2,0,0,0,6,2,3,40.0
Ademola Lookman,NGA,"MF,FW",Atalanta,27-018,1997,3.3,0,0,0,2,2,0,17,0,4,0,0,0,13,0,2,0.0
David López,ESP,DF,Girona,35-029,1989,3.1,1,0,0,3,3,0,0,3,2,0,0,0,20,3,5,37.5
Fermin López,ESP,"MF,FW",Barcelona,21-180,2003,1.0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,1,0.0
Jordan Lotomba,SUI,DF,Feyenoord,26-039,1998,2.9,0,0,0,3,3,0,1,1,2,0,0,0,13,2,0,100.0
Jhon Lucumí,COL,DF,Bologna,26-134,1998,4.0,1,0,0,4,1,0,1,6,9,0,0,0,23,11,5,68.8
Florentino Luís,POR,MF,Benfica,25-080,1999,2.7,0,0,0,6,1,0,0,6,5,0,0,0,18,1,0,100.0
Douglas Luiz,BRA,MF,Juventus,26-182,1998,0.5,0,0,0,1,0,0,0,0,2,0,1,0,4,1,0,100.0
Castello Lukeba,FRA,DF,RB Leipzig,21-326,2002,3.0,2,0,0,4,4,0,1,1,3,0,0,0,14,3,2,60.0
Andriy Lunin,UKR,GK,Real Madrid,25-270,1999,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0
Charalambos Lykogiannis,GRE,DF,Bologna,31-016,1993,1.9,1,0,0,1,3,1,11,1,3,0,0,0,8,2,0,100.0
Ian Maatsen,NED,"DF,FW",Aston Villa,22-242,2002,2.4,1,0,0,2,1,0,3,3,5,0,0,0,12,4,0,100.0
Alexis Mac Allister,ARG,MF,Liverpool,25-319,1998,4.0,2,0,0,5,5,0,0,4,5,0,0,0,19,1,4,20.0
Daizen Maeda,JPN,FW,Celtic,27-018,1997,3.8,0,0,0,5,1,2,5,3,1,0,0,0,3,0,2,0.0
Gabriel Magalhães,BRA,DF,Arsenal,26-324,1997,4.0,1,0,0,2,3,0,1,2,1,0,0,0,9,12,2,85.7
Soungoutou Magassa,FRA,MF,Monaco,21-030,2003,1.2,0,0,0,1,0,0,0,1,0,0,0,0,11,2,2,50.0
Hugo Magnetti,FRA,MF,Brest,26-161,1998,3.0,0,0,0,5,4,0,2,4,3,0,0,0,17,1,3,25.0
Mike Maignan,FRA,GK,Milan,29-127,1995,3.6,0,0,0,0,3,0,0,1,0,0,0,0,7,0,0,
Radosław Majecki,POL,GK,Monaco,24-357,1999,2.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0
Róbert Mak,SVK,"MF,FW",Slovan Bratislava,33-244,1991,0.4,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,
Andrija Maksimović,SRB,"MF,FW",Red Star,17-155,2007,2.4,1,0,0,2,2,0,1,0,1,0,0,0,10,0,1,0.0
Donyell Malen,NED,"FW,MF",Dortmund,25-303,1999,1.6,1,0,0,2,4,2,1,1,0,0,0,0,2,1,1,50.0
Darian Males,SUI,"FW,MF",Young Boys,23-188,2001,1.1,1,0,0,3,0,0,3,1,2,0,0,0,2,0,1,0.0
Reinildo Mandava,MOZ,DF,Atlético Madrid,30-291,1994,2.5,1,0,0,5,4,0,5,5,4,0,1,0,10,2,1,66.7
