Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Kostiantyn Vivcharenko,UKR,DF,Dynamo Kyiv,22-150,2002,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0
Daniel Vivian,ESP,DF,Athletic Club,25-115,1999,2.9,1,0,0,1,2,0,0,5,2,0,0,0,14,4,6,40.0
Michel Vlap,NED,MF,Twente,27-158,1997,2.1,2,0,0,2,0,0,14,4,2,0,0,0,12,1,0,100.0
Nazar Voloshyn,UKR,FW,Dynamo Kyiv,21-143,2003,1.7,0,0,0,1,5,1,3,1,0,0,0,0,4,0,4,0.0
Matěj Vydra,CZE,FW,Viktoria Plzeň,32-190,1992,1.4,0,0,0,1,2,0,0,1,0,0,0,0,3,8,10,44.4
Kasper Waarst Høgh,DEN,FW,Bodø/Glimt,23-337,2000,1.9,0,0,0,2,0,0,0,0,0,0,0,0,3,12,8,60.0
Conrad Wallem,NOR,"DF,FW",Slavia Prague,24-151,2000,1.7,0,0,0,3,1,1,9,0,1,0,0,0,7,1,3,25.0
Wout Weghorst,NED,FW,Ajax,32-092,1992,1.2,0,0,0,2,2,1,0,1,1,0,0,0,3,2,3,40.0
Timo Werner,GER,"FW,MF",Tottenham,28-246,1996,1.4,0,0,0,0,2,1,5,1,0,0,0,0,2,0,1,0.0
Owen Wijndal,NED,FW,Ajax,24-345,1999,0.4,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0.0
Iñaki Williams,GHA,FW,Athletic Club,30-145,1994,3.0,0,0,0,1,5,1,10,3,1,0,0,0,9,6,1,85.7
Nico Williams,ESP,"FW,MF",Athletic Club,22-118,2002,2.2,1,0,0,1,5,0,13,1,2,0,0,0,9,1,0,100.0
Willian,BRA,MF,Olympiacos,36-090,1988,0.6,0,0,0,1,1,1,4,1,0,0,0,0,1,0,0,
Aslak Witry,NOR,DF,Ludogorets,28-242,1996,3.0,0,0,0,1,2,0,4,4,2,0,0,0,25,2,3,40.0
Ricky van Wolfswinkel,NED,FW,Twente,35-285,1989,3.0,2,0,0,9,5,0,1,2,2,0,0,0,5,11,11,50.0
Mert Yandaş,TUR,"MF,FW",Fenerbahçe,30-080,1994,0.3,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,100.0
Roman Yaremchuk,UKR,FW,Olympiacos,28-346,1995,0.7,0,0,0,1,1,1,0,0,0,0,0,0,7,3,2,60.0
Andriy Yarmolenko,UKR,FW,Dynamo Kyiv,35-015,1989,0.7,0,0,0,0,3,0,1,1,2,0,0,0,1,0,0,
Terry Yegbe,GHA,DF,Elfsborg,23-287,2001,3.0,1,0,0,3,0,0,0,9,1,0,0,0,15,1,3,25.0
Sagiv Yehezkel,ISR,DF,Maccabi Tel Aviv,29-231,1995,0.2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
İsmail Yüksek,TUR,"MF,FW",Fenerbahçe,25-286,1999,0.3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0.0
Mattia Zaccagni,ITA,FW,Lazio,29-144,1995,1.5,1,0,0,2,4,0,7,1,2,0,0,0,7,1,1,50.0
Kristoffer Zachariassen,NOR,"FW,MF",Ferencváros,30-011,1994,1.9,1,0,0,4,3,0,3,1,4,0,0,0,10,1,4,20.0
Christos Zafeiris,GRE,MF,Slavia Prague,21-258,2003,2.0,1,0,0,9,2,0,9,2,0,0,0,0,8,1,1,50.0
Wilfried Zaha,CIV,FW,Lyon,31-363,1992,0.5,0,0,0,1,1,0,2,2,1,0,0,0,1,1,0,100.0
Eran Zahavi,ISR,FW,Maccabi Tel Aviv,37-105,1987,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Rodrigo Zalazar,URU,MF,Braga,25-087,1999,0.7,0,0,0,1,3,0,1,2,2,0,0,0,7,1,2,33.3
Nicola Zalewski,POL,DF,Roma,22-289,2002,1.0,0,0,0,0,2,1,4,1,1,0,0,0,4,1,0,100.0
Dmitrijs Zelenkovs,LVA,"MF,DF",FK Rīgas FS,24-176,2000,2.7,0,0,0,3,2,0,3,6,1,0,0,0,11,0,3,0.0
Arber Zeneli,KVX,FW,Elfsborg,29-256,1995,2.1,1,0,0,2,2,2,8,1,1,0,0,0,5,0,3,0.0
Besfort Zeneli,KVX,MF,Elfsborg,21-352,2002,2.8,0,0,0,3,5,0,4,7,4,0,0,0,21,0,3,0.0
Nils Zetterström,SWE,DF,Malmö,19-223,2005,1.0,0,0,0,0,0,0,0,2,1,0,0,0,8,2,2,50.0
David Zima,CZE,DF,Slavia Prague,23-365,2000,3.0,0,0,0,1,5,0,0,3,0,0,0,0,10,9,2,81.8
Philip Zinckernagel,DEN,FW,Bodø/Glimt,29-327,1994,1.9,1,0,0,5,5,2,3,1,2,0,0,0,8,1,2,33.3
Joshua Zirkzee,NED,FW,Manchester Utd,23-169,2001,1.7,0,0,0,2,2,0,0,0,0,0,0,0,2,2,3,40.0
Andrija Živković,SRB,"FW,DF",PAOK,28-119,1996,2.2,0,0,0,1,2,0,23,0,3,0,0,0,13,3,2,60.0
Ondřej Zmrzlý,CZE,"DF,FW",Slavia Prague,25-199,1999,1.9,0,0,0,6,2,0,3,0,1,0,1,0,8,3,2,60.0
Abdellah Zoubir,FRA,"FW,MF",Qarabağ,32-338,1991,2.8,0,0,0,0,6,1,3,2,1,0,0,0,16,2,1,66.7
Igor Zubeldia,ESP,DF,Real Sociedad,27-222,1997,1.0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,100.0
Martín Zubimendi,ESP,MF,Real Sociedad,25-279,1999,2.0,1,0,0,3,1,0,0,2,2,0,0,0,8,3,1,75.0
