Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Henry Lawrence,ENG,DF,Standard Liège,23-042,2001,6.6,2,1,0,6,11,0,6,5,5,0,0,0,23,6,6,50.0
Theo Leoni,BEL,"MF,DF",Anderlecht,24-195,2000,9.2,2,0,0,8,5,1,17,17,13,0,0,0,39,5,2,71.4
Fedde Leysen,BEL,DF,Union SG,21-116,2003,7.8,3,0,0,10,4,0,4,14,9,0,0,0,34,13,16,44.8
Tobe Leysen,BEL,GK,OH Leuven,22-238,2002,12.0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,100.0
Jonas Lietaert,BEL,DF,Cercle Brugge,20-109,2004,0.6,0,0,0,0,0,0,1,1,3,0,0,0,0,2,1,66.7
Ridwane M'Barki,BEL,"DF,MF",Dender,30-123,1994,1.4,1,0,0,5,7,0,7,2,2,0,0,0,18,1,1,50.0
Kevin Mac Allister,ARG,DF,Union SG,26-361,1997,10.6,4,1,1,23,7,0,4,24,22,0,0,0,36,32,17,65.3
Koki Machida,JPN,DF,Union SG,27-069,1997,11.0,0,0,0,12,5,0,2,23,8,0,0,0,44,29,20,59.2
Nicolas Madsen,DEN,MF,Westerlo,24-230,2000,4.0,0,0,0,2,3,1,3,3,7,0,0,0,18,7,6,53.8
Mathieu Maertens,BEL,"FW,MF",OH Leuven,29-220,1995,8.6,1,0,0,12,17,9,10,5,5,0,0,0,23,14,14,50.0
Gary Magnée,BEL,"MF,DF",Cercle Brugge,25-021,1999,4.3,0,0,0,1,0,0,34,9,7,0,0,0,23,2,3,40.0
Mark Mampasi,UKR,DF,Kortrijk,21-235,2003,5.8,2,1,1,8,2,0,3,3,6,0,0,0,12,16,13,55.2
José Marsà,ESP,DF,Mechelen,22-243,2002,9.8,1,0,0,13,8,0,4,11,10,0,0,0,41,11,8,57.9
Ar'jany Martha,NED,"MF,DF",Beerschot,21-059,2003,4.4,1,0,0,4,4,0,5,10,7,0,0,0,27,0,9,0.0
Kéres Masangu,BEL,"MF,FW",Dender,24-240,2000,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Davor Matijas,CRO,GK,Beerschot,25-071,1999,7.0,2,0,0,1,2,0,0,0,2,0,0,0,5,3,0,100.0
Hervé Matthys,BEL,DF,Beerschot,28-288,1996,10.1,1,0,0,8,3,0,17,19,5,0,0,1,42,12,10,54.5
Youssef Maziz,FRA,"MF,FW",OH Leuven,26-131,1998,7.9,2,0,0,10,17,0,53,4,2,0,0,0,37,2,8,20.0
Loïc Mbe Soh,FRA,DF,Beerschot,23-142,2001,5.0,0,0,0,2,1,0,0,5,4,0,0,0,20,3,6,33.3
Isaac Mbenza,BEL,FW,Charleroi,28-239,1996,3.5,0,0,0,4,5,1,32,1,2,0,0,0,13,0,0,
Mark McKenzie,USA,FW,Genk,25-251,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dire Mebude,SCO,FW,Westerlo,20-158,2004,6.0,1,0,0,5,17,0,12,3,3,0,0,0,31,0,5,0.0
Brandon Mechele,BEL,DF,Club Brugge,31-279,1993,12.0,1,0,0,10,5,0,0,17,13,0,1,0,55,42,13,76.4
Nayel Mehssatou,CHI,"MF,DF",Kortrijk,22-205,2002,8.6,2,0,0,10,12,0,10,11,8,0,0,0,34,3,3,50.0
Hamza Mendyl,MAR,"DF,MF",OH Leuven,27-012,1997,4.4,1,0,0,10,3,0,9,4,9,0,0,0,12,5,3,62.5
Billel Messaoudi,ALG,"FW,MF",Kortrijk,26-317,1997,1.4,1,0,0,2,2,1,3,0,1,0,0,0,3,6,9,40.0
Senna Miangue,BEL,DF,Cercle Brugge,27-271,1997,7.3,5,0,0,9,3,1,3,11,6,0,0,0,24,38,15,71.7
Simion Michez,BEL,"DF,MF",Beerschot,22-267,2002,5.4,2,0,0,7,13,0,8,7,7,0,1,0,25,4,3,57.1
Simon Mignolet,BEL,GK,Club Brugge,36-241,1988,12.0,1,0,0,1,3,0,0,0,1,0,1,0,21,2,0,100.0
Alan Minda,ECU,"FW,MF",Cercle Brugge,21-172,2003,4.3,0,0,0,1,3,1,8,0,2,0,0,0,12,3,12,20.0
David Mindombe,BEL,DF,Sint-Truiden,23-136,2001,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0
Stefan Mitrović,SRB,FW,OH Leuven,22-079,2002,2.6,0,0,0,5,2,1,9,2,2,0,0,0,9,0,3,0.0
Stefan Mitrović,SRB,DF,Gent,34-164,1990,9.3,3,0,0,8,6,0,0,9,8,0,1,0,29,24,14,63.2
Anthony Moris,LUX,GK,Union SG,34-187,1990,12.0,1,0,0,0,3,0,0,0,0,0,0,0,22,0,0,
Kerim Mrabti,SWE,"MF,FW",Mechelen,30-166,1994,9.1,1,0,0,8,6,0,8,5,2,0,0,0,29,9,18,33.3
Suphanat Mueanta,THA,"FW,MF",OH Leuven,22-092,2002,0.7,0,0,0,1,2,1,1,0,1,0,0,0,0,2,0,100.0
Moussa N'Diaye,SEN,DF,Anderlecht,22-137,2002,7.5,2,0,0,10,16,0,16,8,10,0,0,0,29,4,11,26.7
Ignace N'Dri,CIV,"FW,DF",OH Leuven,24-006,2000,10.3,1,0,0,14,19,5,22,3,12,0,0,0,42,10,10,50.0
Flávio Nazinho,POR,DF,Cercle Brugge,21-105,2003,7.7,3,0,0,10,7,0,60,16,16,0,0,0,37,10,11,47.6
Roman Neustädter,RUS,DF,Westerlo,36-258,1988,9.0,2,0,0,8,5,0,0,13,4,0,0,0,24,9,13,40.9
Julien Ngoy,BEL,FW,Mechelen,27-000,1997,0.8,0,0,0,2,1,0,1,0,0,0,0,0,0,1,2,33.3
Nathan Ngoy,BEL,DF,Standard Liège,21-145,2003,2.7,1,0,0,3,1,0,0,5,5,0,0,0,8,4,1,80.0
Adam Nhaili,BEL,"FW,MF",Sint-Truiden,19-085,2005,1.9,0,0,0,4,2,0,3,1,1,0,0,0,10,1,0,100.0
Ousseynou Niang,SEN,"DF,FW",Union SG,23-021,2001,2.8,2,0,0,6,8,4,7,0,9,0,0,0,18,1,3,25.0
Casper Nielsen,DEN,MF,Club Brugge,30-187,1994,1.1,0,0,0,3,1,0,5,1,0,0,0,0,1,4,3,57.1
Gustaf Nilsson,SWE,FW,Club Brugge,27-163,1997,8.2,2,0,0,17,17,1,1,2,2,0,0,0,19,33,19,63.5
Ken Nkuba,BEL,"MF,DF",Genk,22-286,2002,1.5,1,0,0,4,1,0,5,2,5,0,0,0,9,1,1,50.0
Petter Nosa Dahl,NOR,"MF,FW",Mechelen,21-285,2003,1.8,0,0,0,2,1,1,2,3,4,0,0,0,3,1,4,20.0
Lucas Noubi,BEL,DF,Standard Liège,19-292,2005,1.5,0,0,0,0,2,0,0,4,0,0,0,0,8,2,1,66.7
Bruny Nsimba,BEL,FW,Dender,24-211,2000,11.2,3,0,0,12,10,7,16,2,5,0,0,0,33,27,28,49.1
Erick Nunes,BRA,"MF,DF",Cercle Brugge,20-247,2004,4.9,2,0,0,8,3,2,10,6,10,0,0,0,19,6,12,33.3
Antonio Nusa,NOR,"FW,MF",Club Brugge,19-199,2005,1.8,0,0,0,2,3,0,6,0,1,0,0,0,10,0,0,
Mardochee Nzita,BEL,"DF,FW",Charleroi,24-252,2000,0.8,0,0,0,2,1,0,3,0,0,0,0,0,5,1,2,33.3
Aiden O'Neill,AUS,MF,Standard Liège,26-121,1998,12.0,3,0,0,16,18,0,5,9,19,0,0,0,64,16,12,57.1
Denis Odoi,GHA,"MF,DF",Antwerp,36-159,1988,7.0,6,1,1,13,11,0,1,7,8,0,0,0,36,14,15,48.3
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,27-344,1996,11.8,1,0,0,9,3,0,47,11,16,0,0,0,60,20,13,60.6
Kazeem Olaigbe,BEL,"MF,FW",Cercle Brugge,21-305,2003,5.5,1,0,0,4,6,2,55,0,8,0,0,0,25,3,10,23.1
Takuma Ominami,JPN,DF,OH Leuven,26-325,1997,6.3,1,0,0,6,0,0,1,0,6,0,0,0,19,12,3,80.0
Jacob Ondrejka,SWE,"FW,MF",Antwerp,22-061,2002,10.5,2,0,0,7,25,6,53,4,7,0,0,0,32,6,11,35.3
Raphael Onyedika,NGA,MF,Club Brugge,23-197,2001,7.8,0,1,0,14,12,1,0,10,12,0,0,0,45,8,8,50.0
Ragnar Oratmangoen,IDN,"MF,DF",Dender,26-286,1998,0.9,0,0,0,2,2,0,0,0,2,0,0,0,6,1,1,50.0
Joel Ordóñez,ECU,DF,Club Brugge,20-195,2004,6.9,1,0,0,5,5,0,0,12,3,0,0,1,20,11,10,52.4
Emir Ortakaya,TUR,DF,Westerlo,20-133,2004,0.5,0,0,0,4,0,0,0,2,0,0,1,0,0,1,0,100.0
Manuel Osifo,BEL,DF,OH Leuven,21-094,2003,2.0,0,0,0,7,2,0,0,2,3,0,0,0,4,1,1,50.0
Zakaria El Ouahdi,MAR,"DF,MF",Genk,22-307,2001,8.9,2,0,0,13,9,2,19,14,13,0,0,0,45,7,15,31.8
Aziz Ouattara,CIV,MF,Mechelen,23-303,2001,9.5,6,0,0,22,7,0,1,9,12,0,1,0,68,12,17,41.4
Kader Ouattara,BFA,"MF,FW",Cercle Brugge,19-160,2005,3.1,1,0,0,6,8,0,9,1,4,0,0,0,10,7,13,35.0
Aiham Ousou,SYR,DF,Charleroi,24-298,2000,6.6,1,0,0,15,7,0,0,13,7,0,1,0,23,18,6,75.0
Louis Patris,BEL,DF,Anderlecht,23-148,2001,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Louis Patris,BEL,"DF,MF",Sint-Truiden,23-148,2001,5.8,2,0,0,7,4,0,8,10,9,0,0,0,22,11,7,61.1
Mike Penders,BEL,GK,Genk,19-094,2005,2.0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0
Jérémy Pétris,FRA,DF,Charleroi,26-279,1998,10.6,5,0,0,17,26,0,38,15,21,0,1,0,39,12,8,60.0
Patrick Pflücke,GER,"DF,MF",Mechelen,27-338,1996,10.3,1,0,0,2,8,3,59,1,10,0,0,0,37,0,7,0.0
Arthur Piedfort,BEL,MF,Westerlo,19-275,2005,8.5,2,0,0,7,15,0,1,7,10,0,0,0,32,11,4,73.3
Lucas Pirard,BEL,GK,Kortrijk,29-237,1995,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Brian Plat,NED,"DF,MF",Beerschot,24-211,2000,8.3,2,1,0,9,5,0,8,10,12,0,0,0,36,18,7,72.0
Ewoud Pletinckx,BEL,DF,OH Leuven,24-023,2000,4.5,0,0,0,3,1,0,0,3,2,0,0,0,9,10,7,58.8
Boris Popović,SRB,DF,Cercle Brugge,24-250,2000,1.8,1,0,0,2,0,0,0,3,1,0,0,0,6,8,11,42.1
Dennis Praet,BEL,"MF,FW",Antwerp,30-172,1994,0.9,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,
Isaac Price,NIR,MF,Standard Liège,21-037,2003,9.7,2,0,0,9,10,0,20,5,10,0,0,0,51,14,13,51.9
Cameron Puertas,SUI,MF,Union SG,26-076,1998,2.2,1,0,0,7,6,1,12,1,2,0,0,0,16,2,1,66.7
Joedrick Pupe,BEL,DF,Dender,27-151,1997,9.2,4,0,0,10,14,0,19,19,6,0,1,0,44,21,14,60.0
Toon Raemaekers,BEL,DF,Mechelen,24-054,2000,10.5,1,0,0,17,7,1,4,13,10,0,1,0,40,25,21,54.3
Benito Raman,BEL,FW,Mechelen,29-361,1994,2.1,0,0,0,4,3,4,3,0,0,0,0,0,6,0,5,0.0
Mathias Rasmussen,NOR,MF,Union SG,26-343,1997,4.2,0,0,0,2,4,0,17,7,6,0,0,0,16,6,3,66.7
Christiaan Ravych,BEL,DF,Cercle Brugge,22-095,2002,11.6,2,0,0,10,12,0,10,17,13,0,0,0,50,29,25,53.7
Semm Renders,BEL,"DF,MF",Antwerp,16-321,2007,0.8,0,0,0,0,0,0,1,1,0,0,0,0,5,1,0,100.0
Tom Reyners,BEL,"MF,FW",Beerschot,24-196,2000,4.9,2,0,0,5,15,1,9,1,7,0,0,0,24,0,4,0.0
Bryan Reynolds,USA,DF,Westerlo,23-127,2001,10.4,3,0,0,18,4,1,27,9,17,0,1,0,47,17,8,68.0
Federico Ricca,URU,DF,OH Leuven,29-337,1994,6.4,2,1,0,7,6,0,3,10,3,0,0,0,12,14,14,50.0
Jaïro Riedewald,NED,MF,Antwerp,28-054,1996,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0
Mats Rits,BEL,MF,Anderlecht,31-107,1993,9.5,1,0,0,8,6,1,23,9,7,0,0,0,45,7,9,43.8
Nathan Rôdes,BEL,MF,Dender,26-327,1997,11.5,2,0,0,9,11,0,8,5,17,0,0,0,61,24,24,50.0
Kevin Rodríguez,ECU,FW,Union SG,24-243,2000,4.6,0,0,0,2,13,2,3,1,1,1,0,0,9,13,18,41.9
Davy Roef,BEL,GK,Gent,30-270,1994,12.0,0,0,0,0,1,0,0,0,0,0,0,0,17,6,0,100.0
Žan Rogelj,SVN,DF,Charleroi,24-343,1999,1.4,0,0,0,1,1,0,5,1,3,0,0,0,3,2,1,66.7
Zaid Romero,ARG,DF,Club Brugge,24-323,1999,3.9,0,0,0,2,6,0,0,6,6,0,0,0,19,8,7,53.3
Tuur Rommens,BEL,DF,Westerlo,21-221,2003,9.8,5,0,0,10,12,1,17,26,10,0,0,0,50,23,26,46.9
Gilles Ruyssen,BEL,DF,Dender,30-137,1994,11.5,3,0,0,15,11,0,2,25,13,0,0,0,41,16,19,45.7
Kyriani Sabbe,BEL,DF,Club Brugge,19-286,2005,0.6,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,
Mujaid Sadick,ESP,DF,Genk,24-233,2000,11.8,1,1,0,11,6,0,0,11,13,0,1,0,55,12,16,42.9
Noah Sadiki,COD,MF,Union SG,19-321,2004,10.4,2,0,0,8,17,0,11,8,9,1,0,0,48,4,8,33.3
Marwan Al Sahafi,KSA,FW,Beerschot,20-259,2004,3.7,1,0,0,0,2,1,5,0,2,0,0,0,7,2,5,28.6
Matisse Samoise,BEL,"DF,MF",Gent,22-347,2001,3.3,2,0,0,11,5,0,5,6,9,0,0,0,16,3,10,23.1
Ryan Sanusi,BEL,MF,Beerschot,32-302,1992,11.4,0,0,0,14,17,0,30,11,12,0,1,0,65,15,5,75.0
Killian Sardella,BEL,DF,Anderlecht,22-184,2002,11.0,4,0,0,8,7,0,39,6,16,0,0,0,47,11,16,40.7
Nikolas Sattlberger,AUT,MF,Genk,20-289,2004,6.1,0,0,0,12,3,0,1,8,8,0,0,0,31,6,12,33.3
Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,23-126,2001,10.3,4,0,0,17,17,6,22,2,15,1,0,0,25,47,23,67.1
Aurélien Scheidler,FRA,FW,Dender,26-151,1998,3.1,1,0,0,8,11,0,1,0,2,0,0,0,6,21,18,53.8
Joël Schingtienne,BEL,DF,OH Leuven,22-082,2002,4.0,0,0,0,2,1,0,1,4,5,0,0,0,20,0,1,0.0
Rob Schoofs,BEL,MF,Mechelen,30-224,1994,11.7,2,0,0,11,17,1,9,13,6,0,0,0,71,3,4,42.9
Siebe Schrijvers,BEL,MF,OH Leuven,28-107,1996,6.1,2,0,0,6,5,0,7,5,8,0,0,0,26,2,3,40.0
Christopher Scott,GER,MF,Antwerp,22-148,2002,0.6,0,0,0,0,2,1,1,0,0,0,0,0,3,1,3,25.0
Joaquin Seys,BEL,DF,Club Brugge,19-219,2005,9.7,0,0,0,6,8,0,22,15,12,0,0,0,43,9,18,33.3
Nick Shinton,BEL,GK,Beerschot,23-176,2001,5.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,100.0
João Silva,POR,DF,Kortrijk,25-293,1999,11.6,3,0,0,6,8,1,1,21,9,0,0,1,36,33,33,50.0
Jan-Carlo Simic,SRB,DF,Anderlecht,19-184,2005,9.0,5,0,0,10,8,0,1,11,3,0,0,0,19,14,15,48.3
Roko Simic,CRO,FW,Kortrijk,21-053,2003,1.4,1,0,0,3,1,0,0,0,0,0,0,0,1,1,3,25.0
Hugo Siquet,BEL,DF,Club Brugge,22-116,2002,2.6,2,0,0,3,2,1,5,1,3,0,0,0,11,7,6,53.8
Abdoulaye Sissako,FRA,MF,Kortrijk,26-160,1998,3.0,2,0,0,4,3,0,2,3,2,0,0,0,23,1,0,100.0
Michał Skóraś,POL,"FW,MF",Club Brugge,24-261,2000,3.5,1,0,0,5,8,2,16,2,4,0,0,0,12,4,6,40.0
Andreas Skov Olsen,DEN,FW,Club Brugge,24-309,1999,7.2,0,0,0,4,10,2,23,4,2,0,0,0,16,0,3,0.0
Matte Smets,BEL,DF,Genk,20-303,2004,10.5,1,0,0,6,5,1,1,14,8,0,0,0,47,14,13,51.9
Milan Smits,BEL,MF,Antwerp,19-355,2004,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
Jordy Soladio,BEL,FW,Dender,26-264,1998,4.1,3,1,1,7,5,3,3,0,1,0,0,0,11,20,23,46.5
Thibo Somers,BEL,"FW,DF",Cercle Brugge,25-231,1999,10.7,1,0,0,7,12,3,17,6,8,0,0,0,38,36,48,42.9
Momodou Sonko,SWE,"MF,FW",Gent,19-276,2005,0.8,0,0,0,0,1,0,1,3,5,0,0,0,4,0,1,0.0
Yira Sor,NGA,FW,Genk,24-101,2000,6.4,0,0,0,1,5,5,8,4,4,0,0,0,23,6,11,35.3
Ibrahima Sory Bangoura,GUI,MF,Genk,20-302,2004,3.1,1,0,0,9,0,0,0,8,10,0,0,0,21,10,0,100.0
Jorne Spileers,BEL,DF,Club Brugge,19-286,2005,1.2,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,100.0
Alexandre Stanic,BEL,FW,Antwerp,19-310,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Lucas Stassin,BEL,FW,Westerlo,19-340,2004,4.5,1,0,0,6,7,0,2,1,3,0,0,0,10,7,13,35.0
Jarne Steuckers,BEL,FW,Genk,22-272,2002,10.9,0,0,0,4,6,2,84,1,3,0,0,0,35,1,7,12.5
Nikola Storm,BEL,"FW,MF",Mechelen,30-033,1994,8.1,0,0,0,2,8,2,24,2,5,0,0,0,17,0,5,0.0
Mario Stroeykens,BEL,"MF,FW",Anderlecht,20-034,2004,8.6,0,0,0,8,15,1,9,5,9,1,0,0,42,4,8,33.3
Franck Surdez,SUI,"MF,FW",Gent,22-181,2002,9.2,1,0,0,9,16,0,26,4,11,0,0,0,30,3,6,33.3
Bosko Sutalo,CRO,DF,Standard Liège,24-306,2000,11.3,4,0,0,21,5,0,9,31,21,0,0,0,57,17,25,40.5
Serhiy Sydorchuk,UKR,MF,Westerlo,33-184,1991,0.3,2,0,0,1,0,0,0,0,1,0,0,0,2,2,1,66.7
Ross Sykes,ENG,DF,Union SG,25-221,1999,1.0,1,0,0,0,0,0,1,3,4,0,0,0,8,9,2,81.8
Dembo Sylla,GUI,DF,Dender,21-358,2002,1.1,1,0,0,1,2,0,1,0,3,0,0,0,0,2,3,40.0
Youssuf Sylla,BEL,FW,Charleroi,21-319,2002,4.1,0,0,0,12,8,0,2,1,0,0,0,0,6,14,13,51.9
Tomoki Takamine,JPN,MF,Kortrijk,26-309,1997,5.3,1,0,0,15,10,0,1,2,2,0,0,0,23,5,3,62.5
Chemsdine Talbi,BEL,FW,Club Brugge,19-177,2005,2.1,0,0,0,0,2,0,8,0,1,0,0,0,7,0,1,0.0
Shogo Taniguchi,JPN,DF,Sint-Truiden,33-110,1991,9.4,1,1,0,4,1,0,0,13,7,0,0,0,36,15,15,50.0
Henok Teklab,GER,DF,Union SG,25-352,1998,2.4,0,0,0,2,1,1,5,4,4,0,0,0,19,2,3,40.0
Casper Terho,FIN,"DF,FW",Union SG,21-131,2003,4.8,2,0,0,6,6,1,29,7,5,0,0,0,22,8,10,44.4
Jean Thierry Lazare,CIV,"MF,FW",Union SG,26-240,1998,3.1,1,0,0,6,7,0,8,1,9,0,0,0,18,2,2,50.0
Yassine Titraoui,ALG,MF,Charleroi,21-099,2003,1.5,1,0,0,5,4,0,0,2,5,0,1,0,6,1,2,33.3
Jordan Torunarigha,GER,DF,Gent,27-087,1997,5.6,3,0,0,5,3,0,2,8,5,0,0,0,22,15,3,83.3
Ahmed Touba,ALG,DF,Mechelen,26-235,1998,5.5,1,0,0,5,4,0,0,11,7,0,1,0,21,20,7,74.1
Mamadou Traoré,MLI,DF,Union SG,22-213,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
Derrick Tshimanga,BEL,DF,Beerschot,35-362,1988,8.5,1,0,0,7,3,0,5,12,6,0,0,0,27,4,10,28.6
Antef Tsoungui,BEL,DF,OH Leuven,21-308,2002,0.5,0,0,0,0,1,0,1,1,1,0,0,0,6,1,0,100.0
Christos Tzolis,GRE,"FW,MF",Club Brugge,22-277,2002,9.6,1,0,0,2,14,5,32,4,6,0,0,0,33,8,13,38.1
Victor Udoh,NGA,"FW,DF",Antwerp,20-015,2004,0.9,0,0,0,3,3,2,3,0,1,0,0,0,6,0,0,
Edgaras Utkus,LTU,"DF,MF",Cercle Brugge,24-133,2000,1.7,0,0,0,4,4,1,0,2,5,0,0,0,11,16,9,64.0
Anthony Valencia,ECU,FW,Antwerp,21-104,2003,3.3,1,0,0,7,5,0,6,3,5,0,0,0,14,0,3,0.0
Jules Van Cleemput,BEL,DF,Mechelen,27-205,1997,2.6,2,1,1,1,2,0,1,9,1,0,0,0,6,3,5,37.5
Hendrik Van Crombrugge,BEL,GK,Genk,31-186,1993,10.0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0,100.0
Zeno Van den Bosch,BEL,DF,Antwerp,21-119,2003,12.0,1,0,0,11,3,0,2,8,14,0,0,0,37,14,12,53.8
Thomas Van den Keybus,BEL,"FW,MF",Westerlo,23-191,2001,1.5,1,0,0,5,2,1,8,0,0,0,0,0,7,2,2,50.0
Hannes Van der Bruggen,BEL,MF,Cercle Brugge,31-215,1993,8.5,2,0,0,8,8,0,9,14,13,0,0,0,64,17,16,51.5
Rein Van Helden,BEL,DF,Sint-Truiden,22-101,2002,11.9,3,0,0,18,13,0,4,22,15,0,0,0,56,25,28,47.2
Koen Van Langendonck,BEL,GK,Westerlo,35-146,1989,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
Jasper Van Oudenhove,BEL,"MF,DF",Dender,25-365,1998,0.6,1,0,0,3,0,0,2,0,0,0,0,0,2,0,2,0.0
Hans Vanaken,BEL,MF,Club Brugge,32-070,1992,11.7,0,0,0,10,12,1,9,5,8,0,0,0,49,23,20,53.5
Zalán Vancsa,HUN,MF,Gent,20-006,2004,0.9,0,0,0,1,2,0,1,0,0,0,0,0,2,1,0,100.0
Tom Vandenberghe,BEL,GK,Kortrijk,32-077,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Gerard Vandeplas,BEL,FW,Antwerp,18-251,2006,0.1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,
Zinho Vanheusden,BEL,DF,Mechelen,25-096,1999,1.0,0,0,0,1,1,0,0,2,0,0,0,0,3,4,0,100.0
Charles Vanhoutte,BEL,MF,Union SG,26-047,1998,11.2,1,0,0,15,11,1,14,15,24,0,0,0,78,21,18,53.8
Robert-Jan Vanwesemael,BEL,"DF,MF",Sint-Truiden,22-221,2002,6.9,2,0,0,12,3,0,14,9,4,0,0,0,38,1,7,12.5
Hélio Varela,CPV,"MF,DF",Gent,22-183,2002,0.7,1,0,0,1,2,1,3,1,0,0,0,0,3,1,1,50.0
Óscar Vargas,BEL,DF,Beerschot,18-276,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Luis Vázquez,ARG,"FW,MF",Anderlecht,23-283,2001,2.7,1,0,0,5,3,1,1,0,3,0,0,0,8,10,10,50.0
Thibaud Verlinden,BEL,"MF,FW",Beerschot,25-116,1999,8.8,0,0,0,6,4,1,48,3,6,0,0,0,32,2,1,66.7
Romeo Vermant,BEL,"FW,MF",Club Brugge,20-283,2004,2.6,1,0,0,1,8,4,2,1,4,1,0,0,6,6,6,50.0
Michael Verrips,NED,GK,Dender,27-335,1996,10.5,0,0,0,1,3,0,0,0,0,0,1,0,10,2,1,66.7
Yari Verschaeren,BEL,"MF,FW",Anderlecht,23-113,2001,9.0,0,0,0,2,23,3,33,5,16,0,0,0,51,0,1,0.0
Birger Verstraete,BEL,MF,OH Leuven,30-200,1994,9.8,4,0,0,13,16,0,35,20,20,0,0,0,36,13,5,72.2
Andreas Verstraeten,BEL,MF,Antwerp,18-297,2006,1.0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,
Jan Vertonghen,BEL,DF,Anderlecht,37-192,1987,2.0,0,0,0,1,1,0,0,0,0,0,0,0,9,8,3,72.7
Hugo Vetlesen,NOR,MF,Club Brugge,24-247,2000,7.8,3,0,0,10,11,0,11,8,12,0,0,0,24,4,6,40.0
Malcolm Viltard,FRA,MF,Dender,22-009,2002,7.5,1,0,0,12,11,0,9,13,8,0,0,0,52,3,4,42.9
Thibault Vlietinck,BEL,DF,OH Leuven,27-075,1997,3.4,0,0,0,2,5,0,16,2,2,0,0,0,8,4,2,66.7
Luka Vušković,CRO,DF,Westerlo,17-252,2007,11.5,2,0,0,10,8,0,4,9,7,0,1,0,50,40,9,81.6
Sandy Walsh,IDN,"DF,MF",Mechelen,29-233,1995,1.4,1,0,0,2,2,0,0,2,1,0,0,0,9,4,2,66.7
Warleson,BRA,GK,Cercle Brugge,28-063,1996,9.0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,
Tsuyoshi Watanabe,JPN,DF,Gent,27-271,1997,12.0,2,0,0,13,4,0,0,9,10,0,0,0,58,23,20,53.5
Marco Weymans,BDI,"DF,MF",Beerschot,27-116,1997,5.3,3,0,0,8,5,0,8,5,7,0,0,0,20,5,9,35.7
D'Margio Wright-Phillips,ENG,"FW,MF",Beerschot,23-039,2001,1.3,0,0,0,3,0,0,0,0,0,0,0,0,3,1,6,14.3
Rihito Yamamoto,JPN,MF,Sint-Truiden,22-326,2001,6.5,0,0,0,8,7,0,10,3,6,0,0,0,21,4,9,30.8
Elton Yeboah,BEL,"MF,DF",Mechelen,19-222,2005,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
Daisuke Yokota,JPN,MF,Gent,24-140,2000,2.6,1,0,0,2,5,0,1,0,1,0,0,0,16,1,0,100.0
Griffin Yow,USA,"FW,MF",Westerlo,22-038,2002,2.9,0,0,0,3,5,2,5,1,4,0,0,0,14,1,1,50.0
Alhassan Yusuf,NGA,"MF,DF",Antwerp,24-107,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Kahveh Zahiroleslam,USA,FW,Sint-Truiden,22-142,2002,10.4,1,0,0,13,25,3,4,2,6,0,0,0,20,24,40,37.5
Andi Zeqiri,SUI,"MF,FW",Genk,25-133,1999,0.5,0,0,0,2,1,1,1,0,0,0,0,0,1,0,2,0.0
Andi Zeqiri,SUI,FW,Standard Liège,25-133,1999,4.9,0,0,0,6,6,4,3,2,1,0,0,0,14,7,16,30.4
Adem Zorgane,ALG,MF,Charleroi,24-301,2000,11.9,0,0,0,7,2,0,70,17,27,0,0,0,91,6,6,50.0
Viktor Đukanović,MNE,"DF,MF",Standard Liège,20-278,2004,0.5,0,0,0,0,2,0,3,0,0,0,0,0,2,1,0,100.0
