Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Ruben Kluivert,NED,DF,Casa Pia,23-165,2001,3.1,2,0,0,6,1,1,0,1,3,1,1,0,1,7,3,70.0
Koka,EGY,"FW,MF",Rio Ave,31-242,1993,1.2,1,0,0,1,0,3,0,0,0,0,0,0,0,2,1,66.7
Orkun Kökçü,TUR,"MF,FW",Benfica,23-309,2000,6.4,3,0,0,7,10,2,42,3,1,0,0,0,36,0,3,0.0
Vladen Kovačević,BIH,GK,Sporting CP,26-205,1998,4.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
Andrian Kraev,BUL,MF,Casa Pia,25-262,1999,5.1,1,0,0,16,3,0,4,8,8,0,0,0,23,13,13,50.0
Chiheb Labidi,TUN,MF,Nacional,23-154,2001,0.1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0.0
André Lacximicant,POR,FW,Estoril,23-167,2001,1.6,1,0,0,2,5,0,4,1,2,0,0,0,6,1,2,33.3
Chico Lamba,POR,DF,Arouca,21-237,2003,4.3,2,0,0,8,9,0,0,1,2,0,0,0,13,3,5,37.5
Larra,ESP,"MF,FW",Casa Pia,26-321,1997,3.8,3,1,1,6,5,1,13,3,4,1,0,0,14,1,5,16.7
Leonardo Lelo,POR,"MF,DF",Casa Pia,24-217,2000,8.9,0,0,0,8,6,0,50,2,10,0,0,0,32,4,9,30.8
Marcos Leonardo,BRA,MF,Benfica,21-184,2003,0.9,0,0,0,1,1,1,2,0,0,0,0,0,2,0,1,0.0
Guilherme Liberato,BRA,MF,Moreirense,23-139,2001,0.5,0,0,0,2,0,0,0,0,0,0,0,0,3,2,2,50.0
Otso Liimatta,FIN,"MF,FW",Famalicão,20-115,2004,0.3,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,
Rúben Lima,POR,DF,Estrela,35-030,1989,1.3,0,0,0,2,6,0,7,1,3,0,0,0,6,0,0,
Jérémy Livolant,FRA,"MF,FW",Casa Pia,26-298,1998,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Danny Loader,ENG,"FW,MF",Porto,24-066,2000,5.3,1,0,0,10,6,2,2,3,2,0,0,0,20,12,10,54.5
Samuel Lobato,POR,FW,Famalicão,23-014,2001,0.5,1,0,0,4,1,0,0,0,2,0,0,0,3,0,0,
Tom van de Looi,NED,MF,Famalicão,25-123,1999,2.5,0,0,0,6,3,0,1,3,7,0,0,0,9,6,8,42.9
Miguel Lopes,POR,DF,Estrela,37-319,1986,4.0,2,0,0,4,6,0,0,6,4,0,0,0,13,10,4,71.4
Vasco Lopes,CPV,"MF,FW",AVS Futebol,25-061,1999,1.8,2,0,0,4,6,0,4,1,2,0,0,0,9,2,3,40.0
Mamadou Loum,SEN,"DF,MF",Arouca,27-308,1996,1.4,2,0,0,4,0,0,0,1,1,0,0,0,4,2,2,50.0
Jonatan Lucca,BRA,MF,AVS Futebol,30-153,1994,2.8,1,0,0,0,1,0,3,2,2,0,0,0,9,3,4,42.9
Florentino Luís,POR,MF,Benfica,25-075,1999,5.9,1,0,0,15,4,1,1,11,12,0,0,0,32,11,2,84.6
Zé Luís,CPV,FW,AVS Futebol,33-283,1991,1.2,0,0,0,0,2,0,0,0,0,1,0,0,2,10,1,90.9
Luismi,EQG,FW,Moreirense,23-116,2001,7.4,1,0,0,10,7,3,1,1,5,0,1,0,16,26,31,45.6
Rúben Macedo,POR,FW,Nacional,28-238,1996,4.0,0,0,0,3,11,0,27,2,2,0,0,0,22,0,6,0.0
Tiago Machado,POR,"MF,DF",Boavista,20-214,2004,0.5,0,0,0,1,0,1,2,0,0,0,0,0,2,1,4,20.0
Madson,BRA,FW,Moreirense,25-068,1999,6.8,0,0,0,6,22,3,20,10,7,1,0,0,27,6,9,40.0
Eliaquim Mangala,FRA,DF,Estoril,33-263,1991,4.3,4,0,0,12,0,0,1,7,6,0,0,0,9,6,10,37.5
Ricardo Mangas,POR,FW,Vitória,26-228,1998,3.8,0,0,0,4,7,2,7,0,3,0,0,0,11,3,4,42.9
Nico Mantl,GER,GK,Arouca,24-270,2000,9.0,2,0,0,1,0,0,0,0,0,0,1,0,14,1,0,100.0
Manuel Manu,POR,MF,Vitória,23-143,2001,2.0,1,0,0,10,2,0,2,2,2,0,2,0,7,12,5,70.6
Maracás,BRA,DF,Moreirense,30-189,1994,7.2,1,0,0,4,6,2,0,3,2,0,0,0,23,23,12,65.7
Adrián Marín,ESP,DF,Braga,27-298,1997,6.9,0,0,0,9,2,1,13,13,3,0,0,0,33,13,4,76.5
João Mário,POR,"FW,MF",Benfica,31-288,1993,1.7,1,0,0,1,2,0,10,0,2,0,0,0,6,0,0,
João Mário Lopes,POR,DF,Porto,24-304,2000,3.9,1,0,0,10,5,0,16,2,8,0,0,0,12,3,1,75.0
Uladzislaŭ Marozaŭ,BLR,"FW,MF",Arouca,24-021,2000,1.1,0,0,0,0,0,1,1,0,2,0,0,0,3,3,3,50.0
Alejandro Marqués,VEN,FW,Estoril,24-090,2000,7.4,0,0,0,11,10,0,0,3,1,0,0,0,16,13,23,36.1
João Marques,POR,"MF,FW",Braga,22-263,2002,0.4,1,0,0,2,0,0,2,0,1,0,0,0,3,3,0,100.0
Gabri Martínez,ESP,"FW,DF",Braga,21-285,2003,4.7,0,0,0,5,9,3,8,2,9,0,0,0,23,1,4,20.0
Toni Martínez,ESP,FW,Porto,27-125,1997,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0
Bernardo Sousa Pereira Brites Martins,POR,"MF,FW",Moreirense,26-334,1997,1.9,1,0,0,5,1,0,6,3,3,0,0,0,18,2,3,40.0
Matheus,BRA,GK,Braga,32-106,1992,8.0,0,0,0,0,2,0,0,0,1,0,0,0,11,2,0,100.0
Marco Matias,POR,FW,Farense,35-176,1989,1.7,0,0,0,1,6,0,8,0,0,0,0,0,5,2,2,50.0
Jordi Mboula,ESP,"FW,MF",Gil Vicente FC,25-231,1999,5.2,1,0,0,16,6,2,6,2,0,0,0,0,20,4,9,30.8
Tobías Medina,ARG,MF,Rio Ave,20-244,2004,0.3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,
Yair Mena Palacios,COL,FW,AVS Futebol,24-127,2000,0.4,2,0,0,3,5,2,0,1,1,0,0,0,1,0,3,0.0
João Mendes,POR,FW,Vitória,30-012,1994,6.3,1,0,0,10,11,1,18,0,6,0,0,0,14,1,1,50.0
João Mendes,POR,DF,Vitória,24-203,2000,6.9,2,0,0,2,4,2,29,2,9,0,0,0,29,9,12,42.9
Joe Mendes,SWE,DF,Braga,21-307,2002,2.0,0,0,0,7,1,0,8,1,1,0,0,0,4,0,4,0.0
Gustavo Mendonça,POR,MF,AVS Futebol,21-236,2003,0.2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,
Miguel Menino,POR,MF,Farense,21-297,2003,3.3,0,0,0,7,5,0,5,3,5,0,0,0,12,5,10,33.3
John Mercado,ECU,"FW,MF",AVS Futebol,22-152,2002,7.4,0,0,0,2,6,2,21,3,6,0,0,0,24,16,15,51.6
Mehdi Merghem,FRA,MF,Farense,27-106,1997,2.6,0,0,0,2,1,0,15,1,4,0,0,0,10,1,3,25.0
Bruno Messi,POR,"MF,FW",Santa Clara,28-054,1996,0.1,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,
Enea Mihaj,ALB,DF,Famalicão,26-120,1998,8.5,3,0,0,7,6,0,0,17,10,0,0,0,40,14,10,58.3
Álex Millán,ESP,"FW,MF",Farense,24-361,1999,4.0,1,0,0,10,7,3,0,1,0,0,0,0,8,3,12,20.0
Cezary Miszta,POL,GK,Rio Ave,23-003,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Rodrigo Mora,POR,MF,Porto,17-181,2007,0.4,1,0,0,2,1,0,1,0,1,0,0,0,2,1,0,100.0
Morato,BRA,DF,Benfica,23-125,2001,1.0,0,0,0,1,0,0,0,3,2,0,0,0,7,4,1,80.0
Paulo Moreira,POR,MF,Estrela,24-259,2000,1.2,0,0,0,2,1,0,1,2,3,0,0,0,5,0,0,
Marco Moreno,ESP,DF,Farense,23-256,2001,4.6,1,0,0,5,2,0,0,4,4,0,1,0,11,6,9,40.0
Hidemasa Morita,JPN,MF,Sporting CP,29-176,1995,6.6,0,0,0,8,3,0,4,4,9,0,0,0,40,6,8,42.9
Moura,POR,DF,Famalicão,25-078,1999,4.0,0,0,0,6,0,0,13,1,7,0,0,0,11,1,7,12.5
Moura,POR,DF,Porto,25-078,1999,4.8,0,0,0,6,1,1,21,5,2,0,0,0,18,8,2,80.0
João Moutinho,POR,MF,Braga,38-055,1986,1.3,1,0,0,2,2,0,7,1,1,0,0,0,7,3,3,50.0
MT,BRA,"MF,DF",Santa Clara,23-246,2001,9.0,1,0,0,6,10,0,14,10,11,0,0,0,39,16,10,61.5
Jonathan Mutombo,FRA,DF,Gil Vicente FC,22-067,2002,0.6,0,0,0,0,0,0,2,1,2,0,0,0,5,0,2,0.0
Nani,POR,"FW,MF",Estrela,37-351,1986,4.7,3,0,0,5,12,2,22,3,1,0,0,0,26,5,9,35.7
Fran Navarro,ESP,FW,Porto,26-273,1998,1.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0.0
Christian Neiva Afonso,POR,DF,AVS Futebol,29-328,1994,8.2,1,0,0,16,4,1,23,4,16,0,0,0,30,6,8,42.9
Nenê,BRA,FW,AVS Futebol,41-097,1983,2.6,1,0,0,4,4,1,1,0,1,0,0,0,3,8,6,57.1
Neto,BRA,MF,Farense,33-061,1991,5.5,4,0,0,17,2,0,3,11,10,0,0,0,29,7,4,63.6
Martim Neto,POR,MF,Rio Ave,21-293,2003,2.5,0,0,0,4,3,0,3,2,2,0,0,0,12,2,1,66.7
Sikou Niakaté,MLI,DF,Braga,25-115,1999,6.0,2,0,0,7,5,0,2,11,1,0,0,0,28,14,8,63.6
Miguel Nóbrega,POR,DF,Rio Ave,24-199,2000,1.0,0,0,0,3,2,0,1,0,2,0,0,0,1,1,0,100.0
João Novais,POR,MF,Rio Ave,31-115,1993,5.6,0,0,0,5,10,1,40,4,4,0,0,0,28,1,2,33.3
Samuel Obeng,GHA,FW,Casa Pia,27-171,1997,3.3,0,0,0,6,4,1,0,0,0,0,0,0,10,7,16,30.4
Guillermo Ochoa,MEX,GK,AVS Futebol,39-112,1985,5.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
Lawrence Ofori,GHA,MF,Moreirense,26-127,1998,4.8,1,0,0,4,3,0,0,2,5,0,0,0,22,1,3,25.0
Nélson Oliveira,POR,FW,Vitória,33-086,1991,6.3,1,0,0,17,12,5,6,1,1,0,0,0,17,5,16,23.8
Paulo Oliveira,POR,DF,Braga,32-299,1992,2.9,0,0,0,3,0,0,1,2,2,0,0,0,10,8,4,66.7
Talys Oliveira,BRA,DF,Farense,25-266,1999,2.8,0,0,0,3,0,0,26,3,2,0,0,0,12,3,2,60.0
Samu Omorodion,ESP,FW,Porto,20-181,2004,4.3,1,0,0,6,6,1,0,1,0,0,0,0,14,10,7,58.8
Bruno Onyemaechi,NGA,DF,Boavista,25-213,1999,8.4,2,0,0,5,6,0,21,4,5,0,0,0,28,22,10,68.8
Jandro Orellana,ESP,MF,Estoril,24-087,2000,5.6,2,0,0,9,3,0,16,6,6,0,0,0,19,4,8,33.3
Nicolás Otamendi,ARG,DF,Benfica,36-264,1988,6.1,1,0,0,8,2,0,0,15,8,0,0,0,31,21,9,70.0
Amine El Ouazzani,MAR,FW,Braga,23-110,2001,4.1,0,0,0,3,4,4,0,2,3,0,0,0,13,8,11,42.1
Amine Oudrhiri,MAR,MF,Rio Ave,31-364,1992,6.4,1,0,0,12,3,0,2,14,7,0,0,0,27,4,2,66.7
Renato Pantalon,CRO,DF,Rio Ave,27-006,1997,7.7,1,0,0,8,2,0,4,12,5,0,0,0,17,10,13,43.5
Jonathan Panzo,ENG,DF,Rio Ave,24-008,2000,5.3,2,0,0,7,4,0,2,7,6,0,0,0,31,13,4,76.5
David Pastor,BRA,"DF,MF",Farense,24-256,2000,6.1,0,0,0,6,13,0,17,12,10,0,0,0,32,2,5,28.6
Patrick,BRA,DF,Rio Ave,27-152,1997,4.1,4,1,1,6,3,0,3,7,4,0,0,0,23,2,4,33.3
Vangelis Pavlidis,GRE,FW,Benfica,25-347,1998,7.1,0,0,0,8,4,13,1,3,4,0,0,0,15,7,9,43.8
Zé Pedro Figueiredo,POR,DF,Porto,27-149,1997,7.3,1,0,0,6,3,0,3,11,7,0,0,0,18,19,7,73.1
Daniel Penha,BRA,"MF,FW",Nacional,26-016,1998,3.7,0,0,0,5,3,3,14,2,5,0,0,0,14,5,9,35.7
Pepê,BRA,"FW,MF",Porto,27-252,1997,7.1,2,0,0,6,8,2,17,6,4,0,0,0,33,5,7,41.7
Pereira,POR,"FW,MF",Casa Pia,22-261,2002,1.3,0,0,0,4,2,1,3,0,0,0,0,0,3,0,1,0.0
Francisco Pereira,POR,MF,Estoril,22-270,2002,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Matheus Pereira,BRA,FW,Santa Clara,23-317,2000,2.1,3,0,0,5,10,0,7,2,3,0,0,0,11,2,7,22.2
Sebastián Pérez Cardona,COL,MF,Boavista,31-218,1993,6.5,1,0,0,6,13,0,0,10,9,0,0,0,26,5,8,38.5
Nehuén Pérez,ARG,DF,Porto,24-131,2000,4.7,1,0,0,8,3,1,0,6,2,0,0,0,20,12,8,60.0
Petterson,BRA,"MF,FW",Estrela,20-303,2004,0.8,0,0,0,1,1,0,2,1,0,0,0,0,2,0,0,
Lucas Piazon,BRA,"MF,FW",AVS Futebol,30-287,1994,7.4,1,0,0,6,12,0,25,4,10,0,0,0,23,13,7,65.0
Wagner Pina,CPV,DF,Estoril,21-365,2002,6.6,1,0,0,3,9,2,9,12,17,0,0,0,40,2,7,22.2
Rodrigo Pinheiro,POR,DF,Famalicão,22-066,2002,3.0,0,0,0,6,9,1,5,5,3,0,0,0,18,8,4,66.7
Rodrigo Pinho,BRA,FW,Estrela,33-156,1991,4.6,0,0,0,6,9,7,1,3,4,0,0,0,9,5,11,31.3
Alexandre Pinto,POR,"DF,FW",Arouca,26-117,1998,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,100.0
Dinis Pinto,POR,DF,Moreirense,24-070,2000,2.7,1,0,0,1,4,0,12,2,4,0,0,0,15,4,3,57.1
Jaime Pinto,POR,MF,Farense,27-035,1997,0.4,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0.0
João Pinto,POR,MF,Gil Vicente FC,22-063,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ole Pohlmann,GER,"FW,MF",Rio Ave,23-211,2001,4.2,0,0,0,3,5,0,10,0,2,0,0,0,11,0,4,0.0
Carlos Ponck,CPV,DF,Moreirense,29-294,1995,2.2,0,0,0,1,1,0,0,4,1,0,0,0,9,8,6,57.1
Boris Popović,SRB,DF,Arouca,24-250,2000,4.1,0,0,0,0,0,0,1,3,1,0,0,0,6,4,6,40.0
Darío Poveda,ESP,"FW,MF",Farense,27-234,1997,3.3,0,0,0,4,5,1,1,0,1,0,0,0,6,4,3,57.1
Gianluca Prestianni,ARG,"MF,FW",Benfica,18-276,2006,3.0,1,0,0,5,4,0,8,0,2,0,0,0,11,2,3,40.0
Miguel Puche García,ESP,FW,Arouca,23-186,2001,0.2,0,0,0,0,0,0,2,0,0,0,0,0,3,1,1,50.0
Quaresma,BRA,DF,Arouca,28-072,1996,0.7,1,0,0,2,1,0,7,2,0,0,0,0,7,0,0,
Eduardo Quaresma,POR,DF,Sporting CP,22-245,2002,4.3,0,0,0,2,3,0,0,1,5,0,0,0,20,3,6,33.3
Geovany Quenda,POR,"MF,DF",Sporting CP,17-186,2007,6.4,0,0,0,2,8,0,31,2,4,1,0,0,26,3,3,50.0
Jesús Ramírez,VEN,FW,Vitória,26-182,1998,2.7,0,0,0,5,9,1,3,0,3,0,0,0,11,13,13,50.0
Guilherme Ramos,POR,DF,Santa Clara,27-083,1997,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
João Rêgo,POR,FW,Benfica,19-135,2005,0.1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,
Francisco Reis Ferreira,POR,DF,Estrela,27-221,1997,3.0,1,0,0,1,1,0,0,5,4,0,0,0,11,3,2,60.0
Matheus Reis,BRA,"DF,MF",Sporting CP,29-258,1995,2.8,0,0,0,5,1,0,1,3,2,0,0,0,9,2,3,40.0
Tiago Reis,BRA,FW,Nacional,25-080,1999,2.3,1,0,0,3,2,0,0,0,0,0,0,0,2,5,7,41.7
Miguel Reisinho,POR,MF,Boavista,25-207,1999,5.8,3,0,0,10,9,1,5,11,7,0,0,0,22,14,16,46.7
Marco Ribeiro,POR,MF,Boavista,19-141,2005,0.4,0,0,0,3,1,0,1,0,1,0,0,0,0,0,3,0.0
Rodrigo Ribeiro,POR,FW,Sporting CP,19-188,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rodrigo Ribeiro,POR,FW,AVS Futebol,19-188,2005,3.0,0,0,0,5,5,4,2,1,1,0,0,0,4,11,17,39.3
Tomás Ribeiro,POR,DF,Vitória,25-186,1999,2.5,0,0,0,2,3,0,1,6,4,0,0,0,2,8,6,57.1
Yuri Ribeiro,POR,DF,Braga,27-283,1997,2.1,1,0,0,4,7,0,8,1,0,0,0,0,7,4,4,50.0
Ricardinho,POR,"FW,MF",Santa Clara,26-088,1998,3.0,1,0,0,10,2,1,4,5,6,0,0,0,15,1,8,11.1
Riccieli,BRA,DF,Famalicão,26-046,1998,0.5,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,50.0
Omar Richards,ENG,"DF,MF",Rio Ave,26-261,1998,4.5,1,0,0,3,6,3,5,1,8,0,0,0,12,3,4,42.9
Rivaldo,,DF,Farense,24-045,2000,4.0,0,0,0,2,5,0,16,7,7,0,0,0,14,8,4,66.7
Pablo Roberto,BRA,"FW,MF",Casa Pia,24-354,1999,2.6,0,0,0,7,2,1,4,0,2,0,0,0,8,4,6,40.0
Joel Robles,ESP,GK,Estoril,34-138,1990,8.0,2,0,0,0,2,0,0,0,0,0,0,0,9,3,0,100.0
Matí­as Rocha,URU,DF,Arouca,23-263,2001,2.9,2,1,1,4,0,0,0,0,3,0,0,0,12,3,3,50.0
Rochinha,POR,FW,Famalicão,29-183,1995,5.4,1,0,0,7,16,1,22,2,4,0,0,0,23,3,5,37.5
Afonso Rodrigues,POR,FW,Famalicão,22-075,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ivo Rodrigues,POR,"MF,FW",Arouca,29-217,1995,4.6,4,0,0,8,27,0,10,3,9,0,0,0,28,8,8,50.0
Luís Carlos Rocha Rodrigues,POR,DF,Santa Clara,38-081,1986,7.0,2,0,0,7,4,0,0,4,3,0,0,0,18,11,2,84.6
Rafael Rodrigues,POR,DF,AVS Futebol,22-249,2002,1.3,0,0,0,5,1,0,4,2,1,0,0,0,8,4,1,80.0
Ignacio Rodríguez,URU,DF,AVS Futebol,20-358,2003,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-223,2000,1.2,1,0,0,0,0,0,4,0,4,0,0,0,5,0,1,0.0
Baptiste Roux,FRA,"DF,MF",AVS Futebol,24-342,1999,7.9,1,0,0,7,2,0,2,10,9,0,0,0,26,21,7,75.0
Alan Ruiz,ARG,"MF,FW",Estrela,31-075,1993,4.1,3,0,0,6,7,1,19,0,5,0,0,0,19,19,19,50.0
Gustavo sá,POR,MF,Famalicão,19-357,2004,6.1,2,0,0,10,17,1,14,3,8,0,0,0,29,16,23,41.0
Josué Sá,POR,DF,Gil Vicente FC,32-138,1992,0.4,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
Safira,BRA,FW,Santa Clara,29-230,1995,6.2,3,0,0,18,14,5,0,2,3,1,0,0,12,32,24,57.1
Sala,ESP,FW,Estoril,21-176,2003,0.9,0,0,0,0,0,0,1,1,1,0,0,0,5,0,2,0.0
Samu,POR,MF,Vitória,28-195,1996,5.1,0,0,0,11,6,0,28,0,8,1,0,0,15,5,7,41.7
Renato Sanches,POR,MF,Benfica,27-076,1997,0.9,1,0,0,3,2,0,1,0,1,0,0,0,4,2,1,66.7
Caio Santana,BRA,"FW,MF",Estrela,20-225,2004,1.0,1,0,0,3,2,0,0,2,5,0,0,0,9,2,2,50.0
Aderlan Santos,BRA,DF,Rio Ave,35-207,1989,8.7,1,0,0,9,1,1,0,17,12,0,0,0,47,26,12,68.4
Bruno Santos,POR,FW,Farense,21-200,2003,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,33.3
Gabriel Santos,BRA,"FW,MF",Nacional,25-231,1999,1.0,0,0,0,2,3,0,0,0,1,0,0,0,3,2,1,66.7
Léo Santos,BRA,DF,Nacional,25-329,1998,2.2,1,0,0,5,1,0,0,0,0,0,0,0,7,6,6,50.0
Nuno Santos,POR,"MF,DF",Sporting CP,29-263,1995,3.9,0,0,0,3,3,3,39,4,0,0,0,0,15,0,0,
Nuno Santos,POR,"MF,FW",Vitória,25-245,1999,5.1,2,0,0,7,5,0,14,3,8,0,0,0,16,0,6,0.0
Pedro Santos,POR,"MF,FW",Arouca,24-021,2000,2.3,0,0,0,3,6,0,5,1,7,0,0,0,9,0,0,
Pedro Santos,POR,"MF,FW",Moreirense,21-266,2003,2.0,2,0,0,1,3,0,7,2,2,0,0,0,6,2,5,28.6
Guilherme Schettine,BRA,FW,Moreirense,29-023,1995,2.5,1,0,0,8,5,1,1,0,2,0,0,0,10,9,10,47.4
Andreas Schjelderup,NOR,FW,Benfica,20-154,2004,0.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Telasco Segovia,VEN,MF,Casa Pia,21-214,2003,3.3,2,0,0,8,2,0,0,2,5,0,0,0,26,1,4,20.0
Patrick Sequeira,CRC,GK,Casa Pia,25-246,1999,8.0,2,0,0,0,2,0,0,0,0,0,0,0,8,5,0,100.0
Serginho,POR,"MF,FW",Santa Clara,24-337,1999,0.6,1,0,0,6,2,0,0,1,0,0,0,0,5,2,3,40.0
Sidney,BRA,DF,Santa Clara,27-290,1997,9.0,3,0,0,13,12,0,6,17,13,0,0,0,24,22,12,64.7
Alysson Silva,BRA,DF,Santa Clara,22-037,2002,1.8,0,0,0,2,0,0,0,0,2,0,1,0,9,0,1,0.0
António Silva,POR,DF,Benfica,21-003,2003,5.0,1,0,0,4,4,0,0,5,5,0,0,0,26,14,8,63.6
Gustavo da Silva,BRA,"FW,MF",Vitória,25-154,1999,1.8,3,0,0,6,3,0,11,1,2,0,0,0,4,1,6,14.3
Joel silva,POR,"MF,FW",Boavista,21-265,2003,8.6,2,0,0,13,13,0,21,11,18,1,0,0,37,9,19,32.1
Luís Manuel Costa Silva,POR,MF,AVS Futebol,32-034,1992,1.0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0.0
Raul Silva,BRA,DF,Farense,34-364,1989,3.8,2,0,0,6,4,0,1,3,3,0,0,0,13,10,6,62.5
Tiago Silva,POR,MF,Vitória,31-153,1993,7.2,3,0,0,6,11,1,43,3,5,0,0,0,41,4,6,40.0
Tomás Silva,POR,"DF,MF",Boavista,18-161,2006,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,100.0
David Simão,POR,MF,Arouca,34-171,1990,7.8,2,0,0,15,10,0,19,7,10,0,0,0,43,3,2,60.0
Sphephelo Sithole,RSA,"FW,MF",Gil Vicente FC,25-244,1999,0.6,0,0,0,1,1,0,0,0,2,0,0,0,3,0,2,0.0
Filipe Soares,POR,MF,Farense,25-166,1999,2.3,0,0,0,1,4,0,1,2,1,0,0,0,12,0,5,0.0
Lucas Soares,BRA,MF,Santa Clara,26-182,1998,4.7,2,0,0,6,2,0,13,6,6,0,0,0,19,6,5,54.5
Rafa Soares,POR,DF,Famalicão,29-177,1995,2.5,1,0,0,3,0,1,17,2,3,0,0,0,9,3,1,75.0
Djibril Soumaré,SEN,MF,Nacional,21-300,2003,1.0,0,0,0,1,1,0,0,2,6,0,0,0,5,6,0,100.0
André Sousa,POR,"MF,DF",Nacional,34-116,1990,0.6,1,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0.0
Dyego Sousa,POR,FW,Nacional,35-049,1989,0.3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0.0
Miguel Sousa,POR,MF,Casa Pia,26-044,1998,4.3,0,0,0,14,7,0,11,1,2,0,0,0,26,7,5,58.3
Vasco Sousa,POR,MF,Porto,21-213,2003,3.4,0,0,0,7,14,0,1,2,8,0,0,0,19,1,2,33.3
Gabriel Airton de Souza,BRA,FW,Moreirense,28-218,1996,5.2,0,0,0,7,17,1,4,3,5,0,0,0,17,4,12,25.0
Jerry St. Juste,NED,DF,Sporting CP,28-014,1996,0.2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,
Max Svensson,ESP,"FW,MF",Casa Pia,,,4.5,1,0,0,14,7,0,5,1,4,0,0,0,22,6,8,42.9
Morlaye Sylla,GUI,FW,Arouca,26-098,1998,7.4,2,0,0,10,8,0,9,0,6,0,0,0,36,7,2,77.8
Sidnei Tavares,POR,MF,Moreirense,23-034,2001,4.3,3,1,1,11,13,0,0,4,5,0,0,0,22,1,2,33.3
Duplexe Tchamba,CMR,DF,Casa Pia,26-115,1998,3.8,2,0,0,7,2,0,2,8,5,0,0,0,13,14,6,70.0
João Teixeira,POR,MF,Gil Vicente FC,30-270,1994,0.5,0,0,0,0,4,0,2,1,3,0,0,0,5,0,2,0.0
Jorge Teixeira,POR,"DF,FW",AVS Futebol,38-067,1986,1.6,1,0,0,3,0,0,0,1,0,0,1,0,3,6,4,60.0
Nigel Thomas,NED,"FW,MF",Nacional,23-275,2001,4.6,2,0,0,8,3,0,16,1,2,0,0,0,19,2,4,33.3
Demir Tıknaz,TUR,MF,Rio Ave,20-077,2004,1.9,1,0,0,5,0,1,0,5,6,0,0,0,11,2,2,50.0
Tomané,POR,FW,Farense,32-010,1992,4.0,1,0,0,4,12,4,3,0,1,0,0,0,4,24,20,54.5
Tomé,POR,GK,Boavista,17-322,2006,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
João Tomé,POR,"MF,DF",Rio Ave,21-264,2003,2.9,0,0,0,8,4,0,7,3,3,0,0,0,2,2,1,66.7
Mirko Topić,SRB,MF,Famalicão,23-271,2001,8.8,0,0,0,8,3,0,2,15,15,0,0,0,43,12,6,66.7
Diogo Travassos,POR,DF,Estrela,20-216,2004,3.3,0,0,0,5,4,0,5,3,2,0,0,0,18,3,2,60.0
Alfonso Trezza,URU,"FW,MF",Arouca,25-133,1999,4.9,1,0,0,7,6,0,11,1,6,0,0,0,13,2,7,22.2
Francisco Trincão,POR,"FW,MF",Sporting CP,24-309,1999,8.5,0,0,0,4,21,0,15,0,10,0,0,0,19,2,1,66.7
Anatolii Trubin,UKR,GK,Benfica,23-093,2001,8.0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,100.0
Ulisses,BRA,DF,Nacional,25-035,1999,5.7,3,1,0,10,3,1,0,3,3,0,0,0,18,9,10,47.4
Alan Varela,ARG,MF,Porto,23-121,2001,8.6,3,0,0,10,11,0,22,6,6,0,0,0,40,3,8,27.3
Bruno Varela,CPV,GK,Vitória,29-364,1994,9.0,2,0,0,0,4,0,0,0,0,0,0,0,14,4,0,100.0
