Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Ricardo,BRA,MF,Vitória,30-233,1994,5.2,256,14,61,160,40,1,256,5,3,60.0,1,20.0,138,592,249,1,1,0,8,8,154,9
João Ricardo Riedi,BRA,GK,Fortaleza,36-041,1988,30.0,875,757,875,0,0,0,875,1,1,100.0,0,0.0,407,2597,1771,0,0,0,1,0,255,0
Charles Rigon Matos,BRA,"MF,DF",Corinthians,28-120,1996,5.2,264,10,55,153,58,5,264,3,1,33.3,2,66.7,122,653,306,6,5,0,5,2,164,17
Rikelme,BRA,DF,Cuiabá,21-093,2003,5.5,266,18,93,113,60,3,266,10,2,20.0,7,70.0,96,440,186,4,2,0,4,2,126,14
Rildo,BRA,"FW,MF",Juventude,24-270,2000,1.3,52,0,7,21,24,5,52,8,3,37.5,5,62.5,28,228,122,5,2,1,5,5,38,10
Richard Ríos,COL,MF,Palmeiras,24-137,2000,12.4,689,16,109,405,186,12,689,36,12,33.3,21,58.3,389,2040,864,19,17,2,36,12,450,37
Riquelme,BRA,MF,Red Bull Bragantino,18-284,2006,0.1,9,2,5,3,1,0,9,0,0,,0,,3,37,2,0,0,0,0,0,3,0
Robert,BRA,"MF,FW",Cruzeiro,19-187,2005,4.4,156,5,29,50,80,20,156,23,9,39.1,13,56.5,105,706,413,17,18,9,7,3,120,34
Jhonata Robert,BRA,MF,Criciúma,24-357,1999,0.7,66,1,9,27,32,2,66,2,0,0.0,0,0.0,39,263,175,6,4,1,2,2,47,10
Kaique Rocha,BRA,DF,Ath Paranaense,23-232,2001,24.6,1379,220,666,662,65,28,1379,18,14,77.8,3,16.7,755,3534,2057,10,10,1,10,4,834,5
Marcos Rocha,BRA,DF,Palmeiras,35-311,1988,15.8,1225,63,398,597,245,9,1225,14,6,42.9,6,42.9,547,2558,1628,18,23,1,11,5,682,51
Pedro Rocha Neves,BRA,MF,Criciúma,30-017,1994,0.1,5,0,0,3,2,0,5,0,0,,0,,4,14,4,0,0,0,1,0,4,1
Pedro Rocha Neves,BRA,"FW,MF",Fortaleza,30-017,1994,0.5,39,0,4,13,22,3,39,6,2,33.3,3,50.0,30,158,84,2,2,1,3,3,27,5
Sergio Rochet,URU,GK,Internacional,31-208,1993,18.0,529,437,526,3,0,0,529,0,0,,0,,264,1311,746,0,0,0,0,0,216,0
Yeferson Rodallega,COL,DF,Atl Goianiense,23-329,2000,1.2,66,7,23,30,13,0,66,0,0,,0,,28,123,73,2,1,0,0,0,30,3
Rodrigo,BRA,MF,São Paulo,20-215,2004,0.7,44,2,9,17,18,4,44,1,0,0.0,1,100.0,22,188,114,5,2,1,3,2,26,4
Arthur Rodrigues,BRA,"FW,MF",Cruzeiro,20-248,2004,0.9,24,1,2,12,11,2,24,5,1,20.0,4,80.0,12,173,73,3,3,0,0,0,18,3
Emerson Rodríguez,COL,FW,Vasco da Gama,24-053,2000,5.9,210,4,22,78,116,18,210,24,14,58.3,10,41.7,131,1006,580,25,11,8,14,12,158,66
Emiliano Rodríguez,URU,FW,Atl Goianiense,21-093,2003,12.2,378,11,30,175,179,64,378,28,9,32.1,16,57.1,195,882,283,10,11,6,43,15,253,64
James Rodríguez,COL,MF,São Paulo,33-097,1991,0.4,48,0,5,31,13,0,48,1,0,0.0,1,100.0,30,130,63,0,1,0,1,0,37,3
Luciano Rodríguez,URU,"FW,MF",Bahia,21-093,2003,2.7,102,2,13,45,48,11,102,11,3,27.3,7,63.6,70,422,248,8,8,2,9,6,74,16
Agustín Rogel,URU,DF,Internacional,27-000,1997,5.2,297,26,152,134,12,10,297,1,1,100.0,0,0.0,180,605,239,0,0,0,0,0,206,0
Robert Rojas,PAR,DF,Vasco da Gama,28-170,1996,1.9,100,18,58,37,5,0,100,0,0,,0,,52,204,94,0,0,0,0,0,56,0
Guilherme Romão,BRA,DF,Atl Goianiense,27-010,1997,23.5,1364,76,343,632,401,52,1364,51,21,41.2,27,52.9,710,3944,2107,57,35,8,25,12,789,104
Ángel Romero,PAR,FW,Corinthians,32-105,1992,14.0,597,12,41,250,311,45,596,41,20,48.8,19,46.3,387,1725,743,22,18,5,32,19,478,112
Lucas Romero,ARG,MF,Cruzeiro,30-182,1994,21.7,1462,42,323,935,212,7,1462,22,13,59.1,8,36.4,827,3629,1616,12,24,0,21,18,1051,21
Óscar Romero,PAR,"MF,FW",Botafogo (RJ),32-105,1992,7.2,446,10,49,240,161,15,445,21,11,52.4,7,33.3,266,1085,425,11,10,1,14,12,296,51
Rômulo,BRA,DF,Atlético Mineiro,20-260,2004,5.5,397,36,155,199,46,6,397,6,3,50.0,3,50.0,214,1042,583,8,9,0,7,0,259,4
Romulo,BRA,MF,Internacional,24-230,2000,12.7,697,41,193,448,59,5,697,10,5,50.0,5,50.0,351,1427,576,10,6,1,9,5,400,8
Romulo,BRA,"FW,MF",Palmeiras,23-010,2001,1.7,90,1,9,23,58,3,90,5,2,40.0,1,20.0,50,238,126,4,7,1,7,1,63,27
Ronald,BRA,MF,Criciúma,27-121,1997,10.3,558,15,117,298,157,17,558,47,26,55.3,16,34.0,338,2039,892,19,17,5,23,25,368,44
Ronald,BRA,"MF,DF",Grêmio,21-249,2003,0.5,53,5,20,29,4,2,53,0,0,,0,,24,102,51,1,0,0,1,0,30,3
Ronaldo,BRA,GK,Atl Goianiense,28-056,1996,23.0,664,577,659,5,1,1,664,0,0,,0,,306,1660,1077,0,0,0,1,0,236,0
Ronaldo,BRA,"MF,DF",Juventude,27-360,1996,3.7,227,14,71,133,24,6,227,6,1,16.7,4,66.7,118,541,267,2,3,0,2,3,132,3
Budiga Roni,BRA,"MF,DF",Atl Goianiense,25-185,1999,9.9,524,43,167,262,98,6,524,9,8,88.9,1,11.1,237,888,363,3,5,0,8,8,314,17
Rony,BRA,FW,Palmeiras,29-159,1995,15.5,390,9,25,124,243,81,390,18,8,44.4,9,50.0,213,949,374,18,4,7,24,16,266,103
Matheus Rossetto,BRA,MF,Fortaleza,28-136,1996,11.0,819,19,149,616,62,0,819,18,12,66.7,4,22.2,502,2449,1159,23,16,0,8,7,603,9
Rossi,BRA,"FW,MF",Vasco da Gama,31-178,1993,5.6,212,5,34,83,97,7,212,5,1,20.0,3,60.0,102,498,192,7,6,0,9,6,125,45
Agustín Rossi,ARG,GK,Flamengo,29-057,1995,26.0,976,769,959,17,0,0,976,2,1,50.0,1,50.0,604,2976,1900,0,0,0,2,1,530,0
Ruan,BRA,DF,São Paulo,25-132,1999,3.0,162,33,115,45,3,3,162,0,0,,0,,80,279,102,0,0,0,0,0,101,0
Ruan,BRA,"FW,MF",Juventude,19-167,2005,1.1,49,1,5,20,25,3,49,9,3,33.3,5,55.6,30,181,50,1,3,1,7,1,37,11
Rubens,BRA,"DF,MF",Atlético Mineiro,23-118,2001,6.8,422,23,125,181,119,9,422,9,3,33.3,5,55.6,192,1029,378,8,9,0,11,3,239,33
Alan Ruschel,BRA,DF,Juventude,35-055,1989,20.8,1284,63,437,604,259,9,1284,20,7,35.0,13,65.0,617,3115,1579,28,20,1,20,13,692,61
José Sabino,BRA,DF,São Paulo,27-358,1996,6.9,510,63,279,219,17,7,510,2,1,50.0,1,50.0,289,1426,979,2,3,0,2,0,344,1
Daniel Sales,BRA,DF,Flamengo,18-116,2006,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Rodrigo Sam,BRA,DF,Juventude,29-085,1995,8.4,492,85,295,181,19,10,492,3,3,100.0,0,0.0,249,1332,753,2,2,0,5,2,293,1
Philipe Sampaio,BRA,DF,Atl Goianiense,29-341,1994,1.0,82,7,50,29,3,1,82,0,0,,0,,55,327,144,0,0,0,1,1,65,0
Alex Sandro,BRA,DF,Flamengo,33-265,1991,1.3,109,3,23,42,46,2,109,2,2,100.0,0,0.0,67,367,235,6,5,0,0,1,83,14
Alex Santana,BRA,"MF,FW",Ath Paranaense,29-157,1995,1.1,59,0,4,31,24,2,59,2,1,50.0,1,50.0,35,205,98,1,4,1,0,0,39,1
Alex Santana,BRA,MF,Corinthians,29-157,1995,3.8,184,9,50,102,35,8,184,4,1,25.0,3,75.0,96,557,327,3,10,0,10,1,101,4
Ademir Santos,BRA,"FW,MF",Bahia,29-244,1995,6.7,340,4,39,119,193,33,340,34,17,50.0,15,44.1,230,1953,1060,36,14,13,19,9,245,75
Allyson Aires dos Santos,BRA,DF,Cuiabá,33-360,1990,1.0,48,8,24,24,0,0,48,0,0,,0,,20,98,22,0,0,0,0,0,31,0
Eduardo Santos,BRA,DF,Red Bull Bragantino,26-324,1997,13.3,768,122,378,358,37,12,768,9,7,77.8,1,11.1,406,2120,1137,9,3,0,10,8,432,7
Juan Santos,BRA,"FW,MF",São Paulo,22-225,2002,2.9,112,4,12,48,56,17,112,6,2,33.3,4,66.7,60,419,254,6,6,4,11,3,63,21
Júnior Santos,BRA,FW,Botafogo (RJ),30-006,1994,14.7,458,10,29,169,267,77,458,49,24,49.0,22,44.9,286,2069,1025,40,20,24,46,26,342,117
Kayke Santos,BRA,FW,Ath Paranaense,16-174,2008,0.0,5,0,1,3,2,0,5,2,0,0.0,2,100.0,3,9,0,0,0,0,0,2,3,1
Luis Eduardo Marques dos Santos,BRA,DF,Criciúma,27-140,1997,4.3,352,10,77,156,120,6,352,9,1,11.1,8,88.9,190,823,523,10,7,1,6,2,216,30
Luis Eduardo Marques dos Santos,BRA,"FW,DF",Fortaleza,27-140,1997,0.2,12,1,4,3,5,0,12,0,0,,0,,8,33,17,0,1,0,1,0,8,1
Tevis Gabriel Alves Santos,BRA,FW,Cruzeiro,18-263,2006,0.3,5,0,0,1,4,0,5,1,0,0.0,1,100.0,5,15,0,0,0,0,0,1,6,3
Renzo Saravia,ARG,DF,Atlético Mineiro,31-123,1993,17.8,1469,60,422,820,244,9,1469,33,7,21.2,23,69.7,852,4330,2507,40,28,1,29,15,1002,67
Eduardo Sasha,BRA,FW,Red Bull Bragantino,32-236,1992,16.2,515,18,41,229,248,56,514,24,10,41.7,13,54.2,287,1259,517,20,17,3,31,14,377,79
Lucas Sasha,BRA,MF,Fortaleza,34-230,1990,13.4,601,41,143,367,95,13,601,12,6,50.0,3,25.0,253,1044,364,7,5,0,15,4,287,24
Gustavo Sauer,BRA,"FW,MF",Cuiabá,31-170,1993,2.6,97,2,15,45,39,6,97,10,2,20.0,6,60.0,53,284,90,4,2,0,7,3,59,13
Jefferson Savarino,VEN,"MF,FW",Botafogo (RJ),27-341,1996,15.3,673,7,54,279,343,47,673,14,5,35.7,8,57.1,394,1880,933,31,25,10,22,29,502,113
Gustavo Scarpa,BRA,"DF,MF",Atlético Mineiro,30-286,1994,20.8,1504,38,254,599,664,33,1502,40,18,45.0,18,45.0,930,5875,2443,68,54,10,32,22,1059,200
Igor Schlemper,BRA,"DF,FW",Grêmio,19-230,2005,1.1,63,3,19,31,14,3,63,0,0,,0,,31,161,77,1,0,0,2,2,36,2
Cleiton Schwengber,BRA,GK,Red Bull Bragantino,27-059,1997,22.0,798,552,783,16,0,0,798,1,1,100.0,0,0.0,427,2272,1302,0,0,0,2,0,341,0
Kevin Serna,COL,FW,Fluminense,26-305,1997,6.3,264,4,50,95,127,21,264,36,17,47.2,18,50.0,165,1263,630,25,13,8,20,9,176,43
Juan Sforza,ARG,MF,Vasco da Gama,22-246,2002,13.3,902,44,229,579,99,7,902,9,8,88.9,1,11.1,491,2471,1181,7,10,0,11,7,641,10
Shaylon,BRA,"FW,MF",Atl Goianiense,27-173,1997,19.6,1052,14,143,485,430,34,1050,18,5,27.8,13,72.2,599,2743,1066,28,34,6,25,17,693,75
André Silva,BRA,"FW,MF",São Paulo,27-136,1997,12.3,418,11,34,191,201,47,418,21,11,52.4,9,42.9,247,1271,571,17,14,4,35,26,326,86
Luan Silva,BRA,MF,Vitória,25-156,1999,16.0,747,25,175,490,86,6,747,11,7,63.6,3,27.3,396,1595,585,6,7,0,21,6,458,2
Lucas Silva,BRA,MF,Cruzeiro,31-244,1993,15.4,840,33,123,527,201,12,840,22,13,59.1,8,36.4,470,2517,1179,22,26,3,14,12,565,36
Rafael Silva,BRA,FW,Cruzeiro,32-196,1992,5.9,146,3,8,65,75,19,146,10,5,50.0,4,40.0,88,353,135,6,6,2,11,12,112,27
Thiago Silva,BRA,DF,Fluminense,40-025,1984,8.0,493,82,255,228,11,5,493,0,0,,0,,282,1148,706,0,1,0,1,1,324,0
Everton Soares,BRA,FW,Flamengo,28-209,1996,6.0,224,4,20,72,136,26,224,41,17,41.5,19,46.3,151,1200,581,23,12,11,7,14,166,54
Fábio Soares,BRA,MF,Vitória,19-319,2004,1.0,45,3,9,21,16,2,45,5,1,20.0,4,80.0,22,126,24,1,0,0,4,1,28,7
Tiquinho Soares,BRA,"FW,MF",Botafogo (RJ),33-274,1991,12.8,387,7,30,185,177,45,385,19,9,47.4,9,47.4,230,867,287,7,6,1,34,29,317,55
Fernando Sobral,BRA,MF,Cuiabá,29-305,1994,15.5,920,35,189,500,239,13,919,21,13,61.9,6,28.6,458,2200,941,16,22,2,27,14,571,43
Yeferson Soteldo,VEN,"FW,MF",Grêmio,27-109,1997,12.7,611,4,55,231,338,73,611,87,44,50.6,41,47.1,444,3838,1847,82,34,42,34,39,504,107
Yan Souto,BRA,"DF,MF",Juventude,23-012,2001,2.6,154,17,80,62,12,5,154,1,1,100.0,0,0.0,73,299,102,0,0,0,2,1,95,1
Gabriel Souza,BRA,FW,Vasco da Gama,19-286,2005,1.0,42,0,0,22,22,6,42,4,1,25.0,3,75.0,29,138,45,2,3,1,3,2,29,8
Hugo Souza,BRA,GK,Corinthians,25-260,1999,13.0,377,316,371,6,0,0,377,1,1,100.0,0,0.0,195,1037,732,1,0,0,0,0,135,0
Igor Vinícius de Souza,BRA,DF,São Paulo,27-199,1997,20.0,1477,35,409,726,359,21,1477,45,16,35.6,24,53.3,840,4509,2116,43,41,3,31,15,971,110
Josef de Souza,BRA,MF,Vasco da Gama,35-249,1989,0.8,76,4,20,45,11,1,76,1,1,100.0,0,0.0,37,106,35,0,1,0,3,0,48,1
Everaldo Stum,BRA,FW,Bahia,33-104,1991,19.9,601,21,62,221,324,88,600,34,11,32.4,19,55.9,368,2010,730,34,20,8,36,30,473,145
Damián Suárez,URU,DF,Botafogo (RJ),36-173,1988,13.8,765,36,205,344,226,11,765,15,8,53.3,6,40.0,364,1425,868,22,18,2,12,4,422,55
Bruno Tabata,BRA,"MF,FW",Internacional,27-201,1997,5.4,271,0,33,108,135,13,270,22,8,36.4,13,59.1,154,1018,418,18,9,4,9,15,194,31
Gabriel Taliari,BRA,FW,Juventude,27-187,1997,5.0,141,2,12,72,59,9,141,10,2,20.0,8,80.0,96,462,115,4,3,1,9,7,106,22
Talisson,BRA,FW,Red Bull Bragantino,22-149,2002,1.3,30,0,0,6,24,4,30,7,3,42.9,2,28.6,24,151,85,5,2,2,3,1,25,10
Tchê Tchê,BRA,"MF,FW",Botafogo (RJ),32-048,1992,16.7,851,11,136,534,190,15,851,13,10,76.9,3,23.1,533,2733,1286,28,20,3,24,16,654,42
Alex Teixeira,BRA,FW,Vasco da Gama,34-285,1990,0.1,14,0,1,5,8,2,14,1,0,0.0,1,100.0,11,28,9,0,0,0,1,0,11,2
Alex Telles,BRA,DF,Botafogo (RJ),31-307,1992,1.5,96,9,30,37,29,0,96,3,0,0.0,3,100.0,36,164,69,4,2,0,3,2,44,8
David Terans,URU,"MF,FW",Fluminense,30-067,1994,2.4,113,4,16,48,50,7,113,6,4,66.7,2,33.3,67,379,155,5,3,3,8,4,83,10
Felipe Teresa,BRA,"MF,FW",Flamengo,18-289,2006,0.1,3,0,1,0,2,1,3,0,0,,0,,1,2,0,0,0,0,0,1,2,0
Thaciano,BRA,FW,Bahia,29-158,1995,21.1,628,26,106,270,259,82,628,13,7,53.8,5,38.5,347,1446,618,17,13,4,25,10,441,105
Thiaguinho,BRA,MF,Juventude,27-189,1997,3.4,151,12,52,86,15,1,151,6,3,50.0,3,50.0,81,310,97,2,0,0,1,2,90,1
Tiago,BRA,FW,Bahia,19-192,2005,0.1,11,0,0,4,7,0,11,1,0,0.0,1,100.0,6,27,14,1,1,0,3,0,7,2
Guilherme Tinga,BRA,DF,Fortaleza,31-046,1993,20.7,1319,104,426,654,257,23,1319,19,9,47.4,9,47.4,607,3201,1864,28,18,2,14,12,683,61
Titi,BRA,DF,Fortaleza,36-219,1988,15.4,722,80,375,337,15,9,722,2,1,50.0,0,0.0,396,1981,1087,4,3,0,11,5,435,0
Félix Torres Caicedo,ECU,DF,Corinthians,27-280,1997,16.0,953,114,474,447,39,17,953,8,3,37.5,5,62.5,480,2142,1234,5,3,0,8,2,556,2
Miguel Trauco,PER,DF,Criciúma,32-053,1992,12.4,752,32,257,360,146,4,752,16,7,43.8,9,56.3,325,1072,573,2,5,0,6,1,415,12
Bruno Tubarão,BRA,DF,Atl Goianiense,29-226,1995,10.7,652,25,186,300,174,5,652,23,9,39.1,10,43.5,345,2192,1146,31,26,0,11,7,388,27
Bruno Uvini,BRA,DF,Vitória,33-136,1991,4.8,229,29,121,108,2,2,229,0,0,,0,,128,593,187,1,0,0,0,0,148,0
Enner Valencia,ECU,FW,Internacional,34-348,1989,7.2,182,4,9,67,111,36,181,15,5,33.3,9,60.0,104,618,281,15,6,6,19,8,124,42
Vanderlan,BRA,DF,Palmeiras,22-040,2002,9.2,452,25,98,196,164,14,452,15,4,26.7,10,66.7,224,1120,546,13,14,3,8,7,237,59
Guillermo Varela,URU,DF,Flamengo,31-207,1993,8.4,509,12,146,229,136,11,509,11,3,27.3,3,27.3,263,1217,616,12,13,1,6,3,321,42
Eduardo Vargas,CHI,"FW,MF",Atlético Mineiro,34-332,1989,6.5,258,8,31,112,121,36,258,10,6,60.0,4,40.0,175,1177,435,10,11,1,22,14,208,53
Pablo Vegetti,ARG,FW,Vasco da Gama,36-002,1988,26.0,742,40,80,358,309,115,740,14,2,14.3,12,85.7,313,1178,305,8,9,1,66,29,525,97
Raphael Veiga,BRA,"MF,FW",Palmeiras,29-120,1995,19.7,1074,5,64,557,462,44,1071,32,15,46.9,11,34.4,579,2837,1519,43,33,5,33,17,731,83
Fausto Vera,ARG,MF,Atlético Mineiro,24-205,2000,11.6,750,27,152,464,140,14,750,13,9,69.2,4,30.8,384,1588,751,14,13,0,19,12,539,19
Fausto Vera,ARG,MF,Corinthians,24-205,2000,2.4,162,2,24,105,33,3,162,5,2,40.0,3,60.0,90,495,255,6,3,0,1,3,120,6
Gabriel Veron,BRA,"FW,MF",Cruzeiro,22-044,2002,11.9,368,8,52,151,175,32,368,23,7,30.4,16,69.6,219,1000,496,15,15,6,19,13,267,75
João Victor,BRA,DF,Vasco da Gama,26-092,1998,12.3,762,104,376,352,44,11,762,9,4,44.4,4,44.4,412,2824,1829,21,11,2,8,4,501,9
Dudu Vieira,BRA,MF,Juventude,30-240,1994,2.9,107,6,30,67,11,2,107,3,2,66.7,1,33.3,45,199,85,1,1,1,2,4,43,1
Felipe Vieira,,"DF,MF",Fluminense,,,1.8,119,15,70,45,5,1,119,2,1,50.0,1,50.0,59,285,184,3,0,0,3,1,74,1
Lucas Villalba,ARG,DF,Cruzeiro,30-059,1994,9.7,659,88,326,308,25,3,659,1,1,100.0,0,0.0,378,2089,1199,8,8,0,1,2,444,7
Mathías Villasanti,PAR,MF,Grêmio,27-267,1997,18.0,1161,51,277,679,220,31,1161,36,16,44.4,17,47.2,602,2875,1242,13,20,8,32,20,730,45
Matías Viña,URU,DF,Flamengo,26-343,1997,4.7,294,8,69,130,97,9,294,14,5,35.7,9,64.3,136,830,431,7,2,1,12,6,167,37
Alix Vinicius,BRA,DF,Atl Goianiense,24-346,1999,15.7,789,137,384,365,49,24,789,9,6,66.7,2,22.2,373,2047,1285,8,3,1,2,4,423,8
Caio Vinícius,BRA,"DF,MF",Vitória,25-280,1999,6.7,404,50,203,182,22,2,404,3,3,100.0,0,0.0,251,1246,686,4,2,0,6,2,266,6
Mateus Vital,BRA,"MF,FW",Cruzeiro,26-248,1998,3.6,195,0,16,101,81,14,195,7,3,42.9,4,57.1,138,848,335,9,7,1,4,5,146,19
Vitão,BRA,DF,Internacional,24-258,2000,18.0,1093,107,440,614,44,17,1093,4,3,75.0,0,0.0,640,3297,2312,21,9,0,7,1,784,4
Vitinho,BRA,DF,Botafogo (RJ),25-086,1999,2.7,141,8,43,46,55,6,141,4,3,75.0,1,25.0,71,282,123,2,1,0,4,3,87,15
Vitinho,BRA,"FW,MF",Red Bull Bragantino,25-199,1999,16.7,797,30,111,264,433,55,797,28,14,50.0,12,42.9,450,2563,1565,59,39,24,27,12,502,136
Paulo Vitor,BRA,MF,Atlético Mineiro,20-052,2004,4.2,241,13,65,149,29,2,241,1,0,0.0,1,100.0,117,539,329,7,3,0,10,4,156,4
Rayan Vitor,BRA,"FW,MF",Vasco da Gama,18-075,2006,7.1,231,9,44,98,94,25,231,14,7,50.0,5,35.7,120,891,442,13,6,5,13,4,155,41
Felipe Vizeu,BRA,FW,Criciúma,27-219,1997,1.4,65,0,6,35,26,7,65,8,5,62.5,1,12.5,32,274,160,4,4,1,6,3,52,11
Wagner,BRA,DF,Vitória,25-086,1999,27.1,1620,276,861,721,48,30,1619,14,10,71.4,4,28.6,947,5241,2996,18,5,1,9,9,1021,3
Walace,BRA,"MF,DF",Cruzeiro,29-196,1995,3.5,242,10,73,137,38,0,242,5,3,60.0,1,20.0,163,856,464,6,13,0,6,2,183,5
Wallace,BRA,"MF,FW",Flamengo,19-252,2005,0.2,5,0,1,0,4,2,5,1,0,0.0,1,100.0,3,7,2,0,0,0,1,0,2,1
Walter,BRA,GK,Cuiabá,36-334,1987,27.0,792,739,792,0,0,0,792,1,1,100.0,0,0.0,403,2185,1513,0,0,0,1,0,283,0
Wanderson,BRA,"FW,MF",Internacional,30-010,1994,9.3,360,5,42,157,173,29,360,33,18,54.5,13,39.4,226,1646,700,25,16,7,20,13,248,58
Welington,BRA,DF,São Paulo,23-241,2001,18.9,1135,36,285,565,298,14,1135,28,15,53.6,12,42.9,581,2772,1627,40,29,3,32,17,720,105
José Welison,BRA,MF,Fortaleza,29-220,1995,8.4,434,29,105,292,39,2,434,4,1,25.0,3,75.0,210,895,416,6,2,0,13,12,244,8
João Wellington,BRA,"MF,FW",Cruzeiro,20-289,2004,2.0,85,3,16,46,26,1,85,7,3,42.9,4,57.1,38,282,121,3,4,0,2,1,48,4
Werton,BRA,"MF,FW",Flamengo,21-031,2003,0.5,24,0,2,16,8,1,24,5,2,40.0,3,60.0,13,84,36,1,0,0,2,2,9,3
Wesley,BRA,DF,Flamengo,21-041,2003,19.0,1232,72,337,505,396,29,1232,48,18,37.5,25,52.1,685,3596,1988,40,34,2,34,20,739,156
Wesley,BRA,"FW,MF",Internacional,25-201,1999,21.1,955,13,98,387,486,89,955,121,60,49.6,44,36.4,623,4131,2162,80,40,29,60,28,712,175
Wesley,BRA,FW,Corinthians,19-226,2005,16.0,634,3,67,243,348,54,634,130,61,46.9,58,44.6,443,4377,2260,79,59,26,33,36,448,124
Wéverton,BRA,GK,Palmeiras,36-309,1987,28.0,956,757,948,8,0,0,956,0,0,,0,,547,3218,1774,0,0,0,0,1,407,0
William,BRA,DF,Cruzeiro,29-197,1995,25.4,1763,74,466,739,575,44,1760,65,27,41.5,37,56.9,869,4793,2639,61,40,10,32,18,980,152
Willian,BRA,MF,Vitória,31-154,1993,22.4,968,55,220,601,153,45,968,17,4,23.5,8,47.1,544,2173,920,9,11,0,35,19,649,36
Samuel Xavier,BRA,DF,Fluminense,34-133,1990,20.7,1362,49,410,629,334,21,1362,26,7,26.9,17,65.4,719,3478,1683,35,28,3,9,17,857,54
Yago,BRA,MF,Bahia,29-257,1995,0.6,51,2,15,29,7,0,51,0,0,,0,,29,135,63,0,0,0,2,0,29,3
Bruno Zapelli,ARG,"MF,FW",Ath Paranaense,22-153,2002,13.1,782,8,65,356,374,40,782,50,28,56.0,18,36.0,473,2395,1033,32,22,8,29,32,561,100
Federico Zaracho,ARG,MF,Atlético Mineiro,26-221,1998,8.0,429,4,61,246,123,19,429,16,4,25.0,11,68.8,219,833,307,5,6,0,23,6,278,30
Zeca,BRA,DF,Vitória,30-154,1994,4.3,259,18,89,120,53,2,259,4,2,50.0,1,25.0,150,1043,617,14,11,2,0,9,155,12
Mateo Zuleta,COL,"FW,MF",Atl Goianiense,22-132,2002,0.5,45,0,3,19,24,3,45,1,1,100.0,0,0.0,26,175,60,3,1,2,3,3,31,13
