Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Lucas Cunha,BRA,DF,Red Bull Bragantino,26,1997,0.8,88,87,1,1,0,1,0,0,0,0,0,0,81,0,0
Matheus Cunha,BRA,GK,Flamengo,21,2001,17.6,727,596,130,28,0,1,0,0,0,0,0,0,578,1,1
Ian Custódio,BRA,DF,Palmeiras,19,2003,0.2,7,6,1,0,0,0,0,1,0,0,0,0,3,0,0
João Dalla Corte,BRA,DF,Internacional,16,2006,0.2,10,8,2,0,0,0,3,2,0,0,0,0,6,0,0
Danielzinho,BRA,"FW,MF",Bahia,27,1996,0.9,83,79,3,1,3,0,3,0,2,1,0,0,68,1,1
Danielzinho,BRA,FW,Ath Paranaense,20,2002,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Danielzinho,BRA,MF,Fluminense,27,1996,6.8,477,457,18,10,3,1,10,2,6,0,2,0,405,2,10
David,BRA,"FW,MF",São Paulo,27,1995,8.1,217,204,11,2,3,0,11,8,1,0,0,0,156,2,9
Giorgian De Arrascaeta,URU,"MF,FW",Flamengo,28,1994,20.5,1051,913,133,42,8,8,120,15,68,22,31,3,772,5,35
Sergio Antonio De Luiz Junior,BRA,"MF,DF",Vasco da Gama,27,1995,4.0,122,118,3,1,0,0,9,1,1,0,0,0,89,1,5
Denilson,BRA,MF,Cuiabá,21,2001,21.2,1087,1008,73,35,4,7,80,6,29,10,13,0,888,6,21
Denzel,BRA,FW,Goiás,20,2003,0.3,6,6,0,0,0,0,0,0,0,0,0,0,4,0,2
Deyverson,BRA,FW,Cuiabá,31,1991,32.3,671,612,54,2,1,10,16,7,0,0,0,0,380,5,12
Leonel Di Plácido,ARG,DF,Botafogo (RJ),29,1994,26.2,1328,1070,256,16,0,5,86,239,1,0,0,0,1058,2,30
Gabriel Dias,BRA,DF,Vasco da Gama,28,1994,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Jean Dias,BRA,"FW,MF",Internacional,32,1990,3.6,126,111,15,7,1,0,22,0,8,1,6,0,91,0,4
Luan Dias,BRA,"MF,FW",Santos,25,1997,2.1,61,50,11,6,0,0,11,0,4,1,2,0,39,0,3
Matheus Dias,BRA,"MF,FW",Internacional,25,1997,4.5,198,196,2,2,0,1,9,0,0,0,0,0,147,0,5
Diego,BRA,DF,São Paulo,23,1999,19.4,1308,1281,26,23,0,20,1,0,0,0,0,0,1174,1,10
Dieguinho,BRA,"DF,FW",Goiás,27,1995,12.0,545,462,81,14,1,6,27,59,8,0,8,0,436,2,9
Diogo,BRA,"FW,MF",Coritiba,26,1996,8.4,175,151,23,0,0,0,7,2,0,0,0,0,120,1,4
Dodi,BRA,MF,Santos,26,1996,19.1,524,480,44,31,1,1,17,2,9,2,4,0,437,0,12
Dodô,BRA,DF,Atlético Mineiro,30,1992,0.7,56,47,9,1,0,0,4,8,0,0,0,0,46,0,3
Dodô,BRA,DF,Santos,30,1992,15.8,835,703,127,19,0,0,30,108,0,0,0,0,685,5,15
Dodô,BRA,"MF,FW",Goiás,21,2001,3.6,152,128,23,9,0,0,22,1,13,5,8,0,120,1,4
Thiago Dombroski,BRA,DF,Coritiba,20,2002,5.6,260,253,7,7,0,10,0,0,0,0,0,0,197,0,1
Halerrandrio dos Santos,BRA,MF,Goiás,16,2006,0.3,3,2,1,1,0,0,2,0,0,0,0,0,1,0,0
Thiago dos Santos,BRA,"DF,MF",Fluminense,33,1989,9.1,634,598,35,32,1,6,3,1,0,0,0,0,537,1,8
Henrique Dourado,BRA,FW,Cruzeiro,33,1989,3.8,64,60,4,0,1,0,2,0,0,0,0,0,44,0,3
David Duarte,BRA,DF,Bahia,28,1995,9.6,459,436,20,20,0,1,0,0,0,0,0,0,381,3,1
Dudu,BRA,MF,Ath Paranaense,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dudu,BRA,FW,Palmeiras,31,1992,12.0,434,400,32,10,1,13,39,14,8,1,1,1,313,2,17
Éberth,BRA,FW,Coritiba,19,2003,0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Edenílson,BRA,"MF,FW",Atlético Mineiro,33,1989,15.2,674,644,29,11,5,3,12,8,5,0,4,0,574,1,11
Eder,BRA,DF,América (MG),27,1995,17.4,693,660,32,29,1,11,1,0,0,0,0,0,554,1,0
EDU,BRA,DF,Goiás,22,2000,4.8,222,211,10,6,0,0,1,1,0,0,0,0,188,1,1
Edu,BRA,"FW,MF",Coritiba,29,1993,3.6,84,74,10,1,0,0,5,1,0,0,0,0,54,0,5
Carlos Eduardo,BRA,"MF,FW",Atlético Mineiro,18,2004,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Carlos Eduardo,BRA,MF,Botafogo (RJ),33,1989,29.7,1142,1029,111,38,6,25,71,9,31,4,24,0,928,2,17
Eguinaldo,BRA,"FW,MF",Vasco da Gama,18,2004,0.7,12,10,1,0,0,0,0,0,0,0,0,0,6,1,0
Rafael Elias,BRA,FW,Cruzeiro,23,1999,6.0,105,95,9,0,4,1,6,2,0,0,0,0,68,1,3
Rodrigo Ely,BRA,DF,Grêmio,29,1993,7.4,206,196,10,10,1,2,0,0,0,0,0,0,156,0,3
Lucas Emmanuel,BRA,FW,Goiás,22,2000,0.6,8,8,0,0,0,0,0,0,0,0,0,0,3,0,0
Leandro Emmanuel Martínez,ARG,MF,América (MG),28,1994,28.2,1473,1315,154,62,8,6,109,7,79,24,24,0,1175,4,28
Alan Empereur,BRA,DF,Cuiabá,28,1994,32.8,1670,1528,137,127,3,45,13,10,0,0,0,0,1426,5,4
Endrick,BRA,FW,Palmeiras,16,2006,17.3,359,315,39,4,3,2,18,12,1,1,0,0,255,5,15
Erick,BRA,MF,Ath Paranaense,25,1997,27.8,1148,1118,26,20,4,15,4,6,0,0,0,0,982,4,12
Erison,BRA,"FW,MF",São Paulo,23,1999,4.3,35,32,3,0,1,0,2,0,0,0,0,0,22,0,1
Gonzalo Escobar,ARG,DF,Fortaleza,25,1997,6.4,368,300,67,8,0,5,22,58,1,0,0,0,282,1,12
Lucas Esquivel,ARG,DF,Ath Paranaense,21,2001,18.3,1072,816,253,51,1,7,86,174,28,8,16,1,794,3,21
Estevão,BRA,MF,Internacional,20,2002,0.1,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0
Estevão,BRA,DF,Palmeiras,16,2006,0.1,4,3,1,0,0,0,0,1,0,0,0,0,3,0,0
Vitor Eudes,BRA,GK,Fluminense,24,1998,1.0,24,21,3,0,0,0,0,0,0,0,0,0,21,0,0
Lucas Evangelista,BRA,MF,Red Bull Bragantino,27,1995,30.2,1515,1354,159,42,6,8,172,0,115,56,38,0,1152,2,26
Everaldo,BRA,"FW,MF",América (MG),28,1994,13.7,430,405,23,3,1,3,50,15,5,1,2,0,328,2,13
Éverson,BRA,GK,Atlético Mineiro,32,1990,36.0,1064,816,246,71,0,3,0,0,0,0,0,0,751,2,0
Everton,BRA,"FW,MF",Grêmio,25,1997,13.5,414,396,16,1,0,1,13,6,8,3,1,0,325,2,13
Bruno Fabiano Alves,BRA,DF,Grêmio,31,1991,27.2,899,854,43,40,0,0,3,1,0,0,0,0,751,2,3
Fabinho,BRA,MF,Palmeiras,20,2002,6.5,316,311,4,3,1,12,2,1,0,0,0,0,261,1,7
Fábio,BRA,GK,Fluminense,42,1980,35.0,1049,717,330,35,0,3,0,1,0,0,0,0,940,2,2
Fábio,BRA,"DF,MF",Grêmio,32,1990,9.7,473,397,76,3,0,2,40,73,0,0,0,0,359,0,9
Fagner,BRA,DF,Corinthians,33,1989,23.3,1571,1227,341,50,7,10,119,255,36,0,36,0,1207,3,25
Willian Farias,BRA,MF,Coritiba,33,1989,10.7,452,438,14,12,2,3,1,2,0,0,0,0,384,0,8
Luiz Felipe,BRA,DF,Santos,29,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcos Felipe,BRA,GK,Bahia,26,1996,37.0,1138,762,373,122,0,6,0,0,0,0,0,0,793,3,1
Matheus Felipe,BRA,DF,Ath Paranaense,24,1998,5.9,245,230,14,11,0,4,0,3,0,0,0,0,205,1,1
Danilo Fernandes,BRA,GK,Bahia,34,1988,0.4,14,9,5,1,0,0,0,0,0,0,0,0,9,0,0
Lucas Fernandes,BRA,MF,Botafogo (RJ),25,1997,5.3,255,212,42,15,0,2,29,0,24,6,16,0,209,1,3
Matheus Fernandes,BRA,MF,Red Bull Bragantino,24,1998,26.0,1259,1223,34,24,4,4,11,7,0,0,0,0,1037,2,27
Nathan Fernandes,BRA,"FW,MF",Grêmio,17,2005,4.2,113,113,0,0,0,0,4,0,0,0,0,0,84,0,4
Gatito Fernández,PAR,GK,Botafogo (RJ),34,1988,0.5,13,9,4,1,0,0,0,0,0,0,0,0,11,0,0
Leonardo Fernández,URU,"MF,FW",Fluminense,24,1998,7.3,433,368,62,23,0,11,68,11,27,8,13,3,308,3,13
Rodrigo Fernández,URU,MF,Santos,27,1996,22.4,899,851,46,44,0,21,6,2,0,0,0,0,707,2,10
Fernandinho,BRA,MF,Ath Paranaense,37,1985,21.5,1222,1154,66,53,8,22,13,13,0,0,0,0,1029,2,15
Fernando,BRA,DF,Ath Paranaense,23,1999,5.3,322,264,57,3,0,2,21,54,0,0,0,0,260,1,5
Nahuel Ferraresi,VEN,FW,São Paulo,24,1998,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Ferreira,BRA,"FW,MF",Grêmio,25,1997,12.7,523,498,20,3,3,3,28,3,11,2,4,0,416,5,17
Sebastián Ferreira,PAR,"FW,MF",Vasco da Gama,24,1998,4.9,116,106,10,2,1,0,2,1,0,0,0,0,89,0,7
Figueiredo,BRA,"FW,MF",Vasco da Gama,21,2001,7.3,248,231,17,4,0,3,21,4,4,4,0,0,164,0,8
Tobias Figueiredo,POR,DF,Fortaleza,28,1994,3.8,183,180,3,3,0,1,0,0,0,0,0,0,158,0,1
Matheus França,BRA,"MF,FW",Flamengo,18,2004,4.1,152,147,5,1,1,2,8,1,1,0,0,0,111,0,8
Alan Franco,ECU,"MF,FW",Atlético Mineiro,24,1998,9.3,356,347,9,9,0,0,4,0,0,0,0,0,302,0,4
Alan Franco,ARG,DF,São Paulo,26,1996,12.5,930,907,22,19,0,1,0,3,0,0,0,0,853,1,6
Fransérgio,BRA,MF,Coritiba,32,1990,5.9,298,284,14,14,1,3,3,0,0,0,0,0,234,0,10
Marlon Freitas,BRA,MF,Botafogo (RJ),27,1995,32.3,1893,1773,116,108,5,33,11,5,1,0,0,0,1638,4,27
Bruno Fuchs,BRA,DF,Atlético Mineiro,23,1999,12.1,661,632,27,22,1,8,3,5,0,0,0,0,554,2,3
Julio Furch,ARG,"FW,MF",Santos,33,1989,6.8,195,186,8,1,0,1,7,0,0,0,0,0,125,1,8
Gabriel,BRA,DF,Bahia,21,2001,10.9,519,493,26,22,0,8,0,2,0,0,0,0,408,0,3
Gabriel,BRA,MF,Internacional,30,1992,8.5,655,633,20,20,0,3,2,0,0,0,0,0,600,2,5
Gabriel,BRA,GK,Coritiba,30,1992,30.7,1002,649,349,93,0,2,0,0,0,0,0,0,663,4,0
Gabriel,BRA,MF,Botafogo (RJ),29,1993,9.6,541,520,20,13,2,9,22,1,6,1,5,0,397,1,8
Eduardo Gabriel,BRA,DF,Santos,26,1996,3.0,106,98,8,7,0,0,0,1,0,0,0,0,89,0,3
Thalisson Gabriel,BRA,DF,Coritiba,21,2002,10.5,464,446,17,15,0,3,1,2,0,0,0,0,380,1,5
Zé Gabriel,BRA,MF,Vasco da Gama,24,1999,21.5,1079,1040,35,34,0,11,1,1,0,0,0,0,944,4,8
Ighor Gabryel,BRA,FW,América (MG),20,2003,0.3,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Matías Galarza,PAR,MF,Vasco da Gama,20,2002,4.5,135,129,3,2,0,0,10,1,0,0,0,0,93,3,4
Thiago Galhardo,BRA,"FW,MF",Fortaleza,33,1989,20.8,488,439,41,5,6,2,9,5,0,0,0,0,342,8,18
JP Galvão,BRA,DF,Botafogo (RJ),21,2001,2.2,87,67,20,0,0,2,6,20,0,0,0,0,67,0,1
Ganso,BRA,MF,Fluminense,33,1989,19.3,1394,1269,115,62,4,4,46,18,35,22,1,1,1201,10,17
Maurício Garcez,BRA,"MF,FW",Coritiba,25,1997,6.6,137,130,6,1,0,0,9,2,0,0,0,0,92,1,9
García,BRA,DF,Palmeiras,21,2002,3.3,183,142,40,5,1,0,13,35,0,0,0,0,134,1,2
Bryan García,ECU,MF,Ath Paranaense,22,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luan Garcia,BRA,DF,Palmeiras,29,1993,20.2,1037,1000,32,27,1,10,8,4,0,0,0,0,879,5,4
Rafael Gava,BRA,MF,Cuiabá,29,1993,0.2,6,4,2,1,0,0,1,0,1,0,1,0,5,0,0
Pedro Geromel,BRA,DF,Grêmio,37,1985,5.2,232,225,7,7,0,4,2,0,0,0,0,0,195,0,3
Gerson,BRA,MF,Flamengo,25,1997,29.9,1518,1442,70,42,9,10,31,23,0,0,0,0,1304,6,41
Gil,BRA,DF,Corinthians,35,1987,32.0,1458,1404,51,48,0,4,2,1,0,0,0,0,1284,3,7
Gilberto,BRA,FW,Cruzeiro,33,1989,12.1,266,238,25,0,1,2,6,1,0,0,0,0,200,3,12
Gilberto,BRA,DF,Bahia,29,1993,20.6,1205,985,215,27,5,12,50,188,0,0,0,0,980,5,31
Giovane,BRA,FW,Corinthians,19,2003,1.5,27,26,1,0,0,1,0,0,0,0,0,0,19,0,3
Giovani,BRA,FW,Palmeiras,19,2004,0.2,9,9,0,0,1,0,1,0,0,0,0,0,4,0,0
Giovanni,BRA,"MF,DF",Fluminense,21,2002,1.1,88,82,5,1,0,0,2,4,0,0,0,0,75,1,1
Bruno Gomes,BRA,MF,Coritiba,21,2001,24.4,901,824,68,39,4,4,30,6,19,8,7,0,682,9,18
Igor Gomes,BRA,"MF,FW",Atlético Mineiro,23,1999,15.3,705,652,53,11,6,2,63,5,36,25,5,0,523,0,16
Igor Gomes,BRA,DF,Internacional,21,2001,16.3,1040,934,102,21,1,6,28,81,0,0,0,0,829,4,24
Marlon Gomes,BRA,"MF,FW",Vasco da Gama,19,2003,12.7,520,498,20,13,0,1,11,6,1,0,0,0,409,2,17
William Gomes,BRA,FW,São Paulo,16,2006,0.8,18,11,7,0,0,0,7,1,6,4,0,0,9,0,1
Gustavo Gómez,PAR,DF,Palmeiras,29,1993,30.7,1676,1610,60,55,0,9,11,4,0,0,0,0,1393,6,8
Sebastián Gómez,COL,MF,Coritiba,26,1996,15.9,544,516,24,12,0,2,14,7,5,5,0,0,454,4,8
Aloísio dos Santos Gonçalves,CHN,"FW,MF",América (MG),34,1988,8.0,161,139,20,0,0,2,6,0,0,0,0,0,99,2,9
Diego Gonçalves,BRA,"FW,MF",Goiás,28,1994,4.0,115,106,7,1,1,3,6,1,2,0,0,0,87,2,2
Mateus Gonçalves Martins,BRA,"MF,FW",América (MG),28,1994,0.7,28,27,1,0,0,0,4,0,1,0,1,0,23,0,2
Matheus Gonçalves,BRA,"FW,MF",Flamengo,17,2005,0.2,18,17,1,0,0,0,1,0,1,1,0,0,15,0,0
Matheus Gonçalves,BRA,"FW,MF",Red Bull Bragantino,17,2005,5.1,276,263,11,3,1,4,11,4,4,1,0,0,213,2,5
Yony González,COL,"FW,MF",Fluminense,28,1994,6.4,129,122,6,1,0,0,7,5,0,0,0,0,89,1,6
Roger Guedes,BRA,"FW,MF",Corinthians,26,1996,15.0,494,454,38,21,2,8,21,7,7,4,0,0,374,2,11
Guga,BRA,DF,Fluminense,24,1998,16.8,980,846,131,16,0,2,36,114,1,0,1,0,838,3,22
Guilherme,BRA,MF,Goiás,31,1991,20.6,919,730,187,74,3,9,153,16,93,59,24,8,686,2,15
Guilherme,BRA,"FW,MF",Fortaleza,27,1995,15.7,508,454,51,8,1,3,71,6,35,19,11,0,329,3,10
Guilherme,BRA,"DF,MF",Red Bull Bragantino,20,2002,2.9,154,121,33,6,0,1,10,27,0,0,0,0,108,0,4
Luis Guilherme,BRA,"FW,MF",Palmeiras,16,2006,6.4,247,221,23,4,0,4,32,6,12,7,4,0,183,3,4
Gustavinho,BRA,"MF,FW",Grêmio,21,2001,0.4,21,19,2,0,0,0,3,0,2,2,0,0,13,0,0
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,18,2004,7.4,298,285,12,2,1,1,11,4,0,0,0,0,225,1,8
Raphael Guzzo,POR,MF,Goiás,28,1995,6.4,314,290,23,8,1,2,11,11,4,1,3,0,264,1,7
Lucas Halter,BRA,DF,Goiás,22,2000,28.7,1228,1163,57,48,1,10,4,2,0,0,0,0,1009,8,12
Hayner,BRA,"DF,MF",Coritiba,27,1995,3.4,142,114,28,1,0,2,12,26,1,0,1,0,96,0,3
Thiago Heleno,BRA,DF,Ath Paranaense,34,1988,30.9,1526,1439,83,81,1,15,0,0,0,0,0,0,1276,4,7
Helinho,BRA,FW,Red Bull Bragantino,22,2000,15.4,780,673,105,24,6,13,120,12,69,45,6,1,531,2,37
Henrique,BRA,DF,Coritiba,36,1986,22.5,726,685,39,35,1,1,0,1,0,0,0,0,643,2,0
Bruno Henrique,BRA,"FW,MF",Flamengo,32,1990,17.1,500,488,12,1,3,3,30,10,1,0,0,0,375,0,19
Bruno Henrique,BRA,MF,Internacional,33,1989,11.7,746,689,54,25,5,6,37,1,16,7,7,1,620,3,10
Dalbert Henrique,BRA,DF,Internacional,29,1993,5.5,328,265,63,5,0,2,14,58,0,0,0,0,246,0,14
Fernando Henrique,BRA,MF,Cruzeiro,21,2001,1.5,46,44,2,1,0,0,0,0,1,0,0,0,38,0,1
Luis Henrique,BRA,"FW,MF",Botafogo (RJ),21,2001,15.3,624,602,20,2,0,12,24,16,2,1,0,0,487,2,18
Mateus Henrique,BRA,DF,América (MG),20,2002,6.0,275,226,48,1,0,2,18,47,0,0,0,0,196,1,7
Paulo Henrique,BRA,DF,Vasco da Gama,26,1996,9.5,482,380,101,6,0,2,36,95,0,0,0,0,353,1,15
Pedro Henrique,BRA,DF,Ath Paranaense,27,1995,9.5,472,455,17,17,0,14,4,0,0,0,0,0,399,0,3
Pedro Henrique,BRA,"FW,MF",Internacional,32,1990,14.1,362,344,18,3,0,3,45,3,8,2,5,0,257,0,5
Breno Herculano,BRA,"FW,MF",Goiás,23,1999,0.9,14,12,2,0,0,0,1,0,0,0,0,0,8,0,1
Hércules,BRA,MF,Fortaleza,22,2000,8.6,313,309,2,2,0,9,14,0,0,0,0,0,256,2,6
Diego Hernández,URU,FW,Botafogo (RJ),22,2000,0.5,13,11,2,0,0,0,2,0,2,0,0,0,9,0,0
Nicolás Hernández,COL,DF,Internacional,25,1998,14.4,781,744,37,20,1,4,5,16,0,0,0,0,681,0,4
Lucca Holanda,BRA,FW,Internacional,19,2003,6.1,125,119,6,0,2,0,6,0,0,0,0,0,86,0,6
Hugo,BRA,DF,Goiás,25,1997,15.8,737,567,165,19,2,7,46,141,5,1,4,0,517,5,19
Hugo,BRA,DF,Botafogo (RJ),21,2001,15.5,788,609,177,20,1,2,64,136,21,3,18,0,607,2,13
Victor Hugo,BRA,"MF,FW",Flamengo,18,2004,14.2,672,655,15,9,5,6,11,2,3,2,1,0,574,2,12
Vitor Hugo,BRA,DF,Bahia,31,1991,23.7,1046,1007,37,26,1,5,0,2,0,0,0,0,896,2,9
Hulk,BRA,FW,Atlético Mineiro,36,1986,32.7,1000,821,172,48,16,15,129,8,71,36,22,1,650,7,36
José Hurtado,ECU,DF,Red Bull Bragantino,21,2001,18.0,993,770,221,13,1,0,88,207,1,0,0,0,745,2,18
Hyoran,BRA,"MF,FW",Atlético Mineiro,29,1993,7.7,298,255,42,6,4,4,50,4,32,20,11,0,202,1,12
Igor,BRA,MF,Flamengo,19,2003,0.9,56,56,0,0,0,1,0,0,0,0,0,0,51,0,1
André Inácio,BRA,FW,Flamengo,20,2002,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Gabriel Inocêncio,BRA,DF,Santos,28,1994,14.2,711,562,145,7,0,0,33,137,1,0,0,0,539,4,9
Isaac,BRA,FW,Atlético Mineiro,18,2004,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Isaac,BRA,"MF,DF",Fluminense,18,2004,1.5,78,74,4,0,0,0,2,4,0,0,0,0,62,0,4
Juan Iturbe,PAR,"FW,MF",Grêmio,29,1993,0.8,28,28,0,0,0,0,2,0,0,0,0,0,19,0,2
Zé Ivaldo,BRA,DF,Ath Paranaense,25,1997,11.3,567,527,38,28,0,19,3,10,0,0,0,0,457,2,5
Ivonei,BRA,MF,Santos,20,2002,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Vítor Jacaré,BRA,"DF,MF",Bahia,23,1999,9.8,469,379,88,14,1,5,55,67,7,3,2,0,333,2,14
Jadsom,BRA,MF,Red Bull Bragantino,21,2001,21.1,1128,1060,65,26,2,17,22,39,0,0,0,0,905,3,25
Jair,BRA,MF,Vasco da Gama,28,1994,17.7,962,903,55,44,2,8,8,5,2,0,0,0,853,4,11
Jamerson,BRA,"DF,FW",Coritiba,24,1998,21.0,923,723,200,12,0,3,61,182,6,5,1,0,706,0,25
Janderson,BRA,"FW,MF",Botafogo (RJ),23,1999,4.6,110,105,5,1,0,1,10,1,0,0,0,0,75,0,8
Jandrei,BRA,GK,São Paulo,29,1993,5.0,239,180,58,8,0,1,0,0,0,0,0,0,178,1,0
Léo Jardim,BRA,GK,Vasco da Gama,27,1995,38.0,953,573,376,61,0,0,0,0,0,0,0,0,693,4,0
Jemerson,BRA,DF,Atlético Mineiro,30,1992,27.5,1535,1367,166,61,1,12,0,2,0,0,0,0,1363,2,7
Jesé,ESP,MF,Coritiba,29,1993,1.1,34,34,0,0,0,0,3,0,0,0,0,0,27,0,0
Alexandre Jesus,BRA,DF,Fluminense,21,2001,0.1,8,7,1,0,0,0,0,1,0,0,0,0,7,0,0
Jhow,BRA,DF,América (MG),19,2003,0.2,18,17,1,1,0,0,0,0,0,0,0,0,18,0,0
Joaquim,BRA,DF,Santos,24,1998,30.3,1195,1142,44,33,0,13,7,11,0,0,0,0,861,9,18
John,BRA,GK,Internacional,26,1996,9.0,221,126,93,23,0,0,0,0,0,0,0,0,156,2,0
Felipe Jonatan,BRA,DF,Santos,24,1998,1.0,81,72,9,0,0,0,7,9,0,0,0,0,69,0,2
Jori,BRA,GK,América (MG),26,1996,11.0,272,147,125,30,0,2,0,0,0,0,0,0,198,0,0
Josué,BRA,MF,Grêmio,17,2005,1.3,52,50,1,1,0,0,1,0,0,0,0,0,36,1,1
Jhonatan Jowjow,BRA,"MF,FW",Palmeiras,20,2002,9.9,300,281,18,4,3,5,26,1,13,11,0,0,224,1,11
Daniel Jr,BRA,MF,Cruzeiro,20,2002,0.3,33,31,2,1,0,0,1,1,0,0,0,0,30,0,0
Luciano Juba,BRA,"DF,MF",Bahia,23,1999,7.2,365,275,88,25,0,0,50,40,23,10,11,0,258,2,14
Juninho,BRA,MF,América (MG),35,1987,32.5,973,924,41,21,3,2,45,17,0,0,0,0,699,8,21
Pedrinho Junqueira,BRA,"FW,MF",Goiás,18,2004,2.2,39,36,3,0,0,0,1,0,0,0,0,0,31,0,3
Jussa,BRA,MF,Cruzeiro,26,1996,19.6,803,775,24,20,1,4,3,4,0,0,0,0,668,4,13
Justen,BRA,DF,Fluminense,19,2003,0.6,24,24,0,0,0,0,0,0,0,0,0,0,21,0,0
Kaiki,BRA,"DF,FW",Cruzeiro,19,2003,2.5,104,63,41,2,1,0,4,39,0,0,0,0,71,0,5
Kaio,BRA,"MF,FW",Coritiba,18,2004,9.8,246,235,8,3,3,2,17,3,2,2,0,0,173,3,7
Lucas Kal,BRA,MF,América (MG),26,1996,13.7,606,572,32,29,3,4,8,1,0,0,0,0,499,2,8
Walter Kannemann,ARG,DF,Grêmio,31,1991,26.2,1012,971,37,35,0,2,2,2,0,0,0,0,791,4,10
Kanu,BRA,DF,Bahia,25,1997,32.3,1577,1462,111,101,2,25,1,4,0,0,0,0,1412,4,8
Alan Kardec,BRA,"FW,MF",Atlético Mineiro,34,1989,2.9,53,48,5,0,0,0,1,0,0,0,0,0,37,0,3
Kauan,BRA,FW,Fortaleza,17,2005,0.1,7,6,1,0,0,0,0,1,0,0,0,0,4,0,0
Vinicius Kaue,BRA,"DF,MF",Ath Paranaense,19,2003,3.8,222,182,40,4,0,0,9,36,0,0,0,0,175,0,9
Kayque,BRA,MF,Botafogo (RJ),22,2000,0.3,22,22,0,0,2,0,0,0,0,0,0,0,20,0,0
Renato Kayser,BRA,"FW,MF",América (MG),26,1996,0.4,15,15,0,0,0,0,0,0,0,0,0,0,10,0,0
Keiller,BRA,GK,Internacional,26,1996,10.0,254,148,106,27,0,0,0,0,0,0,0,0,178,0,0
John Kennedy,BRA,"FW,MF",Fluminense,20,2002,15.2,302,290,11,1,0,1,4,0,0,0,0,0,224,1,18
Keno,BRA,"FW,MF",Fluminense,33,1989,17.9,647,603,35,1,3,5,96,24,10,7,0,0,429,9,35
Kevin,BRA,"FW,DF",Palmeiras,20,2003,2.6,80,78,1,1,0,2,9,0,0,0,0,0,54,1,2
Kevyson,BRA,DF,Santos,18,2004,10.8,440,352,86,6,0,0,46,80,0,0,0,0,307,2,22
Khellven,BRA,DF,Ath Paranaense,21,2001,11.1,468,350,113,10,2,3,40,91,12,3,7,0,318,5,14
Maurício Kozlinski,BRA,GK,Fortaleza,31,1991,1.0,16,10,6,4,0,0,0,0,0,0,0,0,13,0,0
Benjamín Kuscevic,CHI,DF,Coritiba,26,1996,22.5,952,894,55,50,0,13,2,4,0,0,0,0,782,3,6
Derik Lacerda,BRA,"FW,MF",Cuiabá,23,1999,7.3,164,160,4,2,1,1,8,2,0,0,0,0,129,0,6
Ignacio Laquintana,URU,FW,Red Bull Bragantino,23,1999,2.0,73,72,1,1,0,1,6,0,0,0,0,0,44,0,4
Thauan Lara,BRA,"DF,MF",Internacional,19,2004,3.7,226,187,39,9,0,1,21,27,3,0,3,0,168,0,10
Lelê,BRA,"FW,MF",Fluminense,25,1997,12.7,209,186,21,0,0,0,6,1,0,0,0,0,143,2,8
Mauricio Lemos,URU,DF,Atlético Mineiro,27,1995,24.6,1253,1177,73,42,1,17,2,4,0,0,0,0,1044,3,10
Marcos Leonardo,BRA,FW,Santos,19,2003,28.8,426,357,69,1,5,2,11,1,0,0,0,0,314,0,17
Lian,BRA,MF,Grêmio,17,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Lima,BRA,"MF,FW",Fluminense,26,1996,28.1,1555,1465,88,34,1,3,57,28,25,8,8,0,1339,2,37
Lucas Lima,BRA,"MF,FW",Santos,32,1990,24.5,1184,978,198,89,7,19,137,21,85,28,36,0,913,8,33
Leonardo Linck,BRA,GK,Ath Paranaense,21,2001,5.0,132,78,54,24,0,0,0,0,0,0,0,0,77,0,1
Liziero,BRA,MF,Coritiba,24,1998,6.5,309,298,10,6,0,4,5,4,0,0,0,0,246,1,5
Marcelo Lomba,BRA,GK,Palmeiras,36,1986,3.0,102,68,33,10,0,0,0,0,0,0,0,0,74,1,0
José López,ARG,"FW,MF",Palmeiras,22,2000,6.6,149,143,4,0,0,1,8,0,0,0,0,0,91,2,5
Lucão,BRA,DF,Red Bull Bragantino,24,1998,2.2,75,69,6,4,0,1,0,2,0,0,0,0,61,0,1
Lucão,BRA,GK,Red Bull Bragantino,21,2001,5.0,151,99,51,7,0,0,0,0,0,0,0,0,113,1,0
