Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Daam Foulon,BEL,"DF,MF",Mechelen,24,1999,28.2,1875,103,555,867,472,38,1875,46,29,63.0,14,30.4,1216,6940,3568,74,59,9,35,12,1115,142
Guillaume François,BEL,DF,Union SG,33,1990,0.8,25,2,5,14,6,1,25,2,0,0.0,2,100.0,16,103,36,1,0,0,1,0,15,2
Matija Frigan,CRO,FW,Westerlo,20,2003,11.2,285,4,24,156,110,36,285,16,4,25.0,10,62.5,209,1292,379,10,6,4,26,9,210,51
Haruya Fujii,JPN,DF,Kortrijk,22,2000,5.0,278,48,149,116,14,2,278,0,0,,0,,166,852,364,2,2,0,0,1,142,0
Joel Fujita,JPN,MF,Sint-Truiden,21,2002,9.9,662,27,196,341,134,11,662,20,12,60.0,7,35.0,441,2275,990,10,19,2,17,9,405,22
Matías Galarza,ARG,MF,Genk,21,2002,14.4,951,53,222,559,183,19,951,49,21,42.9,24,49.0,668,3681,1447,14,24,4,17,22,566,23
Omri Gandelman,ISR,MF,Gent,23,2000,8.7,410,14,70,238,105,31,410,6,3,50.0,3,50.0,253,1356,439,5,10,1,12,5,239,33
Munashe Garan'anga,ZIM,DF,Mechelen,22,2001,4.9,308,30,148,146,16,4,308,9,8,88.9,1,11.1,179,998,405,3,3,0,13,1,158,0
Federico Gattoni,ARG,DF,Anderlecht,24,1999,1.1,96,11,48,45,3,1,96,1,0,0.0,1,100.0,72,461,209,0,0,0,0,0,66,0
Yann Gboho,FRA,"MF,FW",Cercle Brugge,22,2001,15.4,670,3,41,204,445,112,670,107,49,45.8,53,49.5,505,3876,1723,69,49,38,80,58,470,175
Théo Gécé,BEL,MF,RWD Molenbeek,22,2001,1.4,68,6,25,36,7,0,68,1,0,0.0,0,0.0,41,161,65,0,1,0,2,2,34,1
Pieter Gerkens,BEL,"MF,FW",Gent,27,1995,10.1,564,34,90,256,224,33,564,7,2,28.6,4,57.1,360,1736,623,11,18,2,15,4,357,55
Nick Gillekens,BEL,GK,Westerlo,28,1995,4.0,184,153,184,0,0,0,184,0,0,,0,,148,743,393,0,0,0,0,0,103,0
Bruno Godeau,BEL,DF,Sint-Truiden,31,1992,27.5,2394,274,1162,1179,64,12,2394,3,2,66.7,1,33.3,1829,9600,4662,15,14,2,7,3,1751,5
Fernand Gouré,CIV,"FW,MF",Westerlo,21,2002,0.3,21,2,2,9,11,4,21,0,0,,0,,14,68,10,0,1,0,3,0,16,6
Makhtar Gueye,SEN,FW,RWD Molenbeek,25,1997,24.2,827,33,90,453,294,91,827,51,19,37.3,32,62.7,521,3042,867,24,19,13,79,45,641,111
Parfait Guiagon,CIV,"FW,MF",Charleroi,22,2001,15.2,770,14,103,356,327,47,770,81,37,45.7,42,51.9,579,3603,1727,47,41,16,60,34,548,101
Muhammed Gümüskaya,TUR,MF,Westerlo,22,2001,0.9,63,0,5,33,26,2,63,8,3,37.5,3,37.5,44,214,56,0,1,0,2,2,38,12
Pape Habib Guèye,SEN,FW,Kortrijk,23,1999,0.1,6,0,0,2,5,3,6,4,3,75.0,1,25.0,6,117,76,2,2,2,1,0,6,2
Anouar Ait El Hadj,BEL,"MF,FW",Genk,21,2002,3.1,176,2,20,62,96,8,176,9,3,33.3,6,66.7,131,830,267,4,7,0,7,1,123,27
Bakary Haidara,CIV,DF,Westerlo,18,2005,3.9,214,42,115,94,7,2,214,2,2,100.0,0,0.0,138,695,262,1,2,0,2,3,124,0
Geoffry Hairemans,BEL,"FW,MF",Mechelen,31,1991,23.1,1632,33,194,782,676,43,1629,40,20,50.0,17,42.5,1146,6249,2349,44,57,8,31,20,1099,154
Daiki Hashioka,JPN,"DF,MF",Sint-Truiden,24,1999,16.7,1122,67,321,518,294,48,1122,21,6,28.6,13,61.9,755,4315,1855,46,35,11,27,7,697,93
Dogucan Haspolat,TUR,MF,Westerlo,23,2000,5.2,368,13,87,224,62,0,368,6,0,0.0,5,83.3,262,1351,438,3,9,0,6,3,235,9
Ibe Hautekiet,BEL,DF,Standard Liège,21,2002,0.6,44,5,14,12,19,5,44,4,2,50.0,2,50.0,23,160,44,1,1,0,1,1,17,3
Isaac Hayden,ENG,MF,Standard Liège,28,1995,7.4,484,22,117,323,49,5,484,10,9,90.0,1,10.0,341,1678,453,5,8,1,12,6,319,6
Thorgan Hazard,BEL,"FW,MF",Anderlecht,30,1993,15.3,942,19,105,385,470,70,942,37,17,45.9,18,48.6,696,4567,1634,44,34,7,43,25,667,140
David Henen,TOG,"MF,DF",Kortrijk,27,1996,2.9,141,3,29,61,54,4,141,7,4,57.1,3,42.9,93,661,232,3,4,0,3,4,79,13
Laurent Henkinet,BEL,GK,Standard Liège,30,1992,1.0,37,35,37,0,0,0,37,0,0,,0,,30,98,45,0,0,0,0,0,23,0
Jonathan Heris,BEL,DF,RWD Molenbeek,32,1990,9.7,589,75,273,244,73,5,589,11,5,45.5,4,36.4,341,2198,879,11,13,0,5,6,290,9
Daan Heymans,BEL,"MF,FW",Charleroi,24,1999,18.5,1030,35,155,530,358,70,1030,18,10,55.6,8,44.4,689,3720,1389,33,31,7,33,15,719,131
Bryan Heynen,BEL,MF,Genk,26,1997,23.5,1157,74,223,578,368,82,1153,31,16,51.6,14,45.2,701,3672,1170,18,23,7,38,22,650,111
Andrew Hjulsager,DEN,"MF,DF",Gent,28,1995,7.9,421,3,37,144,244,40,421,15,7,46.7,8,53.3,299,1948,903,39,26,10,21,11,278,64
Raphael Holzhauser,AUT,MF,OH Leuven,30,1993,0.8,56,0,2,20,35,3,56,0,0,,0,,37,212,124,1,3,0,0,0,39,2
Shion Homma,JPN,FW,Club Brugge,22,2000,0.1,3,0,0,1,2,0,3,0,0,,0,,3,22,5,0,0,0,0,0,3,1
Patrik Hrošovský,SVK,MF,Genk,31,1992,23.7,1316,74,295,765,264,23,1316,32,17,53.1,14,43.8,903,4482,1566,12,22,3,23,29,814,32
Guillaume Hubert,BEL,GK,RWD Molenbeek,29,1994,0.2,13,10,13,0,0,0,13,0,0,,0,,9,54,29,0,0,0,0,0,8,0
Nathan Huygevelde,BEL,MF,Union SG,19,2004,0.0,6,0,0,1,5,1,6,0,0,,0,,4,27,2,0,0,0,2,1,4,1
Hong Hyunseok,KOR,MF,Gent,24,1999,17.5,1164,4,130,516,536,48,1164,31,15,48.4,12,38.7,838,4292,1628,33,41,8,38,27,782,112
Mounaim El Idrissy,FRA,"FW,MF",Kortrijk,24,1999,8.1,360,12,89,161,116,18,360,4,1,25.0,1,25.0,223,1361,342,10,6,2,18,6,215,47
Marco Ilaimaharitra,MAD,MF,Charleroi,28,1995,23.7,1651,52,347,979,345,15,1647,44,24,54.5,18,40.9,1144,5789,2352,28,39,3,42,29,1048,41
George Ilenikhena,FRA,FW,Antwerp,16,2006,10.8,253,5,8,98,149,64,253,20,6,30.0,14,70.0,174,978,302,15,10,10,32,9,202,67
Joachim Imbrechts,SWE,GK,Union SG,21,2001,0.2,6,5,6,0,0,0,6,0,0,,0,,5,32,21,0,0,0,0,0,1,0
Ryotaro Ito,JPN,MF,Sint-Truiden,25,1998,19.8,1274,20,205,723,360,51,1274,51,26,51.0,21,41.2,1026,5884,2294,35,41,12,39,19,980,87
Nordin Jackers,BEL,GK,Club Brugge,25,1997,2.9,121,104,121,0,0,0,121,0,0,,0,,75,337,187,0,0,0,0,0,53,0
Vincent Janssen,NED,"FW,MF",Antwerp,29,1994,25.6,1099,21,79,552,476,128,1095,39,21,53.8,14,35.9,841,4670,1523,34,28,12,49,37,865,138
Wolke Janssens,BEL,DF,Sint-Truiden,28,1995,3.7,303,31,152,140,16,3,303,4,0,0.0,4,100.0,234,1250,626,1,2,1,4,3,206,3
Edisson Jordanov,BUL,"DF,MF",Westerlo,30,1993,6.5,418,17,102,207,119,6,418,19,6,31.6,10,52.6,258,2027,1181,23,18,1,15,8,221,39
Ferran Jutglà,ESP,FW,Club Brugge,24,1999,13.7,541,3,30,226,290,95,541,28,14,50.0,11,39.3,410,2537,751,25,14,17,41,16,418,134
Elton Kabangu,BEL,"FW,MF",Union SG,25,1998,1.4,83,0,10,34,42,7,83,4,3,75.0,1,25.0,58,443,137,6,3,2,9,2,52,21
Abdoul Kader Yaméogo,CIV,DF,Club Brugge,18,2004,0.1,9,1,7,2,0,0,9,0,0,,0,,9,67,5,0,0,0,0,0,8,0
Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,23,2000,25.4,1720,36,295,830,631,48,1719,147,75,51.0,63,42.9,1214,8542,3858,84,82,9,74,49,1102,107
Marco Kana,BEL,MF,Anderlecht,20,2002,0.2,9,0,3,4,2,0,9,0,0,,0,,5,20,4,0,0,0,0,1,4,0
Marco Kana,BEL,"MF,DF",Kortrijk,20,2002,14.5,834,85,284,494,65,6,834,13,4,30.8,9,69.2,544,2951,1141,7,9,0,15,8,469,7
Ismaël Kandouss,MAR,DF,Gent,25,1997,24.0,1702,116,626,948,145,27,1702,19,15,78.9,3,15.8,1228,7589,4115,31,50,1,20,14,1174,8
Wilfried Kanga,CIV,FW,Standard Liège,25,1998,25.7,658,27,39,256,364,139,654,24,8,33.3,15,62.5,489,2813,871,46,16,28,74,40,522,173
Kings Kangwa,ZAM,MF,Kortrijk,24,1999,1.8,121,2,22,61,38,3,121,5,3,60.0,2,40.0,93,586,224,2,4,0,3,8,80,2
Hayao Kawabe,JPN,"MF,FW",Standard Liège,27,1995,21.5,1002,18,112,449,453,55,1002,35,14,40.0,18,51.4,646,3556,1343,34,34,10,52,19,603,112
Fatih Kaya,,FW,Sint-Truiden,23,1999,13.0,394,6,26,194,182,70,393,26,11,42.3,15,57.7,260,1715,514,15,18,2,35,17,279,67
Joris Kayembe,COD,DF,Genk,28,1994,14.1,1001,46,250,495,265,16,1001,26,11,42.3,13,50.0,642,4464,2396,52,34,3,11,22,582,69
Emilio Kehrer,GER,"MF,DF",Cercle Brugge,21,2002,0.4,30,0,6,10,16,2,30,5,3,60.0,2,40.0,22,138,51,2,1,1,4,2,18,3
Amadou Keita,GUI,"MF,FW",Eupen,21,2001,15.1,783,15,154,439,206,28,783,31,13,41.9,14,45.2,577,3608,1641,39,36,7,53,29,508,62
Mandela Keita,BEL,MF,OH Leuven,21,2002,0.7,40,3,11,27,2,0,40,1,0,0.0,1,100.0,37,182,50,0,1,0,0,0,33,1
Mandela Keita,BEL,MF,Antwerp,21,2002,16.5,1239,47,291,829,138,5,1239,40,20,50.0,14,35.0,892,5080,2158,23,31,3,27,17,835,12
Gyrano Kerk,SUR,"FW,MF",Antwerp,27,1995,9.8,448,6,39,147,277,50,448,47,15,31.9,31,66.0,297,1901,649,29,19,12,33,24,292,108
Bilal El Khannouss,MAR,MF,Genk,19,2004,24.2,1714,17,178,757,802,43,1714,62,34,54.8,26,41.9,1227,7672,2708,58,54,21,42,39,1190,168
Sofian Kiyine,MAR,"MF,FW",OH Leuven,25,1997,3.2,149,3,22,78,56,2,149,6,3,50.0,3,50.0,101,739,433,9,5,1,7,4,94,10
Willian Klaus,BRA,DF,RWD Molenbeek,29,1994,13.8,763,161,488,265,12,8,763,0,0,,0,,454,2308,858,1,3,0,5,1,407,0
Stefan Knežević,SUI,DF,Charleroi,26,1996,9.2,509,46,211,247,55,10,509,6,3,50.0,2,33.3,278,1524,771,8,10,0,6,3,230,7
Hervé Koffi,BFA,GK,Charleroi,26,1996,26.0,1000,698,979,22,1,1,1000,4,3,75.0,0,0.0,710,4712,3020,0,0,0,2,1,414,0
Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,24,1998,25.3,1266,14,148,551,607,79,1263,175,87,49.7,72,41.1,967,7665,3878,121,94,45,69,55,903,145
Mory Konaté,GUI,"MF,DF",Mechelen,29,1993,13.5,752,60,239,424,100,10,752,19,11,57.9,7,36.8,435,2144,859,8,18,1,19,8,397,21
Youssouf Koné,MLI,DF,RWD Molenbeek,28,1995,6.2,360,40,175,159,27,2,360,10,3,30.0,6,60.0,246,1195,581,5,6,1,4,1,213,9
Jan Král,CZE,DF,Eupen,24,1999,9.0,664,80,340,284,43,13,664,7,4,57.1,3,42.9,469,2567,1348,7,7,0,6,8,443,8
Sven Kums,BEL,MF,Gent,35,1988,21.5,1686,57,243,969,481,21,1686,19,11,57.9,7,36.8,1145,5563,2060,22,46,3,19,16,1095,57
Bram Lagae,BEL,DF,Gent,19,2004,1.5,112,8,36,77,1,0,112,0,0,,0,,83,538,271,3,1,0,1,2,74,1
Konstantinos Laifis,CYP,DF,Standard Liège,30,1993,18.7,1308,194,657,631,27,10,1308,6,4,66.7,0,0.0,889,4923,2416,3,1,0,4,1,824,5
Boris lambert,BEL,"MF,DF",Eupen,23,2000,15.8,904,66,308,519,93,7,904,28,20,71.4,8,28.6,526,3044,1416,11,15,0,10,5,477,7
Loïc Lapoussin,MAD,"DF,MF",Union SG,27,1996,23.0,1522,27,242,747,570,78,1522,105,43,41.0,56,53.3,1139,7797,3754,89,83,22,79,37,1029,161
Lion Lauberbach,GER,FW,Mechelen,25,1998,19.2,633,31,71,329,242,79,633,38,16,42.1,20,52.6,448,2620,657,24,20,4,60,36,482,96
Dimitri Lavalée,BEL,DF,Mechelen,26,1997,2.1,205,40,117,83,7,0,205,0,0,,0,,146,979,616,1,1,0,1,0,139,0
Florian Le Joncour,FRA,DF,RWD Molenbeek,28,1995,9.7,640,112,342,277,23,6,640,2,1,50.0,1,50.0,354,2138,1256,6,5,1,4,4,328,2
Félix Lemaréchal,FRA,"MF,FW",Cercle Brugge,19,2003,17.4,1025,20,158,456,434,37,1025,65,36,55.4,27,41.5,587,3727,1642,35,37,13,46,30,509,72
Theo Leoni,BEL,MF,Anderlecht,23,2000,21.1,1543,49,331,791,436,45,1543,34,19,55.9,14,41.2,1133,5610,2135,13,37,3,40,30,1033,87
Fedde Leysen,BEL,DF,Union SG,20,2003,3.7,240,18,107,120,14,4,240,1,1,100.0,0,0.0,123,754,416,4,3,0,4,1,104,0
Tobe Leysen,BEL,GK,OH Leuven,21,2002,16.0,681,568,677,6,0,0,681,0,0,,0,,427,2445,1406,0,0,0,1,0,273,0
Jonas Lietaert,BEL,"DF,MF",Cercle Brugge,19,2004,1.9,133,12,50,60,23,3,133,1,1,100.0,0,0.0,37,145,40,1,0,1,3,0,27,3
Heinz Lindner,AUT,GK,Union SG,33,1990,1.0,27,21,27,0,0,0,27,1,1,100.0,0,0.0,21,121,56,0,0,0,0,0,20,0
Justin Lonwijk,SUR,"MF,FW",Anderlecht,23,1999,0.5,28,2,13,10,5,2,28,1,1,100.0,0,0.0,18,112,26,0,0,0,0,3,13,4
Senne Lynen,BEL,MF,Union SG,24,1999,2.0,156,3,20,98,38,4,156,1,0,0.0,1,100.0,107,519,186,2,0,1,1,2,101,6
Kevin Mac Allister,ARG,DF,Union SG,25,1997,21.0,1539,145,618,781,152,27,1539,12,6,50.0,4,33.3,860,4256,2181,11,13,1,12,8,785,14
Koki Machida,JPN,DF,Union SG,25,1997,22.2,1575,88,552,860,176,26,1575,6,3,50.0,3,50.0,998,6170,3383,34,31,5,11,5,887,20
Nicolas Madsen,DEN,MF,Westerlo,23,2000,23.5,1325,52,211,628,501,32,1317,23,10,43.5,12,52.2,893,5585,2074,37,39,6,17,12,822,107
Mathieu Maertens,BEL,"FW,MF",OH Leuven,28,1995,7.7,292,4,28,133,136,29,292,13,5,38.5,8,61.5,195,1030,272,5,5,2,27,4,188,40
Gary Magnée,BEL,"DF,MF",Eupen,23,1999,21.8,1263,84,350,520,414,31,1262,70,29,41.4,37,52.9,701,4498,2059,38,28,7,41,38,642,97
Christ Makosso,CGO,DF,RWD Molenbeek,19,2004,4.0,238,51,152,84,3,3,238,2,2,100.0,0,0.0,121,597,242,0,0,0,3,1,99,0
Yonas Malede,ISR,"FW,MF",Mechelen,23,1999,3.6,154,5,14,49,95,17,154,27,11,40.7,16,59.3,121,914,365,15,5,7,10,9,121,39
Kristiyan Malinov,BUL,MF,Kortrijk,29,1994,9.7,559,42,165,290,110,14,559,8,5,62.5,1,12.5,356,1848,722,3,12,1,10,6,297,22
Mark Mampasi,UKR,DF,Kortrijk,20,2003,18.9,969,153,476,446,53,8,969,3,2,66.7,0,0.0,538,3213,1381,9,15,1,4,4,478,5
Damien Marcq,FRA,DF,Charleroi,34,1988,15.8,916,168,445,439,41,14,916,12,12,100.0,0,0.0,552,2978,1437,6,8,0,14,12,451,8
Théo Maréchal,NED,"MF,FW",Eupen,18,2005,0.1,3,0,1,2,1,0,3,0,0,,0,,2,16,5,0,1,0,1,0,2,0
Eliot Matazo,BEL,MF,Antwerp,21,2002,0.2,29,0,5,17,7,0,29,1,0,0.0,1,100.0,17,99,23,2,0,0,1,0,17,0
Yusuke Matsuo,JPN,"MF,FW",Westerlo,26,1997,9.3,324,4,35,147,147,26,324,8,3,37.5,5,62.5,241,1706,877,32,19,8,19,12,229,63
Youssef Maziz,FRA,"MF,FW",OH Leuven,25,1998,17.6,890,23,134,397,373,41,890,46,13,28.3,29,63.0,613,3665,1624,37,22,5,36,14,560,79
Dylan Mbayo,BEL,"FW,MF",Kortrijk,21,2001,5.0,195,3,23,79,100,21,195,28,13,46.4,11,39.3,159,1532,745,30,23,12,8,9,144,43
Isaac Mbenza,BEL,"DF,FW",Charleroi,27,1996,17.5,870,28,132,326,418,37,870,46,25,54.3,18,39.1,598,3791,1685,42,32,17,24,11,561,111
Pathé Mboup,SEN,"MF,FW",RWD Molenbeek,19,2003,8.5,379,4,71,159,157,31,379,38,14,36.8,22,57.9,263,1953,649,19,13,6,38,27,245,69
Mark McKenzie,USA,DF,Genk,24,1999,20.9,1573,200,669,870,45,26,1573,4,4,100.0,0,0.0,1048,6584,3694,15,5,1,10,5,971,4
Dire Mebude,SCO,"MF,FW",Westerlo,19,2004,1.1,52,0,5,20,28,4,52,5,1,20.0,4,80.0,43,287,172,7,8,2,6,2,39,8
Brandon Mechele,BEL,DF,Club Brugge,30,1993,29.8,2339,215,1023,1256,69,30,2339,3,2,66.7,1,33.3,1748,10227,5240,22,17,1,8,4,1643,2
Nayel Mehssatou,CHI,"DF,MF",Kortrijk,21,2002,21.4,1187,53,320,557,330,14,1187,50,19,38.0,29,58.0,781,5302,2366,35,36,3,41,22,701,78
Bjorn Meijer,NED,DF,Club Brugge,20,2003,14.9,1034,39,256,464,321,58,1034,16,8,50.0,8,50.0,669,3838,1755,37,26,5,22,18,632,126
Hamza Mendyl,MAR,"DF,MF",OH Leuven,25,1997,16.7,833,57,216,366,264,24,833,62,18,29.0,43,69.4,503,3442,1507,46,33,12,28,5,440,84
Xavier Mercier,FRA,"MF,FW",RWD Molenbeek,34,1989,14.6,733,6,90,366,297,23,733,32,20,62.5,11,34.4,551,3665,1507,38,33,7,30,21,520,64
Billel Messaoudi,ALG,"DF,MF",Kortrijk,25,1997,0.3,22,0,3,4,16,1,22,3,0,0.0,3,100.0,15,69,4,0,1,0,2,0,13,7
Senna Miangue,BEL,DF,Cercle Brugge,26,1997,8.0,482,30,126,231,129,15,482,6,3,50.0,3,50.0,203,1061,461,5,11,0,6,3,178,11
Alex Mighten,ENG,MF,Kortrijk,21,2002,2.7,88,2,12,48,29,6,88,18,8,44.4,7,38.9,79,678,202,9,4,1,7,5,71,18
Simon Mignolet,BEL,GK,Club Brugge,35,1988,27.1,1035,716,1011,24,0,0,1035,0,0,,0,,776,4577,2430,1,0,0,1,0,563,0
Florian Miguel,FRA,DF,OH Leuven,26,1996,18.5,976,83,411,416,155,24,976,15,3,20.0,9,60.0,550,2959,1410,15,13,3,16,1,491,38
Alan Minda,ECU,"FW,MF",Cercle Brugge,20,2003,16.8,518,3,33,185,315,88,518,57,31,54.4,24,42.1,362,2721,1164,38,21,22,58,38,358,126
Kento Misao,JPN,MF,OH Leuven,27,1996,7.3,325,29,109,168,52,6,325,3,2,66.7,1,33.3,197,954,283,1,3,1,10,7,164,7
Stefan Mitrović,SRB,DF,Gent,33,1990,5.2,265,28,119,138,10,2,265,1,1,100.0,0,0.0,139,793,411,1,3,0,0,0,129,0
Kevin Möhwald,GER,MF,Eupen,30,1993,15.0,927,26,192,563,174,15,927,10,7,70.0,3,30.0,641,3297,1173,14,13,1,21,12,615,43
Lars Montegnies,BEL,MF,Kortrijk,17,2005,1.9,98,6,27,64,7,0,98,0,0,,0,,68,383,129,1,2,0,2,1,63,2
Luca Monticelli,BEL,MF,Anderlecht,18,2005,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Roméo Monticelli,BEL,DF,Charleroi,17,2005,1.3,105,3,23,48,34,5,105,4,2,50.0,1,25.0,60,354,161,3,3,1,2,0,62,11
Ryota Morioka,JPN,MF,Charleroi,32,1991,10.1,713,23,145,410,163,9,713,13,8,61.5,5,38.5,449,2068,739,8,12,1,13,9,424,27
Anthony Moris,LUX,GK,Union SG,33,1990,28.8,1036,747,1026,10,0,0,1036,0,0,,0,,795,4382,2442,0,1,1,0,0,569,0
Kerim Mrabti,SWE,"MF,FW",Mechelen,29,1994,28.2,1346,59,259,666,428,73,1346,20,9,45.0,11,55.0,961,4581,1597,20,29,5,50,27,912,140
Suphanat Mueanta,THA,"FW,MF",OH Leuven,20,2002,1.6,62,2,15,23,26,5,62,3,2,66.7,1,33.3,41,218,87,1,1,1,1,2,32,6
Arbnor Muja,ALB,"FW,MF",Antwerp,24,1998,13.4,730,8,85,307,350,68,730,50,23,46.0,23,46.0,551,3932,1649,55,38,21,35,15,536,166
Ngal'Ayel Mukau,,MF,Mechelen,18,2004,12.8,675,37,214,407,60,0,675,16,8,50.0,8,50.0,458,2628,1151,13,15,0,13,3,401,3
Romaine Mundle,ENG,"FW,MF",Standard Liège,20,2003,1.7,93,3,15,32,46,4,93,9,4,44.4,4,44.4,62,408,176,6,4,1,7,2,55,20
Daniel Muñoz,COL,DF,Genk,27,1996,16.0,1323,71,338,580,418,57,1323,33,16,48.5,15,45.5,829,5297,2348,38,38,9,26,6,752,87
Moussa N'Diaye,SEN,DF,Anderlecht,21,2002,7.2,503,34,192,232,88,11,503,17,5,29.4,3,17.6,328,2254,1118,14,16,1,10,5,281,17
Ignace N'Dri,CIV,"FW,DF",OH Leuven,22,2000,5.6,261,4,29,97,147,31,261,43,17,39.5,22,51.2,178,1784,904,31,21,15,28,21,163,54
Paul Nardi,FRA,GK,Gent,29,1994,10.0,307,261,306,1,0,0,307,0,0,,0,,170,915,544,0,0,0,1,0,111,0
Flávio Nazinho,POR,"DF,FW",Cercle Brugge,20,2003,12.6,753,33,156,317,296,13,753,27,9,33.3,17,63.0,324,2169,1064,29,30,1,36,8,282,42
Roman Neustädter,RUS,DF,Westerlo,35,1988,23.3,1491,198,807,665,25,9,1491,3,2,66.7,1,33.3,1046,5157,2359,4,3,1,6,2,964,3
Pierre-Yves Ngawa,BEL,"DF,MF",OH Leuven,31,1992,0.7,20,6,14,5,1,0,20,0,0,,0,,6,23,14,0,0,0,0,0,6,0
Julien Ngoy,BEL,"FW,MF",Mechelen,25,1997,1.5,37,0,3,21,14,4,37,6,0,0.0,6,100.0,30,185,56,1,3,2,4,0,24,9
Nathan Ngoy,BEL,DF,Standard Liège,20,2003,13.1,877,65,353,388,147,7,877,31,21,67.7,7,22.6,582,4206,2337,44,39,5,16,5,496,17
Casper Nielsen,DEN,MF,Club Brugge,29,1994,14.2,693,17,105,353,239,31,693,14,8,57.1,5,35.7,438,2030,630,10,12,4,13,11,405,56
Bart Nieuwkoop,NED,DF,Union SG,27,1996,2.0,123,3,14,68,41,6,123,3,1,33.3,2,66.7,94,434,189,6,4,1,5,0,91,13
Gustaf Nilsson,SWE,FW,Union SG,26,1997,16.1,595,21,41,274,288,107,591,31,10,32.3,21,67.7,372,2004,645,23,15,10,50,28,402,101
Ken Nkuba,BEL,"MF,DF",Charleroi,21,2002,1.7,116,8,25,39,53,4,116,9,2,22.2,6,66.7,75,498,222,6,3,3,8,2,72,25
Ken Nkuba,BEL,"DF,FW",Genk,21,2002,0.5,50,0,13,16,21,2,50,4,2,50.0,2,50.0,17,75,19,0,0,0,3,2,20,5
Lucas Noubi,BEL,DF,Standard Liège,18,2005,11.8,857,79,391,422,48,8,857,7,2,28.6,5,71.4,576,3383,1711,6,10,0,15,4,531,1
Nachon Nsingi,BEL,"FW,MF",OH Leuven,22,2001,13.5,420,1,27,173,228,44,420,37,14,37.8,21,56.8,286,2174,794,30,14,12,36,12,275,81
Mitchy Ntelo,BEL,"FW,DF",Charleroi,22,2001,0.4,21,2,6,8,7,2,21,0,0,,0,,13,89,12,0,1,0,3,1,9,5
Isaac Nuhu,GHA,"FW,MF",Eupen,21,2002,25.3,938,14,113,431,409,94,938,68,24,35.3,34,50.0,688,4715,1784,64,38,28,84,35,636,162
Manaf Nurudeen,GHA,GK,Eupen,24,1999,2.0,113,98,112,1,0,0,113,0,0,,0,,61,326,137,0,0,0,0,0,39,0
Antonio Nusa,NOR,"FW,MF",Club Brugge,18,2005,11.2,602,2,51,225,339,70,602,98,49,50.0,45,45.9,471,3783,1918,75,39,32,42,21,424,142
Aiden O'Neill,AUS,MF,Standard Liège,25,1998,16.7,1014,62,255,609,168,14,1014,23,14,60.9,8,34.8,692,4097,1606,21,34,4,21,22,633,23
Denis Odoi,GHA,"DF,MF",Club Brugge,35,1988,6.4,464,20,128,257,91,10,464,10,5,50.0,4,40.0,293,1832,862,15,12,1,9,4,271,15
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,26,1996,2.2,168,8,35,75,58,5,168,2,1,50.0,1,50.0,124,789,426,7,3,0,3,3,123,32
Noah Ohio,NED,FW,Standard Liège,20,2003,3.5,146,1,5,67,75,16,146,17,7,41.2,10,58.8,106,513,81,2,1,0,9,11,104,23
Sheyi Ojo,ENG,"DF,FW",Kortrijk,26,1997,17.1,898,33,182,363,376,42,898,71,33,46.5,27,38.0,593,5280,2498,91,68,17,47,31,558,105
Shinji Okazaki,JPN,"FW,MF",Sint-Truiden,37,1986,0.7,16,0,2,9,5,1,16,0,0,,0,,16,97,23,0,0,0,1,0,15,4
Kazeem Olaigbe,BEL,"FW,MF",Cercle Brugge,20,2003,6.7,311,6,25,93,202,45,311,29,14,48.3,13,44.8,222,1578,692,25,17,13,23,17,208,68
Jacob Ondrejka,SWE,"FW,MF",Antwerp,20,2002,7.7,396,7,31,126,245,40,394,28,10,35.7,15,53.6,274,1747,759,32,20,15,20,9,271,78
Raphael Onyedika,NGA,MF,Club Brugge,22,2001,17.6,1207,21,249,792,170,6,1207,11,4,36.4,4,36.4,919,4206,1529,6,32,1,16,12,828,9
Nathan Opoku,GHA,FW,OH Leuven,22,2001,9.1,310,16,22,123,168,49,309,25,18,72.0,7,28.0,206,1165,386,10,7,5,29,19,214,54
Raul Oprut,ROU,DF,Kortrijk,25,1998,1.4,75,3,30,32,13,1,75,1,0,0.0,1,100.0,48,200,42,0,0,0,0,1,43,8
Gift Orban,NGA,"FW,MF",Gent,21,2002,9.2,341,0,17,137,193,55,341,19,13,68.4,5,26.3,252,1516,552,23,6,14,19,19,254,78
Joel Ordóñez,ECU,DF,Club Brugge,19,2004,5.2,320,37,180,135,6,1,320,2,1,50.0,1,50.0,226,1297,637,1,1,0,3,3,210,0
Zakaria El Ouahdi,MAR,DF,Genk,21,2001,11.8,842,42,199,417,238,16,842,19,11,57.9,6,31.6,512,3287,1501,23,28,6,27,7,465,76
