Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Willi Orban,HUN,DF,RB Leipzig,30,1992,2.0,4,3,2,2,0,4,6,66.7,2,9,6,3,1,5,9,1
Stefan Ortega,GER,GK,Manchester City,30,1992,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Victor Osimhen,NGA,FW,Napoli,24,1998,5.1,0,0,0,0,0,0,1,0.0,1,2,2,0,3,3,10,0
Nicolás Otamendi,ARG,DF,Benfica,35,1988,6.0,12,4,9,3,0,9,18,50.0,9,11,6,5,11,23,24,1
Mikel Oyarzabal,ESP,"FW,MF",Real Sociedad,26,1997,6.5,8,5,2,3,3,1,4,25.0,3,4,1,3,0,8,0,0
Salih Özcan,TUR,MF,Dortmund,25,1998,4.9,10,5,5,4,1,4,10,40.0,6,8,2,6,7,17,6,0
Jon Pacheco,ESP,DF,Real Sociedad,22,2001,1.4,2,1,2,0,0,0,1,0.0,1,0,0,0,0,2,6,0
Igor Paixão,BRA,FW,Feyenoord,23,2000,4.4,4,1,2,1,1,2,4,50.0,2,9,2,7,4,8,2,0
Thomas Partey,GHA,MF,Arsenal,30,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Patric,ESP,DF,Lazio,30,1993,4.1,3,3,3,0,0,3,4,75.0,1,3,2,1,5,8,17,0
Benjamin Pavard,FRA,DF,Inter,27,1996,5.3,7,3,4,3,0,3,5,60.0,2,6,3,3,9,16,25,1
Aleksandar Pavlovic,GER,MF,Bayern Munich,19,2004,2.3,1,0,0,1,0,0,3,0.0,3,5,2,3,3,4,5,0
Strahinja Pavlović,SRB,DF,RB Salzburg,22,2001,5.5,12,6,7,5,0,7,12,58.3,5,7,4,3,5,17,26,1
Nicolás Paz,ARG,MF,Real Madrid,18,2004,0.5,2,2,1,1,0,1,2,50.0,1,4,0,4,0,2,1,0
Pedri,ESP,"MF,FW",Barcelona,20,2002,3.7,10,8,3,4,3,6,13,46.2,7,5,1,4,2,12,10,0
Pedro,ESP,FW,Lazio,36,1987,2.1,2,1,0,2,0,0,2,0.0,2,1,1,0,0,2,1,0
Adrià Pedrosa,ESP,"DF,FW",Sevilla,25,1998,3.6,6,6,3,3,0,4,11,36.4,7,1,1,0,2,8,4,0
Luca Pellegrini,ITA,DF,Lazio,24,1999,1.8,2,1,1,1,0,1,3,33.3,2,4,1,3,3,5,5,0
Facundo Pellistri,URU,FW,Manchester Utd,21,2001,1.2,3,2,1,1,1,0,2,0.0,2,0,0,0,1,4,0,0
Iñaki Peña,ESP,GK,Barcelona,24,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Pepe,POR,DF,Porto,40,1983,7.3,10,8,9,1,0,6,11,54.5,5,6,5,1,8,18,20,0
Pepê,BRA,"MF,FW",Porto,26,1997,7.1,10,7,8,2,0,1,6,16.7,5,3,0,3,3,13,1,1
Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,20,2003,1.5,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
Danilo Pereira,POR,DF,Paris S-G,31,1991,1.8,4,4,3,1,0,1,1,100.0,0,2,2,0,1,5,3,0
Noah Persson,SWE,"DF,MF",Young Boys,20,2003,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0
Kalvin Phillips,ENG,MF,Manchester City,27,1995,1.4,2,2,2,0,0,0,1,0.0,1,0,0,0,0,2,1,0
Nathaniel Phillips,ENG,DF,Celtic,26,1997,1.0,0,0,0,0,0,0,0,,0,2,1,1,2,2,3,0
Kamil Piątkowski,POL,DF,RB Salzburg,23,2000,2.0,5,4,3,2,0,3,4,75.0,1,2,0,2,4,9,14,0
Pizzi,POR,MF,Braga,33,1989,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tommaso Pobega,ITA,MF,Milan,24,1999,1.7,3,1,2,1,0,2,4,50.0,2,2,1,1,1,4,3,0
Matteo Politano,ITA,FW,Napoli,29,1993,6.4,3,1,2,1,0,2,12,16.7,10,2,0,2,1,4,2,0
Nick Pope,ENG,GK,Newcastle Utd,31,1992,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Yussuf Poulsen,DEN,"FW,MF",RB Leipzig,29,1994,3.7,1,0,0,0,1,0,4,0.0,4,2,0,2,1,2,0,1
Ivan Provedel,ITA,GK,Lazio,29,1994,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Christian Pulisic,USA,FW,Milan,24,1998,4.9,6,4,1,4,1,2,2,100.0,0,7,1,6,0,6,2,0
Anthony Racioppi,SUI,GK,Young Boys,24,1998,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2
Ivan Rakitić,CRO,MF,Sevilla,35,1988,5.1,11,4,2,9,0,3,10,30.0,7,6,2,4,3,14,3,0
Yaroslav Rakitskiy,UKR,DF,Shakhtar,33,1989,3.8,3,2,3,0,0,2,4,50.0,2,6,4,2,6,9,22,0
André Ramalho,BRA,DF,PSV Eindhoven,31,1992,4.7,8,5,5,3,0,5,5,100.0,0,10,6,4,4,12,15,0
Gonçalo Ramos,POR,FW,Paris S-G,22,2001,2.4,4,3,2,2,0,2,4,50.0,2,1,0,1,0,4,2,0
Sergio Ramos,ESP,DF,Sevilla,37,1986,5.0,2,2,1,1,0,2,4,50.0,2,12,9,3,4,6,16,0
Aaron Ramsdale,ENG,GK,Arsenal,25,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Raphinha,BRA,FW,Barcelona,26,1996,5.2,8,6,6,2,0,4,7,57.1,3,6,0,6,1,9,2,0
Marcus Rashford,ENG,FW,Manchester Utd,25,1997,3.2,3,3,1,2,0,1,3,33.3,2,2,0,2,1,4,2,0
Giacomo Raspadori,ITA,"FW,MF",Napoli,23,2000,2.8,3,0,0,3,0,1,3,33.3,2,2,0,2,1,4,2,0
Petar Ratkov,SRB,FW,RB Salzburg,19,2003,2.4,1,0,0,1,0,1,1,100.0,0,2,0,2,0,1,3,0
David Raum,GER,DF,RB Leipzig,25,1998,7.0,17,12,8,5,4,11,17,64.7,6,11,7,4,10,27,15,0
David Raya,ESP,GK,Arsenal,27,1995,9.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1
Sergio Reguilón,ESP,DF,Manchester Utd,26,1996,1.7,2,0,2,0,0,0,5,0.0,5,3,0,3,3,5,2,0
Tijjani Reijnders,NED,MF,Milan,25,1998,5.3,11,4,4,5,2,6,11,54.5,5,7,0,7,5,16,4,0
Álex Remiro,ESP,GK,Real Sociedad,28,1995,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Marco Reus,GER,"MF,FW",Dortmund,34,1989,5.4,12,4,7,2,3,5,12,41.7,7,8,3,5,3,15,8,0
Gio Reyna,USA,"FW,MF",Dortmund,20,2002,0.2,1,0,0,1,0,1,1,100.0,0,1,1,0,0,1,1,0
Declan Rice,ENG,MF,Arsenal,24,1999,9.3,14,10,2,9,3,9,16,56.3,7,11,7,4,13,27,15,0
Rodrigo Riquelme,ESP,DF,Atlético Madrid,23,2000,3.5,10,6,8,1,1,9,21,42.9,12,3,0,3,2,12,4,0
Dmytro Riznyk,UKR,GK,Shakhtar,24,1999,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,1
Sergi Roberto,ESP,MF,Barcelona,31,1992,2.3,3,3,1,1,1,1,6,16.7,5,2,0,2,1,4,2,0
Milan Rodić,SRB,DF,Red Star,32,1991,4.6,9,5,6,2,1,6,10,60.0,4,7,4,3,4,13,13,0
Rodri,ESP,MF,Manchester City,27,1996,7.7,14,11,6,7,1,9,13,69.2,4,2,0,2,6,20,6,1
Rodrygo,BRA,FW,Real Madrid,22,2001,11.2,8,5,3,2,3,2,12,16.7,10,13,1,12,2,10,2,0
Alessio Romagnoli,ITA,DF,Lazio,28,1995,6.0,7,4,4,3,0,4,5,80.0,1,7,5,2,2,9,21,0
Oriol Romeu,ESP,MF,Barcelona,31,1991,3.8,7,4,2,4,1,3,8,37.5,5,5,1,4,1,8,1,3
Jérôme Roussillon,FRA,DF,Union Berlin,30,1993,2.9,8,5,3,4,1,3,4,75.0,1,3,3,0,0,8,10,0
Nicolò Rovella,ITA,MF,Lazio,21,2001,1.5,5,4,2,2,1,2,4,50.0,2,1,0,1,3,8,0,0
Amir Rrahmani,KVX,DF,Napoli,29,1994,6.1,5,3,2,1,2,2,4,50.0,2,4,1,3,11,16,33,0
Donat Rrudhani,KVX,MF,Young Boys,24,1999,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Antonio Rüdiger,GER,DF,Real Madrid,30,1993,11.6,11,6,9,2,0,7,9,77.8,2,21,19,2,4,15,35,0
Mário Rui,POR,DF,Napoli,32,1991,2.4,3,1,1,2,0,3,10,30.0,7,3,0,3,2,5,5,0
Abel Ruiz,ESP,"FW,MF",Braga,23,2000,2.4,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0
Fabián Ruiz Peña,ESP,MF,Paris S-G,27,1996,6.9,14,8,7,6,1,8,14,57.1,6,10,0,10,7,21,4,0
Julian Ryerson,NOR,DF,Dortmund,25,1997,10.0,27,17,17,10,0,14,38,36.8,24,14,5,9,4,31,18,0
Frederik Rønnow,DEN,GK,Union Berlin,30,1992,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Serdar Saatçı,TUR,DF,Braga,20,2003,3.6,7,2,6,1,0,3,5,60.0,2,5,1,4,5,12,8,0
Marcel Sabitzer,AUT,MF,Dortmund,29,1994,10.3,12,7,6,4,2,8,14,57.1,6,9,3,6,7,19,22,0
Umar Sadiq,NGA,FW,Real Sociedad,26,1997,1.1,2,1,0,2,0,0,0,,0,0,0,0,0,2,1,0
Ismael Saibari,MAR,MF,PSV Eindhoven,22,2001,3.5,4,3,2,2,0,2,6,33.3,4,2,0,2,3,7,3,0
Wesley Saïd,FRA,"FW,MF",Lens,28,1995,0.6,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
Bukayo Saka,ENG,FW,Arsenal,21,2001,8.0,16,12,3,8,5,6,15,40.0,9,10,1,9,2,18,3,0
Kike Salas,ESP,DF,Sevilla,21,2002,1.8,4,2,1,3,0,2,2,100.0,0,2,0,2,5,9,7,0
William Saliba,FRA,DF,Arsenal,22,2001,10.0,10,4,4,4,2,5,9,55.6,4,8,3,5,7,17,26,0
Brice Samba,FRA,GK,Lens,29,1994,6.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,1
Alexis Sánchez,CHI,FW,Inter,34,1988,3.7,5,4,1,4,0,3,5,60.0,2,0,0,0,2,7,0,0
Davinson Sánchez,COL,DF,Galatasaray,27,1996,4.0,8,7,4,2,2,5,12,41.7,7,9,3,6,5,13,12,1
Juanlu Sánchez,ESP,DF,Sevilla,19,2003,3.6,15,8,10,4,1,9,24,37.5,15,6,1,5,2,17,5,0
Jadon Sancho,ENG,FW,Dortmund,23,2000,6.2,9,7,2,5,2,4,6,66.7,2,10,0,10,2,11,2,0
Leroy Sané,GER,FW,Bayern Munich,27,1996,10.2,13,9,3,4,6,3,13,23.1,10,7,0,7,2,15,1,0
Zaidu Sanusi,NGA,DF,Porto,26,1997,3.4,7,4,5,2,0,3,5,60.0,2,2,0,2,4,11,6,0
Bouna Sarr,SEN,DF,Bayern Munich,31,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Leo Sauer,SVK,"MF,FW",Feyenoord,17,2005,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Stefan Savić,MNE,DF,Atlético Madrid,32,1991,4.6,5,2,3,1,1,3,3,100.0,0,4,1,3,11,16,15,0
Liam Scales,IRL,DF,Celtic,24,1998,6.0,8,5,7,1,0,6,8,75.0,2,8,7,1,0,8,29,0
Fabian Schär,SUI,DF,Newcastle Utd,31,1991,6.0,7,7,4,3,0,4,9,44.4,5,7,5,2,6,13,28,0
Alexander Schlager,AUT,GK,RB Salzburg,27,1996,6.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Xaver Schlager,AUT,MF,RB Leipzig,25,1997,6.9,21,15,10,10,1,4,13,30.8,9,9,3,6,5,26,7,2
Nico Schlotterbeck,GER,DF,Dortmund,23,1999,10.8,26,15,17,9,0,18,21,85.7,3,20,12,8,11,37,38,1
Jerdy Schouten,NED,"MF,DF",PSV Eindhoven,26,1997,6.9,13,9,4,6,3,6,9,66.7,3,6,2,4,5,18,7,0
Nicolas Seiwald,AUT,MF,RB Leipzig,22,2001,3.0,9,5,3,5,1,4,8,50.0,4,5,1,4,5,14,4,0
Benjamin Šeško,SVN,FW,RB Leipzig,20,2003,4.5,4,1,0,2,2,3,10,30.0,7,5,0,5,1,5,3,0
Luke Shaw,ENG,DF,Manchester Utd,28,1995,1.5,2,2,0,2,0,1,2,50.0,1,2,1,1,3,5,0,0
Maryan Shved,UKR,FW,Shakhtar,26,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Danylo Sikan,UKR,FW,Shakhtar,22,2001,5.3,6,5,2,3,1,2,5,40.0,3,7,1,6,1,7,11,1
André Silva,POR,FW,Real Sociedad,27,1995,1.0,2,1,2,0,0,1,1,100.0,0,1,1,0,0,2,1,0
António Silva,POR,DF,Benfica,19,2003,3.1,8,6,7,1,0,6,7,85.7,1,3,2,1,1,9,16,0
Bernardo Silva,POR,"FW,MF",Manchester City,28,1994,5.9,11,6,4,4,3,6,13,46.2,7,6,1,5,2,13,6,0
Rafa Silva,POR,"MF,FW",Benfica,30,1993,5.6,7,4,2,2,3,1,6,16.7,5,2,0,2,3,10,0,0
Mohamed Simakan,FRA,DF,RB Leipzig,23,2000,6.6,12,7,12,0,0,7,15,46.7,8,7,4,3,10,22,23,0
Giovanni Simeone,ARG,FW,Napoli,28,1995,1.1,3,2,2,1,0,0,0,,0,0,0,0,1,4,1,0
Roko Simic,CRO,FW,RB Salzburg,19,2003,3.8,2,1,1,1,0,1,1,100.0,0,1,0,1,2,4,3,0
Xavi Simons,NED,"MF,FW",RB Leipzig,20,2003,6.6,5,2,3,2,0,1,7,14.3,6,7,0,7,4,9,1,0
Leo Skiri Østigård,NOR,DF,Napoli,23,1999,2.1,4,3,3,1,0,0,1,0.0,1,4,3,1,2,6,13,0
Milan Škriniar,SVK,DF,Paris S-G,28,1995,6.0,12,7,9,3,0,8,8,100.0,0,5,3,2,5,17,12,0
Emile Smith Rowe,ENG,MF,Arsenal,23,2000,0.5,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,0,0
Cédric Soares,POR,DF,Arsenal,31,1991,0.7,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,2,0
Carlos Soler,ESP,"MF,FW",Paris S-G,26,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Oumar Solet,FRA,DF,RB Salzburg,23,2000,1.7,3,3,3,0,0,2,3,66.7,1,2,1,1,2,5,4,0
Yann Sommer,SUI,GK,Inter,34,1988,7.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Florian Sotoca,FRA,MF,Lens,32,1990,5.2,10,7,6,3,1,7,12,58.3,5,7,1,6,5,15,8,0
Boubakary Soumaré,FRA,MF,Sevilla,24,1999,2.4,5,5,2,3,0,2,3,66.7,1,3,1,2,3,8,2,0
Djibril Sow,SUI,MF,Sevilla,26,1997,4.1,5,3,2,3,0,1,3,33.3,2,3,1,2,1,6,3,0
Çağlar Söyüncü,TUR,DF,Atlético Madrid,27,1996,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Uroš Spajić,SRB,DF,Red Star,30,1993,0.7,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
Marco Sportiello,ITA,GK,Milan,31,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Marko Stamenic,NZL,MF,Red Star,21,2002,3.3,5,1,3,0,2,4,10,40.0,6,8,3,5,2,7,11,0
Orri Steinn Óskarsson,ISL,FW,FC Copenhagen,18,2004,1.6,2,0,1,1,0,1,1,100.0,0,1,0,1,0,2,0,0
Calvin Stengs,NED,"FW,MF",Feyenoord,24,1998,5.2,8,7,1,5,2,2,6,33.3,4,2,1,1,2,10,1,0
Taras Stepanenko,UKR,MF,Shakhtar,33,1989,5.5,14,7,12,2,0,8,9,88.9,1,5,2,3,6,20,19,0
John Stones,ENG,"DF,MF",Manchester City,29,1994,3.8,2,1,1,1,0,0,0,,0,4,2,2,2,4,7,0
Luka Sučić,CRO,"FW,MF",RB Salzburg,20,2002,4.4,6,5,2,4,0,3,9,33.3,6,9,0,9,5,11,7,0
Heorhiy Sudakov,UKR,MF,Shakhtar,20,2002,6.0,4,2,2,2,0,2,8,25.0,6,3,0,3,6,10,6,0
Niklas Süle,GER,DF,Dortmund,27,1995,4.4,12,9,9,3,0,10,18,55.6,8,4,2,2,2,14,14,0
Suso,ESP,MF,Sevilla,29,1993,0.9,1,1,1,0,0,1,4,25.0,3,0,0,0,0,1,0,0
Mahamadou Susoho,ESP,MF,Manchester City,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Christian Sørensen,DEN,DF,FC Copenhagen,30,1992,0.5,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,1,0
Mehdi Taremi,IRN,FW,Porto,31,1992,6.1,17,8,3,8,6,3,9,33.3,6,10,0,10,0,17,8,0
Matt Targett,ENG,DF,Newcastle Utd,27,1995,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Greg Taylor,SCO,DF,Celtic,25,1997,6.0,11,8,6,5,0,7,11,63.6,4,6,2,4,4,15,12,0
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,23,2000,6.7,9,4,6,3,0,2,8,25.0,6,9,6,3,9,18,12,0
Mathys Tel,FRA,"FW,MF",Bayern Munich,18,2005,1.6,1,1,0,1,0,1,4,25.0,3,4,0,4,2,3,0,0
Casper Tengstedt,DEN,FW,Benfica,23,2000,1.5,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
Marc-André ter Stegen,GER,GK,Barcelona,31,1992,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Aleksa Terzić,SRB,DF,RB Salzburg,23,1999,2.0,3,1,2,1,0,2,6,33.3,4,0,0,0,2,5,3,0
Tetê,BRA,FW,Galatasaray,23,2000,2.5,7,2,3,2,2,4,10,40.0,6,2,0,2,2,9,3,0
Jordan Teze,NED,DF,PSV Eindhoven,23,1999,8.0,15,9,11,4,0,8,15,53.3,7,8,4,4,7,22,8,0
Odin Thiago Holm,NOR,MF,Celtic,20,2003,0.6,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0
Malick Thiaw,GER,DF,Milan,21,2001,4.1,8,3,4,4,0,3,4,75.0,1,7,4,3,4,12,19,0
Adrien Thomasson,FRA,MF,Lens,29,1993,2.5,0,0,0,0,0,0,1,0.0,1,5,0,5,0,0,2,1
Marcus Thuram,FRA,FW,Inter,25,1997,5.1,4,3,1,1,2,1,1,100.0,0,2,0,2,1,5,3,0
Kieran Tierney,SCO,DF,Real Sociedad,26,1997,0.7,2,2,0,1,1,2,2,100.0,0,3,0,3,2,4,2,0
Guus Til,NED,MF,PSV Eindhoven,25,1997,2.0,2,2,2,0,0,1,2,50.0,1,3,0,3,0,2,1,0
Malik Tillman,USA,MF,PSV Eindhoven,21,2002,5.6,13,11,0,10,3,2,4,50.0,2,13,2,11,8,21,5,0
Quinten Timber,NED,MF,Feyenoord,22,2001,5.1,6,5,0,5,1,2,4,50.0,2,9,0,9,3,9,1,0
Takehiro Tomiyasu,JPN,DF,Arsenal,24,1998,4.3,4,3,2,0,2,3,6,50.0,3,4,0,4,2,6,5,0
Fikayo Tomori,ENG,DF,Milan,25,1997,6.0,16,9,7,8,1,6,7,85.7,1,13,6,7,10,26,15,0
Sandro Tonali,ITA,MF,Newcastle Utd,23,2000,1.8,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,2,0
Lucas Torreira,URU,MF,Galatasaray,27,1996,5.5,11,7,5,6,0,2,7,28.6,5,6,0,6,8,19,10,1
Ferrán Torres,ESP,FW,Barcelona,23,2000,4.2,4,3,2,1,1,1,2,50.0,1,2,0,2,0,4,3,0
Óliver Torres,ESP,"FW,MF",Sevilla,28,1994,1.1,1,0,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0
Lucas Tousart,FRA,MF,Union Berlin,26,1997,2.6,10,5,9,1,0,5,7,71.4,2,3,0,3,4,14,4,0
Chaka Traorè,CIV,MF,Milan,18,2004,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Hamari Traoré,MLI,DF,Real Sociedad,31,1992,5.9,7,3,2,2,3,3,7,42.9,4,6,2,4,12,19,11,0
Gernot Trauner,AUT,DF,Feyenoord,31,1992,3.1,5,3,3,2,0,2,3,66.7,1,6,4,2,2,7,8,0
Christopher Trimmel,AUT,"FW,DF",Union Berlin,36,1987,1.4,4,4,2,2,0,3,4,75.0,1,2,0,2,1,5,3,0
Kieran Trippier,ENG,DF,Newcastle Utd,32,1990,5.7,11,6,7,3,1,7,16,43.8,9,8,2,6,5,16,13,0
Leandro Trossard,BEL,FW,Arsenal,28,1994,5.9,4,1,1,1,2,2,9,22.2,7,4,0,4,3,7,5,0
Anatolii Trubin,UKR,GK,Benfica,21,2001,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
David Turnbull,SCO,"MF,FW",Celtic,24,1999,0.4,1,0,1,0,0,1,3,33.3,2,1,0,1,0,1,1,0
Beñat Turrientes,ESP,MF,Real Sociedad,21,2002,2.1,4,3,1,2,1,0,4,0.0,4,4,2,2,1,5,1,1
Ayase Ueda,JPN,FW,Feyenoord,24,1998,1.7,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
Manuel Ugarte Ribeiro,URU,MF,Paris S-G,22,2001,4.3,8,3,3,4,1,4,22,18.2,18,2,1,1,8,16,5,0
Filip Ugrinic,SUI,MF,Young Boys,24,1999,5.7,14,9,7,4,3,3,12,25.0,9,16,3,13,5,19,3,0
Andreas Ulmer,AUT,DF,RB Salzburg,37,1985,2.4,7,5,4,1,2,3,4,75.0,1,6,2,4,1,8,5,0
Sven Ulreich,GER,GK,Bayern Munich,34,1988,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Dayot Upamecano,FRA,DF,Bayern Munich,24,1998,5.5,16,11,11,5,0,7,9,77.8,2,2,1,1,5,21,13,0
Anthony Valencia,ECU,"MF,FW",Antwerp,20,2003,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Federico Valverde,URU,"MF,FW",Real Madrid,25,1998,11.9,21,13,12,6,3,10,20,50.0,10,13,4,9,13,34,18,0
Zeno Van den Bosch,BEL,DF,Antwerp,20,2003,1.0,1,0,1,0,0,0,0,,0,2,0,2,1,2,5,0
Raphaël Varane,FRA,DF,Manchester Utd,30,1993,3.7,4,3,2,2,0,1,1,100.0,0,6,3,3,4,8,13,0
Alan Varela,ARG,MF,Porto,22,2001,7.8,15,6,6,8,1,6,11,54.5,5,5,1,4,8,23,12,1
Denis Vavro,SVK,DF,FC Copenhagen,27,1996,7.9,6,2,5,1,0,5,10,50.0,5,14,12,2,6,12,53,0
Lucas Vázquez,ESP,DF,Real Madrid,32,1991,4.2,5,5,2,3,0,1,6,16.7,5,2,0,2,1,6,3,0
Matías Vecino,URU,MF,Lazio,31,1991,5.2,9,5,3,4,2,5,18,27.8,13,8,3,5,6,15,13,0
Joey Veerman,NED,MF,PSV Eindhoven,24,1998,6.4,13,7,5,6,2,7,20,35.0,13,8,0,8,6,19,11,0
Arthur Vermeeren,BEL,MF,Antwerp,18,2005,6.0,19,8,8,9,2,10,16,62.5,6,13,4,9,7,26,6,1
Yorbe Vertessen,BEL,FW,PSV Eindhoven,22,2001,1.8,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
Fabio Vieira,POR,FW,Arsenal,23,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Vitinha,POR,MF,Paris S-G,23,2000,10.2,15,11,5,8,2,3,12,25.0,9,8,0,8,13,28,14,0
Kevin Volland,GER,"FW,MF",Union Berlin,31,1992,2.6,5,3,1,3,1,0,4,0.0,4,3,0,3,0,5,0,1
Stefan de Vrij,NED,DF,Inter,31,1992,5.5,9,5,6,3,0,4,8,50.0,4,6,3,3,5,14,34,0
Elye Wahi,FRA,FW,Lens,20,2003,5.1,2,2,0,1,1,0,0,,0,0,0,0,0,2,0,0
Kyle Walker,ENG,DF,Manchester City,33,1990,5.6,7,3,2,4,1,6,7,85.7,1,1,0,1,4,11,4,0
Aaron Wan-Bissaka,ENG,DF,Manchester Utd,25,1997,2.4,7,5,3,4,0,1,1,100.0,0,1,0,1,10,17,9,0
Timon Wellenreuther,GER,GK,Feyenoord,27,1995,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Stephen Welsh,SCO,DF,Celtic,23,2000,0.8,3,1,2,1,0,1,1,100.0,0,1,1,0,0,3,3,0
Wendell,BRA,DF,Porto,30,1993,4.3,16,7,12,4,0,4,8,50.0,4,5,2,3,9,25,10,0
Timo Werner,GER,"FW,MF",RB Leipzig,27,1996,0.6,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0
Ben White,ENG,DF,Arsenal,25,1997,8.4,9,5,1,5,3,5,15,33.3,10,10,1,9,9,18,10,0
Mats Wieffer,NED,MF,Feyenoord,23,1999,5.2,9,5,3,4,2,6,9,66.7,3,5,0,5,10,19,5,0
Owen Wijndal,NED,DF,Antwerp,23,1999,5.0,13,6,9,3,1,6,14,42.9,8,9,3,6,3,16,10,0
Joe Willock,ENG,MF,Newcastle Utd,23,1999,1.1,2,2,1,1,0,2,3,66.7,1,1,1,0,0,2,0,0
Callum Wilson,ENG,FW,Newcastle Utd,31,1992,2.7,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Axel Witsel,BEL,"DF,MF",Atlético Madrid,34,1989,9.8,7,4,4,2,1,3,4,75.0,1,15,8,7,11,18,26,0
Marius Wolf,GER,"DF,FW",Dortmund,28,1995,3.2,13,8,9,2,2,6,8,75.0,2,4,1,3,4,17,14,0
Jacob Wright,ENG,FW,Manchester City,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lamine Yamal,ESP,FW,Barcelona,16,2007,6.4,9,7,2,3,4,1,11,9.1,10,15,0,15,7,16,1,0
Alhassan Yusuf,NGA,MF,Antwerp,23,2000,4.2,9,6,1,6,2,4,11,36.4,7,8,4,4,3,12,5,1
Mattia Zaccagni,ITA,FW,Lazio,28,1995,5.1,8,5,2,6,0,4,7,57.1,3,8,1,7,5,13,2,0
Wilfried Zaha,CIV,FW,Galatasaray,30,1992,4.4,9,7,2,6,1,3,4,75.0,1,5,0,5,1,10,1,0
Warren Zaïre-Emery,FRA,MF,Paris S-G,17,2006,10.0,15,8,5,6,4,6,16,37.5,10,14,1,13,7,22,10,0
Arsen Zakharyan,RUS,"FW,MF",Real Sociedad,20,2003,2.4,4,1,2,2,0,1,1,100.0,0,7,0,7,1,5,1,0
Rodrigo Zalazar,URU,MF,Braga,23,1999,4.4,18,9,9,8,1,11,18,61.1,7,7,1,6,2,20,2,0
Andre-Frank Zambo Anguissa,CMR,MF,Napoli,27,1995,7.0,11,6,3,8,0,5,17,29.4,12,11,1,10,8,19,9,0
