Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Ali Abdi,TUN,DF,Nice,30-302,1993,0.2,2,1,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0
Taha Abdi Ali,SWE,FW,Malmö,26-108,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jalal Abdulai,GHA,FW,Elfsborg,19-286,2005,0.7,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Saud Abdulhamid,KSA,DF,Roma,25-091,1999,0.9,4,0,1,0,3,3,3,100.0,0,0,0,0,1,5,2,0
Mohammad Abu Fani,ISR,MF,Ferencváros,26-173,1998,1.7,4,2,2,2,0,3,10,30.0,7,4,2,2,1,5,3,0
Emmanuel Addai,GHA,"MF,FW",Qarabağ,23-077,2001,0.4,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Jayden Addai,NED,FW,AZ Alkmaar,19-052,2005,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Henry Addo,SVK,FW,Maccabi Tel Aviv,21-169,2003,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Prince Adu Kwabena,GHA,FW,Viktoria Plzeň,21-024,2003,1.8,2,1,1,0,1,1,2,50.0,1,0,0,0,0,2,1,0
Julen Agirrezabala,ESP,GK,Athletic Club,23-296,2000,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nayef Aguerd,MAR,DF,Real Sociedad,28-201,1996,0.5,1,0,1,0,0,0,0,,0,0,0,0,1,2,1,0
Yunus Akgün,TUR,FW,Galatasaray,24-102,2000,2.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Kevin Akpoguma,NGA,DF,Hoffenheim,29-181,1995,1.8,11,7,6,3,2,9,12,75.0,3,3,2,1,0,11,9,0
Chuba Akpom,ENG,FW,Ajax,29-008,1995,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Baba Alhassan,GHA,FW,FCSB,24-288,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Mohamed Ali Cho,FRA,MF,Nice,20-272,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Dinis Almeida,POR,DF,Ludogorets,29-111,1995,1.9,2,1,1,1,0,2,4,50.0,2,1,1,0,3,5,10,0
Barış Alper Yılmaz,TUR,FW,Galatasaray,24-147,2000,2.0,4,3,1,1,2,1,2,50.0,1,2,0,2,1,5,3,0
Aurele Amenda,SUI,DF,Eint Frankfurt,21-078,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sofyan Amrabat,MAR,MF,Fenerbahçe,28-057,1996,2.0,2,2,1,1,0,2,4,50.0,2,2,0,2,2,4,3,0
Francis Amuzu,BEL,FW,Anderlecht,25-055,1999,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joel Andersson,SWE,DF,Midtjylland,27-341,1996,1.8,7,5,6,1,0,5,8,62.5,3,0,0,0,0,7,6,1
Leandro Andrade,CPV,"FW,MF",Qarabağ,25-023,1999,1.0,1,0,0,0,1,0,0,,0,3,0,3,0,1,2,0
Patrick Andrade,CPV,MF,Qarabağ,31-251,1993,2.0,9,7,3,6,0,2,2,100.0,0,4,3,1,3,12,3,1
Fredrik André Bjørkan,NOR,DF,Bodø/Glimt,26-057,1998,2.0,4,3,3,1,0,2,5,40.0,3,3,1,2,4,8,4,0
Valdemar Andreasen,DEN,MF,Midtjylland,19-266,2005,0.3,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,4,0
Oleksandr Andriyevskyi,UKR,MF,Dynamo Kyiv,30-114,1994,0.2,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0
Angeliño,ESP,DF,Roma,27-287,1997,2.0,2,1,1,0,1,1,1,100.0,0,4,1,3,3,5,5,0
Nilson Angulo,ECU,FW,Anderlecht,21-120,2003,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Antony,BRA,FW,Manchester Utd,24-236,2000,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jon Aramburu,VEN,DF,Real Sociedad,22-086,2002,0.3,1,1,0,1,0,1,2,50.0,1,2,0,2,0,1,6,0
Bright Arrey-Mbi,GER,DF,Braga,21-205,2003,1.1,3,2,3,0,0,2,2,100.0,0,2,1,1,0,3,10,0
Tyrese Asante,NED,DF,Maccabi Tel Aviv,22-191,2002,1.0,0,0,0,0,0,0,1,0.0,1,2,1,1,3,3,9,0
Majeed Ashimeru,GHA,"MF,FW",Anderlecht,27-007,1997,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Kristoffer Askildsen,NOR,"MF,FW",Midtjylland,23-282,2001,0.5,2,2,1,0,1,2,2,100.0,0,0,0,0,1,3,1,0
Ludwig Augustinsson,SWE,DF,Anderlecht,30-179,1994,0.2,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
Sondre Auklend,NOR,MF,Bodø/Glimt,21-129,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kaan Ayhan,TUR,DF,Galatasaray,29-342,1994,1.6,3,1,2,1,0,2,2,100.0,0,0,0,0,0,3,3,0
Youri Baas,NED,DF,Ajax,21-214,2003,1.8,3,2,2,1,0,2,2,100.0,0,1,1,0,2,5,7,0
Michael Baidoo,GHA,FW,Elfsborg,25-156,1999,1.8,0,0,0,0,0,0,1,0.0,1,4,1,3,0,0,1,0
Nedim Bajrami,ALB,FW,Rangers,25-232,1999,1.8,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,1,0
Tiemoué Bakayoko,FRA,MF,PAOK,30-061,1994,0.3,3,2,0,3,0,1,1,100.0,0,0,0,0,0,3,0,0
Tommaso Baldanzi,ITA,MF,Roma,21-208,2003,1.5,2,1,0,1,1,1,2,50.0,1,1,0,1,1,3,1,0
Daniels Balodis,LVA,DF,FK Rīgas FS,26-129,1998,1.5,4,0,4,0,0,3,4,75.0,1,0,0,0,1,5,7,0
Alexandru Băluță,ROU,FW,FCSB,31-034,1993,0.8,1,1,0,0,1,1,1,100.0,0,0,0,0,2,3,1,0
Melvin Bard,FRA,MF,Nice,23-346,2000,1.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,0
Abdülkerim Bardakcı,TUR,DF,Galatasaray,30-040,1994,1.9,2,1,1,1,0,2,2,100.0,0,3,1,2,5,7,3,0
Ander Barrenetxea,ESP,FW,Real Sociedad,22-295,2001,1.2,2,1,0,1,1,0,2,0.0,2,0,0,0,0,2,0,0
Connor Barron,SCO,MF,Rangers,22-049,2002,1.8,4,4,2,2,0,1,3,33.3,2,1,0,1,5,9,3,1
Michy Batshuayi,BEL,"FW,DF",Galatasaray,31-015,1993,0.3,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Oliver Baumann,GER,GK,Hoffenheim,34-137,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Toral Bayramov,AZE,"FW,DF",Qarabağ,23-237,2001,1.0,4,3,3,1,0,2,3,66.7,1,1,0,1,0,4,0,0
Rodrigo Becão,BRA,DF,Fenerbahçe,28-272,1996,2.0,5,4,3,2,0,2,2,100.0,0,2,1,1,7,12,4,0
Mads Bech Sørensen,DEN,DF,Midtjylland,25-284,1999,2.0,2,1,2,0,0,1,2,50.0,1,4,1,3,4,6,7,0
Sheraldo Becker,SUR,FW,Real Sociedad,29-251,1995,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kristijan Belic,SRB,MF,AZ Alkmaar,23-206,2001,0.4,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0
Saïd Benrahma,ALG,"MF,FW",Lyon,29-068,1995,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rodrigo Bentancur,URU,MF,Tottenham,27-114,1997,0.2,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,5,0
Yassine Benzia,ALG,"MF,FW",Qarabağ,30-039,1994,2.0,3,2,1,1,1,1,2,50.0,1,0,0,0,1,4,1,0
Yuri Berchiche,ESP,DF,Athletic Club,34-250,1990,2.0,3,3,1,1,1,1,2,50.0,1,3,0,3,0,3,0,0
Álex Berenguer,ESP,FW,Athletic Club,29-105,1995,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Lasse Berg Johnsen,NOR,MF,Malmö,25-060,1999,1.9,3,2,0,3,0,1,3,33.3,2,2,0,2,1,4,4,0
Oliver Berg,NOR,MF,Malmö,31-050,1993,1.9,4,3,0,1,3,1,3,33.3,2,3,1,2,1,5,0,0
Patrick Berg,NOR,MF,Bodø/Glimt,26-328,1997,2.0,10,2,8,2,0,4,5,80.0,1,1,0,1,7,17,7,0
Mitchell van Bergen,NED,FW,Twente,25-051,1999,1.5,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,2,0
Lucas Bergvall,SWE,MF,Tottenham,18-258,2006,0.8,1,1,0,0,1,1,2,50.0,1,2,0,2,1,2,2,0
Mergim Berisha,GER,FW,Hoffenheim,26-159,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Gijs Besselink,NED,MF,Twente,20-123,2004,0.1,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0
Raul Bicalho,BRA,DF,Ferencváros,25-176,1999,1.0,4,2,3,1,0,0,0,,0,0,0,0,1,5,6,0
Kristian Bilovar,UKR,DF,Dynamo Kyiv,23-255,2001,0.8,1,1,0,0,1,1,1,100.0,0,2,1,1,0,1,1,0
Daniel Birligea,ROU,FW,FCSB,24-181,2000,1.7,3,2,0,2,1,0,1,0.0,1,1,0,1,0,3,0,0
Tom Bischof,GER,MF,Hoffenheim,19-111,2005,2.0,4,4,4,0,0,2,6,33.3,4,2,1,1,3,7,6,0
Yves Bissouma,MLI,MF,Tottenham,28-048,1996,1.8,6,4,2,4,0,4,5,80.0,1,1,1,0,6,12,6,0
Jeremie Boga,CIV,MF,Nice,27-288,1997,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Hugo Bolin,SWE,"DF,MF",Malmö,21-085,2003,1.1,5,3,5,0,0,5,5,100.0,0,2,1,1,0,5,1,0
Moïse Bombito,CAN,DF,Nice,24-201,2000,2.0,1,1,0,1,0,1,1,100.0,0,2,0,2,1,2,10,1
Ruben van Bommel,NED,FW,AZ Alkmaar,20-075,2004,2.0,2,2,0,2,0,1,2,50.0,1,1,0,1,3,5,0,0
Hendrik Bonmann,GER,GK,Ludogorets,30-269,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gonçalo Borges,POR,FW,Porto,23-202,2001,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Kady Borges,BRA,"FW,MF",Ferencváros,28-168,1996,0.9,2,1,0,0,2,1,2,50.0,1,1,0,1,0,2,0,0
Jan Bořil,CZE,DF,Slavia Prague,33-280,1991,1.0,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0
Erik Botheim,NOR,FW,Malmö,24-281,2000,1.3,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
Endre Botka,HUN,DF,Ferencváros,30-053,1994,0.8,3,2,3,0,0,2,4,50.0,2,3,1,2,1,4,3,0
Badredine Bouanani,ALG,"MF,FW",Nice,19-314,2004,1.5,1,1,0,0,1,1,1,100.0,0,4,0,4,1,2,1,0
Hicham Boudaoui,ALG,MF,Nice,25-024,1999,0.8,1,1,0,1,0,0,0,,0,0,0,0,1,2,4,0
Sofiane Boufal,MAR,MF,Union SG,31-030,1993,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Maksym Braharu,UKR,FW,Dynamo Kyiv,22-088,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pedro Bravo,COL,MF,Midtjylland,19-326,2004,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1
Volodymyr Brazhko,UKR,MF,Dynamo Kyiv,22-268,2002,1.9,2,1,1,1,0,0,2,0.0,2,2,1,1,5,7,1,0
Brian Brobbey,NED,FW,Ajax,22-259,2002,1.4,0,0,0,0,0,0,0,,0,3,0,3,0,0,3,0
Bruma,POR,FW,Braga,29-359,1994,2.0,2,0,0,2,0,0,1,0.0,1,2,0,2,0,2,1,0
Max Bruns,NED,DF,Twente,21-346,2002,2.0,2,2,2,0,0,1,1,100.0,0,2,1,1,1,3,7,0
Sondre Brunstad Fet,NOR,MF,Bodø/Glimt,27-274,1997,0.9,1,0,1,0,0,0,1,0.0,1,1,1,0,2,3,3,0
Jacob Bruun Larsen,DEN,"MF,FW",Hoffenheim,26-028,1998,0.7,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,2,0
Ibrahim Buhari,NGA,DF,Elfsborg,23-009,2001,2.0,1,1,1,0,0,1,2,50.0,1,4,1,3,1,2,10,0
Marius Bülter,GER,"DF,FW",Hoffenheim,31-202,1993,1.0,4,1,2,2,0,4,5,80.0,1,1,0,1,0,4,6,0
Onur Bulut,TUR,DF,Beşiktaş,30-184,1994,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Fabijan Buntić,CRO,GK,Qarabağ,27-236,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Christian Burgess,ENG,DF,Union SG,33-010,1991,1.9,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,8,0
Busanello,BRA,DF,Malmö,25-354,1998,2.0,3,1,2,1,0,0,0,,0,2,2,0,2,5,5,1
Heorhiy Bushchan,UKR,GK,Dynamo Kyiv,30-139,1994,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jack Butland,ENG,GK,Rangers,31-221,1993,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Zico Buurmeester,NED,MF,AZ Alkmaar,22-132,2002,1.1,2,1,0,1,1,1,3,33.3,2,3,0,3,1,3,2,0
Marcin Bułka,POL,GK,Nice,25-013,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Cadu,BRA,DF,Viktoria Plzeň,27-070,1997,1.9,4,1,3,1,0,3,5,60.0,2,2,1,1,2,6,4,0
Duje Ćaleta-Car,CRO,DF,Lyon,28-030,1996,2.0,3,0,3,0,0,0,0,,0,4,3,1,0,3,13,0
Aguibou Camara,GUI,"FW,MF",Ludogorets,23-150,2001,0.9,3,1,2,0,1,2,6,33.3,4,2,0,2,1,4,1,0
Mohamed Camara,GUI,MF,PAOK,27-232,1997,1.7,1,0,1,0,0,1,2,50.0,1,3,1,2,1,2,2,0
Maxence Caqueret,FRA,MF,Lyon,24-245,2000,0.7,4,3,1,3,0,3,6,50.0,3,1,0,1,2,6,1,0
David Carmo,ANG,DF,Olympiacos,25-090,1999,1.9,4,4,2,1,1,2,3,66.7,1,3,1,2,4,8,7,0
Vitor Carvalho,BRA,MF,Braga,27-143,1997,1.0,2,1,0,1,1,1,2,50.0,1,1,0,1,0,2,2,0
Casemiro,BRA,MF,Manchester Utd,32-237,1992,1.0,2,1,0,1,1,1,2,50.0,1,2,0,2,3,5,0,0
Valentín Castellanos,ARG,FW,Lazio,26-014,1998,1.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Denil Castillo,ECU,MF,Midtjylland,20-207,2004,1.8,2,1,2,0,0,2,3,66.7,1,4,4,0,4,6,5,0
Jonny Castro,ESP,DF,PAOK,30-228,1994,1.0,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,1,1
Alessio Castro-Montes,BEL,DF,Union SG,27-153,1997,2.0,4,3,1,2,1,3,6,50.0,3,1,0,1,4,8,3,0
Brayan Ceballos,COL,DF,Dynamo Kyiv,23-146,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Zeki Çelik,TUR,DF,Roma,27-243,1997,1.8,5,3,3,1,1,3,5,60.0,2,0,0,0,2,7,2,0
Václav Černý,CZE,FW,Rangers,27-000,1997,1.5,1,0,1,0,0,1,2,50.0,1,5,0,5,2,3,4,0
Lukáš Červ,CZE,MF,Viktoria Plzeň,23-190,2001,1.8,5,2,1,3,1,3,5,60.0,2,4,1,3,3,8,2,0
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,21-324,2002,0.8,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Fyodor Chalov,RUS,FW,PAOK,26-190,1998,1.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Rayan Cherki,FRA,MF,Lyon,21-061,2003,1.6,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,0,0
Edward Chilufya,ZAM,FW,Midtjylland,25-030,1999,1.4,2,1,0,1,1,0,0,,0,0,0,0,0,2,1,0
Chiquinho,POR,MF,Olympiacos,29-090,1995,1.5,3,3,0,2,1,1,2,50.0,1,2,0,2,0,3,1,0
Vlad Chiricheș,ROU,DF,FCSB,34-338,1989,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,3,3,1,0
Ivaylo Chochev,BUL,MF,Ludogorets,31-242,1993,1.1,1,1,0,1,0,0,0,,0,3,0,3,4,5,3,0
Tomáš Chorý,CZE,FW,Slavia Prague,29-265,1995,1.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Anders Christiansen,DEN,"MF,FW",Malmö,34-131,1990,1.3,2,0,0,1,1,0,1,0.0,1,1,0,1,1,3,0,0
Mojmir Chytil,CZE,FW,Slavia Prague,25-171,1999,1.0,1,0,0,0,1,0,1,0.0,1,1,0,1,1,2,1,0
Ibrahim Cissé,SEN,DF,Ferencváros,28-168,1996,2.0,1,0,1,0,0,0,0,,0,3,2,1,2,3,6,0
Eldar Ćivić,BIH,"FW,DF",Ferencváros,28-142,1996,0.8,2,2,0,1,1,1,2,50.0,1,3,0,3,0,2,0,0
Jordy Clasie,NED,MF,AZ Alkmaar,33-112,1991,1.7,2,1,2,0,0,0,1,0.0,1,1,0,1,4,6,6,0
Jonathan Clauss,FRA,"MF,DF",Nice,32-022,1992,1.8,0,0,0,0,0,0,0,,0,4,2,2,4,4,2,0
Avishay Cohen,ISR,DF,Maccabi Tel Aviv,29-120,1995,0.2,2,1,0,1,1,1,2,50.0,1,1,0,1,1,3,0,1
Omar Colley,GAM,DF,PAOK,31-359,1992,1.0,1,0,1,0,0,0,0,,0,2,1,1,0,1,12,0
Nnamdi Collins,GER,DF,Eint Frankfurt,20-281,2004,0.1,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,2,0
Colin Coosemans,BEL,GK,Anderlecht,32-075,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Diogo Costa,POR,GK,Porto,25-028,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Costinha,POR,DF,Olympiacos,24-205,2000,1.0,5,5,2,3,0,3,5,60.0,2,4,0,4,4,9,2,0
Valentin Crețu,ROU,DF,FCSB,35-289,1989,1.0,2,2,2,0,0,1,3,33.3,2,1,0,1,1,3,8,0
Bryan Cristante,ITA,MF,Roma,29-228,1995,1.1,1,0,1,0,0,0,0,,0,3,1,2,4,5,2,0
Elvin Cəfərquliyev,AZE,DF,Qarabağ,23-357,2000,2.0,3,1,3,0,0,2,4,50.0,2,2,0,2,5,8,1,0
Johan Dahlin,SWE,GK,Malmö,38-039,1986,1.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Mahmoud Dahoud,GER,MF,Eint Frankfurt,28-290,1996,1.8,2,0,1,1,0,1,3,33.3,2,4,2,2,4,6,4,0
Diogo Dalot,POR,DF,Manchester Utd,25-213,1999,2.0,4,3,2,1,1,4,4,100.0,0,0,0,0,1,5,2,1
Dante,BRA,DF,Nice,40-365,1983,2.0,2,1,1,1,0,1,2,50.0,1,5,3,2,2,4,8,0
Osher Davida,ISR,FW,Maccabi Tel Aviv,23-242,2001,1.8,5,2,3,2,0,2,5,40.0,3,1,0,1,1,6,4,0
Ofir Davidzada,ISR,DF,Maccabi Tel Aviv,33-165,1991,1.0,1,1,1,0,0,1,1,100.0,0,2,2,0,1,2,1,0
Ben Davies,WAL,DF,Tottenham,31-176,1993,2.0,2,1,1,1,0,1,1,100.0,0,0,0,0,2,4,8,0
Joyskim Dawa,CMR,DF,FCSB,28-191,1996,2.0,5,4,2,3,0,2,3,66.7,1,3,3,0,4,9,14,0
Kamiel Van De Perre,BEL,MF,Union SG,20-248,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tristan Degreef,BEL,MF,Anderlecht,19-272,2005,0.7,2,1,1,0,1,2,3,66.7,1,0,0,0,0,2,1,0
Fisayo Dele-Bashiru,NGA,MF,Lazio,23-254,2001,1.4,3,2,0,0,3,2,2,100.0,0,3,0,3,1,4,0,0
Yusuf Demir,AUT,MF,Galatasaray,21-137,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kerem Demirbay,GER,MF,Galatasaray,31-106,1993,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Branco van den Boomen,NED,MF,Ajax,29-088,1995,1.3,4,3,2,1,1,3,4,75.0,1,1,1,0,0,4,3,0
Leander Dendoncker,BEL,MF,Anderlecht,29-185,1995,1.0,2,0,1,1,0,0,1,0.0,1,1,0,1,2,4,2,0
Kiril Despodov,BUL,FW,PAOK,27-341,1996,1.1,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Cyriel Dessers,NGA,FW,Rangers,29-314,1994,2.0,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
Ersin Destanoğlu,TUR,GK,Beşiktaş,23-290,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Boulaye Dia,SEN,"FW,MF",Lazio,27-336,1996,1.0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,1,0
Amad Diallo,CIV,FW,Manchester Utd,22-098,2002,1.5,4,3,1,2,1,0,2,0.0,2,0,0,0,0,4,1,0
Ousmane Diao,SEN,DF,Midtjylland,20-131,2004,2.0,4,0,4,0,0,0,1,0.0,1,6,4,2,2,6,7,0
Mahamadou Diawara,FRA,"MF,FW",Lyon,19-243,2005,0.3,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
Dénes Dibusz,HUN,GK,Ferencváros,33-336,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Junior Dina Ebimbe,FRA,"MF,FW",Eint Frankfurt,23-331,2000,1.0,1,1,0,1,0,1,3,33.3,2,1,0,1,1,2,3,0
Mohamed Diomandé,CIV,MF,Rangers,22-353,2001,2.0,4,3,2,1,1,2,3,66.7,1,3,1,2,1,5,5,0
Sofiane Diop,FRA,"FW,MF",Nice,24-130,2000,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Álvaro djaló,ESP,FW,Athletic Club,25-062,1999,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alexander Djiku,GHA,DF,Fenerbahçe,30-069,1994,1.0,0,0,0,0,0,0,2,0.0,2,3,1,2,4,4,6,0
Franculino Djú,GNB,FW,Midtjylland,20-111,2004,1.6,3,2,0,2,1,2,3,66.7,1,1,0,1,0,3,2,0
Kasper Dolberg,DEN,"FW,MF",Anderlecht,27-011,1997,0.9,2,2,0,1,1,0,0,,0,1,1,0,2,4,1,0
Oscar Dorley,LBR,MF,Slavia Prague,26-090,1998,2.0,1,0,0,1,0,1,1,100.0,0,1,0,1,1,2,1,0
David Doudera,CZE,DF,Slavia Prague,26-139,1998,1.0,9,8,5,3,1,6,6,100.0,0,0,0,0,0,9,1,1
Artem Dovbyk,UKR,FW,Roma,27-118,1997,1.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Kieran Dowell,ENG,MF,Rangers,27-007,1997,0.5,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Radu Drăgușin,ROU,DF,Tottenham,22-257,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tim Drexler,GER,DF,Hoffenheim,19-225,2005,0.4,2,2,1,1,0,1,2,50.0,1,0,0,0,0,2,1,0
Anders Dreyer,DEN,MF,Anderlecht,26-168,1998,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Kwadwo Duah,SUI,FW,Ludogorets,27-236,1997,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
Deroy Duarte,CPV,MF,Ludogorets,25-105,1999,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,26-108,1998,2.0,5,4,3,1,1,2,3,66.7,1,4,1,3,2,7,4,0
Sampson Dweh,LBR,DF,Viktoria Plzeň,23-007,2001,2.0,8,6,5,3,0,4,7,57.1,3,7,4,3,2,10,6,0
Paulo Dybala,ARG,"FW,MF",Roma,30-337,1993,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Edin Džeko,BIH,FW,Fenerbahçe,38-214,1986,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Malcolm Edjouma,FRA,MF,FCSB,28-009,1996,1.2,3,1,2,1,0,1,3,33.3,2,0,0,0,1,4,9,0
Samuel Edozie,ENG,FW,Anderlecht,21-263,2003,0.8,2,0,2,0,0,1,3,33.3,2,1,0,1,0,2,0,0
Hugo Ekitike,FRA,FW,Eint Frankfurt,22-119,2002,1.1,2,1,1,1,0,0,0,,0,0,0,0,0,2,1,0
Aritz Elustondo,ESP,DF,Real Sociedad,30-203,1994,1.0,5,3,3,2,0,4,4,100.0,0,0,0,0,1,6,0,0
Youssef En-Nesyri,MAR,FW,Fenerbahçe,27-138,1997,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Christian Eriksen,DEN,MF,Manchester Utd,32-246,1992,1.9,3,1,2,1,0,3,4,75.0,1,1,0,1,1,4,0,1
Runar Espejord,NOR,FW,Bodø/Glimt,28-234,1996,0.0,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0
Stephen Eustáquio,CAN,MF,Porto,27-301,1996,1.5,2,2,2,0,0,2,4,50.0,2,6,3,3,2,4,2,0
Jonny Evans,NIR,DF,Manchester Utd,36-288,1988,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Håkon Evjen,NOR,MF,Bodø/Glimt,24-246,2000,1.9,8,5,7,0,1,6,8,75.0,2,4,3,1,1,9,0,0
Ohis Felix Uduokhai,GER,DF,Beşiktaş,27-038,1997,2.0,4,3,1,2,1,3,3,100.0,0,1,1,0,2,6,5,2
Bruno Fernandes,POR,MF,Manchester Utd,30-039,1994,1.9,4,2,2,1,1,0,2,0.0,2,2,0,2,1,5,5,0
Gedson Fernandes,POR,MF,Beşiktaş,25-282,1999,1.8,4,2,1,1,2,2,4,50.0,2,0,0,0,1,5,2,0
Martim Fernandes,POR,DF,Porto,18-273,2006,0.3,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Roger Fernandes,GNB,"DF,MF",Braga,18-331,2005,0.5,4,3,2,1,1,1,1,100.0,0,1,0,1,4,8,2,0
Roberto Férnandez,ESP,FW,Braga,22-106,2002,1.5,1,0,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0
João Ferreira,POR,DF,Braga,23-209,2001,1.9,3,1,2,1,0,1,2,50.0,1,4,2,2,1,4,6,0
Kian Fitz-Jim,NED,MF,Ajax,21-104,2003,0.7,2,2,1,1,0,1,2,50.0,1,2,0,2,3,5,0,0
