Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Kikas,POR,FW,Estrela,26-051,1998,8.6,3,2,0,2,1,1,3,33.3,2,5,1,4,0,3,6,0
Gustavo Klismahn,BRA,MF,Santa Clara,24-350,1999,2.4,5,3,1,3,1,1,3,33.3,2,2,0,2,1,6,6,0
Ruben Kluivert,NED,DF,Casa Pia,23-170,2001,4.1,7,4,6,0,1,3,3,100.0,0,6,4,2,4,11,25,0
Koka,EGY,"FW,MF",Rio Ave,31-247,1993,1.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Orkun Kökçü,TUR,"MF,FW",Benfica,23-314,2000,7.4,1,1,1,0,0,0,8,0.0,8,2,0,2,3,4,2,1
Vladen Kovačević,BIH,GK,Sporting CP,26-210,1998,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Andrian Kraev,BUL,MF,Casa Pia,25-267,1999,6.1,14,8,4,8,2,6,17,35.3,11,5,3,2,9,23,11,1
Chiheb Labidi,TUN,MF,Nacional,23-159,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1
André Lacximicant,POR,FW,Estoril,23-172,2001,1.6,2,2,1,0,1,0,2,0.0,2,0,0,0,1,3,5,0
Chico Lamba,POR,DF,Arouca,21-242,2003,4.3,5,2,5,0,0,4,6,66.7,2,8,7,1,1,6,13,0
Larra,ESP,"MF,FW",Casa Pia,26-326,1997,4.8,8,6,2,5,1,4,6,66.7,2,6,1,5,4,12,9,0
Leonardo Lelo,POR,"MF,DF",Casa Pia,24-222,2000,9.9,19,12,8,7,4,6,15,40.0,9,5,2,3,4,23,24,1
Marcos Leonardo,BRA,MF,Benfica,21-189,2003,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Guilherme Liberato,BRA,MF,Moreirense,23-144,2001,0.5,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Otso Liimatta,FIN,"FW,MF",Famalicão,20-120,2004,0.6,2,2,1,1,0,2,2,100.0,0,1,0,1,1,3,0,0
Rúben Lima,POR,DF,Estrela,35-035,1989,2.3,6,5,4,2,0,2,7,28.6,5,3,2,1,2,8,13,0
Jérémy Livolant,FRA,"FW,MF",Casa Pia,26-303,1998,0.4,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0
Danny Loader,ENG,"FW,MF",Porto,24-071,2000,6.3,5,3,1,2,2,2,7,28.6,5,4,0,4,4,9,3,0
Samuel Lobato,POR,FW,Famalicão,23-019,2001,0.5,3,2,2,1,0,2,4,50.0,2,0,0,0,0,3,1,0
Tom van de Looi,NED,MF,Famalicão,25-128,1999,2.6,9,7,3,4,2,5,7,71.4,2,0,0,0,3,12,3,0
Miguel Lopes,POR,DF,Estrela,37-324,1986,4.0,5,4,4,1,0,4,11,36.4,7,2,2,0,6,11,41,1
Vasco Lopes,CPV,"MF,FW",AVS Futebol,25-066,1999,2.7,3,2,0,1,2,2,3,66.7,1,2,0,2,1,4,1,0
Mamadou Loum,SEN,"DF,MF",Arouca,27-313,1996,1.4,2,1,1,1,0,2,3,66.7,1,2,1,1,1,3,6,0
Jonatan Lucca,BRA,MF,AVS Futebol,30-158,1994,3.0,3,2,1,2,0,1,3,33.3,2,6,2,4,2,5,8,1
Florentino Luís,POR,MF,Benfica,25-080,1999,6.9,22,14,4,12,6,11,22,50.0,11,12,1,11,13,35,6,1
Zé Luís,CPV,FW,AVS Futebol,33-288,1991,1.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0
Luismi,EQG,FW,Moreirense,23-121,2001,7.7,8,5,2,5,1,5,6,83.3,1,8,2,6,1,9,14,0
Rúben Macedo,POR,FW,Nacional,28-243,1996,5.0,2,2,2,0,0,0,5,0.0,5,8,0,8,2,4,4,0
Tiago Machado,POR,"MF,DF",Boavista,20-219,2004,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Madson,BRA,FW,Moreirense,25-073,1999,7.7,10,7,3,6,1,4,9,44.4,5,9,0,9,10,20,9,0
Eliaquim Mangala,FRA,DF,Estoril,33-268,1991,4.3,7,6,5,2,0,5,8,62.5,3,6,5,1,7,14,17,0
Ricardo Mangas,POR,FW,Vitória,26-233,1998,3.8,3,3,2,0,1,3,4,75.0,1,2,0,2,0,3,8,0
Nico Mantl,GER,GK,Arouca,24-275,2000,10.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,2
Manuel Manu,POR,MF,Vitória,23-148,2001,2.0,3,2,2,1,0,3,5,60.0,2,1,0,1,2,5,2,0
Maracás,BRA,DF,Moreirense,30-194,1994,7.5,5,2,4,1,0,2,3,66.7,1,8,6,2,3,8,42,0
Adrián Marín,ESP,DF,Braga,27-303,1997,6.9,12,3,7,5,0,5,13,38.5,8,7,1,6,13,25,23,0
João Mário,POR,"FW,MF",Benfica,31-293,1993,1.7,3,2,3,0,0,3,3,100.0,0,3,0,3,0,3,0,0
João Mário Lopes,POR,DF,Porto,24-309,2000,4.0,12,8,5,4,3,8,10,80.0,2,1,0,1,2,14,3,0
Uladzislaŭ Marozaŭ,BLR,"FW,MF",Arouca,24-026,2000,1.1,2,2,0,2,0,0,1,0.0,1,0,0,0,0,2,1,0
Alejandro Marqués,VEN,FW,Estoril,24-095,2000,8.4,2,1,1,1,0,0,2,0.0,2,9,1,8,3,5,6,0
João Marques,POR,"MF,FW",Braga,22-268,2002,0.4,2,1,1,1,0,1,1,100.0,0,4,0,4,0,2,0,0
Gabri Martínez,ESP,FW,Braga,21-290,2003,4.9,16,9,10,3,3,14,21,66.7,7,6,0,6,2,18,5,0
Toni Martínez,ESP,FW,Porto,27-130,1997,0.0,2,0,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0
Bernardo Sousa Pereira Brites Martins,POR,"FW,MF",Moreirense,26-339,1997,2.7,7,4,2,5,0,2,10,20.0,8,2,0,2,3,10,1,0
Matheus,BRA,GK,Braga,32-111,1992,9.0,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,1,0
Marco Matias,POR,FW,Farense,35-181,1989,1.7,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Jordi Mboula,ESP,"FW,MF",Gil Vicente FC,25-236,1999,5.8,4,0,0,3,1,1,7,14.3,6,3,0,3,4,8,5,0
Tobías Medina,ARG,MF,Rio Ave,20-249,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Yair Mena Palacios,COL,FW,AVS Futebol,24-132,2000,0.4,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0
João Mendes,POR,"FW,MF",Vitória,30-017,1994,6.6,7,6,2,2,3,6,11,54.5,5,6,0,6,0,7,6,0
João Mendes,POR,DF,Vitória,24-208,2000,7.9,23,10,12,9,2,12,16,75.0,4,10,2,8,2,25,28,1
Joe Mendes,SWE,DF,Braga,21-312,2002,2.0,2,1,0,2,0,2,2,100.0,0,2,0,2,1,3,4,0
Gustavo Mendonça,POR,MF,AVS Futebol,21-241,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Miguel Menino,POR,MF,Farense,21-302,2003,4.0,11,6,5,5,1,3,8,37.5,5,6,1,5,4,15,7,0
John Mercado,ECU,"FW,MF",AVS Futebol,22-157,2002,7.4,9,6,3,5,1,2,7,28.6,5,8,3,5,3,12,10,2
Mehdi Merghem,FRA,MF,Farense,27-111,1997,2.6,5,4,3,1,1,1,5,20.0,4,3,0,3,1,6,1,0
Bruno Messi,POR,"MF,FW",Santa Clara,28-059,1996,0.6,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
Enea Mihaj,ALB,DF,Famalicão,26-125,1998,9.5,19,11,13,6,0,10,15,66.7,5,16,8,8,19,38,40,1
Álex Millán,ESP,"FW,MF",Farense,25-000,1999,4.2,3,0,0,2,1,0,2,0.0,2,7,0,7,1,4,7,0
Cezary Miszta,POL,GK,Rio Ave,23-008,2001,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Rodrigo Mora,POR,MF,Porto,17-186,2007,0.5,4,2,0,1,3,3,4,75.0,1,0,0,0,0,4,0,0
Morato,BRA,DF,Benfica,23-130,2001,1.0,3,2,1,2,0,1,3,33.3,2,1,0,1,3,6,1,0
Paulo Moreira,POR,MF,Estrela,24-264,2000,1.7,11,7,4,5,2,4,5,80.0,1,2,1,1,3,14,2,0
Marco Moreno,ESP,DF,Farense,23-261,2001,5.6,5,4,4,1,0,2,6,33.3,4,7,7,0,4,9,24,0
Hidemasa Morita,JPN,MF,Sporting CP,29-181,1995,6.9,15,10,5,9,1,6,11,54.5,5,7,1,6,4,19,10,1
Moura,POR,DF,Famalicão,25-083,1999,4.0,10,7,6,3,1,6,7,85.7,1,4,0,4,1,11,6,0
Moura,POR,DF,Porto,25-083,1999,5.7,4,2,1,3,0,1,5,20.0,4,3,1,2,5,9,15,0
João Moutinho,POR,"MF,FW",Braga,38-060,1986,1.3,2,1,0,2,0,1,2,50.0,1,2,0,2,1,3,0,0
MT,BRA,"MF,DF",Santa Clara,23-251,2001,10.0,23,11,16,6,1,11,19,57.9,8,8,0,8,11,34,34,0
Jonathan Mutombo,FRA,DF,Gil Vicente FC,22-072,2002,1.6,7,5,6,1,0,3,3,100.0,0,0,0,0,3,10,6,0
Nani,POR,"FW,MF",Estrela,37-356,1986,5.2,4,1,1,3,0,1,6,16.7,5,3,2,1,3,7,2,0
Fran Navarro,ESP,FW,Porto,26-278,1998,1.0,2,0,0,0,2,2,2,100.0,0,1,0,1,0,2,0,0
Christian Neiva Afonso,POR,DF,AVS Futebol,29-333,1994,8.9,21,17,12,7,2,13,17,76.5,4,16,4,12,5,26,23,2
Nenê,BRA,FW,AVS Futebol,41-102,1983,2.6,3,1,1,2,0,0,1,0.0,1,3,0,3,0,3,0,0
Neto,BRA,MF,Farense,33-066,1991,6.5,17,9,8,9,0,5,18,27.8,13,9,5,4,12,29,8,1
Martim Neto,POR,MF,Rio Ave,21-298,2003,3.4,7,3,0,6,1,1,5,20.0,4,3,1,2,2,9,1,0
Sikou Niakaté,MLI,DF,Braga,25-120,1999,7.0,4,1,2,2,0,2,4,50.0,2,1,1,0,14,18,35,0
Miguel Nóbrega,POR,DF,Rio Ave,24-204,2000,1.0,3,2,3,0,0,3,5,60.0,2,3,3,0,0,3,2,0
João Novais,POR,MF,Rio Ave,31-120,1993,5.6,7,4,4,2,1,5,11,45.5,6,6,1,5,4,11,5,0
Samuel Obeng,GHA,FW,Casa Pia,27-176,1997,3.3,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,3,0
Guillermo Ochoa,MEX,GK,AVS Futebol,39-117,1985,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,4,1
Lawrence Ofori,GHA,MF,Moreirense,26-132,1998,5.8,12,6,7,4,1,6,12,50.0,6,6,0,6,4,16,9,1
Nélson Oliveira,POR,FW,Vitória,33-091,1991,7.2,2,1,0,0,2,0,2,0.0,2,1,0,1,1,3,3,0
Paulo Oliveira,POR,DF,Braga,32-304,1992,3.9,5,2,3,2,0,1,2,50.0,1,7,6,1,4,9,25,1
Talys Oliveira,BRA,DF,Farense,25-271,1999,2.8,6,2,2,3,1,3,6,50.0,3,3,0,3,3,9,6,0
Samu Omorodion,ESP,FW,Porto,20-186,2004,5.3,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0
Bruno Onyemaechi,NGA,DF,Boavista,25-218,1999,9.4,14,6,11,3,0,8,16,50.0,8,13,5,8,5,19,37,2
Jandro Orellana,ESP,MF,Estoril,24-092,2000,6.5,10,7,4,5,1,6,9,66.7,3,2,1,1,8,18,5,0
Nicolás Otamendi,ARG,DF,Benfica,36-269,1988,7.1,11,9,5,3,3,6,9,66.7,3,6,3,3,17,28,9,2
Amine El Ouazzani,MAR,FW,Braga,23-115,2001,5.1,7,5,3,1,3,3,6,50.0,3,6,1,5,3,10,3,0
Amine Oudrhiri,MAR,MF,Rio Ave,32-003,1992,6.8,8,7,6,1,1,4,12,33.3,8,10,4,6,16,24,7,0
Pablo,BRA,MF,Gil Vicente FC,20-310,2004,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Renato Pantalon,CRO,DF,Rio Ave,27-011,1997,7.7,12,5,8,4,0,8,10,80.0,2,8,5,3,12,24,34,2
Jonathan Panzo,ENG,DF,Rio Ave,24-013,2000,5.3,9,6,6,3,0,5,10,50.0,5,8,1,7,7,16,30,1
David Pastor,BRA,"DF,MF",Farense,24-261,2000,7.1,15,12,11,4,0,9,15,60.0,6,7,1,6,13,28,19,1
Patrick,BRA,DF,Rio Ave,27-157,1997,5.1,5,5,4,1,0,4,8,50.0,4,6,4,2,7,12,18,1
Vangelis Pavlidis,GRE,FW,Benfica,25-352,1998,8.0,6,5,1,2,3,2,6,33.3,4,6,0,6,3,9,2,0
Zé Pedro Figueiredo,POR,DF,Porto,27-154,1997,7.3,10,7,8,2,0,5,8,62.5,3,6,5,1,11,21,30,0
Daniel Penha,BRA,"MF,FW",Nacional,26-021,1998,4.5,9,6,3,5,1,5,10,50.0,5,5,1,4,2,11,4,0
Pepê,BRA,"FW,MF",Porto,27-257,1997,8.0,8,6,1,3,4,3,6,50.0,3,9,0,9,6,14,0,0
Pereira,POR,"FW,MF",Casa Pia,22-266,2002,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Francisco Pereira,POR,MF,Estoril,22-275,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Matheus Pereira,BRA,FW,Santa Clara,23-322,2000,2.1,4,3,0,3,1,2,2,100.0,0,2,1,1,2,6,3,0
Sebastián Pérez Cardona,COL,MF,Boavista,31-223,1993,7.3,16,9,10,5,1,8,14,57.1,6,8,4,4,12,28,10,0
Nehuén Pérez,ARG,DF,Porto,24-136,2000,5.7,9,3,4,4,1,4,4,100.0,0,5,5,0,6,15,14,0
Petterson,BRA,"MF,FW",Estrela,20-308,2004,0.8,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0
Lucas Piazon,BRA,"MF,FW",AVS Futebol,30-292,1994,8.4,20,12,4,12,4,10,16,62.5,6,10,0,10,4,24,3,0
Wagner Pina,CPV,DF,Estoril,22-004,2002,7.6,29,19,15,12,2,12,24,50.0,12,18,5,13,14,43,22,0
Rodrigo Pinheiro,POR,DF,Famalicão,22-071,2002,3.1,4,3,4,0,0,3,5,60.0,2,2,1,1,5,9,10,0
Rodrigo Pinho,BRA,FW,Estrela,33-161,1991,5.3,7,4,3,2,2,2,3,66.7,1,1,0,1,3,10,7,0
Alexandre Pinto,POR,"DF,FW",Arouca,26-122,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Dinis Pinto,POR,DF,Moreirense,24-075,2000,3.7,7,5,5,2,0,4,7,57.1,3,3,0,3,2,9,9,0
Jaime Pinto,POR,MF,Farense,27-040,1997,0.4,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0
João Pinto,POR,MF,Gil Vicente FC,22-068,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ole Pohlmann,GER,"FW,MF",Rio Ave,23-216,2001,4.3,9,2,1,3,5,5,7,71.4,2,6,2,4,0,9,3,0
Carlos Ponck,CPV,DF,Moreirense,29-299,1995,2.9,5,4,3,1,1,1,2,50.0,1,2,2,0,4,9,25,0
Boris Popović,SRB,DF,Arouca,24-255,2000,5.1,5,2,4,1,0,2,2,100.0,0,8,5,3,4,9,19,1
Darío Poveda,ESP,"FW,MF",Farense,27-239,1997,3.8,1,1,0,1,0,0,3,0.0,3,1,0,1,0,1,3,0
Gianluca Prestianni,ARG,"MF,FW",Benfica,18-281,2006,3.0,3,2,1,0,2,2,7,28.6,5,5,0,5,0,3,2,0
Miguel Puche García,ESP,FW,Arouca,23-191,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Quaresma,BRA,DF,Arouca,28-077,1996,0.9,2,1,1,1,0,0,0,,0,0,0,0,2,4,1,0
Eduardo Quaresma,POR,DF,Sporting CP,22-250,2002,4.3,10,5,4,4,2,5,5,100.0,0,0,0,0,1,11,9,0
Geovany Quenda,POR,"MF,DF",Sporting CP,17-191,2007,7.4,7,4,3,3,1,6,9,66.7,3,5,1,4,2,9,7,0
Jesús Ramírez,VEN,FW,Vitória,26-187,1998,2.8,3,3,1,0,2,0,2,0.0,2,0,0,0,0,3,2,0
Guilherme Ramos,POR,DF,Santa Clara,27-088,1997,0.8,2,0,0,1,1,1,1,100.0,0,1,1,0,0,2,4,0
João Rêgo,POR,FW,Benfica,19-140,2005,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Francisco Reis Ferreira,POR,DF,Estrela,27-226,1997,4.0,8,5,7,1,0,6,12,50.0,6,4,2,2,8,16,17,0
Matheus Reis,BRA,"DF,MF",Sporting CP,29-263,1995,3.0,3,3,2,1,0,3,3,100.0,0,1,0,1,3,6,5,0
Tiago Reis,BRA,FW,Nacional,25-085,1999,2.3,1,0,1,0,0,0,0,,0,2,0,2,0,1,0,0
Miguel Reisinho,POR,"MF,FW",Boavista,25-212,1999,6.8,21,9,4,14,3,13,16,81.3,3,6,0,6,11,32,9,0
Marco Ribeiro,POR,MF,Boavista,19-146,2005,0.6,2,1,1,0,1,1,2,50.0,1,0,0,0,0,2,1,0
Rodrigo Ribeiro,POR,FW,Sporting CP,19-193,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rodrigo Ribeiro,POR,FW,AVS Futebol,19-193,2005,4.0,1,1,0,1,0,0,0,,0,2,1,1,1,2,5,0
Tomás Ribeiro,POR,DF,Vitória,25-191,1999,3.5,6,4,4,2,0,4,6,66.7,2,7,5,2,6,12,14,0
Yuri Ribeiro,POR,DF,Braga,27-288,1997,3.1,1,1,1,0,0,1,1,100.0,0,5,1,4,1,2,11,0
Ricardinho,POR,"FW,MF",Santa Clara,26-093,1998,3.3,7,6,2,2,3,3,8,37.5,5,2,0,2,5,12,2,0
Riccieli,BRA,DF,Famalicão,26-051,1998,1.5,2,2,2,0,0,2,2,100.0,0,1,1,0,2,4,3,0
Omar Richards,ENG,"DF,MF",Rio Ave,26-266,1998,5.5,16,11,8,8,0,8,9,88.9,1,7,1,6,4,20,16,0
Rivaldo,,DF,Farense,24-050,2000,4.0,11,7,4,7,0,5,8,62.5,3,6,3,3,7,18,15,0
Pablo Roberto,BRA,"FW,MF",Casa Pia,24-359,1999,2.6,4,2,3,1,0,3,7,42.9,4,3,0,3,0,4,0,0
Joel Robles,ESP,GK,Estoril,34-143,1990,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
Matí­as Rocha,URU,DF,Arouca,23-268,2001,2.9,4,3,3,1,0,3,3,100.0,0,2,1,1,0,4,12,0
Rochinha,POR,FW,Famalicão,29-188,1995,6.1,8,6,6,1,1,7,9,77.8,2,1,1,0,3,11,3,0
Afonso Rodrigues,POR,FW,Famalicão,22-080,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Ivo Rodrigues,POR,"MF,FW",Arouca,29-222,1995,5.4,16,11,8,7,1,9,15,60.0,6,8,1,7,4,20,7,0
Luís Carlos Rocha Rodrigues,POR,DF,Santa Clara,38-086,1986,8.0,5,3,5,0,0,2,5,40.0,3,5,4,1,6,11,30,0
Rafael Rodrigues,POR,DF,AVS Futebol,22-254,2002,1.6,2,1,1,1,0,2,2,100.0,0,1,0,1,4,6,5,0
Ignacio Rodríguez,URU,DF,AVS Futebol,20-363,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-228,2000,1.2,4,4,0,3,1,2,4,50.0,2,1,0,1,0,4,0,0
Baptiste Roux,FRA,"DF,MF",AVS Futebol,24-347,1999,8.9,17,10,10,7,0,15,24,62.5,9,12,6,6,11,28,38,0
Alan Ruiz,ARG,"MF,FW",Estrela,31-080,1993,4.3,7,5,1,6,0,1,9,11.1,8,4,0,4,0,7,7,1
Gustavo sá,POR,MF,Famalicão,19-362,2004,7.0,12,9,6,4,2,1,9,11.1,8,10,2,8,3,15,3,1
Josué Sá,POR,DF,Gil Vicente FC,32-143,1992,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Safira,BRA,FW,Santa Clara,29-235,1995,7.0,5,3,1,1,3,2,6,33.3,4,3,0,3,2,7,7,0
Sala,ESP,FW,Estoril,21-181,2003,1.1,1,1,0,1,0,0,5,0.0,5,1,0,1,1,2,4,0
Samu,POR,MF,Vitória,28-200,1996,5.8,15,8,4,8,3,6,8,75.0,2,11,2,9,0,15,3,0
Renato Sanches,POR,MF,Benfica,27-081,1997,0.9,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
Caio Santana,BRA,"FW,MF",Estrela,20-230,2004,1.0,9,5,6,3,0,7,8,87.5,1,0,0,0,2,11,3,0
Aderlan Santos,BRA,DF,Rio Ave,35-212,1989,9.7,23,13,17,6,0,15,16,93.8,1,9,4,5,17,40,68,0
Bruno Santos,POR,FW,Farense,21-205,2003,0.6,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0
Gabriel Santos,BRA,"FW,MF",Nacional,25-236,1999,1.0,2,1,1,0,1,0,1,0.0,1,1,0,1,0,2,0,0
Léo Santos,BRA,DF,Nacional,25-334,1998,2.2,1,0,1,0,0,1,2,50.0,1,3,2,1,0,1,12,1
Nuno Santos,POR,"MF,DF",Sporting CP,29-268,1995,3.9,4,0,1,1,2,2,4,50.0,2,5,0,5,4,8,4,0
Nuno Santos,POR,"MF,FW",Vitória,25-250,1999,5.8,10,8,4,2,4,7,12,58.3,5,5,0,5,3,13,6,0
Pedro Santos,POR,"MF,FW",Arouca,24-026,2000,2.6,8,8,3,4,1,3,11,27.3,8,2,1,1,1,9,3,1
Pedro Santos,POR,"FW,MF",Moreirense,21-271,2003,2.0,3,2,1,2,0,1,5,20.0,4,1,0,1,2,5,2,0
Guilherme Schettine,BRA,FW,Moreirense,29-028,1995,3.2,2,2,0,2,0,0,2,0.0,2,4,0,4,1,3,3,0
Andreas Schjelderup,NOR,FW,Benfica,20-159,2004,0.4,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0
Telasco Segovia,VEN,MF,Casa Pia,21-219,2003,4.1,10,7,4,5,1,4,15,26.7,11,2,1,1,3,13,5,0
Patrick Sequeira,CRC,GK,Casa Pia,25-251,1999,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,0
Serginho,POR,MF,Santa Clara,24-342,1999,0.9,0,0,0,0,0,0,0,,0,1,0,1,2,2,1,0
Sidney,BRA,DF,Santa Clara,27-295,1997,10.0,22,15,12,7,3,12,15,80.0,3,16,8,8,20,42,36,0
Alysson Silva,BRA,DF,Santa Clara,22-042,2002,1.8,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,2,0
António Silva,POR,DF,Benfica,21-008,2003,5.0,11,5,5,4,2,6,8,75.0,2,6,4,2,5,16,13,0
Gustavo da Silva,BRA,"FW,MF",Vitória,25-159,1999,2.0,4,2,3,0,1,3,3,100.0,0,7,2,5,1,5,7,0
Joel silva,POR,"MF,FW",Boavista,21-270,2003,9.6,26,19,11,10,5,13,38,34.2,25,12,2,10,11,37,18,0
Luís Manuel Costa Silva,POR,MF,AVS Futebol,32-039,1992,1.0,1,1,1,0,0,0,0,,0,1,1,0,0,1,0,0
Raul Silva,BRA,DF,Farense,35-003,1989,3.8,6,4,3,2,1,3,5,60.0,2,5,2,3,3,9,17,0
Tiago Silva,POR,MF,Vitória,31-158,1993,8.2,13,6,4,7,2,6,8,75.0,2,6,2,4,6,19,11,0
Tomás Silva,POR,"DF,MF",Boavista,18-166,2006,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
David Simão,POR,MF,Arouca,34-176,1990,8.8,15,10,4,7,4,6,16,37.5,10,12,3,9,8,23,5,1
Sphephelo Sithole,RSA,"FW,MF",Gil Vicente FC,25-249,1999,0.6,2,2,2,0,0,2,3,66.7,1,1,1,0,0,2,1,0
Filipe Soares,POR,MF,Farense,25-171,1999,2.3,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,1,0
Lucas Soares,BRA,MF,Santa Clara,26-187,1998,4.7,8,6,4,4,0,3,7,42.9,4,4,1,3,6,14,6,0
Rafa Soares,POR,DF,Famalicão,29-182,1995,3.4,8,3,6,2,0,6,6,100.0,0,2,0,2,2,10,11,0
Djibril Soumaré,SEN,MF,Nacional,21-305,2003,1.2,8,6,6,2,0,4,4,100.0,0,3,3,0,2,10,5,0
André Sousa,POR,"MF,DF",Nacional,34-121,1990,0.6,0,0,0,0,0,0,1,0.0,1,4,2,2,0,0,1,0
Dyego Sousa,POR,FW,Nacional,35-054,1989,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Miguel Sousa,POR,MF,Casa Pia,26-049,1998,4.3,7,2,1,4,2,2,4,50.0,2,8,1,7,1,8,5,0
Vasco Sousa,POR,MF,Porto,21-218,2003,3.4,12,8,6,6,0,7,10,70.0,3,2,0,2,2,14,1,1
Gabriel Airton de Souza,BRA,FW,Moreirense,28-223,1996,5.3,8,6,2,6,0,2,7,28.6,5,4,0,4,3,11,1,0
Jerry St. Juste,NED,DF,Sporting CP,28-019,1996,0.7,2,2,2,0,0,2,2,100.0,0,1,0,1,0,2,0,0
Max Svensson,ESP,"FW,MF",Casa Pia,,,5.2,6,5,2,3,1,5,11,45.5,6,4,0,4,2,8,0,0
Morlaye Sylla,GUI,FW,Arouca,26-103,1998,7.8,8,6,3,4,1,1,11,9.1,10,9,0,9,0,8,4,0
Sidnei Tavares,POR,MF,Moreirense,23-039,2001,4.5,10,5,6,4,0,2,8,25.0,6,2,1,1,4,14,6,0
Duplexe Tchamba,CMR,DF,Casa Pia,26-120,1998,3.8,9,5,5,3,1,3,5,60.0,2,5,4,1,8,17,9,0
João Teixeira,POR,MF,Gil Vicente FC,30-275,1994,0.5,3,3,0,2,1,0,1,0.0,1,1,0,1,1,4,0,0
Jorge Teixeira,POR,"DF,FW",AVS Futebol,38-072,1986,1.6,1,0,1,0,0,1,1,100.0,0,2,0,2,1,2,9,0
Nigel Thomas,NED,"FW,MF",Nacional,23-280,2001,5.3,6,2,2,3,1,3,11,27.3,8,6,1,5,2,8,6,0
Demir Tıknaz,TUR,MF,Rio Ave,20-082,2004,2.6,12,7,6,5,1,5,10,50.0,5,5,3,2,5,17,4,1
Tomané,POR,FW,Farense,32-015,1992,4.0,3,1,1,2,0,1,2,50.0,1,3,0,3,0,3,7,0
Tomé,POR,GK,Boavista,17-327,2006,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
João Tomé,POR,"MF,DF",Rio Ave,21-269,2003,3.0,8,3,6,2,0,3,5,60.0,2,1,1,0,3,11,14,0
Mirko Topić,SRB,MF,Famalicão,23-276,2001,9.8,26,16,11,13,2,10,20,50.0,10,13,3,10,16,42,22,0
Diogo Travassos,POR,DF,Estrela,20-221,2004,3.3,3,2,1,2,0,0,2,0.0,2,5,1,4,3,6,2,0
Alfonso Trezza,URU,"FW,MF",Arouca,25-138,1999,5.9,8,6,4,3,1,2,8,25.0,6,9,1,8,1,9,8,0
Francisco Trincão,POR,"FW,MF",Sporting CP,24-314,1999,9.4,14,11,1,9,4,4,9,44.4,5,7,0,7,1,15,5,0
Anatolii Trubin,UKR,GK,Benfica,23-098,2001,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
