Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Tiago,BRA,FW,,19-191,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,2.96,2.96,0.00,2.96
Guilherme Tinga,BRA,DF,,31-045,1993,24,19,"1,780",19.8,1,0,1,1,0,0,2,0,1.8,1.8,1.4,3.1,28,85,60,0.05,0.00,0.05,0.05,0.05,0.09,0.07,0.16,0.09,0.16
Titi,BRA,DF,,36-218,1988,15,15,"1,300",14.4,1,0,1,1,0,0,6,0,0.2,0.2,0.5,0.7,3,29,0,0.07,0.00,0.07,0.07,0.07,0.01,0.04,0.05,0.01,0.05
Félix Torres Caicedo,ECU,DF,,27-279,1997,19,16,"1,440",16.0,0,0,0,0,0,0,3,0,0.8,0.8,0.8,1.6,5,54,2,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
Miguel Trauco,PER,DF,,32-052,1992,18,13,"1,115",12.4,2,0,2,2,0,0,2,1,0.3,0.3,0.5,0.8,2,69,12,0.16,0.00,0.16,0.16,0.16,0.02,0.04,0.07,0.02,0.07
Bruno Tubarão,BRA,DF,Goianiense,29-225,1995,15,10,959,10.7,0,0,0,0,0,0,4,1,0.2,0.2,0.6,0.8,31,57,27,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
Bruno Uvini,BRA,DF,,33-135,1991,6,5,428,4.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,12,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Enner Valencia,ECU,FW,,34-347,1989,14,8,644,7.2,1,0,1,1,0,1,2,0,2.7,1.9,0.3,2.2,15,5,42,0.14,0.00,0.14,0.14,0.14,0.38,0.04,0.42,0.27,0.31
Vanderlan,BRA,DF,,22-039,2002,19,7,831,9.2,0,1,1,0,0,0,0,0,0.3,0.3,1.9,2.2,13,23,59,0.00,0.11,0.11,0.00,0.11,0.03,0.20,0.24,0.03,0.24
Guillermo Varela,URU,DF,,31-206,1993,12,9,755,8.4,0,0,0,0,0,0,0,0,0.1,0.1,1.0,1.1,12,17,42,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13
Eduardo Vargas,CHI,"FW,MF",Mineiro,34-331,1989,17,5,581,6.5,6,1,7,6,0,0,0,0,3.2,3.2,0.7,3.9,10,28,53,0.93,0.15,1.08,0.93,1.08,0.50,0.11,0.61,0.50,0.61
Pablo Vegetti,ARG,FW,da Gama,36-001,1988,26,25,"2,262",25.1,9,1,10,9,0,2,5,0,10.3,8.7,1.9,10.6,8,28,93,0.36,0.04,0.40,0.36,0.40,0.41,0.08,0.48,0.35,0.42
Raphael Veiga,BRA,"MF,FW",,29-119,1995,25,21,"1,769",19.7,5,3,8,3,2,3,3,1,7.0,4.7,4.7,9.3,43,118,83,0.25,0.15,0.41,0.15,0.31,0.36,0.24,0.59,0.24,0.47
Fausto Vera,ARG,MF,Mineiro,24-204,2000,12,11,950,10.6,1,0,1,1,0,0,1,0,1.3,1.3,0.1,1.4,9,51,17,0.09,0.00,0.09,0.09,0.09,0.12,0.01,0.14,0.12,0.14
Fausto Vera,ARG,MF,,24-204,2000,6,2,212,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,6,21,6,0.00,0.00,0.00,0.00,0.00,0.12,0.04,0.16,0.12,0.16
Gabriel Veron,BRA,"FW,MF",,22-043,2002,20,15,"1,070",11.9,4,1,5,4,0,0,2,0,2.6,2.6,0.7,3.3,15,24,75,0.34,0.08,0.42,0.34,0.42,0.22,0.06,0.28,0.22,0.28
João Victor,BRA,DF,da Gama,26-091,1998,14,11,"1,014",11.3,1,0,1,1,0,0,4,1,0.2,0.2,0.6,0.8,18,38,9,0.09,0.00,0.09,0.09,0.09,0.02,0.06,0.07,0.02,0.07
Dudu Vieira,BRA,MF,,30-239,1994,4,3,262,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Felipe Vieira,,"DF,MF",,,,6,0,161,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Lucas Villalba,ARG,DF,,30-058,1994,18,9,876,9.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,8,30,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Mathías Villasanti,PAR,MF,,27-266,1997,18,18,"1,619",18.0,2,1,3,2,0,0,3,0,0.9,0.9,1.5,2.4,13,88,45,0.11,0.06,0.17,0.11,0.17,0.05,0.08,0.13,0.05,0.13
Matías Viña,URU,DF,,26-342,1997,9,4,422,4.7,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.8,7,15,37,0.00,0.00,0.00,0.00,0.00,0.05,0.12,0.18,0.05,0.18
Alix Vinicius,BRA,DF,Goianiense,24-345,1999,18,17,"1,412",15.7,0,0,0,0,0,0,5,2,0.8,0.8,0.6,1.4,8,55,8,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
Caio Vinícius,BRA,"DF,MF",,25-279,1999,10,8,600,6.7,0,0,0,0,0,0,6,0,0.5,0.5,0.0,0.5,4,27,6,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Mateus Vital,BRA,"MF,FW",,26-247,1998,13,2,323,3.6,1,0,1,1,0,0,0,0,0.5,0.5,0.3,0.8,9,17,19,0.28,0.00,0.28,0.28,0.28,0.15,0.08,0.23,0.15,0.23
Vitão,BRA,DF,,24-257,2000,20,18,"1,621",18.0,0,0,0,0,0,0,4,0,1.0,1.0,0.1,1.1,21,59,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Vitinho,BRA,DF,(RJ),25-085,1999,3,3,247,2.7,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,2,6,15,0.00,0.00,0.00,0.00,0.00,0.13,0.15,0.29,0.13,0.29
Vitinho,BRA,"FW,MF",Bull Bragantino,25-198,1999,26,16,"1,500",16.7,3,3,6,3,0,0,7,0,3.0,3.0,2.3,5.3,59,38,136,0.18,0.18,0.36,0.18,0.36,0.18,0.14,0.32,0.18,0.32
Paulo Vitor,BRA,MF,Mineiro,20-051,2004,8,3,286,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,8,4,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Rayan Vitor,BRA,"FW,MF",da Gama,18-074,2006,18,5,610,6.8,1,0,1,1,0,0,2,0,1.4,1.3,1.3,2.6,12,11,41,0.15,0.00,0.15,0.15,0.15,0.20,0.20,0.40,0.20,0.39
Felipe Vizeu,BRA,FW,,27-218,1997,10,0,129,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,4,4,11,0.00,0.00,0.00,0.00,0.00,0.11,0.12,0.23,0.11,0.23
Wagner,BRA,DF,,25-085,1999,28,28,"2,436",27.1,5,0,5,4,1,1,2,1,4.3,3.5,0.3,3.8,18,80,3,0.18,0.00,0.18,0.15,0.15,0.16,0.01,0.17,0.13,0.14
Walace,BRA,"MF,DF",,29-195,1995,8,4,314,3.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,6,22,5,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Wallace,BRA,"MF,FW",,19-251,2005,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16
Walter,BRA,GK,,36-333,1987,27,27,"2,430",27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Wanderson,BRA,"FW,MF",,30-009,1994,16,9,833,9.3,1,0,1,1,0,0,2,0,1.5,1.5,1.8,3.3,25,26,58,0.11,0.00,0.11,0.11,0.11,0.16,0.20,0.36,0.16,0.36
Welington,BRA,DF,Paulo,23-240,2001,21,18,"1,607",17.9,0,1,1,0,0,0,5,0,0.4,0.4,0.8,1.2,38,76,100,0.00,0.06,0.06,0.00,0.06,0.02,0.04,0.07,0.02,0.07
José Welison,BRA,MF,,29-219,1995,15,9,748,8.3,0,1,1,0,0,0,1,1,0.1,0.1,0.7,0.8,6,35,8,0.00,0.12,0.12,0.00,0.12,0.01,0.08,0.09,0.01,0.09
João Wellington,BRA,"MF,FW",,20-288,2004,7,1,177,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Werton,BRA,"MF,FW",,21-030,2003,2,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Wesley,BRA,DF,,21-040,2003,23,18,"1,708",19.0,0,2,2,0,0,0,1,0,0.9,0.9,2.1,3.0,40,58,156,0.00,0.11,0.11,0.00,0.11,0.05,0.11,0.16,0.05,0.16
Wesley,BRA,"FW,MF",,25-200,1999,25,22,"1,896",21.1,7,1,8,7,0,0,7,0,5.5,5.5,2.1,7.6,80,77,175,0.33,0.05,0.38,0.33,0.38,0.26,0.10,0.36,0.26,0.36
Wesley,BRA,FW,,19-225,2005,23,17,"1,438",16.0,2,1,3,2,0,0,2,0,1.8,1.8,2.4,4.1,79,45,124,0.13,0.06,0.19,0.13,0.19,0.11,0.15,0.26,0.11,0.26
Wéverton,BRA,GK,,36-308,1987,28,28,"2,520",28.0,0,1,1,0,0,0,2,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.04,0.04,0.00,0.04,0.00,0.01,0.01,0.00,0.01
William,BRA,DF,,29-196,1995,26,26,"2,288",25.4,5,5,10,2,3,3,6,0,4.0,1.7,3.2,5.0,61,107,152,0.20,0.20,0.39,0.08,0.28,0.16,0.13,0.29,0.07,0.20
Willian,BRA,MF,,31-153,1993,27,23,"2,015",22.4,5,1,6,5,0,0,5,0,3.5,3.5,0.9,4.3,9,78,36,0.22,0.04,0.27,0.22,0.27,0.15,0.04,0.19,0.15,0.19
Samuel Xavier,BRA,DF,,34-132,1990,22,22,"1,862",20.7,0,2,2,0,0,0,3,0,0.5,0.5,0.9,1.5,35,66,54,0.00,0.10,0.10,0.00,0.10,0.03,0.05,0.07,0.03,0.07
Yago,BRA,MF,,29-256,1995,7,0,56,0.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,3,3,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.11,0.06,0.11
Bruno Zapelli,ARG,"MF,FW",Paranaense,22-152,2002,24,15,"1,181",13.1,0,3,3,0,0,0,3,0,2.6,2.6,3.6,6.2,32,67,100,0.00,0.23,0.23,0.00,0.23,0.20,0.28,0.47,0.20,0.47
Federico Zaracho,ARG,MF,Mineiro,26-220,1998,13,10,724,8.0,2,0,2,2,0,0,1,0,0.7,0.7,0.6,1.3,5,25,30,0.25,0.00,0.25,0.25,0.25,0.09,0.07,0.16,0.09,0.16
Zeca,BRA,DF,,30-153,1994,5,4,388,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,14,17,12,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05
Mateo Zuleta,COL,"FW,MF",Goianiense,22-131,2002,4,0,49,0.5,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,3,2,13,1.84,0.00,1.84,1.84,1.84,0.90,0.14,1.05,0.90,1.05
