Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Jean Carlos Vicente,BRA,"MF,FW",Juventude,32-245,1992,17,12,896,10.0,4,2,6,4,0,0,2,0,1.6,1.6,2.3,4.0,25,46,35,0.40,0.20,0.60,0.40,0.60,0.17,0.23,0.40,0.17,0.40
André Carrillo,PER,MF,Corinthians,33-125,1991,4,1,161,1.8,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.5,3,9,4,0.00,0.56,0.56,0.00,0.56,0.08,0.19,0.27,0.08,0.27
Ronie Carrillo,ECU,FW,Juventude,28-039,1996,12,8,624,6.9,1,0,1,1,0,0,0,0,0.9,0.9,0.2,1.2,6,10,27,0.14,0.00,0.14,0.14,0.14,0.13,0.04,0.17,0.13,0.17
Gabriel Carvalho,BRA,"FW,MF",Internacional,17-061,2007,14,13,958,10.6,1,2,3,1,0,0,3,0,2.5,2.5,3.1,5.6,39,45,132,0.09,0.19,0.28,0.09,0.28,0.24,0.29,0.53,0.24,0.53
Cássio,BRA,GK,Cruzeiro,37-133,1987,14,14,"1,260",14.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cássio,BRA,GK,Corinthians,37-133,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Iury de Castilho,BRA,"FW,MF",Vitória,29-041,1995,5,0,124,1.4,1,0,1,1,0,0,1,0,1.2,1.2,0.0,1.2,5,8,8,0.73,0.00,0.73,0.73,0.73,0.85,0.02,0.87,0.85,0.87
Erick Castillo,ECU,"FW,MF",Vitória,29-255,1995,9,1,274,3.0,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.8,5,2,18,0.33,0.00,0.33,0.33,0.33,0.24,0.01,0.25,0.24,0.25
Ivan Cavaleiro,POR,"FW,MF",Red Bull Bragantino,30-365,1993,2,0,52,0.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,3,5,0.00,0.00,0.00,0.00,0.00,0.26,0.05,0.31,0.26,0.31
Murilo Cerqueira,BRA,DF,Palmeiras,27-204,1997,21,21,"1,842",20.5,1,0,1,1,0,0,6,1,1.3,1.3,0.3,1.7,19,101,2,0.05,0.00,0.05,0.05,0.05,0.07,0.02,0.08,0.07,0.08
Reynaldo Cesar Moraes,BRA,DF,Vitória,27-288,1997,5,3,356,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Christian,BRA,"MF,FW",Ath Paranaense,23-303,2000,19,15,"1,334",14.8,1,0,1,1,0,0,6,0,1.4,1.4,1.8,3.2,14,55,96,0.07,0.00,0.07,0.07,0.07,0.09,0.12,0.21,0.09,0.21
Eliel Chrystian,BRA,"FW,MF",Cuiabá,21-265,2003,18,1,354,3.9,1,0,1,1,0,0,1,0,1.1,1.1,0.0,1.2,4,1,22,0.25,0.00,0.25,0.25,0.25,0.29,0.01,0.30,0.29,0.30
Chumbinho,BRA,"MF,FW",Red Bull Bragantino,21-025,2003,2,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.84,0.84,0.84
Cicinho,BUL,"DF,FW",Bahia,35-296,1988,6,1,85,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,8,6,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
José Cifuentes,ECU,MF,Cruzeiro,25-219,1999,3,1,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,8,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Claudinho,BRA,DF,Criciúma,24-023,2000,28,18,"1,714",19.0,2,3,5,2,0,0,3,0,1.0,1.0,3.3,4.4,38,93,89,0.11,0.16,0.26,0.11,0.26,0.06,0.17,0.23,0.06,0.23
Mateus Claus,BRA,GK,Juventude,30-075,1994,4,3,316,3.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Clayson,BRA,"FW,MF",Cuiabá,29-212,1995,24,19,"1,351",15.0,5,0,5,5,0,0,5,0,2.1,2.1,0.5,2.6,41,47,81,0.33,0.00,0.33,0.33,0.33,0.14,0.03,0.17,0.14,0.17
Clayton,BRA,DF,Internacional,24-196,2000,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Clayton,BRA,FW,Vasco da Gama,25-280,1999,6,1,146,1.6,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.8,1,2,9,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.48,0.48,0.48
Cleiton,BRA,DF,Flamengo,21-175,2003,2,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Mateus Cocão,BRA,MF,Vasco da Gama,22-213,2002,24,17,"1,486",16.5,2,1,3,2,0,0,8,1,0.6,0.6,0.2,0.8,11,86,20,0.12,0.06,0.18,0.12,0.18,0.03,0.01,0.05,0.03,0.05
Robert Conceição,BRA,"MF,DF",Atlético Mineiro,21-089,2003,3,0,22,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,4,6,0.00,0.00,0.00,0.00,0.00,0.92,0.75,1.67,0.92,1.67
Igor Coronado,BRA,"MF,FW",Corinthians,32-060,1992,24,10,"1,208",13.4,1,2,3,1,0,0,5,0,0.9,0.9,3.6,4.5,63,106,74,0.07,0.15,0.22,0.07,0.22,0.07,0.27,0.34,0.07,0.34
Diego Costa,ESP,FW,Grêmio,36-010,1988,8,3,292,3.2,1,1,2,1,0,0,2,1,0.7,0.7,0.3,1.0,4,8,21,0.31,0.31,0.62,0.31,0.62,0.21,0.08,0.29,0.21,0.29
Douglas Costa,BRA,FW,Fluminense,34-033,1990,10,2,292,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,12,19,30,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.15,0.03,0.15
Philippe Coutinho,BRA,MF,Vasco da Gama,32-127,1992,8,3,306,3.4,1,0,1,1,0,0,0,0,1.5,1.5,0.5,2.0,11,17,17,0.29,0.00,0.29,0.29,0.29,0.45,0.13,0.59,0.45,0.59
Franco Cristaldo,ARG,"MF,FW",Grêmio,28-063,1996,26,21,"1,718",19.1,5,2,7,4,1,1,1,0,4.4,3.6,3.5,7.1,26,129,108,0.26,0.10,0.37,0.21,0.31,0.23,0.18,0.42,0.19,0.37
Alejo Cruz,URU,"MF,FW",Atl Goianiense,24-046,2000,27,14,"1,446",16.1,1,1,2,0,1,1,4,0,1.6,0.8,2.4,3.2,43,73,106,0.06,0.06,0.12,0.00,0.06,0.10,0.15,0.25,0.05,0.20
Tomás Cuello,ARG,"FW,MF",Ath Paranaense,24-226,2000,22,14,"1,166",13.0,1,3,4,1,0,0,2,0,1.7,1.7,2.9,4.6,56,50,124,0.08,0.23,0.31,0.08,0.31,0.13,0.22,0.36,0.13,0.36
Víctor Cuesta,ARG,DF,Bahia,35-333,1988,7,7,506,5.6,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,1,14,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Cuiabano,BRA,DF,Grêmio,21-244,2003,2,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Cuiabano,BRA,DF,Botafogo (RJ),21-244,2003,17,14,"1,204",13.4,4,1,5,4,0,0,4,0,1.3,1.3,0.5,1.8,25,29,105,0.30,0.07,0.37,0.30,0.37,0.10,0.04,0.14,0.10,0.14
Lucas Cunha,BRA,DF,Red Bull Bragantino,27-268,1997,8,5,512,5.7,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,0,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Matheus Cunha,BRA,GK,Flamengo,23-146,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Danielzinho,BRA,"MF,FW",Atl Goianiense,28-280,1996,4,0,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,16,9,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13
David,BRA,FW,Vasco da Gama,29-000,1995,23,20,"1,588",17.6,4,3,7,4,0,0,7,1,1.8,1.8,1.9,3.8,41,48,127,0.23,0.17,0.40,0.23,0.40,0.10,0.11,0.21,0.10,0.21
David,BRA,"MF,FW",Juventude,24-282,2000,2,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giorgian De Arrascaeta,URU,MF,Flamengo,30-138,1994,13,10,897,10.0,4,5,9,4,0,0,2,0,1.6,1.6,1.7,3.3,17,73,78,0.40,0.50,0.90,0.40,0.90,0.16,0.17,0.34,0.16,0.34
Nicolás De La Cruz,URU,MF,Flamengo,27-138,1997,12,10,855,9.5,2,2,4,2,0,0,1,0,1.6,1.6,2.0,3.6,16,90,32,0.21,0.21,0.42,0.21,0.42,0.17,0.21,0.37,0.17,0.37
Sergio Antonio De Luiz Junior,BRA,MF,Criciúma,29-194,1995,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sergio Antonio De Luiz Junior,BRA,"FW,MF",Vasco da Gama,29-194,1995,2,0,41,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,5,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
Denilson,BRA,MF,Cuiabá,23-208,2001,24,20,"1,566",17.4,0,3,3,0,0,0,7,0,0.8,0.8,1.8,2.6,25,80,34,0.00,0.17,0.17,0.00,0.17,0.05,0.10,0.15,0.05,0.15
Derek,BRA,FW,Atl Goianiense,26-320,1997,17,4,467,5.2,1,0,1,1,0,0,1,1,1.5,1.5,1.3,2.9,8,9,25,0.19,0.00,0.19,0.19,0.19,0.30,0.26,0.55,0.30,0.55
Deyverson,BRA,FW,Atlético Mineiro,33-162,1991,9,6,543,6.0,2,1,3,2,0,1,3,0,1.9,1.0,0.6,1.7,2,7,28,0.33,0.17,0.50,0.33,0.50,0.31,0.10,0.41,0.17,0.28
Deyverson,BRA,FW,Cuiabá,33-162,1991,4,2,220,2.4,1,0,1,1,0,0,0,0,0.9,0.9,0.1,0.9,2,6,7,0.41,0.00,0.41,0.41,0.41,0.36,0.02,0.39,0.36,0.39
Lucas Di Yorio,ARG,FW,Ath Paranaense,27-330,1996,17,7,726,8.1,3,0,3,3,0,0,1,0,3.1,3.1,0.2,3.3,14,9,39,0.37,0.00,0.37,0.37,0.37,0.39,0.02,0.41,0.39,0.41
Matheus Dias,BRA,"FW,MF",Internacional,27-253,1997,3,1,71,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lautaro Díaz,ARG,FW,Cruzeiro,26-149,1998,11,7,592,6.6,1,0,1,1,0,0,1,0,0.7,0.7,0.5,1.1,13,15,43,0.15,0.00,0.15,0.15,0.15,0.10,0.07,0.17,0.10,0.17
Diego,BRA,DF,São Paulo,25-088,1999,14,9,894,9.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,4,40,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Dodi,BRA,MF,Grêmio,28-183,1996,25,20,"1,817",20.2,0,2,2,0,0,0,5,0,0.6,0.6,1.1,1.7,20,68,14,0.00,0.10,0.10,0.00,0.10,0.03,0.06,0.09,0.03,0.09
Maxime Dominguez,SUI,"FW,MF",Vasco da Gama,28-259,1996,2,1,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08
Matheus Donelli,BRA,GK,Corinthians,22-153,2002,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Thiago dos Santos,BRA,DF,Fluminense,35-042,1989,18,15,"1,343",14.9,0,0,0,0,0,0,7,0,0.9,0.9,0.0,0.9,9,41,3,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Lucca Drummond,BRA,FW,Internacional,20-279,2004,5,2,159,1.8,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,3,1,8,0.00,0.57,0.57,0.00,0.57,0.00,0.17,0.17,0.00,0.17
David Duarte,BRA,DF,Bahia,29-267,1995,1,1,75,0.8,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,2,0,1.20,0.00,1.20,1.20,1.20,0.18,0.00,0.18,0.18,0.18
Dudu,BRA,MF,Vitória,25-134,1999,5,4,296,3.3,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.1,4,30,8,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Dudu,BRA,"FW,MF",Palmeiras,32-284,1992,12,3,329,3.7,0,0,0,0,0,0,0,0,1.0,1.0,0.2,1.3,26,20,47,0.00,0.00,0.00,0.00,0.00,0.28,0.06,0.35,0.28,0.35
Edenílson,BRA,"MF,FW",Grêmio,34-304,1989,22,13,"1,016",11.3,1,1,2,1,0,0,3,0,1.9,1.9,0.8,2.7,18,41,49,0.09,0.09,0.18,0.09,0.18,0.17,0.07,0.24,0.17,0.24
Éder,ITA,FW,Criciúma,37-337,1986,16,10,764,8.5,0,0,0,0,0,0,5,0,1.1,1.1,1.3,2.3,13,22,60,0.00,0.00,0.00,0.00,0.00,0.13,0.15,0.28,0.13,0.28
EDU,BRA,DF,Vitória,24-123,2000,5,0,177,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carlos Eduardo,BRA,"FW,MF",Vitória,28-007,1996,9,5,455,5.1,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,9,10,21,0.00,0.00,0.00,0.00,0.00,0.13,0.02,0.15,0.13,0.15
Carlos Eduardo,BRA,"FW,MF",Atlético Mineiro,20-146,2004,20,12,"1,008",11.2,3,0,3,3,0,0,1,0,1.9,1.9,0.1,2.1,13,16,65,0.27,0.00,0.27,0.27,0.27,0.17,0.01,0.18,0.17,0.18
Carlos Eduardo,BRA,"FW,MF",Botafogo (RJ),35-000,1989,10,7,613,6.8,2,1,3,2,0,1,1,0,1.5,0.7,0.4,1.0,11,26,20,0.29,0.15,0.44,0.29,0.44,0.21,0.06,0.27,0.10,0.15
Alysson Edward,BRA,"MF,FW",Grêmio,18-165,2006,2,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Eli,BRA,FW,Atl Goianiense,20-208,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.38,0.38,0.38
Kauã Elias,BRA,FW,Fluminense,18-203,2006,21,9,936,10.4,5,1,6,5,0,0,2,0,3.8,3.8,1.3,5.1,16,24,66,0.48,0.10,0.58,0.48,0.58,0.36,0.12,0.49,0.36,0.49
Rafael Elias,BRA,FW,Cruzeiro,25-188,1999,5,0,103,1.1,1,0,1,1,0,0,2,0,0.6,0.6,0.0,0.6,0,3,9,0.87,0.00,0.87,0.87,0.87,0.50,0.00,0.50,0.50,0.50
Eliédson,BRA,MF,Criciúma,21-214,2003,4,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rodrigo Ely,BRA,DF,Grêmio,30-349,1993,16,14,"1,255",13.9,1,0,1,1,0,0,4,0,0.9,0.9,0.1,1.0,1,28,4,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07
Emersonn,BRA,"FW,MF",Ath Paranaense,20-093,2004,4,2,161,1.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,4,3,12,0.00,0.00,0.00,0.00,0.00,0.15,0.08,0.23,0.15,0.23
Leandro Emmanuel Martínez,ARG,"MF,FW",Fortaleza,30-135,1994,12,5,523,5.8,0,2,2,0,0,0,3,0,0.5,0.5,0.6,1.1,7,27,23,0.00,0.34,0.34,0.00,0.34,0.09,0.10,0.19,0.09,0.19
Alan Empereur,BRA,DF,Cuiabá,30-221,1994,25,25,"2,143",23.8,0,0,0,0,0,0,8,0,0.5,0.5,1.0,1.5,14,83,12,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Endrick,BRA,"MF,FW",Palmeiras,18-088,2006,6,6,453,5.0,0,0,0,0,0,0,3,0,1.1,1.1,0.7,1.8,10,15,28,0.00,0.00,0.00,0.00,0.00,0.21,0.14,0.35,0.21,0.35
Erick,BRA,"MF,DF",Ath Paranaense,26-338,1997,25,22,"1,885",20.9,1,1,2,1,0,0,1,0,2.6,2.6,1.4,3.9,13,88,30,0.05,0.05,0.10,0.05,0.10,0.12,0.06,0.19,0.12,0.19
Erick,BRA,"FW,MF",São Paulo,26-312,1997,16,4,513,5.7,1,2,3,1,0,0,3,0,0.6,0.6,2.0,2.5,22,30,59,0.18,0.35,0.53,0.18,0.53,0.10,0.35,0.45,0.10,0.45
Erick,BRA,FW,Juventude,27-288,1997,27,23,"1,718",19.1,3,2,5,3,0,0,1,0,3.3,3.3,2.2,5.5,29,27,92,0.16,0.10,0.26,0.16,0.26,0.17,0.11,0.29,0.17,0.29
Esquerdinha,BRA,"DF,FW",Fluminense,18-232,2006,5,1,128,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,8,6,5,0.00,0.00,0.00,0.00,0.00,0.08,0.26,0.34,0.08,0.34
Lucas Esquivel,ARG,DF,Ath Paranaense,23-003,2001,23,21,"1,857",20.6,0,3,3,0,0,0,5,1,0.5,0.5,2.6,3.1,36,109,69,0.00,0.15,0.15,0.00,0.15,0.02,0.13,0.15,0.02,0.15
Estevão,BRA,FW,Palmeiras,18-176,2006,23,18,"1,416",15.7,9,7,16,7,2,2,2,0,6.1,4.5,5.2,9.7,83,59,185,0.57,0.44,1.02,0.44,0.89,0.39,0.33,0.71,0.29,0.61
Lucas Esteves,BRA,"DF,MF",Vitória,24-115,2000,26,24,"2,212",24.6,1,2,3,1,0,0,8,0,1.3,1.3,1.9,3.2,34,86,98,0.04,0.08,0.12,0.04,0.12,0.05,0.08,0.13,0.05,0.13
Guilherme Estrella,BRA,MF,Vasco da Gama,19-178,2005,3,3,146,1.6,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,4,7,0.62,0.00,0.62,0.62,0.62,0.24,0.02,0.26,0.24,0.26
Oscar Estupiñan,COL,"FW,MF",Bahia,27-293,1996,11,1,252,2.8,3,1,4,3,0,0,1,0,3.4,3.4,0.1,3.5,1,6,17,1.07,0.36,1.43,1.07,1.43,1.22,0.05,1.26,1.22,1.26
Lucas Evangelista,BRA,MF,Red Bull Bragantino,29-164,1995,23,21,"1,775",19.7,2,2,4,2,0,0,3,0,2.2,2.2,1.1,3.3,18,95,56,0.10,0.10,0.20,0.10,0.20,0.11,0.06,0.17,0.11,0.17
Everaldo,BRA,"MF,FW",Vitória,30-142,1994,9,1,214,2.4,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,6,9,25,0.42,0.00,0.42,0.42,0.42,0.13,0.00,0.13,0.13,0.13
Éverson,BRA,GK,Atlético Mineiro,34-087,1990,18,18,"1,612",17.9,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Everton,BRA,"FW,MF",Grêmio,27-214,1997,12,4,457,5.1,0,0,0,0,0,0,4,0,0.2,0.2,0.7,0.9,11,11,28,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.18,0.05,0.18
Everton,BRA,FW,Red Bull Bragantino,22-236,2002,1,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Evertton,BRA,MF,Flamengo,21-232,2003,8,1,180,2.0,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,2,8,2,0.50,0.00,0.50,0.50,0.50,0.30,0.01,0.31,0.30,0.31
Ewerton,BRA,"DF,FW",Juventude,23-342,2000,16,6,700,7.8,1,1,2,1,0,0,0,0,0.7,0.7,1.0,1.7,7,18,35,0.13,0.13,0.26,0.13,0.26,0.09,0.13,0.21,0.09,0.21
Fabiano,BRA,DF,Botafogo (RJ),18-185,2006,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bruno Fabiano Alves,BRA,DF,Cuiabá,33-184,1991,19,12,"1,205",13.4,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,8,29,2,0.07,0.00,0.07,0.07,0.07,0.05,0.00,0.05,0.05,0.05
Fabinho,BRA,MF,Palmeiras,22-191,2002,16,4,490,5.4,1,0,1,1,0,0,2,0,0.3,0.3,0.2,0.5,3,33,11,0.18,0.00,0.18,0.18,0.18,0.05,0.04,0.08,0.05,0.08
Fábio,BRA,GK,Fluminense,44-017,1980,28,28,"2,520",28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fábio,BRA,DF,Grêmio,34-100,1990,12,8,677,7.5,0,0,0,0,0,0,1,1,0.4,0.4,0.4,0.8,11,15,40,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
Fabrício,BRA,GK,Internacional,38-284,1986,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fabrício,BRA,GK,Red Bull Bragantino,24-124,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fagner,BRA,DF,Corinthians,35-128,1989,13,11,823,9.1,0,1,1,0,0,0,3,1,0.1,0.1,1.9,2.0,12,38,40,0.00,0.11,0.11,0.00,0.11,0.01,0.21,0.22,0.01,0.22
Rodrigo Fagundes,BRA,DF,Criciúma,37-221,1987,24,24,"2,160",24.0,2,1,3,2,0,0,7,0,1.1,1.1,1.0,2.2,15,87,3,0.08,0.04,0.12,0.08,0.12,0.05,0.04,0.09,0.05,0.09
Luiz Felipe,BRA,DF,Atl Goianiense,31-038,1993,13,7,820,9.1,1,0,1,1,0,0,4,1,0.9,0.9,0.0,0.9,2,14,0,0.11,0.00,0.11,0.11,0.11,0.10,0.00,0.10,0.10,0.10
Marcos Felipe,BRA,GK,Bahia,28-187,1996,29,29,"2,610",29.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucas Fernandes,BRA,"MF,FW",Cuiabá,27-027,1997,17,8,818,9.1,1,1,2,1,0,0,3,0,0.7,0.7,0.5,1.2,6,37,24,0.11,0.11,0.22,0.11,0.22,0.08,0.06,0.14,0.08,0.14
Matheus Fernandes,BRA,MF,Red Bull Bragantino,26-109,1998,10,6,482,5.4,1,1,2,1,0,0,2,0,0.5,0.5,0.6,1.1,5,26,12,0.19,0.19,0.37,0.19,0.37,0.10,0.11,0.21,0.10,0.21
Nathan Fernandes,BRA,"FW,MF",Grêmio,19-244,2005,17,1,494,5.5,0,0,0,0,0,0,3,0,1.5,1.5,0.1,1.6,17,15,48,0.00,0.00,0.00,0.00,0.00,0.27,0.02,0.28,0.27,0.28
Gatito Fernández,PAR,GK,Botafogo (RJ),36-202,1988,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fernandinho,BRA,MF,Ath Paranaense,39-166,1985,18,16,"1,365",15.2,2,3,5,1,1,1,6,0,1.4,0.6,2.1,2.8,36,150,33,0.13,0.20,0.33,0.07,0.26,0.09,0.14,0.23,0.04,0.18
Fernando,BRA,DF,Ath Paranaense,25-033,1999,10,6,564,6.3,0,1,1,0,0,0,2,0,0.0,0.0,0.5,0.5,10,31,15,0.00,0.16,0.16,0.00,0.16,0.01,0.07,0.08,0.01,0.08
Fernando,BRA,"MF,DF",Internacional,37-084,1987,18,14,"1,283",14.3,1,0,1,1,0,0,6,0,0.4,0.4,0.4,0.8,14,56,6,0.07,0.00,0.07,0.07,0.07,0.03,0.03,0.06,0.03,0.06
Luiz Fernando,BRA,"FW,MF",Atl Goianiense,28-001,1996,25,24,"2,085",23.2,6,0,6,6,0,0,6,0,4.1,4.1,1.1,5.2,71,70,204,0.26,0.00,0.26,0.26,0.26,0.18,0.05,0.22,0.18,0.22
Nahuel Ferraresi,VEN,DF,São Paulo,25-333,1998,14,9,902,10.0,1,1,2,1,0,0,2,0,0.4,0.4,0.8,1.1,9,45,14,0.10,0.10,0.20,0.10,0.20,0.04,0.08,0.11,0.04,0.11
Ferreira,BRA,"FW,MF",São Paulo,26-291,1997,20,9,856,9.5,5,1,6,5,0,0,4,0,2.8,2.8,1.6,4.4,55,49,112,0.53,0.11,0.63,0.53,0.63,0.29,0.17,0.46,0.29,0.46
Jean Carlos Alves Ferreira,BRA,"MF,FW",Atl Goianiense,19-162,2005,2,0,9,0.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,0,2,0.00,0.00,0.00,0.00,0.00,5.51,0.00,5.51,5.51,5.51
Tobias Figueiredo,POR,DF,Criciúma,30-258,1994,17,15,"1,362",15.1,1,0,1,1,0,0,5,0,0.3,0.3,0.0,0.3,1,37,1,0.07,0.00,0.07,0.07,0.07,0.02,0.00,0.02,0.02,0.02
Filipinho,BRA,MF,Ath Paranaense,22-365,2001,9,3,180,2.0,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,3,4,3,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
