Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Kévin Denkey,TOG,FW,Brugge,22,2000,28,28,"2,494",27.7,23,0,23,21,2,3,6,0,19.2,16.8,2.8,19.6,44,62,271,0.83,0.00,0.83,0.76,0.76,0.69,0.10,0.79,0.61,0.71
Jerome Deom,BEL,"MF,FW",,24,1999,22,7,763,8.5,1,1,2,1,0,0,1,1,1.5,1.5,0.8,2.3,19,28,46,0.12,0.12,0.24,0.12,0.24,0.18,0.10,0.27,0.18,0.27
Laurent Depoitre,BEL,FW,,34,1988,9,4,390,4.3,1,1,2,1,0,0,0,0,1.9,1.9,0.7,2.5,5,10,36,0.23,0.23,0.46,0.23,0.46,0.43,0.15,0.58,0.43,0.58
Gilles Dewaele,BEL,"DF,MF",Liège,27,1996,21,5,673,7.5,0,1,1,0,0,0,2,0,0.5,0.5,1.0,1.5,11,30,30,0.00,0.13,0.13,0.00,0.13,0.07,0.13,0.20,0.07,0.20
Sada Diallo,BEL,"MF,DF",Molenbeek,21,2002,6,1,86,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Amadou Diawara,GUI,MF,,26,1997,11,6,594,6.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,5,27,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Moussa Djenepo,MLI,"DF,FW",Liège,25,1998,23,20,"1,492",16.6,1,0,1,1,0,0,3,0,1.0,1.0,1.5,2.5,70,28,147,0.06,0.00,0.06,0.06,0.06,0.06,0.09,0.15,0.06,0.15
Noah Dodeigne,BEL,"DF,FW",Liège,20,2003,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kasper Dolberg,DEN,FW,,25,1997,29,28,"2,154",23.9,13,2,15,10,3,3,2,0,12.8,10.4,1.8,12.2,26,33,133,0.54,0.08,0.63,0.42,0.50,0.54,0.07,0.61,0.44,0.51
Joren Dom,BEL,"MF,DF",Leuven,33,1989,21,14,"1,437",16.0,0,1,1,0,0,0,2,0,2.2,2.2,0.3,2.5,11,49,37,0.00,0.06,0.06,0.00,0.06,0.14,0.02,0.16,0.14,0.16
Djovkar Doudaev,BEL,DF,Molenbeek,19,2003,5,1,205,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Mahamadou Doumbia,MLI,MF,,19,2004,9,4,365,4.1,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,10,16,8,0.25,0.00,0.25,0.25,0.25,0.08,0.00,0.08,0.08,0.08
Souleyman Doumbia,CIV,DF,Liège,26,1996,8,7,559,6.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,7,28,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
Vetle Dragsnes,NOR,"DF,MF",,29,1994,23,20,"1,754",19.5,2,3,5,2,0,0,1,0,1.2,1.2,1.7,2.9,37,72,113,0.10,0.15,0.26,0.10,0.26,0.06,0.09,0.15,0.06,0.15
Denis Drăguș,ROU,FW,Liège,24,1999,6,4,312,3.5,1,0,1,1,0,0,1,0,0.8,0.8,0.0,0.8,13,15,29,0.29,0.00,0.29,0.29,0.29,0.23,0.01,0.24,0.23,0.24
Anders Dreyer,DEN,"FW,MF",,25,1998,28,26,"2,240",24.9,15,8,23,12,3,3,2,1,10.5,8.1,6.1,14.3,73,107,209,0.60,0.32,0.92,0.48,0.80,0.42,0.25,0.67,0.33,0.57
Olivier Dumont,BEL,MF,,21,2002,12,0,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.12,0.09,0.12
Maxime Dupé,FRA,GK,,30,1993,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pierre Dwomoh,BEL,MF,Molenbeek,19,2004,28,27,"2,279",25.3,1,1,2,1,0,0,6,0,1.4,1.4,2.3,3.7,27,114,46,0.04,0.04,0.08,0.04,0.08,0.05,0.09,0.15,0.05,0.15
Aron Dønnum,NOR,"DF,FW",Liège,25,1998,5,5,428,4.8,0,1,1,0,0,0,2,0,0.1,0.1,0.7,0.7,10,15,26,0.00,0.21,0.21,0.00,0.21,0.02,0.14,0.16,0.02,0.16
Malcolm Ebiowei,ENG,"FW,MF",Molenbeek,19,2003,4,1,146,1.6,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,6,5,15,0.00,0.62,0.62,0.00,0.62,0.04,0.06,0.10,0.04,0.10
Dennis Eckert,GER,FW,SG,26,1997,23,14,"1,138",12.6,7,2,9,4,3,3,1,0,8.1,5.8,1.6,7.4,24,31,102,0.55,0.16,0.71,0.32,0.47,0.64,0.13,0.77,0.46,0.58
Malamine Efekele,FRA,"FW,MF",Brugge,19,2004,7,1,184,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,1,13,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Chidera Ejuke,NGA,"FW,DF",,25,1998,21,14,"1,324",14.7,3,4,7,3,0,0,3,0,2.3,2.3,4.0,6.3,73,99,152,0.20,0.27,0.48,0.20,0.48,0.15,0.27,0.43,0.15,0.43
Jurgen Ekkelenkamp,NED,MF,,23,2000,29,27,"2,112",23.5,5,1,6,5,0,0,3,0,6.9,6.9,2.7,9.7,31,109,101,0.21,0.04,0.26,0.21,0.26,0.29,0.12,0.41,0.29,0.41
Renaud Emond,BEL,FW,Liège,31,1991,3,1,99,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,6,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.18,0.14,0.18
Renaud Emond,BEL,FW,,31,1991,7,5,431,4.8,2,0,2,2,0,0,2,0,0.8,0.8,0.2,1.0,2,11,21,0.42,0.00,0.42,0.42,0.42,0.18,0.03,0.21,0.18,0.21
Romaric Etonde,FRA,MF,Brugge,18,2005,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alieu Fadera,GAM,"FW,DF",,21,2001,16,12,965,10.7,3,1,4,3,0,0,3,0,2.5,2.5,5.2,7.8,38,24,111,0.28,0.09,0.37,0.28,0.37,0.24,0.49,0.73,0.24,0.73
Noah Fadiga,SEN,"DF,FW",,23,1999,15,3,414,4.6,0,1,1,0,0,0,2,1,0.7,0.7,0.9,1.6,8,8,39,0.00,0.22,0.22,0.00,0.22,0.15,0.20,0.36,0.15,0.36
Matias Fernandez-Pardo,BEL,"FW,MF",,18,2005,5,2,186,2.1,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,15,7,20,0.48,0.00,0.48,0.48,0.48,0.23,0.07,0.30,0.23,0.30
Fabio Ferraro,BEL,MF,Molenbeek,20,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oleksandr Filin,RUS,DF,,27,1996,12,9,871,9.7,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,5,43,3,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Matteo Filorizzo,BEL,"FW,MF",,17,2006,3,0,35,0.4,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,2,0.00,0.00,0.00,0.00,0.00,1.35,0.00,1.35,1.35,1.35
Seydou Fini,ITA,"DF,FW",Liège,17,2006,4,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alfreð Finnbogason,ISL,FW,,34,1989,27,11,"1,123",12.5,1,3,4,1,0,0,3,0,3.1,3.1,1.6,4.7,14,31,67,0.08,0.24,0.32,0.08,0.32,0.25,0.13,0.38,0.25,0.38
Mathias Fixelles,BEL,MF,,26,1996,11,5,572,6.4,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.5,13,41,16,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
Alexis Flips,FRA,"FW,MF",,23,2000,12,5,381,4.2,0,0,0,0,0,0,2,0,0.5,0.5,0.6,1.1,10,19,42,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.26,0.13,0.26
Malick Fofana,BEL,"DF,MF",,18,2005,19,12,"1,146",12.7,2,3,5,2,0,0,1,0,1.9,1.9,4.5,6.4,86,45,110,0.16,0.24,0.39,0.16,0.39,0.15,0.35,0.50,0.15,0.50
Núrio Fortuna,ANG,"DF,MF",,28,1995,10,4,394,4.4,0,0,0,0,0,0,2,1,0.3,0.3,0.0,0.3,4,22,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Marlon Fossey,USA,DF,Liège,24,1998,24,21,"1,623",18.0,1,2,3,1,0,0,1,0,1.4,1.4,2.3,3.6,45,52,100,0.06,0.11,0.17,0.06,0.17,0.08,0.13,0.20,0.08,0.20
Iver Fossum,NOR,"MF,FW",,27,1996,4,2,170,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,7,4,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10
Daam Foulon,BEL,"DF,MF",,24,1999,29,29,"2,536",28.2,2,2,4,2,0,0,6,0,1.6,1.6,2.1,3.8,74,118,142,0.07,0.07,0.14,0.07,0.14,0.06,0.08,0.13,0.06,0.13
Guillaume François,BEL,DF,SG,33,1990,5,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matija Frigan,CRO,FW,,20,2003,23,12,"1,004",11.2,4,0,4,4,0,0,1,0,3.1,3.1,0.3,3.4,10,16,51,0.36,0.00,0.36,0.36,0.36,0.28,0.03,0.31,0.28,0.31
Haruya Fujii,JPN,DF,,22,2000,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,15,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Joel Fujita,JPN,MF,,21,2002,20,10,893,9.9,1,1,2,1,0,0,2,0,0.9,0.9,0.8,1.8,10,52,22,0.10,0.10,0.20,0.10,0.20,0.09,0.08,0.18,0.09,0.18
Matías Galarza,ARG,MF,,21,2002,22,15,"1,295",14.4,1,0,1,1,0,0,5,0,1.3,1.3,1.6,2.9,14,103,23,0.07,0.00,0.07,0.07,0.07,0.09,0.11,0.20,0.09,0.20
Omri Gandelman,ISR,MF,,23,2000,22,7,787,8.7,6,3,9,6,0,0,1,1,3.0,3.0,1.3,4.3,5,32,33,0.69,0.34,1.03,0.69,1.03,0.34,0.14,0.49,0.34,0.49
Munashe Garan'anga,ZIM,DF,,22,2001,6,5,437,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,13,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Federico Gattoni,ARG,DF,,24,1999,4,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yann Gboho,FRA,"MF,FW",Brugge,22,2001,20,16,"1,383",15.4,0,3,3,0,0,0,0,0,3.6,3.6,3.0,6.5,69,52,175,0.00,0.20,0.20,0.00,0.20,0.23,0.19,0.42,0.23,0.42
Théo Gécé,BEL,MF,Molenbeek,22,2001,7,1,128,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pieter Gerkens,BEL,"MF,FW",,27,1995,23,10,912,10.1,3,1,4,3,0,0,1,0,2.0,2.0,1.4,3.4,11,53,55,0.30,0.10,0.39,0.30,0.39,0.19,0.14,0.33,0.19,0.33
Nick Gillekens,BEL,GK,,28,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bruno Godeau,BEL,DF,,31,1992,28,28,"2,479",27.5,0,0,0,0,0,0,6,0,0.3,0.3,0.4,0.7,15,101,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Fernand Gouré,CIV,"FW,MF",,21,2002,4,0,30,0.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,0,6,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.77,0.77,0.77
Makhtar Gueye,SEN,FW,Molenbeek,25,1997,27,24,"2,180",24.2,8,1,9,8,0,0,9,2,11.4,11.4,1.8,13.2,24,45,111,0.33,0.04,0.37,0.33,0.37,0.47,0.07,0.54,0.47,0.54
Parfait Guiagon,CIV,"FW,MF",,22,2001,23,17,"1,367",15.2,5,2,7,5,0,0,0,0,1.9,1.9,1.5,3.5,47,75,101,0.33,0.13,0.46,0.33,0.46,0.13,0.10,0.23,0.13,0.23
Muhammed Gümüskaya,TUR,MF,,22,2001,3,1,79,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,4,12,0.00,0.00,0.00,0.00,0.00,0.23,0.14,0.37,0.23,0.37
Pape Habib Guèye,SEN,FW,,23,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,2,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51
Anouar Ait El Hadj,BEL,"MF,FW",,21,2002,9,3,282,3.1,2,0,2,2,0,0,2,0,0.7,0.7,0.4,1.2,4,20,27,0.64,0.00,0.64,0.64,0.64,0.23,0.14,0.37,0.23,0.37
Bakary Haidara,CIV,DF,,18,2005,5,4,350,3.9,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.2,1,8,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04
Geoffry Hairemans,BEL,"FW,MF",,31,1991,30,24,"2,081",23.1,5,3,8,2,3,3,2,0,5.2,2.8,4.2,7.0,44,197,154,0.22,0.13,0.35,0.09,0.22,0.22,0.18,0.41,0.12,0.30
Daiki Hashioka,JPN,"DF,MF",,24,1999,18,17,"1,499",16.7,2,2,4,2,0,0,4,0,1.6,1.6,1.7,3.3,46,65,93,0.12,0.12,0.24,0.12,0.24,0.09,0.10,0.20,0.09,0.20
Dogucan Haspolat,TUR,MF,,23,2000,18,4,469,5.2,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,3,40,9,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Ibe Hautekiet,BEL,DF,Liège,21,2002,2,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42
Isaac Hayden,ENG,MF,Liège,28,1995,10,9,669,7.4,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,5,29,6,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05
Thorgan Hazard,BEL,"FW,MF",,30,1993,19,15,"1,374",15.3,4,4,8,4,0,0,5,0,2.8,2.8,3.5,6.2,44,70,140,0.26,0.26,0.52,0.26,0.52,0.18,0.23,0.41,0.18,0.41
David Henen,TOG,"MF,DF",,27,1996,6,4,265,2.9,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.7,3,10,13,0.00,0.34,0.34,0.00,0.34,0.08,0.15,0.24,0.08,0.24
Laurent Henkinet,BEL,GK,Liège,30,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jonathan Heris,BEL,DF,Molenbeek,32,1990,11,10,871,9.7,0,2,2,0,0,0,3,0,0.2,0.2,0.6,0.8,11,38,9,0.00,0.21,0.21,0.00,0.21,0.02,0.06,0.08,0.02,0.08
Daan Heymans,BEL,"MF,FW",,24,1999,29,18,"1,663",18.5,1,2,3,1,0,0,7,0,4.2,4.2,1.7,5.9,33,88,131,0.05,0.11,0.16,0.05,0.16,0.23,0.09,0.32,0.23,0.32
Bryan Heynen,BEL,MF,,26,1997,25,24,"2,115",23.5,6,3,9,4,2,4,4,1,8.2,4.9,3.2,8.1,18,132,111,0.26,0.13,0.38,0.17,0.30,0.35,0.13,0.48,0.21,0.34
Andrew Hjulsager,DEN,"MF,DF",,28,1995,13,9,708,7.9,0,0,0,0,0,0,2,0,1.3,1.3,1.1,2.4,39,47,64,0.00,0.00,0.00,0.00,0.00,0.16,0.14,0.30,0.16,0.30
Raphael Holzhauser,AUT,MF,Leuven,30,1993,2,1,72,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,3,2,0.00,0.00,0.00,0.00,0.00,0.28,0.13,0.41,0.28,0.41
Shion Homma,JPN,FW,Brugge,22,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patrik Hrošovský,SVK,MF,,31,1992,29,22,"2,129",23.7,0,4,4,0,0,0,4,0,1.8,1.8,2.0,3.8,12,122,32,0.00,0.17,0.17,0.00,0.17,0.07,0.08,0.16,0.07,0.16
Guillaume Hubert,BEL,GK,Molenbeek,29,1994,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nathan Huygevelde,BEL,MF,SG,19,2004,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hong Hyunseok,KOR,MF,,24,1999,20,20,"1,577",17.5,4,4,8,4,0,0,1,0,2.4,2.4,4.3,6.8,33,121,112,0.23,0.23,0.46,0.23,0.46,0.14,0.25,0.39,0.14,0.39
Mounaim El Idrissy,FRA,"FW,MF",,24,1999,16,9,728,8.1,0,0,0,0,0,0,5,0,0.9,0.9,0.3,1.2,10,13,47,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.15,0.11,0.15
Marco Ilaimaharitra,MAD,MF,,28,1995,25,24,"2,131",23.7,4,1,5,1,3,4,8,1,4.3,1.1,2.4,3.5,28,157,41,0.17,0.04,0.21,0.04,0.08,0.18,0.10,0.28,0.05,0.15
George Ilenikhena,FRA,FW,,16,2006,28,7,976,10.8,8,0,8,8,0,0,2,0,5.5,5.5,0.8,6.3,15,11,67,0.74,0.00,0.74,0.74,0.74,0.50,0.08,0.58,0.50,0.58
Joachim Imbrechts,SWE,GK,SG,21,2001,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ryotaro Ito,JPN,MF,,25,1998,27,22,"1,782",19.8,4,1,5,4,0,0,0,0,4.1,3.7,2.1,5.9,35,132,87,0.20,0.05,0.25,0.20,0.25,0.21,0.11,0.32,0.19,0.30
Nordin Jackers,BEL,GK,Brugge,25,1997,3,2,261,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vincent Janssen,NED,"FW,MF",,29,1994,28,28,"2,308",25.6,10,4,14,9,1,4,6,0,10.7,7.5,4.2,11.7,34,94,138,0.39,0.16,0.55,0.35,0.51,0.42,0.16,0.58,0.29,0.46
Wolke Janssens,BEL,DF,,28,1995,15,3,337,3.7,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,1,15,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Edisson Jordanov,BUL,"DF,MF",,30,1993,14,6,588,6.5,1,0,1,1,0,0,4,0,0.4,0.4,0.4,0.8,23,28,39,0.15,0.00,0.15,0.15,0.15,0.06,0.06,0.12,0.06,0.12
Ferran Jutglà,ESP,FW,Brugge,24,1999,26,13,"1,233",13.7,7,1,8,7,0,0,1,0,7.4,7.4,2.2,9.6,25,20,134,0.51,0.07,0.58,0.51,0.58,0.54,0.16,0.70,0.54,0.70
Elton Kabangu,BEL,"FW,MF",SG,25,1998,12,0,125,1.4,1,1,2,1,0,0,0,0,0.7,0.7,0.6,1.3,6,4,21,0.72,0.72,1.44,0.72,1.44,0.51,0.43,0.95,0.51,0.95
Abdoul Kader Yaméogo,CIV,DF,Brugge,18,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Abdelkahar Kadri,ALG,"MF,FW",,23,2000,27,26,"2,283",25.4,4,3,7,3,1,1,4,0,5.2,4.4,4.0,8.5,84,154,107,0.16,0.12,0.28,0.12,0.24,0.21,0.16,0.36,0.17,0.33
Marco Kana,BEL,MF,,20,2002,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
Marco Kana,BEL,"MF,DF",,20,2002,16,15,"1,304",14.5,0,0,0,0,0,0,5,1,0.3,0.3,0.1,0.4,7,77,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Ismaël Kandouss,MAR,DF,,25,1997,27,25,"2,157",24.0,1,0,1,1,0,0,3,1,1.0,1.0,0.3,1.3,31,139,8,0.04,0.00,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05
Wilfried Kanga,CIV,FW,Liège,25,1998,27,27,"2,313",25.7,9,3,12,7,2,4,4,0,10.0,6.8,2.6,9.4,46,30,173,0.35,0.12,0.47,0.27,0.39,0.39,0.10,0.49,0.27,0.37
Kings Kangwa,ZAM,MF,,24,1999,4,1,162,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,14,2,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.08,0.06,0.08
Hayao Kawabe,JPN,"MF,FW",Liège,27,1995,27,23,"1,933",21.5,7,5,12,7,0,0,2,0,3.2,3.2,2.2,5.4,34,93,112,0.33,0.23,0.56,0.33,0.56,0.15,0.10,0.25,0.15,0.25
Fatih Kaya,,FW,,23,1999,29,12,"1,166",13.0,0,0,0,0,0,1,3,0,5.6,4.8,1.1,5.9,15,21,67,0.00,0.00,0.00,0.00,0.00,0.43,0.08,0.51,0.37,0.45
Joris Kayembe,COD,DF,,28,1994,17,13,"1,268",14.1,1,2,3,1,0,0,3,0,0.7,0.7,1.2,2.0,52,107,69,0.07,0.14,0.21,0.07,0.21,0.05,0.09,0.14,0.05,0.14
Emilio Kehrer,GER,"MF,DF",Brugge,21,2002,4,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Amadou Keita,GUI,"MF,FW",,21,2001,24,15,"1,363",15.1,1,1,2,1,0,0,4,0,1.5,1.5,0.6,2.1,39,60,62,0.07,0.07,0.13,0.07,0.13,0.10,0.04,0.14,0.10,0.14
Mandela Keita,BEL,MF,Leuven,21,2002,1,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mandela Keita,BEL,MF,,21,2002,20,17,"1,485",16.5,0,2,2,0,0,0,3,1,0.3,0.3,1.2,1.6,23,94,12,0.00,0.12,0.12,0.00,0.12,0.02,0.07,0.10,0.02,0.10
Gyrano Kerk,SUR,"FW,MF",,27,1995,26,9,881,9.8,2,2,4,2,0,0,3,0,2.9,2.9,2.2,5.2,29,38,108,0.20,0.20,0.41,0.20,0.41,0.30,0.23,0.53,0.30,0.53
Bilal El Khannouss,MAR,MF,,19,2004,27,25,"2,182",24.2,3,6,9,3,0,0,4,0,2.4,2.4,8.2,10.6,58,219,168,0.12,0.25,0.37,0.12,0.37,0.10,0.34,0.44,0.10,0.44
Sofian Kiyine,MAR,"MF,FW",Leuven,25,1997,7,3,284,3.2,0,1,1,0,0,0,2,0,0.2,0.2,0.1,0.3,9,25,10,0.00,0.32,0.32,0.00,0.32,0.05,0.03,0.08,0.05,0.08
Willian Klaus,BRA,DF,Molenbeek,29,1994,14,14,"1,239",13.8,0,1,1,0,0,0,1,0,0.3,0.3,0.4,0.7,1,14,0,0.00,0.07,0.07,0.00,0.07,0.02,0.03,0.05,0.02,0.05
Stefan Knežević,SUI,DF,,26,1996,12,10,831,9.2,0,0,0,0,0,0,3,0,0.2,0.2,0.4,0.7,8,30,7,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07
Hervé Koffi,BFA,GK,,26,1996,26,26,"2,339",26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aboubakary Koita,MTN,"MF,FW",,24,1998,28,25,"2,274",25.3,14,2,16,11,3,3,5,0,9.3,6.9,4.3,11.2,121,104,145,0.55,0.08,0.63,0.44,0.51,0.37,0.17,0.54,0.27,0.44
Mory Konaté,GUI,"MF,DF",,29,1993,19,14,"1,219",13.5,0,0,0,0,0,0,5,0,0.9,0.9,0.2,1.2,8,46,21,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09
Youssouf Koné,MLI,DF,Molenbeek,28,1995,9,6,561,6.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,5,13,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
Jan Král,CZE,DF,,24,1999,22,9,811,9.0,1,0,1,1,0,0,5,0,1.1,1.1,0.6,1.7,7,42,8,0.11,0.00,0.11,0.11,0.11,0.13,0.06,0.19,0.13,0.19
Sven Kums,BEL,MF,,35,1988,23,22,"1,936",21.5,1,5,6,1,0,0,4,0,0.8,0.7,4.4,5.1,22,181,57,0.05,0.23,0.28,0.05,0.28,0.04,0.20,0.24,0.03,0.24
Bram Lagae,BEL,DF,,19,2004,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,5,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Konstantinos Laifis,CYP,DF,Liège,30,1993,19,19,"1,680",18.7,1,0,1,1,0,0,2,0,0.4,0.4,0.2,0.6,3,52,5,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03
Boris lambert,BEL,"MF,DF",,23,2000,17,17,"1,424",15.8,0,0,0,0,0,0,4,0,0.4,0.4,0.6,1.0,11,77,7,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.06,0.03,0.06
