Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Dani Ceballos,ESP,MF,Real Madrid,26,1996,3,2,152,1.7,1,0,1,1,0,0,0,0,0.2,0.2,0.2,0.4,4,10,6,0.59,0.00,0.59,0.59,0.59,0.11,0.12,0.23,0.11,0.23
Miguel Chaiwa,ZAM,MF,Young Boys,19,2004,3,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Chiquinho,POR,MF,Benfica,28,1995,5,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Andreas Christensen,DEN,"DF,MF",Barcelona,27,1996,7,5,439,4.9,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,7,22,2,0.21,0.00,0.21,0.21,0.21,0.15,0.03,0.17,0.15,0.17
Samuel Chukwueze,NGA,FW,Milan,24,1999,4,2,165,1.8,2,0,2,2,0,0,0,0,0.9,0.9,0.7,1.6,9,6,18,1.09,0.00,1.09,1.09,1.09,0.51,0.37,0.88,0.51,0.88
Viktor Claesson,SWE,"FW,MF",FC Copenhagen,31,1992,7,6,479,5.3,0,0,0,0,0,0,0,0,0.8,0.8,0.4,1.2,5,12,17,0.00,0.00,0.00,0.00,0.00,0.14,0.07,0.22,0.14,0.22
William Clem,DEN,MF,FC Copenhagen,19,2004,1,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Ebrima Colley,GAM,"MF,FW",Young Boys,23,2000,2,1,126,1.4,1,0,1,1,0,0,1,0,0.8,0.8,0.0,0.8,4,3,7,0.71,0.00,0.71,0.71,0.71,0.57,0.00,0.57,0.57,0.57
Kingsley Coman,FRA,FW,Bayern Munich,27,1996,7,5,446,5.0,2,0,2,2,0,0,0,0,1.8,1.8,0.6,2.4,29,21,73,0.40,0.00,0.40,0.40,0.40,0.37,0.11,0.48,0.37,0.48
Francisco Conceição,POR,"FW,MF",Porto,20,2002,8,2,241,2.7,1,1,2,1,0,0,2,0,0.9,0.9,0.5,1.4,10,9,25,0.37,0.37,0.75,0.37,0.75,0.34,0.17,0.52,0.34,0.52
Kobe Corbanie,BEL,"DF,FW",Antwerp,18,2005,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andreas Cornelius,DEN,"FW,MF",FC Copenhagen,30,1993,3,0,82,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,2,3,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.25,0.10,0.25
Ángel Correa,ARG,"FW,MF",Atlético Madrid,28,1995,10,2,324,3.6,1,0,1,1,0,0,1,0,2.1,2.1,0.8,2.9,7,21,34,0.28,0.00,0.28,0.28,0.28,0.63,0.25,0.88,0.63,0.88
David Costa,POR,"MF,FW",Lens,22,2001,3,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,7,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Diogo Costa,POR,GK,Porto,23,1999,8,8,750,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Soumaïla Coulibaly,FRA,DF,Antwerp,19,2003,6,6,540,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,11,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Thibaut Courtois,BEL,GK,Real Madrid,31,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Juan Cuadrado,COL,"DF,FW",Inter,35,1988,2,1,113,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,4,9,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
Pau Cubarsí,ESP,DF,Barcelona,16,2007,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.3,0,5,0,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
Diogo Dalot,POR,DF,Manchester Utd,24,1999,6,5,463,5.1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,16,8,25,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Kevin Danso,AUT,DF,Lens,24,1998,6,6,540,6.0,0,0,0,0,0,0,2,0,0.6,0.6,0.0,0.6,4,15,2,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10
Matteo Darmian,ITA,"DF,FW",Inter,33,1989,7,4,407,4.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,12,26,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
David Datro Fofana,CIV,FW,Union Berlin,20,2002,4,2,199,2.2,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,3,6,14,0.45,0.00,0.45,0.45,0.45,0.41,0.13,0.53,0.41,0.53
Alphonso Davies,CAN,DF,Bayern Munich,22,2000,10,7,706,7.8,1,0,1,1,0,0,3,0,0.2,0.2,0.2,0.5,24,26,39,0.13,0.00,0.13,0.13,0.13,0.03,0.03,0.06,0.03,0.06
Kevin De Bruyne,BEL,MF,Manchester City,32,1991,2,2,201,2.2,2,2,4,2,0,0,0,0,1.2,1.2,0.6,1.7,6,15,28,0.90,0.90,1.79,0.90,1.79,0.52,0.26,0.77,0.52,0.77
Ritchie De Laet,BEL,DF,Antwerp,34,1988,4,3,223,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,4,12,8,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13
Rodrigo De Paul,ARG,MF,Atlético Madrid,29,1994,8,8,611,6.8,1,0,1,1,0,0,2,1,0.7,0.7,0.7,1.5,14,38,19,0.15,0.00,0.15,0.15,0.15,0.10,0.11,0.21,0.10,0.21
Amar Dedić,BIH,DF,RB Salzburg,20,2002,6,6,540,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,16,18,27,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.05,0.04,0.05
Miloš Degenek,AUS,FW,Red Star,29,1994,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ousmane Dembélé,FRA,"FW,MF",Paris S-G,26,1997,11,11,951,10.6,2,1,3,2,0,0,5,0,3.0,3.0,1.8,4.8,95,61,137,0.19,0.09,0.28,0.19,0.28,0.28,0.17,0.45,0.28,0.45
Kerem Demirbay,GER,MF,Galatasaray,30,1993,2,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Thomas van den Belt,NED,MF,Feyenoord,22,2001,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Sergiño Dest,USA,DF,PSV Eindhoven,22,2000,8,7,647,7.2,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.7,27,42,27,0.00,0.14,0.14,0.00,0.14,0.02,0.08,0.10,0.02,0.10
Giovanni Di Lorenzo,ITA,DF,Napoli,29,1993,8,8,720,8.0,1,1,2,1,0,0,0,0,0.4,0.4,1.7,2.1,11,42,42,0.12,0.12,0.25,0.12,0.25,0.05,0.22,0.27,0.05,0.27
Ángel Di María,ARG,FW,Benfica,35,1988,5,5,412,4.6,1,1,2,1,0,0,0,0,0.3,0.3,1.8,2.2,19,27,33,0.22,0.22,0.44,0.22,0.44,0.08,0.40,0.48,0.08,0.48
Rúben Dias,POR,DF,Manchester City,26,1997,9,9,765,8.5,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.7,14,54,2,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Brahim Díaz,MAR,"MF,FW",Real Madrid,23,1999,9,3,323,3.6,2,1,3,2,0,0,0,0,1.5,1.5,1.7,3.2,17,18,29,0.56,0.28,0.84,0.56,0.84,0.47,0.52,0.99,0.47,0.99
Eric Dier,ENG,DF,Bayern Munich,29,1994,5,5,450,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,5,11,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Kevin Diks,NED,DF,FC Copenhagen,26,1996,8,8,707,7.9,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,6,19,6,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.04,0.01,0.04
Javairô Dilrosun,NED,DF,Feyenoord,25,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.19,0.35,0.55,0.19,0.55
Federico Dimarco,ITA,DF,Inter,25,1997,7,4,364,4.0,1,0,1,1,0,0,0,0,0.5,0.5,0.9,1.4,14,12,33,0.25,0.00,0.25,0.25,0.25,0.13,0.23,0.35,0.13,0.35
Andy Diouf,FRA,MF,Lens,20,2003,2,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.94,0.00,0.94
Novatus Dismas,TAN,DF,Shakhtar,20,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Álvaro djaló,ESP,FW,Braga,23,1999,5,5,405,4.5,2,0,2,2,0,1,1,0,1.8,1.1,0.7,1.7,14,15,36,0.44,0.00,0.44,0.44,0.44,0.41,0.15,0.56,0.23,0.38
Nasser Djiga,BFA,DF,Red Star,20,2002,6,6,540,6.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,2,7,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Marko Dmitrović,SRB,GK,Sevilla,31,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Danilho Doekhi,NED,DF,Union Berlin,25,1998,3,3,259,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jeremy Doku,BEL,"FW,MF",Manchester City,21,2002,7,1,304,3.4,1,1,2,1,0,0,0,0,1.3,1.3,1.2,2.5,38,14,66,0.30,0.30,0.59,0.30,0.59,0.42,0.39,0.81,0.42,0.81
Gianluigi Donnarumma,ITA,GK,Paris S-G,24,1999,12,12,"1,080",12.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nene Dorgeles,MLI,"FW,MF",RB Salzburg,20,2002,4,2,138,1.5,0,0,0,0,0,0,0,0,1.1,1.1,0.0,1.1,4,5,16,0.00,0.00,0.00,0.00,0.00,0.72,0.01,0.73,0.72,0.73
Aleksandar Dragović,AUT,DF,Red Star,32,1991,6,6,540,6.0,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,3,16,0,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.11,0.10,0.11
Martin Dúbravka,SVK,GK,Newcastle Utd,34,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Denzel Dumfries,NED,DF,Inter,27,1996,5,4,320,3.6,0,1,1,0,0,0,1,0,0.9,0.9,0.9,1.8,10,4,22,0.00,0.28,0.28,0.00,0.28,0.25,0.24,0.50,0.25,0.50
Ederson,BRA,GK,Manchester City,29,1993,7,7,660,7.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jorge Eduardo Sánchez,MEX,DF,Porto,25,1997,6,1,185,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.5,4,10,13,0.00,0.00,0.00,0.00,0.00,0.05,0.26,0.30,0.05,0.30
Eguinaldo,BRA,"MF,FW",Shakhtar,18,2004,3,0,16,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,0,3,5.63,0.00,5.63,5.63,5.63,0.69,0.00,0.69,0.69,0.69
Chidera Ejuke,NGA,FW,Antwerp,25,1998,4,1,152,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,5,16,11,0.00,0.00,0.00,0.00,0.00,0.14,0.09,0.23,0.14,0.23
Jurgen Ekkelenkamp,NED,MF,Antwerp,23,2000,4,4,274,3.0,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.3,3,5,8,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
Meschak Elia,COD,"FW,MF",Young Boys,25,1997,6,6,498,5.5,2,0,2,2,0,0,0,0,0.7,0.7,0.6,1.3,15,3,41,0.36,0.00,0.36,0.36,0.36,0.13,0.10,0.24,0.13,0.24
Elif Elmas,MKD,MF,RB Leipzig,23,1999,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Elif Elmas,MKD,"FW,MF",Napoli,23,1999,5,0,148,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,4,6,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Mohamed Elneny,EGY,MF,Arsenal,31,1992,2,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Aritz Elustondo,ESP,DF,Real Sociedad,29,1994,5,2,172,1.9,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,2,7,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Mohamed Elyounoussi,NOR,"FW,MF",FC Copenhagen,28,1994,8,8,684,7.6,3,0,3,3,0,0,0,0,2.1,2.1,1.4,3.5,18,18,29,0.39,0.00,0.39,0.39,0.39,0.28,0.18,0.46,0.28,0.46
Youssef En-Nesyri,MAR,FW,Sevilla,26,1997,6,6,512,5.7,2,0,2,2,0,0,0,0,1.8,1.8,0.0,1.8,3,4,15,0.35,0.00,0.35,0.35,0.35,0.32,0.00,0.32,0.32,0.32
Luis Enrique Palma,HON,FW,Celtic,23,2000,5,4,266,3.0,2,0,2,1,1,1,3,0,1.1,0.3,0.0,0.3,8,14,38,0.68,0.00,0.68,0.34,0.34,0.36,0.00,0.36,0.09,0.10
Christian Eriksen,DEN,MF,Manchester Utd,31,1992,4,2,203,2.3,0,1,1,0,0,0,0,0,0.4,0.4,0.5,0.8,1,22,1,0.00,0.44,0.44,0.00,0.44,0.16,0.21,0.37,0.16,0.37
Stephen Eustáquio,CAN,MF,Porto,26,1996,8,6,532,5.9,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.9,2,23,10,0.17,0.00,0.17,0.17,0.17,0.09,0.06,0.15,0.09,0.15
Evanilson,BRA,FW,Porto,23,1999,7,5,488,5.4,4,1,5,3,1,1,0,0,1.7,1.0,1.2,2.2,10,10,28,0.74,0.18,0.92,0.55,0.74,0.32,0.23,0.55,0.18,0.40
Jonny Evans,NIR,DF,Manchester Utd,35,1988,2,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rasmus Falk,DEN,MF,FC Copenhagen,31,1992,7,7,630,7.0,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,6,30,3,0.00,0.14,0.14,0.00,0.14,0.01,0.09,0.10,0.01,0.10
João Félix,POR,FW,Barcelona,23,1999,9,4,369,4.1,3,1,4,3,0,0,2,0,1.6,1.6,0.5,2.1,13,13,65,0.73,0.24,0.98,0.73,0.98,0.39,0.11,0.51,0.39,0.51
Bruno Fernandes,POR,"MF,FW",Manchester Utd,28,1994,6,6,540,6.0,2,2,4,1,1,1,2,0,1.6,0.9,2.2,3.0,10,34,25,0.33,0.33,0.67,0.17,0.50,0.27,0.36,0.64,0.14,0.51
Roger Fernandes,GNB,FW,Braga,17,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21
Carlos Fernández,ESP,FW,Real Sociedad,27,1996,4,0,68,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18
Fernando,BRA,FW,RB Salzburg,24,1999,1,0,36,0.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,3,1,7,0.00,0.00,0.00,0.00,0.00,0.65,0.16,0.81,0.65,0.81
Fernando,BRA,MF,Sevilla,36,1987,4,4,328,3.6,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,1,8,3,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Alessandro Florenzi,ITA,DF,Milan,32,1991,4,1,158,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.3,7,10,3,0.00,0.00,0.00,0.00,0.00,0.02,0.14,0.16,0.02,0.16
Phil Foden,ENG,"FW,MF",Manchester City,23,2000,8,7,681,7.6,5,4,9,5,0,0,0,0,3.3,3.3,2.1,5.3,23,53,89,0.66,0.53,1.19,0.66,1.19,0.45,0.28,0.74,0.45,0.74
Diogo Fonseca,POR,DF,Braga,21,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,0,6,0.00,0.00,0.00,0.00,0.00,1.76,0.00,1.76,1.76,1.76
José Fonte,POR,DF,Braga,39,1983,4,4,360,4.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,9,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
James Forrest,SCO,FW,Celtic,32,1991,3,1,94,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,5,12,0.00,0.00,0.00,0.00,0.00,0.13,0.09,0.22,0.13,0.22
Emil Forsberg,SWE,"MF,FW",RB Leipzig,31,1991,6,6,406,4.5,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,6,14,15,0.22,0.00,0.22,0.22,0.22,0.18,0.09,0.27,0.18,0.27
Amankwah Forson,GHA,"MF,FW",RB Salzburg,20,2002,4,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,4,8,3,0.00,0.00,0.00,0.00,0.00,0.21,0.10,0.32,0.21,0.32
Héctor Fort,ESP,DF,Barcelona,16,2006,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mitchel Frame,SCO,FW,Celtic,17,2006,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
André Franco,POR,"MF,FW",Porto,25,1998,4,3,236,2.6,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,4,13,8,0.00,0.00,0.00,0.00,0.00,0.29,0.17,0.46,0.29,0.46
Przemysław Frankowski,POL,DF,Lens,28,1995,6,6,527,5.9,1,2,3,0,1,1,0,0,0.8,0.0,1.1,1.1,18,24,41,0.17,0.34,0.51,0.00,0.34,0.13,0.18,0.32,0.00,0.18
Davide Frattesi,ITA,MF,Inter,23,1999,7,4,452,5.0,1,2,3,1,0,0,2,0,0.9,0.9,1.6,2.5,11,19,21,0.20,0.40,0.60,0.20,0.60,0.20,0.33,0.53,0.20,0.53
Victor Froholdt,DEN,MF,FC Copenhagen,17,2006,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Angelo Fulgini,FRA,MF,Lens,26,1996,6,3,290,3.2,2,0,2,2,0,0,2,0,1.4,1.4,0.7,2.1,8,9,20,0.62,0.00,0.62,0.62,0.62,0.44,0.21,0.65,0.44,0.65
Niclas Füllkrug,GER,FW,Dortmund,30,1993,13,12,"1,036",11.5,3,2,5,3,0,0,0,0,5.4,5.4,1.9,7.3,10,29,43,0.26,0.17,0.43,0.26,0.43,0.47,0.17,0.63,0.47,0.63
Kyogo Furuhashi,JPN,FW,Celtic,28,1995,6,6,447,5.0,2,0,2,2,0,0,0,0,1.5,1.5,0.1,1.6,5,6,17,0.40,0.00,0.40,0.40,0.40,0.30,0.02,0.32,0.30,0.32
Gianluca Gaetano,ITA,MF,Napoli,23,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.17,0.10,0.17
Javi Galán,ESP,DF,Atlético Madrid,28,1994,2,1,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,3,0,8,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19
Javi Galán,ESP,DF,Real Sociedad,28,1994,2,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Galeno,BRA,"MF,FW",Porto,25,1997,7,7,649,7.2,5,4,9,5,0,0,0,0,2.9,2.9,1.0,3.9,25,15,53,0.69,0.55,1.25,0.69,1.25,0.42,0.15,0.57,0.42,0.57
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,27,1996,6,0,115,1.3,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,3,3,11,0.00,0.00,0.00,0.00,0.00,0.62,0.05,0.67,0.62,0.67
Fran Garcia,ESP,DF,Real Madrid,23,1999,4,2,189,2.1,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,16,10,24,0.00,0.48,0.48,0.00,0.48,0.00,0.16,0.16,0.00,0.16
Ulisses Garcia,SUI,DF,Young Boys,27,1996,6,6,502,5.6,0,0,0,0,0,0,1,0,0.4,0.4,1.0,1.4,19,28,19,0.00,0.00,0.00,0.00,0.00,0.07,0.18,0.25,0.07,0.25
Alejandro Garnacho,ARG,"FW,MF",Manchester Utd,19,2004,6,3,301,3.3,1,0,1,1,0,0,0,0,1.3,1.3,0.2,1.5,13,2,24,0.30,0.00,0.30,0.30,0.30,0.39,0.05,0.44,0.39,0.44
Gavi,ESP,MF,Barcelona,18,2004,3,3,226,2.5,1,0,1,1,0,0,3,1,0.5,0.5,0.1,0.5,6,13,8,0.40,0.00,0.40,0.40,0.40,0.18,0.03,0.21,0.18,0.21
Lutsharel Geertruida,NED,DF,Feyenoord,23,2000,6,6,540,6.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,8,48,16,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Mario Gila,ESP,DF,Lazio,22,2000,4,4,350,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,8,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Santiago Giménez,MEX,FW,Feyenoord,22,2001,4,4,347,3.9,2,1,3,2,0,0,1,0,2.3,2.3,0.4,2.7,5,5,29,0.52,0.26,0.78,0.52,0.78,0.59,0.09,0.69,0.59,0.69
Olivier Giroud,FRA,FW,Milan,36,1986,6,6,510,5.7,1,2,3,1,0,1,1,0,2.6,1.8,0.5,2.3,2,4,16,0.18,0.35,0.53,0.18,0.53,0.46,0.10,0.55,0.32,0.41
Jamie Gittens,ENG,FW,Dortmund,18,2004,7,2,205,2.3,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,13,5,18,0.44,0.00,0.44,0.44,0.44,0.23,0.04,0.27,0.23,0.27
Omri Glazer,ISR,GK,Red Star,27,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Oscar Gloukh,ISR,"MF,FW",RB Salzburg,19,2004,6,6,476,5.3,2,1,3,2,0,0,1,0,1.2,1.2,0.7,2.0,16,25,26,0.38,0.19,0.57,0.38,0.57,0.24,0.14,0.37,0.24,0.37
Serge Gnabry,GER,FW,Bayern Munich,28,1995,7,3,200,2.2,2,0,2,2,0,0,0,0,0.7,0.7,0.2,0.9,2,2,20,0.90,0.00,0.90,0.90,0.90,0.32,0.08,0.40,0.32,0.40
Giorgi Gocholeishvili,GEO,DF,Shakhtar,22,2001,4,3,285,3.2,0,1,1,0,0,0,1,0,0.2,0.2,0.1,0.3,5,6,6,0.00,0.32,0.32,0.00,0.32,0.06,0.04,0.11,0.06,0.11
Sergio Gómez,ESP,"DF,FW",Manchester City,22,2000,5,2,194,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.9,1.1,10,8,16,0.00,0.00,0.00,0.00,0.00,0.11,0.42,0.53,0.11,0.53
Victor Gomez,ESP,DF,Braga,23,2000,4,4,312,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,8,17,33,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14
Diogo Gonçalves,POR,MF,FC Copenhagen,26,1997,7,7,530,5.9,2,1,3,1,1,1,1,0,1.9,1.1,0.5,1.7,14,18,11,0.34,0.17,0.51,0.17,0.34,0.33,0.09,0.42,0.19,0.29
Nicolás González,ESP,MF,Porto,21,2002,6,2,222,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,1,7,0,0.00,0.00,0.00,0.00,0.00,0.05,0.12,0.16,0.05,0.16
Anthony Gordon,ENG,FW,Newcastle Utd,22,2001,6,5,437,4.9,0,0,0,0,0,0,1,0,0.6,0.6,0.4,1.0,11,13,33,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.20,0.12,0.20
Leon Goretzka,GER,"MF,DF",Bayern Munich,28,1995,10,9,761,8.5,0,1,1,0,0,0,2,0,0.8,0.8,1.8,2.6,19,42,9,0.00,0.12,0.12,0.00,0.12,0.10,0.21,0.31,0.10,0.31
Robin Gosens,GER,"DF,MF",Union Berlin,29,1994,6,5,440,4.9,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,6,16,20,0.20,0.00,0.20,0.20,0.20,0.08,0.02,0.10,0.08,0.10
