Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Nathan Aké,NED,DF,Manchester City,29-264,1995,1,1,73,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,6,1,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.34,0.34,0.34
Maghnes Akliouche,FRA,"FW,MF",Monaco,22-257,2002,4,4,360,4.0,2,1,3,2,0,0,0,0,0.8,0.8,0.7,1.5,17,24,29,0.50,0.25,0.75,0.50,0.75,0.19,0.18,0.37,0.19,0.37
Kerem Aktürkoğlu,TUR,FW,Benfica,26-018,1998,4,4,305,3.4,3,0,3,3,0,0,0,0,2.6,2.6,0.0,2.6,5,2,11,0.89,0.00,0.89,0.89,0.89,0.75,0.01,0.76,0.75,0.76
Trent Alexander-Arnold,ENG,DF,Liverpool,26-032,1998,4,4,316,3.5,0,1,1,0,0,0,0,0,0.3,0.3,0.5,0.9,3,27,15,0.00,0.28,0.28,0.00,0.28,0.09,0.16,0.24,0.09,0.24
Alisson,BRA,GK,Liverpool,32-037,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Julián Álvarez,ARG,"FW,MF",Atlético Madrid,24-282,2000,4,4,277,3.1,1,0,1,1,0,0,0,0,0.6,0.6,0.7,1.3,4,5,16,0.32,0.00,0.32,0.32,0.32,0.19,0.23,0.42,0.19,0.42
Mohamed Aly Camara,GUI,DF,Young Boys,27-072,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,2,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19
Jordan Amavi,FRA,DF,Brest,30-244,1994,1,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Zeki Amdouni,SUI,FW,Benfica,23-340,2000,4,1,105,1.2,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,0,5,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
Benjamin André,FRA,MF,Lille,34-097,1990,4,4,360,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,20,6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Robert Andrich,GER,MF,Leverkusen,30-047,1994,3,1,124,1.4,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,0,2,0,0.00,0.73,0.73,0.00,0.73,0.05,0.22,0.27,0.05,0.27
Waldemar Anton,GER,DF,Dortmund,28-111,1996,3,1,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Maximiliano Araújo,URU,"DF,MF",Sporting CP,24-267,2000,4,2,172,1.9,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.4,3,9,15,0.52,0.00,0.52,0.52,0.52,0.20,0.03,0.23,0.20,0.23
Tomás Araújo,POR,DF,Benfica,22-176,2002,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marko Arnautović,AUT,FW,Inter,35-203,1989,2,2,123,1.4,1,0,1,1,0,1,0,0,1.3,0.6,0.2,0.8,1,2,10,0.73,0.00,0.73,0.73,0.73,0.98,0.17,1.16,0.41,0.58
Marco Asensio,ESP,FW,Paris S-G,28-292,1996,3,2,127,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,2,6,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.18,0.11,0.18
Kristjan Asllani,ALB,MF,Inter,22-244,2002,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Yaser Asprilla,COL,"FW,MF",Girona,20-355,2003,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Zachary Athekame,SUI,DF,Young Boys,19-331,2004,4,2,218,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,8,9,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
Carlos Augusto,BRA,DF,Inter,25-306,1999,3,3,233,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,3,1,16,0.00,0.00,0.00,0.00,0.00,0.18,0.01,0.19,0.18,0.19
Yann Aurel Bisseck,GER,DF,Inter,23-345,2000,4,3,271,3.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,4,5,6,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18
Fredrik Aursnes,NOR,MF,Benfica,28-334,1995,4,3,305,3.4,0,1,1,0,0,0,2,0,0.0,0.0,0.6,0.6,11,17,7,0.00,0.30,0.30,0.00,0.30,0.01,0.17,0.18,0.01,0.18
Ayman Azhil,MAR,MF,Dortmund,23-212,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Isaac Babadi,NED,"FW,MF",PSV Eindhoven,19-216,2005,2,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33
Alexander Bah,DEN,DF,Benfica,26-335,1997,3,3,208,2.3,1,0,1,1,0,0,0,0,0.7,0.7,0.2,1.0,4,7,14,0.43,0.00,0.43,0.43,0.43,0.32,0.10,0.41,0.32,0.41
Samson Baidoo,AUT,DF,RB Salzburg,20-222,2004,3,3,256,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,15,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Leon Bailey,JAM,FW,Aston Villa,27-091,1997,3,2,187,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,5,5,10,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Stefan Bajcetic,ESP,MF,RB Salzburg,20-017,2004,3,1,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,8,4,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.07,0.02,0.07
Kenan Bajrić,SVN,DF,Slovan Bratislava,29-324,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,10,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Johan Bakayoko,BEL,FW,PSV Eindhoven,21-202,2003,4,4,351,3.9,1,1,2,1,0,0,1,0,1.0,1.0,1.1,2.0,23,9,49,0.26,0.26,0.51,0.26,0.51,0.25,0.27,0.52,0.25,0.52
Mitchel Bakker,NED,"DF,FW",Lille,24-141,2000,3,2,178,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alejandro Balde,ESP,DF,Barcelona,21-021,2003,3,3,267,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,7,19,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
David von Ballmoos,SUI,GK,Young Boys,29-314,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Folarin Balogun,USA,FW,Monaco,23-128,2001,2,0,66,0.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,2,6,0.00,0.00,0.00,0.00,0.00,0.21,0.13,0.35,0.21,0.35
Bradley Barcola,FRA,FW,Paris S-G,22-067,2002,4,4,322,3.6,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.0,16,6,59,0.00,0.00,0.00,0.00,0.00,0.17,0.10,0.27,0.17,0.27
Nicolò Barella,ITA,MF,Inter,27-275,1997,3,2,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.8,1,17,3,0.00,0.00,0.00,0.00,0.00,0.01,0.32,0.34,0.01,0.34
Ross Barkley,ENG,MF,Aston Villa,30-339,1993,3,0,79,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Leandro Barreiro Martins,LUX,MF,Benfica,24-310,2000,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.93,0.00,0.93
Pablo Barrios,ESP,MF,Atlético Madrid,21-146,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tigran Barseghyan,ARM,"FW,MF",Slovan Bratislava,31-047,1993,4,4,336,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,9,14,20,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14
Alessandro Bastoni,ITA,DF,Inter,25-209,1999,3,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,10,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Martin Baturina,CRO,"MF,FW",Dinamo Zagreb,21-266,2003,4,4,301,3.3,1,1,2,1,0,0,1,0,0.2,0.2,0.8,1.0,18,22,13,0.30,0.30,0.60,0.30,0.60,0.06,0.25,0.31,0.06,0.31
Christoph Baumgartner,AUT,"MF,FW",RB Leipzig,25-099,1999,4,2,182,2.0,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,5,4,11,0.49,0.00,0.49,0.49,0.49,0.34,0.00,0.34,0.34,0.34
Donny van de Beek,NED,"MF,FW",Girona,27-204,1997,4,4,279,3.1,1,0,1,1,0,0,1,0,0.6,0.6,0.7,1.3,4,15,13,0.32,0.00,0.32,0.32,0.32,0.20,0.22,0.42,0.20,0.42
Thomas Beelen,NED,DF,Feyenoord,23-150,2001,4,2,234,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Maximilian Beier,GER,"FW,MF",Dortmund,22-022,2002,3,1,133,1.5,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.6,3,2,8,0.00,0.00,0.00,0.00,0.00,0.37,0.02,0.40,0.37,0.40
Raoul Bellanova,ITA,DF,Atalanta,24-175,2000,4,3,236,2.6,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,12,8,16,0.38,0.00,0.38,0.38,0.38,0.14,0.09,0.23,0.14,0.23
Jude Bellingham,ENG,MF,Real Madrid,21-132,2003,4,4,331,3.7,0,1,1,0,0,0,1,0,1.5,1.5,0.5,1.9,8,28,13,0.00,0.27,0.27,0.00,0.27,0.40,0.13,0.53,0.40,0.53
Jeanuël Belocian,FRA,DF,Leverkusen,19-265,2005,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eliesse Ben Seghir,MAR,"FW,MF",Monaco,19-266,2005,4,3,203,2.3,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,7,12,18,0.00,0.00,0.00,0.00,0.00,0.11,0.09,0.20,0.11,0.20
Walter Benítez,ARG,GK,PSV Eindhoven,31-294,1993,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Loris Benito,SUI,DF,Young Boys,32-306,1992,2,2,122,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ramy Bensebaini,ALG,DF,Dortmund,29-206,1995,4,3,268,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,23,10,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
Lucas Beraldo,BRA,DF,Paris S-G,20-350,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Paulo Bernardo,POR,MF,Celtic,22-289,2002,4,1,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,4,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Maxime Bernauer,FRA,DF,Dinamo Zagreb,26-130,1998,3,2,196,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jan-Niklas Beste,GER,"FW,DF",Benfica,25-309,1999,4,0,94,1.0,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,2,1,13,0.00,0.96,0.96,0.00,0.96,0.09,0.48,0.57,0.09,0.57
Sam Beukema,NED,DF,Bologna,25-357,1998,4,4,331,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,17,0,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06
Mads Bidstrup,DEN,MF,RB Salzburg,23-257,2001,2,2,116,1.3,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.8,2,2,10,0.00,0.00,0.00,0.00,0.00,0.45,0.14,0.58,0.45,0.58
Mika Biereth,DEN,FW,Sturm Graz,21-274,2003,4,4,305,3.4,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,2,3,12,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.21,0.19,0.21
El Bilal Touré,MLI,"FW,MF",Stuttgart,23-036,2001,4,1,139,1.5,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,3,1,8,0.65,0.00,0.65,0.65,0.65,0.51,0.00,0.51,0.51,0.51
Veljko Birmančević,SRB,FW,Sparta Prague,26-248,1998,3,3,253,2.8,0,0,0,0,0,0,0,0,1.0,1.0,0.2,1.1,8,5,9,0.00,0.00,0.00,0.00,0.00,0.35,0.06,0.40,0.35,0.40
Marco Bizot,NED,GK,Brest,33-243,1991,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
César Blackman,PAN,DF,Slovan Bratislava,26-220,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,9,19,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Hendry Blank,GER,DF,RB Salzburg,20-079,2004,2,1,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Janis Blaswich,GER,GK,RB Salzburg,33-190,1991,4,3,292,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daley Blind,NED,DF,Girona,34-244,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lewin Blum,SUI,DF,Young Boys,23-119,2001,3,3,232,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.6,3,8,6,0.00,0.00,0.00,0.00,0.00,0.01,0.21,0.22,0.01,0.22
Lamare Bogarde,NED,DF,Aston Villa,20-308,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Valerii Bondar,UKR,DF,Shakhtar,25-255,1999,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Artem Bondarenko,UKR,MF,Shakhtar,24-079,2000,4,3,281,3.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,5,11,10,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.08,0.08,0.08
Victor Boniface,NGA,FW,Leverkusen,23-321,2000,3,3,215,2.4,1,0,1,1,0,0,0,0,1.5,1.5,0.1,1.6,10,6,15,0.42,0.00,0.42,0.42,0.42,0.65,0.03,0.67,0.65,0.67
Olivier Boscagli,FRA,DF,PSV Eindhoven,26-356,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,5,36,0,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.07,0.02,0.07
Ayyoub Bouaddi,FRA,MF,Lille,17-037,2007,3,2,207,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Conor Bradley,NIR,DF,Liverpool,21-122,2003,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daniel Bragança,POR,MF,Sporting CP,25-165,1999,4,1,169,1.9,1,1,2,1,0,0,1,0,1.1,1.1,0.2,1.3,3,18,4,0.53,0.53,1.07,0.53,1.07,0.59,0.09,0.68,0.59,0.68
Julian Brandt,GER,MF,Dortmund,28-190,1996,4,4,330,3.7,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.6,13,28,29,0.00,0.27,0.27,0.00,0.27,0.08,0.09,0.18,0.08,0.18
Gleison Bremer,BRA,DF,Juventus,27-235,1997,2,2,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Brescianini,ITA,MF,Atalanta,24-293,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Emi Buendía,ARG,MF,Aston Villa,27-319,1996,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.38,0.00,0.38
Hugo Bueno,ESP,"DF,MF",Feyenoord,22-051,2002,3,3,247,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,12,9,15,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Rémy Cabella,FRA,MF,Lille,34-245,1990,3,2,106,1.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,7,4,0.00,0.00,0.00,0.00,0.00,0.34,0.03,0.37,0.34,0.37
Arthur Cabral,BRA,"FW,MF",Benfica,26-197,1998,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Davide Calabria,ITA,DF,Milan,27-338,1996,2,1,70,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
Riccardo Calafiori,ITA,DF,Arsenal,22-173,2002,3,2,179,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,4,2,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Hakan Çalhanoğlu,TUR,MF,Inter,30-274,1994,3,3,220,2.4,2,0,2,1,1,1,0,0,0.9,0.2,0.1,0.3,2,13,1,0.82,0.00,0.82,0.41,0.41,0.39,0.06,0.44,0.06,0.12
Amady Camara,MLI,FW,Sturm Graz,19-164,2005,2,1,70,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,1,2,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.25,0.10,0.25
Lamine Camara,SEN,MF,Monaco,20-312,2004,4,4,269,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,2,13,6,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10
Mahdi Camara,FRA,MF,Brest,26-131,1998,4,4,306,3.4,1,0,1,1,0,0,1,0,0.9,0.9,0.2,1.1,4,9,9,0.29,0.00,0.29,0.29,0.29,0.26,0.06,0.33,0.26,0.33
Francesco Camarda,ITA,FW,Milan,16-243,2008,1,0,16,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eduardo Camavinga,FRA,MF,Real Madrid,21-364,2002,3,1,131,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.6,0.6,2,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42
Andrea Cambiaso,ITA,DF,Juventus,24-262,2000,4,3,306,3.4,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,15,19,11,0.00,0.29,0.29,0.00,0.29,0.00,0.05,0.06,0.00,0.06
Cole Campbell,ISL,FW,Dortmund,18-262,2006,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Emre Can,GER,"MF,DF",Dortmund,30-301,1994,4,3,285,3.2,1,1,2,0,1,1,0,0,0.8,0.0,0.1,0.1,2,17,6,0.32,0.32,0.63,0.00,0.32,0.25,0.02,0.27,0.00,0.02
Nicolás Capaldo,ARG,"MF,DF",RB Salzburg,27-055,1997,4,2,243,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,5,7,7,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.07,0.01,0.07
Diego Carlos,BRA,DF,Aston Villa,31-238,1993,4,3,304,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Marco Carnesecchi,ITA,GK,Atalanta,24-130,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Julián Carranza,ARG,FW,Feyenoord,24-170,2000,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álvaro Carreras,ESP,DF,Benfica,21-230,2003,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,7,22,12,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.04,0.01,0.04
Cameron Carter-Vickers,USA,DF,Celtic,26-313,1997,2,2,156,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dani Carvajal,ESP,DF,Real Madrid,32-302,1992,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.2,3,12,14,0.00,0.50,0.50,0.00,0.50,0.02,0.06,0.09,0.02,0.09
Marc Casado,ESP,MF,Barcelona,21-055,2003,4,4,360,4.0,0,2,2,0,0,0,1,0,0.0,0.0,0.2,0.2,5,26,8,0.00,0.50,0.50,0.00,0.50,0.00,0.04,0.04,0.00,0.04
Nicolò Casale,ITA,DF,Bologna,26-268,1998,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Santiago Castro,ARG,FW,Bologna,20-040,2004,4,2,168,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.5,1,2,12,0.00,0.00,0.00,0.00,0.00,0.12,0.13,0.24,0.12,0.24
Geny Catamo,MOZ,"DF,MF",Sporting CP,23-287,2001,4,3,247,2.7,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,9,8,21,0.00,0.00,0.00,0.00,0.00,0.07,0.12,0.20,0.07,0.20
