Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Morlaye Sylla,GUI,FW,Arouca,26-101,1998,10,8,700,7.8,1,0,1,1,0,0,2,0,1.8,1.8,0.2,2.0,18,37,38,0.13,0.00,0.13,0.13,0.13,0.23,0.03,0.26,0.23,0.26
Sidnei Tavares,POR,MF,Moreirense,23-037,2001,8,5,404,4.5,0,0,0,0,0,0,3,1,0.0,0.0,0.3,0.3,4,10,3,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
Duplexe Tchamba,CMR,DF,Casa Pia,26-118,1998,4,4,338,3.8,1,0,1,1,0,0,2,0,0.0,0.0,0.0,0.1,1,15,0,0.27,0.00,0.27,0.27,0.27,0.01,0.00,0.02,0.01,0.02
João Teixeira,POR,MF,Gil Vicente FC,30-273,1994,4,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Jorge Teixeira,POR,"DF,FW",AVS Futebol,38-070,1986,5,1,142,1.6,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,0,1,1,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.38,0.38,0.38
Nigel Thomas,NED,"FW,MF",Nacional,23-278,2001,7,6,474,5.3,1,0,1,1,0,0,3,0,0.5,0.5,1.0,1.5,12,9,33,0.19,0.00,0.19,0.19,0.19,0.10,0.19,0.29,0.10,0.29
Demir Tıknaz,TUR,MF,Rio Ave,20-080,2004,5,2,231,2.6,0,1,1,0,0,0,1,0,0.2,0.2,1.2,1.4,2,14,2,0.00,0.39,0.39,0.00,0.39,0.09,0.45,0.54,0.09,0.54
Tomané,POR,FW,Farense,32-013,1992,5,4,362,4.0,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.8,4,4,13,0.25,0.00,0.25,0.25,0.25,0.17,0.03,0.21,0.17,0.21
Tomé,POR,GK,Boavista,17-325,2006,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
João Tomé,POR,"MF,DF",Rio Ave,21-267,2003,6,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,8,11,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Mirko Topić,SRB,MF,Famalicão,23-274,2001,10,10,879,9.8,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,10,48,14,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Diogo Travassos,POR,DF,Estrela,20-219,2004,4,3,299,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,9,9,8,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Alfonso Trezza,URU,"FW,MF",Arouca,25-136,1999,10,5,531,5.9,1,1,2,1,0,0,2,0,0.5,0.5,0.7,1.2,11,6,43,0.17,0.17,0.34,0.17,0.34,0.08,0.11,0.19,0.08,0.19
Francisco Trincão,POR,"FW,MF",Sporting CP,24-312,1999,10,10,844,9.4,3,7,10,3,0,0,0,0,4.3,4.3,3.5,7.8,41,47,75,0.32,0.75,1.07,0.32,1.07,0.45,0.37,0.83,0.45,0.83
Anatolii Trubin,UKR,GK,Benfica,23-096,2001,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ulisses,BRA,DF,Nacional,25-038,1999,7,7,604,6.7,0,0,0,0,0,0,4,1,0.3,0.3,0.0,0.3,3,6,1,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Alan Varela,ARG,MF,Porto,23-124,2001,10,10,817,9.1,0,1,1,0,0,0,3,0,0.3,0.3,0.7,1.0,7,67,11,0.00,0.11,0.11,0.00,0.11,0.03,0.08,0.11,0.03,0.11
Bruno Varela,CPV,GK,Vitória,30-001,1994,10,10,900,10.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nilton Varela,POR,"DF,MF",Estrela,23-164,2001,10,10,795,8.8,0,2,2,0,0,0,1,0,0.1,0.1,0.9,0.9,12,23,30,0.00,0.23,0.23,0.00,0.23,0.01,0.10,0.11,0.01,0.11
Danilo Veiga,POR,"DF,MF",Estrela,22-041,2002,8,7,670,7.4,0,1,1,0,0,0,2,0,0.7,0.7,1.2,1.9,9,17,19,0.00,0.13,0.13,0.00,0.13,0.10,0.16,0.26,0.10,0.26
Eric Veiga,LUX,"MF,FW",AVS Futebol,27-261,1997,4,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Jhon Velásquez,COL,"FW,MF",Farense,29-187,1995,2,0,15,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,0,2,2,0.00,6.00,6.00,0.00,6.00,0.14,2.38,2.52,0.14,2.52
Ricardo Velho,POR,GK,Farense,26-077,1998,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Frederico Venâncio,POR,DF,Santa Clara,31-275,1993,9,9,785,8.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.4,2,22,0,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Paulo Victor,BRA,"DF,MF",Farense,23-206,2001,5,1,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,6,8,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12
Fabio Vieira,POR,"FW,MF",Porto,24-159,2000,4,2,175,1.9,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,1,16,10,0.00,0.51,0.51,0.00,0.51,0.10,0.19,0.28,0.10,0.28
Gabriel Vieira,BRA,"FW,MF",Santa Clara,22-228,2002,10,10,809,9.0,2,2,4,2,0,0,1,0,2.2,2.2,1.0,3.2,23,14,58,0.22,0.22,0.44,0.22,0.44,0.25,0.11,0.35,0.25,0.35
Mikel Villanueva,VEN,DF,Vitória,31-205,1993,7,6,540,6.0,0,0,0,0,0,0,4,0,0.3,0.3,0.0,0.3,2,12,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Marcos Vinicios Sorriso,BRA,FW,Famalicão,23-256,2001,7,7,474,5.3,3,1,4,3,0,0,0,0,1.6,1.6,0.8,2.5,9,10,31,0.57,0.19,0.76,0.57,0.76,0.31,0.16,0.47,0.31,0.47
Vinícius,BRA,"FW,MF",Santa Clara,25-182,1999,10,9,637,7.1,4,1,5,4,0,0,2,0,3.6,3.6,0.5,4.2,13,15,36,0.57,0.14,0.71,0.57,0.71,0.51,0.08,0.59,0.51,0.59
Bernardo Vital,POR,MF,Estoril,23-312,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Zé Vitor,BRA,DF,Nacional,23-270,2001,9,9,810,9.0,0,0,0,0,0,0,3,0,1.1,1.1,0.1,1.2,3,16,0,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13
Marious Vrousai,GRE,"MF,DF",Rio Ave,26-126,1998,9,9,810,9.0,0,1,1,0,0,0,2,0,0.9,0.9,0.8,1.7,17,30,47,0.00,0.11,0.11,0.00,0.11,0.10,0.09,0.19,0.10,0.19
Ilija Vukotić,MNE,MF,Boavista,25-303,1999,9,8,658,7.3,2,0,2,2,0,0,1,0,1.5,1.5,0.1,1.7,6,36,11,0.27,0.00,0.27,0.27,0.27,0.21,0.02,0.23,0.21,0.23
Wendell,BRA,DF,Porto,31-108,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.47,0.47,0.47
Weverson,BRA,DF,Arouca,24-123,2000,6,4,283,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,4,4,18,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11
Xeka,POR,MF,Estoril,29-361,1994,3,2,130,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Güven Yalçın,TUR,"FW,MF",Arouca,25-292,1999,5,3,230,2.6,0,1,1,0,0,0,2,1,0.5,0.4,0.4,0.9,3,2,13,0.00,0.39,0.39,0.00,0.39,0.18,0.16,0.34,0.17,0.33
Zaydou Youssouf,FRA,MF,Famalicão,25-117,1999,10,10,840,9.3,2,0,2,2,0,0,4,0,1.4,1.4,0.5,1.9,5,38,19,0.21,0.00,0.21,0.21,0.21,0.15,0.06,0.20,0.15,0.20
Yassir Zabiri,MAR,"FW,MF",Famalicão,19-256,2005,4,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rodrigo Zalazar,URU,"MF,FW",Braga,25-085,1999,6,5,415,4.6,2,3,5,2,0,0,3,0,1.3,1.3,2.1,3.4,24,26,31,0.43,0.65,1.08,0.43,1.08,0.29,0.46,0.74,0.29,0.74
Vinícius Zanocelo,BRA,MF,Estoril,23-280,2001,10,10,900,10.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,4,39,8,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Ivan Zlobin,RUS,GK,Famalicão,27-243,1997,9,9,810,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nermin Zolotić,BIH,DF,Casa Pia,31-121,1993,6,6,536,6.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,6,24,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
