Player,Nation,Pos,Squad,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Raoul Bellanova,ITA,DF,Atalanta,24-175,2000,2.6,107,136,78.7,1547,349,60,67,89.6,40,50,80.0,3,9,33.3,0,0.2,0.5,-0.2,2,4,4,4,8
Jude Bellingham,ENG,MF,Real Madrid,21-132,2003,3.7,149,168,88.7,2317,562,79,87,90.8,56,59,94.9,9,15,60.0,1,0.5,0.1,+0.5,8,17,2,0,28
Jeanuël Belocian,FRA,DF,Leverkusen,19-265,2005,0.1,10,11,90.9,132,42,7,7,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1
Eliesse Ben Seghir,MAR,"FW,MF",Monaco,19-266,2005,2.3,76,103,73.8,1069,283,40,46,87.0,33,44,75.0,0,4,0.0,0,0.2,0.1,-0.2,1,8,1,1,12
Walter Benítez,ARG,GK,PSV Eindhoven,31-294,1993,3.0,94,116,81.0,2984,2202,13,13,100.0,43,43,100.0,38,60,63.3,0,0.0,0.0,0.0,0,0,0,0,0
Loris Benito,SUI,DF,Young Boys,32-306,1992,1.4,77,87,88.5,1364,601,29,29,100.0,35,39,89.7,10,14,71.4,0,0.0,0.0,0.0,0,4,0,0,8
Ramy Bensebaini,ALG,DF,Dortmund,29-206,1995,3.0,151,173,87.3,2457,854,75,85,88.2,69,75,92.0,7,10,70.0,0,0.1,0.1,-0.1,1,15,4,0,23
Lucas Beraldo,BRA,DF,Paris S-G,20-350,2003,0.0,9,9,100.0,141,31,5,5,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Paulo Bernardo,POR,MF,Celtic,22-289,2002,1.2,31,44,70.5,486,142,19,25,76.0,10,14,71.4,2,5,40.0,0,0.1,0.0,-0.1,2,4,0,0,5
Maxime Bernauer,FRA,DF,Dinamo Zagreb,26-130,1998,2.2,87,101,86.1,1896,877,25,26,96.2,48,51,94.1,13,22,59.1,0,0.0,0.0,0.0,0,7,0,0,4
Jan-Niklas Beste,GER,"FW,DF",Benfica,25-309,1999,1.0,36,44,81.8,505,128,24,26,92.3,9,11,81.8,2,4,50.0,1,0.5,0.3,+0.5,1,2,0,0,1
Sam Beukema,NED,DF,Bologna,25-357,1998,3.7,200,221,90.5,4207,1308,53,59,89.8,118,122,96.7,29,40,72.5,0,0.1,0.2,-0.1,2,18,2,1,17
Mads Bidstrup,DEN,MF,RB Salzburg,23-257,2001,1.3,22,36,61.1,267,43,19,24,79.2,2,5,40.0,1,3,33.3,0,0.2,0.2,-0.2,1,0,0,0,2
Mika Biereth,DEN,FW,Sturm Graz,21-274,2003,3.4,23,46,50.0,407,85,12,19,63.2,7,15,46.7,3,5,60.0,0,0.1,0.1,-0.1,2,4,0,0,3
El Bilal Touré,MLI,"FW,MF",Stuttgart,23-036,2001,1.5,30,41,73.2,387,53,22,28,78.6,5,6,83.3,2,2,100.0,0,0.0,0.1,0.0,0,0,0,0,1
Veljko Birmančević,SRB,FW,Sparta Prague,26-248,1998,2.8,28,53,52.8,362,136,15,20,75.0,9,12,75.0,1,6,16.7,0,0.2,0.4,-0.2,3,3,1,0,5
Marco Bizot,NED,GK,Brest,33-243,1991,4.0,84,135,62.2,3720,3219,8,10,80.0,16,16,100.0,60,109,55.0,0,0.0,0.0,0.0,0,7,0,0,0
César Blackman,PAN,DF,Slovan Bratislava,26-220,1998,4.0,130,161,80.7,1690,632,79,90,87.8,32,40,80.0,7,9,77.8,0,0.0,0.0,0.0,1,11,2,0,9
Hendry Blank,GER,DF,RB Salzburg,20-079,2004,1.2,79,89,88.8,1475,600,24,28,85.7,52,56,92.9,3,5,60.0,0,0.0,0.0,0.0,0,8,0,0,7
Janis Blaswich,GER,GK,RB Salzburg,33-190,1991,3.2,85,117,72.6,2090,1256,18,18,100.0,46,47,97.9,21,52,40.4,0,0.0,0.0,0.0,0,0,0,0,0
Daley Blind,NED,DF,Girona,34-244,1990,1.0,27,34,79.4,449,137,10,13,76.9,16,17,94.1,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0
Lewin Blum,SUI,DF,Young Boys,23-119,2001,2.6,91,104,87.5,1728,538,30,32,93.8,54,58,93.1,5,10,50.0,0,0.5,0.5,-0.5,2,4,1,1,8
Lamare Bogarde,NED,DF,Aston Villa,20-308,2004,0.5,9,11,81.8,147,46,3,4,75.0,6,7,85.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Valerii Bondar,UKR,DF,Shakhtar,25-255,1999,4.0,197,210,93.8,3542,1096,75,77,97.4,107,109,98.2,13,20,65.0,0,0.0,0.0,0.0,0,6,0,0,5
Artem Bondarenko,UKR,MF,Shakhtar,24-079,2000,3.1,137,150,91.3,1962,400,80,82,97.6,49,53,92.5,3,7,42.9,0,0.0,0.2,0.0,1,8,4,0,11
Victor Boniface,NGA,FW,Leverkusen,23-321,2000,2.4,33,47,70.2,537,113,17,24,70.8,13,17,76.5,3,4,75.0,0,0.1,0.4,-0.1,1,6,1,0,6
Olivier Boscagli,FRA,DF,PSV Eindhoven,26-356,1997,4.0,304,337,90.2,6425,2629,98,101,97.0,154,166,92.8,51,65,78.5,0,0.2,0.2,-0.2,3,45,5,0,36
Ayyoub Bouaddi,FRA,MF,Lille,17-037,2007,2.3,74,81,91.4,1235,293,32,36,88.9,33,34,97.1,5,5,100.0,0,0.0,0.0,0.0,1,3,0,0,6
Conor Bradley,NIR,DF,Liverpool,21-122,2003,0.2,6,8,75.0,91,18,4,4,100.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
Daniel Bragança,POR,MF,Sporting CP,25-165,1999,1.9,90,104,86.5,1672,549,33,37,89.2,47,50,94.0,9,12,75.0,1,0.2,0.1,+0.8,4,12,3,0,18
Julian Brandt,GER,MF,Dortmund,28-190,1996,3.7,180,218,82.6,2572,595,111,126,88.1,49,54,90.7,11,19,57.9,1,0.3,1.1,+0.7,6,18,9,0,28
Gleison Bremer,BRA,DF,Juventus,27-235,1997,1.1,65,69,94.2,1181,603,31,34,91.2,27,28,96.4,7,7,100.0,0,0.0,0.0,0.0,0,0,0,0,2
Marco Brescianini,ITA,MF,Atalanta,24-293,2000,0.1,0,3,0.0,0,0,0,1,0.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Emi Buendía,ARG,MF,Aston Villa,27-319,1996,0.2,8,11,72.7,124,21,3,5,60.0,5,5,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1
Hugo Bueno,ESP,"DF,MF",Feyenoord,22-051,2002,2.7,99,122,81.1,1493,372,54,63,85.7,34,40,85.0,6,8,75.0,0,0.2,0.2,-0.2,4,5,4,4,9
Rémy Cabella,FRA,MF,Lille,34-245,1990,1.2,56,61,91.8,769,172,28,28,100.0,18,23,78.3,4,4,100.0,0,0.0,0.1,0.0,1,7,0,0,7
Arthur Cabral,BRA,"FW,MF",Benfica,26-197,1998,0.3,3,7,42.9,37,0,2,3,66.7,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Davide Calabria,ITA,DF,Milan,27-338,1996,0.8,37,42,88.1,619,184,15,18,83.3,21,23,91.3,1,1,100.0,0,0.1,0.0,-0.1,1,1,1,0,3
Riccardo Calafiori,ITA,DF,Arsenal,22-173,2002,2.0,74,87,85.1,1055,192,44,48,91.7,27,32,84.4,2,5,40.0,0,0.0,0.0,0.0,1,5,1,0,4
Hakan Çalhanoğlu,TUR,MF,Inter,30-274,1994,2.4,137,163,84.0,2304,622,66,73,90.4,48,53,90.6,15,22,68.2,0,0.1,0.2,-0.1,5,19,1,0,13
Amady Camara,MLI,FW,Sturm Graz,19-164,2005,0.8,16,20,80.0,296,60,6,8,75.0,8,8,100.0,2,4,50.0,0,0.1,0.0,-0.1,2,0,1,0,1
Lamine Camara,SEN,MF,Monaco,20-312,2004,3.0,120,160,75.0,2226,561,51,62,82.3,52,63,82.5,17,28,60.7,0,0.1,0.4,-0.1,3,8,1,0,13
Mahdi Camara,FRA,MF,Brest,26-131,1998,3.4,82,99,82.8,1280,217,45,53,84.9,31,36,86.1,4,4,100.0,0,0.2,0.1,-0.2,3,7,2,1,9
Francesco Camarda,ITA,FW,Milan,16-243,2008,0.2,4,4,100.0,50,0,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Eduardo Camavinga,FRA,MF,Real Madrid,21-364,2002,1.5,81,88,92.0,1621,455,29,30,96.7,40,44,90.9,11,12,91.7,0,0.6,0.3,-0.6,3,12,3,0,13
Andrea Cambiaso,ITA,DF,Juventus,24-262,2000,3.4,201,234,85.9,3684,876,87,96,90.6,83,89,93.3,26,33,78.8,1,0.2,0.2,+0.8,3,9,4,1,19
Cole Campbell,ISL,FW,Dortmund,18-262,2006,0.2,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Emre Can,GER,"MF,DF",Dortmund,30-301,1994,3.2,197,213,92.5,3315,904,91,93,97.8,88,94,93.6,13,19,68.4,1,0.1,0.2,+0.9,1,13,3,0,17
Nicolás Capaldo,ARG,"MF,DF",RB Salzburg,27-055,1997,2.7,86,112,76.8,1328,316,41,51,80.4,42,50,84.0,2,6,33.3,0,0.1,0.1,-0.1,2,10,1,0,7
Diego Carlos,BRA,DF,Aston Villa,31-238,1993,3.4,183,203,90.1,3714,1602,50,53,94.3,118,124,95.2,15,23,65.2,0,0.0,0.1,0.0,1,12,2,1,17
Marco Carnesecchi,ITA,GK,Atalanta,24-130,2000,4.0,74,131,56.5,2407,1875,10,10,100.0,36,38,94.7,28,83,33.7,0,0.0,0.0,0.0,0,1,0,0,0
Julián Carranza,ARG,FW,Feyenoord,24-170,2000,0.4,9,10,90.0,111,9,6,6,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Álvaro Carreras,ESP,DF,Benfica,21-230,2003,4.0,215,260,82.7,3722,1271,90,97,92.8,100,114,87.7,17,29,58.6,0,0.1,0.1,-0.1,4,20,4,2,22
Cameron Carter-Vickers,USA,DF,Celtic,26-313,1997,1.7,180,187,96.3,3413,908,52,56,92.9,118,120,98.3,10,11,90.9,0,0.0,0.0,0.0,0,7,0,0,3
Dani Carvajal,ESP,DF,Real Madrid,32-302,1992,2.0,112,140,80.0,2042,595,40,42,95.2,66,78,84.6,6,11,54.5,1,0.1,0.2,+0.9,3,8,3,1,12
Marc Casado,ESP,MF,Barcelona,21-055,2003,4.0,230,259,88.8,3613,984,120,129,93.0,91,100,91.0,12,21,57.1,2,0.2,0.3,+1.8,5,21,1,0,26
Nicolò Casale,ITA,DF,Bologna,26-268,1998,0.3,18,18,100.0,362,169,5,5,100.0,10,10,100.0,3,3,100.0,0,0.0,0.0,0.0,0,1,0,0,3
Santiago Castro,ARG,FW,Bologna,20-040,2004,1.9,13,23,56.5,209,58,7,12,58.3,4,7,57.1,1,1,100.0,0,0.2,0.0,-0.2,5,0,0,0,2
Geny Catamo,MOZ,"DF,MF",Sporting CP,23-287,2001,2.7,91,114,79.8,1267,446,53,60,88.3,31,37,83.8,2,5,40.0,0,0.3,1.2,-0.3,5,7,1,0,8
Dani Ceballos,ESP,MF,Real Madrid,28-093,1996,0.3,35,37,94.6,626,227,12,12,100.0,22,22,100.0,1,2,50.0,0,0.0,0.0,0.0,1,6,0,0,10
Julian Chabot,GER,DF,Stuttgart,26-270,1998,3.2,202,223,90.6,3129,1234,117,123,95.1,77,83,92.8,7,12,58.3,0,0.0,0.3,0.0,2,17,1,0,12
El Chadaille Bitshiabu,FRA,DF,RB Leipzig,19-176,2005,1.2,84,93,90.3,1600,631,33,33,100.0,40,41,97.6,10,18,55.6,0,0.0,0.0,0.0,0,3,0,0,2
Brendan Chardonnet,FRA,DF,Brest,29-322,1994,3.0,123,152,80.9,2737,911,32,35,91.4,70,76,92.1,20,37,54.1,0,0.0,0.0,0.0,0,7,0,0,3
Anrie Chase,JPN,DF,Stuttgart,20-229,2004,1.5,63,71,88.7,1041,472,30,30,100.0,29,34,85.3,3,5,60.0,0,0.0,0.0,0.0,0,4,0,0,3
Lucas Chevalier,FRA,GK,Lille,23-002,2001,4.0,94,142,66.2,2765,1891,15,15,100.0,42,43,97.7,37,84,44.0,0,0.0,0.0,0.0,0,2,0,0,0
Federico Chiesa,ITA,FW,Liverpool,27-014,1997,0.0,1,1,100.0,17,15,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Tochi Chukwuani,DEN,MF,Sturm Graz,21-229,2003,2.9,120,135,88.9,1690,462,72,75,96.0,39,46,84.8,2,5,40.0,0,0.0,0.1,0.0,0,12,0,0,11
Samuel Chukwueze,NGA,FW,Milan,25-170,1999,0.5,21,29,72.4,291,66,13,16,81.3,7,10,70.0,0,0,,1,0.1,0.1,+0.9,1,0,2,0,3
Bobby Clark,ENG,MF,RB Salzburg,19-275,2005,2.4,97,116,83.6,1285,300,56,61,91.8,32,37,86.5,1,5,20.0,0,0.2,0.1,-0.2,4,5,1,0,9
Silvi Clúa,ESP,MF,Girona,19-284,2005,0.9,24,27,88.9,336,105,11,12,91.7,10,11,90.9,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1
Elias Cobbaut,BEL,DF,Sparta Prague,26-350,1997,1.0,23,39,59.0,460,102,7,16,43.8,15,18,83.3,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0
Ebrima Colley,GAM,"MF,FW",Young Boys,24-281,2000,2.5,41,59,69.5,727,186,17,22,77.3,11,16,68.8,8,12,66.7,0,0.1,0.3,-0.1,2,2,3,0,7
Kingsley Coman,FRA,FW,Bayern Munich,28-148,1996,1.1,49,59,83.1,687,57,31,35,88.6,17,17,100.0,1,4,25.0,0,0.2,0.1,-0.2,4,0,2,0,3
Francisco Conceição,POR,FW,Juventus,21-330,2002,2.5,70,93,75.3,1190,106,35,40,87.5,26,35,74.3,7,11,63.6,1,0.0,0.1,+1.0,2,3,0,0,4
Abdu Conté,POR,DF,Young Boys,26-229,1998,0.3,5,8,62.5,91,26,2,5,40.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Ángel Correa,ARG,"MF,FW",Atlético Madrid,29-244,1995,2.3,48,65,73.8,683,110,26,34,76.5,10,13,76.9,7,9,77.8,0,0.4,0.2,-0.4,2,4,1,0,5
Soumaïla Coulibaly,FRA,DF,Brest,21-025,2003,4.0,170,189,89.9,3661,855,39,41,95.1,110,115,95.7,21,32,65.6,0,0.0,0.0,0.0,0,7,0,0,4
Thibaut Courtois,BEL,GK,Real Madrid,32-181,1992,2.0,58,67,86.6,1370,819,9,9,100.0,40,41,97.6,8,16,50.0,0,0.0,0.0,0.0,0,1,0,0,0
Yan Couto,BRA,"DF,MF",Dortmund,22-158,2002,0.7,45,52,86.5,675,187,27,29,93.1,18,23,78.3,0,0,,0,0.0,0.2,0.0,1,3,2,1,1
Juan Cuadrado,COL,"DF,MF",Atalanta,36-166,1988,0.8,33,45,73.3,412,91,24,29,82.8,7,8,87.5,1,4,25.0,0,0.0,0.0,0.0,0,2,0,0,3
Pau Cubarsí,ESP,DF,Barcelona,17-291,2007,3.3,245,266,92.1,5103,1637,57,64,89.1,160,166,96.4,28,34,82.4,0,0.0,0.1,0.0,0,32,1,0,30
Andres Cuenca,ESP,DF,Barcelona,17-150,2007,0.1,9,9,100.0,127,23,4,4,100.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
Adam Daghim,DEN,FW,RB Salzburg,19-041,2005,2.0,36,54,66.7,534,158,21,26,80.8,15,24,62.5,0,4,0.0,0,0.1,0.1,-0.1,2,2,1,0,5
Dálcio,GNB,MF,Red Star,28-170,1996,1.9,59,74,79.7,1047,237,29,32,90.6,23,27,85.2,6,10,60.0,0,0.1,0.1,-0.1,2,7,2,2,6
Thijs Dallinga,NED,FW,Bologna,24-097,2000,2.1,23,32,71.9,373,49,10,16,62.5,12,13,92.3,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,3
Matteo Dams,BEL,DF,PSV Eindhoven,20-244,2004,3.6,137,151,90.7,2281,760,68,72,94.4,57,62,91.9,9,14,64.3,0,0.0,0.1,0.0,0,17,1,1,12
Kryštof Daněk,CZE,FW,Sparta Prague,21-308,2003,0.5,10,11,90.9,112,17,6,6,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
Danilo,BRA,DF,Juventus,33-116,1991,1.3,77,88,87.5,1442,543,27,29,93.1,45,48,93.8,5,10,50.0,0,0.0,0.0,0.0,0,5,0,0,5
Arnaut Danjuma,NED,FW,Girona,27-282,1997,2.1,53,75,70.7,919,236,27,29,93.1,21,30,70.0,5,14,35.7,2,1.0,0.7,+1.0,5,2,5,3,5
Matteo Darmian,ITA,DF,Inter,34-342,1989,1.8,31,47,66.0,567,175,14,16,87.5,14,23,60.9,1,6,16.7,0,0.0,0.0,0.0,0,0,0,0,2
Juan David Cabal,COL,DF,Juventus,23-305,2001,1.7,94,107,87.9,1868,567,35,37,94.6,44,49,89.8,15,19,78.9,0,0.0,0.0,0.0,0,11,1,0,8
Jonathan David,CAN,FW,Lille,24-299,2000,3.0,50,62,80.6,699,58,32,40,80.0,16,17,94.1,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,4
Alphonso Davies,CAN,DF,Bayern Munich,24-006,2000,4.0,271,299,90.6,3703,914,171,182,94.0,84,89,94.4,8,13,61.5,0,0.4,0.4,-0.4,8,26,2,0,28
Kevin De Bruyne,BEL,MF,Manchester City,33-133,1991,0.6,35,51,68.6,516,154,21,24,87.5,10,14,71.4,3,5,60.0,0,0.4,0.3,-0.4,2,4,2,1,4
Maxim De Cuyper,BEL,DF,Club Brugge,23-322,2000,4.0,215,263,81.7,3929,1645,107,115,93.0,79,92,85.9,26,49,53.1,0,0.3,0.8,-0.3,8,20,3,1,14
Charles De Ketelaere,BEL,"MF,FW",Atalanta,23-243,2001,2.2,54,77,70.1,753,121,30,39,76.9,20,27,74.1,1,2,50.0,1,1.0,0.8,0.0,4,1,3,1,6
Rodrigo De Paul,ARG,MF,Atlético Madrid,30-168,1994,2.8,132,181,72.9,2156,624,67,81,82.7,50,63,79.4,12,29,41.4,0,0.3,0.7,-0.3,5,14,5,2,16
Zeno Debast,BEL,DF,Sporting CP,21-015,2003,3.8,205,228,89.9,4343,1644,58,61,95.1,109,116,94.0,34,42,81.0,1,0.4,0.0,+0.6,1,9,0,0,8
Amar Dedić,BIH,DF,RB Salzburg,22-082,2002,3.0,182,212,85.8,2748,688,100,113,88.5,68,73,93.2,10,15,66.7,0,0.6,0.4,-0.6,4,17,7,0,23
Romain Del Castillo,FRA,FW,Brest,28-224,1996,1.8,63,90,70.0,870,295,40,48,83.3,20,30,66.7,2,5,40.0,0,0.5,0.2,-0.5,6,3,4,0,7
Ousmane Dembélé,FRA,FW,Paris S-G,27-177,1997,2.9,113,159,71.1,1798,517,66,77,85.7,38,54,70.4,7,14,50.0,1,1.1,0.5,-0.1,10,10,8,0,26
Ermedin Demirović,BIH,"FW,MF",Stuttgart,26-228,1998,1.9,26,36,72.2,321,51,19,27,70.4,5,5,100.0,1,1,100.0,0,0.3,0.1,-0.3,4,2,0,0,1
Michele Di Gregorio,ITA,GK,Juventus,27-104,1997,2.6,75,85,88.2,1952,1163,16,17,94.1,36,36,100.0,22,31,71.0,0,0.0,0.0,0.0,0,0,0,0,0
Ángel Di María,ARG,FW,Benfica,36-268,1988,2.8,78,115,67.8,1310,483,47,58,81.0,20,31,64.5,10,15,66.7,0,1.2,1.0,-1.2,7,7,9,0,16
Bafodé Diakité,FRA,DF,Lille,23-307,2001,3.5,152,168,90.5,2880,915,56,58,96.6,80,86,93.0,14,19,73.7,0,0.0,0.0,0.0,0,7,0,0,6
Mamady Diambou,MLI,"MF,DF",RB Salzburg,21-363,2002,2.3,103,121,85.1,1774,319,42,50,84.0,52,58,89.7,6,8,75.0,0,0.0,0.1,0.0,1,9,2,0,8
Rúben Dias,POR,DF,Manchester City,27-178,1997,1.5,135,144,93.8,2401,782,47,48,97.9,83,91,91.2,5,5,100.0,0,0.0,0.1,0.0,0,22,0,0,7
Krépin Diatta,SEN,DF,Monaco,25-257,1999,0.4,23,27,85.2,530,119,6,6,100.0,13,15,86.7,4,6,66.7,0,0.3,0.1,-0.3,1,4,0,0,3
Brahim Díaz,MAR,MF,Real Madrid,25-097,1999,0.5,18,22,81.8,231,72,14,15,93.3,4,6,66.7,0,1,0.0,0,0.1,0.0,-0.1,1,4,1,0,2
Luis Díaz,COL,FW,Liverpool,27-300,1997,2.4,63,80,78.8,853,226,44,53,83.0,14,18,77.8,3,4,75.0,0,0.1,0.3,-0.1,2,8,3,0,8
Eric Dier,ENG,DF,Bayern Munich,30-298,1994,0.2,20,20,100.0,288,157,14,14,100.0,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Lucas Digne,FRA,DF,Aston Villa,31-111,1993,2.0,67,84,79.8,1100,467,36,42,85.7,25,30,83.3,6,11,54.5,0,0.1,0.1,-0.1,2,4,3,2,2
Federico Dimarco,ITA,"DF,MF",Inter,26-364,1997,0.5,28,34,82.4,491,185,16,17,94.1,7,12,58.3,4,4,100.0,1,0.6,0.5,+0.4,5,0,1,1,2
Ousmane Diomande,CIV,DF,Sporting CP,20-340,2003,2.3,91,98,92.9,1768,442,28,29,96.6,58,60,96.7,5,9,55.6,0,0.0,0.0,0.0,0,2,0,0,2
Nasser Djiga,BFA,DF,Red Star,21-359,2002,4.0,168,190,88.4,3112,925,64,66,97.0,91,102,89.2,11,18,61.1,0,0.0,0.0,0.0,0,9,0,0,14
Berat Djimsiti,ALB,DF,Atalanta,31-263,1993,3.5,208,239,87.0,3366,983,101,113,89.4,92,101,91.1,11,14,78.6,0,0.0,0.3,0.0,1,14,9,1,28
Jeremy Doku,BEL,"FW,MF",Manchester City,22-165,2002,1.3,72,94,76.6,981,142,54,60,90.0,15,20,75.0,3,4,75.0,1,0.6,0.8,+0.4,7,0,6,2,5
Sergi Dominguez,ESP,"DF,FW",Barcelona,19-221,2005,0.4,24,26,92.3,410,195,11,12,91.7,13,13,100.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,3
Gianluigi Donnarumma,ITA,GK,Paris S-G,25-257,1999,3.0,81,88,92.0,1580,920,26,26,100.0,46,46,100.0,9,16,56.3,0,0.0,0.0,0.0,0,1,0,0,0
Nene Dorgeles,MLI,FW,RB Salzburg,21-321,2002,2.2,65,81,80.2,898,303,35,38,92.1,26,33,78.8,1,1,100.0,0,0.0,0.1,0.0,0,3,3,0,11
Désiré Doué,FRA,FW,Paris S-G,19-158,2005,1.1,34,47,72.3,436,67,24,27,88.9,9,12,75.0,1,5,20.0,0,0.0,0.0,0.0,1,1,1,0,3
Kamory Doumbia,MLI,MF,Brest,21-264,2003,1.4,41,56,73.2,599,97,21,27,77.8,16,20,80.0,2,6,33.3,0,0.1,0.2,-0.1,3,1,2,0,6
Couhaib Driouech,MAR,FW,PSV Eindhoven,22-205,2002,0.6,20,28,71.4,308,48,12,14,85.7,8,10,80.0,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Vanja Drkušič,SVN,DF,Red Star,25-009,1999,1.0,46,50,92.0,857,236,17,17,100.0,26,28,92.9,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,0
Joel Drommel,NED,GK,PSV Eindhoven,27-358,1996,1.0,37,45,82.2,1001,662,7,8,87.5,18,18,100.0,12,19,63.2,0,0.0,0.0,0.0,0,1,0,0,0
Bruno Duarte,BRA,FW,Red Star,28-229,1996,1.1,23,30,76.7,380,17,11,11,100.0,10,10,100.0,1,4,25.0,0,0.0,0.0,0.0,0,1,0,0,2
Denzel Dumfries,NED,DF,Inter,28-204,1996,3.2,76,108,70.4,1296,324,32,41,78.0,33,47,70.2,6,10,60.0,0,0.2,0.3,-0.2,2,3,2,2,4
Jhon Durán,COL,"FW,MF",Aston Villa,20-331,2003,1.7,15,28,53.6,248,49,5,13,38.5,9,11,81.8,1,2,50.0,0,0.0,0.0,0.0,1,1,0,0,1
Julien Duranville,BEL,FW,Dortmund,18-187,2006,0.5,8,9,88.9,107,10,4,4,100.0,3,3,100.0,0,0,,0,0.1,0.1,-0.1,1,0,0,0,0
Éderson,BRA,MF,Atalanta,25-124,1999,4.0,202,228,88.6,3328,947,94,99,94.9,89,95,93.7,13,21,61.9,0,0.3,0.5,-0.3,3,21,8,1,32
Ederson,BRA,GK,Manchester City,31-083,1993,2.0,51,55,92.7,1215,872,12,12,100.0,29,29,100.0,10,14,71.4,0,0.0,0.0,0.0,0,0,0,0,0
Eguinaldo,BRA,FW,Shakhtar,20-091,2004,3.4,48,67,71.6,634,100,30,38,78.9,14,17,82.4,1,2,50.0,1,0.2,0.1,+0.8,3,1,2,0,3
Meschak Elia,COD,"MF,FW",Young Boys,27-094,1997,1.0,11,15,73.3,135,15,8,8,100.0,3,4,75.0,0,3,0.0,0,0.0,0.0,0.0,1,1,1,0,1
Elif Elmas,MKD,MF,RB Leipzig,25-045,1999,0.4,14,16,87.5,217,59,8,9,88.9,6,6,100.0,0,1,0.0,0,0.1,0.1,-0.1,1,1,1,0,3
Timi Elšnik,SVN,"MF,DF",Red Star,26-193,1998,4.0,142,194,73.2,2563,1013,58,69,84.1,64,82,78.0,17,32,53.1,0,0.3,0.5,-0.3,7,16,4,0,27
Breel Embolo,SUI,FW,Monaco,27-268,1997,3.0,42,59,71.2,537,92,26,32,81.3,13,17,76.5,0,3,0.0,2,0.9,0.2,+1.1,6,2,3,0,6
Emerson,BRA,DF,Milan,25-299,1999,3.2,179,196,91.3,2730,635,92,96,95.8,73,79,92.4,8,10,80.0,0,0.1,0.2,-0.1,3,6,5,2,12
Wataru Endo,JPN,MF,Liverpool,31-273,1993,0.0,0,2,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Endrick,BRA,FW,Real Madrid,18-110,2006,0.7,12,13,92.3,176,40,7,8,87.5,1,1,100.0,2,2,100.0,0,0.4,0.2,-0.4,1,1,0,0,1
Arne Engels,BEL,MF,Celtic,21-061,2003,3.6,118,158,74.7,1916,538,63,71,88.7,43,59,72.9,11,23,47.8,3,1.5,0.8,+1.5,10,10,3,0,12
Luis Enrique Palma,HON,FW,Celtic,24-296,2000,0.2,1,2,50.0,8,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Ricardo Esgaio,POR,DF,Sporting CP,31-176,1993,0.6,32,41,78.0,680,197,6,10,60.0,20,22,90.9,5,8,62.5,0,0.0,0.0,0.0,0,0,0,0,1
Giovanni Fabbian,ITA,MF,Bologna,21-299,2003,2.8,35,42,83.3,506,76,22,24,91.7,11,13,84.6,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,4
Nicolò Fagioli,ITA,"MF,FW",Juventus,23-270,2001,2.2,113,131,86.3,2071,503,43,45,95.6,57,63,90.5,11,16,68.8,1,0.7,0.3,+0.3,8,14,1,0,14
Romain Faivre,FRA,FW,Brest,26-117,1998,0.9,23,30,76.7,322,80,16,18,88.9,5,7,71.4,1,4,25.0,0,0.0,0.0,0.0,1,2,0,0,3
Ansu Fati,ESP,"FW,MF",Barcelona,22-008,2002,0.4,20,23,87.0,352,95,12,13,92.3,5,6,83.3,3,3,100.0,0,0.0,0.2,0.0,0,2,0,0,5
