Player,Nation,Pos,Squad,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Lucas França,BRA,GK,Nacional,28-291,1996,9.0,187,276,67.8,5725,4166,15,15,100.0,104,104,100.0,68,156,43.6,0,0.0,0.0,0.0,0,2,0,0,0
André Franco,POR,"FW,MF",Porto,26-207,1998,1.1,78,87,89.7,1266,301,42,45,93.3,29,30,96.7,6,10,60.0,0,0.7,0.4,-0.7,2,13,3,0,9
Afonso freitas,POR,DF,Nacional,24-212,2000,0.2,4,5,80.0,46,16,4,4,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Iván Fresneda,ESP,DF,Sporting CP,20-038,2004,0.5,42,43,97.7,686,131,20,20,100.0,19,20,95.0,3,3,100.0,0,0.0,0.0,0.0,0,4,0,0,5
Godfried Frimpong,NED,DF,Moreirense,25-107,1999,10.0,324,457,70.9,5092,2448,163,189,86.2,132,171,77.2,18,65,27.7,0,1.4,1.1,-1.4,10,18,15,13,21
Kanya Fujimoto,JPN,"MF,FW",Gil Vicente FC,25-127,1999,9.0,217,274,79.2,3600,750,103,120,85.8,81,94,86.2,22,29,75.9,2,2.2,1.3,-0.2,11,15,10,3,27
Taichi Fukui,JPN,MF,Arouca,20-113,2004,9.4,375,434,86.4,6643,1555,158,169,93.5,188,207,90.8,27,44,61.4,0,0.5,0.3,-0.5,9,27,2,0,31
Tiago Gabriel,POR,DF,Estrela,19-315,2004,4.9,185,222,83.3,4292,1624,40,44,90.9,108,120,90.0,37,55,67.3,0,0.0,0.0,0.0,1,9,1,0,13
Galeno,BRA,"DF,FW",Porto,27-014,1997,7.9,281,359,78.3,4673,1289,155,171,90.6,100,128,78.1,25,45,55.6,0,1.5,1.5,-1.5,12,7,17,1,30
Nino Galović,CRO,DF,Arouca,32-122,1992,1.0,76,82,92.7,1358,416,25,27,92.6,46,47,97.9,4,6,66.7,0,0.0,0.0,0.0,0,3,0,0,1
García,BRA,DF,Nacional,22-306,2002,9.0,313,434,72.1,6263,2996,120,133,90.2,137,185,74.1,54,104,51.9,1,1.3,1.2,-0.3,12,23,20,15,24
Fabrício Garcia,CPV,FW,Estoril,23-185,2001,6.0,83,118,70.3,1279,148,51,61,83.6,22,31,71.0,8,14,57.1,0,0.3,0.2,-0.3,3,3,3,0,8
Santiago García,ESP,MF,Gil Vicente FC,23-068,2001,3.9,109,133,82.0,1677,431,58,70,82.9,40,48,83.3,5,6,83.3,1,0.9,0.1,+0.1,3,4,0,0,11
Bruno Gaspar,ANG,DF,Vitória,31-198,1993,8.5,318,421,75.5,5209,1892,150,179,83.8,136,157,86.6,22,56,39.3,0,0.5,0.7,-0.5,10,26,10,6,35
Mory Gbane,CIV,MF,Gil Vicente FC,23-316,2000,7.1,260,320,81.3,5045,1403,83,102,81.4,143,166,86.1,31,39,79.5,0,0.2,0.2,-0.2,2,16,2,0,23
Geovanny,POR,MF,Farense,20-114,2004,1.8,28,36,77.8,474,141,13,15,86.7,14,15,93.3,1,4,25.0,0,0.0,0.0,0.0,0,4,2,0,6
André Geraldes,POR,"MF,DF",Casa Pia,33-187,1991,6.8,167,221,75.6,2691,1006,75,84,89.3,79,100,79.0,8,23,34.8,0,0.6,0.4,-0.6,4,10,2,2,16
Ismaël Gharbi,ESP,"MF,FW",Braga,20-209,2004,1.8,73,95,76.8,1032,225,43,47,91.5,16,22,72.7,6,10,60.0,0,0.4,0.7,-0.4,5,2,3,1,6
José Gomes,POR,DF,Nacional,28-108,1996,8.7,208,312,66.7,3739,1736,101,116,87.1,84,129,65.1,22,49,44.9,0,0.7,0.6,-0.7,5,14,10,5,26
Pedro gomes,POR,DF,Boavista,21-154,2003,9.1,248,309,80.3,4088,1560,119,135,88.1,111,131,84.7,13,30,43.3,0,0.1,0.0,-0.1,3,19,0,0,18
Vítor Gomes,POR,MF,Rio Ave,36-316,1987,0.4,22,25,88.0,350,178,9,10,90.0,8,9,88.9,2,3,66.7,1,0.6,0.2,+0.4,4,4,3,0,5
Victor Gomez,ESP,DF,Braga,24-218,2000,5.1,207,257,80.5,3892,1165,79,85,92.9,103,126,81.7,23,34,67.6,0,0.4,0.3,-0.4,4,14,10,5,26
Nuno Gonçalo Moreira,POR,"FW,MF",Casa Pia,25-142,1999,7.2,165,239,69.0,2749,850,91,115,79.1,47,67,70.1,19,35,54.3,2,0.8,1.3,+1.2,8,18,8,2,31
João Gonçalves,POR,GK,Boavista,24-000,2000,4.0,50,110,45.5,2259,2037,5,5,100.0,12,13,92.3,33,92,35.9,0,0.0,0.0,0.0,0,6,0,0,0
Pedro Gonçalves,POR,"FW,MF",Sporting CP,26-130,1998,6.2,198,265,74.7,3080,1222,118,138,85.5,52,68,76.5,20,41,48.8,4,3.6,3.3,+0.4,36,16,18,2,39
Cristo González,ESP,MF,Arouca,27-012,1997,2.0,30,50,60.0,494,176,15,19,78.9,14,17,82.4,1,5,20.0,1,0.8,0.2,+0.2,3,8,4,0,10
Mario González,ESP,FW,Famalicão,28-254,1996,3.8,51,71,71.8,615,58,33,46,71.7,9,12,75.0,1,2,50.0,2,0.5,0.4,+1.5,3,1,0,0,4
Nicolás González,ESP,MF,Porto,22-307,2002,9.4,490,549,89.3,7694,2178,261,279,93.5,184,207,88.9,30,40,75.0,2,0.4,0.9,+1.6,7,65,12,0,67
Jean Gorby,FRA,MF,Braga,22-103,2002,3.3,150,176,85.2,2740,547,65,69,94.2,65,68,95.6,18,29,62.1,0,0.1,0.2,-0.1,2,14,4,2,18
João Goulart Silva,POR,DF,Casa Pia,24-283,2000,10.0,292,382,76.4,5734,1924,94,110,85.5,162,182,89.0,35,78,44.9,0,0.3,0.3,-0.3,1,15,1,0,15
Tiago Gouveia,POR,"FW,DF",Benfica,23-140,2001,0.9,38,49,77.6,516,177,25,27,92.6,10,11,90.9,1,5,20.0,1,0.7,0.6,+0.3,3,1,6,1,7
Pablo Gozalbez,ESP,"MF,DF",Arouca,23-189,2001,0.8,9,18,50.0,129,26,5,7,71.4,4,5,80.0,0,3,0.0,0,0.0,0.0,0.0,0,1,1,0,5
João Graça,POR,"MF,FW",Rio Ave,29-140,1995,2.0,44,59,74.6,688,157,20,23,87.0,13,15,86.7,5,7,71.4,0,0.0,0.0,0.0,0,3,0,0,5
Samuel Granada,BRA,FW,AVS Futebol,24-269,2000,2.7,34,51,66.7,488,102,19,25,76.0,12,17,70.6,1,5,20.0,1,0.4,0.6,+0.6,1,3,0,0,4
Jaume Grau,ESP,MF,AVS Futebol,27-184,1997,6.4,217,266,81.6,3941,1189,96,114,84.2,91,102,89.2,27,42,64.3,0,0.4,0.2,-0.4,6,27,1,0,22
Marko Grujić,SRB,MF,Porto,28-206,1996,0.4,25,31,80.6,444,130,12,12,100.0,9,10,90.0,3,5,60.0,0,0.4,0.1,-0.4,1,2,1,0,3
Rafik Guitane,FRA,"FW,MF",Estoril,25-163,1999,1.1,21,29,72.4,379,104,11,13,84.6,6,9,66.7,4,5,80.0,0,0.0,0.1,0.0,1,2,2,1,3
Rafik Guitane,FRA,FW,Braga,25-163,1999,0.0,5,5,100.0,110,0,1,1,100.0,2,2,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Deniz Gül,SWE,FW,Porto,20-126,2004,0.5,4,5,80.0,68,8,2,3,66.7,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Viktor Gyökeres,SWE,FW,Sporting CP,26-154,1998,9.8,161,209,77.0,1714,346,118,136,86.8,29,38,76.3,2,5,40.0,1,2.3,3.2,-1.3,20,4,10,0,18
Justin de Haas,NED,DF,Famalicão,24-278,2000,9.0,423,499,84.8,8268,3324,152,173,87.9,224,235,95.3,43,77,55.8,0,0.1,0.2,-0.1,2,13,1,0,17
Tomás Händel,POR,MF,Vitória,23-344,2000,9.5,460,518,88.8,7579,2190,216,238,90.8,193,200,96.5,34,49,69.4,0,0.2,0.3,-0.2,7,58,7,1,54
Conrad Harder,DEN,"FW,MF",Sporting CP,19-212,2005,1.7,31,45,68.9,409,97,21,27,77.8,6,10,60.0,2,2,100.0,1,0.6,0.1,+0.4,3,1,3,1,6
Thiago Helguera,URU,MF,Braga,18-224,2006,0.1,5,7,71.4,98,21,1,2,50.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Gustavo Henrique,BRA,"MF,FW",Estrela,25-187,1999,2.5,47,62,75.8,549,119,32,35,91.4,10,17,58.8,1,2,50.0,1,0.1,0.1,+0.9,3,2,0,0,2
Morten Hjulmand,DEN,MF,Sporting CP,25-133,1999,6.3,350,387,90.4,5405,1231,200,211,94.8,122,136,89.7,21,26,80.8,1,0.5,0.8,+0.5,9,39,3,0,33
Jordan Holsgrove,SCO,MF,Estoril,25-056,1999,3.6,181,208,87.0,3129,1074,84,90,93.3,71,77,92.2,20,31,64.5,2,0.9,0.7,+1.1,8,9,4,1,21
Lukáš Horníček,CZE,GK,Braga,22-115,2002,1.0,16,27,59.3,297,190,3,3,100.0,13,13,100.0,0,11,0.0,0,0.0,0.0,0.0,0,0,0,0,0
André Horta,POR,MF,Braga,27-364,1996,4.3,248,302,82.1,4196,1248,122,137,89.1,88,98,89.8,27,48,56.3,2,1.0,1.2,+1.0,10,33,8,2,41
Ricardo Horta,POR,"MF,FW",Braga,30-051,1994,9.0,273,337,81.0,4266,1075,150,169,88.8,87,104,83.7,24,38,63.2,1,1.6,2.0,-0.6,22,24,7,2,35
Igor,BRA,MF,Estrela,21-243,2003,3.9,160,185,86.5,2865,1111,78,90,86.7,64,69,92.8,18,22,81.8,0,0.4,0.3,-0.4,5,20,4,1,20
André Inácio,BRA,MF,Estrela,22-256,2002,4.3,73,101,72.3,1117,165,46,55,83.6,20,27,74.1,6,12,50.0,0,0.3,0.2,-0.3,2,5,2,0,4
Gonçalo Inácio,POR,DF,Sporting CP,23-072,2001,7.6,656,724,90.6,11646,4349,267,285,93.7,332,354,93.8,51,66,77.3,1,0.1,0.4,+0.9,3,84,5,0,62
Isaac,BRA,FW,Nacional,20-224,2004,2.7,37,46,80.4,498,91,22,26,84.6,14,17,82.4,1,2,50.0,0,0.1,0.1,-0.1,3,2,0,0,2
Ismael,POR,MF,Moreirense,25-225,1999,8.8,325,389,83.5,5407,1790,155,172,90.1,126,143,88.1,29,46,63.0,1,0.5,0.4,+0.5,8,24,5,3,33
Franco Israel,URU,GK,Sporting CP,24-197,2000,6.0,123,133,92.5,2493,1587,34,34,100.0,73,75,97.3,14,22,63.6,0,0.0,0.0,0.0,0,1,0,0,0
Ivan Jaime Pajuelo,ESP,FW,Porto,24-040,2000,4.1,103,124,83.1,1456,391,64,66,97.0,33,40,82.5,3,7,42.9,2,0.6,0.5,+1.4,7,6,5,2,23
Jason,ESP,FW,Arouca,30-122,1994,7.7,157,254,61.8,2324,678,86,104,82.7,61,88,69.3,7,40,17.5,0,0.8,1.0,-0.8,8,6,10,3,26
Jhonatan,BRA,GK,Rio Ave,33-181,1991,8.0,221,310,71.3,5999,4282,38,41,92.7,106,110,96.4,74,154,48.1,0,0.0,0.0,0.0,0,1,0,0,0
Luiz Lúcio Reis Júnior,BRA,GK,Famalicão,23-296,2001,1.0,25,38,65.8,1027,818,1,1,100.0,8,8,100.0,16,29,55.2,0,0.0,0.0,0.0,0,5,0,0,0
Issa Kaboré,BFA,DF,Benfica,23-177,2001,0.1,8,11,72.7,125,37,3,5,60.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2
Kaio,BRA,FW,Vitória,20-264,2004,7.2,116,161,72.0,1792,519,66,78,84.6,40,56,71.4,8,17,47.1,1,0.5,0.3,+0.5,5,9,9,2,27
Issiaka Kamate,FRA,"FW,MF",AVS Futebol,20-095,2004,3.7,83,110,75.5,1138,257,50,58,86.2,25,39,64.1,3,3,100.0,0,0.3,0.1,-0.3,3,7,1,0,9
Kazu,BRA,DF,Gil Vicente FC,24-232,2000,2.0,107,135,79.3,1976,523,45,50,90.0,47,54,87.0,14,22,63.6,0,0.0,0.0,0.0,1,9,1,1,9
Keliano,ANG,MF,Estrela,21-294,2003,2.8,107,121,88.4,1844,446,52,55,94.5,43,47,91.5,10,15,66.7,0,0.1,0.3,-0.1,3,12,2,1,15
Kewin,BRA,GK,Moreirense,29-011,1995,10.0,259,369,70.2,7729,5710,38,38,100.0,113,115,98.3,107,215,49.8,0,0.0,0.0,0.0,1,5,1,0,0
Kikas,POR,FW,Estrela,26-049,1998,8.6,68,126,54.0,1083,189,32,50,64.0,31,46,67.4,2,15,13.3,0,0.1,0.3,-0.1,3,4,2,1,4
Gustavo Klismahn,BRA,MF,Santa Clara,24-348,1999,2.4,92,116,79.3,1696,503,37,44,84.1,31,39,79.5,18,25,72.0,0,0.2,0.4,-0.2,6,11,4,1,13
Ruben Kluivert,NED,DF,Casa Pia,23-168,2001,4.1,103,127,81.1,1991,807,32,38,84.2,62,63,98.4,7,22,31.8,0,0.1,0.0,-0.1,1,8,0,0,5
Koka,EGY,"FW,MF",Rio Ave,31-245,1993,1.2,17,22,77.3,202,23,12,15,80.0,4,4,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0
Orkun Kökçü,TUR,"MF,FW",Benfica,23-312,2000,7.4,443,541,81.9,7781,2470,207,238,87.0,166,184,90.2,55,87,63.2,3,1.8,2.1,+1.2,18,48,24,6,70
Vladen Kovačević,BIH,GK,Sporting CP,26-208,1998,4.0,70,83,84.3,1480,928,21,21,100.0,40,40,100.0,9,22,40.9,0,0.0,0.0,0.0,0,1,0,0,0
Andrian Kraev,BUL,MF,Casa Pia,25-265,1999,6.1,126,175,72.0,2235,557,65,81,80.2,46,64,71.9,14,22,63.6,0,0.0,0.1,0.0,0,15,2,1,20
Chiheb Labidi,TUN,MF,Nacional,23-157,2001,0.1,6,7,85.7,88,31,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
André Lacximicant,POR,FW,Estoril,23-170,2001,1.6,11,21,52.4,225,27,4,8,50.0,6,9,66.7,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,1
Chico Lamba,POR,DF,Arouca,21-240,2003,4.3,229,248,92.3,4410,1356,71,74,95.9,134,140,95.7,21,27,77.8,0,0.0,0.1,0.0,1,8,1,0,7
Larra,ESP,"MF,FW",Casa Pia,26-324,1997,4.8,114,168,67.9,1988,661,54,64,84.4,47,70,67.1,12,22,54.5,0,0.5,0.7,-0.5,6,1,3,2,5
Leonardo Lelo,POR,"MF,DF",Casa Pia,24-220,2000,9.9,267,386,69.2,4605,2019,126,146,86.3,104,145,71.7,30,71,42.3,1,1.3,1.3,-0.3,19,18,5,2,32
Marcos Leonardo,BRA,MF,Benfica,21-187,2003,0.9,6,12,50.0,75,19,4,5,80.0,2,4,50.0,0,1,0.0,0,0.0,0.1,0.0,1,0,2,0,2
Guilherme Liberato,BRA,MF,Moreirense,23-142,2001,0.5,29,34,85.3,484,112,17,20,85.0,10,10,100.0,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,3
Otso Liimatta,FIN,"FW,MF",Famalicão,20-118,2004,0.6,14,18,77.8,211,43,8,10,80.0,6,6,100.0,0,1,0.0,0,0.1,0.0,-0.1,1,1,2,0,3
Rúben Lima,POR,DF,Estrela,35-033,1989,2.3,80,109,73.4,1620,710,32,34,94.1,37,46,80.4,11,29,37.9,0,0.1,0.1,-0.1,1,4,1,0,4
Jérémy Livolant,FRA,"FW,MF",Casa Pia,26-301,1998,0.4,12,19,63.2,153,51,8,11,72.7,2,5,40.0,1,2,50.0,0,0.1,0.1,-0.1,1,3,0,0,1
Danny Loader,ENG,"FW,MF",Porto,24-069,2000,6.3,136,167,81.4,1799,286,92,105,87.6,31,38,81.6,7,10,70.0,0,0.3,0.2,-0.3,3,5,2,0,11
Samuel Lobato,POR,FW,Famalicão,23-017,2001,0.5,12,12,100.0,134,55,8,8,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Tom van de Looi,NED,MF,Famalicão,25-126,1999,2.6,134,173,77.5,2142,682,61,71,85.9,58,69,84.1,10,22,45.5,0,0.0,0.1,0.0,1,18,2,0,25
Miguel Lopes,POR,DF,Estrela,37-322,1986,4.0,197,228,86.4,4353,1618,49,56,87.5,110,119,92.4,38,51,74.5,0,0.0,0.0,0.0,0,9,0,0,10
Vasco Lopes,CPV,"MF,FW",AVS Futebol,25-064,1999,2.7,69,85,81.2,991,239,38,42,90.5,25,31,80.6,2,3,66.7,1,0.5,0.7,+0.5,3,3,4,2,9
Mamadou Loum,SEN,"DF,MF",Arouca,27-311,1996,1.4,51,59,86.4,949,284,18,20,90.0,29,32,90.6,4,6,66.7,0,0.0,0.0,0.0,1,2,0,0,4
Jonatan Lucca,BRA,MF,AVS Futebol,30-156,1994,3.0,113,134,84.3,1954,529,50,57,87.7,55,62,88.7,5,10,50.0,0,0.0,0.1,0.0,1,16,0,0,13
Florentino Luís,POR,MF,Benfica,25-078,1999,6.9,387,437,88.6,6877,1975,175,193,90.7,157,170,92.4,47,56,83.9,0,0.1,0.5,-0.1,2,54,5,1,59
Zé Luís,CPV,FW,AVS Futebol,33-286,1991,1.4,23,33,69.7,252,37,15,19,78.9,6,10,60.0,0,0,,0,0.0,0.0,0.0,1,1,0,0,3
Luismi,EQG,FW,Moreirense,23-119,2001,7.7,52,91,57.1,735,235,27,41,65.9,19,30,63.3,2,4,50.0,1,0.4,0.2,+0.6,6,6,4,0,13
Rúben Macedo,POR,FW,Nacional,28-241,1996,5.0,52,93,55.9,881,324,33,37,89.2,11,26,42.3,8,20,40.0,0,0.7,1.2,-0.7,7,3,4,2,6
Tiago Machado,POR,"MF,DF",Boavista,20-217,2004,0.5,13,18,72.2,219,56,7,9,77.8,3,5,60.0,2,2,100.0,0,0.2,0.1,-0.2,1,1,1,1,2
Madson,BRA,FW,Moreirense,25-071,1999,7.7,125,193,64.8,1868,486,77,104,74.0,32,46,69.6,10,26,38.5,0,0.8,0.7,-0.8,12,7,5,1,12
Eliaquim Mangala,FRA,DF,Estoril,33-266,1991,4.3,176,204,86.3,3166,1203,62,68,91.2,102,108,94.4,10,24,41.7,0,0.0,0.0,0.0,0,4,0,0,3
Ricardo Mangas,POR,FW,Vitória,26-231,1998,3.8,57,73,78.1,836,107,32,38,84.2,18,24,75.0,3,5,60.0,0,0.3,0.7,-0.3,3,1,1,0,4
Nico Mantl,GER,GK,Arouca,24-273,2000,10.0,296,370,80.0,7335,5569,89,91,97.8,126,129,97.7,81,149,54.4,0,0.0,0.0,0.0,0,5,0,0,0
Manuel Manu,POR,MF,Vitória,23-146,2001,2.0,87,114,76.3,1761,665,35,43,81.4,35,40,87.5,15,25,60.0,0,0.0,0.1,0.0,0,18,1,1,20
Maracás,BRA,DF,Moreirense,30-192,1994,7.5,276,318,86.8,5417,1768,87,92,94.6,164,177,92.7,23,40,57.5,1,1.4,0.0,-0.4,2,3,0,0,7
Adrián Marín,ESP,DF,Braga,27-301,1997,6.9,440,541,81.3,7585,3754,209,226,92.5,192,227,84.6,36,71,50.7,2,0.7,1.1,+1.3,6,55,7,2,59
João Mário,POR,"FW,MF",Benfica,31-291,1993,1.7,84,103,81.6,1293,520,50,56,89.3,25,30,83.3,8,13,61.5,0,0.3,0.6,-0.3,5,9,3,0,18
João Mário Lopes,POR,DF,Porto,24-307,2000,4.0,209,253,82.6,3492,1094,106,119,89.1,84,95,88.4,16,24,66.7,3,2.4,2.5,+0.6,11,16,15,4,32
Uladzislaŭ Marozaŭ,BLR,"FW,MF",Arouca,24-024,2000,1.1,11,22,50.0,171,24,8,11,72.7,2,4,50.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0
Alejandro Marqués,VEN,FW,Estoril,24-093,2000,8.4,67,91,73.6,959,190,33,45,73.3,24,29,82.8,3,4,75.0,0,0.2,0.3,-0.2,2,6,1,0,9
João Marques,POR,"MF,FW",Braga,22-266,2002,0.4,12,17,70.6,206,57,4,4,100.0,5,6,83.3,2,3,66.7,0,0.0,0.0,0.0,1,2,1,1,1
Gabri Martínez,ESP,FW,Braga,21-288,2003,4.9,155,207,74.9,2286,701,95,110,86.4,51,65,78.5,7,13,53.8,2,1.7,1.4,+0.3,10,13,6,0,23
Toni Martínez,ESP,FW,Porto,27-128,1997,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Bernardo Sousa Pereira Brites Martins,POR,"FW,MF",Moreirense,26-337,1997,2.7,92,117,78.6,1401,410,50,61,82.0,28,33,84.8,7,14,50.0,1,0.2,0.2,+0.8,5,13,2,0,11
Matheus,BRA,GK,Braga,32-109,1992,9.0,239,314,76.1,5998,4034,40,41,97.6,140,142,98.6,59,130,45.4,0,0.0,0.0,0.0,0,5,0,0,0
Marco Matias,POR,FW,Farense,35-179,1989,1.7,31,52,59.6,413,116,19,22,86.4,8,14,57.1,2,13,15.4,0,0.0,0.0,0.0,1,3,1,0,4
Jordi Mboula,ESP,"FW,MF",Gil Vicente FC,25-234,1999,5.8,102,138,73.9,1402,522,57,69,82.6,36,48,75.0,4,7,57.1,2,0.4,0.5,+1.6,3,3,5,0,17
Tobías Medina,ARG,MF,Rio Ave,20-247,2004,0.3,4,4,100.0,37,6,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Yair Mena Palacios,COL,FW,AVS Futebol,24-130,2000,0.4,3,3,100.0,57,0,0,0,,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
João Mendes,POR,"FW,MF",Vitória,30-015,1994,6.6,83,111,74.8,1157,259,44,49,89.8,29,40,72.5,3,9,33.3,0,0.3,0.2,-0.3,7,3,2,0,16
João Mendes,POR,DF,Vitória,24-206,2000,7.9,449,591,76.0,7622,2354,223,251,88.8,181,231,78.4,39,83,47.0,0,0.4,0.4,-0.4,6,29,6,4,44
Joe Mendes,SWE,DF,Braga,21-310,2002,2.0,110,134,82.1,1711,542,57,61,93.4,44,55,80.0,6,13,46.2,0,0.0,0.2,0.0,2,8,0,0,10
Gustavo Mendonça,POR,MF,AVS Futebol,21-239,2003,0.2,6,9,66.7,70,7,3,4,75.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Miguel Menino,POR,MF,Farense,21-300,2003,4.0,58,88,65.9,981,412,29,41,70.7,18,26,69.2,9,14,64.3,0,0.1,0.0,-0.1,1,3,2,1,9
John Mercado,ECU,"FW,MF",AVS Futebol,22-155,2002,7.4,82,134,61.2,1354,281,36,54,66.7,40,55,72.7,6,15,40.0,1,1.0,0.6,0.0,9,4,7,6,7
Mehdi Merghem,FRA,MF,Farense,27-109,1997,2.6,54,75,72.0,1164,380,19,23,82.6,24,31,77.4,11,18,61.1,0,0.7,0.7,-0.7,4,4,5,2,11
Bruno Messi,POR,"MF,FW",Santa Clara,28-057,1996,0.6,17,35,48.6,265,71,9,14,64.3,4,9,44.4,2,9,22.2,0,0.0,0.1,0.0,0,2,1,1,0
Enea Mihaj,ALB,DF,Famalicão,26-123,1998,9.5,457,567,80.6,9617,3609,134,150,89.3,246,272,90.4,74,137,54.0,1,0.1,0.1,+0.9,2,21,1,0,19
Álex Millán,ESP,"FW,MF",Farense,24-364,1999,4.2,32,49,65.3,433,65,17,26,65.4,11,15,73.3,1,3,33.3,0,0.1,0.1,-0.1,3,2,0,0,3
Cezary Miszta,POL,GK,Rio Ave,23-006,2001,2.0,46,68,67.6,1360,1000,6,6,100.0,21,21,100.0,19,41,46.3,0,0.0,0.0,0.0,0,0,0,0,0
Rodrigo Mora,POR,MF,Porto,17-184,2007,0.5,20,29,69.0,394,119,5,7,71.4,13,16,81.3,2,4,50.0,0,0.0,0.1,0.0,0,2,2,0,8
Morato,BRA,DF,Benfica,23-128,2001,1.0,67,74,90.5,1070,418,38,41,92.7,25,27,92.6,4,4,100.0,0,0.0,0.0,0.0,0,6,0,0,10
Paulo Moreira,POR,MF,Estrela,24-262,2000,1.7,42,51,82.4,701,119,21,24,87.5,17,18,94.4,3,6,50.0,0,0.0,0.0,0.0,0,4,0,0,3
Marco Moreno,ESP,DF,Farense,23-259,2001,5.6,137,170,80.6,3129,1241,23,28,82.1,88,96,91.7,25,42,59.5,0,0.1,0.3,-0.1,2,10,0,0,10
Hidemasa Morita,JPN,MF,Sporting CP,29-179,1995,6.9,367,418,87.8,6023,1861,185,206,89.8,151,160,94.4,26,37,70.3,1,1.1,1.0,-0.1,10,56,5,0,57
Moura,POR,DF,Famalicão,25-081,1999,4.0,144,189,76.2,2463,868,78,84,92.9,50,68,73.5,14,24,58.3,1,0.5,0.1,+0.5,7,9,3,2,9
Moura,POR,DF,Porto,25-081,1999,5.7,311,376,82.7,5232,1958,136,151,90.1,151,174,86.8,17,32,53.1,2,1.1,1.6,+0.9,9,16,11,5,34
João Moutinho,POR,"MF,FW",Braga,38-058,1986,1.3,77,96,80.2,1600,502,25,28,89.3,37,41,90.2,15,24,62.5,0,0.2,0.2,-0.2,4,16,1,0,16
MT,BRA,"MF,DF",Santa Clara,23-249,2001,10.0,398,534,74.5,7133,2534,168,184,91.3,181,225,80.4,36,90,40.0,1,0.9,0.7,+0.1,9,37,11,2,55
Jonathan Mutombo,FRA,DF,Gil Vicente FC,22-070,2002,1.6,92,110,83.6,1699,514,40,44,90.9,40,46,87.0,12,17,70.6,0,0.2,0.1,-0.2,2,9,3,2,13
Nani,POR,"FW,MF",Estrela,37-354,1986,5.2,172,240,71.7,2552,640,103,121,85.1,52,72,72.2,10,30,33.3,0,0.4,0.6,-0.4,9,7,4,0,11
Fran Navarro,ESP,FW,Porto,26-276,1998,1.0,13,14,92.9,151,3,7,8,87.5,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Christian Neiva Afonso,POR,DF,AVS Futebol,29-331,1994,8.9,284,422,67.3,5311,2256,111,129,86.0,130,183,71.0,38,88,43.2,2,0.8,0.9,+1.2,9,21,8,6,22
Nenê,BRA,FW,AVS Futebol,41-100,1983,2.6,35,56,62.5,662,167,16,21,76.2,13,22,59.1,5,8,62.5,0,0.0,0.1,0.0,1,5,0,0,8
Neto,BRA,MF,Farense,33-064,1991,6.5,209,258,81.0,3966,919,87,100,87.0,84,99,84.8,32,44,72.7,0,0.3,0.2,-0.3,5,26,1,0,23
Martim Neto,POR,MF,Rio Ave,21-296,2003,3.4,141,178,79.2,2450,701,70,79,88.6,53,63,84.1,16,22,72.7,1,0.7,0.4,+0.3,5,14,5,0,24
Sikou Niakaté,MLI,DF,Braga,25-118,1999,7.0,392,456,86.0,7464,2755,123,136,90.4,235,249,94.4,28,55,50.9,0,0.0,0.3,0.0,2,33,2,1,34
Miguel Nóbrega,POR,DF,Rio Ave,24-202,2000,1.0,35,42,83.3,500,301,23,24,95.8,10,15,66.7,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,3
João Novais,POR,MF,Rio Ave,31-118,1993,5.6,224,302,74.2,4513,1552,88,103,85.4,93,118,78.8,39,71,54.9,0,1.3,1.4,-1.3,14,24,3,0,26
Samuel Obeng,GHA,FW,Casa Pia,27-174,1997,3.3,26,39,66.7,339,64,16,21,76.2,7,10,70.0,1,1,100.0,0,0.0,0.0,0.0,2,1,0,0,2
Guillermo Ochoa,MEX,GK,AVS Futebol,39-115,1985,6.0,126,169,74.6,3553,2674,24,24,100.0,60,61,98.4,42,83,50.6,0,0.0,0.0,0.0,0,1,0,0,0
