Player,Nation,Pos,Squad,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Ibe Hautekiet,BEL,DF,Standard Liège,22-187,2002,7.3,255,314,81.2,5223,1760,64,77,83.1,153,175,87.4,34,57,59.6,0,0.0,0.1,0.0,1,15,1,0,23
Ewan Henderson,SCO,MF,Beerschot,24-204,2000,6.1,147,195,75.4,2144,506,81,93,87.1,55,69,79.7,4,16,25.0,0,0.7,0.7,-0.7,6,15,5,1,20
Lennard Hens,BEL,MF,Dender,28-252,1996,5.1,183,275,66.5,3846,1499,78,92,84.8,64,92,69.6,37,74,50.0,1,1.2,1.4,-0.2,10,37,5,1,39
Daan Heymans,BEL,MF,Charleroi,25-124,1999,10.0,353,454,77.8,5861,1698,155,189,82.0,142,181,78.5,34,44,77.3,0,0.6,1.1,-0.6,11,45,7,2,60
Bryan Heynen,BEL,MF,Genk,27-254,1997,6.1,362,412,87.9,6608,1974,141,157,89.8,174,192,90.6,38,50,76.0,1,0.3,1.4,+0.7,4,52,8,0,77
David Hrnčár,SVK,"DF,MF",Dender,26-312,1997,6.5,195,279,69.9,3314,1291,81,99,81.8,98,122,80.3,12,47,25.5,1,0.5,1.0,+0.5,8,16,5,2,22
Patrik Hrošovský,SVK,MF,Genk,32-178,1992,6.8,286,326,87.7,4799,1309,138,148,93.2,111,128,86.7,26,36,72.2,0,0.4,0.9,-0.4,6,24,10,1,33
Dean Huiberts,NED,"MF,FW",Beerschot,24-154,2000,0.7,15,20,75.0,275,93,6,8,75.0,8,10,80.0,1,2,50.0,0,0.0,0.0,0.0,0,2,1,0,3
Oh Hyeon-gyu,KOR,FW,Genk,23-188,2001,1.3,25,38,65.8,388,136,10,18,55.6,13,14,92.9,1,2,50.0,1,0.8,0.5,+0.2,3,5,2,0,5
Hong Hyunseok,KOR,MF,Gent,25-123,1999,2.8,107,137,78.1,1633,373,57,71,80.3,34,43,79.1,10,16,62.5,0,0.5,0.2,-0.5,5,4,2,1,7
Mounaim El Idrissy,FRA,DF,Kortrijk,25-250,1999,3.3,57,93,61.3,976,271,22,34,64.7,29,40,72.5,4,12,33.3,0,0.1,0.3,-0.1,1,2,2,1,3
Chukwubuikem Ikwuemesi,NGA,"FW,MF",OH Leuven,23-073,2001,2.2,29,35,82.9,454,109,14,17,82.4,11,13,84.6,1,1,100.0,0,0.1,0.4,-0.1,2,5,1,0,5
Atsuki Ito,JPN,MF,Gent,26-067,1998,4.5,125,155,80.6,1987,637,62,74,83.8,49,58,84.5,8,13,61.5,0,0.8,0.5,-0.8,13,13,7,3,20
Ryotaro Ito,JPN,MF,Sint-Truiden,26-254,1998,6.3,284,336,84.5,4791,1420,139,150,92.7,103,122,84.4,30,46,65.2,2,1.6,1.2,+0.4,13,32,12,2,40
Franjo Ivanović,CRO,FW,Union SG,21-016,2003,3.7,53,74,71.6,769,206,27,38,71.1,18,22,81.8,3,5,60.0,1,1.2,0.6,-0.2,7,5,6,1,10
Vincent Janssen,NED,FW,Antwerp,30-124,1994,9.9,166,213,77.9,3464,652,61,74,82.4,70,84,83.3,29,40,72.5,5,2.5,0.8,+2.5,17,21,6,1,23
Wolke Janssens,BEL,DF,Sint-Truiden,29-280,1995,1.0,48,56,85.7,688,236,29,30,96.7,14,19,73.7,2,4,50.0,0,0.0,0.0,0.0,0,2,1,0,3
Ardon Jashari,SUI,MF,Club Brugge,22-079,2002,3.1,208,229,90.8,4420,1001,63,68,92.6,101,104,97.1,39,50,78.0,1,0.9,0.8,+0.1,4,21,0,0,24
Edisson Jordanov,BUL,"DF,FW",Westerlo,31-131,1993,0.2,7,10,70.0,123,23,3,5,60.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Ferran Jutglà,ESP,"FW,MF",Club Brugge,25-259,1999,2.8,80,107,74.8,1372,197,37,52,71.2,31,36,86.1,9,10,90.0,0,0.1,0.3,-0.1,2,6,0,0,6
Mathias Jørgensen,DEN,DF,Anderlecht,34-177,1990,7.0,424,476,89.1,8596,3118,137,147,93.2,225,248,90.7,58,70,82.9,2,0.9,0.1,+1.1,2,37,1,0,34
Elton Kabangu,BEL,"FW,MF",Union SG,26-252,1998,1.4,15,20,75.0,225,37,2,5,40.0,9,10,90.0,1,1,100.0,0,0.1,0.0,-0.1,1,0,1,0,2
Abdelkahar Kadri,ALG,MF,Kortrijk,24-115,2000,7.1,236,307,76.9,4245,1429,99,113,87.6,90,112,80.4,35,63,55.6,3,1.5,1.5,+1.5,15,33,7,1,42
Emmanuel Kakou,CIV,DF,Cercle Brugge,19-109,2005,4.0,93,170,54.7,1708,922,30,42,71.4,53,85,62.4,7,32,21.9,0,0.1,0.2,-0.1,2,13,1,0,18
Ismaël Kandouss,MAR,MF,Gent,26-340,1997,0.0,2,3,66.7,66,36,0,0,,1,1,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
Takuro Kaneko,JPN,"MF,FW",Kortrijk,27-079,1997,5.6,126,195,64.6,2114,469,58,79,73.4,52,75,69.3,10,30,33.3,0,0.9,0.5,-0.9,12,11,5,3,13
Konstantinos Karetsas,BEL,MF,Genk,16-333,2007,5.0,220,291,75.6,4020,977,108,127,85.0,78,103,75.7,31,52,59.6,1,1.6,1.9,-0.6,18,16,11,5,22
Joris Kayembe,COD,"DF,MF",Genk,30-070,1994,9.9,625,730,85.6,10798,3367,271,293,92.5,288,328,87.8,50,81,61.7,0,1.0,1.7,-1.0,11,53,11,5,61
Charly Keita,FRA,FW,Beerschot,25-123,1999,6.3,68,91,74.7,799,82,37,45,82.2,20,30,66.7,0,1,0.0,0,0.2,0.1,-0.2,3,3,0,0,3
Check Keita,FRA,DF,Charleroi,21-198,2003,5.6,206,247,83.4,4396,1597,55,64,85.9,111,120,92.5,37,53,69.8,0,0.1,0.2,-0.1,2,17,0,0,14
Mandela Keita,BEL,"MF,DF",Antwerp,22-160,2002,2.6,133,140,95.0,2208,723,62,63,98.4,56,62,90.3,10,10,100.0,0,0.1,0.1,-0.1,2,15,1,0,16
Gyrano Kerk,SUR,FW,Antwerp,28-320,1995,7.0,93,151,61.6,1368,437,55,70,78.6,33,61,54.1,3,9,33.3,1,0.7,0.7,+0.3,7,5,8,1,20
Anan Khalaili,ISR,"DF,FW",Union SG,20-044,2004,1.5,46,64,71.9,854,229,17,23,73.9,22,26,84.6,4,6,66.7,0,0.0,0.1,0.0,0,5,1,1,3
Bilal El Khannouss,MAR,MF,Genk,20-160,2004,0.8,32,46,69.6,558,212,10,12,83.3,19,22,86.4,2,8,25.0,1,0.1,0.5,+0.9,1,6,0,0,6
Leo Kokubo,JPN,GK,Sint-Truiden,23-268,2001,7.0,184,266,69.2,4746,3201,47,47,100.0,76,76,100.0,59,140,42.1,0,0.1,0.0,-0.1,1,1,0,0,0
Mory Konaté,GUI,MF,Mechelen,30-337,1993,1.0,26,30,86.7,480,121,11,11,100.0,12,14,85.7,3,5,60.0,0,0.0,0.1,0.0,0,2,1,0,4
Mohamed Koné,CIV,GK,Charleroi,22-224,2002,10.0,276,360,76.7,7995,5460,41,41,100.0,127,127,100.0,107,190,56.3,0,0.0,0.0,0.0,0,5,0,0,3
Josué Kongolo,BEL,DF,Genk,18-187,2006,0.8,50,56,89.3,983,187,11,13,84.6,35,36,97.2,4,7,57.1,0,0.1,0.0,-0.1,1,4,0,0,5
Tolis Konstantopoulos,GRE,DF,Beerschot,22-076,2002,7.3,251,318,78.9,4670,1492,90,99,90.9,127,155,81.9,22,45,48.9,0,0.0,0.1,0.0,1,7,1,0,19
Ayouba Kosiah,LBR,"FW,DF",Beerschot,23-087,2001,2.1,22,32,68.8,227,13,15,20,75.0,5,9,55.6,0,0,,0,0.0,0.0,0.0,1,1,0,0,0
Florian Krüger,GER,"FW,MF",Beerschot,25-247,1999,1.3,18,22,81.8,284,95,8,9,88.9,8,10,80.0,1,1,100.0,0,0.0,0.1,0.0,1,0,1,0,3
Léandre Kuavita,BEL,MF,Standard Liège,20-139,2004,6.9,77,125,61.6,1245,531,33,53,62.3,25,42,59.5,10,15,66.7,0,0.1,0.1,-0.1,2,10,2,0,13
Sven Kums,BEL,MF,Gent,36-234,1988,3.5,215,259,83.0,4040,1195,84,95,88.4,93,111,83.8,30,41,73.2,0,1.1,0.7,-1.1,11,27,5,1,28
Hasan Kuruçay,,DF,OH Leuven,27-047,1997,1.5,67,75,89.3,1307,434,17,18,94.4,43,44,97.7,6,11,54.5,0,0.0,0.0,0.0,0,3,0,0,2
Roman Květ,CZE,"MF,FW",Dender,26-305,1997,6.9,215,263,81.7,3182,835,120,142,84.5,77,86,89.5,7,16,43.8,0,0.3,0.7,-0.3,6,24,5,1,29
Grejohn Kyei,FRA,FW,Charleroi,29-066,1995,3.0,37,62,59.7,578,181,19,29,65.5,14,22,63.6,3,7,42.9,0,0.2,0.1,-0.2,3,9,0,0,5
Grejohn Kyei,FRA,"FW,MF",Standard Liège,29-066,1995,2.4,25,37,67.6,368,128,16,21,76.2,8,12,66.7,1,2,50.0,0,0.5,0.7,-0.5,4,3,1,0,5
Bram Lagae,BEL,DF,Kortrijk,20-277,2004,7.0,279,392,71.2,6454,2430,85,102,83.3,136,168,81.0,56,113,49.6,0,0.1,0.1,-0.1,1,29,1,1,34
Hugo Lambotte,BEL,MF,Sint-Truiden,18-119,2006,0.4,18,23,78.3,293,67,10,12,83.3,6,7,85.7,2,3,66.7,0,0.0,0.0,0.0,0,3,0,0,2
Senne Lammens,BEL,GK,Antwerp,22-102,2002,10.0,281,369,76.2,8210,5961,37,37,100.0,135,136,99.3,109,193,56.5,0,0.0,0.0,0.0,0,4,0,0,0
Lion Lauberbach,GER,FW,Mechelen,26-245,1998,5.5,89,127,70.1,1382,176,53,68,77.9,26,38,68.4,9,12,75.0,0,0.3,0.1,-0.3,4,10,2,1,10
Henry Lawrence,ENG,DF,Standard Liège,23-026,2001,4.6,97,154,63.0,1850,732,37,50,74.0,49,74,66.2,10,25,40.0,0,0.1,0.1,-0.1,3,9,1,0,10
Theo Leoni,BEL,"MF,DF",Anderlecht,24-179,2000,7.7,494,571,86.5,8916,2505,204,229,89.1,229,255,89.8,49,69,71.0,0,0.8,1.4,-0.8,9,44,15,4,47
Fedde Leysen,BEL,DF,Union SG,21-100,2003,7.8,408,500,81.6,8192,2573,127,141,90.1,217,255,85.1,55,88,62.5,0,0.1,0.6,-0.1,3,49,2,1,55
Tobe Leysen,BEL,GK,OH Leuven,22-222,2002,10.0,299,398,75.1,8554,5683,43,44,97.7,154,155,99.4,102,198,51.5,0,0.0,0.0,0.0,1,6,0,0,0
Jonas Lietaert,BEL,DF,Cercle Brugge,20-093,2004,0.6,16,23,69.6,250,95,7,7,100.0,9,12,75.0,0,3,0.0,0,0.0,0.2,0.0,0,1,0,0,3
Ridwane M'Barki,BEL,"DF,MF",Dender,30-107,1994,1.0,25,42,59.5,351,88,14,21,66.7,10,16,62.5,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,2
Kevin Mac Allister,ARG,DF,Union SG,26-345,1997,8.7,455,558,81.5,8198,3328,177,201,88.1,227,270,84.1,41,66,62.1,0,0.1,0.4,-0.1,3,39,2,0,49
Koki Machida,JPN,DF,Union SG,27-053,1997,10.0,466,570,81.8,9466,3601,137,167,82.0,257,287,89.5,63,99,63.6,0,0.1,0.1,-0.1,3,42,3,0,59
Nicolas Madsen,DEN,MF,Westerlo,24-214,2000,4.0,106,151,70.2,1820,562,51,65,78.5,41,55,74.5,10,14,71.4,1,0.6,0.3,+0.4,6,13,6,0,25
Mathieu Maertens,BEL,"FW,MF",OH Leuven,29-204,1995,8.4,111,165,67.3,1807,462,44,62,71.0,48,67,71.6,9,19,47.4,1,0.9,0.7,+0.1,13,12,3,0,18
Gary Magnée,BEL,"DF,MF",Cercle Brugge,25-005,1999,2.6,50,97,51.5,929,450,19,25,76.0,22,41,53.7,8,29,27.6,0,0.2,0.2,-0.2,4,3,2,0,11
Mark Mampasi,UKR,DF,Kortrijk,21-219,2003,5.8,134,207,64.7,2659,1184,41,60,68.3,81,111,73.0,12,35,34.3,0,0.0,0.1,0.0,1,16,1,1,22
José Marsà,ESP,DF,Mechelen,22-227,2002,7.8,415,500,83.0,8660,2699,111,131,84.7,257,274,93.8,44,89,49.4,0,0.0,0.2,0.0,2,41,3,1,29
Ar'jany Martha,NED,"MF,DF",Beerschot,21-043,2003,4.3,170,219,77.6,2923,1013,73,83,88.0,73,90,81.1,17,33,51.5,1,0.1,0.1,+0.9,3,11,2,0,20
Kéres Masangu,BEL,"MF,FW",Dender,24-224,2000,0.1,2,3,66.7,28,22,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Davor Matijas,CRO,GK,Beerschot,25-055,1999,7.0,212,261,81.2,5215,3499,41,42,97.6,116,117,99.1,54,101,53.5,0,0.0,0.0,0.0,0,4,1,0,2
Hervé Matthys,BEL,DF,Beerschot,28-272,1996,8.1,397,468,84.8,7557,2858,124,140,88.6,224,246,91.1,36,64,56.3,1,0.2,0.2,+0.8,3,22,2,0,15
Youssef Maziz,FRA,"MF,FW",OH Leuven,26-115,1998,7.3,233,334,69.8,4744,1787,93,116,80.2,87,107,81.3,46,93,49.5,1,1.3,2.0,-0.3,18,29,16,2,35
Loïc Mbe Soh,FRA,DF,Beerschot,23-126,2001,3.0,61,77,79.2,1324,466,12,15,80.0,38,44,86.4,9,14,64.3,0,0.0,0.0,0.0,0,6,1,0,7
Isaac Mbenza,BEL,FW,Charleroi,28-223,1996,2.6,107,132,81.1,1831,334,54,60,90.0,36,42,85.7,13,24,54.2,0,1.6,0.7,-1.6,10,5,5,4,8
Mark McKenzie,USA,FW,Genk,25-235,1999,0.0,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Dire Mebude,SCO,FW,Westerlo,20-142,2004,4.7,98,137,71.5,1474,380,58,76,76.3,26,38,68.4,7,13,53.8,1,0.7,0.2,+0.3,5,10,4,0,10
Brandon Mechele,BEL,DF,Club Brugge,31-263,1993,10.0,763,853,89.4,16382,5890,190,221,86.0,444,462,96.1,121,155,78.1,0,0.1,0.2,-0.1,2,45,1,0,54
Nayel Mehssatou,CHI,MF,Kortrijk,22-189,2002,7.1,188,254,74.0,3154,1016,98,120,81.7,75,90,83.3,14,35,40.0,0,0.2,0.3,-0.2,4,19,10,2,33
Hamza Mendyl,MAR,"DF,MF",OH Leuven,26-362,1997,4.4,134,174,77.0,2194,682,66,75,88.0,56,71,78.9,8,17,47.1,0,0.0,0.2,0.0,1,9,1,0,13
Billel Messaoudi,ALG,"FW,MF",Kortrijk,26-301,1997,1.4,12,28,42.9,143,33,7,12,58.3,1,8,12.5,1,1,100.0,0,0.0,0.1,0.0,0,0,1,0,2
Senna Miangue,BEL,DF,Cercle Brugge,27-255,1997,6.8,162,269,60.2,3584,1880,39,51,76.5,82,118,69.5,37,89,41.6,0,0.1,0.3,-0.1,2,29,3,1,39
Simion Michez,BEL,"DF,MF",Beerschot,22-251,2002,5.4,169,216,78.2,2533,726,83,101,82.2,69,78,88.5,7,15,46.7,1,0.3,0.3,+0.7,2,7,1,0,9
Simon Mignolet,BEL,GK,Club Brugge,36-225,1988,10.0,365,423,86.3,9338,6319,81,82,98.8,191,193,99.0,92,147,62.6,0,0.0,0.0,0.0,0,5,0,0,1
Alan Minda,ECU,"FW,MF",Cercle Brugge,21-156,2003,2.5,32,60,53.3,546,83,12,24,50.0,15,26,57.7,3,6,50.0,1,0.8,0.1,+0.2,6,1,3,0,5
David Mindombe,BEL,DF,Sint-Truiden,23-120,2001,1.0,28,33,84.8,559,160,5,6,83.3,20,22,90.9,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0
Stefan Mitrović,SRB,"FW,MF",OH Leuven,22-063,2002,1.4,40,58,69.0,708,110,17,19,89.5,18,24,75.0,4,7,57.1,0,0.0,0.0,0.0,1,2,0,0,3
Stefan Mitrović,SRB,DF,Gent,34-148,1990,8.4,424,468,90.6,8984,3121,117,126,92.9,231,241,95.9,71,93,76.3,0,0.0,0.1,0.0,0,32,0,0,34
Anthony Moris,LUX,GK,Union SG,34-171,1990,10.0,210,288,72.9,7065,5330,20,21,95.2,84,85,98.8,106,180,58.9,0,0.1,0.0,-0.1,1,12,0,0,0
Kerim Mrabti,SWE,"MF,FW",Mechelen,30-150,1994,8.8,250,305,82.0,4243,898,108,127,85.0,102,119,85.7,27,37,73.0,0,0.8,0.7,-0.8,5,19,3,0,31
Suphanat Mueanta,THA,"FW,MF",OH Leuven,22-076,2002,0.7,9,15,60.0,124,22,6,9,66.7,3,4,75.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,1
Moussa N'Diaye,SEN,DF,Anderlecht,22-121,2002,5.5,295,342,86.3,4260,1071,174,185,94.1,98,116,84.5,10,20,50.0,0,0.3,0.3,-0.3,6,17,5,2,27
Ignace N'Dri,CIV,"FW,DF",OH Leuven,23-356,2000,9.2,153,212,72.2,2567,715,66,83,79.5,72,86,83.7,9,19,47.4,1,1.6,1.4,-0.6,12,15,5,3,19
Flávio Nazinho,POR,DF,Cercle Brugge,21-089,2003,7.2,228,357,63.9,4046,2097,92,120,76.7,108,164,65.9,22,52,42.3,2,1.7,1.9,+0.3,14,26,15,7,35
Roman Neustädter,RUS,DF,Westerlo,36-242,1988,8.0,279,327,85.3,6103,2023,71,81,87.7,148,164,90.2,58,75,77.3,0,0.0,0.1,0.0,2,9,1,0,22
Julien Ngoy,BEL,FW,Mechelen,26-350,1997,0.8,7,9,77.8,126,23,4,5,80.0,2,2,100.0,1,1,100.0,0,0.4,0.0,-0.4,3,0,0,0,1
Nathan Ngoy,BEL,DF,Standard Liège,21-129,2003,2.7,105,125,84.0,2328,556,23,29,79.3,63,66,95.5,17,27,63.0,0,0.0,0.0,0.0,0,12,0,0,18
Adam Nhaili,BEL,"FW,MF",Sint-Truiden,19-069,2005,1.9,61,73,83.6,906,217,34,39,87.2,24,26,92.3,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,4
Ousseynou Niang,SEN,"FW,DF",Union SG,23-005,2001,1.5,45,61,73.8,831,268,21,29,72.4,18,23,78.3,6,9,66.7,0,0.0,0.1,0.0,0,6,3,0,9
Casper Nielsen,DEN,MF,Club Brugge,30-171,1994,1.1,13,33,39.4,254,153,7,12,58.3,3,13,23.1,2,5,40.0,0,0.0,0.1,0.0,0,5,1,0,5
Gustaf Nilsson,SWE,FW,Club Brugge,27-147,1997,8.2,83,139,59.7,1090,278,50,75,66.7,24,39,61.5,3,4,75.0,4,1.9,0.7,+2.1,11,8,2,0,12
Ken Nkuba,BEL,"MF,DF",Genk,22-270,2002,1.2,41,53,77.4,594,76,19,22,86.4,18,22,81.8,1,3,33.3,0,0.0,0.0,0.0,0,0,1,0,2
Petter Nosa Dahl,NOR,"MF,FW",Mechelen,21-269,2003,1.6,25,36,69.4,365,122,16,20,80.0,8,12,66.7,1,4,25.0,0,0.0,0.2,0.0,1,2,1,0,4
Lucas Noubi,BEL,DF,Standard Liège,19-276,2005,1.5,55,80,68.8,1167,348,17,23,73.9,28,35,80.0,10,20,50.0,0,0.0,0.0,0.0,0,2,0,0,5
Bruny Nsimba,BEL,FW,Dender,24-195,2000,9.5,132,200,66.0,1827,503,75,106,70.8,39,61,63.9,6,12,50.0,2,1.3,1.5,+0.7,13,12,13,2,27
Erick Nunes,BRA,"DF,MF",Cercle Brugge,20-231,2004,3.9,46,90,51.1,777,270,22,38,57.9,19,29,65.5,4,17,23.5,0,0.2,0.2,-0.2,3,9,2,1,10
Antonio Nusa,NOR,"FW,MF",Club Brugge,19-183,2005,1.8,41,55,74.5,549,167,28,31,90.3,8,14,57.1,2,4,50.0,1,1.1,1.1,-0.1,8,2,3,0,6
Mardochee Nzita,BEL,"DF,FW",Charleroi,24-236,2000,0.6,27,29,93.1,491,245,12,12,100.0,11,13,84.6,3,3,100.0,0,0.3,0.3,-0.3,3,3,1,1,5
Aiden O'Neill,AUS,MF,Standard Liège,26-105,1998,10.0,315,400,78.8,5958,1817,111,141,78.7,147,168,87.5,45,66,68.2,0,0.1,0.5,-0.1,4,40,6,0,45
Denis Odoi,GHA,"MF,DF",Antwerp,36-143,1988,7.0,270,327,82.6,5518,1421,90,100,90.0,137,162,84.6,38,53,71.7,1,0.1,0.1,+0.9,1,22,2,0,19
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,27-328,1996,9.8,405,553,73.2,6372,2254,194,237,81.9,167,211,79.1,24,57,42.1,1,0.5,1.5,+0.5,8,26,11,5,38
Kazeem Olaigbe,BEL,"MF,FW",Cercle Brugge,21-289,2003,5.3,95,159,59.7,1734,500,46,58,79.3,32,56,57.1,14,35,40.0,0,0.5,0.6,-0.5,8,6,3,1,6
Takuma Ominami,JPN,DF,OH Leuven,26-309,1997,5.2,291,322,90.4,6175,1873,66,73,90.4,181,193,93.8,43,53,81.1,0,0.0,0.0,0.0,0,14,0,0,9
Jacob Ondrejka,SWE,FW,Antwerp,22-045,2002,8.5,133,210,63.3,2141,789,67,87,77.0,50,69,72.5,11,36,30.6,3,2.3,1.8,+0.7,20,4,14,3,19
Raphael Onyedika,NGA,MF,Club Brugge,23-181,2001,5.9,294,331,88.8,5670,1516,91,101,90.1,163,173,94.2,31,41,75.6,0,0.2,0.6,-0.2,3,29,4,0,29
Ragnar Oratmangoen,IDN,MF,Dender,26-270,1998,0.7,24,28,85.7,345,60,10,12,83.3,11,12,91.7,1,1,100.0,0,0.0,0.0,0.0,1,3,1,0,4
Joel Ordóñez,ECU,DF,Club Brugge,20-179,2004,5.9,378,407,92.9,8221,2568,70,77,90.9,253,261,96.9,52,65,80.0,0,0.0,0.1,0.0,1,23,0,0,40
Emir Ortakaya,TUR,DF,Westerlo,20-117,2004,0.5,15,17,88.2,319,96,2,3,66.7,12,13,92.3,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,2
Manuel Osifo,BEL,DF,OH Leuven,21-078,2003,0.2,7,9,77.8,104,29,3,5,60.0,3,3,100.0,0,0,,1,0.4,0.2,+0.6,1,0,0,0,1
Zakaria El Ouahdi,MAR,"DF,MF",Genk,22-291,2001,7.2,287,357,80.4,4720,1631,137,161,85.1,120,143,83.9,20,39,51.3,0,1.4,1.3,-1.4,10,19,11,1,39
Aziz Ouattara,CIV,MF,Mechelen,23-287,2001,7.5,265,301,88.0,5340,1064,77,90,85.6,133,139,95.7,44,57,77.2,0,0.5,0.5,-0.5,3,20,1,0,29
Kader Ouattara,BFA,"MF,FW",Cercle Brugge,19-144,2005,3.1,41,73,56.2,554,121,23,36,63.9,14,25,56.0,0,2,0.0,0,0.2,0.5,-0.2,3,1,2,2,1
Aiham Ousou,SYR,DF,Charleroi,24-282,2000,4.6,186,210,88.6,3904,1557,49,54,90.7,102,110,92.7,31,40,77.5,0,0.0,0.1,0.0,0,16,1,0,15
Louis Patris,BEL,DF,Anderlecht,23-132,2001,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Louis Patris,BEL,"MF,DF",Sint-Truiden,23-132,2001,3.8,77,136,56.6,1160,356,35,60,58.3,31,52,59.6,5,14,35.7,0,0.0,0.0,0.0,1,4,0,0,9
Mike Penders,BEL,GK,Genk,19-078,2005,2.0,55,57,96.5,1124,767,16,16,100.0,32,32,100.0,7,9,77.8,0,0.0,0.0,0.0,0,1,0,0,0
Jérémy Pétris,FRA,DF,Charleroi,26-263,1998,9.6,323,469,68.9,6109,2164,116,136,85.3,156,226,69.0,41,79,51.9,1,0.5,0.5,+0.5,7,24,9,5,36
Patrick Pflücke,GER,"DF,MF",Mechelen,27-322,1996,8.8,347,441,78.7,6954,1876,131,144,91.0,155,183,84.7,55,97,56.7,3,1.5,1.8,+1.5,17,21,17,6,35
Arthur Piedfort,BEL,MF,Westerlo,19-259,2005,7.2,127,167,76.0,1876,657,67,87,77.0,49,56,87.5,3,7,42.9,0,0.2,0.2,-0.2,7,15,1,0,19
Brian Plat,NED,"DF,MF",Beerschot,24-195,2000,6.4,246,292,84.2,4154,1392,105,125,84.0,114,127,89.8,18,28,64.3,0,0.1,0.2,-0.1,2,13,2,2,10
Ewoud Pletinckx,BEL,DF,OH Leuven,24-007,2000,4.5,148,167,88.6,3258,1049,37,39,94.9,87,93,93.5,23,33,69.7,1,0.2,0.0,+0.8,1,7,1,0,6
Boris Popović,SRB,DF,Cercle Brugge,24-234,2000,1.8,64,92,69.6,1347,501,14,22,63.6,40,48,83.3,9,17,52.9,0,0.1,0.2,-0.1,3,5,1,0,11
Dennis Praet,BEL,MF,Antwerp,30-156,1994,0.6,17,20,85.0,355,67,3,3,100.0,13,14,92.9,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,3
Isaac Price,NIR,MF,Standard Liège,21-021,2003,7.8,187,292,64.0,3474,1176,76,102,74.5,75,107,70.1,27,53,50.9,0,0.9,1.2,-0.9,7,27,10,3,29
Cameron Puertas,SUI,MF,Union SG,26-060,1998,2.2,91,127,71.7,1449,449,39,48,81.3,37,45,82.2,6,20,30.0,0,0.5,0.4,-0.5,5,12,2,1,16
Joedrick Pupe,BEL,DF,Dender,27-135,1997,7.2,410,524,78.2,7744,3267,139,158,88.0,232,263,88.2,32,90,35.6,4,1.1,1.2,+2.9,6,58,8,2,70
Toon Raemaekers,BEL,DF,Mechelen,24-038,2000,8.5,435,535,81.3,9592,3905,111,130,85.4,245,276,88.8,69,114,60.5,0,0.4,0.4,-0.4,3,33,5,0,24
Benito Raman,BEL,FW,Mechelen,29-345,1994,1.8,23,40,57.5,361,88,10,18,55.6,9,14,64.3,1,1,100.0,0,0.1,0.2,-0.1,1,1,2,0,3
Mathias Rasmussen,NOR,"MF,FW",Union SG,26-327,1997,3.4,114,165,69.1,1796,699,52,68,76.5,39,57,68.4,11,24,45.8,1,0.6,0.9,+0.4,4,15,4,0,16
Christiaan Ravych,BEL,DF,Cercle Brugge,22-079,2002,9.6,230,345,66.7,4580,1981,72,101,71.3,122,162,75.3,32,68,47.1,0,0.1,0.6,-0.1,2,29,7,2,48
Semm Renders,BEL,DF,Antwerp,16-305,2007,0.0,1,3,33.3,16,15,0,0,,1,2,50.0,0,0,,0,0.1,0.0,-0.1,1,0,1,0,1
Tom Reyners,BEL,"MF,FW",Beerschot,24-180,2000,4.3,106,143,74.1,1476,463,61,75,81.3,36,47,76.6,4,15,26.7,0,0.1,0.1,-0.1,1,6,2,1,13
Bryan Reynolds,USA,DF,Westerlo,23-111,2001,9.7,365,504,72.4,6307,2662,167,210,79.5,133,180,73.9,45,83,54.2,1,0.8,1.3,+0.2,14,45,25,11,60
Federico Ricca,URU,DF,OH Leuven,29-321,1994,5.4,323,386,83.7,7361,2589,73,83,88.0,185,202,91.6,60,90,66.7,0,0.1,0.2,-0.1,2,27,2,0,27
Jaïro Riedewald,NED,MF,Antwerp,28-038,1996,0.4,27,31,87.1,464,170,9,9,100.0,12,12,100.0,3,6,50.0,0,0.0,0.0,0.0,0,4,0,0,2
Mats Rits,BEL,MF,Anderlecht,31-091,1993,7.5,260,351,74.1,5058,1470,98,116,84.5,116,140,82.9,41,83,49.4,0,0.4,0.5,-0.4,5,31,4,2,25
Nathan Rôdes,BEL,MF,Dender,26-311,1997,9.5,294,367,80.1,5262,1222,109,139,78.4,154,174,88.5,24,33,72.7,0,0.7,0.7,-0.7,3,26,2,0,26
