Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Cicinho,BUL,DF,Bahia,34,1988,8.4,0,5,2,40.0,0.60,0.24,0.00,0.00,13.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Cipriano,BRA,DF,Red Bull Bragantino,20,2002,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcelo Cirino,BRA,"FW,MF",Ath Paranaense,31,1992,1.1,0,2,0,0.0,1.76,0.00,0.00,,10.8,0,0,0,0.4,0.4,0.19,-0.4,-0.4
Léo Cittadini,BRA,MF,Bahia,28,1994,1.5,0,2,1,50.0,1.29,0.65,0.00,0.00,20.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Léo Cittadini,BRA,"MF,FW",Ath Paranaense,28,1994,2.2,0,3,1,33.3,1.34,0.45,0.00,0.00,23.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Mateus Claus,BRA,GK,Bahia,28,1994,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Clayson,BRA,"FW,MF",Cuiabá,27,1995,18.2,7,31,6,19.4,1.70,0.33,0.13,0.67,21.4,1,3,3,4.5,2.1,0.07,+2.5,+1.9
Mateus Cocão,BRA,MF,Vasco da Gama,20,2002,3.9,0,2,0,0.0,0.52,0.00,0.00,,8.9,0,0,0,0.4,0.4,0.19,-0.4,-0.4
Diego Costa,ESP,FW,Botafogo (RJ),34,1988,5.7,3,16,7,43.8,2.79,1.22,0.19,0.43,12.8,1,0,0,1.9,1.9,0.12,+1.1,+1.1
Philippe Costa,BRA,FW,Goiás,22,2000,1.2,0,4,1,25.0,3.30,0.83,0.00,0.00,16.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Talles Costa,BRA,"MF,FW",São Paulo,20,2002,1.5,0,4,2,50.0,2.67,1.33,0.00,0.00,16.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Lucas Crispim,BRA,"MF,DF",Fortaleza,28,1994,5.4,0,8,1,12.5,1.48,0.18,0.00,0.00,27.7,3,0,0,0.2,0.2,0.03,-0.2,-0.2
Franco Cristaldo,ARG,"MF,FW",Grêmio,26,1996,23.7,8,37,19,51.4,1.56,0.80,0.14,0.26,19.3,1,3,4,6.6,3.5,0.09,+1.4,+1.5
Tomás Cuello,ARG,"MF,FW",Ath Paranaense,22,2000,22.8,0,30,8,26.7,1.31,0.35,0.00,0.00,22.4,0,0,0,1.5,1.5,0.05,-1.5,-1.5
Víctor Cuesta,ARG,DF,Botafogo (RJ),34,1988,35.0,1,22,5,22.7,0.63,0.14,0.05,0.20,13.8,3,0,0,2.4,2.2,0.10,-1.4,-1.2
Cuiabano,BRA,"DF,MF",Grêmio,19,2003,5.4,1,10,5,50.0,1.84,0.92,0.10,0.20,19.8,0,0,0,0.7,0.7,0.07,+0.3,+0.3
Lucas Cunha,BRA,DF,Red Bull Bragantino,26,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matheus Cunha,BRA,GK,Flamengo,21,2001,17.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ian Custódio,BRA,DF,Palmeiras,19,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Dalla Corte,BRA,DF,Internacional,16,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Danielzinho,BRA,"FW,MF",Bahia,27,1996,0.9,0,1,1,100.0,1.14,1.14,0.00,0.00,18.9,0,0,0,0.0,0.0,0.04,0.0,0.0
Danielzinho,BRA,FW,Ath Paranaense,20,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Danielzinho,BRA,MF,Fluminense,27,1996,6.8,0,5,1,20.0,0.74,0.15,0.00,0.00,19.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4
David,BRA,"FW,MF",São Paulo,27,1995,8.1,2,21,9,42.9,2.58,1.11,0.10,0.22,14.3,0,0,0,3.0,3.0,0.14,-1.0,-1.0
Giorgian De Arrascaeta,URU,"MF,FW",Flamengo,28,1994,20.5,7,54,16,29.6,2.64,0.78,0.13,0.44,19.1,4,0,0,5.0,5.0,0.09,+2.0,+2.0
Sergio Antonio De Luiz Junior,BRA,"MF,DF",Vasco da Gama,27,1995,4.0,2,6,3,50.0,1.50,0.75,0.33,0.67,9.6,0,0,0,1.3,1.3,0.22,+0.7,+0.7
Denilson,BRA,MF,Cuiabá,21,2001,21.2,1,32,9,28.1,1.51,0.42,0.03,0.11,25.3,1,0,0,1.3,1.3,0.04,-0.3,-0.3
Denzel,BRA,FW,Goiás,20,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Deyverson,BRA,FW,Cuiabá,31,1991,32.3,12,66,29,43.9,2.04,0.90,0.14,0.31,13.2,3,3,4,12.3,9.4,0.14,-0.3,-0.4
Leonel Di Plácido,ARG,DF,Botafogo (RJ),29,1994,26.2,1,10,3,30.0,0.38,0.11,0.10,0.33,27.8,0,0,0,0.2,0.2,0.02,+0.8,+0.8
Gabriel Dias,BRA,DF,Vasco da Gama,28,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jean Dias,BRA,"FW,MF",Internacional,32,1990,3.6,1,7,2,28.6,1.96,0.56,0.14,0.50,20.3,2,0,0,1.0,1.0,0.14,0.0,0.0
Luan Dias,BRA,"MF,FW",Santos,25,1997,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matheus Dias,BRA,"MF,FW",Internacional,25,1997,4.5,0,1,0,0.0,0.22,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Diego,BRA,DF,São Paulo,23,1999,19.4,0,9,4,44.4,0.46,0.21,0.00,0.00,12.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Dieguinho,BRA,"DF,FW",Goiás,27,1995,12.0,0,10,0,0.0,0.83,0.00,0.00,,25.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Diogo,BRA,"FW,MF",Coritiba,26,1996,8.4,1,17,7,41.2,2.02,0.83,0.06,0.14,12.2,0,0,0,2.7,2.7,0.16,-1.7,-1.7
Dodi,BRA,MF,Santos,26,1996,19.1,0,12,4,33.3,0.63,0.21,0.00,0.00,25.9,2,0,0,0.9,0.9,0.07,-0.9,-0.9
Dodô,BRA,DF,Atlético Mineiro,30,1992,0.7,0,1,0,0.0,1.53,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Dodô,BRA,DF,Santos,30,1992,15.8,0,7,0,0.0,0.44,0.00,0.00,,11.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Dodô,BRA,"MF,FW",Goiás,21,2001,3.6,2,6,2,33.3,1.67,0.56,0.33,1.00,19.4,0,0,0,1.2,1.2,0.20,+0.8,+0.8
Thiago Dombroski,BRA,DF,Coritiba,20,2002,5.6,0,2,0,0.0,0.36,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Halerrandrio dos Santos,BRA,MF,Goiás,16,2006,0.3,0,2,0,0.0,6.21,0.00,0.00,,22.3,0,0,0,0.0,0.0,0.01,0.0,0.0
Thiago dos Santos,BRA,"DF,MF",Fluminense,33,1989,9.1,0,6,1,16.7,0.66,0.11,0.00,0.00,23.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Henrique Dourado,BRA,FW,Cruzeiro,33,1989,3.8,1,14,3,21.4,3.68,0.79,0.07,0.33,13.6,0,0,0,2.3,2.3,0.17,-1.3,-1.3
David Duarte,BRA,DF,Bahia,28,1995,9.6,1,7,2,28.6,0.73,0.21,0.14,0.50,13.2,0,0,0,0.6,0.6,0.08,+0.4,+0.4
Dudu,BRA,MF,Ath Paranaense,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dudu,BRA,FW,Palmeiras,31,1992,12.0,3,35,10,28.6,2.93,0.84,0.09,0.30,19.0,0,0,0,2.4,2.4,0.07,+0.6,+0.6
Éberth,BRA,FW,Coritiba,19,2003,0.3,0,1,0,0.0,3.60,0.00,0.00,,18.3,0,0,0,0.0,0.0,0.03,0.0,0.0
Edenílson,BRA,"MF,FW",Atlético Mineiro,33,1989,15.2,1,8,3,37.5,0.53,0.20,0.13,0.33,20.0,0,0,0,0.5,0.5,0.07,+0.5,+0.5
Eder,BRA,DF,América (MG),27,1995,17.4,0,7,2,28.6,0.40,0.11,0.00,0.00,12.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4
EDU,BRA,DF,Goiás,22,2000,4.8,0,2,1,50.0,0.41,0.21,0.00,0.00,6.7,0,0,0,0.4,0.4,0.20,-0.4,-0.4
Edu,BRA,"FW,MF",Coritiba,29,1993,3.6,2,10,4,40.0,2.81,1.13,0.20,0.50,13.4,0,0,0,2.5,2.5,0.25,-0.5,-0.5
Carlos Eduardo,BRA,"MF,FW",Atlético Mineiro,18,2004,0.1,0,1,0,0.0,7.50,0.00,0.00,,28.9,0,0,0,0.0,0.0,0.01,0.0,0.0
Carlos Eduardo,BRA,MF,Botafogo (RJ),33,1989,29.7,6,43,18,41.9,1.45,0.61,0.14,0.33,16.1,8,0,0,5.4,5.4,0.13,+0.6,+0.6
Eguinaldo,BRA,"FW,MF",Vasco da Gama,18,2004,0.7,0,2,0,0.0,2.69,0.00,0.00,,22.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Rafael Elias,BRA,FW,Cruzeiro,23,1999,6.0,1,17,7,41.2,2.83,1.17,0.06,0.14,15.2,0,0,0,2.7,2.7,0.16,-1.7,-1.7
Rodrigo Ely,BRA,DF,Grêmio,29,1993,7.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Emmanuel,BRA,FW,Goiás,22,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Leandro Emmanuel Martínez,ARG,MF,América (MG),28,1994,28.2,1,37,11,29.7,1.31,0.39,0.03,0.09,22.8,3,0,0,3.3,3.3,0.09,-2.3,-2.3
Alan Empereur,BRA,DF,Cuiabá,28,1994,32.8,1,12,4,33.3,0.37,0.12,0.08,0.25,19.5,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Endrick,BRA,FW,Palmeiras,16,2006,17.3,11,49,25,51.0,2.83,1.44,0.22,0.44,17.4,1,0,1,8.1,7.3,0.15,+2.9,+3.7
Erick,BRA,MF,Ath Paranaense,25,1997,27.8,4,56,15,26.8,2.02,0.54,0.07,0.27,13.4,0,0,0,5.4,5.4,0.10,-1.4,-1.4
Erison,BRA,"FW,MF",São Paulo,23,1999,4.3,1,17,3,17.6,3.91,0.69,0.00,0.00,18.0,1,1,1,2.0,1.2,0.07,-1.0,-1.2
Gonzalo Escobar,ARG,DF,Fortaleza,25,1997,6.4,0,7,1,14.3,1.09,0.16,0.00,0.00,17.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Lucas Esquivel,ARG,DF,Ath Paranaense,21,2001,18.3,0,8,2,25.0,0.44,0.11,0.00,0.00,22.1,3,0,0,0.2,0.2,0.03,-0.2,-0.2
Estevão,BRA,MF,Internacional,20,2002,0.1,0,1,1,100.0,8.18,8.18,0.00,0.00,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Estevão,BRA,DF,Palmeiras,16,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vitor Eudes,BRA,GK,Fluminense,24,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Evangelista,BRA,MF,Red Bull Bragantino,27,1995,30.2,1,67,13,19.4,2.22,0.43,0.01,0.08,21.2,4,0,0,3.7,3.7,0.06,-2.7,-2.7
Everaldo,BRA,"FW,MF",América (MG),28,1994,13.7,1,20,4,20.0,1.46,0.29,0.05,0.25,20.4,0,0,0,1.2,1.2,0.06,-0.2,-0.2
Éverson,BRA,GK,Atlético Mineiro,32,1990,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Everton,BRA,"FW,MF",Grêmio,25,1997,13.5,6,38,14,36.8,2.82,1.04,0.16,0.43,22.5,0,0,0,3.4,3.4,0.09,+2.6,+2.6
Bruno Fabiano Alves,BRA,DF,Grêmio,31,1991,27.2,0,9,1,11.1,0.33,0.04,0.00,0.00,10.5,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Fabinho,BRA,MF,Palmeiras,20,2002,6.5,0,6,1,16.7,0.92,0.15,0.00,0.00,18.4,0,0,0,0.7,0.7,0.11,-0.7,-0.7
Fábio,BRA,GK,Fluminense,42,1980,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fábio,BRA,"DF,MF",Grêmio,32,1990,9.7,0,6,0,0.0,0.62,0.00,0.00,,18.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Fagner,BRA,DF,Corinthians,33,1989,23.3,0,10,1,10.0,0.43,0.04,0.00,0.00,26.4,2,0,0,0.3,0.3,0.03,-0.3,-0.3
Willian Farias,BRA,MF,Coritiba,33,1989,10.7,0,7,0,0.0,0.66,0.00,0.00,,25.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Luiz Felipe,BRA,DF,Santos,29,1993,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcos Felipe,BRA,GK,Bahia,26,1996,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matheus Felipe,BRA,DF,Ath Paranaense,24,1998,5.9,0,2,1,50.0,0.34,0.17,0.00,0.00,35.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Danilo Fernandes,BRA,GK,Bahia,34,1988,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Fernandes,BRA,MF,Botafogo (RJ),25,1997,5.3,0,17,5,29.4,3.23,0.95,0.00,0.00,18.9,1,0,0,1.1,1.1,0.07,-1.1,-1.1
Matheus Fernandes,BRA,MF,Red Bull Bragantino,24,1998,26.0,1,24,6,25.0,0.92,0.23,0.04,0.17,27.9,0,0,0,0.8,0.8,0.03,+0.2,+0.2
Nathan Fernandes,BRA,"FW,MF",Grêmio,17,2005,4.2,1,12,5,41.7,2.86,1.19,0.08,0.20,17.9,0,0,0,1.0,1.0,0.08,0.0,0.0
Gatito Fernández,PAR,GK,Botafogo (RJ),34,1988,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Leonardo Fernández,URU,"MF,FW",Fluminense,24,1998,7.3,1,24,13,54.2,3.28,1.78,0.04,0.08,28.8,5,0,1,1.5,0.7,0.03,-0.5,+0.3
Rodrigo Fernández,URU,MF,Santos,27,1996,22.4,1,14,3,21.4,0.63,0.13,0.07,0.33,23.0,0,0,0,1.0,1.0,0.07,0.0,0.0
Fernandinho,BRA,MF,Ath Paranaense,37,1985,21.5,1,15,4,26.7,0.70,0.19,0.00,0.00,27.8,0,1,1,1.2,0.4,0.03,-0.2,-0.4
Fernando,BRA,DF,Ath Paranaense,23,1999,5.3,0,2,0,0.0,0.38,0.00,0.00,,26.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Nahuel Ferraresi,VEN,FW,São Paulo,24,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ferreira,BRA,"FW,MF",Grêmio,25,1997,12.7,4,28,11,39.3,2.20,0.86,0.14,0.36,17.8,1,0,0,3.0,3.0,0.11,+1.0,+1.0
Sebastián Ferreira,PAR,"FW,MF",Vasco da Gama,24,1998,4.9,0,10,2,20.0,2.05,0.41,0.00,0.00,10.1,0,0,0,1.7,1.7,0.17,-1.7,-1.7
Figueiredo,BRA,"FW,MF",Vasco da Gama,21,2001,7.3,0,28,8,28.6,3.84,1.10,0.00,0.00,22.2,4,0,0,1.8,1.8,0.06,-1.8,-1.8
Tobias Figueiredo,POR,DF,Fortaleza,28,1994,3.8,0,2,0,0.0,0.52,0.00,0.00,,18.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Matheus França,BRA,"MF,FW",Flamengo,18,2004,4.1,1,17,1,5.9,4.15,0.24,0.06,1.00,17.1,0,0,0,1.3,1.3,0.08,-0.3,-0.3
Alan Franco,ECU,"MF,FW",Atlético Mineiro,24,1998,9.3,0,4,1,25.0,0.43,0.11,0.00,0.00,22.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Alan Franco,ARG,DF,São Paulo,26,1996,12.5,1,7,1,14.3,0.56,0.08,0.14,1.00,11.1,0,0,0,0.9,0.9,0.13,+0.1,+0.1
Fransérgio,BRA,MF,Coritiba,32,1990,5.9,0,8,1,12.5,1.35,0.17,0.00,0.00,21.2,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Marlon Freitas,BRA,MF,Botafogo (RJ),27,1995,32.3,1,41,5,12.2,1.27,0.15,0.02,0.20,26.0,0,0,0,2.1,2.1,0.05,-1.1,-1.1
Bruno Fuchs,BRA,DF,Atlético Mineiro,23,1999,12.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Julio Furch,ARG,"FW,MF",Santos,33,1989,6.8,3,19,9,47.4,2.81,1.33,0.16,0.33,12.8,0,0,0,2.8,2.8,0.15,+0.2,+0.2
Gabriel,BRA,DF,Bahia,21,2001,10.9,0,7,3,42.9,0.64,0.28,0.00,0.00,13.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Gabriel,BRA,MF,Internacional,30,1992,8.5,0,4,0,0.0,0.47,0.00,0.00,,30.7,0,0,0,0.0,0.0,0.01,0.0,0.0
Gabriel,BRA,GK,Coritiba,30,1992,30.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel,BRA,MF,Botafogo (RJ),29,1993,9.6,0,15,4,26.7,1.56,0.42,0.00,0.00,23.3,3,0,0,0.7,0.7,0.05,-0.7,-0.7
Eduardo Gabriel,BRA,DF,Santos,26,1996,3.0,1,8,2,25.0,2.68,0.67,0.13,0.50,12.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6
Thalisson Gabriel,BRA,DF,Coritiba,21,2002,10.5,0,3,2,66.7,0.29,0.19,0.00,0.00,10.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Zé Gabriel,BRA,MF,Vasco da Gama,24,1999,21.5,1,13,3,23.1,0.60,0.14,0.08,0.33,28.5,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Ighor Gabryel,BRA,FW,América (MG),20,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matías Galarza,PAR,MF,Vasco da Gama,20,2002,4.5,1,9,2,22.2,2.02,0.45,0.11,0.50,21.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4
Thiago Galhardo,BRA,"FW,MF",Fortaleza,33,1989,20.8,5,60,19,31.7,2.88,0.91,0.05,0.16,16.9,0,2,2,7.2,5.7,0.09,-2.2,-2.7
JP Galvão,BRA,DF,Botafogo (RJ),21,2001,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ganso,BRA,MF,Fluminense,33,1989,19.3,3,22,7,31.8,1.14,0.36,0.14,0.43,19.1,1,0,0,2.3,2.3,0.10,+0.7,+0.7
Maurício Garcez,BRA,"MF,FW",Coritiba,25,1997,6.6,1,13,2,15.4,1.96,0.30,0.08,0.50,17.5,0,0,0,1.2,1.2,0.09,-0.2,-0.2
García,BRA,DF,Palmeiras,21,2002,3.3,0,2,0,0.0,0.61,0.00,0.00,,23.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Bryan García,ECU,MF,Ath Paranaense,22,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luan Garcia,BRA,DF,Palmeiras,29,1993,20.2,1,19,6,31.6,0.94,0.30,0.05,0.17,10.5,0,0,0,2.1,2.1,0.11,-1.1,-1.1
Rafael Gava,BRA,MF,Cuiabá,29,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pedro Geromel,BRA,DF,Grêmio,37,1985,5.2,0,1,0,0.0,0.19,0.00,0.00,,11.6,0,0,0,0.0,0.0,0.03,0.0,0.0
Gerson,BRA,MF,Flamengo,25,1997,29.9,5,31,12,38.7,1.04,0.40,0.16,0.42,19.5,0,0,0,2.9,2.9,0.10,+2.1,+2.1
Gil,BRA,DF,Corinthians,35,1987,32.0,2,28,13,46.4,0.87,0.41,0.07,0.15,11.0,0,0,0,2.2,2.2,0.08,-0.2,-0.2
Gilberto,BRA,FW,Cruzeiro,33,1989,12.1,3,35,9,25.7,2.88,0.74,0.09,0.33,15.3,0,0,0,3.7,3.7,0.10,-0.7,-0.7
Gilberto,BRA,DF,Bahia,29,1993,20.6,1,18,4,22.2,0.87,0.19,0.06,0.25,26.1,1,0,0,0.6,0.6,0.04,+0.4,+0.4
Giovane,BRA,FW,Corinthians,19,2003,1.5,1,4,1,25.0,2.71,0.68,0.25,1.00,11.6,0,0,0,0.9,0.9,0.21,+0.1,+0.1
Giovani,BRA,FW,Palmeiras,19,2004,0.2,0,1,0,0.0,6.00,0.00,0.00,,14.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Giovanni,BRA,"MF,DF",Fluminense,21,2002,1.1,0,4,0,0.0,3.75,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Bruno Gomes,BRA,MF,Coritiba,21,2001,24.4,3,40,13,32.5,1.64,0.53,0.08,0.23,23.1,7,0,0,2.3,2.3,0.06,+0.7,+0.7
Igor Gomes,BRA,"MF,FW",Atlético Mineiro,23,1999,15.3,2,19,5,26.3,1.24,0.33,0.11,0.40,20.8,0,0,0,1.9,1.9,0.10,+0.1,+0.1
Igor Gomes,BRA,DF,Internacional,21,2001,16.3,0,11,2,18.2,0.68,0.12,0.00,0.00,19.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Marlon Gomes,BRA,"MF,FW",Vasco da Gama,19,2003,12.7,0,11,0,0.0,0.87,0.00,0.00,,22.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5
William Gomes,BRA,FW,São Paulo,16,2006,0.8,0,2,0,0.0,2.37,0.00,0.00,,13.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Gustavo Gómez,PAR,DF,Palmeiras,29,1993,30.7,2,25,6,24.0,0.82,0.20,0.08,0.33,10.9,0,0,0,2.2,2.2,0.09,-0.2,-0.2
Sebastián Gómez,COL,MF,Coritiba,26,1996,15.9,2,13,4,30.8,0.82,0.25,0.15,0.50,19.9,1,0,0,0.8,0.8,0.06,+1.2,+1.2
Aloísio dos Santos Gonçalves,CHN,"FW,MF",América (MG),34,1988,8.0,3,34,10,29.4,4.27,1.26,0.03,0.10,20.5,2,2,2,4.1,2.7,0.08,-1.1,-1.7
Diego Gonçalves,BRA,"FW,MF",Goiás,28,1994,4.0,0,6,2,33.3,1.52,0.51,0.00,0.00,20.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Mateus Gonçalves Martins,BRA,"MF,FW",América (MG),28,1994,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matheus Gonçalves,BRA,"FW,MF",Flamengo,17,2005,0.2,0,1,0,0.0,5.63,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Matheus Gonçalves,BRA,"FW,MF",Red Bull Bragantino,17,2005,5.1,0,16,2,12.5,3.12,0.39,0.00,0.00,19.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Yony González,COL,"FW,MF",Fluminense,28,1994,6.4,1,13,5,38.5,2.03,0.78,0.08,0.20,12.0,0,0,0,1.6,1.6,0.12,-0.6,-0.6
Roger Guedes,BRA,"FW,MF",Corinthians,26,1996,15.0,7,45,16,35.6,3.00,1.07,0.11,0.31,17.8,7,2,2,6.6,5.1,0.11,+0.4,-0.1
Guga,BRA,DF,Fluminense,24,1998,16.8,1,8,2,25.0,0.48,0.12,0.13,0.50,18.5,0,0,0,0.8,0.8,0.10,+0.2,+0.2
Guilherme,BRA,MF,Goiás,31,1991,20.6,6,31,10,32.3,1.51,0.49,0.06,0.20,21.3,5,4,4,5.6,2.4,0.08,+0.4,-0.4
Guilherme,BRA,"FW,MF",Fortaleza,27,1995,15.7,3,37,14,37.8,2.36,0.89,0.08,0.21,17.0,2,0,0,4.4,4.4,0.12,-1.4,-1.4
Guilherme,BRA,"DF,MF",Red Bull Bragantino,20,2002,2.9,0,3,1,33.3,1.03,0.34,0.00,0.00,28.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Luis Guilherme,BRA,"FW,MF",Palmeiras,16,2006,6.4,0,15,3,20.0,2.34,0.47,0.00,0.00,21.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Gustavinho,BRA,"MF,FW",Grêmio,21,2001,0.4,0,1,0,0.0,2.73,0.00,0.00,,3.3,0,0,0,0.4,0.4,0.38,-0.4,-0.4
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,18,2004,7.4,1,11,3,27.3,1.49,0.41,0.09,0.33,22.9,0,0,0,0.6,0.6,0.05,+0.4,+0.4
Raphael Guzzo,POR,MF,Goiás,28,1995,6.4,1,12,3,25.0,1.87,0.47,0.08,0.33,15.9,0,0,0,1.0,1.0,0.09,0.0,0.0
Lucas Halter,BRA,DF,Goiás,22,2000,28.7,3,20,6,30.0,0.70,0.21,0.15,0.50,11.5,0,0,0,0.9,0.9,0.04,+2.1,+2.1
Hayner,BRA,"DF,MF",Coritiba,27,1995,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Thiago Heleno,BRA,DF,Ath Paranaense,34,1988,30.9,0,19,5,26.3,0.62,0.16,0.00,0.00,10.9,0,0,0,0.8,0.8,0.04,-0.8,-0.8
Helinho,BRA,FW,Red Bull Bragantino,22,2000,15.4,3,43,17,39.5,2.80,1.11,0.07,0.18,23.1,6,0,0,3.2,3.2,0.07,-0.2,-0.2
Henrique,BRA,DF,Coritiba,36,1986,22.5,0,6,3,50.0,0.27,0.13,0.00,0.00,15.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Bruno Henrique,BRA,"FW,MF",Flamengo,32,1990,17.1,2,38,16,42.1,2.22,0.93,0.05,0.13,16.3,0,0,0,3.9,3.9,0.10,-1.9,-1.9
Bruno Henrique,BRA,MF,Internacional,33,1989,11.7,2,19,7,36.8,1.63,0.60,0.11,0.29,25.0,3,0,0,1.5,1.5,0.08,+0.5,+0.5
Dalbert Henrique,BRA,DF,Internacional,29,1993,5.5,0,2,0,0.0,0.36,0.00,0.00,,23.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Fernando Henrique,BRA,MF,Cruzeiro,21,2001,1.5,0,4,1,25.0,2.75,0.69,0.00,0.00,20.2,0,0,0,1.0,1.0,0.24,-1.0,-1.0
Luis Henrique,BRA,"FW,MF",Botafogo (RJ),21,2001,15.3,4,27,13,48.1,1.76,0.85,0.15,0.31,20.2,0,0,0,3.3,3.3,0.12,+0.7,+0.7
Mateus Henrique,BRA,DF,América (MG),20,2002,6.0,0,3,0,0.0,0.50,0.00,0.00,,13.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2
