Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Lucas Barbosa,BRA,FW,Juventude,23-238,2001,20.9,659,646,9,1,2,14,43,6,0,0,0,0,446,4,23
Alexander Barboza,ARG,DF,Botafogo (RJ),29-215,1995,15.6,829,782,44,20,1,0,2,2,0,0,0,0,678,3,2
Mateo Barcia,URU,"MF,FW",Criciúma,23-241,2001,0.3,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0
Álvaro Barreal,ARG,"MF,FW",Cruzeiro,24-061,2000,13.1,636,599,33,8,0,6,55,9,16,1,12,0,480,4,24
Barreto,BRA,MF,Criciúma,28-312,1995,19.5,699,667,30,27,3,1,5,3,0,0,0,0,587,2,17
Gabriel Barros,BRA,"FW,MF",Atl Goianiense,22-358,2001,0.9,24,23,1,0,0,1,2,1,0,0,0,0,18,0,1
Bastos,ANG,DF,Botafogo (RJ),33-204,1991,25.1,1395,1334,59,47,1,1,1,4,0,0,0,0,1265,2,8
Rodrigo Battaglia,ARG,"DF,MF",Atlético Mineiro,33-097,1991,20.4,1243,1171,71,69,0,1,2,2,0,0,0,0,1104,1,7
José Luis Rodríguez Bebanz,URU,DF,Vasco da Gama,27-217,1997,6.2,279,220,57,5,0,2,34,51,1,0,1,0,184,2,11
Muriel Becker,BRA,GK,Vitória,37-246,1987,1.0,30,16,14,4,0,0,0,0,0,0,0,0,20,0,0
Ramiro Benetti,BRA,MF,Cruzeiro,31-148,1993,12.0,599,564,33,7,1,2,17,12,11,4,6,0,480,2,16
Bento,BRA,GK,Ath Paranaense,25-129,1999,7.0,171,112,58,10,0,0,0,1,0,0,0,0,121,1,1
Alexandro Bernabei,ARG,DF,Internacional,24-023,2000,13.9,821,634,185,20,4,0,60,153,12,5,5,0,639,2,19
Facundo Bernal,URU,MF,Fluminense,21-057,2003,5.1,222,217,5,5,0,4,0,0,0,0,0,0,194,0,0
Bernard,BRA,"MF,FW",Atlético Mineiro,32-039,1992,6.4,338,316,21,7,0,2,24,2,12,6,2,0,270,1,4
Raul Bicalho,BRA,DF,Corinthians,25-176,1999,1.0,61,60,1,1,0,2,1,0,0,0,0,0,49,0,0
Matheus Bidu,BRA,DF,Corinthians,25-166,1999,8.6,475,385,88,19,1,4,25,67,2,0,2,0,398,2,13
Biel,BRA,"FW,MF",Bahia,23-199,2001,7.7,259,243,13,0,3,3,15,5,8,3,5,0,198,3,12
Biro,BRA,"MF,DF",Corinthians,20-180,2004,0.2,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0
Damián Bobadilla,PAR,MF,São Paulo,23-098,2001,11.3,597,579,17,12,1,7,8,5,0,0,0,0,540,1,8
Yannick Bolasie,COD,FW,Criciúma,35-146,1989,20.1,392,378,10,0,1,1,39,2,0,0,0,0,261,4,17
Thiago Borbas,URU,FW,Red Bull Bragantino,22-193,2002,10.6,156,153,3,0,0,0,1,1,0,0,0,0,98,0,3
Marllon Borges,BRA,DF,Cuiabá,32-184,1992,24.0,972,929,42,42,0,1,1,0,0,0,0,0,849,1,10
Pedro Borges,BRA,MF,Fortaleza,27-228,1997,12.9,480,473,7,6,1,2,1,1,0,0,0,0,388,0,7
Rafael Borré,COL,FW,Internacional,29-032,1995,12.6,274,258,13,0,1,2,8,2,1,0,0,0,215,3,2
Danilo Boza,BRA,DF,Juventude,26-164,1998,22.5,1302,1245,56,51,2,5,6,5,0,0,0,0,1172,1,14
Martin Braithwaite,DEN,FW,Grêmio,33-134,1991,7.9,164,145,18,0,3,0,2,0,0,0,0,0,120,1,3
Breno,BRA,FW,Fortaleza,28-267,1996,18.7,613,582,30,9,0,8,67,3,18,18,0,0,486,1,20
Breno,BRA,MF,Corinthians,19-240,2005,13.6,606,577,25,18,1,7,12,6,1,0,0,0,508,4,15
José Breno,BRA,MF,Vitória,20-133,2004,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Emanuel Brítez,ARG,DF,Fortaleza,32-205,1992,22.0,800,728,70,30,1,15,8,40,0,0,0,0,607,2,6
Bruninho,BRA,"FW,MF",Red Bull Bragantino,21-217,2003,0.9,30,29,1,1,0,2,0,0,0,0,0,0,24,0,0
Fabrício Bruno,BRA,DF,Flamengo,28-248,1996,19.6,1178,1089,87,68,0,14,4,6,0,0,0,0,1072,2,7
Fabricio Bustos,ARG,DF,Internacional,28-172,1996,9.6,602,515,86,8,0,2,26,77,1,0,0,0,496,1,10
Rafael Cabral,BRA,GK,Grêmio,34-150,1990,5.1,153,99,54,7,0,0,0,0,0,0,0,0,102,0,0
Cacá,BRA,DF,Corinthians,25-175,1999,22.8,1029,987,41,38,1,8,1,2,0,0,0,0,907,1,6
Raúl Cáceres,PAR,DF,Vitória,33-029,1991,10.9,469,355,112,14,0,1,55,91,7,3,2,0,318,2,20
Caetano,BRA,DF,Corinthians,25-115,1999,3.1,123,120,3,3,0,1,0,0,0,0,0,0,114,0,0
Jonathan Cafu,BRA,"FW,MF",Cuiabá,33-099,1991,13.5,376,368,7,2,0,1,44,5,0,0,0,0,277,1,19
Rodrigo Caio,BRA,DF,Grêmio,31-061,1993,2.2,131,124,7,6,0,0,0,0,0,0,0,0,123,0,1
Caíque,BRA,GK,Grêmio,27-078,1997,3.9,80,48,32,8,0,0,0,0,0,0,0,0,46,0,0
Calebe,BRA,"FW,MF",Fortaleza,24-170,2000,0.5,26,26,0,0,0,0,2,0,0,0,0,0,22,0,0
Lucas Calegari,BRA,DF,Fluminense,22-233,2002,0.9,54,46,8,2,0,0,2,6,0,0,0,0,45,0,0
Jonathan Calleri,ARG,FW,São Paulo,31-024,1993,19.8,374,355,18,0,1,3,24,0,0,0,0,0,240,1,17
Patric Calmon PK,BRA,DF,Vitória,30-104,1994,5.5,258,202,56,7,0,1,27,49,0,0,0,0,195,0,5
Gustavo Campanharo,BRA,MF,Atl Goianiense,32-196,1992,0.2,22,21,1,1,0,0,0,0,0,0,0,0,21,0,0
Joel Campbell,CRC,"MF,FW",Atl Goianiense,32-113,1992,6.0,277,264,13,3,2,6,16,3,3,0,3,0,224,0,11
Camutanga,BRA,DF,Vitória,31-020,1993,5.0,194,172,22,20,0,0,0,2,0,0,0,0,163,0,3
Yerson Candelo,COL,DF,Criciúma,32-236,1992,0.3,23,16,7,1,0,0,3,6,0,0,0,0,19,0,1
Luan Cândido,BRA,DF,Red Bull Bragantino,23-258,2001,20.0,807,703,104,19,0,2,6,85,0,0,0,0,640,0,7
Germán Cano,ARG,FW,Fluminense,36-258,1988,13.9,214,182,32,0,0,6,5,1,0,0,0,0,165,0,9
Agustín Canobbio,URU,"FW,MF",Ath Paranaense,26-016,1998,11.7,371,348,22,7,1,2,29,10,5,0,1,1,284,1,15
Juninho Capixaba,BRA,"DF,MF",Red Bull Bragantino,27-103,1997,13.1,757,628,129,27,1,8,23,99,1,0,1,0,581,0,17
Felipe Carballo,URU,MF,Grêmio,28-013,1996,5.3,268,261,7,7,0,0,2,0,0,0,0,0,220,0,8
Tomás Cardona,ARG,DF,Fortaleza,29-007,1995,15.0,706,685,19,18,0,6,0,1,0,0,0,0,551,2,4
Edson Carioca,BRA,"FW,MF",Juventude,27-105,1997,3.9,53,52,1,0,0,0,4,1,0,0,0,0,31,0,8
Carlinhos,BRA,FW,Flamengo,27-248,1997,4.7,73,60,11,1,0,0,0,0,0,0,0,0,44,2,5
Antonio Carlos,BRA,DF,Fluminense,31-224,1993,12.0,759,729,28,25,0,10,4,0,0,0,0,0,661,2,4
Jan Carlos Hurtado,VEN,FW,Atl Goianiense,24-226,2000,6.6,102,87,15,0,1,0,1,0,0,0,0,0,82,0,4
João Carlos,BRA,"MF,FW",Criciúma,23-118,2001,0.3,10,8,2,0,0,0,1,2,0,0,0,0,6,0,0
Jean Carlos Vicente,BRA,"MF,FW",Juventude,32-245,1992,10.0,354,294,60,11,3,3,72,4,38,22,14,0,225,0,6
André Carrillo,PER,MF,Corinthians,33-125,1991,1.8,108,102,6,4,0,0,4,2,0,0,0,0,89,0,1
Ronie Carrillo,ECU,FW,Juventude,28-039,1996,6.9,133,127,6,1,1,1,7,0,0,0,0,0,82,0,7
Gabriel Carvalho,BRA,"FW,MF",Internacional,17-061,2007,10.6,494,466,25,10,3,4,39,3,11,8,3,0,378,3,13
Cássio,BRA,GK,Cruzeiro,37-133,1987,14.0,375,253,122,29,0,2,0,0,0,0,0,0,317,0,1
Cássio,BRA,GK,Corinthians,37-133,1987,3.0,88,61,26,7,0,0,0,0,0,0,0,0,71,1,0
Iury de Castilho,BRA,"FW,MF",Vitória,29-041,1995,1.4,29,27,2,0,0,0,1,1,0,0,0,0,25,0,2
Erick Castillo,ECU,"FW,MF",Vitória,29-255,1995,3.0,50,47,2,0,0,0,4,0,1,0,1,0,37,1,1
Ivan Cavaleiro,POR,"FW,MF",Red Bull Bragantino,30-365,1993,0.6,18,17,0,0,0,0,0,0,0,0,0,0,16,1,0
Murilo Cerqueira,BRA,DF,Palmeiras,27-204,1997,20.5,959,927,31,20,1,13,4,2,0,0,0,0,802,1,4
Reynaldo Cesar Moraes,BRA,DF,Vitória,27-288,1997,4.0,122,116,6,6,0,0,1,0,0,0,0,0,94,0,3
Christian,BRA,"MF,FW",Ath Paranaense,23-303,2000,14.8,473,461,11,2,3,3,27,3,6,0,6,0,382,1,14
Eliel Chrystian,BRA,"FW,MF",Cuiabá,21-265,2003,3.9,47,46,1,0,0,0,4,1,0,0,0,0,30,0,5
Chumbinho,BRA,"MF,FW",Red Bull Bragantino,21-025,2003,0.1,6,5,1,1,0,0,0,0,0,0,0,0,3,0,0
Cicinho,BUL,"DF,FW",Bahia,35-296,1988,0.9,107,96,11,4,0,1,2,7,0,0,0,0,95,0,3
José Cifuentes,ECU,MF,Cruzeiro,25-219,1999,0.8,39,39,0,0,0,0,0,0,0,0,0,0,28,0,0
Claudinho,BRA,DF,Criciúma,24-023,2000,19.0,972,820,150,19,1,6,56,120,11,5,3,1,772,2,21
Mateus Claus,BRA,GK,Juventude,30-075,1994,3.5,133,82,51,16,0,0,0,0,0,0,0,0,83,0,0
Clayson,BRA,"FW,MF",Cuiabá,29-212,1995,15.0,482,426,54,10,3,0,64,8,35,15,12,0,341,2,15
Clayton,BRA,DF,Internacional,24-196,2000,2.0,100,97,3,3,0,2,0,0,0,0,0,0,88,0,0
Clayton,BRA,FW,Vasco da Gama,25-280,1999,1.6,29,26,3,0,0,0,2,1,0,0,0,0,21,0,1
Cleiton,BRA,DF,Flamengo,21-175,2003,1.1,60,58,2,1,0,1,1,0,0,0,0,0,51,0,0
Mateus Cocão,BRA,MF,Vasco da Gama,22-213,2002,16.5,834,797,32,26,0,8,7,5,0,0,0,0,717,5,15
Robert Conceição,BRA,"MF,DF",Atlético Mineiro,21-089,2003,0.2,22,22,0,0,1,1,2,0,0,0,0,0,15,0,0
Igor Coronado,BRA,"MF,FW",Corinthians,32-060,1992,13.4,748,657,86,36,7,12,98,14,36,8,27,0,544,5,27
Diego Costa,ESP,FW,Grêmio,36-010,1988,3.2,82,74,8,1,0,0,2,0,0,0,0,0,64,0,3
Douglas Costa,BRA,FW,Fluminense,34-033,1990,3.2,206,188,18,4,0,1,26,3,11,7,1,0,156,0,5
Philippe Coutinho,BRA,MF,Vasco da Gama,32-127,1992,3.4,182,165,16,5,2,0,16,2,9,4,4,0,133,1,2
Franco Cristaldo,ARG,"MF,FW",Grêmio,28-063,1996,19.1,973,814,157,56,6,10,117,7,84,22,32,1,744,2,18
Alejo Cruz,URU,"MF,FW",Atl Goianiense,24-046,2000,16.1,716,579,134,40,3,2,131,38,56,20,25,4,497,3,25
Tomás Cuello,ARG,"FW,MF",Ath Paranaense,24-226,2000,13.0,526,476,49,3,0,7,71,33,13,2,9,0,370,1,22
Víctor Cuesta,ARG,DF,Bahia,35-333,1988,5.6,369,355,14,13,0,0,1,0,0,0,0,0,337,0,1
Cuiabano,BRA,DF,Grêmio,21-244,2003,1.8,106,83,23,3,0,0,2,20,0,0,0,0,77,0,6
Cuiabano,BRA,DF,Botafogo (RJ),21-244,2003,13.4,589,458,130,4,0,1,83,115,11,0,8,0,389,1,24
Lucas Cunha,BRA,DF,Red Bull Bragantino,27-268,1997,5.7,212,195,17,9,2,2,0,7,0,0,0,0,168,0,0
Matheus Cunha,BRA,GK,Flamengo,23-146,2001,2.0,78,67,10,1,0,0,0,0,0,0,0,0,60,1,0
Danielzinho,BRA,"MF,FW",Atl Goianiense,28-280,1996,1.1,112,106,6,1,0,0,6,2,2,1,0,0,92,0,1
David,BRA,FW,Vasco da Gama,29-000,1995,17.6,479,463,12,2,1,3,15,6,4,1,2,0,358,4,19
David,BRA,"MF,FW",Juventude,24-282,2000,0.7,23,22,1,0,0,0,2,1,0,0,0,0,16,0,2
Giorgian De Arrascaeta,URU,MF,Flamengo,30-138,1994,10.0,551,483,67,27,5,1,49,2,29,14,7,2,429,1,7
Nicolás De La Cruz,URU,MF,Flamengo,27-138,1997,9.5,674,597,75,30,1,2,35,5,38,13,10,1,549,2,7
Sergio Antonio De Luiz Junior,BRA,MF,Criciúma,29-194,1995,0.2,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Sergio Antonio De Luiz Junior,BRA,"FW,MF",Vasco da Gama,29-194,1995,0.5,12,11,1,1,0,0,3,0,0,0,0,0,5,0,0
Denilson,BRA,MF,Cuiabá,23-208,2001,17.4,769,747,17,8,9,4,24,4,5,3,1,0,658,5,14
Derek,BRA,FW,Atl Goianiense,26-320,1997,5.2,86,74,12,2,1,0,2,0,0,0,0,0,64,0,4
Deyverson,BRA,FW,Atlético Mineiro,33-162,1991,6.0,114,101,12,0,1,0,1,0,0,0,0,0,69,1,3
Deyverson,BRA,FW,Cuiabá,33-162,1991,2.4,53,45,8,1,0,3,0,0,0,0,0,0,33,0,1
Lucas Di Yorio,ARG,FW,Ath Paranaense,27-330,1996,8.1,164,142,21,0,0,0,9,3,0,0,0,0,101,1,9
Matheus Dias,BRA,"FW,MF",Internacional,27-253,1997,0.8,38,36,2,1,0,0,1,1,0,0,0,0,30,0,0
Lautaro Díaz,ARG,FW,Cruzeiro,26-149,1998,6.6,159,156,3,0,1,0,10,1,1,0,0,0,101,0,8
Diego,BRA,DF,São Paulo,25-088,1999,9.9,659,628,29,18,0,5,5,11,0,0,0,0,579,2,6
Dodi,BRA,MF,Grêmio,28-183,1996,20.2,604,587,15,15,2,0,4,0,0,0,0,0,523,2,6
Maxime Dominguez,SUI,"FW,MF",Vasco da Gama,28-259,1996,0.7,21,20,1,1,0,0,0,0,0,0,0,0,19,0,2
Matheus Donelli,BRA,GK,Corinthians,22-153,2002,7.0,198,133,65,12,0,0,0,0,0,0,0,0,147,0,0
Thiago dos Santos,BRA,DF,Fluminense,35-042,1989,14.9,941,876,64,43,0,4,1,16,0,0,0,0,792,1,8
Lucca Drummond,BRA,FW,Internacional,20-279,2004,1.8,35,35,0,0,0,0,0,0,0,0,0,0,27,0,3
David Duarte,BRA,DF,Bahia,29-267,1995,0.8,46,45,1,1,0,0,0,0,0,0,0,0,41,0,0
Dudu,BRA,MF,Vitória,25-134,1999,3.3,174,165,9,6,0,0,2,3,0,0,0,0,133,0,4
Dudu,BRA,"FW,MF",Palmeiras,32-284,1992,3.7,187,175,11,3,0,0,21,4,3,0,3,0,133,1,7
Edenílson,BRA,"MF,FW",Grêmio,34-304,1989,11.3,387,366,20,4,0,2,13,9,4,0,4,0,300,1,12
Éder,ITA,FW,Criciúma,37-337,1986,8.5,221,192,28,3,1,1,16,3,0,0,0,0,164,1,7
EDU,BRA,DF,Vitória,24-123,2000,2.0,68,61,6,4,0,1,0,2,0,0,0,0,57,1,2
Carlos Eduardo,BRA,"FW,MF",Vitória,28-007,1996,5.1,97,93,4,1,1,1,5,1,0,0,0,0,67,0,2
Carlos Eduardo,BRA,"FW,MF",Atlético Mineiro,20-146,2004,11.2,258,241,15,1,0,0,9,3,0,0,0,0,204,2,8
Carlos Eduardo,BRA,"FW,MF",Botafogo (RJ),35-000,1989,6.8,248,235,11,3,3,2,8,1,3,0,3,0,204,2,4
Alysson Edward,BRA,"MF,FW",Grêmio,18-165,2006,0.5,19,17,2,2,0,0,1,0,0,0,0,0,18,0,1
Eli,BRA,FW,Atl Goianiense,20-208,2004,0.2,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Kauã Elias,BRA,FW,Fluminense,18-203,2006,10.4,248,229,18,0,1,1,2,2,0,0,0,0,190,1,11
Rafael Elias,BRA,FW,Cruzeiro,25-188,1999,1.1,24,23,1,0,0,0,0,0,0,0,0,0,17,0,1
Eliédson,BRA,MF,Criciúma,21-214,2003,0.3,16,16,0,0,0,0,1,0,0,0,0,0,13,0,0
Rodrigo Ely,BRA,DF,Grêmio,30-349,1993,13.9,609,572,36,34,0,5,0,2,0,0,0,0,491,1,1
Emersonn,BRA,"FW,MF",Ath Paranaense,20-093,2004,1.8,34,34,0,0,1,1,3,0,0,0,0,0,17,0,3
Leandro Emmanuel Martínez,ARG,"MF,FW",Fortaleza,30-135,1994,5.8,279,257,21,5,1,0,18,4,12,1,9,0,232,1,4
Alan Empereur,BRA,DF,Cuiabá,30-221,1994,23.8,1308,1219,81,70,1,24,10,9,2,0,0,0,1094,8,7
Endrick,BRA,"MF,FW",Palmeiras,18-088,2006,5.0,104,93,10,3,0,5,3,4,0,0,0,0,74,1,3
Erick,BRA,"MF,DF",Ath Paranaense,26-338,1997,20.9,903,861,41,15,0,5,6,25,0,0,0,0,778,1,6
Erick,BRA,"FW,MF",São Paulo,26-312,1997,5.7,226,200,26,4,2,2,25,9,13,5,4,0,169,0,12
Erick,BRA,FW,Juventude,27-288,1997,19.1,416,394,21,2,1,2,17,4,0,0,0,0,311,1,19
Esquerdinha,BRA,"DF,FW",Fluminense,18-232,2006,1.4,78,58,20,4,0,0,10,15,1,0,1,0,59,0,1
Lucas Esquivel,ARG,DF,Ath Paranaense,23-003,2001,20.6,1312,1103,206,30,0,13,99,157,19,7,10,0,1021,3,20
Estevão,BRA,FW,Palmeiras,18-176,2006,15.7,484,451,33,3,2,8,45,11,19,10,3,0,370,0,10
Lucas Esteves,BRA,"DF,MF",Vitória,24-115,2000,24.6,1167,939,226,30,0,6,90,183,13,4,7,0,910,2,28
Guilherme Estrella,BRA,MF,Vasco da Gama,19-178,2005,1.6,46,42,4,2,0,0,2,1,1,0,1,0,36,0,2
Oscar Estupiñan,COL,"FW,MF",Bahia,27-293,1996,2.8,47,45,2,0,0,0,0,0,0,0,0,0,38,0,0
Lucas Evangelista,BRA,MF,Red Bull Bragantino,29-164,1995,19.7,712,667,42,15,2,9,31,9,11,8,3,0,580,3,16
Everaldo,BRA,"MF,FW",Vitória,30-142,1994,2.4,80,72,8,1,0,0,12,0,7,4,2,0,65,0,1
Éverson,BRA,GK,Atlético Mineiro,34-087,1990,17.9,542,422,120,21,0,0,0,0,0,0,0,0,445,0,0
Everton,BRA,"FW,MF",Grêmio,27-214,1997,5.1,112,102,10,1,0,2,2,2,2,2,0,0,89,0,6
Everton,BRA,FW,Red Bull Bragantino,22-236,2002,0.3,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Evertton,BRA,MF,Flamengo,21-232,2003,2.0,106,105,1,1,0,0,0,0,0,0,0,0,97,0,0
Ewerton,BRA,"DF,FW",Juventude,23-342,2000,7.8,339,291,46,8,0,2,16,33,1,0,1,0,242,2,6
Fabiano,BRA,DF,Botafogo (RJ),18-185,2006,0.2,7,6,1,1,0,0,0,0,0,0,0,0,5,0,1
Bruno Fabiano Alves,BRA,DF,Cuiabá,33-184,1991,13.4,538,515,23,22,0,0,2,0,0,0,0,0,477,0,3
Fabinho,BRA,MF,Palmeiras,22-191,2002,5.4,242,234,7,7,0,5,1,0,0,0,0,0,196,1,4
Fábio,BRA,GK,Fluminense,44-017,1980,28.0,705,453,252,38,0,1,0,0,0,0,0,0,533,0,1
Fábio,BRA,DF,Grêmio,34-100,1990,7.5,363,287,74,6,1,4,21,68,0,0,0,0,271,2,7
Fabrício,BRA,GK,Internacional,38-284,1986,8.0,202,137,63,13,0,0,0,0,0,0,0,0,134,2,1
Fabrício,BRA,GK,Red Bull Bragantino,24-124,2000,1.0,21,16,5,0,0,0,0,0,0,0,0,0,16,0,0
Fagner,BRA,DF,Corinthians,35-128,1989,9.1,464,356,107,16,1,3,42,84,7,2,4,0,357,1,13
Rodrigo Fagundes,BRA,DF,Criciúma,37-221,1987,24.0,1152,1087,60,59,0,23,5,1,0,0,0,0,949,5,10
Luiz Felipe,BRA,DF,Atl Goianiense,31-038,1993,9.1,310,292,18,17,0,1,1,1,0,0,0,0,254,0,2
Marcos Felipe,BRA,GK,Bahia,28-187,1996,29.0,1130,859,267,87,1,16,0,0,0,0,0,0,961,4,0
