Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Seko Fofana,CIV,MF,Lens,Ligue 1,27,1995,34.1,2,0,0,22,44,3,54,19,13,1,0,0,196,22,15,59.5
Wesley Fofana,FRA,DF,Leicester City,Premier League,21,2000,2.0,1,0,0,2,3,1,0,9,2,0,0,0,10,5,6,45.5
Wesley Fofana,FRA,DF,Chelsea,Premier League,21,2000,13.1,3,0,0,11,22,0,3,20,18,0,1,0,67,30,17,63.8
Yahia Fofana,CIV,GK,Angers,Ligue 1,21,2000,11.0,2,0,0,0,1,0,0,1,0,0,0,0,16,5,0,100.0
Youssouf Fofana,FRA,MF,Monaco,Ligue 1,23,1999,34.3,4,2,1,50,39,2,7,56,41,0,0,1,265,23,19,54.8
Thomas Foket,BEL,DF,Reims,Ligue 1,27,1994,22.0,0,0,0,27,22,3,57,33,22,0,0,0,148,12,13,48.0
José Fonte,POR,DF,Lille,Ligue 1,38,1983,28.8,7,0,0,26,9,0,3,25,17,0,1,1,138,61,30,67.0
Pablo Fornals,ESP,"FW,MF",West Ham,Premier League,26,1996,16.7,0,0,0,14,7,1,59,14,15,0,0,0,130,11,25,30.6
Emil Forsberg,SWE,"MF,FW",RB Leipzig,Bundesliga,30,1991,16.5,2,0,0,22,25,7,17,3,11,0,0,0,59,12,17,41.4
Adam Forshaw,ENG,MF,Leeds United,Premier League,30,1991,5.3,0,0,0,6,5,0,20,4,9,0,0,0,37,2,6,25.0
Fraser Forster,ENG,GK,Tottenham,Premier League,34,1988,13.5,1,0,0,0,2,0,0,0,0,0,0,0,15,2,0,100.0
Philipp Förster,GER,MF,Bochum,Bundesliga,27,1995,14.5,4,0,0,28,13,0,77,6,19,1,0,0,90,7,10,41.2
Steven Fortes,CPV,DF,Lens,Ligue 1,30,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
Timothy Fosu-Mensah,NED,DF,Leverkusen,Bundesliga,24,1998,2.1,1,0,0,3,1,1,4,0,5,0,1,0,12,2,2,50.0
Dimitri Foulquier,FRA,DF,Valencia,La Liga,29,1993,19.3,4,0,0,28,14,1,86,14,19,0,0,0,111,18,19,48.6
Juan Foyth,ARG,DF,Villarreal,La Liga,24,1998,21.8,6,0,0,40,9,0,10,20,48,0,1,0,125,36,22,62.1
Raphael Framberger,GER,"DF,FW",Augsburg,Bundesliga,26,1995,2.0,0,0,0,4,0,0,4,2,6,0,0,0,8,5,2,71.4
Tyrese Francois,AUS,FW,Fulham,Premier League,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Bartol Franjić,CRO,MF,Wolfsburg,Bundesliga,22,2000,2.5,0,0,0,1,1,0,1,5,2,0,0,0,12,5,3,62.5
Przemysław Frankowski,POL,"DF,MF",Lens,Ligue 1,27,1995,31.5,4,0,0,35,18,6,255,41,51,0,0,0,158,12,21,36.4
Ryan Fraser,SCO,FW,Newcastle Utd,Premier League,28,1994,3.5,1,0,0,3,10,1,13,0,2,0,0,0,14,0,2,0.0
Davide Frattesi,ITA,MF,Sassuolo,Serie A,22,1999,31.9,4,0,0,39,58,0,21,16,36,0,0,0,153,23,24,48.9
Oscar Fraulo,DEN,"FW,MF",Gladbach,Bundesliga,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Fred,BRA,MF,Manchester Utd,Premier League,29,1993,13.9,6,0,0,33,22,1,14,19,30,0,0,0,127,11,11,50.0
Ryan Fredericks,ENG,DF,Bournemouth,Premier League,29,1992,5.9,1,0,0,3,1,0,15,1,2,0,0,0,13,5,10,33.3
Iván Fresneda,ESP,DF,Valladolid,La Liga,17,2004,19.4,3,0,0,13,25,0,59,15,34,0,0,0,103,8,18,30.8
Remo Freuler,SUI,MF,Nott'ham Forest,Premier League,30,1992,24.0,4,0,0,24,12,0,5,29,23,0,0,0,137,26,20,56.5
Michael Frey,SUI,FW,Schalke 04,Bundesliga,28,1994,9.6,2,0,0,30,10,8,8,2,5,0,0,0,26,43,60,41.7
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,24,1998,28.8,8,1,0,24,24,2,27,58,46,0,0,2,247,46,47,49.5
Marvin Friedrich,GER,DF,Gladbach,Bundesliga,26,1995,13.9,2,0,0,3,3,0,1,11,11,0,0,0,67,41,30,57.7
Jeremie Frimpong,NED,"DF,MF",Leverkusen,Bundesliga,21,2000,30.1,4,0,0,22,58,8,70,16,27,1,0,0,118,12,23,34.3
Chris Führich,GER,"FW,MF",Stuttgart,Bundesliga,24,1998,20.9,2,0,0,6,10,3,50,7,14,0,0,0,104,3,10,23.1
Angelo Fulgini,FRA,"MF,FW",Lens,Ligue 1,25,1996,9.5,0,0,0,11,30,0,62,8,7,0,0,0,48,4,14,22.2
Angelo Fulgini,FRA,MF,Mainz 05,Bundesliga,25,1996,5.8,1,0,0,7,15,1,7,5,5,0,0,0,30,4,12,25.0
Niclas Füllkrug,GER,FW,Werder Bremen,Bundesliga,29,1993,27.5,4,0,0,33,48,27,20,1,4,0,0,0,84,153,130,54.1
Matteo Gabbia,ITA,DF,Milan,Serie A,22,1999,6.8,2,0,0,8,1,0,2,5,10,0,0,0,37,15,4,78.9
Manolo Gabbiadini,ITA,"FW,MF",Sampdoria,Serie A,30,1991,26.2,6,0,0,41,67,13,25,6,15,1,0,0,72,42,72,36.8
Gianluca Gaetano,ITA,MF,Napoli,Serie A,22,2000,0.8,0,0,0,2,1,0,1,1,3,0,0,0,6,0,0,
Roberto Gagliardini,ITA,MF,Inter,Serie A,28,1994,8.7,5,1,1,20,9,0,7,4,6,0,0,0,38,16,7,69.6
Adolfo Gaich,ARG,FW,Hellas Verona,Serie A,23,1999,8.1,2,0,0,17,13,4,0,3,3,1,0,1,14,25,51,32.9
Cody Gakpo,NED,"FW,MF",Liverpool,Premier League,23,1999,16.2,0,0,0,26,33,8,17,4,15,1,0,0,57,26,24,52.0
Javi Galán,ESP,DF,Celta Vigo,La Liga,27,1994,35.1,6,0,0,50,73,8,162,41,72,0,1,0,211,33,24,57.9
Iñigo Ruiz de Galarreta,ESP,MF,Mallorca,La Liga,28,1993,27.2,12,0,0,60,46,0,54,30,38,0,1,0,195,20,24,45.5
Pablo Galdames Millán,CHI,MF,Cremonese,Serie A,25,1996,8.2,2,0,0,13,4,0,22,10,10,0,0,0,43,4,6,40.0
Conor Gallagher,ENG,MF,Chelsea,Premier League,22,2000,18.0,11,1,1,35,35,2,49,23,33,0,0,0,93,19,28,40.4
Antonino Gallo,ITA,DF,Lecce,Serie A,22,2000,27.6,5,1,1,13,17,2,89,13,36,0,0,2,198,25,29,46.3
Gauthier Gallon,FRA,GK,Troyes,Ligue 1,29,1993,29.6,3,1,0,2,5,0,0,2,2,0,1,0,33,14,0,100.0
Cristian Gamboa,CRC,DF,Bochum,Bundesliga,32,1989,16.4,2,0,0,14,5,2,43,16,24,0,1,1,91,12,9,57.1
Kévin Gameiro,FRA,FW,Strasbourg,Ligue 1,35,1987,23.3,1,1,0,15,15,4,19,9,10,1,0,0,83,12,27,30.8
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,32,1989,28.6,7,0,0,43,50,0,10,56,57,0,1,0,266,27,22,55.1
Ignatius Ganago,CMR,"FW,MF",Nantes,Ligue 1,23,1999,16.9,0,0,0,15,32,8,22,2,7,1,0,0,58,62,64,49.2
Ignatius Ganago,CMR,FW,Lens,Ligue 1,23,1999,0.7,0,0,0,2,0,1,0,0,0,0,0,0,5,2,4,33.3
Silvère Ganvoula M'Boussy,CGO,"FW,MF",Bochum,Bundesliga,26,1996,2.7,1,0,0,2,0,5,1,0,2,0,0,0,4,24,17,58.5
Aleix García,ESP,MF,Girona,La Liga,25,1997,26.0,1,0,0,14,29,1,179,31,20,0,0,0,132,13,6,68.4
Álvaro García,ESP,"FW,MF",Rayo Vallecano,La Liga,29,1992,31.9,7,0,0,36,32,12,159,34,28,2,0,0,184,12,8,60.0
Borja García,ESP,"MF,FW",Girona,La Liga,31,1990,7.5,1,0,0,4,20,3,17,5,4,0,0,0,33,6,7,46.2
Carlos García,ESP,DF,Cádiz,La Liga,22,2000,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Dani García,ESP,MF,Athletic Club,La Liga,32,1990,16.5,6,0,0,34,14,0,5,19,27,0,0,0,97,21,17,55.3
David García,ESP,DF,Osasuna,La Liga,28,1994,29.8,8,1,0,54,15,0,2,45,20,0,1,0,162,84,36,70.0
Eric García,ESP,"DF,MF",Barcelona,La Liga,21,2001,15.7,3,0,0,18,8,0,0,19,16,0,2,0,90,23,15,60.5
Fran Garcia,ESP,DF,Rayo Vallecano,La Liga,22,1999,37.9,1,0,0,22,26,3,156,44,54,0,2,0,229,7,20,25.9
Joan García,ESP,GK,Espanyol,La Liga,21,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Raúl García,ESP,"FW,MF",Athletic Club,La Liga,36,1986,10.7,4,0,0,14,19,8,13,6,8,0,0,0,31,40,38,51.3
Rubén García,ESP,"FW,MF",Osasuna,La Liga,29,1993,12.9,2,0,0,14,17,1,79,12,11,0,0,0,71,12,35,25.5
Unai García,ESP,DF,Osasuna,La Liga,30,1992,19.0,6,1,0,22,4,0,3,19,13,0,1,0,90,38,29,56.7
Alejandro Garnacho,ARG,"FW,MF",Manchester Utd,Premier League,18,2004,6.3,3,0,0,8,8,3,2,5,2,0,0,0,28,3,10,23.1
James Garner,ENG,"MF,DF",Everton,Premier League,21,2001,8.9,3,0,0,16,10,1,37,12,13,0,0,0,68,12,10,54.5
Felix Garreta,ESP,DF,Betis,La Liga,18,2004,1.0,0,0,0,2,1,0,0,1,0,0,0,0,3,1,1,50.0
Aleix Garrido,ESP,FW,Barcelona,La Liga,18,2004,0.1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
Sékou Gassama,SEN,FW,Valladolid,La Liga,27,1995,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,50.0
Johan Gastien,FRA,MF,Clermont Foot,Ligue 1,34,1988,28.9,7,0,0,19,33,0,67,36,34,0,1,0,224,10,10,50.0
Federico Gatti,ITA,DF,Juventus,Serie A,24,1998,16.1,4,0,0,16,13,0,3,21,11,0,0,0,97,32,26,55.2
Gavi,ESP,"MF,FW",Barcelona,La Liga,17,2004,28.1,10,0,0,74,72,9,38,18,31,0,0,0,113,39,33,54.2
Paulo Gazzaniga,ARG,GK,Girona,La Liga,30,1992,28.0,4,0,0,0,6,0,0,1,0,0,0,0,36,4,0,100.0
David de Gea,ESP,GK,Manchester Utd,Premier League,31,1990,38.0,0,0,0,0,5,0,0,1,0,0,0,0,25,5,1,83.3
Dario Gebuhr,GER,DF,Eint Frankfurt,Bundesliga,19,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,24,1998,21.7,9,0,0,42,20,1,49,24,25,0,0,0,115,8,18,30.8
Joe Gelhardt,ENG,FW,Leeds United,Premier League,20,2002,2.4,1,0,0,6,8,0,1,0,2,0,0,0,9,5,11,31.3
Valentin Gendrey,FRA,DF,Lecce,Serie A,22,2000,34.5,4,0,0,23,27,1,74,37,57,2,1,0,198,48,43,52.7
Denis Genreau,AUS,MF,Toulouse,Ligue 1,23,1999,7.3,3,0,0,9,4,3,16,8,13,0,0,0,48,5,16,23.8
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,28,1994,20.7,3,0,0,18,21,2,18,7,15,0,1,0,87,22,40,35.5
Valère Germain,FRA,"FW,MF",Montpellier,Ligue 1,32,1990,7.6,1,1,0,10,4,2,6,6,11,1,0,0,19,32,42,43.2
Gerson,BRA,MF,Marseille,Ligue 1,25,1997,4.6,1,0,0,16,16,1,3,2,4,0,0,0,20,8,6,57.1
Ismaël Gharbi,ESP,"MF,FW",Paris S-G,Ligue 1,18,2004,0.6,1,0,0,3,4,0,0,3,0,0,0,0,3,0,0,
Paolo Ghiglione,ITA,DF,Cremonese,Serie A,25,1997,7.9,4,0,0,16,7,2,39,4,11,0,1,0,42,5,8,38.5
Saman Ghoddos,IRN,"MF,FW",Brentford,Premier League,28,1993,1.5,0,0,0,3,3,0,7,4,1,0,0,0,24,5,4,55.6
Faouzi Ghoulam,ALG,DF,Angers,Ligue 1,31,1991,5.3,0,0,0,4,5,2,38,4,3,0,0,0,21,9,6,60.0
Morgan Gibbs-White,ENG,"FW,MF",Wolves,Premier League,22,2000,2.0,1,0,0,3,3,0,8,1,1,0,0,0,14,2,5,28.6
Morgan Gibbs-White,ENG,"MF,FW",Nott'ham Forest,Premier League,22,2000,33.0,5,0,0,32,28,6,161,14,14,0,0,0,147,56,109,33.9
Niko Gießelmann,GER,DF,Union Berlin,Bundesliga,30,1991,14.5,4,0,0,16,21,0,88,9,11,0,0,0,60,21,18,53.8
Samuel Gigot,FRA,DF,Marseille,Ligue 1,28,1993,20.9,5,2,1,44,14,1,1,45,24,0,1,0,103,56,17,76.7
Rafał Gikiewicz,POL,GK,Augsburg,Bundesliga,34,1987,23.0,3,0,0,0,4,0,0,0,2,0,0,0,58,6,1,85.7
Bryan Gil,ESP,"MF,FW",Tottenham,Premier League,21,2001,1.6,1,0,0,2,2,1,2,1,1,0,0,0,3,0,2,0.0
Bryan Gil,ESP,"FW,DF",Sevilla,La Liga,21,2001,10.2,4,0,0,18,21,3,29,8,11,0,0,0,63,4,9,30.8
David Gil,ESP,GK,Cádiz,La Liga,28,1994,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Óscar Gil,ESP,DF,Espanyol,La Liga,25,1997,28.4,14,0,0,54,39,0,38,31,37,0,1,0,124,13,39,25.0
Mario Gila,ESP,DF,Lazio,Serie A,21,2000,1.0,0,0,0,1,1,0,0,3,1,0,0,0,6,0,3,0.0
Billy Gilmour,SCO,MF,Brighton,Premier League,21,2001,5.6,1,0,0,8,3,0,2,6,2,0,0,0,35,5,5,50.0
Álvaro Giménez,ESP,FW,Cádiz,La Liga,31,1991,0.2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
Gvidas Gineitis,LTU,MF,Torino,Serie A,18,2004,1.5,2,0,0,6,1,0,0,0,1,0,0,0,11,0,5,0.0
Matthias Ginter,GER,DF,Freiburg,Bundesliga,28,1994,34.0,3,0,0,23,28,1,8,35,20,0,0,0,184,119,69,63.3
Andrei Girotto,BRA,"DF,MF",Nantes,Ligue 1,30,1992,35.0,7,0,0,54,34,1,9,73,73,0,2,0,163,78,42,65.0
Olivier Giroud,FRA,FW,Milan,Serie A,35,1986,23.8,8,1,1,38,24,16,5,3,5,0,0,0,48,101,63,61.6
Jamie Gittens,ENG,"FW,MF",Dortmund,Bundesliga,17,2004,5.9,1,0,0,9,18,0,6,1,4,0,0,0,23,9,10,47.4
Serge Gnabry,GER,"FW,MF",Bayern Munich,Bundesliga,27,1995,21.6,0,0,0,33,10,9,39,11,23,2,2,0,91,11,19,36.7
Wilfried Gnonto,ITA,"FW,MF",Leeds United,Premier League,18,2003,15.0,7,0,0,28,39,3,42,5,17,0,0,0,82,8,18,30.8
Ben Godfrey,ENG,DF,Everton,Premier League,24,1998,8.9,2,0,0,10,5,1,7,8,11,0,0,0,35,15,17,46.9
Pierluigi Gollini,ITA,GK,Fiorentina,Serie A,27,1995,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Pierluigi Gollini,ITA,GK,Napoli,Serie A,27,1995,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Aleksandr Golovin,RUS,"MF,FW",Monaco,Ligue 1,26,1996,27.4,5,0,0,36,23,6,111,37,36,0,0,0,161,18,27,40.0
André Gomes,POR,MF,Lille,Ligue 1,29,1993,18.1,6,0,0,49,17,1,11,9,19,0,0,0,142,18,12,60.0
Angel Gomes,ENG,MF,Lille,Ligue 1,21,2000,31.3,8,0,0,54,49,0,49,13,19,2,0,0,139,8,30,21.1
João Gomes,BRA,MF,Wolves,Premier League,21,2001,7.3,5,0,0,17,16,0,8,4,13,0,0,0,59,7,4,63.6
Toti Gomes,POR,DF,Wolves,Premier League,23,1999,10.9,6,0,0,16,5,1,9,11,9,0,0,0,61,17,16,51.5
Dani Gómez,ESP,"MF,FW",Espanyol,La Liga,24,1998,1.0,2,0,0,3,2,4,2,1,1,0,0,0,5,1,0,100.0
Joe Gomez,ENG,DF,Liverpool,Premier League,25,1997,16.3,3,0,0,13,4,1,4,24,21,0,1,0,126,46,38,54.8
Maxi Gómez,URU,FW,Valencia,La Liga,25,1996,1.2,0,0,0,4,3,1,0,0,0,0,0,0,0,2,6,25.0
Moi Gómez,ESP,"MF,FW",Osasuna,La Liga,28,1994,27.3,5,0,0,14,26,1,115,10,17,0,0,0,176,7,25,21.9
Papu Gómez,ARG,"FW,MF",Sevilla,La Liga,34,1988,11.8,4,0,0,6,22,3,40,4,4,0,1,0,44,3,6,33.3
Sergi Gómez,ESP,DF,Espanyol,La Liga,30,1992,26.0,1,2,0,9,8,0,3,27,16,0,0,0,113,43,36,54.4
Sergio Gómez,ESP,"DF,MF",Manchester City,Premier League,21,2000,3.9,0,0,0,1,2,0,8,2,4,0,0,0,19,3,10,23.1
Antonio Gomis,ESP,GK,Atlético Madrid,La Liga,19,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Maxime Gonalons,FRA,MF,Clermont Foot,Ligue 1,33,1989,16.1,3,0,0,24,22,0,3,20,32,0,0,0,98,15,9,62.5
Diego González,ESP,DF,Elche,La Liga,27,1995,10.6,4,0,0,17,5,0,1,7,7,0,1,0,47,19,8,70.4
Édgar González,ESP,DF,Betis,La Liga,25,1997,19.7,8,2,2,23,13,0,0,21,19,0,0,0,83,48,33,59.3
Giovanni González,URU,DF,Mallorca,La Liga,27,1994,10.3,5,0,0,16,17,1,20,7,8,0,0,0,48,12,11,52.2
Joan Gonzàlez,ESP,MF,Lecce,Serie A,20,2002,24.4,8,0,0,36,45,2,26,16,28,0,0,1,135,32,67,32.3
Nicolás González,ARG,"FW,MF",Fiorentina,Serie A,24,1998,15.0,3,0,0,16,55,4,31,4,10,0,1,0,60,64,36,64.0
Nicolás González,ESP,MF,Valencia,La Liga,20,2002,15.6,2,0,0,33,13,0,3,19,15,0,1,1,95,27,15,64.3
Oumar Gonzalez,CMR,DF,Ajaccio,Ligue 1,24,1998,28.6,10,0,0,45,44,3,3,52,28,0,3,0,157,63,46,57.8
Roberto González,ESP,"FW,MF",Betis,La Liga,21,2001,0.6,1,0,0,1,4,0,5,1,0,0,0,0,0,0,0,
Jacek Góralski,POL,MF,Bochum,Bundesliga,29,1992,1.6,0,0,0,1,4,0,0,3,3,0,0,0,7,0,2,0.0
Anthony Gordon,ENG,"FW,MF",Newcastle Utd,Premier League,21,2001,5.4,1,0,0,7,8,1,9,2,12,0,0,0,25,0,3,0.0
Anthony Gordon,ENG,FW,Everton,Premier League,21,2001,12.2,6,0,0,20,15,3,25,4,22,0,0,0,56,9,29,23.7
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,27,1995,19.2,5,0,0,23,19,3,10,30,24,0,0,0,140,46,23,66.7
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,25,1996,19.0,3,0,0,25,17,0,41,17,25,0,0,0,82,19,33,36.5
Robin Gosens,GER,DF,Inter,Serie A,28,1994,13.2,2,0,0,17,3,3,43,23,18,0,0,0,52,20,12,62.5
Mario Götze,GER,MF,Eint Frankfurt,Bundesliga,30,1992,30.4,6,0,0,25,44,3,102,13,25,0,0,0,167,2,19,9.5
Amine Gouiri,ALG,"FW,MF",Nice,Ligue 1,22,2000,2.5,0,0,0,2,2,0,6,0,1,1,0,0,6,3,2,60.0
Amine Gouiri,ALG,"FW,MF",Rennes,Ligue 1,22,2000,28.0,4,0,0,39,18,8,10,12,25,0,0,0,97,29,49,37.2
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,31,1991,31.1,12,0,0,36,8,2,8,50,27,0,1,1,214,81,65,55.5
Jonathan Gradit,FRA,DF,Lens,Ligue 1,29,1992,31.4,7,0,0,31,39,0,15,38,40,0,0,0,140,47,45,51.1
José Gragera,ESP,"MF,DF",Espanyol,La Liga,21,2000,5.1,2,0,0,14,6,0,0,7,9,0,0,0,17,12,9,57.1
Alberto Grassi,ITA,MF,Empoli,Serie A,27,1995,13.3,3,0,0,22,13,0,0,27,21,0,0,0,91,26,11,70.3
Ryan Gravenberch,NED,MF,Bayern Munich,Bundesliga,20,2002,6.4,1,0,0,9,7,0,6,9,8,0,0,0,57,4,6,40.0
Andrew Gravillon,GLP,DF,Torino,Serie A,24,1998,3.5,2,0,0,9,1,0,3,9,3,0,0,0,10,6,5,54.5
Andrew Gravillon,GLP,DF,Reims,Ligue 1,24,1998,11.5,3,0,0,18,14,0,16,21,8,0,0,0,65,13,12,52.0
Demarai Gray,JAM,"FW,MF",Everton,Premier League,26,1996,27.9,3,0,0,24,51,13,173,13,24,0,0,0,98,13,45,22.4
Adrian Grbić,AUT,"MF,FW",Lorient,Ligue 1,25,1996,0.3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.0
Ivo Grbić,CRO,GK,Atlético Madrid,La Liga,26,1996,10.2,3,0,0,1,1,0,0,0,0,0,1,0,9,4,1,80.0
Jack Grealish,ENG,FW,Manchester City,Premier League,26,1995,22.8,4,0,0,27,78,3,53,7,16,1,0,0,110,14,17,45.2
Sam Greenwood,ENG,"MF,FW",Leeds United,Premier League,20,2002,4.7,1,0,0,11,3,0,43,1,7,0,0,0,31,1,7,12.5
Michael Gregoritsch,AUT,FW,Freiburg,Bundesliga,28,1994,23.9,6,0,0,25,43,13,13,5,12,1,0,0,71,141,150,48.5
Dominik Greif,SVK,GK,Mallorca,La Liga,25,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Leo Greiml,AUT,DF,Schalke 04,Bundesliga,21,2001,4.0,2,0,0,12,2,0,3,3,5,0,1,0,21,10,5,66.7
Clément Grenier,FRA,MF,Mallorca,La Liga,31,1991,8.0,7,0,0,21,13,0,34,6,8,0,0,0,46,3,9,25.0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,La Liga,31,1991,31.8,2,0,0,22,41,11,131,24,34,0,0,0,150,28,34,45.2
Vincenzo Grifo,ITA,"MF,FW",Freiburg,Bundesliga,29,1993,26.8,2,0,0,7,31,5,135,19,16,1,0,0,155,16,18,47.1
Lennart Grill,GER,GK,Union Berlin,Bundesliga,23,1999,5.0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,100.0
Christian Groß,GER,MF,Werder Bremen,Bundesliga,33,1989,21.0,4,0,0,53,14,1,6,23,25,0,0,0,155,26,30,46.4
Pascal Groß,GER,"MF,DF",Brighton,Premier League,31,1991,36.0,6,0,0,35,18,10,224,13,38,0,1,1,140,10,36,21.7
Brajan Gruda,GER,MF,Mainz 05,Bundesliga,18,2004,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
Ilia Gruev,BUL,MF,Werder Bremen,Bundesliga,22,2000,17.6,2,0,0,27,12,0,11,22,27,0,0,0,117,16,21,43.2
Carlos Gruezo,ECU,MF,Augsburg,Bundesliga,27,1995,10.7,5,0,0,12,9,0,2,10,12,0,1,0,71,9,13,40.9
Vicente Guaita,ESP,GK,Crystal Palace,Premier League,35,1987,27.0,1,0,0,1,3,0,0,0,0,0,0,0,26,10,1,90.9
Andrés Guardado,MEX,MF,Betis,La Liga,35,1986,15.3,7,0,0,16,10,0,9,23,25,0,0,0,121,17,29,37.0
Sergi Guardiola,ESP,FW,Valladolid,La Liga,31,1991,5.6,1,0,0,14,9,4,3,2,7,0,0,0,14,9,14,39.1
Sergi Guardiola,ESP,FW,Cádiz,La Liga,31,1991,12.9,2,0,0,7,21,11,14,3,7,0,0,0,39,11,31,26.2
Nemanja Gudelj,SRB,"DF,MF",Sevilla,La Liga,30,1991,30.9,8,0,0,26,21,1,3,34,33,0,0,0,119,47,23,67.1
Gabriel Gudmundsson,SWE,"DF,FW",Lille,Ligue 1,23,1999,9.3,3,0,0,17,21,3,33,10,11,1,0,0,46,12,7,63.2
Gonçalo Guedes,POR,"FW,MF",Wolves,Premier League,25,1996,7.9,1,0,0,11,24,5,27,1,6,0,0,0,34,7,11,38.9
Axel Gueguin,FRA,"FW,MF",Montpellier,Ligue 1,17,2005,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
Marc Guéhi,ENG,DF,Crystal Palace,Premier League,22,2000,37.0,8,0,0,24,40,0,0,45,27,0,0,1,241,54,43,55.7
Mattéo Guendouzi,FRA,MF,Marseille,Ligue 1,23,1999,23.4,3,0,0,25,37,1,24,21,18,0,0,1,147,23,29,44.2
Javier Guerra,ESP,MF,Valencia,La Liga,19,2003,6.7,0,0,0,13,7,0,8,11,13,0,0,0,43,6,8,42.9
Raphaël Guerreiro,POR,"DF,MF",Dortmund,Bundesliga,28,1993,25.4,4,0,0,8,10,2,114,36,20,1,0,0,177,5,12,29.4
Axel Guessand,FRA,DF,Udinese,Serie A,17,2004,0.9,0,0,0,1,0,0,0,2,1,0,0,0,1,1,2,33.3
Evann Guessand,CIV,"FW,MF",Nantes,Ligue 1,21,2001,14.0,2,0,0,31,21,6,31,9,16,0,0,0,72,28,27,50.9
Ander Guevara,ESP,MF,Real Sociedad,La Liga,25,1997,2.5,2,0,0,5,3,0,0,2,2,0,0,0,19,3,2,60.0
Pape Gueye,SEN,MF,Sevilla,La Liga,23,1999,13.0,6,3,2,30,34,1,18,22,22,2,0,0,81,19,17,52.8
Pape Gueye,SEN,"MF,DF",Marseille,Ligue 1,23,1999,5.5,1,0,0,10,12,1,3,9,7,0,0,0,42,11,5,68.8
Josuha Guilavogui,FRA,"DF,MF",Wolfsburg,Bundesliga,31,1990,13.1,4,0,0,29,8,2,2,23,11,0,1,1,95,43,32,57.3
Frederic Guilbert,FRA,DF,Strasbourg,Ligue 1,27,1994,16.2,3,0,0,28,19,0,55,43,29,0,1,0,109,28,23,54.9
Hugo Guillamón,ESP,MF,Valencia,La Liga,22,2000,18.1,5,0,0,35,34,0,32,19,12,0,2,1,96,20,20,50.0
Bruno Guimarães,BRA,MF,Newcastle Utd,Premier League,24,1997,30.3,7,0,0,45,83,1,22,36,40,0,0,0,233,19,13,59.4
Serhou Guirassy,GUI,MF,Rennes,Ligue 1,26,1996,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Serhou Guirassy,GUI,FW,Stuttgart,Bundesliga,26,1996,18.3,4,1,1,17,43,10,6,0,1,1,0,0,43,42,39,51.9
Rafik Guitane,FRA,FW,Reims,Ligue 1,23,1999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,32,1990,6.0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
Manuel Gulde,GER,DF,Freiburg,Bundesliga,31,1991,7.1,2,0,0,9,2,0,4,19,8,0,0,0,37,22,20,52.4
Gerard Gumbau,ESP,MF,Elche,La Liga,27,1994,30.4,11,0,0,51,21,2,164,28,25,0,0,0,165,22,30,42.3
Robert Gumny,POL,DF,Augsburg,Bundesliga,24,1998,22.4,5,1,0,32,18,1,27,26,24,0,0,0,107,45,44,50.6
İlkay Gündoğan,GER,MF,Manchester City,Premier League,31,1990,26.1,0,0,0,23,25,6,30,20,18,2,0,0,155,19,12,61.3
