Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Ronald Araújo,URU,DF,Barcelona,23,1999,1.9,86,77,9,2,0,4,1,7,0,0,0,0,69,0,0
Arthur,BRA,"DF,MF",Sporting CP,24,1998,2.0,98,90,8,0,0,0,8,7,1,1,0,0,77,0,0
Emam Ashour,EGY,"FW,MF",Midtjylland,24,1998,0.8,24,21,3,1,1,0,0,1,1,0,0,0,15,0,0
Lorenz Assignon,TOG,DF,Rennes,22,2000,3.3,158,129,29,1,0,0,7,28,0,0,0,0,119,0,3
Iyayi Atiemwen,NGA,FW,Sheriff Tiraspol,26,1996,3.6,95,86,9,3,0,0,3,0,2,1,1,0,77,0,0
Noah Atubolu,GER,GK,Freiburg,20,2002,1.0,44,28,16,6,0,0,0,0,0,0,0,0,25,0,0
Donis Avdijaj,KVX,"MF,FW",Zürich,25,1996,0.9,24,23,1,0,0,0,0,1,0,0,0,0,19,0,1
Irakli Azarov,GEO,DF,Red Star,20,2002,0.1,6,4,2,0,0,0,0,2,0,0,0,0,5,0,0
Serdar Aziz,TUR,DF,Fenerbahçe,31,1990,5.0,323,306,16,15,0,1,3,1,0,0,0,0,272,1,3
Sardar Azmoun,IRN,FW,Leverkusen,27,1995,3.0,60,58,1,0,1,0,0,1,0,0,0,0,43,1,2
Oussama El Azzouzi,MAR,MF,Union SG,21,2001,1.6,81,80,1,1,0,0,0,0,0,0,0,0,71,0,0
Ousseynou Ba,SEN,DF,Olympiacos,26,1995,2.0,112,109,3,2,0,2,0,0,0,0,0,0,102,0,0
Fouad Bachirou,COM,MF,AC Omonia,32,1990,1.0,23,21,2,2,0,0,0,0,0,0,0,0,14,0,0
Loïc Bade,FRA,DF,Sevilla,22,2000,5.8,214,208,6,3,0,2,0,1,0,0,0,0,178,0,1
Nikolai Baden Frederiksen,DEN,FW,Ferencváros,22,2000,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Benoît Badiashile,FRA,DF,Monaco,21,2001,5.0,291,282,9,9,0,4,1,0,0,0,0,0,246,0,0
Cédric Badolo,BFA,"MF,FW",Sheriff Tiraspol,23,1998,6.0,193,178,15,4,0,2,12,5,6,2,3,0,151,0,0
Anastasios Bakasetas,GRE,MF,Trabzonspor,29,1993,5.1,370,337,32,9,0,4,34,3,18,12,5,0,309,1,5
Johan Bakayoko,BEL,FW,PSV Eindhoven,19,2003,2.7,90,87,3,0,0,0,7,2,0,0,0,0,74,0,2
Mitchel Bakker,NED,"DF,MF",Leverkusen,22,2000,5.7,319,269,49,3,0,0,21,46,0,0,0,0,257,1,7
Alejandro Balde,ESP,DF,Barcelona,18,2003,1.3,59,50,9,1,0,1,4,8,0,0,0,0,43,0,2
Simon Banza,COD,FW,Braga,25,1996,2.0,38,34,4,0,0,0,1,0,0,0,0,0,24,0,0
Enis Bardhi,MKD,"MF,FW",Trabzonspor,27,1995,3.6,121,113,7,2,0,2,4,0,4,0,2,0,100,1,3
Brandon Barker,ENG,"FW,MF",AC Omonia,25,1996,2.1,53,51,2,0,0,0,3,1,0,0,0,0,35,0,4
Enzo Barrenechea,ARG,MF,Juventus,21,2001,0.1,5,4,0,0,0,0,0,0,0,0,0,0,3,1,0
Ander Barrenetxea,ESP,MF,Real Sociedad,20,2001,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Marc Bartra,ESP,DF,Trabzonspor,31,1991,6.0,439,424,14,8,1,8,2,6,0,0,0,0,379,1,4
Toma Bašić,CRO,MF,Lazio,25,1996,2.2,91,87,4,0,0,0,4,0,1,1,0,0,72,0,2
Calvin Bassey,NGA,DF,Ajax,22,1999,2.0,215,209,5,1,0,1,1,3,0,0,0,0,194,1,1
Michy Batshuayi,BEL,FW,Fenerbahçe,28,1993,3.7,76,72,3,0,1,0,1,0,0,0,0,0,51,1,6
Altay Bayındır,TUR,GK,Fenerbahçe,24,1998,8.0,227,163,61,26,0,2,0,0,0,0,0,0,161,3,0
Toral Bayramov,AZE,DF,Qarabağ,21,2001,2.6,131,96,34,0,0,0,4,34,0,0,0,0,95,1,4
Sheraldo Becker,SUR,FW,Union Berlin,27,1995,9.5,213,204,7,2,2,3,44,1,0,0,0,0,122,2,11
Donny van de Beek,NED,MF,Manchester Utd,25,1997,0.8,25,24,1,0,0,0,1,0,0,0,0,0,19,0,1
Kevin Behrens,GER,FW,Union Berlin,31,1991,3.8,106,104,1,0,1,0,3,0,0,0,0,0,64,1,2
Felix Beijmo,SWE,DF,Malmö,24,1998,5.6,406,326,79,13,2,6,9,66,0,0,0,0,316,1,15
Karim Bellarabi,GER,FW,Leverkusen,32,1990,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Héctor Bellerín,ESP,"DF,MF",Sporting CP,27,1995,0.9,71,59,12,2,0,0,4,10,0,0,0,0,59,0,1
Jeanuël Belocian,FRA,DF,Rennes,17,2005,3.3,221,216,5,5,0,1,0,0,0,0,0,0,199,0,1
Andrea Belotti,ITA,FW,Roma,28,1993,8.6,167,164,3,0,0,1,5,0,0,0,0,0,111,0,11
Eliesse Ben Seghir,MAR,FW,Monaco,17,2005,1.4,63,60,3,0,0,0,2,1,0,0,0,0,50,0,3
Wissam Ben Yedder,FRA,FW,Monaco,31,1990,5.8,152,136,14,0,3,1,4,0,0,0,0,0,111,2,6
Walter Benítez,ARG,GK,PSV Eindhoven,29,1993,7.0,197,127,70,12,0,1,0,0,0,0,0,0,127,0,0
Patrick Berg,NOR,MF,Bodø/Glimt,24,1997,5.0,276,250,26,10,0,2,18,0,16,5,11,0,230,0,3
Steven Berghuis,NED,"MF,FW",Ajax,30,1991,2.0,141,137,4,1,0,4,11,1,2,2,0,0,104,0,5
Steven Bergwijn,NED,"FW,MF",Ajax,24,1997,1.7,74,68,5,1,0,0,5,3,1,0,0,0,61,1,0
Bernardo,BRA,DF,RB Salzburg,27,1995,1.0,69,65,4,3,0,0,1,0,0,0,0,0,49,0,2
Muhamed Bešić,BIH,MF,Ferencváros,29,1992,3.6,157,148,8,8,1,5,3,0,0,0,0,0,125,1,2
Artem Besyedin,UKR,FW,Dynamo Kyiv,26,1996,2.8,58,55,3,0,0,1,0,0,0,0,0,0,37,0,4
Roman Bezus,UKR,MF,AC Omonia,31,1990,2.2,102,98,2,2,3,2,1,0,0,0,0,0,75,2,1
Pep Biel,ESP,"MF,FW",Olympiacos,25,1996,4.4,126,109,17,8,1,1,16,0,9,8,1,0,96,0,1
Justin Bijlow,NED,GK,Feyenoord,24,1998,8.3,336,258,76,10,0,0,0,0,0,0,0,0,264,2,0
Emmanuel van de Blaak,NED,DF,PSV Eindhoven,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ludovic Blas,FRA,"MF,FW",Nantes,24,1997,7.5,283,249,32,9,2,3,28,4,10,7,2,0,217,2,6
Myron Boadu,NED,"FW,MF",Monaco,21,2001,1.3,32,28,4,0,0,0,1,1,0,0,0,0,25,0,0
Franck Boli,CIV,FW,Ferencváros,28,1993,1.2,23,21,2,0,1,0,1,0,0,0,0,0,17,0,2
Valerii Bondar,UKR,DF,Shakhtar,23,1999,3.3,214,209,3,3,0,2,0,0,0,0,0,0,201,2,0
Artem Bondarenko,UKR,MF,Shakhtar,21,2000,3.9,183,175,8,6,0,1,1,1,1,1,0,0,162,0,2
Victor Boniface,NGA,FW,Union SG,21,2000,8.6,184,168,15,0,2,2,8,5,0,0,0,0,124,1,7
Leonardo Bonucci,ITA,DF,Juventus,35,1987,1.5,112,105,7,4,0,0,0,0,0,0,0,0,102,0,0
Nikola Boranijašević,SRB,DF,Zürich,30,1992,5.6,257,191,61,1,0,0,17,60,0,0,0,0,183,5,11
Kady Borges,BRA,"MF,FW",Qarabağ,26,1996,5.7,222,167,54,15,3,4,24,4,30,9,2,0,152,1,7
Cristian Borja,COL,DF,Braga,29,1993,0.2,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0
Milan Borjan,CAN,GK,Red Star,34,1987,6.0,205,145,60,17,0,1,0,0,0,0,0,0,142,0,0
Aleksandar Borković,AUT,DF,Sturm Graz,23,1999,1.1,48,46,2,2,0,0,1,0,0,0,0,0,41,0,1
Endre Botka,HUN,DF,Ferencváros,27,1994,5.6,229,159,69,8,0,0,2,55,0,0,0,0,175,1,8
Andreas Bouchalakis,GRE,MF,Olympiacos,29,1993,4.1,226,220,6,6,1,6,0,0,0,0,0,0,189,0,1
Nassim Boujellab,MAR,MF,HJK,23,1999,2.7,77,72,5,2,0,0,5,0,3,1,2,0,51,0,3
Yassine Bounou,MAR,GK,Sevilla,31,1991,6.7,197,135,62,20,0,2,0,0,0,0,0,0,124,0,1
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,28,1994,5.7,297,261,36,6,3,1,41,1,28,8,15,0,208,0,12
Edoardo Bove,ITA,MF,Roma,20,2002,2.8,93,88,5,1,0,0,0,2,0,0,0,0,66,0,3
Josh Bowler,ENG,FW,Olympiacos,23,1999,2.0,39,38,1,0,0,0,3,0,1,1,0,0,28,0,3
Denys Boyko,UKR,GK,Dynamo Kyiv,34,1988,2.0,80,55,25,5,0,0,0,0,0,0,0,0,62,0,0
Umut Bozok,TUR,"FW,MF",Trabzonspor,25,1996,2.6,70,65,5,1,0,1,1,0,0,0,0,0,51,0,3
Jarrad Branthwaite,ENG,DF,PSV Eindhoven,20,2002,2.9,144,143,1,0,1,0,0,0,0,0,0,0,120,0,0
Claudio Bravo,CHI,GK,Betis,39,1983,6.0,178,117,60,26,0,0,0,0,0,0,0,0,103,1,0
Yanick Brecher,SUI,GK,Zürich,29,1993,6.0,255,184,70,11,0,0,0,0,0,0,0,0,186,1,1
Gleison Bremer,BRA,DF,Juventus,25,1997,7.1,380,351,29,12,0,1,1,0,0,0,0,0,340,0,1
Brian Brobbey,NED,FW,Ajax,20,2002,0.8,9,8,0,0,0,0,0,0,0,0,0,0,5,1,0
David Browne,PNG,DF,HJK,26,1995,5.5,188,162,26,0,0,0,9,26,0,0,0,0,144,0,10
Osman Bukari,GHA,"MF,FW",Red Star,23,1998,3.9,116,110,4,1,1,0,15,2,0,0,0,0,78,2,9
Ezequiel Bullaude,ARG,"MF,DF",Feyenoord,21,2000,0.8,29,28,1,0,0,0,0,1,0,0,0,0,26,0,0
Mykyta Burda,UKR,DF,Dynamo Kyiv,27,1995,1.0,27,24,3,3,0,0,0,0,0,0,0,0,18,0,2
Christian Burgess,ENG,DF,Union SG,30,1991,9.5,532,506,25,16,0,2,0,2,0,0,0,0,462,1,0
Heorhiy Bushchan,UKR,GK,Dynamo Kyiv,28,1994,2.0,82,61,21,7,0,0,0,0,0,0,0,0,47,0,0
Sergio Busquets,ESP,MF,Barcelona,34,1988,1.0,51,49,2,1,0,0,1,1,0,0,0,0,40,0,1
Mohamed Buya Turay,SLE,"FW,MF",Malmö,27,1995,2.4,52,49,3,1,0,0,5,1,0,0,0,0,31,0,2
Vitaliy Buyalskyi,UKR,"FW,MF",Dynamo Kyiv,29,1993,5.6,118,106,11,0,1,0,4,0,0,0,0,0,89,1,4
Uğurcan Çakır,TUR,GK,Trabzonspor,26,1996,5.0,200,128,71,21,0,0,0,0,0,0,0,0,114,1,0
Mohamed Camara,GUI,MF,Roma,25,1997,2.4,144,142,2,2,0,2,5,0,0,0,0,0,123,0,2
Mohamed Camara,MLI,MF,Monaco,22,2000,7.2,340,328,10,10,0,8,1,0,0,0,0,0,290,2,6
Sergio Canales,ESP,"MF,FW",Betis,31,1991,5.4,419,385,32,11,3,9,17,7,11,2,7,0,354,2,7
Matteo Cancellieri,ITA,FW,Lazio,20,2002,2.5,53,49,4,1,0,0,2,0,0,0,0,0,40,0,2
Nicolás Capaldo,ARG,MF,RB Salzburg,24,1997,1.9,50,48,2,1,0,0,1,1,0,0,0,0,36,0,1
William Carvalho,POR,MF,Betis,30,1992,3.7,273,265,7,6,1,1,1,1,0,0,0,0,236,1,5
Nicolò Casale,ITA,DF,Lazio,24,1998,1.1,85,82,3,2,0,1,0,1,0,0,0,0,78,0,0
Casemiro,BRA,MF,Manchester Utd,30,1992,11.0,727,707,17,14,6,9,3,3,0,0,0,0,572,3,16
Moreto Cassamã,GNB,MF,AC Omonia,24,1998,3.7,172,167,5,5,1,3,0,0,0,0,0,0,142,0,1
Jean-Charles Castelletto,CMR,DF,Nantes,27,1995,6.1,262,251,11,9,0,1,7,2,0,0,0,0,231,0,2
André Castro,POR,MF,Braga,34,1988,2.9,148,143,4,3,0,1,0,1,0,0,0,0,124,1,4
Danilo Cataldi,ITA,MF,Lazio,27,1994,4.1,301,286,13,9,1,3,3,0,4,0,3,0,267,2,2
Joseph Ceesay,GAM,"MF,DF",Malmö,24,1998,3.1,84,77,7,0,0,1,5,7,0,0,0,0,60,0,3
Dumitru Celeadnic,MDA,GK,Sheriff Tiraspol,30,1992,1.0,30,9,20,5,0,0,0,0,0,0,0,0,9,1,0
Zeki Çelik,TUR,DF,Roma,25,1997,4.7,175,122,53,2,0,0,5,51,0,0,0,0,120,0,6
Fabien Centonze,FRA,DF,Nantes,26,1996,2.0,107,99,8,1,0,0,9,7,0,0,0,0,83,0,3
Matěj Chaluš,CZE,DF,Malmö,24,1998,2.0,96,95,1,1,0,0,0,0,0,0,0,0,79,0,0
Charalampos Charalampous,CYP,MF,AC Omonia,20,2002,5.0,163,157,5,5,2,1,2,0,0,0,0,0,122,1,8
Youssef Chermiti,POR,FW,Sporting CP,18,2004,1.5,26,23,3,0,0,0,0,0,0,0,0,0,15,0,2
Federico Chiesa,ITA,"FW,MF",Juventus,24,1997,4.5,136,126,10,1,0,1,17,3,5,4,1,0,100,0,6
Edward Chilufya,ZAM,FW,Midtjylland,22,1999,2.8,60,56,4,0,2,0,2,1,0,0,0,0,46,0,1
Pedro Chirivella,ESP,MF,Nantes,25,1997,5.2,346,337,8,5,0,8,1,1,0,0,0,0,303,1,5
Andreas Christensen,DEN,DF,Barcelona,26,1996,1.3,74,72,2,2,0,1,0,0,0,0,0,0,63,0,2
Gustav Christensen,DEN,FW,Midtjylland,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anders Christiansen,DEN,"FW,MF",Malmö,32,1990,5.0,286,246,40,18,2,5,22,2,15,8,6,0,221,0,7
Cicinho,BUL,DF,Ludogorets,33,1988,5.0,251,188,62,7,0,2,5,55,0,0,0,0,205,1,2
Eldar Ćivić,BIH,DF,Ferencváros,26,1996,2.2,137,107,30,8,1,0,14,17,5,0,5,0,108,0,2
Sebastián Coates,URU,DF,Sporting CP,31,1990,5.0,319,310,8,8,0,1,0,0,0,0,0,0,277,1,2
Marcus Coco,FRA,"DF,FW",Nantes,26,1996,1.4,54,52,2,1,0,0,3,0,1,0,0,0,46,0,2
Francisco Conceição,POR,MF,Ajax,19,2002,0.1,10,10,0,0,0,0,2,0,0,0,0,0,8,0,0
Sébastien Corchia,FRA,DF,Nantes,31,1990,4.0,151,106,44,0,0,1,24,35,9,0,9,0,98,1,2
Kalifa Coulibaly,MLI,"FW,MF",Red Star,30,1991,0.4,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0
Nichita Covali,MDA,FW,Sheriff Tiraspol,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crespo,POR,MF,Fenerbahçe,25,1996,4.8,232,222,9,7,1,0,5,0,0,0,0,0,203,1,3
Bryan Cristante,ITA,"MF,DF",Roma,27,1995,14.5,652,629,19,19,1,5,6,0,0,0,0,0,508,4,17
Juan Cuadrado,COL,DF,Juventus,34,1988,6.6,376,325,51,11,0,2,19,36,4,2,2,0,317,0,6
Elvin Cəfərquliyev,AZE,DF,Qarabağ,21,2000,3.5,204,165,39,2,0,1,11,37,0,0,0,0,153,0,8
Johan Dahlin,SWE,GK,Malmö,35,1986,2.0,68,41,26,8,0,0,0,0,0,0,0,0,42,1,0
Diogo Dalot,POR,DF,Manchester Utd,23,1999,6.9,450,389,60,6,1,11,11,54,0,0,0,0,387,1,7
Henrik Dalsgaard,DEN,DF,Midtjylland,33,1989,6.3,338,315,23,12,0,4,0,10,0,0,0,0,263,0,3
Danilo,BRA,DF,Juventus,31,1991,8.2,512,468,41,11,1,10,2,29,0,0,0,0,438,3,5
Danilo,BRA,FW,Feyenoord,23,1999,6.2,143,131,12,1,1,1,1,0,0,0,0,0,107,0,3
Amadou Dante,MLI,DF,Sturm Graz,21,2000,5.5,267,206,59,5,0,1,10,54,0,0,0,0,188,2,4
Mattia De Sciglio,ITA,DF,Juventus,29,1992,1.6,103,91,12,1,0,1,4,11,0,0,0,0,88,0,0
Amar Dedić,BIH,DF,RB Salzburg,19,2002,1.8,93,76,17,0,0,0,7,17,0,0,0,0,64,0,1
Spas Delev,BUL,"FW,DF",Ludogorets,32,1989,0.6,32,27,5,1,0,0,0,1,3,0,0,0,25,0,1
Andy Delort,ALG,FW,Nantes,30,1991,0.5,10,8,2,0,0,0,0,0,0,0,0,0,6,0,0
Kerem Demirbay,GER,MF,Leverkusen,29,1993,2.9,233,208,23,10,0,2,17,2,9,6,2,0,191,2,5
Stefano Denswil,SUR,DF,Trabzonspor,29,1993,3.8,205,200,5,2,0,1,1,3,0,0,0,0,182,0,1
Kiril Despodov,BUL,FW,Ludogorets,25,1996,2.7,59,46,13,5,0,0,14,1,7,4,2,0,35,0,4
Ángel Di María,ARG,FW,Juventus,34,1988,6.1,319,289,26,10,8,5,28,2,12,8,3,0,240,4,14
Moussa Diaby,FRA,"FW,MF",Leverkusen,23,1999,6.3,230,221,6,0,2,0,14,5,1,0,0,0,181,3,9
Samba Diallo,SEN,"MF,FW",Dynamo Kyiv,19,2003,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Krépin Diatta,SEN,"MF,FW",Monaco,23,1999,6.1,240,232,7,0,0,1,12,7,0,0,0,0,177,1,5
Ismael Diawara,MLI,GK,Malmö,27,1994,4.0,139,87,52,14,0,0,0,0,0,0,0,0,101,0,0
Dénes Dibusz,HUN,GK,Ferencváros,31,1990,8.0,259,172,86,24,0,1,0,0,0,0,0,0,195,1,0
Javairô Dilrosun,NED,"FW,MF",Feyenoord,24,1998,5.0,149,140,8,1,1,2,14,0,5,3,0,0,112,1,1
Ousmane Diomande,CIV,DF,Sporting CP,18,2003,3.0,201,197,4,4,0,0,1,0,0,0,0,0,182,0,0
Edan Diop,FRA,DF,Monaco,17,2004,0.7,28,24,4,0,0,0,1,4,0,0,0,0,20,0,0
Mouhamed Diop,SEN,"MF,FW",Sheriff Tiraspol,21,2000,5.8,141,133,7,5,0,1,3,1,0,0,0,0,105,1,3
Axel Disasi,FRA,DF,Monaco,24,1998,8.3,512,483,29,15,0,11,9,14,0,0,0,0,427,0,5
Mix Diskerud,USA,MF,AC Omonia,31,1990,2.7,87,86,1,1,1,1,1,0,0,0,0,0,69,0,3
Álvaro djaló,ESP,"FW,MF",Braga,22,1999,1.5,34,34,0,0,0,1,3,0,0,0,0,0,20,0,0
Djaniny,CPV,"FW,MF",Trabzonspor,31,1991,2.5,104,104,0,0,1,0,6,0,0,0,0,0,75,0,3
Marko Dmitrović,SRB,GK,Sevilla,30,1992,3.0,132,99,33,11,0,0,0,0,0,0,0,0,58,0,0
Ritsu Doan,JPN,"MF,FW",Freiburg,24,1998,5.2,176,173,3,0,0,4,4,3,0,0,0,0,139,0,5
Danilho Doekhi,NED,DF,Union Berlin,24,1998,7.9,373,362,10,8,0,2,4,2,0,0,0,0,309,1,7
Jeremy Doku,BEL,"MF,FW",Rennes,20,2002,2.6,90,89,1,0,1,1,10,1,0,0,0,0,68,0,5
Désiré Doué,FRA,"MF,FW",Rennes,17,2005,2.4,85,78,7,3,1,1,8,0,2,2,0,0,63,0,0
Aleksandar Dragović,AUT,DF,Red Star,31,1991,4.7,226,216,10,9,0,0,0,1,0,0,0,0,205,0,0
Anders Dreyer,DEN,"FW,MF",Midtjylland,24,1998,5.1,126,106,20,8,0,2,9,4,3,3,0,0,100,0,4
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,1.0,41,29,12,3,0,0,0,0,0,0,0,0,35,0,0
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,24,1998,3.4,171,136,33,4,0,0,14,29,0,0,0,0,116,2,6
Paulo Dybala,ARG,"MF,FW",Roma,28,1993,7.4,258,221,37,11,1,6,30,0,21,9,10,0,201,0,10
Nikolas Dyhr,DEN,DF,Midtjylland,21,2001,0.5,21,14,7,0,0,0,0,7,0,0,0,0,13,0,1
Blerim Džemaili,SUI,MF,Zürich,36,1986,2.9,107,99,8,4,0,1,0,1,0,0,0,0,87,0,2
Mads Døhr Thychosen,DEN,DF,Midtjylland,25,1997,2.9,118,93,25,2,0,0,5,22,1,0,1,0,83,0,3
Dennis Eckert,GER,FW,Union SG,25,1997,1.0,18,16,2,0,0,0,1,0,0,0,0,0,17,0,0
Marcus Edwards,ENG,"MF,FW",Sporting CP,23,1998,5.8,192,176,16,0,4,1,26,1,15,11,0,0,142,0,9
Maximilian Eggestein,GER,MF,Freiburg,25,1996,4.4,213,209,4,3,1,1,1,0,1,0,1,0,181,0,6
Anthony Elanga,SWE,FW,Manchester Utd,20,2002,1.5,55,53,2,0,1,0,1,1,1,0,0,0,39,0,0
Mohamed Elneny,EGY,MF,Arsenal,30,1992,0.7,30,28,2,2,0,0,0,0,0,0,0,0,29,0,0
