Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Otavio Ataide,BRA,DF,Porto,21,2002,12.0,24,2.00,21,0,0,3,0,0,2,0.17,0,0,0,2,0,0
Fredrik Aursnes,NOR,DF,Benfica,27,1995,31.0,94,3.03,83,2,6,1,2,0,7,0.23,7,0,0,0,0,0
Chidozie Awaziem,NGA,DF,Boavista,26,1997,21.7,12,0.55,9,1,0,2,0,0,1,0.05,0,0,0,1,0,0
Abdul Awudu,GHA,"FW,MF",Vizela,22,2001,2.1,6,2.92,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Amadou Ba-Sy,FRA,"FW,MF",Vizela,22,2001,1.3,4,3.03,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Alexander Bah,DEN,DF,Benfica,25,1997,16.9,29,1.72,22,2,1,0,3,1,3,0.18,3,0,0,0,0,0
Elves Baldé,GNB,"FW,MF",Farense,23,1999,10.8,29,2.68,16,4,3,4,2,0,6,0.55,2,2,0,2,0,0
Robson Bambu,BRA,DF,Arouca,25,1997,9.8,1,0.10,1,0,0,0,0,0,1,0.10,1,0,0,0,0,0
Daniel Bandeira,POR,MF,Vitória,23,2000,7.8,23,2.93,17,6,0,0,0,0,4,0.51,3,1,0,0,0,0
Simon Banza,COD,FW,Braga,26,1996,22.2,60,2.70,31,1,9,11,8,0,17,0.77,5,0,3,5,4,0
Rafael Barbosa,POR,"MF,FW",Farense,27,1996,9.5,25,2.63,11,8,2,1,2,1,2,0.21,1,0,0,0,1,0
Romário Baró,POR,"MF,FW",Porto,23,2000,2.5,8,3.21,8,0,0,0,0,0,2,0.80,2,0,0,0,0,0
Afonso Bastardo,POR,"FW,DF",Gil Vicente FC,18,2005,0.5,3,6.43,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Afonso Bastardo,POR,MF,Sporting CP,18,2005,0.3,1,3.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gilberto Batista,GNB,DF,Moreirense,19,2003,2.5,2,0.79,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ricardo Batista,POR,GK,Casa Pia,36,1986,30.9,2,0.06,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Roko Baturina,CRO,FW,Gil Vicente FC,23,2000,7.9,12,1.52,8,0,1,0,3,0,2,0.25,1,0,0,0,1,0
Bachir Belloumi,ALG,"FW,MF",Farense,21,2002,23.0,76,3.31,60,0,4,4,7,1,11,0.48,8,0,1,2,0,0
Fahem Benaissa Yahia,FRA,MF,Casa Pia,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Beni,ANG,MF,Casa Pia,21,2002,16.3,25,1.53,21,0,2,0,1,1,5,0.31,4,0,1,0,0,0
Benny,POR,"MF,FW",Chaves,23,2000,14.1,41,2.91,28,10,1,1,1,0,3,0.21,3,0,0,0,0,0
Berna,ANG,"FW,DF",Boavista,19,2003,3.6,10,2.79,9,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Juan Bernat,ESP,DF,Benfica,30,1993,0.9,1,1.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emmanuel Boateng,GHA,FW,Rio Ave,27,1996,20.7,41,1.98,23,0,3,6,9,0,6,0.29,2,0,1,2,1,0
Kiko Bondoso,POR,"FW,MF",Vizela,27,1995,2.1,9,4.20,9,0,0,0,0,0,1,0.47,1,0,0,0,0,0
Toni Borevkovic,CRO,DF,Vitória,26,1997,22.7,10,0.44,6,0,0,4,0,0,2,0.09,0,0,0,2,0,0
Gonçalo Borges,POR,"MF,FW",Porto,22,2001,3.2,22,6.76,17,0,2,1,2,0,3,0.92,2,0,0,0,1,0
Cristian Borja,COL,DF,Braga,30,1993,27.2,61,2.24,48,8,2,0,3,0,7,0.26,7,0,0,0,0,0
Róbert Boženík,SVK,FW,Boavista,23,1999,28.6,44,1.54,25,0,3,10,6,0,5,0.17,2,0,0,2,1,0
Daniel Bragança,POR,MF,Sporting CP,24,1999,11.4,32,2.80,21,0,1,1,4,5,6,0.53,4,0,1,0,0,1
Bruno Brigido,BRA,GK,Estrela,32,1991,26.0,7,0.27,4,3,0,0,0,0,1,0.04,0,1,0,0,0,0
Rafael Brito,POR,MF,Casa Pia,21,2002,3.8,8,2.11,8,0,0,0,0,0,3,0.79,3,0,0,0,0,0
Bruma,POR,"FW,MF",Braga,28,1994,19.1,88,4.60,65,2,13,8,0,0,10,0.52,8,0,1,1,0,0
Jonathan Buatu Mananga,ANG,DF,Gil Vicente FC,29,1993,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leonel Bucca,ARG,"MF,FW",Estrela,24,1999,9.1,19,2.09,12,0,4,2,0,1,1,0.11,0,0,0,1,0,0
André Bukia,COD,"MF,FW",Arouca,28,1995,1.7,9,5.09,7,0,0,1,1,0,1,0.57,1,0,0,0,0,0
Fabijan Buntić,CRO,GK,Vizela,26,1997,27.7,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandar Busnić,SRB,"MF,FW",Vizela,25,1997,8.5,16,1.87,13,1,0,1,0,1,1,0.12,1,0,0,0,0,0
Oriol Busquets,ESP,MF,Arouca,24,1999,4.8,8,1.65,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rafael Bustamante,COL,MF,Vizela,23,1999,7.9,12,1.51,11,0,0,1,0,0,1,0.13,1,0,0,0,0,0
Leonardo Buta,POR,DF,Gil Vicente FC,21,2002,24.3,38,1.56,32,2,0,0,4,0,4,0.16,3,0,0,0,1,0
Adrián Butzke,ESP,FW,Vitória,24,1999,4.1,5,1.22,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Erick Cabaco,URU,DF,Estoril,28,1995,3.7,3,0.81,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arthur Cabral,BRA,FW,Benfica,25,1998,14.8,33,2.24,20,0,3,5,4,1,4,0.27,0,0,1,3,0,0
Jhonder Cádiz,VEN,FW,Famalicão,28,1995,25.6,45,1.75,26,2,1,12,4,0,6,0.23,5,0,0,1,0,0
João Pedro Gomes Camacho,POR,"FW,MF",Moreirense,29,1994,23.1,72,3.12,44,0,13,6,6,3,6,0.26,5,0,1,0,0,0
Ibrahima Camará,GUI,"MF,DF",Boavista,24,1999,5.3,7,1.32,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cambila,ANG,GK,Estrela,21,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luan Campos,BRA,"FW,MF",Portimonense,21,2002,5.2,7,1.35,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Fábio Cardoso,POR,DF,Porto,29,1994,13.4,16,1.20,15,0,0,1,0,0,1,0.07,1,0,0,0,0,0
Felippe Cardoso,BRA,FW,Casa Pia,24,1998,17.4,29,1.67,17,0,3,3,5,1,2,0.11,0,0,1,0,1,0
Carlinhos,BRA,MF,Portimonense,29,1994,31.6,127,4.02,72,32,8,11,3,1,12,0.38,7,3,1,0,1,0
João Carlos,BRA,"FW,DF",Estoril,28,1995,3.5,13,3.73,6,1,4,2,0,0,0,0.00,0,0,0,0,0,0
Zé Carlos,POR,"MF,DF",Vitória,21,2001,4.7,15,3.21,11,1,1,0,1,1,2,0.43,1,0,0,0,1,0
Zé Carlos,POR,DF,Gil Vicente FC,25,1998,21.4,30,1.40,17,3,1,3,5,1,4,0.19,3,0,0,0,0,1
David Carmo,ANG,DF,Porto,24,1999,6.8,5,0.74,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcelo Carné,BRA,GK,Estoril,33,1990,22.0,5,0.23,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Carraça,POR,"DF,MF",Chaves,30,1993,11.1,31,2.80,17,12,0,0,2,0,1,0.09,0,1,0,0,0,0
Álvaro Carreras,ESP,DF,Benfica,20,2003,6.3,19,3.02,12,2,3,1,0,1,1,0.16,1,0,0,0,0,0
Ronie Carrillo,ECU,"FW,MF",Portimonense,26,1996,14.6,33,2.26,30,0,1,0,2,0,1,0.07,0,0,0,0,1,0
António Filipe de Carvalho,POR,GK,Estrela,38,1985,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Miguel Carvalho,POR,GK,Farense,27,1996,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vitor Carvalho,BRA,MF,Braga,26,1997,14.5,18,1.24,14,1,0,0,1,2,1,0.07,0,0,0,0,0,1
Facundo Cáseres,ARG,MF,Farense,22,2001,12.4,10,0.81,8,0,0,0,0,2,1,0.08,1,0,0,0,0,0
Midana Cassama,GNB,"FW,MF",Portimonense,20,2002,3.2,7,2.18,4,0,0,1,2,0,0,0.00,0,0,0,0,0,0
Cassiano,BRA,FW,Estoril,34,1989,17.9,21,1.17,15,0,0,1,5,0,4,0.22,4,0,0,0,0,0
Jesús Castillo,PER,MF,Gil Vicente FC,22,2001,2.7,4,1.46,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
André Castro,POR,MF,Braga,35,1988,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
André Castro,POR,MF,Moreirense,35,1988,6.0,17,2.83,11,1,0,3,0,2,1,0.17,1,0,0,0,0,0
Cristian Castro,COL,DF,Rio Ave,22,2001,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Geny Catamo,MOZ,"MF,DF",Sporting CP,22,2001,18.7,50,2.67,35,6,5,3,1,0,10,0.53,7,1,1,1,0,0
Tidjany Chabrol,FRA,"FW,MF",Gil Vicente FC,21,2002,12.0,48,4.00,31,5,5,2,5,0,1,0.08,0,0,0,0,1,0
Charles,BRA,GK,Vitória,29,1994,7.5,2,0.27,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Chiquinho,POR,"FW,MF",Famalicão,23,2000,19.3,81,4.17,32,17,10,3,16,3,6,0.31,2,2,0,0,2,0
Chiquinho,POR,MF,Benfica,28,1995,2.1,12,5.65,11,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Clayton,BRA,FW,Casa Pia,24,1999,18.8,41,2.19,26,0,3,5,5,2,4,0.21,3,0,0,0,1,0
Sebastián Coates,URU,DF,Sporting CP,32,1990,25.3,25,0.99,20,0,0,5,0,0,4,0.16,2,0,0,2,0,0
Fábio Conceição,POR,"MF,FW",Rio Ave,22,2001,28.2,60,2.13,47,1,2,4,6,0,5,0.18,3,0,0,1,1,0
Francisco Conceição,POR,"FW,MF",Porto,20,2002,21.0,108,5.16,67,11,14,8,8,0,11,0.53,6,2,1,1,1,0
Leo Cordeiro,BRA,MF,Estrela,27,1995,29.0,55,1.90,43,2,2,5,1,2,6,0.21,4,0,1,1,0,0
Jeriel Córdova,VEN,FW,Boavista,21,2002,1.7,4,2.31,3,0,0,0,1,0,1,0.58,0,0,0,0,1,0
Félix Correia,POR,FW,Gil Vicente FC,22,2001,24.1,68,2.82,47,5,6,0,9,1,10,0.41,4,2,2,0,2,0
João Pedro Araújo Correia,CPV,"DF,MF",Chaves,26,1996,23.3,39,1.67,27,5,4,3,0,0,1,0.04,1,0,0,0,0,0
Alberto costa,POR,DF,Vitória,19,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Xavier Almeida Costa,POR,MF,Vizela,26,1997,6.8,11,1.68,4,4,2,0,0,1,0,0.00,0,0,0,0,0,0
Diogo Costa,POR,GK,Porto,23,1999,32.7,8,0.24,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gonçalo Costa,POR,"DF,MF",Portimonense,23,2000,19.0,41,2.14,27,7,0,2,2,3,9,0.47,7,1,0,0,1,0
Michel Costa,BRA,MF,Estoril,21,2001,3.3,6,1.81,6,0,0,0,0,0,1,0.30,1,0,0,0,0,0
Murilo Costa,BRA,FW,Gil Vicente FC,28,1994,22.1,57,2.58,30,14,8,4,1,0,9,0.41,5,2,1,1,0,0
Rui Costa,POR,"FW,MF",Farense,27,1996,7.8,20,2.55,14,0,3,1,2,0,7,0.89,5,0,2,0,0,0
Tomás Costa Silva,POR,DF,Vizela,23,1999,29.1,77,2.65,65,6,0,2,4,0,7,0.24,7,0,0,0,0,0
Costinha,POR,"MF,DF",Rio Ave,23,2000,33.9,74,2.18,56,2,4,4,5,3,13,0.38,10,0,0,1,2,0
Sandro Cruz,ANG,"DF,MF",Chaves,22,2001,18.1,25,1.38,21,1,1,0,2,0,2,0.11,2,0,0,0,0,0
Florian Danho Seke,FRA,FW,Famalicão,23,2000,2.7,5,1.89,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Ignacio De Arruabarrena,URU,GK,Arouca,26,1997,31.0,3,0.10,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fran Delgado,ESP,DF,Farense,22,2001,5.5,6,1.10,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dener,BRA,MF,Portimonense,31,1992,19.6,38,1.94,31,3,0,3,0,1,5,0.26,3,1,0,1,0,0
Depú,ANG,FW,Gil Vicente FC,23,2000,8.6,6,0.69,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Ángel Di María,ARG,FW,Benfica,35,1988,24.6,171,6.94,106,35,14,10,5,1,21,0.85,15,5,0,1,0,0
Tiago Dias,POR,"MF,FW",Casa Pia,25,1998,8.8,31,3.51,22,5,2,1,0,1,3,0.34,2,1,0,0,0,0
Vinicius Dias,BRA,GK,Gil Vicente FC,26,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dida,BRA,GK,Estrela,25,1998,4.7,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ousmane Diomande,CIV,DF,Sporting CP,19,2003,23.5,27,1.15,24,1,0,2,0,0,2,0.09,2,0,0,0,0,0
Álvaro djaló,ESP,"FW,MF",Braga,23,1999,19.9,73,3.66,46,1,14,6,6,0,14,0.70,9,1,2,1,1,0
Mihai Dobre,ROU,FW,Famalicão,24,1998,3.9,11,2.84,7,0,1,2,1,0,0,0.00,0,0,0,0,0,0
Maxime Dominguez,SUI,"MF,FW",Gil Vicente FC,27,1996,25.9,78,3.01,41,22,4,6,3,2,8,0.31,2,2,1,3,0,0
Bruno Duarte,BRA,FW,Farense,27,1996,25.1,59,2.35,40,1,8,6,4,0,11,0.44,4,0,4,2,1,0
Jorge Eduardo Sánchez,MEX,DF,Porto,25,1997,6.3,12,1.92,9,1,1,1,0,0,2,0.32,2,0,0,0,0,0
Marcus Edwards,ENG,"FW,MF",Sporting CP,24,1998,14.9,89,5.96,61,8,13,5,2,0,13,0.87,9,0,3,0,1,0
Úmaro Embaló,POR,"MF,FW",Rio Ave,22,2001,8.8,15,1.70,11,2,2,0,0,0,2,0.23,1,0,1,0,0,0
João Escoval,POR,DF,Vizela,26,1997,15.2,10,0.66,10,0,0,0,0,0,1,0.07,1,0,0,0,0,0
Ricardo Esgaio,POR,"MF,DF",Sporting CP,30,1993,16.6,54,3.25,50,2,1,1,0,0,5,0.30,5,0,0,0,0,0
Tiago Esgaio,POR,DF,Arouca,27,1995,25.3,41,1.62,36,4,0,1,0,0,7,0.28,6,1,0,0,0,0
Samuel Essende,COD,FW,Vizela,25,1998,29.6,59,1.99,32,0,5,9,12,1,8,0.27,1,0,1,4,2,0
Dario Essugo,POR,MF,Chaves,18,2005,12.9,9,0.70,6,0,0,1,1,1,2,0.15,2,0,0,0,0,0
Dario Essugo,POR,MF,Sporting CP,18,2005,0.4,1,2.81,1,0,0,0,0,0,1,2.81,1,0,0,0,0,0
Paulo Estrela Moreira,POR,"MF,FW",Portimonense,24,1999,5.9,15,2.52,10,4,0,0,0,1,1,0.17,1,0,0,0,0,0
Stephen Eustáquio,CAN,MF,Porto,26,1996,17.0,51,3.00,30,16,1,2,2,0,4,0.24,3,0,1,0,0,0
Evanilson,BRA,FW,Porto,23,1999,22.8,57,2.50,37,0,3,8,8,1,9,0.39,3,0,0,2,4,0
Fabiano,BRA,DF,Moreirense,23,2000,23.7,40,1.69,36,3,0,1,0,0,2,0.08,2,0,0,0,0,0
Claudio Falcão,BRA,MF,Farense,29,1994,28.9,41,1.42,32,1,2,4,2,0,5,0.17,2,0,0,3,0,0
Jean Felipe,BRA,"MF,DF",Estrela,29,1994,12.8,34,2.65,17,17,0,0,0,0,4,0.31,3,1,0,0,0,0
Volnei Feltes,BRA,DF,Estoril,23,2000,16.4,17,1.04,13,1,0,3,0,0,3,0.18,3,0,0,0,0,0
Jorge Filipe Oliveira Fernandes,POR,DF,Vitória,26,1997,27.1,30,1.11,23,1,0,6,0,0,1,0.04,0,0,0,1,0,0
Martim Fernandes,POR,DF,Porto,17,2006,2.8,7,2.46,6,0,1,0,0,0,2,0.70,1,0,1,0,0,0
Mateus Fernandes,POR,MF,Estoril,19,2004,24.8,92,3.71,58,18,5,2,7,2,11,0.44,9,1,0,1,0,0
Mateus Fernandes,POR,FW,Sporting CP,19,2004,0.0,1,30.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rafael Fernandes,POR,DF,Arouca,21,2002,8.3,8,0.97,6,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Roger Fernandes,GNB,"MF,FW",Braga,17,2005,7.5,39,5.22,28,0,3,6,2,0,9,1.20,7,0,0,2,0,0
Rúben Fernandes,POR,DF,Gil Vicente FC,37,1986,29.0,21,0.72,19,0,0,1,0,1,1,0.03,1,0,0,0,0,0
Vasco Fernandes,POR,DF,Casa Pia,36,1986,10.0,8,0.80,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Vasco Fernandes,POR,DF,Chaves,36,1986,16.8,11,0.65,9,2,0,0,0,0,1,0.06,1,0,0,0,0,0
Fernando,BRA,"FW,MF",Casa Pia,30,1993,6.0,10,1.67,5,0,2,1,2,0,1,0.17,0,0,1,0,0,0
Filipe Ferreira,POR,DF,Boavista,32,1990,19.2,24,1.25,17,4,1,2,0,0,3,0.16,3,0,0,0,0,0
Marcelo dos Santos Ferreira,BRA,DF,Moreirense,34,1989,26.0,15,0.58,11,0,0,3,1,0,4,0.15,4,0,0,0,0,0
Vitó Ferreira,POR,MF,Estrela,25,1997,6.4,8,1.25,3,5,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Figueira,POR,GK,Estoril,25,1998,12.0,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Diogo Fonseca,POR,DF,Estrela,21,2002,4.8,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tiago Fonseca Morais,POR,"FW,MF",Boavista,19,2003,15.3,40,2.62,29,6,2,1,2,0,5,0.33,1,2,1,1,0,0
Théo Fonseca,FRA,FW,Famalicão,23,2000,7.2,11,1.53,9,0,0,1,1,0,1,0.14,1,0,0,0,0,0
José Fonte,POR,DF,Braga,39,1983,16.8,10,0.59,10,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Hernâni Fortes,POR,FW,Rio Ave,31,1991,3.8,18,4.75,5,10,1,0,2,0,1,0.26,1,0,0,0,0,0
André Franco,POR,"MF,FW",Porto,25,1998,4.9,26,5.29,19,5,0,2,0,0,1,0.20,1,0,0,0,0,0
Gonçalo Franco,POR,MF,Moreirense,22,2000,30.2,60,1.98,49,1,1,4,5,0,8,0.26,6,0,1,0,1,0
Afonso freitas,POR,"DF,MF",Vitória,23,2000,8.1,11,1.37,9,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Iván Fresneda,ESP,"MF,DF",Sporting CP,18,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Godfried Frimpong,NED,DF,Moreirense,24,1999,22.4,36,1.61,21,15,0,0,0,0,4,0.18,2,2,0,0,0,0
Kanya Fujimoto,JPN,MF,Gil Vicente FC,24,1999,22.2,62,2.79,55,1,1,2,3,0,10,0.45,10,0,0,0,0,0
Taichi Fukui,JPN,MF,Portimonense,19,2004,6.6,15,2.27,11,0,0,3,1,0,3,0.45,3,0,0,0,0,0
Galeno,BRA,"FW,MF",Porto,25,1997,24.9,104,4.18,80,8,4,5,7,0,11,0.44,10,0,1,0,0,0
Nino Galović,CRO,DF,Arouca,31,1992,16.0,4,0.25,4,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Fabrício Garcia,CPV,"FW,MF",Estoril,22,2001,3.7,11,3.01,8,0,1,0,1,1,3,0.82,2,0,1,0,0,0
Bruno Gaspar,ANG,"MF,DF",Vitória,30,1993,25.4,70,2.76,58,7,2,2,1,0,8,0.32,8,0,0,0,0,0
Mory Gbane,CIV,MF,Gil Vicente FC,22,2000,21.2,21,0.99,17,0,1,1,0,2,0,0.00,0,0,0,0,0,0
André Geraldes,POR,"MF,DF",Casa Pia,32,1991,6.7,8,1.20,5,2,0,1,0,0,1,0.15,1,0,0,0,0,0
Saviour Godwin,NGA,"FW,MF",Casa Pia,26,1996,3.8,10,2.62,6,0,1,2,1,0,3,0.79,1,0,0,1,1,0
Eulânio Ângelo Chipela Gomes,GNB,MF,Estrela,29,1994,6.5,13,2.01,12,0,0,0,0,1,1,0.15,1,0,0,0,0,0
Rodrigo Gomes,POR,"MF,DF",Estoril,20,2003,27.2,67,2.47,50,3,4,6,2,2,11,0.40,8,0,1,1,0,1
Vítor Gomes,POR,MF,Rio Ave,35,1987,3.6,4,1.10,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Victor Gomez,ESP,DF,Braga,23,2000,22.6,65,2.87,60,2,0,0,2,1,3,0.13,3,0,0,0,0,0
Nuno Gonçalo Moreira,POR,"FW,MF",Casa Pia,24,1999,11.3,40,3.53,33,2,0,1,3,1,4,0.35,3,0,0,0,0,1
Nuno Gonçalo Moreira,POR,"FW,MF",Vizela,24,1999,10.7,49,4.59,29,10,2,4,4,0,2,0.19,1,0,0,1,0,0
João Gonçalves,POR,GK,Boavista,22,2000,34.0,3,0.09,1,2,0,0,0,0,1,0.03,1,0,0,0,0,0
Jota Gonçalves,POR,DF,Vizela,23,2000,16.1,9,0.56,8,0,0,1,0,0,1,0.06,1,0,0,0,0,0
Pedro Gonçalves,POR,"FW,MF",Sporting CP,25,1998,28.6,124,4.34,62,37,10,7,5,3,18,0.63,13,2,1,1,0,1
Vítor Gonçalves,POR,MF,Farense,31,1992,7.7,20,2.60,15,0,0,1,3,1,0,0.00,0,0,0,0,0,0
Cristo González,ESP,"FW,MF",Arouca,25,1997,30.9,119,3.86,83,2,12,15,4,3,20,0.65,15,0,3,1,1,0
Nicolás González,ESP,MF,Porto,21,2002,18.9,62,3.28,51,0,3,6,1,1,5,0.26,4,0,0,1,0,0
Tiago Gouveia,POR,FW,Benfica,22,2001,6.0,27,4.53,19,1,4,0,2,1,5,0.84,4,1,0,0,0,0
João Graça,POR,MF,Rio Ave,28,1995,13.3,36,2.71,24,5,2,0,3,2,1,0.08,1,0,0,0,0,0
Marko Grujić,SRB,MF,Porto,27,1996,3.2,7,2.17,6,0,0,0,0,1,1,0.31,1,0,0,0,0,0
Gonçalo Guedes,POR,"FW,MF",Benfica,26,1996,1.4,6,4.32,5,0,1,0,0,0,1,0.72,1,0,0,0,0,0
Guga,POR,"DF,MF",Portimonense,19,2003,17.0,21,1.23,15,1,1,2,2,0,1,0.06,1,0,0,0,0,0
Ricardo Guimarães,MOZ,MF,Chaves,27,1995,13.9,24,1.73,15,4,3,1,1,0,1,0.07,1,0,0,0,0,0
Rafik Guitane,FRA,"FW,MF",Estoril,24,1999,30.1,129,4.28,88,7,22,3,8,1,17,0.56,9,0,6,1,1,0
Raphael Guzzo,POR,"MF,FW",Chaves,28,1995,13.2,34,2.58,24,4,2,2,2,0,2,0.15,1,0,0,0,1,0
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,32.4,132,4.08,85,1,23,11,10,2,21,0.65,13,0,5,0,3,0
Justin de Haas,NED,DF,Famalicão,23,2000,17.8,19,1.07,9,0,0,8,2,0,3,0.17,1,0,0,2,0,0
Yanis Hamache,ALG,DF,Arouca,24,1999,0.5,2,4.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
