Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Fredrik Aursnes,NOR,DF,Benfica,27,1995,5.6,13,2.47,12,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Gastón Ávila,ARG,DF,Ajax,21,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nəriman Axundzadə,AZE,FW,Qarabağ,19,2004,0.7,4,6.92,3,0,1,0,0,0,1,1.73,0,0,1,0,0,0
Kaan Ayhan,TUR,DF,Galatasaray,28,1994,1.4,4,2.93,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Neil El Aynaoui,FRA,MF,Lens,22,2001,2.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Irakli Azarov,GEO,DF,Shakhtar,21,2002,1.9,2,1.04,2,0,0,0,0,0,1,0.52,1,0,0,0,0,0
Sardar Azmoun,IRN,FW,Roma,28,1995,1.9,3,1.54,2,0,0,0,1,0,1,0.51,0,0,0,0,1,0
Sanoussy Ba,GER,"DF,MF",LASK,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Shavy Babicka,GAB,"FW,MF",Toulouse,23,2000,0.4,2,5.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Shavy Babicka,GAB,FW,Aris Limassol FC,23,2000,3.9,11,2.86,6,0,2,1,1,1,1,0.26,0,0,1,0,0,0
Cédric Badolo,BFA,MF,Sheriff Tiraspol,24,1998,4.4,6,1.35,4,0,0,0,1,1,1,0.23,1,0,0,0,0,0
Alex Baena,ESP,"FW,MF",Villarreal,22,2001,4.6,25,6.13,10,10,0,1,4,0,5,1.23,2,1,0,0,2,0
Alexander Bah,DEN,DF,Benfica,25,1997,5.6,11,2.08,3,5,1,1,1,0,0,0.00,0,0,0,0,0,0
Eric Bailly,CIV,DF,Villarreal,29,1994,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefan Bajcetic,ESP,DF,Liverpool,18,2004,0.7,2,3.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mitchel Bakker,NED,DF,Atalanta,23,2000,1.7,4,2.37,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Tommaso Baldanzi,ITA,"FW,MF",Roma,20,2003,1.5,2,1.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Carlos Baleba,CMR,MF,Brighton,19,2004,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leonardo Balerdi,ARG,DF,Marseille,24,1999,11.4,8,0.72,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Husein Balic,AUT,FW,LASK,27,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David von Ballmoos,SUI,GK,Young Boys,28,1994,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Simon Banza,COD,FW,Braga,26,1996,2.3,5,2.50,2,0,1,1,1,0,1,0.50,0,0,0,0,1,0
Abdülkerim Bardakcı,TUR,DF,Galatasaray,28,1994,1.4,1,0.71,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Borna Barišić,CRO,DF,Rangers,30,1992,5.0,18,3.60,11,5,2,0,0,0,0,0.00,0,0,0,0,0,0
Anthony Baron,GLP,"DF,MF",Servette FC,30,1992,1.4,4,2.81,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marc Bartra,ESP,DF,Betis,32,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Toral Bayramov,AZE,"DF,FW",Qarabağ,22,2001,3.7,5,1.47,3,1,0,0,1,0,1,0.29,1,0,0,0,0,0
Chris Bedia,CIV,FW,Servette FC,27,1996,4.4,7,1.59,6,0,1,0,0,0,1,0.23,0,0,1,0,0,0
Thomas Beelen,NED,DF,Feyenoord,22,2001,2.3,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yanis Begraoui,MAR,"FW,MF",Toulouse,22,2001,0.4,2,5.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Héctor Bellerín,ESP,DF,Betis,28,1995,2.0,4,2.03,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
George Bello,USA,"MF,DF",LASK,21,2002,4.0,13,3.27,9,0,2,0,2,0,1,0.25,1,0,0,0,0,0
Jeanuël Belocian,FRA,DF,Rennes,18,2005,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andrea Belotti,ITA,FW,Roma,29,1993,3.0,11,3.65,9,0,1,0,1,0,1,0.33,1,0,0,0,0,0
Leo Bengtsson,SWE,"FW,MF",Aris Limassol FC,25,1998,5.1,15,2.95,9,0,4,1,1,0,4,0.79,2,0,2,0,0,0
Ismaël Bennacer,ALG,MF,Milan,25,1997,2.0,4,1.96,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Saïd Benrahma,ALG,"FW,MF",West Ham,27,1995,3.4,15,4.40,11,0,1,3,0,0,2,0.59,1,0,1,0,0,0
Yassine Benzia,ALG,MF,Qarabağ,28,1994,8.0,30,3.77,20,8,1,1,0,0,3,0.38,2,0,0,1,0,0
Gustav Berggren,SWE,MF,RKS Raków,25,1997,4.9,10,2.06,6,0,1,0,2,1,0,0.00,0,0,0,0,0,0
Steven Berghuis,NED,"MF,FW",Ajax,31,1991,4.3,16,3.74,12,4,0,0,0,0,3,0.70,3,0,0,0,0,0
Steven Bergwijn,NED,FW,Ajax,25,1997,4.8,15,3.12,9,1,2,1,2,0,3,0.62,1,1,0,0,1,0
Veton Berisha,NOR,FW,Molde,29,1994,2.2,7,3.25,5,1,0,1,0,0,2,0.93,1,0,0,1,0,0
Bernard,BRA,"FW,MF",Panathinaikos,30,1992,5.0,21,4.24,13,6,1,0,1,0,1,0.20,1,0,0,0,0,0
Pep Biel,ESP,MF,Olympiacos,26,1996,0.8,2,2.47,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
El Bilal Touré,MLI,"FW,MF",Atalanta,21,2001,0.4,1,2.50,0,0,1,0,0,0,1,2.50,0,0,1,0,0,0
Veljko Birmančević,SRB,"FW,MF",Sparta Prague,25,1998,7.1,29,4.10,14,5,4,4,2,0,0,0.00,0,0,0,0,0,0
Martin Bjørnbak,NOR,DF,Molde,31,1992,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rubén Blanco,ESP,GK,Marseille,28,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ludovic Blas,FRA,"FW,MF",Rennes,25,1997,4.1,20,4.84,12,2,2,2,2,0,1,0.24,0,0,0,1,0,0
Lewin Blum,SUI,DF,Young Boys,22,2001,1.3,1,0.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Eric Boakye,GHA,DF,Aris Limassol FC,23,1999,2.2,1,0.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bendegúz Bolla,HUN,"MF,DF",Servette FC,23,1999,4.7,13,2.74,10,1,1,0,0,1,0,0.00,0,0,0,0,0,0
Valerii Bondar,UKR,DF,Shakhtar,24,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Artem Bondarenko,UKR,MF,Shakhtar,22,2000,1.9,4,2.09,2,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Giovanni Bonfanti,ITA,DF,Atalanta,20,2003,1.0,1,1.00,1,0,0,0,0,0,1,1.00,1,0,0,0,0,0
Victor Boniface,NGA,FW,Leverkusen,22,2000,4.2,16,3.80,8,0,2,4,2,0,6,1.42,3,0,1,2,0,0
Jan Bořil,CZE,"DF,MF",Slavia Prague,32,1991,2.2,9,4.03,6,3,0,0,0,0,3,1.34,2,1,0,0,0,0
Cristian Borja,COL,DF,Braga,30,1993,1.7,3,1.72,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandar Borković,AUT,DF,Sturm Graz,24,1999,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dan Boţan,MDA,MF,Sheriff Tiraspol,18,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,29,1994,5.2,21,4.03,13,6,0,2,0,0,2,0.38,1,1,0,0,0,0
Edoardo Bove,ITA,MF,Roma,21,2002,7.9,11,1.40,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Jarrod Bowen,ENG,FW,West Ham,26,1996,6.1,29,4.75,17,2,4,5,1,0,8,1.31,6,0,1,1,0,0
Conor Bradley,NIR,DF,Liverpool,20,2003,2.6,4,1.54,4,0,0,0,0,0,1,0.38,1,0,0,0,0,0
Daniel Bragança,POR,MF,Sporting CP,24,1999,5.5,10,1.83,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Claudio Bravo,CHI,GK,Betis,40,1983,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emil Breivik,NOR,MF,Molde,23,2000,5.0,14,2.80,10,2,1,0,1,0,4,0.80,2,1,0,0,1,0
Ben Brereton,CHI,FW,Villarreal,24,1999,2.4,9,3.72,2,0,3,3,1,0,0,0.00,0,0,0,0,0,0
Maximilian Breunig,GER,FW,Freiburg,22,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alberto Brignoli,ITA,GK,Panathinaikos,31,1991,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Brian Brobbey,NED,FW,Ajax,21,2002,5.1,7,1.38,7,0,0,0,0,0,2,0.40,2,0,0,0,0,0
Franz Brorsson,SWE,"DF,FW",Aris Limassol FC,27,1996,2.1,2,0.94,0,0,0,0,2,0,1,0.47,0,0,0,0,1,0
Morgan Brown,ENG,MF,Aris Limassol FC,23,1999,1.3,3,2.23,2,1,0,0,0,0,1,0.74,1,0,0,0,0,0
Bruma,POR,"DF,MF",Braga,28,1994,0.6,4,12.86,4,0,0,0,0,0,2,6.43,2,0,0,0,0,0
Isak Brusberg,SWE,MF,Häcken,16,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Facundo Buonanotte,ARG,"MF,FW",Brighton,18,2004,2.4,7,2.90,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mick van Buren,NED,FW,Slavia Prague,30,1992,2.4,8,3.32,5,0,1,2,0,0,0,0.00,0,0,0,0,0,0
Christian Burgess,ENG,DF,Union SG,31,1991,6.0,4,0.67,4,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Jack Butland,ENG,GK,Rangers,30,1993,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arthur Cabral,BRA,FW,Benfica,25,1998,2.4,4,1.85,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Caju,BRA,DF,Aris Limassol FC,28,1995,4.7,10,2.12,6,2,0,1,0,1,0,0.00,0,0,0,0,0,0
Davide Calabria,ITA,DF,Milan,26,1996,2.5,7,2.80,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Josip Čalušić,CRO,DF,TSC Bačka Top,29,1993,4.5,2,0.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mohamed Camara,GUI,MF,Olympiacos,26,1997,5.9,10,1.68,10,0,0,0,0,0,2,0.34,2,0,0,0,0,0
Aitor Cantalapiedra,ESP,FW,Panathinaikos,27,1996,2.6,14,5.48,4,4,2,1,3,0,0,0.00,0,0,0,0,0,0
Todd Cantwell,ENG,"FW,MF",Rangers,25,1998,2.0,5,2.45,3,0,1,0,1,0,1,0.49,0,0,1,0,0,0
Étienne Capoue,FRA,MF,Villarreal,35,1988,5.2,16,3.06,14,0,0,2,0,0,2,0.38,2,0,0,0,0,0
Christian Cappis,USA,"MF,DF",Molde,23,1999,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Carnesecchi,ITA,GK,Atalanta,23,2000,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álvaro Carreras,ESP,DF,Benfica,20,2003,1.2,1,0.82,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Carvalho,POR,MF,Olympiacos,26,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vitor Carvalho,BRA,MF,Braga,26,1997,1.4,5,4.59,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
William Carvalho,POR,MF,Betis,31,1992,3.4,8,2.34,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Cristian Cásseres Jr.,VEN,MF,Toulouse,23,2000,5.4,5,0.93,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alessio Castro-Montes,BEL,"DF,MF",Union SG,26,1997,5.2,10,1.94,5,3,0,1,1,0,0,0.00,0,0,0,0,0,0
Geny Catamo,MOZ,"MF,DF",Sporting CP,22,2001,3.7,11,2.96,6,0,4,1,0,0,0,0.00,0,0,0,0,0,0
Marcin Cebula,POL,"FW,MF",RKS Raków,27,1995,3.3,10,3.06,6,1,0,1,2,0,1,0.31,0,0,0,1,0,0
Zeki Çelik,TUR,DF,Roma,26,1997,9.0,15,1.72,11,1,1,0,1,1,2,0.23,2,0,0,0,0,0
Luke Chambers,ENG,DF,Liverpool,19,2004,1.5,1,0.66,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jhoanner Chávez,ECU,DF,Lens,21,2002,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luigi Cherubini,ITA,MF,Roma,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tjaronn Chery,SUR,"MF,FW",Maccabi Haifa,35,1988,2.9,7,2.39,4,1,1,0,0,1,0,0.00,0,0,0,0,0,0
Edward Chilufya,ZAM,FW,Häcken,23,1999,5.1,3,0.59,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Samuel Chukwueze,NGA,FW,Milan,24,1999,1.3,7,5.48,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Mojmir Chytil,CZE,FW,Slavia Prague,24,1999,4.4,15,3.40,10,0,1,3,1,0,5,1.13,3,0,0,2,0,0
José Cifuentes,ECU,MF,Rangers,24,1999,2.7,7,2.62,6,0,0,0,0,1,1,0.37,1,0,0,0,0,0
Aleksandar Ćirković,SRB,"FW,MF",TSC Bačka Top,21,2001,2.5,5,2.01,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Moustapha Cissé,GUI,FW,Atalanta,19,2003,0.0,1,90.00,1,0,0,0,0,0,1,90.00,1,0,0,0,0,0
Ibrahim Cissoko,NED,MF,Toulouse,20,2003,0.7,2,2.73,1,0,0,0,1,0,1,1.36,1,0,0,0,0,0
Bobby Clark,ENG,MF,Liverpool,18,2005,1.1,5,4.59,3,0,1,0,0,1,2,1.84,1,0,0,0,0,1
Jonathan Clauss,FRA,"DF,MF",Marseille,30,1992,11.1,38,3.42,25,12,0,1,0,0,9,0.81,7,2,0,0,0,0
Sebastián Coates,URU,DF,Sporting CP,32,1990,5.6,6,1.07,4,0,0,2,0,0,1,0.18,0,0,0,1,0,0
Timothé Cognat,FRA,MF,Servette FC,25,1998,3.7,18,4.86,15,1,0,0,1,1,0,0.00,0,0,0,0,0,0
Ebrima Colley,GAM,FW,Young Boys,23,2000,0.7,1,1.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Santi Comesaña,ESP,MF,Villarreal,26,1996,3.6,11,3.09,10,0,1,0,0,0,1,0.28,0,0,1,0,0,0
Francis Coquelin,FRA,MF,Villarreal,32,1991,2.1,3,1.45,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Maxwel Cornet,CIV,"FW,MF",West Ham,26,1996,0.7,1,1.38,1,0,0,0,0,0,1,1.38,1,0,0,0,0,0
Pierre Cornud,FRA,DF,Maccabi Haifa,26,1996,4.2,7,1.66,6,0,0,0,0,1,2,0.47,2,0,0,0,0,0
Joaquín Correa,ARG,"MF,FW",Marseille,28,1994,2.8,10,4.07,7,0,1,1,1,0,1,0.41,1,0,0,0,0,0
David Costa,POR,MF,Lens,22,2001,1.7,2,1.19,0,1,0,1,0,0,0,0.00,0,0,0,0,0,0
João Costa,BRA,"MF,FW",Roma,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Logan Costa,CPV,DF,Toulouse,22,2001,7.0,6,0.86,5,0,0,0,0,1,1,0.14,0,0,0,0,0,1
Vladimír Coufal,CZE,DF,West Ham,30,1992,6.9,19,2.76,14,4,0,0,0,1,3,0.44,3,0,0,0,0,0
Aaron Cresswell,ENG,DF,West Ham,33,1989,4.6,8,1.73,6,2,0,0,0,0,1,0.22,1,0,0,0,0,0
Bryan Cristante,ITA,"MF,DF",Roma,28,1995,11.9,18,1.56,17,0,0,0,1,0,2,0.17,2,0,0,0,0,0
Enzo Crivelli,FRA,"FW,DF",Servette FC,28,1995,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ante Crnac,CRO,FW,RKS Raków,19,2003,3.2,10,3.09,8,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Jorge Cuenca,ESP,DF,Villarreal,23,1999,4.1,4,0.98,4,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Miloš Cvetković,SRB,DF,TSC Bačka Top,33,1990,5.1,11,2.17,7,2,0,0,2,0,0,0.00,0,0,0,0,0,0
Elvin Cəfərquliyev,AZE,DF,Qarabağ,22,2000,8.3,9,1.08,7,0,1,0,1,0,3,0.36,2,0,0,0,1,0
Francesco D'Alessio,ITA,MF,Roma,19,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pontus Dahbo,SWE,MF,Häcken,17,2005,1.5,4,2.63,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Mahmoud Dahoud,GER,"MF,FW",Brighton,27,1996,1.8,4,2.28,4,0,0,0,0,0,1,0.57,1,0,0,0,0,0
Thijs Dallinga,NED,FW,Toulouse,22,2000,7.3,14,1.93,11,0,0,1,1,1,3,0.41,2,0,0,0,0,1
Danilo,BRA,FW,Rangers,24,1999,2.1,7,3.30,7,0,0,0,0,0,2,0.94,2,0,0,0,0,0
Jayden Danns,ENG,DF,Liverpool,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Danso,AUT,DF,Lens,24,1998,1.0,3,3.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Amadou Dante,MLI,DF,Sturm Graz,22,2000,3.1,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raimane Daou,COM,DF,Marseille,18,2004,0.2,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Ebrima Darboe,GAM,"MF,DF",LASK,22,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dean David,ISR,"FW,MF",Maccabi Haifa,27,1996,4.3,4,0.92,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ben Davies,ENG,DF,Rangers,27,1995,6.0,6,1.00,3,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Charles De Ketelaere,BEL,"FW,MF",Atalanta,22,2001,6.8,34,5.03,31,0,2,1,0,0,3,0.44,3,0,0,0,0,0
Tommaso De Nipoti,ITA,FW,Atalanta,20,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tommaso Del Lungo,ITA,DF,Atalanta,19,2003,1.0,1,1.00,0,0,0,1,0,0,1,1.00,0,0,0,1,0,0
Kerem Demirbay,GER,MF,Galatasaray,30,1993,1.7,3,1.73,0,0,0,0,1,2,0,0.00,0,0,0,0,0,0
