Player,Nation,Pos,Squad,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Gleison Bremer,BRA,DF,Juventus,25,1997,7,640,91,85.3,7.1,7,91,6,0,,0,2.00,10,4,+6,+0.84,+0.84,12.1,6.3,+5.8,+0.85,+1.03
Brian Brobbey,NED,FW,Ajax,20,2002,2,72,36,40.0,0.8,0,,0,2,36,0,0.50,0,0,0,0.00,+1.67,0.7,0.9,-0.2,-0.28,-0.23
David Browne,PNG,DF,HJK,26,1995,6,495,83,91.7,5.5,6,83,5,0,,0,1.10,2,12,-10,-1.82,+0.18,3.7,12.1,-8.4,-1.53,-0.52
Manu Bueno,ESP,MF,Sevilla,18,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,
Osman Bukari,GHA,"MF,FW",Red Star,23,1998,5,349,70,64.6,3.9,4,80,2,1,30,0,0.60,3,7,-4,-1.03,-1.97,4.6,4.7,-0.2,-0.05,-0.18
Ezequiel Bullaude,ARG,"MF,DF",Feyenoord,21,2000,4,72,18,7.7,0.8,0,,0,4,18,4,1.75,5,2,+3,+3.75,+3.23,0.8,1.2,-0.3,-0.53,-0.59
Mykyta Burda,UKR,DF,Dynamo Kyiv,27,1995,1,90,90,16.7,1.0,1,90,1,0,,4,0.00,1,2,-1,-1.00,0.00,0.5,1.4,-0.9,-0.88,-0.35
Christian Burgess,ENG,DF,Union SG,30,1991,10,855,86,95.0,9.5,10,86,9,0,,0,1.80,17,15,+2,+0.21,-3.79,10.8,10.9,-0.1,-0.01,+0.30
Heorhiy Bushchan,UKR,GK,Dynamo Kyiv,28,1994,2,180,90,33.3,2.0,2,90,2,0,,0,0.00,1,4,-3,-1.50,-0.75,1.1,2.9,-1.8,-0.88,-0.44
Sergio Busquets,ESP,MF,Barcelona,34,1988,1,90,90,50.0,1.0,1,90,1,0,,0,0.00,1,2,-1,-1.00,-1.00,1.2,1.1,+0.1,+0.07,+1.16
Jack Butland,ENG,GK,Manchester Utd,29,1993,0,,,,,0,,0,0,,5,,,,,,,,,,,
Mohamed Buya Turay,SLE,"FW,MF",Malmö,27,1995,3,216,72,40.0,2.4,2,75,1,1,66,3,0.80,0,6,-6,-2.50,-1.94,1.6,4.3,-2.7,-1.12,-0.24
Vitaliy Buyalskyi,UKR,"FW,MF",Dynamo Kyiv,29,1993,6,504,84,93.3,5.6,6,84,4,0,,0,0.17,3,11,-8,-1.43,-6.43,3.1,7.0,-3.9,-0.69,-1.59
Jovane Cabral,CPV,"FW,MF",Sporting CP,24,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
Uğurcan Çakır,TUR,GK,Trabzonspor,26,1996,5,450,90,83.3,5.0,5,90,5,0,,1,1.80,9,6,+3,+0.60,+1.60,4.5,6.6,-2.0,-0.40,+0.21
Mohamed Camara,GUI,MF,Roma,25,1997,6,220,37,15.6,2.4,2,61,0,4,25,9,1.67,5,4,+1,+0.41,-0.27,5.4,1.6,+3.8,+1.55,+0.65
Mohamed Camara,MLI,MF,Monaco,22,2000,8,647,81,86.3,7.2,8,81,4,0,,0,1.63,10,12,-2,-0.28,-2.90,10.0,7.6,+2.5,+0.35,-0.77
İrfan Can Eğribayat,TUR,GK,Fenerbahçe,24,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,
Sergio Canales,ESP,"MF,FW",Betis,31,1991,8,483,60,67.1,5.4,4,86,2,4,35,0,2.00,9,5,+4,+0.75,+0.75,5.9,6.5,-0.7,-0.12,-0.11
Matteo Cancellieri,ITA,FW,Lazio,20,2002,6,224,37,41.5,2.5,2,67,0,4,23,0,1.33,2,6,-4,-1.61,-2.18,2.8,4.0,-1.2,-0.48,-0.66
Nicolás Capaldo,ARG,MF,RB Salzburg,24,1997,2,172,86,95.6,1.9,2,86,1,0,,0,1.50,1,2,-1,-0.52,-0.52,2.0,3.6,-1.6,-0.83,-1.47
William Carvalho,POR,MF,Betis,30,1992,7,331,47,46.0,3.7,4,75,2,3,11,0,1.86,6,5,+1,+0.27,-0.42,5.0,5.9,-1.0,-0.26,-0.33
Marc Casado,ESP,MF,Barcelona,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Nicolò Casale,ITA,DF,Lazio,24,1998,2,99,50,18.3,1.1,1,90,1,1,9,3,1.50,0,1,-1,-0.91,-0.71,0.9,1.2,-0.2,-0.20,-0.13
Casemiro,BRA,MF,Manchester Utd,30,1992,12,987,82,91.4,11.0,11,86,8,1,45,0,2.17,15,11,+4,+0.36,-4.47,19.8,9.9,+9.9,+0.90,-2.67
Moreto Cassamã,GNB,MF,AC Omonia,24,1998,5,332,66,61.5,3.7,5,66,1,0,,0,0.00,0,4,-4,-1.08,+1.08,1.8,7.4,-5.6,-1.50,-0.11
Claudio Cassano,ITA,FW,Roma,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jean-Charles Castelletto,CMR,DF,Nantes,27,1995,7,548,78,76.1,6.1,6,90,5,1,11,1,1.00,5,12,-7,-1.15,-0.63,6.0,11.2,-5.2,-0.86,-0.87
André Castro,POR,MF,Braga,34,1988,5,263,53,48.7,2.9,3,84,1,2,6,1,1.80,3,3,0,0.00,-0.65,2.8,3.7,-0.9,-0.32,-0.95
Danilo Cataldi,ITA,MF,Lazio,27,1994,6,366,61,67.8,4.1,4,77,2,2,30,0,1.33,7,7,0,0.00,+1.03,6.4,7.3,-0.8,-0.20,-0.33
Joseph Ceesay,GAM,"MF,DF",Malmö,24,1998,4,277,69,51.3,3.1,3,81,1,1,35,0,1.25,2,6,-4,-1.30,+0.07,1.4,4.8,-3.5,-1.12,-0.29
Dumitru Celeadnic,MDA,GK,Sheriff Tiraspol,30,1992,1,90,90,16.7,1.0,1,90,1,0,,4,0.67,0,3,-3,-3.00,-2.40,0.2,2.2,-2.1,-2.08,-1.28
Zeki Çelik,TUR,DF,Roma,25,1997,8,422,53,29.9,4.7,5,65,1,3,32,5,1.00,5,3,+2,+0.43,-0.30,7.8,3.5,+4.3,+0.98,-0.02
Fabien Centonze,FRA,DF,Nantes,26,1996,2,180,90,25.0,2.0,2,90,2,0,,0,0.50,1,4,-3,-1.50,-0.67,1.1,4.4,-3.4,-1.68,-1.38
Matěj Chaluš,CZE,DF,Malmö,24,1998,2,180,90,33.3,2.0,2,90,2,0,,4,0.00,1,4,-3,-1.50,-0.25,1.5,3.3,-1.7,-0.87,+0.17
Charalampos Charalampous,CYP,MF,AC Omonia,20,2002,6,454,76,84.1,5.0,5,75,1,1,78,0,0.75,3,10,-7,-1.39,+0.71,2.8,11.2,-8.4,-1.65,-1.23
Youssef Chermiti,POR,FW,Sporting CP,18,2004,5,131,26,23.0,1.5,1,61,0,4,18,1,0.80,1,0,+1,+0.69,+0.28,2.3,1.3,+1.0,+0.94,+0.14
Luigi Cherubini,ITA,FW,Roma,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Federico Chiesa,ITA,"FW,MF",Juventus,24,1997,7,404,58,53.9,4.5,3,86,2,4,37,0,1.71,6,4,+2,+0.45,-0.59,6.6,4.2,+2.3,+0.56,-0.21
Edward Chilufya,ZAM,FW,Midtjylland,22,1999,8,252,32,35.0,2.8,2,59,0,6,23,0,1.13,4,5,-1,-0.36,-0.55,2.1,3.6,-1.5,-0.53,+0.26
Pedro Chirivella,ESP,MF,Nantes,25,1997,8,467,58,64.9,5.2,6,70,1,2,23,0,1.25,6,10,-4,-0.77,+0.65,4.7,7.4,-2.7,-0.52,+0.37
Chriso,CIV,MF,Midtjylland,22,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
Andreas Christensen,DEN,DF,Barcelona,26,1996,2,114,57,63.3,1.3,1,90,1,1,24,0,0.50,2,2,0,0.00,+1.36,1.6,1.3,+0.4,+0.28,+2.15
Gustav Christensen,DEN,FW,Midtjylland,17,2004,1,1,1,0.1,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,0.00,0.0,0.0,0.0,0.00,+0.70
Anders Christiansen,DEN,"FW,MF",Malmö,32,1990,5,450,90,83.3,5.0,5,90,5,0,,0,0.88,1,8,-7,-1.40,-0.40,2.9,8.1,-5.2,-1.04,-0.33
Cicinho,BUL,DF,Ludogorets,33,1988,5,446,89,82.6,5.0,5,89,4,0,,1,1.43,7,8,-1,-0.20,-0.20,4.6,6.6,-2.0,-0.41,-0.30
Cătălin Cîrjan,ROU,MF,Arsenal,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
Eldar Ćivić,BIH,DF,Ferencváros,26,1996,3,195,65,27.1,2.2,3,65,2,0,,0,1.20,1,4,-3,-1.38,-1.04,2.0,3.4,-1.4,-0.66,-0.13
Sebastián Coates,URU,DF,Sporting CP,31,1990,5,450,90,78.9,5.0,5,90,5,0,,0,1.20,8,5,+3,+0.60,+0.60,10.4,4.8,+5.6,+1.11,+1.39
Marcus Coco,FRA,"DF,FW",Nantes,26,1996,5,122,24,16.9,1.4,1,75,0,4,12,3,1.40,3,3,0,0.00,+1.20,1.7,1.8,0.0,-0.01,+0.77
Mattia Compagnon,ITA,MF,Juventus,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Francisco Conceição,POR,MF,Ajax,19,2002,1,7,7,3.9,0.1,0,,0,1,7,1,0.00,0,0,0,0.00,+1.04,0.2,0.3,0.0,-0.53,-0.40
Sébastien Corchia,FRA,DF,Nantes,31,1990,6,358,60,49.7,4.0,4,84,3,2,11,2,1.17,3,8,-5,-1.26,-0.51,4.9,6.8,-1.9,-0.49,+0.32
Kalifa Coulibaly,MLI,"FW,MF",Red Star,30,1991,2,35,18,6.5,0.4,0,,0,2,18,2,0.00,1,1,0,0.00,+0.36,0.3,0.4,-0.2,-0.43,-0.48
Nichita Covali,MDA,FW,Sheriff Tiraspol,19,2002,1,2,2,0.4,0.0,0,,0,1,2,2,0.00,0,0,0,0.00,+1.00,0.0,0.4,-0.4,-18.25,-17.30
Gian Crespi,ITA,GK,Juventus,21,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Crespo,POR,MF,Fenerbahçe,25,1996,6,433,72,60.1,4.8,5,84,3,1,15,2,2.30,9,5,+4,+0.83,+0.52,8.6,2.8,+5.7,+1.19,+0.68
Bryan Cristante,ITA,"MF,DF",Roma,27,1995,15,"1,304",87,92.5,14.5,14,90,10,1,45,0,1.67,19,8,+11,+0.76,+1.61,25.4,11.7,+13.7,+0.99,-0.04
Juan Cuadrado,COL,DF,Juventus,34,1988,8,592,74,78.9,6.6,6,91,4,2,23,0,1.88,7,4,+3,+0.46,-1.25,10.5,7.8,+2.7,+0.41,-1.22
Elvin Cəfərquliyev,AZE,DF,Qarabağ,21,2000,6,312,52,57.8,3.5,4,77,1,2,2,0,1.33,3,2,+1,+0.29,-0.90,3.7,2.8,+0.9,+0.27,-0.54
Johan Dahlin,SWE,GK,Malmö,35,1986,2,180,90,33.3,2.0,2,90,2,0,,4,1.40,3,5,-2,-1.00,+0.50,1.0,2.9,-1.9,-0.93,+0.07
Diogo Dalot,POR,DF,Manchester Utd,23,1999,10,620,62,57.4,6.9,8,73,4,2,20,2,2.40,10,6,+4,+0.58,-0.40,13.8,5.3,+8.5,+1.23,+0.24
Henrik Dalsgaard,DEN,DF,Midtjylland,33,1989,7,570,81,79.2,6.3,7,81,5,0,,0,0.86,10,12,-2,-0.32,-1.52,6.3,11.7,-5.4,-0.86,-0.75
Danilo,BRA,DF,Juventus,31,1991,8,741,93,98.8,8.2,8,93,7,0,,0,1.88,11,5,+6,+0.73,+0.73,14.1,8.3,+5.8,+0.74,+1.44
Danilo,BRA,FW,Feyenoord,23,1999,10,554,55,59.6,6.2,6,73,1,4,29,0,1.50,11,10,+1,+0.16,-1.51,7.4,7.9,-0.5,-0.09,-0.26
Amadou Dante,MLI,DF,Sturm Graz,21,2000,6,494,82,91.5,5.5,6,82,4,0,,0,1.33,3,9,-6,-1.09,-1.09,5.7,5.9,-0.2,-0.04,+0.57
Moumouni Darankoum,NIG,MF,Sheriff Tiraspol,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Gianni De Nitti,SUI,GK,Zürich,19,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
Mattia De Sciglio,ITA,DF,Juventus,29,1992,3,142,47,18.9,1.6,2,68,0,1,7,1,2.33,4,1,+3,+1.90,+1.46,3.2,0.8,+2.4,+1.55,+1.09
Amar Dedić,BIH,DF,RB Salzburg,19,2002,2,163,82,90.6,1.8,2,82,1,0,,0,1.50,1,2,-1,-0.55,-0.55,2.0,3.5,-1.6,-0.86,-0.99
Spas Delev,BUL,"FW,DF",Ludogorets,32,1989,5,52,10,9.6,0.6,0,,0,5,10,1,1.43,2,0,+2,+3.46,+4.01,1.1,0.2,+0.9,+1.50,+2.05
Fran Delgado,ESP,DF,Betis,21,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Andy Delort,ALG,FW,Nantes,30,1991,1,45,45,6.3,0.5,1,45,0,0,,0,0.00,0,2,-2,-4.00,-3.20,0.2,1.5,-1.3,-2.53,-2.00
Vesel Demaku,AUT,MF,Sturm Graz,22,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
Kerem Demirbay,GER,MF,Leverkusen,29,1993,5,262,52,34.9,2.9,2,90,2,3,27,3,2.20,5,2,+3,+1.03,+0.48,4.2,1.6,+2.6,+0.90,+0.27
Stefano Denswil,SUR,DF,Trabzonspor,29,1993,4,341,85,63.1,3.8,4,85,3,0,,2,1.50,9,7,+2,+0.53,+0.53,3.5,6.6,-3.1,-0.81,-1.02
Rémy Descamps,FRA,GK,Nantes,26,1996,0,,,,,0,,0,0,,7,,,,,,,,,,,
Kiril Despodov,BUL,FW,Ludogorets,25,1996,4,243,61,45.0,2.7,3,74,0,1,20,2,1.40,2,5,-3,-1.11,-1.72,2.2,3.5,-1.2,-0.45,-0.18
Ángel Di María,ARG,FW,Juventus,34,1988,7,549,78,73.2,6.1,7,78,2,0,,1,1.71,7,3,+4,+0.66,-0.24,10.1,6.1,+4.0,+0.66,-0.01
Moussa Diaby,FRA,"FW,MF",Leverkusen,23,1999,8,565,71,75.3,6.3,7,78,2,1,18,0,1.75,9,4,+5,+0.80,+0.31,8.7,5.0,+3.7,+0.61,-0.40
Samba Diallo,SEN,"MF,FW",Dynamo Kyiv,19,2003,2,12,6,2.2,0.1,0,,0,2,6,1,0.50,1,0,+1,+7.50,+8.69,0.2,0.0,+0.2,+1.36,+2.00
Krépin Diatta,SEN,"MF,FW",Monaco,23,1999,8,551,69,73.5,6.1,6,78,2,2,42,0,1.63,12,11,+1,+0.16,+0.16,9.1,7.4,+1.8,+0.29,-0.62
Ismael Diawara,MLI,GK,Malmö,27,1994,4,360,90,66.7,4.0,4,90,4,0,,2,0.60,0,6,-6,-1.50,-0.50,2.2,6.2,-4.0,-1.00,-0.07
Junior Diaz,CIV,DF,Nantes,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Dénes Dibusz,HUN,GK,Ferencváros,31,1990,8,720,90,100.0,8.0,8,90,8,0,,0,1.44,8,13,-5,-0.62,,7.8,12.3,-4.6,-0.57,
Thomas Didillon,FRA,GK,Monaco,26,1995,0,,,,,0,,0,0,,8,,,,,,,,,,,
Javairô Dilrosun,NED,"FW,MF",Feyenoord,24,1998,8,453,57,48.7,5.0,5,80,3,3,18,2,1.13,10,8,+2,+0.40,-0.73,6.1,5.1,+1.0,+0.20,+0.35
Tihomir Dimitrov,BUL,DF,Ludogorets,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ousmane Diomande,CIV,DF,Sporting CP,18,2003,4,271,68,47.5,3.0,2,105,2,2,31,2,0.75,2,3,-1,-0.33,-1.54,4.5,3.7,+0.8,+0.30,-0.90
Edan Diop,FRA,DF,Monaco,17,2004,1,60,60,8.0,0.7,0,,0,1,60,0,0.00,1,0,+1,+1.50,+1.50,0.7,0.5,+0.1,+0.41,-0.04
Mouhamed Diop,SEN,"MF,FW",Sheriff Tiraspol,21,2000,6,521,87,96.5,5.8,6,87,5,0,,0,1.00,4,9,-5,-0.86,+3.87,3.8,8.8,-5.0,-0.84,+7.62
Axel Disasi,FRA,DF,Monaco,24,1998,8,750,94,100.0,8.3,8,94,8,0,,0,1.63,14,13,+1,+0.12,,12.3,8.5,+3.8,+0.47,+0.47
Mix Diskerud,USA,MF,AC Omonia,31,1990,5,247,49,45.7,2.7,3,75,1,2,11,1,0.86,1,8,-7,-2.55,-1.94,1.9,4.6,-2.7,-1.00,+0.85
Álvaro djaló,ESP,"FW,MF",Braga,22,1999,5,137,27,25.4,1.5,1,59,0,4,20,1,1.80,2,2,0,0.00,-0.45,3.0,2.0,+1.1,+0.70,+0.70
Djaniny,CPV,"FW,MF",Trabzonspor,31,1991,6,224,37,41.5,2.5,2,68,0,4,22,0,1.50,5,0,+5,+2.01,+2.86,2.4,2.4,0.0,0.00,+0.75
Marko Dmitrović,SRB,GK,Sevilla,30,1992,3,270,90,31.0,3.0,3,90,3,0,,6,1.00,2,3,-1,-0.33,-1.38,1.4,4.5,-3.1,-1.03,-0.73
Ritsu Doan,JPN,"MF,FW",Freiburg,24,1998,7,467,67,64.9,5.2,6,73,0,1,32,1,1.86,9,3,+6,+1.16,+0.80,6.9,5.9,+0.9,+0.18,+0.65
Danilho Doekhi,NED,DF,Union Berlin,24,1998,8,711,89,79.0,7.9,8,89,7,0,,1,1.75,9,8,+1,+0.13,+0.13,9.6,7.4,+2.2,+0.28,-0.32
Jeremy Doku,BEL,"MF,FW",Rennes,20,2002,4,238,60,31.7,2.6,2,95,1,2,24,1,0.75,3,5,-2,-0.76,-1.64,4.8,3.4,+1.4,+0.59,+0.11
Lohann Doucet,FRA,MF,Nantes,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
Désiré Doué,FRA,"MF,FW",Rennes,17,2005,7,220,31,29.3,2.4,1,72,0,6,25,0,1.43,3,5,-2,-0.82,-1.67,3.7,2.3,+1.5,+0.67,+0.22
Guela Doué,CIV,DF,Rennes,19,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
Aleksandar Dragović,AUT,DF,Red Star,31,1991,5,421,84,78.0,4.7,5,84,3,0,,0,1.20,8,7,+1,+0.21,+2.48,6.0,6.1,-0.1,-0.02,-0.17
Anders Dreyer,DEN,"FW,MF",Midtjylland,24,1998,6,462,77,64.2,5.1,5,83,2,1,45,0,1.33,10,6,+4,+0.78,+2.17,5.9,7.1,-1.2,-0.23,+1.30
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,1,90,90,12.5,1.0,1,90,1,0,,7,3.00,2,1,+1,+1.00,-0.29,1.6,1.0,+0.6,+0.56,+0.52
Amario Duberry,ENG,FW,Arsenal,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,24,1998,4,303,76,56.1,3.4,4,76,2,0,,0,0.00,1,5,-4,-1.19,-0.43,2.0,4.3,-2.3,-0.69,-0.23
Martin Dúbravka,SVK,GK,Manchester Utd,33,1989,0,,,,,0,,0,0,,5,,,,,,,,,,,
Roman Dumenco,MDA,GK,Sheriff Tiraspol,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Paulo Dybala,ARG,"MF,FW",Roma,28,1993,11,665,60,47.2,7.4,8,70,1,3,36,1,1.55,13,5,+8,+1.08,+0.84,14.2,6.7,+7.5,+1.07,+0.13
Nikolas Dyhr,DEN,DF,Midtjylland,21,2001,3,41,14,5.7,0.5,0,,0,3,14,2,1.33,2,0,+2,+4.39,+4.66,1.5,0.7,+0.8,+1.79,+2.63
Blerim Džemaili,SUI,MF,Zürich,36,1986,4,262,66,48.5,2.9,4,66,0,0,,0,1.50,2,10,-8,-2.75,-1.78,3.7,5.4,-1.7,-0.59,-0.18
Mads Døhr Thychosen,DEN,DF,Midtjylland,25,1997,6,265,44,36.8,2.9,2,90,2,4,21,2,0.83,8,6,+2,+0.68,+1.07,4.6,4.3,+0.3,+0.11,+1.29
Dennis Eckert,GER,FW,Union SG,25,1997,3,87,29,9.7,1.0,1,52,0,2,18,5,2.00,1,1,0,0.00,-0.44,0.9,0.3,+0.6,+0.62,+0.71
Jorge Eduardo Sánchez,MEX,DF,Ajax,24,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
Khayon Edwards,ENG,FW,Arsenal,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Marcus Edwards,ENG,"MF,FW",Sporting CP,23,1998,6,526,88,92.3,5.8,6,88,2,0,,0,1.17,7,6,+1,+0.17,-3.92,10.5,6.3,+4.1,+0.70,-1.49
Yiğit Efe Demir,,DF,Fenerbahçe,17,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
Maximilian Eggestein,GER,MF,Freiburg,25,1996,7,397,57,55.1,4.4,5,71,2,2,22,1,1.86,9,3,+6,+1.36,+1.08,7.4,4.7,+2.7,+0.60,+1.45
Anthony Elanga,SWE,FW,Manchester Utd,20,2002,5,137,27,12.7,1.5,1,70,0,4,17,7,1.40,0,3,-3,-1.97,-3.12,1.2,1.5,-0.3,-0.22,-1.55
Mohamed Elneny,EGY,MF,Arsenal,30,1992,1,61,61,8.1,0.7,1,61,0,0,,0,3.00,1,0,+1,+1.48,+0.95,1.3,0.2,+1.1,+1.60,+0.68
Aritz Elustondo,ESP,DF,Real Sociedad,28,1994,6,466,78,64.7,5.2,5,87,4,1,33,0,2.50,9,1,+8,+1.55,+2.25,6.6,1.9,+4.7,+0.91,+0.52
Breel Embolo,SUI,FW,Monaco,25,1997,8,294,37,39.2,3.3,3,59,0,5,24,0,1.63,7,6,+1,+0.31,+0.31,6.1,3.0,+3.1,+1.06,+0.93
Emanuel Emegha,NED,FW,Sturm Graz,19,2003,5,211,42,39.1,2.3,3,44,0,2,40,0,1.40,2,3,-1,-0.43,+0.94,3.5,3.4,+0.1,+0.05,+0.22
Youssef En-Nesyri,MAR,FW,Sevilla,25,1997,9,717,80,82.4,8.0,8,87,4,1,25,0,1.67,14,4,+10,+1.26,+3.61,7.9,10.3,-2.4,-0.33,+0.81
Nikos Englezou,CYP,"DF,FW",AÉK Lárnaka,29,1993,3,107,36,19.8,1.2,1,90,1,2,9,3,2.00,3,3,0,0.00,+0.62,0.8,0.8,+0.1,+0.06,+0.95
Enrique,ESP,MF,Betis,18,2003,1,17,17,2.4,0.2,0,,0,1,17,1,3.00,0,0,0,0.00,-0.51,0.1,0.3,-0.2,-0.90,-0.84
Strahinja Eraković,SRB,DF,Red Star,21,2001,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,9,11,-2,-0.33,,7.6,7.5,+0.1,+0.02,
Yusuf Erdoğan,TUR,DF,Trabzonspor,29,1992,1,15,15,2.8,0.2,0,,0,1,15,5,3.00,0,0,0,0.00,-0.34,0.0,0.2,-0.2,-1.14,-0.72
Evren Eren Elmalı,TUR,DF,Trabzonspor,22,2000,6,480,80,88.9,5.3,5,87,4,1,45,0,1.50,10,6,+4,+0.75,+3.75,5.4,6.8,-1.4,-0.26,+1.57
Christian Eriksen,DEN,MF,Manchester Utd,30,1992,8,532,67,49.3,5.9,6,80,3,2,25,0,2.00,10,7,+3,+0.51,-0.48,9.9,4.9,+5.0,+0.85,-0.55
Osman Ertuğrul Çetin,TUR,GK,Fenerbahçe,19,2003,0,,,,,0,,0,0,,6,3.00,,,,,,,,,,
Ricardo Esgaio,POR,"DF,MF",Sporting CP,29,1993,6,470,78,82.5,5.2,6,78,2,0,,0,1.17,5,5,0,0.00,-2.70,9.4,5.8,+3.6,+0.73,-0.38
Anderson Esiti,NGA,MF,Ferencváros,28,1994,6,252,42,35.0,2.8,3,80,2,3,4,2,1.00,0,5,-5,-1.79,-1.79,1.6,5.3,-3.7,-1.32,-1.15
Runar Espejord,NOR,FW,Bodø/Glimt,26,1996,6,423,71,78.3,4.7,5,76,0,1,45,0,0.67,4,8,-4,-0.85,-0.08,3.6,8.6,-5.0,-1.06,-1.28
Dario Essugo,POR,MF,Sporting CP,17,2005,2,42,21,7.4,0.5,0,,0,2,21,2,0.50,0,0,0,0.00,-0.51,1.0,0.8,+0.2,+1.28,+0.48
Evander,BRA,MF,Midtjylland,24,1998,6,512,85,71.1,5.7,6,85,4,0,,0,1.33,11,8,+3,+0.53,+1.83,6.3,8.6,-2.2,-0.39,+1.07
Fabiano,BRA,GK,AC Omonia,34,1988,3,225,75,41.7,2.5,3,75,2,0,,0,1.20,3,6,-3,-1.20,+0.51,1.7,4.6,-2.9,-1.14,+0.55
Fabiano,BRA,DF,Braga,22,2000,5,394,79,73.0,4.4,5,79,3,0,,0,1.40,7,4,+3,+0.69,+1.30,4.6,4.9,-0.3,-0.07,-0.88
Fábio,BRA,DF,Nantes,32,1990,2,94,47,13.1,1.0,2,47,1,0,,2,1.50,0,3,-3,-2.87,-2.15,0.7,1.9,-1.2,-1.14,-0.56
Nicolò Fagioli,ITA,MF,Juventus,21,2001,6,356,59,47.5,4.0,4,71,2,2,37,2,2.17,8,1,+7,+1.77,+2.00,8.0,3.3,+4.7,+1.19,+1.00
Imad Faraj,MAR,"FW,MF",AÉK Lárnaka,23,1999,4,351,88,65.0,3.9,4,88,2,0,,1,1.38,5,7,-2,-0.51,-0.04,3.3,7.0,-3.6,-0.93,-0.64
Maryan Faryna,UKR,DF,Shakhtar,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
Abdul Fatawu Issahaku,GHA,MF,Sporting CP,18,2004,1,2,2,0.4,0.0,0,,0,1,2,5,1.00,0,0,0,0.00,-0.48,0.0,0.0,0.0,-1.57,-2.39
Ansu Fati,ESP,FW,Barcelona,19,2002,2,40,20,22.2,0.4,0,,0,2,20,0,0.50,1,0,+1,+2.25,+3.54,0.4,0.2,+0.2,+0.51,+1.31
Giacomo Faticanti,ITA,MF,Roma,18,2004,1,13,13,0.9,0.1,0,,0,1,13,2,3.00,0,0,0,0.00,-0.64,0.1,0.0,+0.1,+0.70,-0.30
Julian Faye-Lund,NOR,GK,Bodø/Glimt,23,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,
Nabil Fekir,FRA,MF,Betis,29,1993,3,90,30,12.5,1.0,1,21,0,2,35,0,3.00,2,0,+2,+2.00,+1.71,1.7,0.5,+1.2,+1.15,+1.41
Luiz Felipe,ITA,DF,Betis,25,1997,5,386,77,53.6,4.3,4,85,3,1,45,0,2.00,8,7,+1,+0.23,-0.58,4.0,6.4,-2.5,-0.57,-1.06
Imad Fellous,BEL,GK,Union SG,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Bruno Fernandes,POR,"MF,FW",Manchester Utd,27,1994,11,863,78,79.9,9.6,10,82,7,1,45,0,2.36,19,6,+13,+1.36,+3.01,20.6,7.1,+13.5,+1.41,+1.38
Mateus Fernandes,POR,MF,Sporting CP,18,2004,1,38,38,6.7,0.4,0,,0,1,38,3,3.00,2,0,+2,+4.74,+4.57,0.2,0.3,-0.2,-0.36,-1.27
Carlos Fernández,ESP,"FW,MF",Real Sociedad,26,1996,4,166,42,23.1,1.8,2,59,0,2,25,2,1.75,1,1,0,0.00,-0.97,3.0,0.7,+2.3,+1.24,+0.67
Fernando,BRA,FW,RB Salzburg,23,1999,1,59,59,32.8,0.7,1,59,0,0,,0,3.00,0,0,0,0.00,+0.74,0.5,0.8,-0.3,-0.44,+0.49
Fernando,BRA,"MF,DF",Sevilla,35,1987,9,853,95,98.0,9.5,8,97,7,1,74,0,1.67,14,8,+6,+0.63,+0.63,8.7,13.5,-4.8,-0.52,+0.03
