Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Geovanny,POR,MF,Farense,20-116,2004,1.8,0,2,2,100.0,1.10,1.10,0.00,0.00,19.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
André Geraldes,POR,"MF,DF",Casa Pia,33-189,1991,6.8,0,3,1,33.3,0.44,0.15,0.00,0.00,13.2,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Ismaël Gharbi,ESP,"MF,FW",Braga,20-211,2004,1.8,2,7,2,28.6,3.99,1.14,0.29,1.00,15.7,0,0,0,1.4,1.4,0.20,+0.6,+0.6
José Gomes,POR,DF,Nacional,28-110,1996,8.7,0,9,0,0.0,1.03,0.00,0.00,,15.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Pedro gomes,POR,DF,Boavista,21-156,2003,9.1,0,3,0,0.0,0.33,0.00,0.00,,13.3,0,0,0,0.4,0.4,0.13,-0.4,-0.4
Vítor Gomes,POR,MF,Rio Ave,36-318,1987,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Victor Gomez,ESP,DF,Braga,24-220,2000,5.1,0,2,0,0.0,0.39,0.00,0.00,,26.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Nuno Gonçalo Moreira,POR,"FW,MF",Casa Pia,25-144,1999,7.2,2,17,7,41.2,2.38,0.98,0.12,0.29,20.9,1,0,0,1.9,1.9,0.11,+0.1,+0.1
João Gonçalves,POR,GK,Boavista,24-002,2000,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pedro Gonçalves,POR,"FW,MF",Sporting CP,26-132,1998,6.2,4,32,8,25.0,5.20,1.30,0.13,0.50,17.7,1,0,0,3.4,3.4,0.11,+0.6,+0.6
Cristo González,ESP,MF,Arouca,27-014,1997,2.0,0,4,2,50.0,2.00,1.00,0.00,0.00,26.4,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Mario González,ESP,FW,Famalicão,28-256,1996,3.8,2,6,3,50.0,1.57,0.78,0.33,0.67,13.3,0,0,0,1.2,1.2,0.20,+0.8,+0.8
Nicolás González,ESP,MF,Porto,22-309,2002,9.4,3,17,6,35.3,1.81,0.64,0.18,0.50,15.3,0,0,0,3.1,3.1,0.18,-0.1,-0.1
Jean Gorby,FRA,MF,Braga,22-105,2002,3.3,0,1,0,0.0,0.30,0.00,0.00,,31.8,0,0,0,0.0,0.0,0.02,0.0,0.0
João Goulart Silva,POR,DF,Casa Pia,24-285,2000,10.0,0,8,1,12.5,0.80,0.10,0.00,0.00,17.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Tiago Gouveia,POR,"FW,DF",Benfica,23-142,2001,0.9,1,7,4,57.1,7.41,4.24,0.14,0.25,15.4,0,0,0,0.8,0.8,0.11,+0.2,+0.2
Pablo Gozalbez,ESP,"MF,DF",Arouca,23-191,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Graça,POR,"MF,FW",Rio Ave,29-142,1995,2.0,0,2,0,0.0,1.01,0.00,0.00,,24.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Samuel Granada,BRA,FW,AVS Futebol,24-271,2000,2.7,0,8,3,37.5,3.00,1.13,0.00,0.00,14.6,0,0,0,1.1,1.1,0.14,-1.1,-1.1
Jaume Grau,ESP,MF,AVS Futebol,27-186,1997,6.4,1,5,1,20.0,0.79,0.16,0.20,1.00,26.3,0,0,0,0.2,0.2,0.03,+0.8,+0.8
Marko Grujić,SRB,MF,Porto,28-208,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rafik Guitane,FRA,"FW,MF",Estoril,25-165,1999,1.1,0,1,0,0.0,0.93,0.00,0.00,,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Rafik Guitane,FRA,FW,Braga,25-165,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Deniz Gül,SWE,FW,Porto,20-128,2004,0.5,1,3,1,33.3,5.87,1.96,0.33,1.00,18.0,0,0,0,0.3,0.3,0.09,+0.7,+0.7
Viktor Gyökeres,SWE,FW,Sporting CP,26-156,1998,9.8,16,43,19,44.2,4.38,1.93,0.23,0.53,15.7,1,6,6,12.1,7.4,0.17,+3.9,+2.6
Justin de Haas,NED,DF,Famalicão,24-280,2000,9.0,0,5,0,0.0,0.56,0.00,0.00,,25.7,3,0,0,0.3,0.3,0.06,-0.3,-0.3
Tomás Händel,POR,MF,Vitória,23-346,2000,9.5,1,7,2,28.6,0.74,0.21,0.14,0.50,21.6,0,0,0,0.7,0.7,0.10,+0.3,+0.3
Conrad Harder,DEN,"FW,MF",Sporting CP,19-214,2005,1.7,1,10,2,20.0,5.81,1.16,0.10,0.50,17.2,0,0,0,0.3,0.3,0.03,+0.7,+0.7
Thiago Helguera,URU,MF,Braga,18-226,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gustavo Henrique,BRA,"MF,FW",Estrela,25-189,1999,2.5,0,1,0,0.0,0.39,0.00,0.00,,20.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Morten Hjulmand,DEN,MF,Sporting CP,25-135,1999,6.3,0,6,1,16.7,0.95,0.16,0.00,0.00,11.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Jordan Holsgrove,SCO,MF,Estoril,25-058,1999,3.6,1,2,1,50.0,0.55,0.28,0.50,1.00,30.5,1,0,0,0.1,0.1,0.03,+0.9,+0.9
Lukáš Horníček,CZE,GK,Braga,22-117,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
André Horta,POR,MF,Braga,28-000,1996,4.3,0,7,2,28.6,1.64,0.47,0.00,0.00,23.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Ricardo Horta,POR,"MF,FW",Braga,30-053,1994,9.0,1,17,4,23.5,1.88,0.44,0.06,0.25,15.8,0,0,0,2.2,2.2,0.13,-1.2,-1.2
Igor,BRA,MF,Estrela,21-245,2003,3.9,0,6,2,33.3,1.55,0.52,0.00,0.00,27.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
André Inácio,BRA,MF,Estrela,22-258,2002,4.3,0,12,4,33.3,2.76,0.92,0.00,0.00,23.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Gonçalo Inácio,POR,DF,Sporting CP,23-074,2001,7.6,1,8,2,25.0,1.05,0.26,0.13,0.50,10.2,0,0,0,1.5,1.5,0.19,-0.5,-0.5
Isaac,BRA,FW,Nacional,20-226,2004,2.7,2,7,3,42.9,2.59,1.11,0.29,0.67,15.2,0,0,0,1.4,1.4,0.21,+0.6,+0.6
Ismael,POR,MF,Moreirense,25-227,1999,8.8,1,7,2,28.6,0.80,0.23,0.14,0.50,20.3,0,0,0,1.5,1.5,0.22,-0.5,-0.5
Franco Israel,URU,GK,Sporting CP,24-199,2000,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ivan Jaime Pajuelo,ESP,FW,Porto,24-042,2000,4.1,2,11,6,54.5,2.71,1.48,0.18,0.33,17.6,1,0,0,0.9,0.9,0.08,+1.1,+1.1
Jason,ESP,FW,Arouca,30-124,1994,7.7,1,14,2,14.3,1.82,0.26,0.07,0.50,19.6,2,0,1,1.8,1.0,0.07,-0.8,0.0
Jhonatan,BRA,GK,Rio Ave,33-183,1991,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luiz Lúcio Reis Júnior,BRA,GK,Famalicão,23-298,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Issa Kaboré,BFA,DF,Benfica,23-179,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kaio,BRA,FW,Vitória,20-266,2004,7.2,1,12,4,33.3,1.67,0.56,0.08,0.25,18.0,0,0,0,1.3,1.3,0.11,-0.3,-0.3
Issiaka Kamate,FRA,"FW,MF",AVS Futebol,20-097,2004,3.7,0,3,0,0.0,0.81,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Kazu,BRA,DF,Gil Vicente FC,24-234,2000,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Keliano,ANG,MF,Estrela,21-296,2003,2.8,0,3,0,0.0,1.07,0.00,0.00,,26.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Kewin,BRA,GK,Moreirense,29-013,1995,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kikas,POR,FW,Estrela,26-051,1998,8.6,3,10,5,50.0,1.16,0.58,0.30,0.60,17.8,0,0,0,1.1,1.1,0.11,+1.9,+1.9
Gustavo Klismahn,BRA,MF,Santa Clara,24-350,1999,2.4,0,4,1,25.0,1.69,0.42,0.00,0.00,19.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Ruben Kluivert,NED,DF,Casa Pia,23-170,2001,4.1,1,5,1,20.0,1.23,0.25,0.20,1.00,9.9,0,0,0,0.4,0.4,0.08,+0.6,+0.6
Koka,EGY,"FW,MF",Rio Ave,31-247,1993,1.2,1,4,3,75.0,3.43,2.57,0.25,0.33,8.7,0,0,0,0.9,0.9,0.22,+0.1,+0.1
Orkun Kökçü,TUR,"MF,FW",Benfica,23-314,2000,7.4,2,19,5,26.3,2.58,0.68,0.11,0.40,23.3,1,0,0,1.0,1.0,0.05,+1.0,+1.0
Vladen Kovačević,BIH,GK,Sporting CP,26-210,1998,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andrian Kraev,BUL,MF,Casa Pia,25-267,1999,6.1,0,4,0,0.0,0.65,0.00,0.00,,15.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Chiheb Labidi,TUN,MF,Nacional,23-159,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
André Lacximicant,POR,FW,Estoril,23-172,2001,1.6,0,3,1,33.3,1.84,0.61,0.00,0.00,16.2,0,0,0,0.7,0.7,0.23,-0.7,-0.7
Chico Lamba,POR,DF,Arouca,21-242,2003,4.3,0,1,0,0.0,0.23,0.00,0.00,,5.6,0,0,0,0.2,0.2,0.20,-0.2,-0.2
Larra,ESP,"MF,FW",Casa Pia,26-326,1997,4.8,0,7,0,0.0,1.46,0.00,0.00,,22.0,1,0,0,0.3,0.3,0.05,-0.3,-0.3
Leonardo Lelo,POR,"MF,DF",Casa Pia,24-222,2000,9.9,0,6,1,16.7,0.60,0.10,0.00,0.00,24.3,1,0,0,0.3,0.3,0.05,-0.3,-0.3
Marcos Leonardo,BRA,MF,Benfica,21-189,2003,0.9,1,6,1,16.7,6.59,1.10,0.00,0.00,20.9,0,1,1,1.3,0.5,0.08,-0.3,-0.5
Guilherme Liberato,BRA,MF,Moreirense,23-144,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Otso Liimatta,FIN,"FW,MF",Famalicão,20-120,2004,0.6,0,2,0,0.0,3.27,0.00,0.00,,17.4,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Rúben Lima,POR,DF,Estrela,35-035,1989,2.3,0,1,1,100.0,0.43,0.43,0.00,0.00,33.6,0,0,0,0.0,0.0,0.00,0.0,0.0
Jérémy Livolant,FRA,"FW,MF",Casa Pia,26-303,1998,0.4,0,1,0,0.0,2.25,0.00,0.00,,15.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Danny Loader,ENG,"FW,MF",Porto,24-071,2000,6.3,2,17,9,52.9,2.71,1.44,0.06,0.11,15.4,0,1,1,2.9,2.2,0.13,-0.9,-1.2
Samuel Lobato,POR,FW,Famalicão,23-019,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tom van de Looi,NED,MF,Famalicão,25-128,1999,2.6,0,2,1,50.0,0.76,0.38,0.00,0.00,20.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Miguel Lopes,POR,DF,Estrela,37-324,1986,4.0,0,1,0,0.0,0.25,0.00,0.00,,11.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Vasco Lopes,CPV,"MF,FW",AVS Futebol,25-066,1999,2.7,2,6,4,66.7,2.25,1.50,0.33,0.50,15.5,0,0,0,0.5,0.5,0.09,+1.5,+1.5
Mamadou Loum,SEN,"DF,MF",Arouca,27-313,1996,1.4,0,3,0,0.0,2.16,0.00,0.00,,23.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Jonatan Lucca,BRA,MF,AVS Futebol,30-158,1994,3.0,0,4,1,25.0,1.33,0.33,0.00,0.00,28.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Florentino Luís,POR,MF,Benfica,25-080,1999,6.9,2,3,2,66.7,0.43,0.29,0.67,1.00,14.4,0,0,0,1.2,1.2,0.39,+0.8,+0.8
Zé Luís,CPV,FW,AVS Futebol,33-288,1991,1.4,0,3,1,33.3,2.11,0.70,0.00,0.00,10.1,0,0,0,0.4,0.4,0.13,-0.4,-0.4
Luismi,EQG,FW,Moreirense,23-121,2001,7.7,3,24,10,41.7,3.13,1.30,0.13,0.30,15.3,0,0,0,3.8,3.8,0.16,-0.8,-0.8
Rúben Macedo,POR,FW,Nacional,28-243,1996,5.0,1,9,1,11.1,1.79,0.20,0.00,0.00,20.7,0,1,1,2.1,1.3,0.14,-1.1,-1.3
Tiago Machado,POR,"MF,DF",Boavista,20-219,2004,0.5,0,2,1,50.0,4.39,2.20,0.00,0.00,15.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Madson,BRA,FW,Moreirense,25-073,1999,7.7,2,17,8,47.1,2.20,1.04,0.12,0.25,20.1,1,0,0,0.9,0.9,0.05,+1.1,+1.1
Eliaquim Mangala,FRA,DF,Estoril,33-268,1991,4.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ricardo Mangas,POR,FW,Vitória,26-233,1998,3.8,0,5,2,40.0,1.33,0.53,0.00,0.00,7.8,0,0,0,0.9,0.9,0.19,-0.9,-0.9
Nico Mantl,GER,GK,Arouca,24-275,2000,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Manuel Manu,POR,MF,Vitória,23-148,2001,2.0,0,2,0,0.0,0.98,0.00,0.00,,21.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Maracás,BRA,DF,Moreirense,30-194,1994,7.5,1,9,5,55.6,1.20,0.67,0.11,0.20,8.8,0,0,0,1.4,1.4,0.15,-0.4,-0.4
Adrián Marín,ESP,DF,Braga,27-303,1997,6.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Mário,POR,"FW,MF",Benfica,31-293,1993,1.7,0,3,2,66.7,1.75,1.17,0.00,0.00,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
João Mário Lopes,POR,DF,Porto,24-309,2000,4.0,0,6,1,16.7,1.51,0.25,0.00,0.00,18.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Uladzislaŭ Marozaŭ,BLR,"FW,MF",Arouca,24-026,2000,1.1,0,1,0,0.0,0.91,0.00,0.00,,37.5,0,0,0,0.0,0.0,0.01,0.0,0.0
Alejandro Marqués,VEN,FW,Estoril,24-095,2000,8.4,3,13,5,38.5,1.55,0.59,0.23,0.60,18.2,0,0,0,1.1,1.1,0.08,+1.9,+1.9
João Marques,POR,"MF,FW",Braga,22-268,2002,0.4,0,1,0,0.0,2.43,0.00,0.00,,7.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Gabri Martínez,ESP,FW,Braga,21-290,2003,4.9,2,13,8,61.5,2.67,1.64,0.15,0.25,18.3,0,0,0,1.2,1.2,0.09,+0.8,+0.8
Toni Martínez,ESP,FW,Porto,27-130,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bernardo Sousa Pereira Brites Martins,POR,"FW,MF",Moreirense,26-339,1997,2.7,1,6,3,50.0,2.22,1.11,0.17,0.33,21.7,0,0,0,0.4,0.4,0.07,+0.6,+0.6
Matheus,BRA,GK,Braga,32-111,1992,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Matias,POR,FW,Farense,35-181,1989,1.7,0,1,0,0.0,0.58,0.00,0.00,,18.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Jordi Mboula,ESP,"FW,MF",Gil Vicente FC,25-236,1999,5.8,0,9,3,33.3,1.56,0.52,0.00,0.00,13.4,0,0,0,1.4,1.4,0.16,-1.4,-1.4
Tobías Medina,ARG,MF,Rio Ave,20-249,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yair Mena Palacios,COL,FW,AVS Futebol,24-132,2000,0.4,0,1,0,0.0,2.81,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
João Mendes,POR,"FW,MF",Vitória,30-017,1994,6.6,1,6,4,66.7,0.91,0.61,0.17,0.25,17.6,0,0,0,0.6,0.6,0.10,+0.4,+0.4
João Mendes,POR,DF,Vitória,24-208,2000,7.9,0,1,0,0.0,0.13,0.00,0.00,,37.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Joe Mendes,SWE,DF,Braga,21-312,2002,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,14.5,0,0,0,0.0,0.0,0.03,0.0,0.0
Gustavo Mendonça,POR,MF,AVS Futebol,21-241,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Miguel Menino,POR,MF,Farense,21-302,2003,4.0,0,3,0,0.0,0.75,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
John Mercado,ECU,"FW,MF",AVS Futebol,22-157,2002,7.4,1,17,3,17.6,2.28,0.40,0.06,0.33,19.8,0,0,0,1.0,1.0,0.06,0.0,0.0
Mehdi Merghem,FRA,MF,Farense,27-111,1997,2.6,0,7,0,0.0,2.69,0.00,0.00,,24.3,3,0,0,0.2,0.2,0.03,-0.2,-0.2
Bruno Messi,POR,"MF,FW",Santa Clara,28-059,1996,0.6,0,2,0,0.0,3.16,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Enea Mihaj,ALB,DF,Famalicão,26-125,1998,9.5,0,3,1,33.3,0.32,0.11,0.00,0.00,15.7,0,0,0,0.3,0.3,0.10,-0.3,-0.3
Álex Millán,ESP,"FW,MF",Farense,25-000,1999,4.2,0,1,0,0.0,0.24,0.00,0.00,,10.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Cezary Miszta,POL,GK,Rio Ave,23-008,2001,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rodrigo Mora,POR,MF,Porto,17-186,2007,0.5,1,2,2,100.0,4.00,4.00,0.50,0.50,20.6,0,0,0,0.3,0.3,0.15,+0.7,+0.7
Morato,BRA,DF,Benfica,23-130,2001,1.0,0,2,0,0.0,2.00,0.00,0.00,,9.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Paulo Moreira,POR,MF,Estrela,24-264,2000,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Moreno,ESP,DF,Farense,23-261,2001,5.6,0,5,2,40.0,0.89,0.35,0.00,0.00,11.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Hidemasa Morita,JPN,MF,Sporting CP,29-181,1995,6.9,1,9,3,33.3,1.31,0.44,0.11,0.33,17.8,0,0,0,1.1,1.1,0.13,-0.1,-0.1
Moura,POR,DF,Famalicão,25-083,1999,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,18.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Moura,POR,DF,Porto,25-083,1999,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Moutinho,POR,"MF,FW",Braga,38-060,1986,1.3,0,2,0,0.0,1.58,0.00,0.00,,16.8,0,0,0,0.0,0.0,0.02,0.0,0.0
MT,BRA,"MF,DF",Santa Clara,23-251,2001,10.0,0,4,1,25.0,0.40,0.10,0.00,0.00,22.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Jonathan Mutombo,FRA,DF,Gil Vicente FC,22-072,2002,1.6,0,2,0,0.0,1.29,0.00,0.00,,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Nani,POR,"FW,MF",Estrela,37-356,1986,5.2,1,5,1,20.0,0.97,0.19,0.20,1.00,20.2,1,0,0,0.3,0.3,0.06,+0.7,+0.7
Fran Navarro,ESP,FW,Porto,26-278,1998,1.0,0,2,1,50.0,1.98,0.99,0.00,0.00,9.0,0,0,0,0.4,0.4,0.22,-0.4,-0.4
Christian Neiva Afonso,POR,DF,AVS Futebol,29-333,1994,8.9,1,9,1,11.1,1.01,0.11,0.11,1.00,27.4,0,0,0,0.3,0.3,0.03,+0.7,+0.7
Nenê,BRA,FW,AVS Futebol,41-102,1983,2.6,2,9,3,33.3,3.43,1.14,0.22,0.67,29.8,2,0,0,1.0,1.0,0.11,+1.0,+1.0
Neto,BRA,MF,Farense,33-066,1991,6.5,0,5,0,0.0,0.77,0.00,0.00,,24.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Martim Neto,POR,MF,Rio Ave,21-298,2003,3.4,1,2,1,50.0,0.59,0.29,0.50,1.00,28.0,0,0,0,0.0,0.0,0.02,+1.0,+1.0
Sikou Niakaté,MLI,DF,Braga,25-120,1999,7.0,1,4,1,25.0,0.57,0.14,0.25,1.00,10.7,0,0,0,0.5,0.5,0.11,+0.5,+0.5
Miguel Nóbrega,POR,DF,Rio Ave,24-204,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
João Novais,POR,MF,Rio Ave,31-120,1993,5.6,0,5,0,0.0,0.89,0.00,0.00,,28.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Samuel Obeng,GHA,FW,Casa Pia,27-176,1997,3.3,0,5,1,20.0,1.53,0.31,0.00,0.00,10.2,0,0,0,0.6,0.6,0.12,-0.6,-0.6
Guillermo Ochoa,MEX,GK,AVS Futebol,39-117,1985,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lawrence Ofori,GHA,MF,Moreirense,26-132,1998,5.8,1,1,1,100.0,0.17,0.17,1.00,1.00,17.2,0,0,0,0.0,0.0,0.04,+1.0,+1.0
Nélson Oliveira,POR,FW,Vitória,33-091,1991,7.2,2,18,7,38.9,2.48,0.97,0.11,0.29,16.0,0,0,0,1.2,1.2,0.07,+0.8,+0.8
Paulo Oliveira,POR,DF,Braga,32-304,1992,3.9,0,5,0,0.0,1.29,0.00,0.00,,8.4,0,0,0,1.0,1.0,0.21,-1.0,-1.0
Talys Oliveira,BRA,DF,Farense,25-271,1999,2.8,0,1,0,0.0,0.36,0.00,0.00,,34.6,1,0,0,0.0,0.0,0.04,0.0,0.0
Samu Omorodion,ESP,FW,Porto,20-186,2004,5.3,7,18,8,44.4,3.39,1.51,0.39,0.88,11.0,0,0,0,3.4,3.4,0.19,+3.6,+3.6
Bruno Onyemaechi,NGA,DF,Boavista,25-218,1999,9.4,1,6,2,33.3,0.64,0.21,0.17,0.50,11.9,0,0,0,0.5,0.5,0.08,+0.5,+0.5
Jandro Orellana,ESP,MF,Estoril,24-092,2000,6.5,0,2,1,50.0,0.31,0.15,0.00,0.00,20.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Nicolás Otamendi,ARG,DF,Benfica,36-269,1988,7.1,1,6,3,50.0,0.85,0.42,0.17,0.33,8.4,0,0,0,0.8,0.8,0.13,+0.2,+0.2
Amine El Ouazzani,MAR,FW,Braga,23-115,2001,5.1,4,9,6,66.7,1.75,1.17,0.44,0.67,9.1,0,0,0,3.1,3.1,0.35,+0.9,+0.9
Amine Oudrhiri,MAR,MF,Rio Ave,32-003,1992,6.8,0,1,0,0.0,0.15,0.00,0.00,,10.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Pablo,BRA,MF,Gil Vicente FC,20-310,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Renato Pantalon,CRO,DF,Rio Ave,27-011,1997,7.7,0,4,2,50.0,0.52,0.26,0.00,0.00,7.3,0,0,0,0.8,0.8,0.21,-0.8,-0.8
Jonathan Panzo,ENG,DF,Rio Ave,24-013,2000,5.3,0,3,0,0.0,0.56,0.00,0.00,,8.5,0,0,0,0.3,0.3,0.11,-0.3,-0.3
David Pastor,BRA,"DF,MF",Farense,24-261,2000,7.1,0,2,0,0.0,0.28,0.00,0.00,,18.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Patrick,BRA,DF,Rio Ave,27-157,1997,5.1,1,3,1,33.3,0.59,0.20,0.33,1.00,16.6,0,0,0,0.9,0.9,0.30,+0.1,+0.1
Vangelis Pavlidis,GRE,FW,Benfica,25-352,1998,8.0,3,19,11,57.9,2.36,1.37,0.16,0.27,13.6,0,0,0,3.0,3.0,0.16,0.0,0.0
Zé Pedro Figueiredo,POR,DF,Porto,27-154,1997,7.3,0,2,0,0.0,0.27,0.00,0.00,,8.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Daniel Penha,BRA,"MF,FW",Nacional,26-021,1998,4.5,1,11,4,36.4,2.42,0.88,0.09,0.25,20.2,0,0,0,0.8,0.8,0.07,+0.2,+0.2
Pepê,BRA,"FW,MF",Porto,27-257,1997,8.0,3,14,8,57.1,1.74,0.99,0.21,0.38,12.0,0,0,0,3.9,3.9,0.28,-0.9,-0.9
Pereira,POR,"FW,MF",Casa Pia,22-266,2002,1.5,1,2,2,100.0,1.35,1.35,0.50,0.50,16.3,0,0,0,0.1,0.1,0.07,+0.9,+0.9
Francisco Pereira,POR,MF,Estoril,22-275,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matheus Pereira,BRA,FW,Santa Clara,23-322,2000,2.1,0,3,2,66.7,1.41,0.94,0.00,0.00,14.8,0,0,0,0.5,0.5,0.17,-0.5,-0.5
Sebastián Pérez Cardona,COL,MF,Boavista,31-223,1993,7.3,0,3,2,66.7,0.41,0.27,0.00,0.00,25.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Nehuén Pérez,ARG,DF,Porto,24-136,2000,5.7,0,1,0,0.0,0.18,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Petterson,BRA,"MF,FW",Estrela,20-308,2004,0.8,0,3,0,0.0,3.91,0.00,0.00,,15.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Lucas Piazon,BRA,"MF,FW",AVS Futebol,30-292,1994,8.4,0,8,3,37.5,0.96,0.36,0.00,0.00,15.3,1,0,0,0.8,0.8,0.10,-0.8,-0.8
Wagner Pina,CPV,DF,Estoril,22-004,2002,7.6,2,8,3,37.5,1.05,0.39,0.25,0.67,13.2,0,0,0,1.4,1.4,0.18,+0.6,+0.6
Rodrigo Pinheiro,POR,DF,Famalicão,22-071,2002,3.1,0,4,0,0.0,1.30,0.00,0.00,,20.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
