Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Sacha Banse,BFA,MF,Standard Liège,23-231,2001,0.4,0,2,0,0.0,4.50,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Ezechiel Banzuzi,NED,MF,OH Leuven,19-260,2005,9.8,1,14,7,50.0,1.43,0.72,0.07,0.14,13.2,0,0,0,1.2,1.2,0.09,-0.2,-0.2
Joselpho Barnes,GHA,"FW,MF",Sint-Truiden,22-326,2001,1.2,0,2,0,0.0,1.70,0.00,0.00,,5.5,0,0,0,0.4,0.4,0.21,-0.4,-0.4
Jelle Bataille,BEL,DF,Antwerp,25-166,1999,9.3,0,3,1,33.3,0.32,0.11,0.00,0.00,21.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
David Bates,SCO,DF,Standard Liège,28-028,1996,8.6,0,3,0,0.0,0.35,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Emin Bayram,TUR,DF,Westerlo,21-214,2003,5.0,1,4,3,75.0,0.79,0.60,0.25,0.33,15.2,0,0,0,0.9,0.9,0.22,+0.1,+0.1
Zineddine Belaid,ALG,DF,Sint-Truiden,25-227,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rafik Belghali,ALG,"DF,MF",Mechelen,22-148,2002,3.7,1,7,3,42.9,1.90,0.82,0.14,0.33,16.3,0,0,0,0.5,0.5,0.08,+0.5,+0.5
Soufiane Benjdida,MAR,FW,Standard Liège,23-058,2001,5.9,2,6,2,33.3,1.01,0.34,0.00,0.00,26.2,1,2,2,2.1,0.5,0.08,-0.1,-0.5
Antoine Bernier,BEL,FW,Charleroi,27-053,1997,8.8,2,17,4,23.5,1.92,0.45,0.12,0.50,18.3,0,0,0,1.6,1.6,0.09,+0.4,+0.4
Adriano Bertaccini,BEL,"FW,MF",Sint-Truiden,24-081,2000,8.7,8,29,15,51.7,3.35,1.73,0.24,0.47,16.4,2,1,1,5.7,4.9,0.17,+2.3,+2.1
Mohamed Berte,BEL,FW,Dender,22-222,2002,4.7,3,9,5,55.6,1.92,1.07,0.33,0.60,13.7,0,0,0,1.2,1.2,0.13,+1.8,+1.8
Mickaël Biron,MTQ,"FW,MF",OH Leuven,27-068,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sinan Bolat,TUR,GK,Westerlo,36-060,1988,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Boli Bolingoli-Mbombo,BEL,DF,Standard Liège,29-124,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christopher Bonsu Baah,GHA,"FW,MF",Genk,19-324,2004,7.6,2,12,5,41.7,1.59,0.66,0.17,0.40,14.9,0,0,0,1.4,1.4,0.11,+0.6,+0.6
Jordan Bos,AUS,DF,Westerlo,22-004,2002,3.3,0,5,1,20.0,1.50,0.30,0.00,0.00,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Sofiane Boufal,MAR,MF,Union SG,31-046,1993,1.2,0,8,2,25.0,6.92,1.73,0.00,0.00,20.0,1,0,0,0.4,0.4,0.05,-0.4,-0.4
Amine Boukamir,BEL,MF,Charleroi,18-010,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rosen Bozhinov,BUL,DF,Antwerp,19-284,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bilal Brahimi,ALG,"MF,FW",Sint-Truiden,24-233,2000,4.9,1,18,8,44.4,3.67,1.63,0.06,0.13,23.0,0,0,0,1.0,1.0,0.06,0.0,0.0
Archie Brown,ENG,DF,Gent,22-158,2002,11.0,0,8,2,25.0,0.73,0.18,0.00,0.00,21.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Bruninho,BRA,"MF,FW",Cercle Brugge,21-233,2003,3.5,1,7,2,28.6,2.01,0.58,0.14,0.50,17.7,0,0,0,0.6,0.6,0.08,+0.4,+0.4
Paris Brunner,GER,"MF,FW",Cercle Brugge,18-261,2006,0.8,0,2,1,50.0,2.57,1.29,0.00,0.00,21.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Massimo Bruno,BEL,MF,Kortrijk,31-046,1993,4.7,0,13,3,23.1,2.79,0.64,0.00,0.00,19.0,0,0,0,0.8,0.8,0.06,-0.8,-0.8
Marko Bulat,CRO,"MF,FW",Standard Liège,23-037,2001,10.6,1,17,7,41.2,1.61,0.66,0.06,0.14,24.8,7,0,0,1.2,1.2,0.07,-0.2,-0.2
Christian Burgess,ENG,DF,Union SG,33-026,1991,5.0,0,2,0,0.0,0.40,0.00,0.00,,7.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Welat Cagro,BEL,MF,Beerschot,25-155,1999,5.9,0,2,0,0.0,0.34,0.00,0.00,,36.5,0,0,1,0.8,0.0,0.02,-0.8,0.0
Alexandro Calut,BEL,"DF,MF",Standard Liège,21-194,2003,1.3,0,2,0,0.0,1.54,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Etienne Camara,FRA,MF,Charleroi,21-217,2003,9.8,0,5,1,20.0,0.51,0.10,0.00,0.00,20.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Ilay Camara,BEL,DF,Standard Liège,21-289,2003,7.7,0,7,1,14.3,0.91,0.13,0.00,0.00,20.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Alessio Castro-Montes,BEL,"DF,FW",Union SG,27-169,1997,9.2,0,8,1,12.5,0.87,0.11,0.00,0.00,21.1,2,0,0,0.4,0.4,0.05,-0.4,-0.4
Tjaronn Chery,SUR,"MF,FW",Antwerp,36-151,1988,10.4,7,35,13,37.1,3.38,1.25,0.20,0.54,19.7,0,0,0,3.4,3.4,0.11,+1.6,+1.6
Antoine Colassin,BEL,"FW,MF",Beerschot,23-250,2001,2.9,0,11,2,18.2,3.76,0.68,0.00,0.00,18.5,0,0,0,0.9,0.9,0.08,-0.9,-0.9
Kobe Cools,BEL,DF,Dender,27-100,1997,12.0,0,2,1,50.0,0.17,0.08,0.00,0.00,18.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Colin Coosemans,BEL,GK,Anderlecht,32-091,1992,12.0,0,1,1,100.0,0.08,0.08,0.00,0.00,61.6,0,0,0,0.0,0.0,0.01,0.0,0.0
Jo Coppens,BEL,GK,Sint-Truiden,33-317,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kobe Corbanie,BEL,"MF,DF",Antwerp,19-176,2005,4.8,0,3,2,66.7,0.62,0.41,0.00,0.00,14.8,0,0,0,0.3,0.3,0.10,-0.3,-0.3
Ayrton Costa,ARG,DF,Antwerp,25-113,1999,10.1,0,9,2,22.2,0.89,0.20,0.00,0.00,16.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Carlos Cuesta,COL,DF,Genk,25-238,1999,2.5,1,2,1,50.0,0.81,0.41,0.50,1.00,10.7,0,0,0,0.2,0.2,0.08,+0.8,+0.8
Oday Dabbagh,PLE,FW,Charleroi,25-335,1998,3.3,0,7,4,57.1,2.14,1.22,0.00,0.00,16.5,0,0,0,1.0,1.0,0.14,-1.0,-1.0
Colin Dagba,FRA,"FW,DF",Beerschot,26-054,1998,3.0,0,2,2,100.0,0.67,0.67,0.00,0.00,14.1,0,0,0,0.4,0.4,0.20,-0.4,-0.4
Jón Dagur Þorsteinsson,ISL,"MF,FW",OH Leuven,25-342,1998,1.0,1,2,2,100.0,1.96,1.96,0.50,0.50,15.6,1,0,0,0.5,0.5,0.24,+0.5,+0.5
Jesper Daland,NOR,DF,Cercle Brugge,24-301,2000,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tobi David,CAN,FW,Union SG,23-122,2001,1.8,1,9,5,55.6,5.13,2.85,0.11,0.20,10.7,0,0,0,1.5,1.5,0.16,-0.5,-0.5
Maxim De Cuyper,BEL,DF,Club Brugge,23-316,2000,11.1,0,13,4,30.8,1.17,0.36,0.00,0.00,18.3,0,0,0,1.0,1.0,0.08,-1.0,-1.0
Dion De Neve,BEL,DF,Kortrijk,22-143,2002,8.1,1,7,2,28.6,0.86,0.25,0.14,0.50,17.5,0,0,0,0.6,0.6,0.08,+0.4,+0.4
Kamiel Van De Perre,BEL,MF,Union SG,20-264,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nils De Wilde,BEL,MF,Cercle Brugge,21-280,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ortwin De Wolf,BEL,GK,Mechelen,27-193,1997,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Max Dean,ENG,FW,Gent,20-255,2004,4.5,2,9,5,55.6,1.98,1.10,0.22,0.40,15.5,0,0,0,1.8,1.8,0.20,+0.2,+0.2
Théo Defourny,BEL,GK,Charleroi,32-191,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tristan Degreef,BEL,"MF,FW",Anderlecht,19-288,2005,1.1,0,2,0,0.0,1.89,0.00,0.00,,14.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Brecht Dejaegere,BEL,MF,Kortrijk,33-157,1991,5.1,0,3,0,0.0,0.58,0.00,0.00,,14.1,0,0,0,0.3,0.3,0.12,-0.3,-0.3
Maxime Delanghe,BEL,GK,Cercle Brugge,23-163,2001,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mathias Delorge,BEL,MF,Gent,20-094,2004,11.8,1,11,3,27.3,0.93,0.25,0.09,0.33,23.1,1,0,0,0.8,0.8,0.07,+0.2,+0.2
Isaías Delpupo,ARG,"MF,FW",Sint-Truiden,21-216,2003,0.3,0,1,1,100.0,3.46,3.46,0.00,0.00,14.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Bas van den Eynden,BEL,DF,Mechelen,22-300,2002,5.0,2,5,2,40.0,0.99,0.40,0.40,1.00,10.0,0,0,0,0.6,0.6,0.13,+1.4,+1.4
Leander Dendoncker,BEL,"DF,MF",Anderlecht,29-201,1995,6.0,0,8,3,37.5,1.33,0.50,0.00,0.00,18.9,1,0,0,0.6,0.6,0.07,-0.6,-0.6
Kévin Denkey,TOG,FW,Cercle Brugge,23-338,2000,10.4,6,34,14,41.2,3.28,1.35,0.18,0.43,12.9,2,0,0,4.7,4.7,0.14,+1.3,+1.3
Alfie Devine,ENG,MF,Westerlo,20-093,2004,5.5,0,15,2,13.3,2.73,0.36,0.00,0.00,21.7,0,0,0,1.1,1.0,0.07,-1.1,-1.0
Julien Devriendt,BEL,GK,Dender,25-343,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gilles Dewaele,BEL,DF,Kortrijk,28-263,1996,4.9,0,4,2,50.0,0.82,0.41,0.00,0.00,13.9,0,0,0,0.6,0.6,0.14,-0.6,-0.6
Ibrahim Diakité,GUI,"DF,MF",Cercle Brugge,21-002,2003,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Guillaume Dietsch,FRA,GK,Dender,23-199,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alouis Diriken,BEL,MF,Sint-Truiden,20-303,2004,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kasper Dolberg,DEN,FW,Anderlecht,27-027,1997,9.6,3,31,15,48.4,3.21,1.56,0.06,0.13,15.9,1,1,1,4.4,3.6,0.12,-1.4,-1.6
Mahamadou Doumbia,MLI,MF,Antwerp,20-171,2004,10.4,1,20,4,20.0,1.92,0.38,0.05,0.25,26.6,0,0,0,0.5,0.5,0.03,+0.5,+0.5
Souleyman Doumbia,CIV,DF,Standard Liège,28-039,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vetle Dragsnes,NOR,DF,Charleroi,30-270,1994,11.3,0,3,0,0.0,0.27,0.00,0.00,,25.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Anders Dreyer,DEN,"FW,MF",Anderlecht,26-184,1998,8.1,1,21,8,38.1,2.60,0.99,0.05,0.13,18.8,1,0,0,1.5,1.5,0.07,-0.5,-0.5
Olivier Dumont,BEL,"FW,MF",Sint-Truiden,22-241,2002,1.9,0,2,1,50.0,1.03,0.51,0.00,0.00,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Dennis Eckert,GER,FW,Standard Liège,27-298,1997,4.4,1,14,5,35.7,3.21,1.15,0.07,0.20,12.3,0,0,1,2.2,1.3,0.09,-1.2,-0.3
Dennis Eckert,GER,FW,Union SG,27-298,1997,2.2,1,3,1,33.3,1.36,0.45,0.33,1.00,7.9,0,0,0,1.0,1.0,0.33,0.0,0.0
Samuel Edozie,ENG,"FW,MF",Anderlecht,21-279,2003,4.0,1,9,2,22.2,2.23,0.50,0.11,0.50,19.2,0,0,0,0.5,0.5,0.05,+0.5,+0.5
Malamine Efekele,FRA,"MF,FW",Cercle Brugge,20-106,2004,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jurgen Ekkelenkamp,NED,MF,Antwerp,24-211,2000,0.7,0,1,0,0.0,1.36,0.00,0.00,,12.0,0,0,0,0.2,0.2,0.17,-0.2,-0.2
Matthieu Epolo,BEL,GK,Standard Liège,20-292,2004,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alieu Fadera,GAM,MF,Genk,22-365,2001,2.0,0,4,1,25.0,2.00,0.50,0.00,0.00,18.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Noah Fadiga,SEN,DF,Gent,24-335,1999,8.4,3,15,7,46.7,1.78,0.83,0.20,0.43,16.3,0,0,0,1.1,1.1,0.07,+1.9,+1.9
Omar Fayed,EGY,MF,Beerschot,21-121,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matias Fernandez-Pardo,BEL,"MF,FW",Gent,19-273,2005,1.8,1,6,3,50.0,3.29,1.65,0.17,0.33,15.2,0,0,0,1.1,1.1,0.18,-0.1,-0.1
Andrés Ferrari,URU,"FW,DF",Sint-Truiden,21-304,2003,0.6,1,3,2,66.7,4.74,3.16,0.33,0.50,14.1,0,0,0,0.6,0.6,0.20,+0.4,+0.4
Fabio Ferraro,BEL,DF,Dender,22-060,2002,10.6,0,7,3,42.9,0.66,0.28,0.00,0.00,26.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Nacho Ferri,ESP,FW,Kortrijk,20-028,2004,8.3,3,18,7,38.9,2.18,0.85,0.17,0.43,10.4,0,0,0,2.3,2.3,0.13,+0.7,+0.7
Karol Fila,POL,DF,Dender,26-142,1998,2.8,0,2,1,50.0,0.71,0.36,0.00,0.00,9.0,0,0,0,0.5,0.5,0.23,-0.5,-0.5
Mathias Fixelles,BEL,MF,Westerlo,28-083,1996,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alexis Flips,FRA,FW,Anderlecht,24-289,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alexis Flips,FRA,"FW,MF",Charleroi,24-289,2000,2.2,0,11,1,9.1,5.05,0.46,0.00,0.00,22.4,1,0,0,0.5,0.5,0.05,-0.5,-0.5
Thomas Foket,BEL,DF,Anderlecht,30-038,1994,1.2,0,3,1,33.3,2.50,0.83,0.00,0.00,12.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Núrio Fortuna,ANG,"MF,DF",Gent,29-223,1995,0.1,0,1,0,0.0,9.00,0.00,0.00,,12.4,0,0,0,0.0,0.0,0.04,0.0,0.0
Marlon Fossey,USA,DF,Standard Liège,26-054,1998,10.1,0,4,1,25.0,0.40,0.10,0.00,0.00,9.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Iver Fossum,NOR,MF,Kortrijk,28-110,1996,2.2,0,2,0,0.0,0.90,0.00,0.00,,16.6,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Daam Foulon,BEL,"DF,MF",Mechelen,25-224,1999,10.4,2,8,3,37.5,0.77,0.29,0.25,0.67,15.4,0,0,0,0.5,0.5,0.06,+1.5,+1.5
Guillaume François,BEL,"FW,DF",Union SG,34-152,1990,1.2,0,3,1,33.3,2.52,0.84,0.00,0.00,22.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Matija Frigan,CRO,FW,Westerlo,21-265,2003,7.1,4,23,11,47.8,3.25,1.55,0.17,0.36,14.2,0,0,1,3.7,2.9,0.12,+0.3,+1.1
Haruya Fujii,JPN,DF,Kortrijk,23-312,2000,9.2,0,3,1,33.3,0.33,0.11,0.00,0.00,9.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Joel Fujita,JPN,MF,Sint-Truiden,22-260,2002,9.7,0,4,0,0.0,0.41,0.00,0.00,,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Mohammed Fuseini,GHA,FW,Union SG,22-170,2002,9.0,4,24,7,29.2,2.66,0.77,0.13,0.43,14.3,0,1,1,5.2,4.4,0.19,-1.2,-1.4
Hugo Gambor,CTA,DF,Gent,21-308,2002,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Omri Gandelman,ISR,MF,Gent,24-170,2000,7.2,4,17,8,47.1,2.37,1.12,0.24,0.50,10.4,0,0,0,3.9,3.9,0.23,+0.1,+0.1
Wouter George,BEL,DF,OH Leuven,22-244,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pieter Gerkens,BEL,MF,Gent,29-081,1995,4.2,1,5,1,20.0,1.19,0.24,0.20,1.00,13.1,0,0,0,0.4,0.4,0.08,+0.6,+0.6
Faisal Al Ghamdi,KSA,MF,Beerschot,23-081,2001,3.7,0,4,1,25.0,1.08,0.27,0.00,0.00,24.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Óscar Gil,ESP,DF,OH Leuven,27-190,1997,4.9,0,1,0,0.0,0.20,0.00,0.00,,13.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Bruno Godeau,BEL,DF,Sint-Truiden,32-176,1992,11.8,0,10,4,40.0,0.85,0.34,0.00,0.00,11.7,0,0,0,1.7,1.7,0.17,-1.7,-1.7
Bryan Goncalves,FRA,DF,Dender,28-106,1996,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Parfait Guiagon,CIV,FW,Charleroi,23-254,2001,8.8,3,25,10,40.0,2.84,1.13,0.12,0.30,20.0,0,0,0,1.6,1.6,0.06,+1.4,+1.4
Muhammed Gümüskaya,TUR,FW,Westerlo,23-306,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Patrik Gunnarsson,ISL,GK,Kortrijk,23-353,2000,10.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andri Guðjohnsen,ISL,FW,Gent,22-278,2002,6.7,2,8,3,37.5,1.19,0.45,0.25,0.67,16.7,2,0,1,1.6,0.9,0.11,+0.4,+1.1
Anouar Ait El Hadj,BEL,MF,Union SG,22-196,2002,4.9,0,9,1,11.1,1.84,0.20,0.00,0.00,21.3,0,0,0,0.9,0.9,0.09,-0.9,-0.9
Geoffry Hairemans,BEL,"MF,FW",Mechelen,33-012,1991,2.6,1,1,1,100.0,0.38,0.38,1.00,1.00,13.4,0,0,0,0.3,0.3,0.28,+0.7,+0.7
Dogucan Haspolat,TUR,MF,Westerlo,24-265,2000,12.0,1,9,4,44.4,0.75,0.33,0.11,0.25,28.9,6,0,0,0.4,0.4,0.04,+0.6,+0.6
Ibe Hautekiet,BEL,DF,Standard Liège,22-203,2002,9.3,0,3,1,33.3,0.32,0.11,0.00,0.00,9.1,0,0,0,0.5,0.5,0.16,-0.5,-0.5
Ewan Henderson,SCO,MF,Beerschot,24-220,2000,6.1,1,8,1,12.5,1.32,0.17,0.13,1.00,17.6,1,0,0,0.5,0.5,0.07,+0.5,+0.5
Lennard Hens,BEL,MF,Dender,28-268,1996,6.8,0,11,1,9.1,1.62,0.15,0.00,0.00,26.8,2,0,0,0.4,0.4,0.04,-0.4,-0.4
Daan Heymans,BEL,MF,Charleroi,25-140,1999,11.5,6,38,15,39.5,3.31,1.31,0.11,0.27,15.1,0,2,2,6.0,4.4,0.12,0.0,-0.4
Bryan Heynen,BEL,MF,Genk,27-270,1997,8.1,0,10,2,20.0,1.23,0.25,0.00,0.00,17.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6
David Hrnčár,SVK,"DF,MF",Dender,26-328,1997,7.5,1,12,5,41.7,1.60,0.67,0.08,0.20,19.6,2,0,0,1.2,1.2,0.10,-0.2,-0.2
Patrik Hrošovský,SVK,MF,Genk,32-194,1992,8.8,2,14,5,35.7,1.59,0.57,0.14,0.40,19.1,1,0,0,1.1,1.1,0.08,+0.9,+0.9
Dean Huiberts,NED,MF,Beerschot,24-170,2000,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Oh Hyeon-gyu,KOR,FW,Genk,23-204,2001,1.5,3,14,6,42.9,9.47,4.06,0.14,0.33,16.6,0,1,1,2.1,1.3,0.09,+0.9,+0.7
Hong Hyunseok,KOR,MF,Gent,25-139,1999,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mounaim El Idrissy,FRA,"DF,FW",Kortrijk,25-266,1999,3.4,0,2,1,50.0,0.59,0.30,0.00,0.00,12.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Chukwubuikem Ikwuemesi,NGA,FW,OH Leuven,23-089,2001,4.1,2,8,2,25.0,1.97,0.49,0.25,1.00,16.8,0,0,0,1.3,1.3,0.16,+0.7,+0.7
Atsuki Ito,JPN,MF,Gent,26-083,1998,5.6,0,6,1,16.7,1.07,0.18,0.00,0.00,25.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Ryotaro Ito,JPN,MF,Sint-Truiden,26-270,1998,8.2,1,18,5,27.8,2.20,0.61,0.06,0.20,21.5,1,0,0,1.2,1.2,0.07,-0.2,-0.2
Franjo Ivanović,CRO,FW,Union SG,21-032,2003,4.7,2,25,9,36.0,5.27,1.90,0.08,0.22,14.9,2,0,0,3.5,3.5,0.14,-1.5,-1.5
Vincent Janssen,NED,FW,Antwerp,30-140,1994,11.8,4,33,13,39.4,2.79,1.10,0.12,0.31,14.7,0,0,1,5.5,4.7,0.16,-2.5,-1.7
Wolke Janssens,BEL,DF,Sint-Truiden,29-296,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ardon Jashari,SUI,MF,Club Brugge,22-095,2002,5.1,0,4,1,25.0,0.78,0.19,0.00,0.00,34.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Edisson Jordanov,BUL,DF,Westerlo,31-147,1993,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ferran Jutglà,ESP,"FW,MF",Club Brugge,25-275,1999,3.2,0,11,4,36.4,3.46,1.26,0.00,0.00,16.9,0,0,0,1.1,1.1,0.10,-1.1,-1.1
Mathias Jørgensen,DEN,DF,Anderlecht,34-193,1990,8.0,0,4,1,25.0,0.50,0.12,0.00,0.00,7.2,0,0,0,0.6,0.6,0.16,-0.6,-0.6
Elton Kabangu,BEL,"FW,MF",Union SG,26-268,1998,1.4,0,1,0,0.0,0.74,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Abdelkahar Kadri,ALG,MF,Kortrijk,24-131,2000,8.3,0,13,5,38.5,1.57,0.60,0.00,0.00,22.4,5,0,0,1.6,1.6,0.12,-1.6,-1.6
Emmanuel Kakou,CIV,DF,Cercle Brugge,19-125,2005,6.0,1,2,1,50.0,0.33,0.17,0.50,1.00,12.4,0,0,0,0.1,0.1,0.04,+0.9,+0.9
Ismaël Kandouss,MAR,MF,Gent,26-356,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Takuro Kaneko,JPN,"MF,FW",Kortrijk,27-095,1997,7.5,1,7,2,28.6,0.94,0.27,0.14,0.50,15.2,1,0,0,0.8,0.8,0.11,+0.2,+0.2
Konstantinos Karetsas,BEL,MF,Genk,16-349,2007,5.0,0,12,4,33.3,2.39,0.80,0.00,0.00,24.5,2,0,0,1.2,1.2,0.10,-1.2,-1.2
Joris Kayembe,COD,"DF,MF",Genk,30-086,1994,11.9,0,4,1,25.0,0.34,0.08,0.00,0.00,22.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Charly Keita,FRA,FW,Beerschot,25-139,1999,6.4,1,9,1,11.1,1.42,0.16,0.11,1.00,12.0,0,0,0,1.5,1.5,0.17,-0.5,-0.5
Check Keita,FRA,DF,Charleroi,21-214,2003,5.6,0,3,0,0.0,0.53,0.00,0.00,,18.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Mandela Keita,BEL,"MF,DF",Antwerp,22-176,2002,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gyrano Kerk,SUR,"FW,MF",Antwerp,28-336,1995,9.0,2,14,4,28.6,1.56,0.45,0.14,0.50,14.5,0,0,0,2.4,2.4,0.17,-0.4,-0.4
Anan Khalaili,ISR,"DF,FW",Union SG,20-060,2004,2.8,0,6,3,50.0,2.18,1.09,0.00,0.00,21.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Bilal El Khannouss,MAR,MF,Genk,20-176,2004,0.8,0,1,0,0.0,1.32,0.00,0.00,,20.7,1,0,0,0.1,0.1,0.11,-0.1,-0.1
Leo Kokubo,JPN,GK,Sint-Truiden,23-284,2001,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mory Konaté,GUI,MF,Mechelen,30-353,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mohamed Koné,CIV,GK,Charleroi,22-240,2002,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Josué Kongolo,BEL,DF,Genk,18-203,2006,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tolis Konstantopoulos,GRE,DF,Beerschot,22-092,2002,8.7,0,5,2,40.0,0.58,0.23,0.00,0.00,31.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Ayouba Kosiah,LBR,"FW,DF",Beerschot,23-103,2001,2.3,0,3,0,0.0,1.33,0.00,0.00,,10.1,0,0,0,0.3,0.3,0.10,-0.3,-0.3
Florian Krüger,GER,"FW,MF",Beerschot,25-263,1999,1.3,0,2,1,50.0,1.59,0.80,0.00,0.00,19.5,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Léandre Kuavita,BEL,MF,Standard Liège,20-155,2004,7.0,0,8,0,0.0,1.15,0.00,0.00,,15.9,0,0,0,0.8,0.8,0.09,-0.8,-0.8
Sven Kums,BEL,MF,Gent,36-250,1988,4.0,1,4,1,25.0,0.99,0.25,0.25,1.00,28.2,2,0,0,0.1,0.1,0.03,+0.9,+0.9
