Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Pedro Bravo,COL,MF,Midtjylland,19-348,2004,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Volodymyr Brazhko,UKR,MF,Dynamo Kyiv,22-290,2002,3.2,0,8,3,37.5,2.48,0.93,0.00,0.00,26.8,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Brian Brobbey,NED,FW,Ajax,22-281,2002,2.4,1,6,4,66.7,2.52,1.68,0.17,0.25,11.2,0,0,0,1.4,1.4,0.24,-0.4,-0.4
Bruma,POR,"FW,MF",Braga,30-015,1994,3.3,2,11,3,27.3,3.30,0.90,0.09,0.33,17.0,1,1,1,2.8,2.0,0.19,-0.8,-1.0
Max Bruns,NED,DF,Twente,22-002,2002,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sondre Brunstad Fet,NOR,MF,Bodø/Glimt,27-296,1997,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jacob Bruun Larsen,DEN,"FW,MF",Hoffenheim,26-050,1998,1.5,0,2,0,0.0,1.36,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Ibrahim Buhari,NGA,DF,Elfsborg,23-031,2001,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,18.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Adam Buksa,POL,FW,Midtjylland,28-119,1996,2.0,0,6,2,33.3,3.00,1.00,0.00,0.00,10.1,0,0,0,0.7,0.7,0.11,-0.7,-0.7
Marius Bülter,GER,"DF,FW",Hoffenheim,31-224,1993,1.3,0,2,0,0.0,1.59,0.00,0.00,,27.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Onur Bulut,TUR,"DF,FW",Beşiktaş,30-206,1994,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabijan Buntić,CRO,GK,Qarabağ,27-258,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christian Burgess,ENG,DF,Union SG,33-032,1991,3.9,0,2,1,50.0,0.51,0.25,0.00,0.00,7.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Busanello,BRA,DF,Malmö,26-010,1998,4.0,0,3,0,0.0,0.75,0.00,0.00,,22.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Heorhiy Bushchan,UKR,GK,Dynamo Kyiv,30-161,1994,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jack Butland,ENG,GK,Rangers,31-243,1993,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Zico Buurmeester,NED,MF,AZ Alkmaar,22-154,2002,1.1,0,1,1,100.0,0.93,0.93,0.00,0.00,16.2,0,0,0,0.2,0.2,0.22,-0.2,-0.2
Vitaliy Buyalskyi,UKR,MF,Dynamo Kyiv,31-307,1993,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcin Bułka,POL,GK,Nice,25-035,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Cadu,BRA,DF,Viktoria Plzeň,27-092,1997,3.7,0,2,1,50.0,0.55,0.27,0.00,0.00,27.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Duje Ćaleta-Car,CRO,DF,Lyon,28-052,1996,3.0,0,3,0,0.0,1.00,0.00,0.00,,7.4,0,0,0,0.4,0.4,0.14,-0.4,-0.4
Aguibou Camara,GUI,"FW,MF",Ludogorets,23-172,2001,1.0,0,1,0,0.0,1.05,0.00,0.00,,15.1,0,0,0,0.0,0.0,0.03,0.0,0.0
Issiaga Camara,GUI,MF,Nice,19-280,2005,0.5,0,1,0,0.0,2.00,0.00,0.00,,33.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Mohamed Camara,GUI,MF,PAOK,27-254,1997,3.5,0,11,3,27.3,3.16,0.86,0.00,0.00,18.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Maxence Caqueret,FRA,MF,Lyon,24-267,2000,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
David Carmo,ANG,DF,Olympiacos,25-112,1999,3.9,0,2,0,0.0,0.52,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Vitor Carvalho,BRA,MF,Braga,27-165,1997,2.1,0,5,1,20.0,2.41,0.48,0.00,0.00,16.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Casemiro,BRA,MF,Manchester Utd,32-259,1992,2.4,0,8,1,12.5,3.33,0.42,0.00,0.00,13.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Valentín Castellanos,ARG,FW,Lazio,26-036,1998,2.3,2,6,2,33.3,2.63,0.88,0.33,1.00,11.6,0,0,0,0.9,0.9,0.16,+1.1,+1.1
Denil Castillo,ECU,MF,Midtjylland,20-229,2004,2.6,0,1,1,100.0,0.39,0.39,0.00,0.00,27.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Jonny Castro,ESP,DF,PAOK,30-250,1994,2.8,0,1,1,100.0,0.35,0.35,0.00,0.00,23.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Alessio Castro-Montes,BEL,DF,Union SG,27-175,1997,2.0,0,3,1,33.3,1.50,0.50,0.00,0.00,21.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Brayan Ceballos,COL,DF,Dynamo Kyiv,23-168,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Zeki Çelik,TUR,DF,Roma,27-265,1997,3.8,0,1,0,0.0,0.26,0.00,0.00,,7.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Václav Černý,CZE,FW,Rangers,27-022,1997,3.3,2,14,3,21.4,4.30,0.92,0.14,0.67,19.1,0,0,0,1.5,1.5,0.11,+0.5,+0.5
Lukáš Červ,CZE,MF,Viktoria Plzeň,23-212,2001,3.0,0,4,2,50.0,1.33,0.67,0.00,0.00,28.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,21-346,2002,0.8,0,2,1,50.0,2.40,1.20,0.00,0.00,17.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Fyodor Chalov,RUS,"FW,DF",PAOK,26-212,1998,2.0,0,2,2,100.0,1.00,1.00,0.00,0.00,13.6,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Arthur Chaves,BRA,DF,Hoffenheim,23-284,2001,1.9,0,1,1,100.0,0.54,0.54,0.00,0.00,4.8,0,0,0,0.2,0.2,0.22,-0.2,-0.2
Rayan Cherki,FRA,"MF,FW",Lyon,21-083,2003,2.8,1,5,1,20.0,1.81,0.36,0.20,1.00,14.9,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Edward Chilufya,ZAM,FW,Midtjylland,25-052,1999,1.4,1,5,3,60.0,3.69,2.21,0.20,0.33,11.9,0,0,0,1.8,1.8,0.35,-0.8,-0.8
Chiquinho,POR,MF,Olympiacos,29-112,1995,3.4,0,7,1,14.3,2.07,0.30,0.00,0.00,16.9,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Vlad Chiricheș,ROU,DF,FCSB,34-360,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ivaylo Chochev,BUL,MF,Ludogorets,31-264,1993,2.2,0,1,0,0.0,0.46,0.00,0.00,,30.4,0,0,0,0.0,0.0,0.03,0.0,0.0
Tomáš Chorý,CZE,FW,Slavia Prague,29-287,1995,2.0,1,6,2,33.3,2.95,0.98,0.17,0.50,8.5,0,0,0,0.5,0.5,0.09,+0.5,+0.5
Anders Christiansen,DEN,"FW,MF",Malmö,34-153,1990,2.7,0,6,2,33.3,2.23,0.74,0.00,0.00,13.4,0,0,0,0.9,0.9,0.14,-0.9,-0.9
Mojmir Chytil,CZE,FW,Slavia Prague,25-193,1999,2.0,1,7,3,42.9,3.56,1.53,0.14,0.33,12.8,0,0,0,0.8,0.8,0.12,+0.2,+0.2
Ibrahim Cissé,SEN,DF,Ferencváros,28-190,1996,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Eldar Ćivić,BIH,"DF,FW",Ferencváros,28-164,1996,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jordy Clasie,NED,MF,AZ Alkmaar,33-134,1991,2.7,0,1,1,100.0,0.37,0.37,0.00,0.00,31.2,0,0,0,0.0,0.0,0.01,0.0,0.0
Jonathan Clauss,FRA,"MF,DF",Nice,32-044,1992,3.3,0,3,1,33.3,0.92,0.31,0.00,0.00,14.9,1,0,0,0.2,0.2,0.06,-0.2,-0.2
Avishay Cohen,ISR,DF,Maccabi Tel Aviv,29-142,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Omar Colley,GAM,DF,PAOK,32-015,1992,3.0,0,2,0,0.0,0.67,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Nnamdi Collins,GER,DF,Eint Frankfurt,20-303,2004,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Colin Coosemans,BEL,GK,Anderlecht,32-097,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Diogo Costa,POR,GK,Porto,25-050,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Costinha,POR,DF,Olympiacos,24-227,2000,2.8,0,6,1,16.7,2.11,0.35,0.00,0.00,17.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Valentin Crețu,ROU,DF,FCSB,35-311,1989,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bryan Cristante,ITA,"MF,DF",Roma,29-250,1995,2.5,0,1,1,100.0,0.40,0.40,0.00,0.00,10.1,0,0,0,0.0,0.0,0.05,0.0,0.0
Elvin Cəfərquliyev,AZE,DF,Qarabağ,24-013,2000,2.9,0,1,1,100.0,0.35,0.35,0.00,0.00,29.4,0,0,0,0.0,0.0,0.03,0.0,0.0
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,20-272,2004,0.5,1,1,1,100.0,2.00,2.00,1.00,1.00,6.9,0,0,0,0.4,0.4,0.38,+0.6,+0.6
Johan Dahlin,SWE,GK,Malmö,38-061,1986,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
