Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Mikey Moore,ENG,FW,Tottenham,17-086,2007,2.0,5,2.46,4,0,1,0,0,0,1,0.49,1,0,0,0,0,0
Rodrigo Mora,POR,MF,Porto,17-184,2007,0.2,6,24.55,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Anthony Moris,LUX,GK,Union SG,34-190,1990,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jhon Mosquera,COL,DF,Viktoria Plzeň,34-181,1990,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Youssoufa Moukoko,GER,FW,Nice,19-351,2004,2.1,2,0.95,2,0,0,0,0,0,1,0.47,1,0,0,0,0,0
Mason Mount,ENG,FW,Manchester Utd,25-300,1999,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Moura,POR,DF,Porto,25-081,1999,2.9,8,2.78,7,1,0,0,0,0,2,0.69,1,1,0,0,0,0
João Moutinho,POR,MF,Braga,38-058,1986,0.7,4,6.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christos Mouzakitis,GRE,MF,Olympiacos,17-316,2006,1.9,6,3.21,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Ernest Muçi,ALB,FW,Beşiktaş,23-231,2001,1.7,10,5.81,8,0,0,2,0,0,1,0.58,1,0,0,0,0,0
Mert Müldür,TUR,DF,Fenerbahçe,25-216,1999,2.7,1,0.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aihen Muñoz,ESP,DF,Real Sociedad,27-081,1997,1.7,3,1.81,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexandru Musi,ROU,MF,FCSB,20-111,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Almoatasem Al Musrati,LBY,MF,Beşiktaş,28-213,1996,0.9,3,3.14,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Bəhlul Mustafazadə,AZE,DF,Qarabağ,27-252,1997,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mykola Mykhailenko,UKR,MF,Dynamo Kyiv,23-167,2001,1.6,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Taras Mykhavko,UKR,DF,Dynamo Kyiv,19-159,2005,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David Møller Wolfe,NOR,DF,AZ Alkmaar,22-196,2002,2.9,3,1.02,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Moussa N'Diaye,SEN,DF,Anderlecht,22-140,2002,1.9,6,3.20,1,0,2,1,2,0,2,1.07,0,0,1,0,1,0
Obite N'Dicka,CIV,DF,Roma,25-077,1999,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stanley N'Soki,FRA,DF,Hoffenheim,25-210,1999,2.8,1,0.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Idan Nachmias,ISR,DF,Maccabi Tel Aviv,27-233,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Youssouf Ndayishimiye,BDI,DF,Nice,26-009,1998,2.0,3,1.50,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Rostand Ndjiki,CMR,FW,FK Rīgas FS,20-305,2004,0.8,2,2.57,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Tanguy Ndombele,FRA,MF,Nice,27-313,1996,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cher Ndour,ITA,MF,Beşiktaş,20-101,2004,2.1,3,1.40,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Victor Nelsson,DEN,MF,Galatasaray,26-022,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ruslan Neshcheret,UKR,GK,Dynamo Kyiv,22-288,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Siyabonga Ngezana,RSA,DF,FCSB,27-113,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sikou Niakaté,MLI,DF,Braga,25-118,1999,2.7,3,1.10,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Moussa Niakhate,SEN,DF,Lyon,28-242,1996,1.5,4,2.61,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ousseynou Niang,SEN,"DF,FW",Union SG,23-024,2001,2.7,10,3.69,5,0,3,1,1,0,0,0.00,0,0,0,0,0,0
Villads Nielsen,DEN,DF,Bodø/Glimt,19-281,2005,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Niels Nkounkou,FRA,DF,Eint Frankfurt,24-004,2000,2.9,10,3.40,10,0,0,0,0,0,1,0.34,1,0,0,0,0,0
Kristian Nökkvi Hlynsson,ISL,MF,Ajax,20-287,2004,0.7,3,4.09,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Tijjani Noslin,NED,MF,Lazio,25-121,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andreas Ntoi,GRE,DF,Olympiacos,21-277,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ernest Nuamah,GHA,FW,Lyon,21-004,2003,1.9,10,5.42,6,0,2,2,0,0,0,0.00,0,0,0,0,0,0
Unai Núñez,ESP,DF,Athletic Club,27-280,1997,0.1,1,8.18,1,0,0,0,0,0,1,8.18,1,0,0,0,0,0
Lasha Odisharia,GEO,DF,FK Rīgas FS,22-013,2002,2.8,7,2.48,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Wilson Odobert,FRA,FW,Tottenham,19-343,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álvaro Odriozola,ESP,DF,Real Sociedad,28-327,1995,1.2,2,1.73,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Darius Olaru,ROU,MF,FCSB,26-247,1998,1.5,7,4.60,5,0,1,0,1,0,2,1.31,1,0,1,0,0,0
Olasagasti,ESP,MF,Real Sociedad,24-081,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paulo Oliveira,POR,DF,Braga,32-302,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sérgio Oliveira,POR,FW,Olympiacos,32-156,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samu Omorodion,ESP,FW,Porto,20-184,2004,2.8,12,4.22,7,0,1,4,0,0,1,0.35,0,0,1,0,0,0
André Onana,CMR,GK,Manchester Utd,28-217,1996,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean Onana,CMR,MF,Beşiktaş,24-302,2000,0.7,1,1.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabrice Ondoa,CMR,GK,FK Rīgas FS,28-317,1995,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jayden Oosterwolde,NED,DF,Fenerbahçe,23-193,2001,2.0,4,2.00,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Victor Orakpo,NGA,FW,Nice,18-144,2006,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gift Orban,NGA,FW,Lyon,22-111,2002,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Francisco Ortega,ARG,DF,Olympiacos,25-231,1999,2.1,4,1.89,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Bright Osayi-Samuel,NGA,DF,Fenerbahçe,26-310,1997,1.0,4,4.19,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Victor Osimhen,NGA,FW,Galatasaray,25-312,1998,1.8,12,6.67,7,0,1,3,1,0,2,1.11,2,0,0,0,0,0
Darío Osorio,CHI,MF,Midtjylland,20-286,2004,2.8,8,2.85,7,1,0,0,0,0,3,1.07,3,0,0,0,0,0
Victor Osuagwu,NGA,FW,FK Rīgas FS,20-336,2003,0.4,1,2.65,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Amine El Ouazzani,MAR,FW,Braga,23-113,2001,0.5,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Timothy Ouma,KEN,MF,Elfsborg,20-148,2004,2.9,6,2.10,4,0,0,1,0,1,1,0.35,1,0,0,0,0,0
Joris van Overeem,NED,MF,Maccabi Tel Aviv,30-157,1994,1.2,8,6.55,6,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Rome-Jayden Owusu-Oduro,NED,GK,AZ Alkmaar,20-126,2004,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mikel Oyarzabal,ESP,"FW,MF",Real Sociedad,27-198,1997,1.7,5,2.94,5,0,0,0,0,0,1,0.59,1,0,0,0,0,0
Magomed Ozdoyev,RUS,MF,PAOK,32-000,1992,1.6,6,3.65,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jon Pacheco,ESP,DF,Real Sociedad,23-302,2001,2.5,1,0.40,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Padt,NED,GK,Ludogorets,34-152,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefan Panić,SRB,MF,FK Rīgas FS,32-046,1992,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jiří Panoš,CZE,MF,Viktoria Plzeň,16-356,2007,0.6,2,3.40,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Alexandru Pantea,ROU,DF,FCSB,21-055,2003,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aitor Paredes,ESP,DF,Athletic Club,24-190,2000,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leandro Paredes,ARG,MF,Roma,30-129,1994,1.1,4,3.60,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Troy Parrott,IRL,FW,AZ Alkmaar,22-275,2002,2.7,6,2.23,5,0,0,0,1,0,1,0.37,1,0,0,0,0,0
Remko Pasveer,NED,GK,Ajax,40-363,1983,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Weslley Patati,BRA,"FW,MF",Maccabi Tel Aviv,21-035,2003,1.2,4,3.24,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Patric,ESP,DF,Lazio,31-202,1993,1.8,1,0.56,0,0,0,1,0,0,1,0.56,0,0,0,1,0,0
Gabriel Paulista,BRA,DF,Beşiktaş,33-345,1990,2.0,2,1.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Dominik Pech,CZE,MF,Slavia Prague,18-062,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedrinho,BRA,MF,Ludogorets,26-300,1998,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro,ESP,"FW,MF",Lazio,37-100,1987,2.7,10,3.64,7,2,0,1,0,0,2,0.73,2,0,0,0,0,0
Zé Pedro Figueiredo,POR,DF,Porto,27-152,1997,2.1,1,0.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lorenzo Pellegrini,ITA,MF,Roma,28-139,1996,0.5,4,8.57,2,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Luca Pellegrini,ITA,DF,Lazio,25-243,1999,3.0,3,1.00,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Peña,PER,MF,Malmö,29-038,1995,2.9,8,2.79,5,2,0,1,0,0,0,0.00,0,0,0,0,0,0
Alexandre Penetra,POR,DF,AZ Alkmaar,23-057,2001,2.9,2,0.68,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Pepê,BRA,FW,Porto,27-255,1997,2.0,3,1.48,2,0,0,1,0,0,1,0.49,1,0,0,0,0,0
Dor Peretz,ISR,MF,Maccabi Tel Aviv,29-172,1995,2.8,7,2.52,5,0,0,1,1,0,1,0.36,0,0,0,0,1,0
Nehuén Pérez,ARG,DF,Porto,24-134,2000,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Perri,BRA,GK,Lyon,26-331,1997,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandar Pešić,SRB,MF,Ferencváros,32-168,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jens Petter Hauge,NOR,FW,Bodø/Glimt,25-024,1999,3.0,14,4.68,10,1,2,0,1,0,2,0.67,1,0,1,0,0,0
Isak Pettersson,SWE,GK,Elfsborg,27-152,1997,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luis Phelipe,BRA,MF,FCSB,23-267,2001,0.5,1,2.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Oleksandr Pikhalyonok,UKR,MF,Dynamo Kyiv,27-182,1997,1.2,3,2.60,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jakub Piotrowski,POL,MF,Ludogorets,27-032,1997,1.8,3,1.66,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lorenzo Pirola,ITA,DF,Olympiacos,22-259,2002,1.6,1,0.62,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Niccolò Pisilli,ITA,MF,Roma,20-043,2004,2.0,9,4.53,6,0,0,3,0,0,1,0.50,1,0,0,0,0,0
Ernest Poku,NED,"FW,DF",AZ Alkmaar,20-282,2004,1.1,6,5.57,2,2,1,0,0,1,0,0.00,0,0,0,0,0,0
Daniel Popa,ROU,MF,FCSB,30-114,1994,0.1,2,25.71,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mihai Popescu,ROU,DF,FCSB,31-182,1993,3.0,1,0.33,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Octavian-George Popescu,ROU,FW,FCSB,21-314,2002,1.0,4,4.24,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Denys Popov,UKR,DF,Dynamo Kyiv,25-262,1999,2.0,3,1.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Porro,ESP,DF,Tottenham,25-053,1999,1.0,6,6.00,3,0,3,0,0,0,1,1.00,1,0,0,0,0,0
Beñat Prados,ESP,MF,Athletic Club,23-271,2001,1.6,1,0.62,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Alexander Prass,AUT,DF,Hoffenheim,23-163,2001,2.3,4,1.77,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Filip Prebsl,CZE,MF,Slavia Prague,21-246,2003,0.9,1,1.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Herdi Prenga,ALB,DF,FK Rīgas FS,30-066,1994,2.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Robin Pröpper,NED,DF,Rangers,31-043,1993,2.3,4,1.77,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Ivan Provedel,ITA,GK,Lazio,30-233,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lukáš Provod,CZE,MF,Slavia Prague,28-013,1996,2.2,20,9.00,17,2,0,1,0,0,2,0.90,1,1,0,0,0,0
Ahmed Qasem,SWE,"FW,MF",Elfsborg,21-116,2003,2.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Risto Radunović,MNE,DF,FCSB,32-185,1992,2.5,5,2.00,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Elías Rafn Ólafsson,ISL,GK,Midtjylland,24-239,2000,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Baba Rahman,GHA,DF,PAOK,30-126,1994,2.3,5,2.20,2,0,0,2,0,1,0,0.00,0,0,0,0,0,0
Cristian Ramírez,ECU,"DF,FW",Ferencváros,30-085,1994,2.0,2,0.99,1,0,0,0,0,1,1,0.49,1,0,0,0,0,0
Marcus Rashford,ENG,FW,Manchester Utd,27-005,1997,2.2,9,4.15,5,0,3,1,0,0,2,0.92,1,0,1,0,0,0
Milot Rashica,KVX,FW,Beşiktaş,28-130,1996,1.6,6,3.70,3,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Haruna Rasid Njie,GAM,"DF,MF",FK Rīgas FS,19-043,2005,2.2,1,0.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nicolas Raskin,BEL,MF,Rangers,23-256,2001,1.4,2,1.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christian Rasmussen,DEN,"FW,MF",Ajax,21-291,2003,1.7,6,3.53,2,0,1,0,3,0,2,1.18,0,0,0,0,2,0
Mathias Rasmussen,NOR,MF,Union SG,26-346,1997,2.7,13,4.81,7,4,0,1,0,1,0,0.00,0,0,0,0,0,0
Youri Regeer,NED,MF,Twente,21-079,2003,2.9,5,1.72,4,0,1,0,0,0,1,0.34,1,0,0,0,0,0
Álex Remiro,ESP,GK,Real Sociedad,29-226,1995,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Devyne Rensch,NED,DF,Ajax,21-292,2003,3.0,4,1.33,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Panagiotis Retsos,GRE,DF,Olympiacos,26-088,1998,2.7,2,0.74,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yuri Ribeiro,POR,DF,Braga,27-286,1997,1.1,2,1.82,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ricardinho,BRA,FW,Viktoria Plzeň,23-196,2001,0.2,2,9.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ricardo,BRA,GK,Malmö,31-261,1993,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Richarlison,BRA,FW,Tottenham,27-179,1997,0.7,3,4.29,1,0,0,0,0,2,0,0.00,0,0,0,0,0,0
Rick,BRA,FW,Ludogorets,25-064,1999,2.9,7,2.40,4,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Søren Rieks,DEN,FW,Malmö,37-212,1987,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mats Rits,BEL,MF,Anderlecht,31-110,1993,2.0,6,3.00,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Rodinei,BRA,"FW,DF",Olympiacos,32-281,1992,2.9,16,5.54,11,0,3,1,1,0,2,0.69,1,0,1,0,0,0
Kevin Rodríguez,ECU,FW,Union SG,24-246,2000,2.4,4,1.69,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alessio Romagnoli,ITA,DF,Lazio,29-298,1995,2.2,1,0.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julio Romão,BRA,MF,Qarabağ,26-221,1998,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mohamed Ali Ben Romdhane,TUN,"FW,DF",Ferencváros,25-060,1999,0.8,1,1.32,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Cristian Romero,ARG,DF,Tottenham,26-192,1998,1.0,2,2.00,2,0,0,0,0,0,1,1.00,1,0,0,0,0,0
Philippe Rommens,BEL,MF,Ferencváros,27-077,1997,2.0,4,2.00,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Bart van Rooij,NED,DF,Twente,23-163,2001,3.0,7,2.33,4,0,1,0,1,1,0,0.00,0,0,0,0,0,0
Pablo Rosario,NED,MF,Nice,27-303,1997,2.8,5,1.81,3,0,0,2,0,0,1,0.36,1,0,0,0,0,0
Otto Rosengren,SWE,MF,Malmö,21-173,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Colin Rosler,NOR,DF,Malmö,24-197,2000,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daan Rots,NED,MF,Twente,23-103,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nicolò Rovella,ITA,MF,Lazio,22-337,2001,1.8,4,2.24,4,0,0,0,0,0,2,1.12,2,0,0,0,0,0
Valentyn Rubchynskyi,UKR,"MF,FW",Dynamo Kyiv,22-264,2002,1.1,3,2.81,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniele Rugani,ITA,DF,Ajax,30-099,1994,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Georgi Rusev,BUL,FW,Ludogorets,26-126,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rwan,BRA,"FW,MF",Ludogorets,23-169,2001,1.9,3,1.57,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Noah Sadiki,COD,MF,Union SG,19-324,2004,2.6,5,1.89,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Ibrahim Sadiq,GHA,FW,AZ Alkmaar,24-182,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Umar Sadiq,NGA,FW,Real Sociedad,27-277,1997,1.5,3,2.00,3,0,0,0,0,0,2,1.33,2,0,0,0,0,0
Allan Saint-Maximin,FRA,FW,Fenerbahçe,27-238,1997,1.2,3,2.52,3,0,0,0,0,0,1,0.84,1,0,0,0,0,0
Anass Salah-Eddine,NED,"DF,MF",Twente,22-292,2002,2.9,2,0.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Saldanha,BRA,"MF,FW",Ferencváros,25-079,1999,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ulrik Saltnes,NOR,MF,Bodø/Glimt,31-361,1992,1.2,6,5.00,5,0,1,0,0,0,2,1.67,2,0,0,0,0,0
Oihan Sancet,ESP,MF,Athletic Club,24-194,2000,1.2,2,1.73,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Davinson Sánchez,COL,DF,Galatasaray,28-146,1996,3.0,3,1.00,3,0,0,0,0,0,1,0.33,1,0,0,0,0,0
Kauã Santos,BRA,GK,Eint Frankfurt,21-208,2003,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Sara,BRA,MF,Galatasaray,25-132,1999,3.0,10,3.33,7,2,0,1,0,0,1,0.33,1,0,0,0,0,0
Killian Sardella,BEL,DF,Anderlecht,22-187,2002,1.4,2,1.44,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Joan Sastre Vanrell,ESP,DF,PAOK,27-189,1997,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roberts Savaļnieks,LVA,DF,FK Rīgas FS,31-275,1993,2.0,6,3.00,2,3,0,1,0,0,0,0.00,0,0,0,0,0,0
Stefan Schwab,AUT,MF,PAOK,34-039,1990,0.7,3,4.22,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Stephan El Shaarawy,ITA,DF,Roma,32-009,1992,0.3,2,6.92,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ido Shahar,ISR,FW,Maccabi Tel Aviv,23-077,2001,0.8,3,3.86,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mykola Shaparenko,UKR,MF,Dynamo Kyiv,26-032,1998,2.0,7,3.50,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Volodymyr Shepelyev,UKR,MF,Dynamo Kyiv,27-157,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raz Shlomo,ISR,DF,Maccabi Tel Aviv,25-084,1999,3.0,6,2.00,5,0,0,1,0,0,1,0.33,1,0,0,0,0,0
Eldor Shomurodov,UZB,FW,Roma,29-129,1995,1.2,3,2.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Shola Shoretire,ENG,FW,PAOK,20-277,2004,0.1,3,33.75,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luka Silagadze,GEO,MF,FK Rīgas FS,25-198,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matheus Silva,BRA,DF,Qarabağ,27-033,1997,0.9,2,2.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rafa Silva,POR,"FW,MF",Beşiktaş,31-172,1993,2.7,13,4.81,7,2,2,1,1,0,1,0.37,1,0,0,0,0,0
Jan-Carlo Simic,SRB,DF,Anderlecht,19-187,2005,3.0,4,1.33,2,0,1,1,0,0,1,0.33,0,0,0,1,0,0
Aral Şimşir,DEN,MF,Midtjylland,22-139,2002,2.3,9,3.97,8,0,0,0,1,0,2,0.88,2,0,0,0,0,0
Issouf Sissokho,MLI,MF,Maccabi Tel Aviv,22-280,2002,2.8,4,1.44,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Fredrik Sjøvold,NOR,DF,Bodø/Glimt,21-080,2003,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ellyes Skhiri,TUN,MF,Eint Frankfurt,29-179,1995,1.3,4,3.10,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexandr Sojka,,MF,Viktoria Plzeň,21-217,2003,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dominic Solanke,ENG,"FW,MF",Tottenham,27-052,1997,1.3,4,2.98,4,0,0,0,0,0,1,0.74,1,0,0,0,0,0
Son,ESP,DF,Ludogorets,30-220,1994,3.0,6,2.03,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Matìas Soulé,ARG,"MF,FW",Roma,21-204,2003,1.2,4,3.30,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
John Souttar,SCO,DF,Rangers,28-041,1996,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Çağlar Söyüncü,TUR,DF,Fenerbahçe,28-166,1996,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anton Stach,GER,DF,Hoffenheim,25-356,1998,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marko Stamenic,NZL,"MF,FW",Olympiacos,22-260,2002,0.3,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marius Ştefănescu,ROU,FW,FCSB,26-083,1998,1.2,10,8.11,4,2,1,1,2,0,0,0.00,0,0,0,0,0,0
Sem Steijn,NED,MF,Twente,22-354,2001,2.3,4,1.75,3,0,0,0,1,0,1,0.44,1,0,0,0,0,0
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,20-068,2004,0.9,1,1.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dujon Sterling,ENG,FW,Rangers,25-012,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nemanja Stojić,SRB,DF,Maccabi Tel Aviv,26-295,1998,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mario Stroeykens,BEL,"MF,FW",Anderlecht,20-037,2004,2.4,9,3.80,9,0,0,0,0,0,2,0.85,2,0,0,0,0,0
Jens Stryger Larsen,DEN,DF,Malmö,33-258,1991,3.0,2,0.67,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Elvis Stuglis,LVA,"FW,DF",FK Rīgas FS,31-124,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luka Sučić,CRO,MF,Real Sociedad,22-058,2002,0.2,4,16.36,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
