Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Florian Krüger,GER,"FW,MF",Beerschot,25-263,1999,1.3,1,0.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Léandre Kuavita,BEL,MF,Standard Liège,20-155,2004,7.0,7,1.00,4,0,0,0,2,1,1,0.14,0,0,0,0,1,0
Sven Kums,BEL,MF,Gent,36-250,1988,4.0,16,3.98,10,6,0,0,0,0,0,0.00,0,0,0,0,0,0
Hasan Kuruçay,,DF,OH Leuven,27-063,1997,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roman Květ,CZE,"MF,FW",Dender,26-321,1997,8.2,22,2.69,14,2,0,3,3,0,1,0.12,1,0,0,0,0,0
Grejohn Kyei,FRA,FW,Charleroi,29-082,1995,3.7,13,3.47,7,0,1,3,1,1,0,0.00,0,0,0,0,0,0
Grejohn Kyei,FRA,"FW,MF",Standard Liège,29-082,1995,2.4,4,1.69,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Bram Lagae,BEL,DF,Kortrijk,20-293,2004,8.0,2,0.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hugo Lambotte,BEL,MF,Sint-Truiden,18-135,2006,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Senne Lammens,BEL,GK,Antwerp,22-118,2002,12.0,1,0.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lion Lauberbach,GER,FW,Mechelen,26-261,1998,7.3,27,3.71,21,0,3,2,1,0,3,0.41,1,0,0,1,1,0
Henry Lawrence,ENG,DF,Standard Liège,23-042,2001,6.6,9,1.37,5,0,2,0,2,0,0,0.00,0,0,0,0,0,0
Theo Leoni,BEL,"MF,DF",Anderlecht,24-195,2000,9.2,25,2.73,19,3,1,1,1,0,4,0.44,2,1,1,0,0,0
Fedde Leysen,BEL,DF,Union SG,21-116,2003,7.8,9,1.16,7,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Tobe Leysen,BEL,GK,OH Leuven,22-238,2002,12.0,2,0.17,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonas Lietaert,BEL,DF,Cercle Brugge,20-109,2004,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ridwane M'Barki,BEL,"DF,MF",Dender,30-123,1994,1.4,2,1.48,0,0,0,0,2,0,1,0.74,0,0,0,0,1,0
Kevin Mac Allister,ARG,DF,Union SG,26-361,1997,10.6,11,1.04,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Koki Machida,JPN,DF,Union SG,27-069,1997,11.0,7,0.64,7,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Nicolas Madsen,DEN,MF,Westerlo,24-230,2000,4.0,16,4.04,14,0,0,1,0,1,4,1.01,3,0,0,1,0,0
Mathieu Maertens,BEL,"FW,MF",OH Leuven,29-220,1995,8.6,19,2.22,16,0,1,2,0,0,1,0.12,1,0,0,0,0,0
Gary Magnée,BEL,"MF,DF",Cercle Brugge,25-021,1999,4.3,10,2.33,5,5,0,0,0,0,0,0.00,0,0,0,0,0,0
Mark Mampasi,UKR,DF,Kortrijk,21-235,2003,5.8,3,0.52,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
José Marsà,ESP,DF,Mechelen,22-243,2002,9.8,12,1.22,11,0,0,0,0,1,1,0.10,1,0,0,0,0,0
Ar'jany Martha,NED,"MF,DF",Beerschot,21-059,2003,4.4,6,1.44,3,0,0,0,1,2,0,0.00,0,0,0,0,0,0
Kéres Masangu,BEL,"MF,FW",Dender,24-240,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Davor Matijas,CRO,GK,Beerschot,25-071,1999,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hervé Matthys,BEL,DF,Beerschot,28-288,1996,10.1,11,1.21,9,2,0,0,0,0,3,0.33,3,0,0,0,0,0
Youssef Maziz,FRA,"MF,FW",OH Leuven,26-131,1998,7.9,44,5.60,23,17,1,2,1,0,1,0.13,1,0,0,0,0,0
Loïc Mbe Soh,FRA,DF,Beerschot,23-142,2001,5.0,5,1.25,5,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Isaac Mbenza,BEL,FW,Charleroi,28-239,1996,3.5,26,7.52,18,6,0,0,2,0,0,0.00,0,0,0,0,0,0
Mark McKenzie,USA,FW,Genk,25-251,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dire Mebude,SCO,FW,Westerlo,20-158,2004,6.0,21,3.49,8,0,7,4,1,1,2,0.33,1,0,0,0,1,0
Brandon Mechele,BEL,DF,Club Brugge,31-279,1993,12.0,8,0.67,5,0,0,2,0,1,0,0.00,0,0,0,0,0,0
Nayel Mehssatou,CHI,"MF,DF",Kortrijk,22-205,2002,8.6,16,1.86,12,0,2,0,1,1,3,0.35,2,0,1,0,0,0
Hamza Mendyl,MAR,"DF,MF",OH Leuven,27-012,1997,4.4,6,1.38,3,0,2,0,1,0,0,0.00,0,0,0,0,0,0
Billel Messaoudi,ALG,"FW,MF",Kortrijk,26-317,1997,1.4,4,2.77,0,0,3,0,1,0,0,0.00,0,0,0,0,0,0
Senna Miangue,BEL,DF,Cercle Brugge,27-271,1997,7.3,8,1.09,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Simion Michez,BEL,"DF,MF",Beerschot,22-267,2002,5.4,2,0.37,2,0,0,0,0,0,1,0.19,1,0,0,0,0,0
Simon Mignolet,BEL,GK,Club Brugge,36-241,1988,12.0,3,0.25,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alan Minda,ECU,"FW,MF",Cercle Brugge,21-172,2003,4.3,13,3.02,9,1,1,1,1,0,1,0.23,1,0,0,0,0,0
David Mindombe,BEL,DF,Sint-Truiden,23-136,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stefan Mitrović,SRB,FW,OH Leuven,22-079,2002,2.6,6,2.32,2,0,1,2,1,0,0,0.00,0,0,0,0,0,0
Stefan Mitrović,SRB,DF,Gent,34-164,1990,9.3,4,0.43,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anthony Moris,LUX,GK,Union SG,34-187,1990,12.0,4,0.33,3,1,0,0,0,0,1,0.08,0,1,0,0,0,0
Kerim Mrabti,SWE,"MF,FW",Mechelen,30-166,1994,9.1,19,2.08,18,0,0,0,1,0,3,0.33,3,0,0,0,0,0
Suphanat Mueanta,THA,"FW,MF",OH Leuven,22-092,2002,0.7,1,1.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Moussa N'Diaye,SEN,DF,Anderlecht,22-137,2002,7.5,13,1.74,10,0,0,1,2,0,1,0.13,0,0,0,0,1,0
Ignace N'Dri,CIV,"FW,DF",OH Leuven,24-006,2000,10.3,35,3.39,26,0,2,2,4,1,2,0.19,2,0,0,0,0,0
Flávio Nazinho,POR,DF,Cercle Brugge,21-105,2003,7.7,31,4.00,20,5,2,0,2,2,6,0.77,3,1,0,0,1,1
Roman Neustädter,RUS,DF,Westerlo,36-258,1988,9.0,6,0.67,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julien Ngoy,BEL,FW,Mechelen,27-000,1997,0.8,4,5.00,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Nathan Ngoy,BEL,DF,Standard Liège,21-145,2003,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adam Nhaili,BEL,"FW,MF",Sint-Truiden,19-085,2005,1.9,1,0.52,1,0,0,0,0,0,1,0.52,1,0,0,0,0,0
Ousseynou Niang,SEN,"DF,FW",Union SG,23-021,2001,2.8,4,1.40,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Casper Nielsen,DEN,MF,Club Brugge,30-187,1994,1.1,1,0.90,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Gustaf Nilsson,SWE,FW,Club Brugge,27-163,1997,8.2,22,2.68,12,0,1,9,0,0,4,0.49,2,0,0,2,0,0
Ken Nkuba,BEL,"MF,DF",Genk,22-286,2002,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Petter Nosa Dahl,NOR,"MF,FW",Mechelen,21-285,2003,1.8,7,3.99,4,0,1,1,0,1,3,1.71,1,0,1,1,0,0
Lucas Noubi,BEL,DF,Standard Liège,19-292,2005,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruny Nsimba,BEL,FW,Dender,24-211,2000,11.2,32,2.87,23,0,4,4,1,0,4,0.36,2,0,1,1,0,0
Erick Nunes,BRA,"MF,DF",Cercle Brugge,20-247,2004,4.9,10,2.06,9,0,0,1,0,0,2,0.41,1,0,0,1,0,0
Antonio Nusa,NOR,"FW,MF",Club Brugge,19-199,2005,1.8,14,7.78,12,0,2,0,0,0,2,1.11,1,0,1,0,0,0
Mardochee Nzita,BEL,"DF,FW",Charleroi,24-252,2000,0.8,4,5.22,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aiden O'Neill,AUS,MF,Standard Liège,26-121,1998,12.0,24,2.00,19,1,0,2,2,0,1,0.08,1,0,0,0,0,0
Denis Odoi,GHA,"MF,DF",Antwerp,36-159,1988,7.0,13,1.87,11,0,0,2,0,0,3,0.43,3,0,0,0,0,0
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,27-344,1996,11.8,24,2.03,22,0,0,1,1,0,3,0.25,3,0,0,0,0,0
Kazeem Olaigbe,BEL,"MF,FW",Cercle Brugge,21-305,2003,5.5,20,3.63,5,6,3,2,2,2,0,0.00,0,0,0,0,0,0
Takuma Ominami,JPN,DF,OH Leuven,26-325,1997,6.3,2,0.32,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jacob Ondrejka,SWE,"FW,MF",Antwerp,22-061,2002,10.5,51,5.24,36,9,1,2,3,0,4,0.41,2,1,0,1,0,0
Raphael Onyedika,NGA,MF,Club Brugge,23-197,2001,7.8,18,2.31,16,0,1,1,0,0,2,0.26,2,0,0,0,0,0
Ragnar Oratmangoen,IDN,"MF,DF",Dender,26-286,1998,0.9,2,2.12,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Joel Ordóñez,ECU,DF,Club Brugge,20-195,2004,6.9,5,0.72,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Emir Ortakaya,TUR,DF,Westerlo,20-133,2004,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Manuel Osifo,BEL,DF,OH Leuven,21-094,2003,2.0,2,1.00,2,0,0,0,0,0,2,1.00,2,0,0,0,0,0
Zakaria El Ouahdi,MAR,"DF,MF",Genk,22-307,2001,8.9,28,3.14,24,0,2,2,0,0,1,0.11,1,0,0,0,0,0
Aziz Ouattara,CIV,MF,Mechelen,23-303,2001,9.5,12,1.26,11,0,0,0,0,1,2,0.21,2,0,0,0,0,0
Kader Ouattara,BFA,"MF,FW",Cercle Brugge,19-160,2005,3.1,8,2.55,6,0,0,1,1,0,1,0.32,1,0,0,0,0,0
Aiham Ousou,SYR,DF,Charleroi,24-298,2000,6.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Louis Patris,BEL,DF,Anderlecht,23-148,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Louis Patris,BEL,"DF,MF",Sint-Truiden,23-148,2001,5.8,11,1.89,8,1,0,2,0,0,3,0.51,2,0,0,1,0,0
Mike Penders,BEL,GK,Genk,19-094,2005,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jérémy Pétris,FRA,DF,Charleroi,26-279,1998,10.6,28,2.65,16,3,4,2,2,1,2,0.19,1,1,0,0,0,0
Patrick Pflücke,GER,"DF,MF",Mechelen,27-338,1996,10.3,40,3.90,28,9,2,0,1,0,4,0.39,4,0,0,0,0,0
Arthur Piedfort,BEL,MF,Westerlo,19-275,2005,8.5,23,2.70,18,0,1,1,2,1,2,0.23,2,0,0,0,0,0
Lucas Pirard,BEL,GK,Kortrijk,29-237,1995,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Brian Plat,NED,"DF,MF",Beerschot,24-211,2000,8.3,4,0.49,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ewoud Pletinckx,BEL,DF,OH Leuven,24-023,2000,4.5,1,0.22,1,0,0,0,0,0,1,0.22,1,0,0,0,0,0
Boris Popović,SRB,DF,Cercle Brugge,24-250,2000,1.8,4,2.28,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dennis Praet,BEL,"MF,FW",Antwerp,30-172,1994,0.9,3,4.91,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Isaac Price,NIR,MF,Standard Liège,21-037,2003,9.7,27,2.79,22,2,0,1,1,1,2,0.21,2,0,0,0,0,0
Cameron Puertas,SUI,MF,Union SG,26-076,1998,2.2,11,4.93,5,3,2,0,1,0,0,0.00,0,0,0,0,0,0
Joedrick Pupe,BEL,DF,Dender,27-151,1997,9.2,21,2.28,15,2,0,2,2,0,5,0.54,3,0,0,2,0,0
Toon Raemaekers,BEL,DF,Mechelen,24-054,2000,10.5,10,0.95,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benito Raman,BEL,FW,Mechelen,29-361,1994,2.1,3,1.44,1,0,1,1,0,0,1,0.48,0,0,1,0,0,0
Mathias Rasmussen,NOR,MF,Union SG,26-343,1997,4.2,10,2.39,8,2,0,0,0,0,1,0.24,0,1,0,0,0,0
Christiaan Ravych,BEL,DF,Cercle Brugge,22-095,2002,11.6,9,0.77,7,1,0,0,1,0,1,0.09,1,0,0,0,0,0
Semm Renders,BEL,"DF,MF",Antwerp,16-321,2007,0.8,2,2.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tom Reyners,BEL,"MF,FW",Beerschot,24-196,2000,4.9,3,0.61,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Bryan Reynolds,USA,DF,Westerlo,23-127,2001,10.4,36,3.45,31,3,1,1,0,0,3,0.29,3,0,0,0,0,0
Federico Ricca,URU,DF,OH Leuven,29-337,1994,6.4,9,1.40,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Jaïro Riedewald,NED,MF,Antwerp,28-054,1996,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mats Rits,BEL,MF,Anderlecht,31-107,1993,9.5,18,1.89,10,4,0,1,2,1,0,0.00,0,0,0,0,0,0
Nathan Rôdes,BEL,MF,Dender,26-327,1997,11.5,6,0.52,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Rodríguez,ECU,FW,Union SG,24-243,2000,4.6,10,2.19,5,0,1,1,3,0,1,0.22,1,0,0,0,0,0
Davy Roef,BEL,GK,Gent,30-270,1994,12.0,2,0.17,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Žan Rogelj,SVN,DF,Charleroi,24-343,1999,1.4,5,3.52,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Zaid Romero,ARG,DF,Club Brugge,24-323,1999,3.9,7,1.79,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tuur Rommens,BEL,DF,Westerlo,21-221,2003,9.8,27,2.75,22,3,1,1,0,0,1,0.10,0,1,0,0,0,0
Gilles Ruyssen,BEL,DF,Dender,30-137,1994,11.5,2,0.17,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Kyriani Sabbe,BEL,DF,Club Brugge,19-286,2005,0.6,3,5.40,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Mujaid Sadick,ESP,DF,Genk,24-233,2000,11.8,6,0.51,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Noah Sadiki,COD,MF,Union SG,19-321,2004,10.4,38,3.65,31,0,2,2,3,0,2,0.19,1,0,0,0,1,0
Marwan Al Sahafi,KSA,FW,Beerschot,20-259,2004,3.7,5,1.87,3,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Matisse Samoise,BEL,"DF,MF",Gent,22-347,2001,3.3,3,0.90,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryan Sanusi,BEL,MF,Beerschot,32-302,1992,11.4,32,3.08,22,6,0,2,1,1,4,0.38,3,0,0,1,0,0
Killian Sardella,BEL,DF,Anderlecht,22-184,2002,11.0,26,2.35,22,1,1,1,0,1,0,0.00,0,0,0,0,0,0
Nikolas Sattlberger,AUT,MF,Genk,20-289,2004,6.1,13,2.14,10,0,0,3,0,0,2,0.33,2,0,0,0,0,0
Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,23-126,2001,10.3,37,3.57,20,3,6,2,4,2,3,0.29,2,0,0,0,1,0
Aurélien Scheidler,FRA,FW,Dender,26-151,1998,3.1,6,1.96,3,0,0,3,0,0,0,0.00,0,0,0,0,0,0
Joël Schingtienne,BEL,DF,OH Leuven,22-082,2002,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Rob Schoofs,BEL,MF,Mechelen,30-224,1994,11.7,45,3.85,40,0,1,4,0,0,4,0.34,4,0,0,0,0,0
Siebe Schrijvers,BEL,MF,OH Leuven,28-107,1996,6.1,23,3.75,16,1,1,2,1,2,3,0.49,2,0,0,1,0,0
Christopher Scott,GER,MF,Antwerp,22-148,2002,0.6,4,6.43,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Joaquin Seys,BEL,DF,Club Brugge,19-219,2005,9.7,21,2.17,17,2,0,1,0,1,1,0.10,1,0,0,0,0,0
Nick Shinton,BEL,GK,Beerschot,23-176,2001,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Silva,POR,DF,Kortrijk,25-293,1999,11.6,4,0.34,3,1,0,0,0,0,1,0.09,0,1,0,0,0,0
Jan-Carlo Simic,SRB,DF,Anderlecht,19-184,2005,9.0,4,0.45,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roko Simic,CRO,FW,Kortrijk,21-053,2003,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hugo Siquet,BEL,DF,Club Brugge,22-116,2002,2.6,6,2.31,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Abdoulaye Sissako,FRA,MF,Kortrijk,26-160,1998,3.0,2,0.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Michał Skóraś,POL,"FW,MF",Club Brugge,24-261,2000,3.5,18,5.06,16,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Andreas Skov Olsen,DEN,FW,Club Brugge,24-309,1999,7.2,36,5.02,28,0,4,4,0,0,3,0.42,3,0,0,0,0,0
Matte Smets,BEL,DF,Genk,20-303,2004,10.5,9,0.85,9,0,0,0,0,0,2,0.19,2,0,0,0,0,0
Milan Smits,BEL,MF,Antwerp,19-355,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jordy Soladio,BEL,FW,Dender,26-264,1998,4.1,13,3.21,10,0,0,2,1,0,0,0.00,0,0,0,0,0,0
Thibo Somers,BEL,"FW,DF",Cercle Brugge,25-231,1999,10.7,30,2.82,23,1,1,1,4,0,4,0.38,3,0,0,0,1,0
Momodou Sonko,SWE,"MF,FW",Gent,19-276,2005,0.8,2,2.54,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Yira Sor,NGA,FW,Genk,24-101,2000,6.4,31,4.83,21,0,4,4,1,1,7,1.09,4,0,2,1,0,0
Ibrahima Sory Bangoura,GUI,MF,Genk,20-302,2004,3.1,7,2.28,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Jorne Spileers,BEL,DF,Club Brugge,19-286,2005,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexandre Stanic,BEL,FW,Antwerp,19-310,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Stassin,BEL,FW,Westerlo,19-340,2004,4.5,21,4.68,16,0,2,2,1,0,5,1.11,3,0,1,1,0,0
Jarne Steuckers,BEL,FW,Genk,22-272,2002,10.9,79,7.28,58,12,3,5,1,0,7,0.64,5,1,0,0,1,0
Nikola Storm,BEL,"FW,MF",Mechelen,30-033,1994,8.1,31,3.82,26,1,1,1,1,1,7,0.86,7,0,0,0,0,0
Mario Stroeykens,BEL,"MF,FW",Anderlecht,20-034,2004,8.6,35,4.08,29,1,2,2,1,0,5,0.58,4,0,0,0,1,0
Franck Surdez,SUI,"MF,FW",Gent,22-181,2002,9.2,32,3.46,22,1,1,5,3,0,6,0.65,6,0,0,0,0,0
Bosko Sutalo,CRO,DF,Standard Liège,24-306,2000,11.3,6,0.53,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Serhiy Sydorchuk,UKR,MF,Westerlo,33-184,1991,0.3,2,6.00,2,0,0,0,0,0,1,3.00,1,0,0,0,0,0
Ross Sykes,ENG,DF,Union SG,25-221,1999,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dembo Sylla,GUI,DF,Dender,21-358,2002,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Youssuf Sylla,BEL,FW,Charleroi,21-319,2002,4.1,4,0.97,2,0,1,1,0,0,1,0.24,1,0,0,0,0,0
Tomoki Takamine,JPN,MF,Kortrijk,26-309,1997,5.3,11,2.08,8,0,0,0,3,0,1,0.19,1,0,0,0,0,0
Chemsdine Talbi,BEL,FW,Club Brugge,19-177,2005,2.1,14,6.63,12,0,2,0,0,0,2,0.95,1,0,1,0,0,0
Shogo Taniguchi,JPN,DF,Sint-Truiden,33-110,1991,9.4,9,0.96,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Henok Teklab,GER,DF,Union SG,25-352,1998,2.4,6,2.55,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0
Casper Terho,FIN,"DF,FW",Union SG,21-131,2003,4.8,15,3.10,9,3,0,3,0,0,3,0.62,2,0,0,1,0,0
Jean Thierry Lazare,CIV,"MF,FW",Union SG,26-240,1998,3.1,12,3.91,10,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Yassine Titraoui,ALG,MF,Charleroi,21-099,2003,1.5,7,4.70,5,0,0,0,2,0,1,0.67,0,0,0,0,1,0
Jordan Torunarigha,GER,DF,Gent,27-087,1997,5.6,5,0.89,4,0,0,1,0,0,2,0.36,2,0,0,0,0,0
Ahmed Touba,ALG,DF,Mechelen,26-235,1998,5.5,3,0.55,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Mamadou Traoré,MLI,DF,Union SG,22-213,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Derrick Tshimanga,BEL,DF,Beerschot,35-362,1988,8.5,7,0.93,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Antef Tsoungui,BEL,DF,OH Leuven,21-308,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Christos Tzolis,GRE,"FW,MF",Club Brugge,22-277,2002,9.6,46,4.81,34,2,2,4,3,1,2,0.21,1,0,0,0,0,1
Victor Udoh,NGA,"FW,DF",Antwerp,20-015,2004,0.9,7,10.50,3,0,2,0,2,0,1,1.50,0,0,0,0,1,0
Edgaras Utkus,LTU,"DF,MF",Cercle Brugge,24-133,2000,1.7,2,1.18,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Anthony Valencia,ECU,FW,Antwerp,21-104,2003,3.3,16,6.96,9,3,2,2,0,0,3,1.30,1,0,0,2,0,0
Jules Van Cleemput,BEL,DF,Mechelen,27-205,1997,2.6,1,0.38,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Hendrik Van Crombrugge,BEL,GK,Genk,31-186,1993,10.0,3,0.30,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Zeno Van den Bosch,BEL,DF,Antwerp,21-119,2003,12.0,9,0.82,9,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Thomas Van den Keybus,BEL,"FW,MF",Westerlo,23-191,2001,1.5,8,5.50,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Hannes Van der Bruggen,BEL,MF,Cercle Brugge,31-215,1993,8.5,15,1.77,9,4,0,2,0,0,2,0.24,0,1,0,1,0,0
Rein Van Helden,BEL,DF,Sint-Truiden,22-101,2002,11.9,7,0.59,5,0,0,2,0,0,1,0.08,0,0,0,1,0,0
Koen Van Langendonck,BEL,GK,Westerlo,35-146,1989,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jasper Van Oudenhove,BEL,"MF,DF",Dender,25-365,1998,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hans Vanaken,BEL,MF,Club Brugge,32-070,1992,11.7,41,3.50,37,1,0,3,0,0,6,0.51,5,0,0,1,0,0
Zalán Vancsa,HUN,MF,Gent,20-006,2004,0.9,1,1.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tom Vandenberghe,BEL,GK,Kortrijk,32-077,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gerard Vandeplas,BEL,FW,Antwerp,18-251,2006,0.1,1,12.86,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Zinho Vanheusden,BEL,DF,Mechelen,25-096,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Charles Vanhoutte,BEL,MF,Union SG,26-047,1998,11.2,25,2.23,17,4,1,1,1,1,0,0.00,0,0,0,0,0,0
Robert-Jan Vanwesemael,BEL,"DF,MF",Sint-Truiden,22-221,2002,6.9,11,1.60,9,0,0,0,1,1,0,0.00,0,0,0,0,0,0
Hélio Varela,CPV,"MF,DF",Gent,22-183,2002,0.7,3,4.50,3,0,0,0,0,0,1,1.50,1,0,0,0,0,0
Óscar Vargas,BEL,DF,Beerschot,18-276,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luis Vázquez,ARG,"FW,MF",Anderlecht,23-283,2001,2.7,10,3.73,8,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Thibaud Verlinden,BEL,"MF,FW",Beerschot,25-116,1999,8.8,31,3.51,23,1,3,3,0,1,2,0.23,2,0,0,0,0,0
Romeo Vermant,BEL,"FW,MF",Club Brugge,20-283,2004,2.6,9,3.45,7,0,1,0,1,0,2,0.77,1,0,0,0,1,0
Michael Verrips,NED,GK,Dender,27-335,1996,10.5,2,0.19,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yari Verschaeren,BEL,"MF,FW",Anderlecht,23-113,2001,9.0,33,3.68,24,2,1,2,4,0,4,0.45,4,0,0,0,0,0
Birger Verstraete,BEL,MF,OH Leuven,30-200,1994,9.8,26,2.66,16,7,1,0,1,1,3,0.31,1,1,1,0,0,0
Andreas Verstraeten,BEL,MF,Antwerp,18-297,2006,1.0,1,1.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jan Vertonghen,BEL,DF,Anderlecht,37-192,1987,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hugo Vetlesen,NOR,MF,Club Brugge,24-247,2000,7.8,33,4.23,27,0,1,3,0,2,3,0.38,3,0,0,0,0,0
Malcolm Viltard,FRA,MF,Dender,22-009,2002,7.5,13,1.74,9,0,0,1,3,0,2,0.27,1,0,0,1,0,0
