Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Issiaka Kamate,FRA,"FW,DF",AVS Futebol,20-076,2004,2.9,6,2.04,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Kazu,BRA,DF,Gil Vicente FC,24-213,2000,1.0,1,0.99,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Keliano,ANG,MF,Estrela,21-275,2003,2.8,6,2.16,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0
Kewin,BRA,GK,Moreirense,28-358,1995,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kikas,POR,FW,Estrela,26-030,1998,7.4,7,0.95,4,1,1,0,1,0,1,0.14,0,0,1,0,0,0
Gustavo Klismahn,BRA,MF,Santa Clara,24-329,1999,1.7,3,1.73,2,1,0,0,0,0,1,0.58,1,0,0,0,0,0
Ruben Kluivert,NED,DF,Casa Pia,23-149,2001,2.1,2,0.97,0,0,0,0,1,1,1,0.49,0,0,0,0,1,0
Koka,EGY,"FW,MF",Rio Ave,31-226,1993,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Orkun Kökçü,TUR,"MF,FW",Benfica,23-293,2000,5.4,22,4.09,15,6,0,1,0,0,3,0.56,2,1,0,0,0,0
Vladen Kovačević,BIH,GK,Sporting CP,26-189,1998,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andrian Kraev,BUL,MF,Casa Pia,25-246,1999,4.1,6,1.46,5,0,0,1,0,0,1,0.24,0,0,0,1,0,0
André Lacximicant,POR,FW,Estoril,23-151,2001,1.6,4,2.43,1,0,2,0,1,0,0,0.00,0,0,0,0,0,0
Chico Lamba,POR,DF,Arouca,21-221,2003,4.3,2,0.46,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Larra,ESP,"MF,FW",Casa Pia,26-305,1997,3.7,15,4.03,5,3,0,2,3,2,1,0.27,0,0,0,0,1,0
Leonardo Lelo,POR,"MF,DF",Casa Pia,24-201,2000,7.9,25,3.15,14,10,0,0,0,1,1,0.13,0,1,0,0,0,0
Marcos Leonardo,BRA,MF,Benfica,21-168,2003,0.9,3,3.29,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Guilherme Liberato,BRA,MF,Moreirense,23-123,2001,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Otso Liimatta,FIN,FW,Famalicão,20-099,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rúben Lima,POR,DF,Estrela,35-014,1989,0.3,2,5.81,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jérémy Livolant,FRA,FW,Casa Pia,26-282,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Danny Loader,ENG,FW,Porto,24-050,2000,4.6,2,0.44,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samuel Lobato,POR,FW,Famalicão,22-364,2001,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tom van de Looi,NED,MF,Famalicão,25-107,1999,2.5,4,1.59,3,1,0,0,0,0,1,0.40,1,0,0,0,0,0
Miguel Lopes,POR,DF,Estrela,37-303,1986,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Vasco Lopes,CPV,"MF,FW",AVS Futebol,25-045,1999,1.3,5,3.72,4,0,1,0,0,0,1,0.74,1,0,0,0,0,0
Mamadou Loum,SEN,"DF,MF",Arouca,27-292,1996,1.2,2,1.70,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonatan Lucca,BRA,MF,AVS Futebol,30-137,1994,2.3,4,1.72,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florentino Luís,POR,MF,Benfica,25-059,1999,5.9,8,1.35,8,0,0,0,0,0,2,0.34,2,0,0,0,0,0
Zé Luís,CPV,FW,AVS Futebol,33-267,1991,0.4,2,4.62,0,0,0,1,1,0,1,2.31,0,0,0,0,1,0
Luismi,EQG,FW,Moreirense,23-100,2001,7.0,12,1.70,7,0,2,2,0,1,1,0.14,0,0,0,1,0,0
Rúben Macedo,POR,"FW,MF",Nacional,28-222,1996,3.2,12,3.78,5,4,0,1,2,0,1,0.31,1,0,0,0,0,0
Tiago Machado,POR,"MF,DF",Boavista,20-198,2004,0.4,2,4.86,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Madson,BRA,FW,Moreirense,25-052,1999,6.1,18,2.95,11,4,1,0,2,0,1,0.16,0,0,0,0,1,0
Eliaquim Mangala,FRA,DF,Estoril,33-247,1991,4.3,2,0.47,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ricardo Mangas,POR,FW,Vitória,26-212,1998,3.8,6,1.59,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Nico Mantl,GER,GK,Arouca,24-254,2000,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Manuel Manu,POR,MF,Vitória,23-127,2001,1.8,8,4.36,5,0,1,2,0,0,0,0.00,0,0,0,0,0,0
Maracás,BRA,DF,Moreirense,30-173,1994,7.0,5,0.71,1,0,1,3,0,0,1,0.14,0,0,0,1,0,0
Adrián Marín,ESP,DF,Braga,27-282,1997,6.9,16,2.32,13,1,1,0,0,1,6,0.87,5,0,1,0,0,0
João Mário,POR,"FW,MF",Benfica,31-272,1993,1.7,8,4.68,5,2,0,1,0,0,0,0.00,0,0,0,0,0,0
João Mário Lopes,POR,DF,Porto,24-288,2000,3.8,19,5.06,16,0,2,1,0,0,1,0.27,1,0,0,0,0,0
Uladzislaŭ Marozaŭ,BLR,"FW,MF",Arouca,24-005,2000,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alejandro Marqués,VEN,FW,Estoril,24-074,2000,6.4,4,0.62,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0
João Marques,POR,"MF,FW",Braga,22-247,2002,0.4,2,4.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabri Martínez,ESP,FW,Braga,21-269,2003,4.2,20,4.81,17,0,2,1,0,0,3,0.72,2,0,1,0,0,0
Toni Martínez,ESP,FW,Porto,27-109,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bernardo Sousa Pereira Brites Martins,POR,"MF,FW",Moreirense,26-318,1997,1.2,7,5.83,3,3,1,0,0,0,1,0.83,1,0,0,0,0,0
Matheus,BRA,GK,Braga,32-090,1992,7.0,2,0.29,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Matias,POR,FW,Farense,35-160,1989,1.7,2,1.15,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Jordi Mboula,ESP,"FW,MF",Gil Vicente FC,25-215,1999,4.4,6,1.38,3,0,1,1,1,0,2,0.46,2,0,0,0,0,0
Yair Mena Palacios,COL,FW,AVS Futebol,24-111,2000,0.4,1,2.81,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
João Mendes,POR,FW,Vitória,29-362,1994,6.1,13,4.13,8,1,2,0,2,0,0,0.00,0,0,0,0,0,0
João Mendes,POR,DF,Vitória,24-187,2000,5.9,12,1.52,9,1,1,0,1,0,1,0.13,1,0,0,0,0,0
Joe Mendes,SWE,DF,Braga,21-291,2002,2.0,5,2.43,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Gustavo Mendonça,POR,MF,AVS Futebol,21-220,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Miguel Menino,POR,MF,Farense,21-281,2003,2.5,1,0.40,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
John Mercado,ECU,"FW,MF",AVS Futebol,22-136,2002,6.9,19,2.74,16,0,1,2,0,0,2,0.29,1,0,0,1,0,0
Mehdi Merghem,FRA,MF,Farense,27-090,1997,2.4,12,4.95,6,5,0,1,0,0,0,0.00,0,0,0,0,0,0
Bruno Messi,POR,"MF,FW",Santa Clara,28-038,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Enea Mihaj,ALB,DF,Famalicão,26-104,1998,7.5,5,0.67,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álex Millán,ESP,"FW,MF",Farense,24-345,1999,3.4,7,2.09,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Rodrigo Mora,POR,MF,Porto,17-165,2007,0.1,1,8.18,1,0,0,0,0,0,1,8.18,1,0,0,0,0,0
Morato,BRA,DF,Benfica,23-109,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paulo Moreira,POR,MF,Estrela,24-243,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Moreno,ESP,DF,Farense,23-240,2001,4.5,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hidemasa Morita,JPN,MF,Sporting CP,29-160,1995,5.7,21,3.68,20,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Moura,POR,DF,Famalicão,25-062,1999,4.0,8,2.00,7,0,0,0,0,1,1,0.25,1,0,0,0,0,0
Moura,POR,DF,Porto,25-062,1999,3.8,19,4.97,16,3,0,0,0,0,3,0.78,3,0,0,0,0,0
João Moutinho,POR,MF,Braga,38-039,1986,1.0,5,5.00,3,1,0,0,1,0,1,1.00,1,0,0,0,0,0
MT,BRA,MF,Santa Clara,23-230,2001,8.0,22,2.75,16,5,1,0,0,0,2,0.25,2,0,0,0,0,0
Jonathan Mutombo Mawesi,FRA,"DF,FW",Gil Vicente FC,22-051,2002,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nani,POR,"FW,MF",Estrela,37-335,1986,4.7,18,3.80,9,6,0,1,2,0,0,0.00,0,0,0,0,0,0
Fran Navarro,ESP,FW,Porto,26-257,1998,1.0,1,0.99,0,0,0,0,1,0,1,0.99,0,0,0,0,1,0
Christian Neiva Afonso,POR,DF,AVS Futebol,29-312,1994,7.2,20,2.76,16,1,0,0,2,1,3,0.41,3,0,0,0,0,0
Nenê,BRA,FW,AVS Futebol,41-081,1983,2.6,8,3.05,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Neto,BRA,MF,Farense,33-045,1991,4.7,9,1.92,9,0,0,0,0,0,1,0.21,1,0,0,0,0,0
Martim Neto,POR,MF,Rio Ave,21-277,2003,2.5,4,1.62,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sikou Niakaté,MLI,DF,Braga,25-099,1999,5.0,4,0.80,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Miguel Nóbrega,POR,DF,Rio Ave,24-183,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Novais,POR,MF,Rio Ave,31-099,1993,5.1,23,4.52,7,15,0,0,1,0,1,0.20,1,0,0,0,0,0
Samuel Obeng,GHA,FW,Casa Pia,27-155,1997,3.3,2,0.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Guillermo Ochoa,MEX,GK,AVS Futebol,39-096,1985,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lawrence Ofori,GHA,MF,Moreirense,26-111,1998,3.8,11,2.88,9,0,1,0,0,1,2,0.52,1,0,1,0,0,0
Nélson Oliveira,POR,FW,Vitória,33-070,1991,5.3,5,0.94,3,0,1,0,1,0,2,0.38,1,0,1,0,0,0
Paulo Oliveira,POR,DF,Braga,32-283,1992,2.0,2,1.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Talys Oliveira,BRA,DF,Farense,25-250,1999,2.8,15,5.40,7,7,0,1,0,0,0,0.00,0,0,0,0,0,0
Samu Omorodion,ESP,FW,Porto,20-165,2004,3.3,6,1.81,3,0,0,2,1,0,1,0.30,0,0,0,1,0,0
Bruno Onyemaechi,NGA,DF,Boavista,25-197,1999,7.4,7,0.94,5,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Jandro Orellana,ESP,MF,Estoril,24-071,2000,4.9,8,1.64,3,4,0,1,0,0,0,0.00,0,0,0,0,0,0
Nicolás Otamendi,ARG,DF,Benfica,36-248,1988,5.1,6,1.18,6,0,0,0,0,0,3,0.59,3,0,0,0,0,0
Amine El Ouazzani,MAR,FW,Braga,23-094,2001,3.6,7,1.91,7,0,0,0,0,0,1,0.27,1,0,0,0,0,0
Amine Oudrhiri,MAR,MF,Rio Ave,31-348,1992,6.4,8,1.25,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Renato Pantalon,CRO,DF,Rio Ave,26-356,1997,7.0,7,1.00,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Jonathan Panzo,ENG,DF,Rio Ave,23-358,2000,5.0,5,1.00,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
David Pastor,BRA,"DF,MF",Farense,24-240,2000,5.1,19,3.69,14,4,0,0,0,1,1,0.19,1,0,0,0,0,0
Patrick,BRA,DF,Rio Ave,27-136,1997,3.1,2,0.65,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Vangelis Pavlidis,GRE,FW,Benfica,25-331,1998,6.4,27,4.22,21,0,3,3,0,0,1,0.16,1,0,0,0,0,0
Zé Pedro Figueiredo,POR,DF,Porto,27-133,1997,7.0,7,1.00,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Penha,BRA,"MF,FW",Nacional,26-000,1998,2.8,6,2.10,4,1,0,0,0,1,0,0.00,0,0,0,0,0,0
Pepê,BRA,"FW,MF",Porto,27-236,1997,6.1,22,3.61,18,2,0,2,0,0,3,0.49,3,0,0,0,0,0
Pereira,POR,"FW,MF",Casa Pia,22-245,2002,1.3,4,3.00,3,0,1,0,0,0,1,0.75,1,0,0,0,0,0
Francisco Pereira,POR,MF,Estoril,22-254,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matheus Pereira,BRA,FW,Santa Clara,23-301,2000,2.1,9,4.22,7,0,0,1,0,1,3,1.41,3,0,0,0,0,0
Sebastián Pérez Cardona,COL,MF,Boavista,31-202,1993,5.5,10,1.83,8,0,0,0,1,1,1,0.18,1,0,0,0,0,0
Nehuén Pérez,ARG,DF,Porto,24-115,2000,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Petterson,BRA,"MF,FW",Estrela,20-287,2004,0.8,2,2.61,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Piazon,BRA,"MF,FW",AVS Futebol,30-271,1994,6.4,25,3.93,17,3,2,0,1,2,1,0.16,1,0,0,0,0,0
Wagner Pina,CPV,DF,Estoril,21-349,2002,5.6,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrigo Pinheiro,POR,DF,Famalicão,22-050,2002,3.0,10,3.38,7,0,1,2,0,0,1,0.34,1,0,0,0,0,0
Rodrigo Pinho,BRA,FW,Estrela,33-140,1991,4.4,5,1.15,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Alexandre Pinto,POR,"DF,FW",Arouca,26-101,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dinis Pinto,POR,DF,Moreirense,24-054,2000,1.7,5,2.98,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Jaime Pinto,POR,MF,Farense,27-019,1997,0.4,2,4.62,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Pinto,POR,MF,Gil Vicente FC,22-047,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ole Pohlmann,GER,"FW,MF",Rio Ave,23-195,2001,3.7,6,1.61,3,0,1,1,0,1,0,0.00,0,0,0,0,0,0
Carlos Ponck,CPV,"DF,MF",Moreirense,29-278,1995,1.2,2,1.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Boris Popović,SRB,DF,Arouca,24-234,2000,3.1,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Darío Poveda,ESP,"FW,MF",Farense,27-218,1997,2.9,2,0.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gianluca Prestianni,ARG,"MF,FW",Benfica,18-260,2006,3.0,12,3.94,10,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Miguel Puche García,ESP,FW,Arouca,23-170,2001,0.1,3,30.00,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Quaresma,BRA,DF,Arouca,28-056,1996,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Eduardo Quaresma,POR,DF,Sporting CP,22-229,2002,4.3,8,1.84,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Geovany Quenda,POR,"MF,DF",Sporting CP,17-170,2007,5.6,26,4.62,18,3,3,0,2,0,2,0.36,1,0,0,0,1,0
Jesús Ramírez,VEN,FW,Vitória,26-166,1998,2.7,7,2.59,3,0,0,4,0,0,1,0.37,1,0,0,0,0,0
João Rêgo,POR,FW,Benfica,19-119,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Francisco Reis Ferreira,POR,DF,Estrela,27-205,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matheus Reis,BRA,"DF,MF",Sporting CP,29-242,1995,2.8,8,2.89,7,0,1,0,0,0,2,0.72,1,0,1,0,0,0
Tiago Reis,BRA,FW,Nacional,25-064,1999,2.2,5,2.23,2,0,0,3,0,0,0,0.00,0,0,0,0,0,0
Miguel Reisinho,POR,MF,Boavista,25-191,1999,4.8,8,1.67,6,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Marco Ribeiro,POR,MF,Boavista,19-125,2005,0.4,2,4.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrigo Ribeiro,POR,FW,Sporting CP,19-172,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrigo Ribeiro,POR,FW,AVS Futebol,19-172,2005,2.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tomás Ribeiro,POR,DF,Vitória,25-170,1999,2.5,1,0.40,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yuri Ribeiro,POR,DF,Braga,27-267,1997,1.1,5,4.50,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Ricardinho,POR,FW,Santa Clara,26-072,1998,2.7,6,2.20,5,0,0,0,1,0,1,0.37,1,0,0,0,0,0
Riccieli,BRA,DF,Famalicão,26-030,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Omar Richards,ENG,"MF,DF",Rio Ave,26-245,1998,3.5,11,3.10,9,0,2,0,0,0,2,0.56,1,0,1,0,0,0
Rivaldo,,DF,Farense,24-029,2000,4.0,8,2.00,7,0,0,0,1,0,1,0.25,1,0,0,0,0,0
Pablo Roberto,BRA,"FW,MF",Casa Pia,24-338,1999,2.6,9,3.48,6,1,1,1,0,0,1,0.39,1,0,0,0,0,0
Joel Robles,ESP,GK,Estoril,34-122,1990,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matí­as Rocha,URU,DF,Arouca,23-247,2001,2.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rochinha,POR,FW,Famalicão,29-167,1995,4.7,8,1.71,3,1,2,1,0,1,0,0.00,0,0,0,0,0,0
Afonso Rodrigues,POR,FW,Famalicão,22-059,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ivo Rodrigues,POR,"FW,MF",Arouca,29-201,1995,3.6,8,2.20,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Luís Carlos Rocha Rodrigues,POR,DF,Santa Clara,38-065,1986,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rafael Rodrigues,POR,DF,AVS Futebol,22-233,2002,1.3,3,2.37,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ignacio Rodríguez,URU,DF,AVS Futebol,20-342,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-207,2000,1.2,3,2.50,2,1,0,0,0,0,2,1.67,2,0,0,0,0,0
Baptiste Roux,FRA,"DF,MF",AVS Futebol,24-326,1999,6.9,4,0.58,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alan Ruiz,ARG,"MF,FW",Estrela,31-059,1993,4.1,17,4.15,12,1,2,0,1,1,2,0.49,2,0,0,0,0,0
Gustavo sá,POR,MF,Famalicão,19-341,2004,5.7,9,1.59,5,0,1,1,2,0,2,0.35,1,0,1,0,0,0
Josué Sá,POR,DF,Gil Vicente FC,32-122,1992,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Safira,BRA,FW,Santa Clara,29-214,1995,6.1,13,2.14,9,0,0,1,2,1,2,0.33,2,0,0,0,0,0
Sala,ESP,FW,Estoril,21-160,2003,0.9,2,2.31,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Samu,POR,MF,Vitória,28-179,1996,4.1,15,3.65,6,8,0,1,0,0,0,0.00,0,0,0,0,0,0
Renato Sanches,POR,MF,Benfica,27-060,1997,0.7,3,4.15,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Caio Santana,BRA,"FW,MF",Estrela,20-209,2004,1.0,2,1.94,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aderlan Santos,BRA,DF,Rio Ave,35-191,1989,7.7,3,0.39,2,0,0,1,0,0,1,0.13,0,0,0,1,0,0
Bruno Santos,POR,FW,Farense,21-184,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Santos,BRA,"FW,MF",Nacional,25-215,1999,1.0,3,3.03,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Léo Santos,BRA,DF,Nacional,25-313,1998,2.2,1,0.45,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Nuno Santos,POR,"MF,DF",Sporting CP,29-247,1995,3.4,19,5.53,12,7,0,0,0,0,0,0.00,0,0,0,0,0,0
Nuno Santos,POR,"MF,FW",Vitória,25-229,1999,4.1,7,1.73,7,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Pedro Santos,POR,"MF,FW",Arouca,24-005,2000,2.1,2,0.97,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Pedro Santos,POR,"MF,FW",Moreirense,21-250,2003,2.0,5,2.54,2,2,0,0,1,0,0,0.00,0,0,0,0,0,0
Guilherme Schettine,BRA,FW,Moreirense,29-007,1995,1.6,6,3.75,3,0,1,0,1,1,2,1.25,1,0,1,0,0,0
Andreas Schjelderup,NOR,FW,Benfica,20-138,2004,0.2,1,5.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Telasco Segovia,VEN,MF,Casa Pia,21-198,2003,3.3,4,1.23,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Patrick Sequeira,CRC,GK,Casa Pia,25-230,1999,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Serginho,POR,"MF,FW",Santa Clara,24-321,1999,0.6,2,3.10,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Sidney,BRA,DF,Santa Clara,27-274,1997,8.0,4,0.50,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Alysson Silva,BRA,DF,Santa Clara,22-021,2002,1.8,2,1.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
António Silva,POR,DF,Benfica,20-353,2003,5.0,7,1.40,7,0,0,0,0,0,1,0.20,1,0,0,0,0,0
Gustavo da Silva,BRA,"FW,MF",Vitória,25-138,1999,1.8,5,2.74,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Joel silva,POR,"MF,DF",Boavista,21-249,2003,7.6,7,0.92,3,1,0,1,2,0,1,0.13,0,0,0,0,1,0
Luís Manuel Costa Silva,POR,MF,AVS Futebol,32-018,1992,1.0,1,0.98,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raul Silva,BRA,DF,Farense,34-348,1989,2.8,7,2.46,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tiago Silva,POR,MF,Vitória,31-137,1993,6.2,27,4.37,13,12,0,1,1,0,4,0.65,2,2,0,0,0,0
Tomás Silva,POR,"DF,MF",Boavista,18-145,2006,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David Simão,POR,MF,Arouca,34-155,1990,7.0,23,3.28,16,4,0,1,1,1,0,0.00,0,0,0,0,0,0
Sphephelo Sithole,RSA,"FW,MF",Gil Vicente FC,25-228,1999,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Filipe Soares,POR,MF,Farense,25-150,1999,2.3,2,0.88,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Lucas Soares,BRA,MF,Santa Clara,26-166,1998,4.6,6,1.30,5,0,1,0,0,0,1,0.22,1,0,0,0,0,0
Rafa Soares,POR,DF,Famalicão,29-161,1995,1.5,4,2.67,3,1,0,0,0,0,1,0.67,1,0,0,0,0,0
Djibril Soumaré,SEN,MF,Nacional,21-284,2003,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
André Sousa,POR,"MF,DF",Nacional,34-100,1990,0.6,4,6.67,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Dyego Sousa,POR,FW,Nacional,35-033,1989,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Miguel Sousa,POR,MF,Casa Pia,26-028,1998,4.3,17,3.94,13,0,0,1,2,1,0,0.00,0,0,0,0,0,0
Vasco Sousa,POR,MF,Porto,21-197,2003,3.4,8,2.34,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Gabriel Airton de Souza,BRA,FW,Moreirense,28-202,1996,4.8,9,1.86,4,0,2,2,1,0,0,0.00,0,0,0,0,0,0
Max Svensson,ESP,FW,Casa Pia,,,3.6,10,2.81,5,0,0,2,2,1,1,0.28,0,0,0,1,0,0
Morlaye Sylla,GUI,FW,Arouca,26-082,1998,6.6,20,3.02,17,0,1,2,0,0,1,0.15,1,0,0,0,0,0
Sidnei Tavares,POR,MF,Moreirense,23-018,2001,4.1,5,1.21,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Duplexe Tchamba,CMR,DF,Casa Pia,26-099,1998,3.8,5,1.33,5,0,0,0,0,0,1,0.27,1,0,0,0,0,0
João Teixeira,POR,MF,Gil Vicente FC,30-254,1994,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jorge Teixeira,POR,"DF,FW",AVS Futebol,38-051,1986,1.6,1,0.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nigel Thomas,NED,"FW,MF",Nacional,23-259,2001,3.6,11,3.10,8,2,0,0,1,0,0,0.00,0,0,0,0,0,0
Demir Tıknaz,TUR,MF,Rio Ave,20-061,2004,0.9,5,5.42,5,0,0,0,0,0,1,1.08,1,0,0,0,0,0
Tomané,POR,FW,Farense,31-360,1992,4.0,11,2.73,6,0,1,0,4,0,1,0.25,0,0,1,0,0,0
Tomé,POR,GK,Boavista,17-306,2006,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Tomé,POR,"MF,DF",Rio Ave,21-248,2003,2.1,4,1.94,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
