Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Mohamed Abdelmoneim,EGY,DF,Nice,25-281,1999,1.0,58,56,2,1,0,1,0,1,0,0,0,0,53,0,0
Ali Abdi,TUN,"MF,DF",Nice,30-324,1993,0.5,32,26,6,2,0,0,2,4,0,0,0,0,25,0,0
Taha Abdi Ali,SWE,FW,Malmö,26-130,1998,1.2,61,57,4,0,0,0,1,4,0,0,0,0,47,0,5
Jalal Abdulai,GHA,FW,Elfsborg,19-308,2005,0.9,12,12,0,0,0,0,1,0,0,0,0,0,7,0,0
Saud Abdulhamid,KSA,DF,Roma,25-113,1999,0.9,65,55,10,2,0,0,5,8,0,0,0,0,52,0,1
Abner,BRA,MF,Lyon,24-165,2000,1.0,56,46,10,1,0,0,7,5,4,4,0,0,42,0,0
Mohammad Abu Fani,ISR,MF,Ferencváros,26-195,1998,3.7,230,213,17,10,3,3,13,0,7,3,1,0,180,0,4
Emmanuel Addai,GHA,"FW,MF",Qarabağ,23-099,2001,1.2,44,40,4,0,1,2,5,3,1,0,0,0,35,0,2
Jayden Addai,NED,FW,AZ Alkmaar,19-074,2005,1.1,27,27,0,0,1,0,2,0,0,0,0,0,15,0,5
Henry Addo,SVK,FW,Maccabi Tel Aviv,21-191,2003,0.9,24,21,3,0,0,0,2,2,0,0,0,0,21,0,1
Prince Adu Kwabena,GHA,FW,Viktoria Plzeň,21-046,2003,3.5,57,56,0,0,0,0,2,0,0,0,0,0,42,1,3
Julen Agirrezabala,ESP,GK,Athletic Club,23-318,2000,4.0,114,76,38,18,0,0,0,0,0,0,0,0,79,0,0
Nayef Aguerd,MAR,DF,Real Sociedad,28-223,1996,2.5,208,200,7,6,0,6,1,0,0,0,0,0,186,1,0
Yunus Akgün,TUR,"DF,FW",Galatasaray,24-124,2000,3.8,166,151,15,0,1,0,8,15,0,0,0,0,132,0,3
Kevin Akpoguma,NGA,DF,Hoffenheim,29-203,1995,2.8,145,134,11,5,0,0,1,2,0,0,0,0,130,0,1
Chuba Akpom,ENG,FW,Ajax,29-030,1995,1.1,34,32,2,1,0,0,0,0,0,0,0,0,25,0,0
Baba Alhassan,GHA,"MF,FW",FCSB,24-310,2000,1.8,69,67,2,2,0,1,0,0,0,0,0,0,57,0,0
Mohamed Ali Cho,FRA,"FW,MF",Nice,20-294,2004,1.0,24,22,2,1,0,0,5,0,1,0,1,0,14,0,2
Dinis Almeida,POR,DF,Ludogorets,29-133,1995,3.9,149,142,7,4,0,1,0,1,0,0,0,0,122,0,0
Barış Alper Yılmaz,TUR,"DF,FW",Galatasaray,24-169,2000,3.8,172,161,10,1,1,1,26,9,0,0,0,0,129,1,3
Aurele Amenda,SUI,DF,Eint Frankfurt,21-100,2003,1.2,86,85,1,1,0,2,0,0,0,0,0,0,77,0,2
Sofyan Amrabat,MAR,MF,Fenerbahçe,28-079,1996,4.0,257,246,11,10,1,0,1,0,0,0,0,0,227,0,3
Francis Amuzu,BEL,FW,Anderlecht,25-077,1999,1.1,37,31,6,1,0,1,5,3,2,0,0,0,26,0,2
Joel Andersson,SWE,DF,Midtjylland,27-363,1996,3.8,239,190,48,12,0,1,11,31,5,3,1,0,186,1,6
Leandro Andrade,CPV,"FW,MF",Qarabağ,25-045,1999,2.2,79,78,1,1,0,0,3,0,0,0,0,0,69,0,1
Patrick Andrade,CPV,MF,Qarabağ,31-273,1993,3.1,141,138,2,1,3,0,0,1,0,0,0,0,113,1,3
Fredrik André Bjørkan,NOR,DF,Bodø/Glimt,26-079,1998,3.9,231,191,40,3,0,0,3,37,0,0,0,0,189,0,5
Valdemar Andreasen,DEN,"MF,FW",Midtjylland,19-288,2005,0.6,35,33,2,0,0,0,1,0,2,0,1,0,27,0,2
Oleksandr Andriyevskyi,UKR,MF,Dynamo Kyiv,30-136,1994,0.9,45,43,1,1,0,0,1,0,0,0,0,0,36,1,1
Angeliño,ESP,DF,Roma,27-309,1997,4.0,240,209,30,6,0,2,23,19,5,2,2,0,181,1,1
Nilson Angulo,ECU,FW,Anderlecht,21-142,2003,0.5,8,7,1,1,0,0,0,0,0,0,0,0,8,0,0
Antony,BRA,FW,Manchester Utd,24-258,2000,0.4,15,14,1,0,0,0,3,0,1,1,0,0,10,0,0
Apostolos Apostolopoulos,GRE,DF,Olympiacos,21-333,2002,0.5,21,19,2,0,0,0,3,2,0,0,0,0,16,0,0
Jon Aramburu,VEN,DF,Real Sociedad,22-108,2002,2.2,150,120,30,3,0,0,3,27,0,0,0,0,130,0,2
Bright Arrey-Mbi,GER,DF,Braga,21-227,2003,2.1,140,137,3,3,0,0,1,0,0,0,0,0,127,0,0
Tyrese Asante,NED,DF,Maccabi Tel Aviv,22-213,2002,2.0,97,81,15,4,0,0,1,11,0,0,0,0,81,1,0
Majeed Ashimeru,GHA,MF,Anderlecht,27-029,1997,0.9,67,66,1,1,1,0,0,0,0,0,0,0,61,0,2
Kristoffer Askildsen,NOR,"MF,FW",Midtjylland,23-304,2001,0.6,14,13,1,0,1,0,1,0,1,1,0,0,8,0,1
Ludwig Augustinsson,SWE,DF,Anderlecht,30-201,1994,1.0,67,59,8,0,0,0,6,7,1,0,1,0,58,0,0
Sondre Auklend,NOR,MF,Bodø/Glimt,21-151,2003,0.3,13,11,2,1,0,0,1,0,1,0,0,0,12,0,0
Nəriman Axundzadə,AZE,FW,Qarabağ,20-199,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaan Ayhan,TUR,DF,Galatasaray,29-364,1994,3.6,263,224,38,8,0,1,11,29,0,0,0,0,221,1,2
Youri Baas,NED,DF,Ajax,21-236,2003,2.8,239,229,10,6,2,3,0,0,0,0,0,0,216,0,1
William Baeten,BEL,FW,FCSB,27-275,1997,0.3,16,14,1,1,0,0,1,0,0,0,0,0,14,1,0
Michael Baidoo,GHA,FW,Elfsborg,25-178,1999,3.5,89,77,11,0,1,1,0,0,0,0,0,0,73,1,2
Nedim Bajrami,ALB,FW,Rangers,25-254,1999,3.6,117,114,3,0,3,4,5,1,2,1,0,0,94,0,5
Tiemoué Bakayoko,FRA,MF,PAOK,30-083,1994,1.3,92,90,2,2,0,0,0,0,0,0,0,0,79,0,1
Tommaso Baldanzi,ITA,MF,Roma,21-230,2003,3.1,111,106,5,3,0,0,0,1,1,0,0,0,94,0,2
Daniels Balodis,LVA,DF,FK Rīgas FS,26-151,1998,2.5,73,68,5,3,0,0,0,1,0,0,0,0,54,0,0
Leon Balogun,NGA,DF,Rangers,36-133,1988,0.7,42,40,2,2,0,0,0,0,0,0,0,0,40,0,0
Alexandru Băluță,ROU,"MF,FW",FCSB,31-056,1993,1.8,43,43,0,0,0,0,0,0,0,0,0,0,32,0,3
Melvin Bard,FRA,"MF,DF",Nice,24-002,2000,2.0,113,92,21,2,1,0,12,19,0,0,0,0,76,0,9
Abdülkerim Bardakcı,TUR,DF,Galatasaray,30-062,1994,3.9,307,292,14,9,0,2,6,4,0,0,0,0,252,1,2
Ander Barrenetxea,ESP,"FW,MF",Real Sociedad,22-317,2001,1.3,56,53,3,0,1,0,5,2,1,0,0,0,38,0,2
Connor Barron,SCO,MF,Rangers,22-071,2002,3.8,162,161,1,1,1,0,1,0,0,0,0,0,130,0,5
Michy Batshuayi,BEL,"FW,DF",Galatasaray,31-037,1993,0.5,22,21,1,0,0,0,0,0,0,0,0,0,16,0,1
Oliver Baumann,GER,GK,Hoffenheim,34-159,1990,4.0,128,102,26,7,0,0,0,0,0,0,0,0,94,0,0
Toral Bayramov,AZE,"DF,FW",Qarabağ,23-259,2001,2.2,102,86,15,1,0,2,3,14,0,0,0,0,78,1,5
Rodrigo Becão,BRA,DF,Fenerbahçe,28-294,1996,3.2,168,160,8,7,0,0,0,0,0,0,0,0,151,0,1
Mads Bech Sørensen,DEN,DF,Midtjylland,25-306,1999,4.0,255,220,35,13,2,1,5,22,0,0,0,0,206,0,3
Sheraldo Becker,SUR,"MF,FW",Real Sociedad,29-273,1995,1.0,49,49,0,0,0,0,8,0,0,0,0,0,39,0,1
Kristijan Belic,SRB,MF,AZ Alkmaar,23-228,2001,0.9,50,47,3,3,0,0,0,0,0,0,0,0,45,0,1
Saïd Benrahma,ALG,"FW,MF",Lyon,29-090,1995,1.8,63,56,6,2,2,0,4,1,1,1,0,0,46,1,1
Rodrigo Bentancur,URU,MF,Tottenham,27-136,1997,1.7,135,127,6,4,1,0,0,2,0,0,0,0,121,2,1
Yassine Benzia,ALG,"MF,FW",Qarabağ,30-061,1994,3.2,178,139,37,10,1,4,16,1,19,6,3,0,140,2,1
Yuri Berchiche,ESP,DF,Athletic Club,34-272,1990,4.0,253,211,42,5,0,6,5,37,0,0,0,0,203,0,3
Álex Berenguer,ESP,"MF,FW",Athletic Club,29-127,1995,2.1,73,56,16,5,0,0,15,3,8,5,1,0,50,1,4
Lasse Berg Johnsen,NOR,MF,Malmö,25-082,1999,3.7,269,262,7,5,2,0,3,2,0,0,0,0,231,0,5
Oliver Berg,NOR,"MF,FW",Malmö,31-072,1993,2.4,86,84,2,0,2,0,0,0,0,0,0,0,68,0,6
Patrick Berg,NOR,MF,Bodø/Glimt,26-350,1997,4.0,212,195,13,10,2,1,7,0,3,1,2,0,175,4,0
Mitchell van Bergen,NED,FW,Twente,25-073,1999,2.2,43,43,0,0,0,0,11,0,0,0,0,0,24,0,2
Steven Berghuis,NED,MF,Ajax,32-325,1991,0.3,22,22,0,0,2,0,0,0,0,0,0,0,19,0,0
Lucas Bergvall,SWE,MF,Tottenham,18-280,2006,2.4,93,88,5,0,2,1,6,1,4,2,1,0,77,0,0
Mergim Berisha,GER,FW,Hoffenheim,26-181,1998,0.6,7,6,1,0,0,0,0,1,0,0,0,0,7,0,0
Gijs Besselink,NED,MF,Twente,20-145,2004,1.2,31,30,1,1,1,0,0,0,0,0,0,0,25,0,0
Raul Bicalho,BRA,DF,Ferencváros,25-198,1999,1.0,38,35,3,3,0,1,0,0,0,0,0,0,30,0,0
Kristian Bilovar,UKR,DF,Dynamo Kyiv,23-277,2001,2.8,110,107,3,3,0,0,0,0,0,0,0,0,98,0,0
Daniel Birligea,ROU,FW,FCSB,24-203,2000,3.6,75,66,9,0,0,0,0,0,0,0,0,0,58,0,0
Tom Bischof,GER,MF,Hoffenheim,19-133,2005,3.8,227,197,27,7,2,1,25,0,20,7,9,0,181,3,6
Yves Bissouma,MLI,MF,Tottenham,28-070,1996,2.8,175,165,9,9,1,1,0,0,0,0,0,0,151,1,1
Jeremie Boga,CIV,"MF,FW",Nice,27-310,1997,1.5,63,61,2,0,0,0,4,0,2,2,0,0,55,0,0
Hugo Bolin,SWE,"FW,DF",Malmö,21-107,2003,2.9,118,115,3,0,0,0,8,3,0,0,0,0,91,0,5
Moïse Bombito,CAN,DF,Nice,24-223,2000,4.0,223,214,9,2,0,1,0,2,0,0,0,0,201,0,0
Ruben van Bommel,NED,FW,AZ Alkmaar,20-097,2004,2.1,77,71,6,1,1,0,2,5,0,0,0,0,59,0,2
Hendrik Bonmann,GER,GK,Ludogorets,30-291,1994,2.0,86,64,22,3,0,0,0,0,0,0,0,0,57,0,0
Gonçalo Borges,POR,FW,Porto,23-224,2001,0.7,24,24,0,0,0,0,4,0,0,0,0,0,19,0,1
Kady Borges,BRA,"FW,MF",Ferencváros,28-190,1996,2.7,93,79,12,0,2,0,11,2,9,6,2,0,64,2,4
Jan Bořil,CZE,DF,Slavia Prague,33-302,1991,3.0,232,198,33,7,0,3,4,26,0,0,0,0,187,1,2
Erik Botheim,NOR,"FW,MF",Malmö,24-303,2000,3.2,81,76,5,0,0,0,1,2,0,0,0,0,67,0,0
Endre Botka,HUN,DF,Ferencváros,30-075,1994,1.2,56,53,3,1,0,0,5,2,0,0,0,0,47,0,1
Badredine Bouanani,ALG,"MF,FW",Nice,19-336,2004,2.0,70,68,1,0,0,0,2,0,1,0,0,0,59,1,1
Hicham Boudaoui,ALG,MF,Nice,25-046,1999,1.8,74,72,2,2,2,2,1,0,0,0,0,0,62,0,0
Sofiane Boufal,MAR,"MF,FW",Union SG,31-052,1993,0.4,11,9,2,1,0,0,1,0,1,1,0,0,7,0,1
Maksym Braharu,UKR,"MF,FW",Dynamo Kyiv,22-110,2002,0.4,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0
Brandon,ESP,FW,PAOK,29-278,1995,0.7,17,14,3,0,0,0,0,0,0,0,0,0,10,0,0
Pedro Bravo,COL,MF,Midtjylland,19-348,2004,0.7,29,28,0,0,0,0,0,0,0,0,0,0,26,1,0
Volodymyr Brazhko,UKR,MF,Dynamo Kyiv,22-290,2002,3.2,156,153,3,3,0,1,1,0,0,0,0,0,130,0,4
Brian Brobbey,NED,FW,Ajax,22-281,2002,2.4,50,50,0,0,0,0,1,0,0,0,0,0,37,0,0
Bruma,POR,"FW,MF",Braga,30-015,1994,3.3,134,122,12,2,2,4,1,7,2,0,0,0,105,0,4
Max Bruns,NED,DF,Twente,22-002,2002,3.0,152,144,8,3,0,0,0,0,0,0,0,0,139,0,1
Sondre Brunstad Fet,NOR,MF,Bodø/Glimt,27-296,1997,1.8,58,55,2,1,0,0,1,1,0,0,0,0,47,1,3
Jacob Bruun Larsen,DEN,"FW,MF",Hoffenheim,26-050,1998,1.5,35,35,0,0,0,0,0,0,0,0,0,0,24,0,2
Ibrahim Buhari,NGA,DF,Elfsborg,23-031,2001,4.0,116,110,5,1,0,0,4,4,0,0,0,0,74,1,1
Adam Buksa,POL,FW,Midtjylland,28-119,1996,2.0,41,40,1,0,0,1,1,0,0,0,0,0,22,0,5
Marius Bülter,GER,"DF,FW",Hoffenheim,31-224,1993,1.3,40,38,2,0,1,0,4,1,0,0,0,0,27,0,2
Onur Bulut,TUR,"DF,FW",Beşiktaş,30-206,1994,0.4,33,32,1,0,0,0,3,1,0,0,0,0,31,0,1
Fabijan Buntić,CRO,GK,Qarabağ,27-258,1997,1.0,13,10,3,0,0,0,0,0,0,0,0,0,11,0,0
Christian Burgess,ENG,DF,Union SG,33-032,1991,3.9,187,179,8,7,0,0,0,1,0,0,0,0,152,0,1
Busanello,BRA,DF,Malmö,26-010,1998,4.0,316,243,73,9,2,0,24,58,6,0,6,0,229,0,15
Heorhiy Bushchan,UKR,GK,Dynamo Kyiv,30-161,1994,3.0,99,82,16,3,0,0,0,0,0,0,0,0,69,1,0
Jack Butland,ENG,GK,Rangers,31-243,1993,4.0,131,96,33,13,0,0,0,0,0,0,0,0,92,2,0
Zico Buurmeester,NED,MF,AZ Alkmaar,22-154,2002,1.1,38,35,1,0,0,0,1,0,1,0,1,0,25,2,0
Vitaliy Buyalskyi,UKR,MF,Dynamo Kyiv,31-307,1993,0.4,7,5,2,0,0,0,2,0,2,2,0,0,6,0,0
Marcin Bułka,POL,GK,Nice,25-035,1999,4.0,136,112,24,5,0,1,0,0,0,0,0,0,114,0,0
Cadu,BRA,DF,Viktoria Plzeň,27-092,1997,3.7,150,128,21,3,1,0,9,18,0,0,0,0,110,1,7
Duje Ćaleta-Car,CRO,DF,Lyon,28-052,1996,3.0,195,185,10,8,0,0,1,0,0,0,0,0,174,0,1
Aguibou Camara,GUI,"FW,MF",Ludogorets,23-172,2001,1.0,40,39,1,1,0,0,2,0,0,0,0,0,34,0,0
Issiaga Camara,GUI,MF,Nice,19-280,2005,0.5,18,18,0,0,0,1,0,0,0,0,0,0,16,0,0
Mohamed Camara,GUI,MF,PAOK,27-254,1997,3.5,189,182,7,4,0,3,1,1,0,0,0,0,163,0,2
Maxence Caqueret,FRA,MF,Lyon,24-267,2000,1.9,123,118,4,3,0,0,1,0,0,0,0,0,104,1,4
David Carmo,ANG,DF,Olympiacos,25-112,1999,3.9,196,188,7,7,2,6,1,0,0,0,0,0,156,1,0
Vitor Carvalho,BRA,MF,Braga,27-165,1997,2.1,116,115,1,1,1,2,1,0,0,0,0,0,94,0,4
Casemiro,BRA,MF,Manchester Utd,32-259,1992,2.4,144,139,5,4,2,0,3,1,0,0,0,0,120,0,1
Valentín Castellanos,ARG,FW,Lazio,26-036,1998,2.3,46,42,3,0,0,0,2,0,0,0,0,0,26,1,3
Denil Castillo,ECU,MF,Midtjylland,20-229,2004,2.6,73,73,0,0,0,0,1,0,0,0,0,0,55,0,0
Jonny Castro,ESP,DF,PAOK,30-250,1994,2.8,162,136,26,1,0,2,2,25,0,0,0,0,137,0,8
Alessio Castro-Montes,BEL,DF,Union SG,27-175,1997,2.0,94,80,13,2,0,0,15,6,5,4,1,0,62,1,6
Brayan Ceballos,COL,DF,Dynamo Kyiv,23-168,2001,0.2,24,23,1,1,0,0,0,0,0,0,0,0,23,0,0
Zeki Çelik,TUR,DF,Roma,27-265,1997,3.8,326,300,24,7,0,2,11,17,0,0,0,0,272,2,6
Václav Černý,CZE,FW,Rangers,27-022,1997,3.3,101,92,9,2,1,0,8,1,6,3,2,0,65,0,3
Lukáš Červ,CZE,MF,Viktoria Plzeň,23-212,2001,3.0,110,103,7,0,0,1,5,1,0,0,0,0,82,0,4
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,21-346,2002,0.8,37,34,3,0,0,0,3,0,3,1,2,0,27,0,3
Fyodor Chalov,RUS,"FW,DF",PAOK,26-212,1998,2.0,51,48,3,0,0,1,1,0,0,0,0,0,37,0,2
Arthur Chaves,BRA,DF,Hoffenheim,23-284,2001,1.9,58,56,2,2,0,0,0,0,0,0,0,0,49,0,1
Rayan Cherki,FRA,"MF,FW",Lyon,21-083,2003,2.8,169,144,24,3,6,0,17,4,15,4,8,0,122,1,3
Edward Chilufya,ZAM,FW,Midtjylland,25-052,1999,1.4,22,20,2,0,1,0,0,0,0,0,0,0,15,0,1
Chiquinho,POR,MF,Olympiacos,29-112,1995,3.4,107,91,14,5,1,0,12,0,6,2,3,0,65,2,6
Vlad Chiricheș,ROU,DF,FCSB,34-360,1989,1.0,87,86,1,0,1,2,0,1,0,0,0,0,85,0,1
Ivaylo Chochev,BUL,MF,Ludogorets,31-264,1993,2.2,63,61,2,2,0,0,0,0,0,0,0,0,51,0,1
Tomáš Chorý,CZE,FW,Slavia Prague,29-287,1995,2.0,42,41,1,0,0,0,3,0,0,0,0,0,22,0,1
Anders Christiansen,DEN,"FW,MF",Malmö,34-153,1990,2.7,125,113,11,4,2,0,7,0,4,4,0,0,102,1,2
Mojmir Chytil,CZE,FW,Slavia Prague,25-193,1999,2.0,27,26,1,0,0,0,0,0,0,0,0,0,15,0,1
Ibrahim Cissé,SEN,DF,Ferencváros,28-190,1996,3.6,177,175,2,2,0,1,1,0,0,0,0,0,158,0,2
Eldar Ćivić,BIH,"DF,FW",Ferencváros,28-164,1996,1.6,80,67,11,2,0,0,9,9,0,0,0,0,61,2,4
Jordy Clasie,NED,MF,AZ Alkmaar,33-134,1991,2.7,154,145,8,5,0,0,1,0,0,0,0,0,136,1,3
Jonathan Clauss,FRA,"MF,DF",Nice,32-044,1992,3.3,192,162,28,3,0,1,28,18,7,2,3,0,138,2,5
Avishay Cohen,ISR,DF,Maccabi Tel Aviv,29-142,1995,0.2,22,20,2,0,0,0,1,2,0,0,0,0,15,0,1
Omar Colley,GAM,DF,PAOK,32-015,1992,3.0,193,176,16,7,1,2,0,1,0,0,0,0,171,1,1
Nnamdi Collins,GER,DF,Eint Frankfurt,20-303,2004,1.1,48,35,13,1,0,0,0,12,0,0,0,0,37,0,0
Colin Coosemans,BEL,GK,Anderlecht,32-097,1992,4.0,149,123,26,7,0,0,0,0,0,0,0,0,110,0,0
Diogo Costa,POR,GK,Porto,25-050,1999,4.0,157,127,30,7,0,1,0,0,0,0,0,0,125,0,0
Costinha,POR,DF,Olympiacos,24-227,2000,2.8,148,108,39,2,0,0,9,37,0,0,0,0,107,1,3
Valentin Crețu,ROU,DF,FCSB,35-311,1989,2.0,82,66,16,3,0,0,3,13,0,0,0,0,63,0,2
Bryan Cristante,ITA,"MF,DF",Roma,29-250,1995,2.5,176,170,4,4,1,1,0,0,0,0,0,0,145,2,1
Elvin Cəfərquliyev,AZE,DF,Qarabağ,24-013,2000,2.9,183,153,29,1,0,0,12,28,0,0,0,0,145,1,7
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,20-272,2004,0.5,15,15,0,0,0,0,1,0,0,0,0,0,10,0,1
Johan Dahlin,SWE,GK,Malmö,38-061,1986,2.5,62,32,30,5,0,0,0,0,0,0,0,0,49,0,0
Mahmoud Dahoud,GER,MF,Eint Frankfurt,28-312,1996,3.2,151,148,3,2,2,0,4,0,1,1,0,0,129,0,1
Diogo Dalot,POR,DF,Manchester Utd,25-235,1999,3.7,213,187,26,4,1,0,5,22,0,0,0,0,185,0,1
Dante,BRA,DF,Nice,41-021,1983,2.7,215,209,6,5,0,6,4,1,0,0,0,0,185,0,2
Osher Davida,ISR,FW,Maccabi Tel Aviv,23-264,2001,2.0,73,62,11,2,0,0,9,4,5,2,2,0,54,0,4
Ofir Davidzada,ISR,DF,Maccabi Tel Aviv,33-187,1991,2.0,88,71,16,2,0,0,2,14,0,0,0,0,71,1,3
Ben Davies,WAL,DF,Tottenham,31-198,1993,4.0,268,259,7,2,0,1,2,3,0,0,0,0,236,2,3
Joyskim Dawa,CMR,DF,FCSB,28-213,1996,3.0,157,149,8,8,0,0,0,0,0,0,0,0,138,0,2
Kamiel Van De Perre,BEL,MF,Union SG,20-270,2004,0.1,11,10,1,0,0,0,0,1,0,0,0,0,8,0,1
Tristan Degreef,BEL,"MF,FW",Anderlecht,19-294,2005,1.9,66,61,5,2,0,0,3,3,0,0,0,0,50,0,5
Maxim Dekker,NED,DF,AZ Alkmaar,20-201,2004,1.9,66,61,5,5,0,0,0,0,0,0,0,0,62,0,0
Fisayo Dele-Bashiru,NGA,MF,Lazio,23-276,2001,2.4,94,94,0,0,0,0,3,0,0,0,0,0,89,0,2
Yusuf Demir,AUT,MF,Galatasaray,21-159,2003,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Kerem Demirbay,GER,"MF,DF",Galatasaray,31-128,1993,0.6,50,48,2,1,0,0,4,0,1,0,1,0,43,0,1
Branco van den Boomen,NED,MF,Ajax,29-110,1995,2.6,185,172,12,5,0,3,12,1,6,3,2,0,158,1,0
Leander Dendoncker,BEL,"DF,MF",Anderlecht,29-207,1995,2.0,192,182,10,6,0,0,0,2,0,0,0,0,182,0,2
Rémy Descamps,FRA,GK,Lyon,28-136,1996,1.0,41,34,7,3,0,0,0,0,0,0,0,0,27,0,0
Kiril Despodov,BUL,FW,PAOK,27-363,1996,1.5,65,50,15,3,1,1,27,0,12,1,10,0,42,0,3
Cyriel Dessers,NGA,FW,Rangers,29-336,1994,3.6,49,43,6,0,0,0,0,0,0,0,0,0,31,0,2
Ersin Destanoğlu,TUR,GK,Beşiktaş,23-312,2001,2.0,65,45,20,5,0,0,0,0,0,0,0,0,45,0,0
Boulaye Dia,SEN,"FW,MF",Lazio,27-358,1996,2.2,53,51,2,0,2,1,0,0,0,0,0,0,44,0,2
Amad Diallo,CIV,FW,Manchester Utd,22-120,2002,2.4,85,82,3,0,1,1,4,1,2,1,0,0,70,0,1
Ousmane Diao,SEN,DF,Midtjylland,20-153,2004,4.0,229,222,7,6,0,0,0,0,0,0,0,0,203,0,2
Mahamadou Diawara,FRA,"MF,FW",Lyon,19-265,2005,0.3,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
Dénes Dibusz,HUN,GK,Ferencváros,33-358,1990,4.0,117,88,29,9,0,0,0,0,0,0,0,0,99,0,0
Junior Dina Ebimbe,FRA,"MF,FW",Eint Frankfurt,23-353,2000,2.1,86,84,1,0,0,0,4,1,0,0,0,0,65,1,2
Mohamed Diomandé,CIV,MF,Rangers,23-009,2001,3.5,121,119,2,1,0,0,3,1,0,0,0,0,102,0,5
Sofiane Diop,FRA,"FW,MF",Nice,24-152,2000,1.7,76,57,19,9,1,0,18,1,8,4,4,0,47,0,4
Álvaro djaló,ESP,FW,Athletic Club,25-084,1999,1.6,31,27,4,0,0,0,5,0,3,1,2,0,20,0,1
Tiago Djaló,POR,DF,Porto,24-213,2000,1.9,116,111,4,1,0,1,0,0,0,0,0,0,112,1,0
Alexander Djiku,GHA,DF,Fenerbahçe,30-091,1994,2.0,132,121,11,3,0,2,1,6,0,0,0,0,116,0,0
Franculino Djú,GNB,FW,Midtjylland,20-133,2004,1.9,27,26,0,0,1,0,0,0,0,0,0,0,21,1,2
Kasper Dolberg,DEN,"FW,MF",Anderlecht,27-033,1997,2.0,38,38,0,0,0,1,1,0,0,0,0,0,34,0,0
Oscar Dorley,LBR,MF,Slavia Prague,26-112,1998,4.0,163,160,3,2,0,0,1,1,0,0,0,0,135,0,2
David Doudera,CZE,DF,Slavia Prague,26-161,1998,2.0,122,98,23,5,0,0,11,15,3,0,2,0,82,1,3
Artem Dovbyk,UKR,FW,Roma,27-140,1997,2.2,36,33,3,0,0,0,0,0,0,0,0,0,25,0,3
Kieran Dowell,ENG,MF,Rangers,27-029,1997,0.5,18,16,2,1,0,0,0,0,0,0,0,0,14,0,1
Radu Drăgușin,ROU,DF,Tottenham,22-279,2002,2.1,130,123,7,6,1,0,0,0,0,0,0,0,108,0,1
Tim Drexler,GER,DF,Hoffenheim,19-247,2005,0.5,22,22,0,0,0,1,0,0,0,0,0,0,19,0,0
Anders Dreyer,DEN,"FW,MF",Anderlecht,26-190,1998,2.8,138,120,17,6,1,0,16,1,8,6,0,0,97,1,0
Kwadwo Duah,SUI,FW,Ludogorets,27-258,1997,2.8,51,44,7,0,1,0,0,0,0,0,0,0,35,0,0
Deroy Duarte,CPV,MF,Ludogorets,25-127,1999,2.2,74,69,3,3,0,0,0,0,0,0,0,0,56,2,0
Vladyslav Dubinchak,UKR,DF,Dynamo Kyiv,26-130,1998,2.2,171,148,23,2,0,0,11,21,0,0,0,0,147,0,4
Sampson Dweh,LBR,DF,Viktoria Plzeň,23-029,2001,2.8,143,116,25,3,0,3,2,22,0,0,0,0,110,2,0
Paulo Dybala,ARG,"MF,FW",Roma,30-359,1993,1.0,73,70,2,0,1,2,1,1,1,0,0,0,65,1,1
Edin Džeko,BIH,FW,Fenerbahçe,38-236,1986,1.6,46,41,5,0,1,1,0,1,0,0,0,0,32,0,2
Malcolm Edjouma,FRA,MF,FCSB,28-031,1996,2.4,109,106,2,2,1,0,1,0,0,0,0,0,84,1,1
Samuel Edozie,ENG,FW,Anderlecht,21-285,2003,1.6,54,52,2,0,0,0,6,2,0,0,0,0,42,0,1
Carel Eiting,NED,MF,Twente,26-271,1998,0.3,12,9,3,2,0,0,3,0,1,0,1,0,9,0,0
Hugo Ekitike,FRA,FW,Eint Frankfurt,22-141,2002,1.7,53,52,0,0,4,0,3,0,0,0,0,0,39,1,2
Aritz Elustondo,ESP,DF,Real Sociedad,30-225,1994,1.3,95,90,5,0,0,0,1,5,0,0,0,0,79,0,0
Youssef En-Nesyri,MAR,"FW,MF",Fenerbahçe,27-160,1997,2.8,39,34,5,0,0,1,0,0,0,0,0,0,27,0,0
Christian Eriksen,DEN,MF,Manchester Utd,32-268,1992,3.2,173,146,26,6,0,0,21,2,17,4,12,0,139,1,2
Runar Espejord,NOR,FW,Bodø/Glimt,28-256,1996,0.2,4,3,1,0,0,0,0,0,0,0,0,0,2,0,0
Stephen Eustáquio,CAN,MF,Porto,27-323,1996,2.5,142,134,8,2,0,0,4,2,4,2,0,0,126,0,0
Jonny Evans,NIR,DF,Manchester Utd,36-310,1988,1.1,85,80,5,3,0,0,0,0,0,0,0,0,80,0,0
Håkon Evjen,NOR,MF,Bodø/Glimt,24-268,2000,3.7,126,123,3,1,1,1,2,2,0,0,0,0,107,0,4
