Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Otso Liimatta,FIN,"MF,FW",Famalicão,20-115,2004,0.3,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
Rúben Lima,POR,DF,Estrela,35-030,1989,1.3,74,60,14,9,0,1,7,3,2,1,0,0,53,0,0
Jérémy Livolant,FRA,"MF,FW",Casa Pia,26-298,1998,0.1,4,3,1,0,0,1,1,0,1,0,0,0,1,0,0
Danny Loader,ENG,"FW,MF",Porto,24-066,2000,5.3,140,134,5,1,1,0,2,1,0,0,0,0,112,1,3
Samuel Lobato,POR,FW,Famalicão,23-014,2001,0.5,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0
Tom van de Looi,NED,MF,Famalicão,25-123,1999,2.5,168,161,7,4,0,0,1,3,0,0,0,0,133,0,4
Miguel Lopes,POR,DF,Estrela,37-319,1986,4.0,228,214,12,12,0,4,0,0,0,0,0,0,197,2,0
Vasco Lopes,CPV,"MF,FW",AVS Futebol,25-061,1999,1.8,71,66,4,0,0,0,4,3,1,0,0,0,59,1,1
Mamadou Loum,SEN,"DF,MF",Arouca,27-308,1996,1.4,59,50,8,4,0,1,0,0,0,0,0,0,51,1,0
Jonatan Lucca,BRA,MF,AVS Futebol,30-153,1994,2.8,124,122,2,1,1,1,3,0,1,0,1,0,107,0,2
Florentino Luís,POR,MF,Benfica,25-075,1999,5.9,361,357,4,4,1,5,1,0,0,0,0,0,317,0,5
Zé Luís,CPV,FW,AVS Futebol,33-283,1991,1.2,30,24,6,1,0,0,0,0,0,0,0,0,22,0,1
Luismi,EQG,FW,Moreirense,23-116,2001,7.4,89,80,7,0,0,0,1,0,0,0,0,0,51,2,2
Rúben Macedo,POR,FW,Nacional,28-238,1996,4.0,76,66,10,4,2,0,27,0,6,4,2,0,44,0,6
Tiago Machado,POR,"MF,DF",Boavista,20-214,2004,0.5,18,17,0,0,0,0,2,0,0,0,0,0,13,1,0
Madson,BRA,FW,Moreirense,25-068,1999,6.8,173,154,18,5,1,0,20,2,11,7,2,0,111,1,3
Eliaquim Mangala,FRA,DF,Estoril,33-263,1991,4.3,204,193,10,6,0,1,1,0,0,0,0,0,176,1,0
Ricardo Mangas,POR,FW,Vitória,26-228,1998,3.8,73,70,3,0,1,0,7,3,0,0,0,0,57,0,0
Nico Mantl,GER,GK,Arouca,24-270,2000,9.0,334,254,79,9,0,0,0,0,0,0,0,0,263,1,1
Manuel Manu,POR,MF,Vitória,23-143,2001,2.0,114,110,3,3,0,1,2,0,0,0,0,0,87,1,0
Maracás,BRA,DF,Moreirense,30-189,1994,7.2,297,290,6,6,0,0,0,0,0,0,0,0,257,1,1
Adrián Marín,ESP,DF,Braga,27-298,1997,6.9,541,453,86,10,1,2,13,76,0,0,0,0,440,2,6
João Mário,POR,"FW,MF",Benfica,31-288,1993,1.7,103,94,9,4,2,1,10,1,4,0,3,0,84,0,3
João Mário Lopes,POR,DF,Porto,24-304,2000,3.9,242,210,31,6,6,1,16,25,0,0,0,0,198,1,9
Uladzislaŭ Marozaŭ,BLR,"FW,MF",Arouca,24-021,2000,1.1,22,19,3,0,0,0,1,0,0,0,0,0,11,0,4
Alejandro Marqués,VEN,FW,Estoril,24-090,2000,7.4,75,66,9,0,1,0,0,0,0,0,0,0,53,0,3
João Marques,POR,"MF,FW",Braga,22-263,2002,0.4,17,17,0,0,0,0,2,0,0,0,0,0,12,0,0
Gabri Martínez,ESP,"FW,DF",Braga,21-285,2003,4.7,204,194,9,1,3,2,8,6,2,0,0,0,153,1,10
Toni Martínez,ESP,FW,Porto,27-125,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardo Sousa Pereira Brites Martins,POR,"MF,FW",Moreirense,26-334,1997,1.9,101,93,8,3,1,2,6,2,2,0,2,0,78,0,3
Matheus,BRA,GK,Braga,32-106,1992,8.0,285,212,73,25,0,1,0,0,0,0,0,0,217,0,0
Marco Matias,POR,FW,Farense,35-176,1989,1.7,52,39,13,1,0,0,8,8,4,1,2,0,31,0,1
Jordi Mboula,ESP,"FW,MF",Gil Vicente FC,25-231,1999,5.2,124,121,3,1,0,1,6,2,0,0,0,0,92,0,2
Tobías Medina,ARG,MF,Rio Ave,20-244,2004,0.3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Yair Mena Palacios,COL,FW,AVS Futebol,24-127,2000,0.4,3,1,2,0,0,0,0,0,0,0,0,0,3,0,0
João Mendes,POR,FW,Vitória,30-012,1994,6.3,101,95,6,1,0,0,18,1,4,2,1,0,76,0,1
João Mendes,POR,DF,Vitória,24-203,2000,6.9,552,463,88,14,1,4,29,74,0,0,0,0,420,1,12
Joe Mendes,SWE,DF,Braga,21-307,2002,2.0,134,107,27,1,0,0,8,26,0,0,0,0,110,0,1
Gustavo Mendonça,POR,MF,AVS Futebol,21-236,2003,0.2,9,7,1,0,0,0,1,0,1,1,0,0,6,1,0
Miguel Menino,POR,MF,Farense,21-297,2003,3.3,74,72,2,2,0,0,5,0,0,0,0,0,47,0,3
John Mercado,ECU,"FW,MF",AVS Futebol,22-152,2002,7.4,134,131,3,0,0,0,21,0,0,0,0,0,82,0,8
Mehdi Merghem,FRA,MF,Farense,27-106,1997,2.6,75,61,14,1,1,1,15,3,9,7,1,0,54,0,3
Bruno Messi,POR,"MF,FW",Santa Clara,28-054,1996,0.1,10,8,2,0,0,0,6,0,2,2,0,0,2,0,1
Enea Mihaj,ALB,DF,Famalicão,26-120,1998,8.5,492,466,26,14,0,11,0,2,0,0,0,0,392,0,3
Álex Millán,ESP,"FW,MF",Farense,24-361,1999,4.0,47,47,0,0,0,0,0,0,0,0,0,0,29,0,4
Cezary Miszta,POL,GK,Rio Ave,23-003,2001,1.0,39,27,12,3,0,0,0,0,0,0,0,0,27,0,0
Rodrigo Mora,POR,MF,Porto,17-181,2007,0.4,22,22,0,0,0,0,1,0,0,0,0,0,14,0,1
Morato,BRA,DF,Benfica,23-125,2001,1.0,74,73,1,1,0,0,0,0,0,0,0,0,67,0,2
Paulo Moreira,POR,MF,Estrela,24-259,2000,1.2,32,30,2,1,0,0,1,0,1,1,0,0,25,0,2
Marco Moreno,ESP,DF,Farense,23-256,2001,4.6,140,132,7,6,0,1,0,0,0,0,0,0,111,1,0
Hidemasa Morita,JPN,MF,Sporting CP,29-176,1995,6.6,398,392,6,6,0,3,4,0,0,0,0,0,350,0,6
Moura,POR,DF,Famalicão,25-078,1999,4.0,189,142,46,5,0,1,13,41,0,0,0,0,144,1,6
Moura,POR,DF,Porto,25-078,1999,4.8,294,242,51,6,1,0,21,43,2,2,0,0,237,1,9
João Moutinho,POR,MF,Braga,38-055,1986,1.3,96,79,16,3,1,1,7,2,10,3,4,0,77,1,0
MT,BRA,"MF,DF",Santa Clara,23-246,2001,9.0,457,359,94,10,2,4,14,80,4,4,0,0,332,4,14
Jonathan Mutombo,FRA,DF,Gil Vicente FC,22-067,2002,0.6,36,31,5,0,0,0,2,5,0,0,0,0,29,0,0
Nani,POR,"FW,MF",Estrela,37-351,1986,4.7,224,191,31,13,5,2,22,7,11,5,3,0,162,2,3
Fran Navarro,ESP,FW,Porto,26-273,1998,1.0,14,13,1,0,0,0,0,0,0,0,0,0,13,0,0
Christian Neiva Afonso,POR,DF,AVS Futebol,29-328,1994,8.2,382,293,86,7,1,2,23,76,3,1,2,0,260,3,5
Nenê,BRA,FW,AVS Futebol,41-097,1983,2.6,56,51,5,0,1,3,1,0,0,0,0,0,35,0,0
Neto,BRA,MF,Farense,33-061,1991,5.5,220,204,15,8,1,5,3,3,1,1,0,0,175,1,8
Martim Neto,POR,MF,Rio Ave,21-293,2003,2.5,129,116,10,6,1,1,3,0,4,3,0,0,102,3,2
Sikou Niakaté,MLI,DF,Braga,25-115,1999,6.0,403,388,13,11,1,0,2,2,0,0,0,0,350,2,4
Miguel Nóbrega,POR,DF,Rio Ave,24-199,2000,1.0,42,42,0,0,0,0,1,0,0,0,0,0,35,0,0
João Novais,POR,MF,Rio Ave,31-115,1993,5.6,302,253,48,19,0,5,40,2,27,9,17,0,224,1,5
Samuel Obeng,GHA,FW,Casa Pia,27-171,1997,3.3,39,36,2,0,0,0,0,0,0,0,0,0,26,1,2
Guillermo Ochoa,MEX,GK,AVS Futebol,39-112,1985,5.0,132,85,46,8,0,0,0,0,0,0,0,0,93,1,0
Lawrence Ofori,GHA,MF,Moreirense,26-127,1998,4.8,217,206,11,11,1,3,0,0,0,0,0,0,186,0,4
Nélson Oliveira,POR,FW,Vitória,33-086,1991,6.3,86,72,14,0,1,0,6,0,0,0,0,0,64,0,4
Paulo Oliveira,POR,DF,Braga,32-299,1992,2.9,172,166,6,6,0,0,1,0,0,0,0,0,138,0,2
Talys Oliveira,BRA,DF,Farense,25-266,1999,2.8,149,111,37,6,0,1,26,29,2,2,0,0,94,1,2
Samu Omorodion,ESP,FW,Porto,20-181,2004,4.3,63,61,2,0,4,1,0,0,0,0,0,0,54,0,1
Bruno Onyemaechi,NGA,DF,Boavista,25-213,1999,8.4,292,263,28,5,0,2,21,23,0,0,0,0,200,1,6
Jandro Orellana,ESP,MF,Estoril,24-087,2000,5.6,228,201,27,13,0,2,16,0,14,6,4,1,188,0,6
Nicolás Otamendi,ARG,DF,Benfica,36-264,1988,6.1,421,407,12,6,0,2,0,1,0,0,0,0,386,2,1
Amine El Ouazzani,MAR,FW,Braga,23-110,2001,4.1,81,77,3,0,0,1,0,0,0,0,0,0,60,1,4
Amine Oudrhiri,MAR,MF,Rio Ave,31-364,1992,6.4,316,303,12,11,1,3,2,1,0,0,0,0,284,1,4
Renato Pantalon,CRO,DF,Rio Ave,27-006,1997,7.7,387,361,25,18,0,1,4,6,0,0,0,0,336,1,2
Jonathan Panzo,ENG,DF,Rio Ave,24-008,2000,5.3,288,273,14,9,0,1,2,5,0,0,0,0,251,1,2
David Pastor,BRA,"DF,MF",Farense,24-256,2000,6.1,273,186,86,7,1,2,17,79,0,0,0,0,216,1,8
Patrick,BRA,DF,Rio Ave,27-152,1997,4.1,212,192,19,13,1,3,3,6,0,0,0,0,164,1,8
Vangelis Pavlidis,GRE,FW,Benfica,25-347,1998,7.1,190,175,13,0,5,1,1,1,0,0,0,0,141,2,5
Zé Pedro Figueiredo,POR,DF,Porto,27-149,1997,7.3,550,543,7,5,3,1,3,1,0,0,0,0,471,0,3
Daniel Penha,BRA,"MF,FW",Nacional,26-016,1998,3.7,135,116,19,7,2,2,14,3,7,4,1,0,94,0,4
Pepê,BRA,"FW,MF",Porto,27-252,1997,7.1,246,219,26,1,5,2,17,11,11,9,1,0,189,1,15
Pereira,POR,"FW,MF",Casa Pia,22-261,2002,1.3,16,16,0,0,0,0,3,0,0,0,0,0,11,0,1
Francisco Pereira,POR,MF,Estoril,22-270,2002,0.1,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
Matheus Pereira,BRA,FW,Santa Clara,23-317,2000,2.1,72,69,2,0,2,0,7,2,0,0,0,0,42,1,3
Sebastián Pérez Cardona,COL,MF,Boavista,31-218,1993,6.5,273,254,17,17,3,2,0,0,0,0,0,0,218,2,4
Nehuén Pérez,ARG,DF,Porto,24-131,2000,4.7,314,304,10,7,0,1,0,0,0,0,0,0,285,0,0
Petterson,BRA,"MF,FW",Estrela,20-303,2004,0.8,35,34,1,0,0,0,2,0,1,0,0,0,27,0,2
Lucas Piazon,BRA,"MF,FW",AVS Futebol,30-287,1994,7.4,297,263,33,12,0,0,25,3,18,9,8,0,247,1,5
Wagner Pina,CPV,DF,Estoril,21-365,2002,6.6,263,204,59,4,0,4,9,55,0,0,0,0,202,0,7
Rodrigo Pinheiro,POR,DF,Famalicão,22-066,2002,3.0,145,118,27,4,0,1,5,23,0,0,0,0,112,0,3
Rodrigo Pinho,BRA,FW,Estrela,33-156,1991,4.6,56,52,4,0,0,1,1,0,0,0,0,0,35,0,1
Alexandre Pinto,POR,"DF,FW",Arouca,26-117,1998,0.1,14,13,1,0,0,0,1,1,0,0,0,0,12,0,0
Dinis Pinto,POR,DF,Moreirense,24-070,2000,2.7,138,110,27,2,0,1,12,25,0,0,0,0,102,1,1
Jaime Pinto,POR,MF,Farense,27-035,1997,0.4,6,6,0,0,0,0,1,0,0,0,0,0,5,0,1
João Pinto,POR,MF,Gil Vicente FC,22-063,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ole Pohlmann,GER,"FW,MF",Rio Ave,23-211,2001,4.2,92,75,16,5,0,0,10,0,10,4,3,0,66,1,2
Carlos Ponck,CPV,DF,Moreirense,29-294,1995,2.2,137,136,1,1,0,0,0,0,0,0,0,0,118,0,1
Boris Popović,SRB,DF,Arouca,24-250,2000,4.1,293,274,19,9,0,0,1,0,0,0,0,0,272,0,1
Darío Poveda,ESP,"FW,MF",Farense,27-234,1997,3.3,46,42,4,1,0,2,1,0,0,0,0,0,28,0,0
Gianluca Prestianni,ARG,"MF,FW",Benfica,18-276,2006,3.0,114,106,6,0,0,0,8,4,2,0,1,0,86,2,4
Miguel Puche García,ESP,FW,Arouca,23-186,2001,0.2,18,18,0,0,0,0,2,0,0,0,0,0,15,0,0
Quaresma,BRA,DF,Arouca,28-072,1996,0.7,54,47,7,2,0,0,7,5,0,0,0,0,42,0,0
Eduardo Quaresma,POR,DF,Sporting CP,22-245,2002,4.3,363,353,10,6,2,0,0,3,0,0,0,0,341,0,4
Geovany Quenda,POR,"MF,DF",Sporting CP,17-186,2007,6.4,331,256,74,10,3,1,31,49,15,7,1,0,260,1,6
Jesús Ramírez,VEN,FW,Vitória,26-182,1998,2.7,38,35,3,0,1,0,3,0,0,0,0,0,24,0,2
Guilherme Ramos,POR,DF,Santa Clara,27-083,1997,0.3,8,6,2,2,0,0,0,0,0,0,0,0,3,0,0
João Rêgo,POR,FW,Benfica,19-135,2005,0.1,8,7,1,0,0,0,2,1,0,0,0,0,4,0,1
Francisco Reis Ferreira,POR,DF,Estrela,27-221,1997,3.0,158,148,9,8,0,2,0,1,0,0,0,0,130,1,3
Matheus Reis,BRA,"DF,MF",Sporting CP,29-258,1995,2.8,259,250,9,2,0,1,1,7,0,0,0,0,239,0,1
Tiago Reis,BRA,FW,Nacional,25-080,1999,2.3,30,28,2,0,1,0,0,0,0,0,0,0,18,0,0
Miguel Reisinho,POR,MF,Boavista,25-207,1999,5.8,177,166,10,1,2,2,5,3,1,0,1,0,132,1,4
Marco Ribeiro,POR,MF,Boavista,19-141,2005,0.4,27,26,0,0,0,0,1,0,0,0,0,0,19,1,0
Rodrigo Ribeiro,POR,FW,Sporting CP,19-188,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo Ribeiro,POR,FW,AVS Futebol,19-188,2005,3.0,52,45,6,0,0,0,2,1,0,0,0,0,26,1,1
Tomás Ribeiro,POR,DF,Vitória,25-186,1999,2.5,118,114,4,3,0,0,1,1,0,0,0,0,108,0,1
Yuri Ribeiro,POR,DF,Braga,27-283,1997,2.1,185,162,22,1,0,0,8,21,0,0,0,0,156,1,2
Ricardinho,POR,"FW,MF",Santa Clara,26-088,1998,3.0,79,75,4,2,2,0,4,2,0,0,0,0,55,0,3
Riccieli,BRA,DF,Famalicão,26-046,1998,0.5,21,19,2,2,0,0,0,0,0,0,0,0,16,0,0
Omar Richards,ENG,"DF,MF",Rio Ave,26-261,1998,4.5,171,129,39,2,1,1,5,37,0,0,0,0,137,3,5
Rivaldo,,DF,Farense,24-045,2000,4.0,200,152,47,2,1,3,16,45,0,0,0,0,135,1,7
Pablo Roberto,BRA,"FW,MF",Casa Pia,24-354,1999,2.6,69,65,4,1,3,1,4,0,2,1,0,0,50,0,4
Joel Robles,ESP,GK,Estoril,34-138,1990,8.0,260,145,114,28,0,1,0,0,0,0,0,0,165,1,1
Matí­as Rocha,URU,DF,Arouca,23-263,2001,2.9,234,227,6,5,0,2,0,0,0,0,0,0,216,1,2
Rochinha,POR,FW,Famalicão,29-183,1995,5.4,114,86,27,8,0,2,22,2,17,9,6,0,76,1,2
Afonso Rodrigues,POR,FW,Famalicão,22-075,2002,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ivo Rodrigues,POR,"MF,FW",Arouca,29-217,1995,4.6,159,144,14,6,0,0,10,1,4,0,3,0,120,1,2
Luís Carlos Rocha Rodrigues,POR,DF,Santa Clara,38-081,1986,7.0,285,275,7,7,0,1,0,0,0,0,0,0,231,3,0
Rafael Rodrigues,POR,DF,AVS Futebol,22-249,2002,1.3,75,62,13,0,0,0,4,13,0,0,0,0,49,0,2
Ignacio Rodríguez,URU,DF,AVS Futebol,20-358,2003,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-223,2000,1.2,86,82,3,1,0,0,4,0,2,2,0,0,68,1,4
Baptiste Roux,FRA,"DF,MF",AVS Futebol,24-342,1999,7.9,361,347,14,11,0,2,2,0,0,0,0,0,314,0,3
Alan Ruiz,ARG,"MF,FW",Estrela,31-075,1993,4.1,231,204,27,10,4,1,19,5,10,7,1,0,164,0,2
Gustavo sá,POR,MF,Famalicão,19-357,2004,6.1,214,206,7,5,1,6,14,2,0,0,0,0,146,1,11
Josué Sá,POR,DF,Gil Vicente FC,32-138,1992,0.4,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0
Safira,BRA,FW,Santa Clara,29-230,1995,6.2,133,116,15,1,1,0,0,0,0,0,0,0,81,2,5
Sala,ESP,FW,Estoril,21-176,2003,0.9,25,25,0,0,0,2,1,0,0,0,0,0,21,0,1
Samu,POR,MF,Vitória,28-195,1996,5.1,194,164,28,9,1,0,28,2,16,7,8,0,138,2,4
Renato Sanches,POR,MF,Benfica,27-076,1997,0.9,85,79,6,4,0,6,1,2,0,0,0,0,75,0,0
Caio Santana,BRA,"FW,MF",Estrela,20-225,2004,1.0,32,28,3,1,0,0,0,2,0,0,0,0,22,1,0
Aderlan Santos,BRA,DF,Rio Ave,35-207,1989,8.7,410,384,20,19,0,1,0,1,0,0,0,0,357,6,1
Bruno Santos,POR,FW,Farense,21-200,2003,0.2,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0
Gabriel Santos,BRA,"FW,MF",Nacional,25-231,1999,1.0,16,16,0,0,0,0,0,0,0,0,0,0,10,0,0
Léo Santos,BRA,DF,Nacional,25-329,1998,2.2,81,78,2,2,0,1,0,0,0,0,0,0,67,1,1
Nuno Santos,POR,"MF,DF",Sporting CP,29-263,1995,3.9,275,231,44,3,0,3,39,25,16,0,14,0,223,0,7
Nuno Santos,POR,"MF,FW",Vitória,25-245,1999,5.1,179,166,11,5,1,5,14,4,1,0,0,0,132,2,3
Pedro Santos,POR,"MF,FW",Arouca,24-021,2000,2.3,140,128,12,7,0,0,5,2,2,0,1,0,119,0,1
Pedro Santos,POR,"MF,FW",Moreirense,21-266,2003,2.0,49,38,11,3,0,0,7,2,5,4,1,0,36,0,1
Guilherme Schettine,BRA,FW,Moreirense,29-023,1995,2.5,41,36,5,0,1,0,1,1,0,0,0,0,26,0,2
Andreas Schjelderup,NOR,FW,Benfica,20-154,2004,0.4,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Telasco Segovia,VEN,MF,Casa Pia,21-214,2003,3.3,162,156,6,4,0,3,0,0,0,0,0,0,131,0,7
Patrick Sequeira,CRC,GK,Casa Pia,25-246,1999,8.0,259,176,82,11,0,0,0,0,0,0,0,0,153,1,0
Serginho,POR,"MF,FW",Santa Clara,24-337,1999,0.6,47,44,3,2,0,0,0,0,1,0,0,0,37,0,0
Sidney,BRA,DF,Santa Clara,27-290,1997,9.0,428,370,57,22,0,13,6,35,0,0,0,0,326,1,6
Alysson Silva,BRA,DF,Santa Clara,22-037,2002,1.8,110,104,5,4,0,4,0,1,0,0,0,0,99,1,0
António Silva,POR,DF,Benfica,21-003,2003,5.0,362,351,11,6,0,2,0,5,0,0,0,0,332,0,2
Gustavo da Silva,BRA,"FW,MF",Vitória,25-154,1999,1.8,37,36,1,0,0,0,11,1,0,0,0,0,21,0,6
Joel silva,POR,"MF,FW",Boavista,21-265,2003,8.6,248,221,25,8,2,1,21,13,3,2,0,0,181,2,5
Luís Manuel Costa Silva,POR,MF,AVS Futebol,32-034,1992,1.0,26,26,0,0,0,0,1,0,0,0,0,0,21,0,0
Raul Silva,BRA,DF,Farense,34-364,1989,3.8,129,121,8,7,0,1,1,0,0,0,0,0,111,0,2
Tiago Silva,POR,MF,Vitória,31-153,1993,7.2,508,443,64,32,4,8,43,3,29,14,11,0,420,1,5
Tomás Silva,POR,"DF,MF",Boavista,18-161,2006,0.4,12,9,3,0,0,0,1,3,0,0,0,0,6,0,0
David Simão,POR,MF,Arouca,34-171,1990,7.8,475,435,39,23,4,3,19,1,15,10,2,0,403,1,4
Sphephelo Sithole,RSA,"FW,MF",Gil Vicente FC,25-244,1999,0.6,20,20,0,0,0,0,0,0,0,0,0,0,19,0,0
Filipe Soares,POR,MF,Farense,25-166,1999,2.3,58,56,2,1,0,0,1,0,0,0,0,0,47,0,0
Lucas Soares,BRA,MF,Santa Clara,26-182,1998,4.7,164,137,27,1,0,0,13,26,0,0,0,0,110,0,11
Rafa Soares,POR,DF,Famalicão,29-177,1995,2.5,144,116,28,1,0,0,17,23,4,1,3,0,101,0,4
Djibril Soumaré,SEN,MF,Nacional,21-300,2003,1.0,27,27,0,0,0,0,0,0,0,0,0,0,21,0,1
André Sousa,POR,"MF,DF",Nacional,34-116,1990,0.6,27,25,2,1,0,0,1,0,1,1,0,0,23,0,0
Dyego Sousa,POR,FW,Nacional,35-049,1989,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Miguel Sousa,POR,MF,Casa Pia,26-044,1998,4.3,185,176,9,2,1,0,11,2,3,2,1,0,138,0,5
Vasco Sousa,POR,MF,Porto,21-213,2003,3.4,140,133,6,3,1,0,1,0,3,0,0,0,120,1,4
Gabriel Airton de Souza,BRA,FW,Moreirense,28-218,1996,5.2,86,84,1,0,0,0,4,1,0,0,0,0,57,1,3
Jerry St. Juste,NED,DF,Sporting CP,28-014,1996,0.2,20,20,0,0,0,0,0,0,0,0,0,0,20,0,0
Max Svensson,ESP,"FW,MF",Casa Pia,,,4.5,81,74,7,0,0,1,5,3,0,0,0,0,52,0,2
Morlaye Sylla,GUI,FW,Arouca,26-098,1998,7.4,254,245,8,2,1,3,9,3,1,0,0,0,203,1,6
Sidnei Tavares,POR,MF,Moreirense,23-034,2001,4.3,115,109,5,5,0,1,0,0,0,0,0,0,100,1,0
Duplexe Tchamba,CMR,DF,Casa Pia,26-115,1998,3.8,192,171,21,14,0,1,2,4,0,0,0,0,137,0,0
João Teixeira,POR,MF,Gil Vicente FC,30-270,1994,0.5,28,24,3,2,0,1,2,0,1,0,1,0,20,1,1
Jorge Teixeira,POR,"DF,FW",AVS Futebol,38-067,1986,1.6,50,48,2,2,0,1,0,0,0,0,0,0,40,0,0
Nigel Thomas,NED,"FW,MF",Nacional,23-275,2001,4.6,90,87,3,0,1,2,16,0,3,3,0,0,55,0,8
Demir Tıknaz,TUR,MF,Rio Ave,20-077,2004,1.9,101,97,2,2,1,2,0,0,0,0,0,0,88,2,2
Tomané,POR,FW,Farense,32-010,1992,4.0,67,59,7,1,0,0,3,2,0,0,0,0,39,1,1
Tomé,POR,GK,Boavista,17-322,2006,2.0,48,10,37,11,0,0,0,0,0,0,0,0,14,1,0
João Tomé,POR,"MF,DF",Rio Ave,21-264,2003,2.9,100,72,28,2,0,1,7,26,0,0,0,0,68,0,1
Mirko Topić,SRB,MF,Famalicão,23-271,2001,8.8,433,413,20,20,0,9,2,0,0,0,0,0,383,0,6
Diogo Travassos,POR,DF,Estrela,20-216,2004,3.3,174,114,60,11,0,3,5,49,0,0,0,0,115,0,2
Alfonso Trezza,URU,"FW,MF",Arouca,25-133,1999,4.9,82,76,6,0,1,0,11,1,0,0,0,0,58,0,2
Francisco Trincão,POR,"FW,MF",Sporting CP,24-309,1999,8.5,289,280,9,2,4,3,15,3,4,2,0,0,229,0,7
Anatolii Trubin,UKR,GK,Benfica,23-093,2001,8.0,185,134,50,11,0,0,0,0,0,0,0,0,167,1,0
Ulisses,BRA,DF,Nacional,25-035,1999,5.7,238,229,9,9,0,2,0,0,0,0,0,0,211,0,1
Alan Varela,ARG,MF,Porto,23-121,2001,8.6,605,552,52,28,6,2,22,1,21,5,11,0,534,1,8
Bruno Varela,CPV,GK,Vitória,29-364,1994,9.0,288,192,94,31,0,1,0,0,0,0,0,0,235,2,0
Nilton Varela,POR,"DF,MF",Estrela,23-161,2001,7.8,327,253,72,11,0,1,23,61,0,0,0,0,221,2,17
Danilo Veiga,POR,"DF,MF",Estrela,22-038,2002,6.4,335,238,96,16,1,1,18,79,1,1,0,0,253,1,8
Eric Veiga,LUX,"MF,FW",AVS Futebol,27-258,1997,1.6,27,24,2,2,0,0,4,0,0,0,0,0,14,1,1
Jhon Velásquez,COL,"FW,MF",Farense,29-184,1995,0.2,13,9,4,2,0,0,3,0,2,1,1,0,6,0,2
Ricardo Velho,POR,GK,Farense,26-074,1998,9.0,293,189,102,16,0,3,0,0,0,0,0,0,194,2,1
Frederico Venâncio,POR,DF,Santa Clara,31-272,1993,8.7,432,413,18,18,0,7,1,0,0,0,0,0,368,1,1
Paulo Victor,BRA,"DF,MF",Farense,23-203,2001,0.8,52,42,10,0,0,1,2,9,0,0,0,0,40,0,2
Fabio Vieira,POR,"FW,MF",Porto,24-156,2000,1.2,56,54,2,2,0,0,5,0,0,0,0,0,42,0,1
Gabriel Vieira,BRA,"FW,MF",Santa Clara,22-225,2002,8.0,173,131,40,9,1,3,26,14,14,6,7,0,103,2,7
Mikel Villanueva,VEN,DF,Vitória,31-202,1993,5.0,333,325,8,7,0,3,0,1,0,0,0,0,301,0,4
Marcos Vinicios Sorriso,BRA,FW,Famalicão,23-253,2001,5.3,139,129,10,1,0,2,15,0,9,1,6,0,78,0,4
Vinícius,BRA,"FW,MF",Santa Clara,25-179,1999,6.3,114,114,0,0,0,0,6,0,0,0,0,0,83,0,3
Bernardo Vital,POR,MF,Estoril,23-309,2000,0.3,11,10,1,1,0,0,0,0,0,0,0,0,9,0,1
Zé Vitor,BRA,DF,Nacional,23-267,2001,8.0,367,346,19,17,1,4,0,2,0,0,0,0,285,2,0
Marious Vrousai,GRE,"MF,DF",Rio Ave,26-123,1998,8.0,372,291,75,8,2,4,22,61,6,3,3,0,268,6,11
Ilija Vukotić,MNE,MF,Boavista,25-300,1999,6.4,181,168,10,2,0,1,3,1,2,2,0,0,126,3,1
Wendell,BRA,DF,Porto,31-105,1993,0.3,18,17,1,0,0,0,2,0,1,1,0,0,15,0,0
Weverson,BRA,DF,Arouca,24-120,2000,3.1,108,85,23,2,0,2,9,21,0,0,0,0,80,0,2
Xeka,POR,MF,Estoril,29-358,1994,1.4,51,47,4,4,0,0,1,0,0,0,0,0,40,0,1
Güven Yalçın,TUR,"FW,MF",Arouca,25-289,1999,1.9,33,29,4,0,1,0,5,0,0,0,0,0,19,0,2
Zaydou Youssouf,FRA,MF,Famalicão,25-114,1999,8.5,386,349,35,32,4,14,14,0,3,3,0,0,322,2,4
Yassir Zabiri,MAR,"FW,MF",Famalicão,19-253,2005,0.5,16,13,3,2,0,0,4,0,1,1,0,0,9,0,1
Rodrigo Zalazar,URU,"MF,FW",Braga,25-082,1999,4.0,203,170,31,12,0,3,34,5,14,3,8,0,148,2,6
Vinícius Zanocelo,BRA,MF,Estoril,23-277,2001,9.0,400,388,10,9,0,2,3,1,0,0,0,0,343,2,5
