Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Tobe Leysen,BEL,GK,OH Leuven,22-238,2002,12.0,490,367,122,29,0,0,0,0,0,0,0,0,364,1,0
Jonas Lietaert,BEL,DF,Cercle Brugge,20-109,2004,0.6,23,18,5,0,0,0,1,5,0,0,0,0,16,0,0
Ridwane M'Barki,BEL,"DF,MF",Dender,30-123,1994,1.4,54,49,5,0,0,0,7,5,0,0,0,0,32,0,6
Kevin Mac Allister,ARG,DF,Union SG,26-361,1997,10.6,671,529,141,10,2,0,4,102,0,0,0,0,545,1,7
Koki Machida,JPN,DF,Union SG,27-069,1997,11.0,622,567,52,16,1,0,2,35,0,0,0,0,508,3,2
Nicolas Madsen,DEN,MF,Westerlo,24-230,2000,4.0,151,138,11,7,0,3,3,2,0,0,0,0,106,2,8
Mathieu Maertens,BEL,"FW,MF",OH Leuven,29-220,1995,8.6,169,156,11,0,3,2,10,3,0,0,0,0,113,2,5
Gary Magnée,BEL,"MF,DF",Cercle Brugge,25-021,1999,4.3,187,133,54,6,0,1,34,29,19,4,13,0,101,0,6
Mark Mampasi,UKR,DF,Kortrijk,21-235,2003,5.8,207,174,33,3,0,1,3,30,0,0,0,0,134,0,3
José Marsà,ESP,DF,Mechelen,22-243,2002,9.8,643,624,19,7,0,15,4,12,0,0,0,0,539,0,8
Ar'jany Martha,NED,"MF,DF",Beerschot,21-059,2003,4.4,229,185,44,4,0,0,5,40,0,0,0,0,179,0,6
Kéres Masangu,BEL,"MF,FW",Dender,24-240,2000,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Davor Matijas,CRO,GK,Beerschot,25-071,1999,7.0,261,221,40,14,0,0,0,0,0,0,0,0,212,0,0
Hervé Matthys,BEL,DF,Beerschot,28-288,1996,10.1,601,552,49,25,0,1,17,1,11,8,3,0,513,0,6
Youssef Maziz,FRA,"MF,FW",OH Leuven,26-131,1998,7.9,358,290,63,18,4,4,53,2,40,14,21,0,247,5,8
Loïc Mbe Soh,FRA,DF,Beerschot,23-142,2001,5.0,159,154,5,2,0,3,0,0,0,0,0,0,134,0,0
Isaac Mbenza,BEL,FW,Charleroi,28-239,1996,3.5,182,156,26,7,0,2,32,4,15,4,7,0,138,0,6
Mark McKenzie,USA,FW,Genk,25-251,1999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dire Mebude,SCO,FW,Westerlo,20-158,2004,6.0,164,157,7,1,0,1,12,5,0,0,0,0,119,0,5
Brandon Mechele,BEL,DF,Club Brugge,31-279,1993,12.0,1016,987,28,16,0,8,0,1,0,0,0,0,909,1,4
Nayel Mehssatou,CHI,"MF,DF",Kortrijk,22-205,2002,8.6,325,298,27,18,1,8,10,9,0,0,0,0,247,0,15
Hamza Mendyl,MAR,"DF,MF",OH Leuven,27-012,1997,4.4,174,148,25,4,1,0,9,21,0,0,0,0,134,1,8
Billel Messaoudi,ALG,"FW,MF",Kortrijk,26-317,1997,1.4,29,27,0,0,0,0,3,0,0,0,0,0,12,2,2
Senna Miangue,BEL,DF,Cercle Brugge,27-271,1997,7.3,295,246,48,1,0,0,3,47,0,0,0,0,169,1,2
Simion Michez,BEL,"DF,MF",Beerschot,22-267,2002,5.4,216,166,49,6,0,1,8,43,0,0,0,0,169,1,9
Simon Mignolet,BEL,GK,Club Brugge,36-241,1988,12.0,509,417,92,15,0,0,0,0,0,0,0,0,440,0,0
Alan Minda,ECU,"FW,MF",Cercle Brugge,21-172,2003,4.3,108,96,11,0,1,0,8,2,3,0,3,0,64,1,5
David Mindombe,BEL,DF,Sint-Truiden,23-136,2001,1.0,33,33,0,0,0,1,0,0,0,0,0,0,28,0,1
Stefan Mitrović,SRB,FW,OH Leuven,22-079,2002,2.6,87,78,8,0,0,1,9,6,2,2,0,0,61,1,7
Stefan Mitrović,SRB,DF,Gent,34-164,1990,9.3,497,475,22,17,0,5,0,0,0,0,0,0,452,0,2
Anthony Moris,LUX,GK,Union SG,34-187,1990,12.0,367,289,75,32,0,1,0,0,0,0,0,0,262,3,0
Kerim Mrabti,SWE,"MF,FW",Mechelen,30-166,1994,9.1,308,299,9,2,0,1,8,2,0,0,0,0,251,0,8
Suphanat Mueanta,THA,"FW,MF",OH Leuven,22-092,2002,0.7,15,13,2,0,0,0,1,1,0,0,0,0,9,0,1
Moussa N'Diaye,SEN,DF,Anderlecht,22-137,2002,7.5,460,388,72,12,2,1,16,60,0,0,0,0,395,0,10
Ignace N'Dri,CIV,"FW,DF",OH Leuven,24-006,2000,10.3,236,215,20,0,0,2,22,13,0,0,0,0,165,1,23
Flávio Nazinho,POR,DF,Cercle Brugge,21-105,2003,7.7,386,265,119,10,1,3,60,88,21,3,18,0,244,2,13
Roman Neustädter,RUS,DF,Westerlo,36-258,1988,9.0,389,352,36,24,0,1,0,1,0,0,0,0,334,1,3
Julien Ngoy,BEL,FW,Mechelen,27-000,1997,0.8,9,8,1,0,0,0,1,0,0,0,0,0,7,0,0
Nathan Ngoy,BEL,DF,Standard Liège,21-145,2003,2.7,125,122,3,1,0,2,0,2,0,0,0,0,105,0,3
Adam Nhaili,BEL,"FW,MF",Sint-Truiden,19-085,2005,1.9,73,69,4,2,0,0,3,1,0,0,0,0,61,0,3
Ousseynou Niang,SEN,"DF,FW",Union SG,23-021,2001,2.8,104,97,7,0,0,1,7,5,2,1,0,0,78,0,6
Casper Nielsen,DEN,MF,Club Brugge,30-187,1994,1.1,33,30,2,0,0,0,5,0,2,2,0,0,13,1,0
Gustaf Nilsson,SWE,FW,Club Brugge,27-163,1997,8.2,139,136,3,0,1,1,1,2,0,0,0,0,83,0,7
Ken Nkuba,BEL,"MF,DF",Genk,22-286,2002,1.5,74,62,12,1,0,0,5,11,0,0,0,0,58,0,3
Petter Nosa Dahl,NOR,"MF,FW",Mechelen,21-285,2003,1.8,41,40,1,1,1,0,2,0,0,0,0,0,29,0,0
Lucas Noubi,BEL,DF,Standard Liège,19-292,2005,1.5,80,73,5,5,1,1,0,0,0,0,0,0,55,2,1
Bruny Nsimba,BEL,FW,Dender,24-211,2000,11.2,237,227,9,1,3,2,16,1,0,0,0,0,156,1,13
Erick Nunes,BRA,"MF,DF",Cercle Brugge,20-247,2004,4.9,120,109,10,0,0,0,10,10,0,0,0,0,58,1,4
Antonio Nusa,NOR,"FW,MF",Club Brugge,19-199,2005,1.8,55,55,0,0,2,1,6,0,0,0,0,0,41,0,3
Mardochee Nzita,BEL,"DF,FW",Charleroi,24-252,2000,0.8,43,36,7,1,0,0,3,6,0,0,0,0,36,0,0
Aiden O'Neill,AUS,MF,Standard Liège,26-121,1998,12.0,481,469,12,11,0,1,5,1,0,0,0,0,386,0,10
Denis Odoi,GHA,"MF,DF",Antwerp,36-159,1988,7.0,327,307,20,11,0,10,1,9,0,0,0,0,270,0,5
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,27-344,1996,11.8,653,533,115,6,2,0,47,106,3,3,0,0,480,5,26
Kazeem Olaigbe,BEL,"MF,FW",Cercle Brugge,21-305,2003,5.5,165,121,44,10,1,0,55,0,26,10,15,0,99,0,6
Takuma Ominami,JPN,DF,OH Leuven,26-325,1997,6.3,376,357,19,9,1,2,1,5,0,0,0,0,338,0,1
Jacob Ondrejka,SWE,"FW,MF",Antwerp,22-061,2002,10.5,267,234,33,4,2,2,53,2,27,17,9,0,172,0,14
Raphael Onyedika,NGA,MF,Club Brugge,23-197,2001,7.8,421,404,17,15,3,2,0,2,0,0,0,0,372,0,10
Ragnar Oratmangoen,IDN,"MF,DF",Dender,26-286,1998,0.9,36,34,2,1,0,0,0,1,0,0,0,0,32,0,0
Joel Ordóñez,ECU,DF,Club Brugge,20-195,2004,6.9,472,461,11,11,0,3,0,0,0,0,0,0,440,0,2
Emir Ortakaya,TUR,DF,Westerlo,20-133,2004,0.5,17,15,2,0,0,0,0,0,0,0,0,0,15,0,0
Manuel Osifo,BEL,DF,OH Leuven,21-094,2003,2.0,72,52,20,4,0,0,0,16,0,0,0,0,59,0,1
Zakaria El Ouahdi,MAR,"DF,MF",Genk,22-307,2001,8.9,442,358,82,6,1,2,19,76,0,0,0,0,361,2,4
Aziz Ouattara,CIV,MF,Mechelen,23-303,2001,9.5,385,376,9,8,1,6,1,1,0,0,0,0,336,0,5
Kader Ouattara,BFA,"MF,FW",Cercle Brugge,19-160,2005,3.1,74,68,5,0,0,0,9,1,0,0,0,0,41,1,4
Aiham Ousou,SYR,DF,Charleroi,24-298,2000,6.6,337,330,7,7,0,2,0,0,0,0,0,0,294,0,2
Louis Patris,BEL,DF,Anderlecht,23-148,2001,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Louis Patris,BEL,"DF,MF",Sint-Truiden,23-148,2001,5.8,196,167,28,0,2,0,8,28,0,0,0,0,117,1,12
Mike Penders,BEL,GK,Genk,19-094,2005,2.0,57,50,7,0,0,0,0,0,0,0,0,0,55,0,0
Jérémy Pétris,FRA,DF,Charleroi,26-279,1998,10.6,509,389,119,7,1,3,38,112,0,0,0,0,352,1,19
Patrick Pflücke,GER,"DF,MF",Mechelen,27-338,1996,10.3,519,417,100,10,0,18,59,54,36,11,11,0,407,2,8
Arthur Piedfort,BEL,MF,Westerlo,19-275,2005,8.5,196,190,6,1,0,1,1,4,0,0,0,0,150,0,7
Lucas Pirard,BEL,GK,Kortrijk,29-237,1995,0.8,21,17,4,2,0,0,0,0,0,0,0,0,17,0,0
Brian Plat,NED,"DF,MF",Beerschot,24-211,2000,8.3,374,327,47,9,0,0,8,30,0,0,0,0,314,0,4
Ewoud Pletinckx,BEL,DF,OH Leuven,24-023,2000,4.5,167,153,14,5,0,2,0,0,0,0,0,0,148,0,2
Boris Popović,SRB,DF,Cercle Brugge,24-250,2000,1.8,92,91,1,1,0,0,0,0,0,0,0,0,64,0,1
Dennis Praet,BEL,"MF,FW",Antwerp,30-172,1994,0.9,32,31,1,1,0,0,0,0,0,0,0,0,28,0,0
Isaac Price,NIR,MF,Standard Liège,21-037,2003,9.7,371,354,10,4,2,5,20,3,3,2,1,0,247,7,13
Cameron Puertas,SUI,MF,Union SG,26-076,1998,2.2,127,114,12,8,0,3,12,0,4,4,0,0,91,1,5
Joedrick Pupe,BEL,DF,Dender,27-151,1997,9.2,644,527,115,15,0,5,19,81,0,0,0,0,500,2,2
Toon Raemaekers,BEL,DF,Mechelen,24-054,2000,10.5,669,640,25,14,0,15,4,9,0,0,0,0,543,4,6
Benito Raman,BEL,FW,Mechelen,29-361,1994,2.1,50,47,3,1,0,1,3,0,0,0,0,0,31,0,4
Mathias Rasmussen,NOR,MF,Union SG,26-343,1997,4.2,190,167,23,10,2,0,17,2,9,3,5,0,132,0,4
Christiaan Ravych,BEL,DF,Cercle Brugge,22-095,2002,11.6,400,364,34,4,0,0,10,30,0,0,0,0,268,2,7
Semm Renders,BEL,"DF,MF",Antwerp,16-321,2007,0.8,43,40,3,0,0,0,1,3,0,0,0,0,32,0,1
Tom Reyners,BEL,"MF,FW",Beerschot,24-196,2000,4.9,156,152,4,0,0,0,9,3,0,0,0,0,114,0,2
Bryan Reynolds,USA,DF,Westerlo,23-127,2001,10.4,550,439,108,5,1,5,27,103,0,0,0,0,395,3,20
Federico Ricca,URU,DF,OH Leuven,29-337,1994,6.4,417,395,20,13,1,5,3,6,0,0,0,0,348,2,3
Jaïro Riedewald,NED,MF,Antwerp,28-054,1996,0.4,31,28,3,0,0,0,0,3,0,0,0,0,27,0,0
Mats Rits,BEL,MF,Anderlecht,31-107,1993,9.5,461,426,33,19,5,6,23,1,13,6,3,0,347,2,5
Nathan Rôdes,BEL,MF,Dender,26-327,1997,11.5,446,439,5,5,0,1,8,0,0,0,0,0,353,2,15
Kevin Rodríguez,ECU,FW,Union SG,24-243,2000,4.6,91,89,2,1,0,1,3,0,0,0,0,0,55,0,5
Davy Roef,BEL,GK,Gent,30-270,1994,12.0,438,314,122,22,0,1,0,0,0,0,0,0,327,2,0
Žan Rogelj,SVN,DF,Charleroi,24-343,1999,1.4,79,69,10,2,0,0,5,8,0,0,0,0,62,0,0
Zaid Romero,ARG,DF,Club Brugge,24-323,1999,3.9,320,300,20,6,0,1,0,3,0,0,0,0,287,0,3
Tuur Rommens,BEL,DF,Westerlo,21-221,2003,9.8,472,386,83,4,0,1,17,79,0,0,0,0,344,3,11
Gilles Ruyssen,BEL,DF,Dender,30-137,1994,11.5,498,476,22,17,0,2,2,5,0,0,0,0,417,0,3
Kyriani Sabbe,BEL,DF,Club Brugge,19-286,2005,0.6,57,49,7,0,0,1,0,7,0,0,0,0,45,1,1
Mujaid Sadick,ESP,DF,Genk,24-233,2000,11.8,948,924,23,17,0,1,0,6,0,0,0,0,895,1,4
Noah Sadiki,COD,MF,Union SG,19-321,2004,10.4,442,430,9,2,6,1,11,6,0,0,0,0,367,3,12
Marwan Al Sahafi,KSA,FW,Beerschot,20-259,2004,3.7,36,32,3,0,0,0,5,0,0,0,0,0,23,1,0
Matisse Samoise,BEL,"DF,MF",Gent,22-347,2001,3.3,183,147,36,2,0,0,5,33,1,0,0,0,130,0,7
Ryan Sanusi,BEL,MF,Beerschot,32-302,1992,11.4,664,609,53,28,0,5,30,6,19,5,9,0,556,2,3
Killian Sardella,BEL,DF,Anderlecht,22-184,2002,11.0,559,476,79,3,1,4,39,75,1,1,0,0,444,4,14
Nikolas Sattlberger,AUT,MF,Genk,20-289,2004,6.1,321,310,10,10,1,3,1,0,0,0,0,0,285,1,3
Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,23-126,2001,10.3,312,267,44,2,1,4,22,41,1,0,0,0,167,1,8
Aurélien Scheidler,FRA,FW,Dender,26-151,1998,3.1,75,75,0,0,0,0,1,0,0,0,0,0,42,0,4
Joël Schingtienne,BEL,DF,OH Leuven,22-082,2002,4.0,160,134,26,6,0,0,1,17,0,0,0,0,136,0,3
Rob Schoofs,BEL,MF,Mechelen,30-224,1994,11.7,663,624,34,23,3,6,9,1,0,0,0,0,552,5,10
Siebe Schrijvers,BEL,MF,OH Leuven,28-107,1996,6.1,205,193,11,6,1,2,7,2,3,0,2,0,165,1,4
Christopher Scott,GER,MF,Antwerp,22-148,2002,0.6,28,27,1,0,0,0,1,0,1,1,0,0,26,0,0
Joaquin Seys,BEL,DF,Club Brugge,19-219,2005,9.7,639,540,99,18,0,5,22,81,0,0,0,0,516,0,18
Nick Shinton,BEL,GK,Beerschot,23-176,2001,5.0,212,153,57,15,0,0,0,0,0,0,0,0,122,2,0
João Silva,POR,DF,Kortrijk,25-293,1999,11.6,455,425,29,16,1,1,1,0,0,0,0,0,360,1,6
Jan-Carlo Simic,SRB,DF,Anderlecht,19-184,2005,9.0,445,432,13,9,0,4,1,0,0,0,0,0,385,0,2
Roko Simic,CRO,FW,Kortrijk,21-053,2003,1.4,19,19,0,0,0,0,0,0,0,0,0,0,14,0,0
Hugo Siquet,BEL,DF,Club Brugge,22-116,2002,2.6,166,141,25,5,0,2,5,19,1,0,1,0,131,0,8
Abdoulaye Sissako,FRA,MF,Kortrijk,26-160,1998,3.0,126,124,2,1,1,1,2,0,0,0,0,0,104,0,2
Michał Skóraś,POL,"FW,MF",Club Brugge,24-261,2000,3.5,114,102,11,2,1,1,16,3,6,4,2,0,81,1,5
Andreas Skov Olsen,DEN,FW,Club Brugge,24-309,1999,7.2,313,305,6,2,1,6,23,4,0,0,0,0,255,2,8
Matte Smets,BEL,DF,Genk,20-303,2004,10.5,912,886,25,16,0,6,1,0,0,0,0,0,851,1,6
Milan Smits,BEL,MF,Antwerp,19-355,2004,0.3,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0
Jordy Soladio,BEL,FW,Dender,26-264,1998,4.1,91,87,4,0,0,0,3,0,0,0,0,0,69,0,4
Thibo Somers,BEL,"FW,DF",Cercle Brugge,25-231,1999,10.7,333,303,28,0,0,0,17,28,0,0,0,0,198,2,17
Momodou Sonko,SWE,"MF,FW",Gent,19-276,2005,0.8,38,38,0,0,0,1,1,0,0,0,0,0,33,0,1
Yira Sor,NGA,FW,Genk,24-101,2000,6.4,184,181,1,0,0,1,8,0,1,0,0,0,138,2,9
Ibrahima Sory Bangoura,GUI,MF,Genk,20-302,2004,3.1,179,171,8,8,0,1,0,0,0,0,0,0,156,0,4
Jorne Spileers,BEL,DF,Club Brugge,19-286,2005,1.2,109,109,0,0,0,0,0,0,0,0,0,0,98,0,0
Alexandre Stanic,BEL,FW,Antwerp,19-310,2004,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Lucas Stassin,BEL,FW,Westerlo,19-340,2004,4.5,107,96,11,0,1,3,2,0,0,0,0,0,76,0,6
Jarne Steuckers,BEL,FW,Genk,22-272,2002,10.9,692,613,77,15,4,21,84,15,40,24,7,0,519,2,20
Nikola Storm,BEL,"FW,MF",Mechelen,30-033,1994,8.1,294,275,18,5,2,16,24,10,3,1,0,0,228,1,10
Mario Stroeykens,BEL,"MF,FW",Anderlecht,20-034,2004,8.6,420,407,13,1,5,4,9,0,0,0,0,0,368,0,6
Franck Surdez,SUI,"MF,FW",Gent,22-181,2002,9.2,275,263,12,2,3,1,26,5,0,0,0,0,192,0,15
Bosko Sutalo,CRO,DF,Standard Liège,24-306,2000,11.3,522,501,19,14,0,3,9,5,0,0,0,0,419,2,3
Serhiy Sydorchuk,UKR,MF,Westerlo,33-184,1991,0.3,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Ross Sykes,ENG,DF,Union SG,25-221,1999,1.0,64,53,11,0,0,0,1,10,0,0,0,0,44,0,2
Dembo Sylla,GUI,DF,Dender,21-358,2002,1.1,35,29,6,0,0,0,1,6,0,0,0,0,27,0,1
Youssuf Sylla,BEL,FW,Charleroi,21-319,2002,4.1,89,87,2,1,1,0,2,0,0,0,0,0,62,0,3
Tomoki Takamine,JPN,MF,Kortrijk,26-309,1997,5.3,194,189,5,5,2,5,1,0,0,0,0,0,163,0,1
Chemsdine Talbi,BEL,FW,Club Brugge,19-177,2005,2.1,79,77,2,1,0,1,8,0,1,0,0,0,56,0,4
Shogo Taniguchi,JPN,DF,Sint-Truiden,33-110,1991,9.4,558,549,7,5,0,5,0,1,0,0,0,0,486,2,4
Henok Teklab,GER,DF,Union SG,25-352,1998,2.4,113,101,11,0,1,1,5,11,0,0,0,0,93,1,2
Casper Terho,FIN,"DF,FW",Union SG,21-131,2003,4.8,183,167,15,3,0,0,29,5,7,4,3,0,127,1,6
Jean Thierry Lazare,CIV,"MF,FW",Union SG,26-240,1998,3.1,110,105,5,0,0,0,8,4,1,0,0,0,78,0,5
Yassine Titraoui,ALG,MF,Charleroi,21-099,2003,1.5,90,90,0,0,0,1,0,0,0,0,0,0,82,0,0
Jordan Torunarigha,GER,DF,Gent,27-087,1997,5.6,266,247,17,15,0,6,2,1,0,0,0,0,212,2,3
Ahmed Touba,ALG,DF,Mechelen,26-235,1998,5.5,324,317,6,6,0,6,0,0,0,0,0,0,289,1,0
Mamadou Traoré,MLI,DF,Union SG,22-213,2002,0.2,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
Derrick Tshimanga,BEL,DF,Beerschot,35-362,1988,8.5,378,354,24,6,0,0,5,7,0,0,0,0,314,0,5
Antef Tsoungui,BEL,DF,OH Leuven,21-308,2002,0.5,30,24,6,0,0,0,1,6,0,0,0,0,23,0,0
Christos Tzolis,GRE,"FW,MF",Club Brugge,22-277,2002,9.6,344,326,17,7,0,2,32,5,5,4,0,0,255,1,13
Victor Udoh,NGA,"FW,DF",Antwerp,20-015,2004,0.9,26,24,1,0,0,0,3,1,0,0,0,0,19,1,1
Edgaras Utkus,LTU,"DF,MF",Cercle Brugge,24-133,2000,1.7,111,101,10,0,0,0,0,10,0,0,0,0,85,0,2
Anthony Valencia,ECU,FW,Antwerp,21-104,2003,3.3,112,105,7,1,0,0,6,4,2,1,1,0,94,0,3
Jules Van Cleemput,BEL,DF,Mechelen,27-205,1997,2.6,155,149,6,5,0,2,1,1,0,0,0,0,126,0,2
Hendrik Van Crombrugge,BEL,GK,Genk,31-186,1993,10.0,386,317,68,22,0,0,0,0,0,0,0,0,303,1,1
Zeno Van den Bosch,BEL,DF,Antwerp,21-119,2003,12.0,791,724,65,26,0,9,2,3,0,0,0,0,708,2,4
Thomas Van den Keybus,BEL,"FW,MF",Westerlo,23-191,2001,1.5,51,49,2,0,0,0,8,2,0,0,0,0,39,0,1
Hannes Van der Bruggen,BEL,MF,Cercle Brugge,31-215,1993,8.5,416,373,39,33,2,0,9,0,6,2,3,0,268,4,6
Rein Van Helden,BEL,DF,Sint-Truiden,22-101,2002,11.9,684,640,44,22,0,5,4,22,0,0,0,0,557,0,13
Koen Van Langendonck,BEL,GK,Westerlo,35-146,1989,1.0,42,26,16,3,0,0,0,0,0,0,0,0,31,0,0
Jasper Van Oudenhove,BEL,"MF,DF",Dender,25-365,1998,0.6,20,19,1,0,0,1,2,1,0,0,0,0,11,0,1
Hans Vanaken,BEL,MF,Club Brugge,32-070,1992,11.7,711,668,42,23,6,15,9,9,0,0,0,0,618,1,6
Zalán Vancsa,HUN,MF,Gent,20-006,2004,0.9,26,25,1,0,0,0,1,0,0,0,0,0,19,0,0
Tom Vandenberghe,BEL,GK,Kortrijk,32-077,1992,1.0,24,17,7,1,0,0,0,0,0,0,0,0,21,0,0
Gerard Vandeplas,BEL,FW,Antwerp,18-251,2006,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Zinho Vanheusden,BEL,DF,Mechelen,25-096,1999,1.0,80,76,3,3,0,1,0,0,0,0,0,0,77,1,1
Charles Vanhoutte,BEL,MF,Union SG,26-047,1998,11.2,653,598,52,24,2,2,14,16,8,4,2,0,519,3,18
Robert-Jan Vanwesemael,BEL,"DF,MF",Sint-Truiden,22-221,2002,6.9,291,259,32,3,0,0,14,28,0,0,0,0,241,0,9
Hélio Varela,CPV,"MF,DF",Gent,22-183,2002,0.7,24,23,0,0,0,0,3,0,0,0,0,0,14,1,2
Óscar Vargas,BEL,DF,Beerschot,18-276,2006,0.1,8,4,4,0,0,0,0,4,0,0,0,0,5,0,1
Luis Vázquez,ARG,"FW,MF",Anderlecht,23-283,2001,2.7,73,71,2,0,0,0,1,1,0,0,0,0,56,0,2
Thibaud Verlinden,BEL,"MF,FW",Beerschot,25-116,1999,8.8,372,335,36,2,0,3,48,16,3,0,0,0,286,1,16
Romeo Vermant,BEL,"FW,MF",Club Brugge,20-283,2004,2.6,61,59,1,0,0,0,2,1,0,0,0,0,46,1,4
Michael Verrips,NED,GK,Dender,27-335,1996,10.5,286,187,98,32,0,0,0,0,0,0,0,0,169,1,0
Yari Verschaeren,BEL,"MF,FW",Anderlecht,23-113,2001,9.0,418,393,22,8,1,2,33,4,6,5,0,0,347,3,7
Birger Verstraete,BEL,MF,OH Leuven,30-200,1994,9.8,404,342,58,26,0,4,35,2,30,14,12,0,319,4,5
Andreas Verstraeten,BEL,MF,Antwerp,18-297,2006,1.0,52,52,0,0,0,1,0,0,0,0,0,0,44,0,2
Jan Vertonghen,BEL,DF,Anderlecht,37-192,1987,2.0,196,174,22,7,0,2,0,0,0,0,0,0,175,0,0
Hugo Vetlesen,NOR,MF,Club Brugge,24-247,2000,7.8,316,298,16,6,0,2,11,2,0,0,0,0,257,2,10
Malcolm Viltard,FRA,MF,Dender,22-009,2002,7.5,288,279,7,4,2,4,9,1,0,0,0,0,208,2,8
Thibault Vlietinck,BEL,DF,OH Leuven,27-075,1997,3.4,188,154,33,2,0,0,16,31,0,0,0,0,146,1,7
Luka Vušković,CRO,DF,Westerlo,17-252,2007,11.5,533,509,24,23,1,9,4,0,0,0,0,0,438,0,3
Sandy Walsh,IDN,"DF,MF",Mechelen,29-233,1995,1.4,85,78,7,1,0,0,0,6,0,0,0,0,74,0,0
Warleson,BRA,GK,Cercle Brugge,28-063,1996,9.0,244,153,89,40,0,0,0,0,0,0,0,0,113,2,0
Tsuyoshi Watanabe,JPN,DF,Gent,27-271,1997,12.0,726,699,27,16,2,3,0,5,0,0,0,0,616,0,2
Marco Weymans,BDI,"DF,MF",Beerschot,27-116,1997,5.3,228,198,30,5,1,1,8,22,3,3,0,0,194,0,2
D'Margio Wright-Phillips,ENG,"FW,MF",Beerschot,23-039,2001,1.3,26,23,2,0,0,0,0,0,0,0,0,0,16,1,2
Rihito Yamamoto,JPN,MF,Sint-Truiden,22-326,2001,6.5,223,216,6,3,4,1,10,1,2,2,0,0,184,1,2
Elton Yeboah,BEL,"MF,DF",Mechelen,19-222,2005,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Daisuke Yokota,JPN,MF,Gent,24-140,2000,2.6,115,112,3,0,0,0,1,3,0,0,0,0,86,0,5
Griffin Yow,USA,"FW,MF",Westerlo,22-038,2002,2.9,72,68,2,1,0,1,5,1,0,0,0,0,50,2,2
Alhassan Yusuf,NGA,"MF,DF",Antwerp,24-107,2000,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Kahveh Zahiroleslam,USA,FW,Sint-Truiden,22-142,2002,10.4,232,221,10,1,2,2,4,5,0,0,0,0,164,1,18
Andi Zeqiri,SUI,"MF,FW",Genk,25-133,1999,0.5,15,12,3,0,1,0,1,1,0,0,0,0,13,0,0
Andi Zeqiri,SUI,FW,Standard Liège,25-133,1999,4.9,95,81,12,0,0,0,3,0,0,0,0,0,65,2,7
Adem Zorgane,ALG,MF,Charleroi,24-301,2000,11.9,1066,962,99,50,11,20,70,2,30,7,15,0,872,5,11
Viktor Đukanović,MNE,"DF,MF",Standard Liège,20-278,2004,0.5,26,22,4,1,0,0,3,2,1,0,1,0,20,0,1
