Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Jeremie Frimpong,NED,DF,Leverkusen,23-333,2000,3.3,100,92,7,0,0,1,8,7,0,0,0,0,75,1,3
Chris Führich,GER,FW,Stuttgart,26-303,1998,1.8,104,90,14,2,1,0,9,4,8,2,0,0,84,0,4
Kyogo Furuhashi,JPN,FW,Celtic,29-292,1995,2.7,28,24,4,0,0,0,0,0,0,0,0,0,17,0,2
Matteo Gabbia,ITA,DF,Milan,25-017,1999,2.0,154,151,3,3,0,0,0,0,0,0,0,0,147,0,1
Artur Gajdoš,SVK,MF,Slovan Bratislava,20-292,2004,0.2,20,15,5,2,0,0,3,0,3,2,1,0,17,0,0
Cody Gakpo,NED,FW,Liverpool,25-184,1999,2.8,87,87,0,0,0,1,9,0,0,0,0,0,66,0,1
Javi Galán,ESP,DF,Atlético Madrid,29-354,1994,1.5,67,56,11,2,0,0,1,9,0,0,0,0,53,0,2
Conor Gallagher,ENG,MF,Atlético Madrid,24-275,2000,2.5,110,105,4,4,0,1,0,0,0,0,0,0,95,1,1
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,28-138,1996,3.1,38,34,4,0,0,0,3,0,0,0,0,0,23,0,3
Aleix García,ESP,MF,Leverkusen,27-132,1997,2.8,220,211,8,3,1,7,9,0,5,1,1,1,201,1,2
Eric García,ESP,MF,Barcelona,23-303,2001,0.1,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
Fran Garcia,ESP,DF,Real Madrid,25-085,1999,0.9,66,58,8,1,0,0,5,7,0,0,0,0,56,0,2
Jastin García,ESP,DF,Girona,20-297,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
Federico Gatti,ITA,DF,Juventus,26-136,1998,2.6,176,171,5,3,0,0,0,2,0,0,0,0,167,0,1
Gavi,ESP,MF,Barcelona,20-094,2004,0.3,31,30,1,1,0,1,0,0,0,0,0,0,28,0,0
Jusuf Gazibegović,BIH,DF,Sturm Graz,24-241,2000,4.0,155,110,42,13,0,0,20,27,2,1,1,0,113,3,1
Paulo Gazzaniga,ARG,GK,Girona,32-310,1992,4.0,154,123,31,7,0,0,0,0,0,0,0,0,111,0,0
Lutsharel Geertruida,NED,DF,RB Leipzig,24-112,2000,3.0,136,115,20,1,0,2,8,19,0,0,0,0,108,1,2
Niklas Geyrhofer,AUT,DF,Sturm Graz,24-270,2000,2.0,94,86,8,2,0,0,0,0,0,0,0,0,83,0,0
Alaa Ghram,TUN,DF,Shakhtar,23-106,2001,0.5,28,21,7,1,0,2,0,6,0,0,0,0,20,0,3
Bryan Gil,ESP,"FW,MF",Girona,23-270,2001,2.4,95,89,6,3,0,0,4,3,0,0,0,0,80,0,2
Santiago Giménez,MEX,FW,Feyenoord,23-203,2001,1.0,12,10,2,0,0,0,0,0,0,0,0,0,8,0,1
Jamie Gittens,ENG,FW,Dortmund,20-091,2004,2.7,89,87,2,0,0,1,4,2,0,0,0,0,70,0,3
Omri Glazer,ISR,GK,Red Star,28-241,1996,2.0,63,42,21,7,0,1,0,0,0,0,0,0,55,0,0
Oscar Gloukh,ISR,"FW,MF",RB Salzburg,20-220,2004,3.8,199,189,8,0,0,0,7,5,3,1,0,0,158,2,3
Serge Gnabry,GER,FW,Bayern Munich,29-116,1995,3.4,167,162,5,0,1,0,10,1,3,0,0,0,136,0,3
Ben Godfrey,ENG,DF,Atalanta,26-297,1998,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Aleksandr Golovin,RUS,"FW,MF",Monaco,28-161,1996,2.5,125,116,9,2,1,1,12,1,6,2,2,0,100,0,2
Angel Gomes,ENG,MF,Lille,24-068,2000,1.1,43,40,2,2,0,0,0,0,0,0,0,0,38,1,0
Marlon Gomes,BRA,"MF,FW",Shakhtar,20-329,2003,1.0,53,51,2,1,0,0,0,0,0,0,0,0,47,0,2
Joe Gomez,ENG,DF,Liverpool,27-168,1997,0.3,23,19,4,1,0,0,1,3,0,0,0,0,21,0,0
Pedro Gonçalves,POR,MF,Sporting CP,26-132,1998,2.2,55,52,2,0,1,0,2,0,2,2,0,0,42,1,2
Facundo González,URU,DF,Feyenoord,21-154,2003,0.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Nicolás González,ARG,FW,Juventus,26-215,1998,0.9,33,32,1,0,2,1,0,1,0,0,0,0,24,0,2
Jon Gorenc Stanković,SVN,MF,Sturm Graz,28-298,1996,1.0,47,44,2,2,0,0,0,0,0,0,0,0,29,1,0
Leon Goretzka,GER,"MF,DF",Bayern Munich,29-275,1995,0.5,42,41,1,1,0,0,1,0,0,0,0,0,38,0,1
Lucas Gourna-Douath,FRA,MF,RB Salzburg,21-094,2003,2.0,110,102,8,6,0,0,0,2,0,0,0,0,100,0,2
Ryan Gravenberch,NED,MF,Liverpool,22-175,2002,4.0,202,200,2,1,1,0,0,1,0,0,0,0,188,0,2
Jack Grealish,ENG,"FW,MF",Manchester City,29-058,1995,1.1,53,51,2,1,0,0,1,0,1,1,0,0,47,0,2
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,33-231,1991,3.5,197,181,15,2,1,3,16,0,9,3,2,0,152,1,5
Álex Grimaldo,ESP,DF,Leverkusen,29-048,1995,3.7,242,208,32,3,0,1,17,19,10,4,0,0,199,2,5
Pascal Groß,GER,"MF,DF",Dortmund,33-145,1991,2.7,309,271,37,3,1,2,34,14,20,8,10,0,263,1,1
Gabriel Gudmundsson,SWE,DF,Lille,25-192,1999,3.0,110,84,25,2,0,1,3,23,0,0,0,0,77,1,7
Raphaël Guerreiro,POR,DF,Bayern Munich,30-321,1993,1.8,139,121,17,0,3,0,3,17,0,0,0,0,123,1,5
Daouda Guindo,MLI,"FW,DF",RB Salzburg,22-024,2002,0.2,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0
Serhou Guirassy,GUI,FW,Dortmund,28-240,1996,3.1,72,65,7,0,2,0,0,0,0,0,0,0,61,0,0
Péter Gulácsi,HUN,GK,RB Leipzig,34-185,1990,4.0,179,132,47,11,0,0,0,0,0,0,0,0,167,0,0
Arda Güler,TUR,"MF,FW",Real Madrid,19-256,2005,0.5,29,26,3,1,0,1,3,0,2,2,0,0,24,0,0
İlkay Gündoğan,GER,MF,Manchester City,34-014,1990,2.4,252,234,18,3,0,1,14,0,15,5,7,0,228,0,3
Miguel Gutiérrez,ESP,"DF,MF",Girona,23-103,2001,4.0,205,177,28,6,0,2,16,19,3,0,3,0,168,0,4
Joško Gvardiol,CRO,DF,Manchester City,22-289,2002,3.0,288,270,18,1,0,0,1,17,0,0,0,0,277,0,1
Viktor Gyökeres,SWE,FW,Sporting CP,26-156,1998,4.0,71,64,6,0,1,1,1,0,0,0,0,0,54,1,6
Erling Haaland,NOR,FW,Manchester City,24-109,2000,3.5,26,22,4,0,0,0,1,0,0,0,0,0,22,0,0
Anis Hadj Moussa,ALG,"DF,FW",Feyenoord,22-270,2002,1.0,48,44,4,1,0,1,9,3,0,0,0,0,32,0,3
Jaouen Hadjam,ALG,DF,Young Boys,21-226,2003,2.7,135,120,12,1,0,0,6,11,0,0,0,0,109,3,0
Amadou Haidara,MLI,MF,RB Leipzig,26-281,1998,3.6,157,154,3,3,0,0,2,0,0,0,0,0,135,0,4
Massadio Haïdara,MLI,DF,Brest,31-341,1992,3.1,158,133,25,2,0,0,7,23,0,0,0,0,131,0,3
Achraf Hakimi,MAR,DF,Paris S-G,26-003,1998,4.0,338,295,43,7,0,1,18,36,0,0,0,0,296,0,9
Dávid Hancko,SVK,DF,Feyenoord,26-330,1997,4.0,262,240,19,9,0,4,3,5,0,0,0,0,227,3,1
Lukáš Haraslín,SVK,FW,Sparta Prague,28-165,1996,2.2,46,38,8,0,0,0,5,7,1,1,0,0,28,0,0
Conrad Harder,DEN,"MF,FW",Sporting CP,19-214,2005,0.2,6,5,1,0,0,0,1,1,0,0,0,0,4,0,0
Reo Hatate,JPN,MF,Celtic,26-352,1997,3.1,161,157,3,2,3,4,5,1,0,0,0,0,125,1,6
Kai Havertz,GER,"FW,MF",Arsenal,25-149,1999,4.0,120,118,1,0,1,0,2,1,0,0,0,0,96,1,5
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,27-258,1997,3.3,174,147,26,5,0,1,8,20,1,1,0,0,144,1,4
Theo Hernández,FRA,"DF,MF",Milan,27-032,1997,4.0,240,209,31,4,0,1,12,23,4,1,0,0,217,0,2
Yangel Herrera,VEN,MF,Girona,26-298,1998,2.6,127,124,3,1,0,2,1,1,0,0,0,0,117,0,4
Isak Hien,SWE,DF,Atalanta,25-299,1999,3.0,183,178,5,5,0,0,0,0,0,0,0,0,168,0,0
Stefan Hierländer,AUT,MF,Sturm Graz,33-278,1991,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Piero Hincapié,ECU,DF,Leverkusen,22-303,2002,4.0,310,288,22,7,0,2,1,4,0,0,0,0,279,0,3
Morten Hjulmand,DEN,MF,Sporting CP,25-135,1999,4.0,163,148,15,15,1,0,0,0,0,0,0,0,135,0,3
Jonas Hofmann,GER,"MF,FW",Leverkusen,32-116,1992,1.2,57,51,6,0,1,0,4,1,1,0,1,0,45,0,3
Tomi Horvat,SVN,MF,Sturm Graz,25-228,1999,1.6,59,52,5,1,1,0,5,0,4,4,0,0,46,2,1
Arbër Hoxha,ALB,"DF,FW",Dinamo Zagreb,26-032,1998,0.2,15,13,2,0,0,0,0,2,0,0,0,0,11,0,0
Lukáš Hrádecký,FIN,GK,Leverkusen,34-349,1989,3.0,108,84,24,8,0,0,0,0,0,0,0,0,87,0,1
Yang Hyunjun,KOR,FW,Celtic,22-166,2002,0.5,18,18,0,0,0,0,1,0,0,0,0,0,16,0,1
Adam Idah,IRL,FW,Celtic,23-270,2001,1.3,30,28,2,0,0,0,1,0,0,0,0,0,23,0,0
Danylo Ihnatenko,UKR,MF,Slovan Bratislava,27-239,1997,3.4,123,122,1,1,0,3,0,0,0,0,0,0,103,0,2
George Ilenikhena,FRA,FW,Monaco,18-083,2006,1.0,14,14,0,0,0,0,0,0,0,0,0,0,10,0,0
Luka Ilić,SRB,"MF,FW",Red Star,25-128,1999,0.9,34,31,2,0,0,0,0,0,0,0,0,0,24,1,0
Marko Ilić,SRB,GK,Red Star,26-278,1998,2.0,62,29,33,8,0,0,0,0,0,0,0,0,27,0,0
Samuel Iling-Junior,ENG,"FW,MF",Bologna,21-034,2003,1.3,44,43,1,0,2,1,6,0,1,1,0,0,27,0,4
Kastriot Imeri,SUI,MF,Young Boys,24-133,2000,2.0,55,50,5,2,0,0,4,0,2,0,1,0,43,0,0
Hwang In-beom,KOR,MF,Feyenoord,28-048,1996,4.0,199,189,10,3,0,6,11,1,6,5,1,0,162,0,0
Gonçalo Inácio,POR,DF,Sporting CP,23-074,2001,2.1,179,175,4,2,0,1,0,1,0,0,0,0,161,0,1
Franco Israel,URU,GK,Sporting CP,24-199,2000,4.0,134,91,43,10,0,0,0,0,0,0,0,0,107,0,0
Cedric Itten,SUI,FW,Young Boys,27-316,1996,0.9,21,12,7,0,0,0,0,0,0,0,0,0,11,2,1
Mirko Ivanić,MNE,MF,Red Star,31-055,1993,1.0,42,40,1,0,0,2,5,1,0,0,0,0,29,1,3
Luka Ivanušec,CRO,"MF,FW",Feyenoord,25-347,1998,1.1,37,36,1,1,0,0,2,0,0,0,0,0,29,0,1
Ardon Jashari,SUI,MF,Club Brugge,22-100,2002,2.9,158,143,15,7,2,2,5,0,4,4,0,0,137,0,1
Seedy Jatta,NOR,FW,Sturm Graz,21-234,2003,2.2,28,23,5,0,1,0,1,0,0,0,0,0,19,0,2
Gabriel Jesus,BRA,"FW,MF",Arsenal,27-218,1997,2.1,81,80,1,0,0,0,7,1,0,0,0,0,62,0,3
Alistair Johnston,CAN,DF,Celtic,26-030,1998,3.8,265,224,40,11,2,0,5,29,0,0,0,0,223,1,2
Max Johnston,SCO,DF,Sturm Graz,20-317,2003,2.9,102,75,26,4,0,1,12,22,0,0,0,0,65,1,0
Curtis Jones,ENG,MF,Liverpool,23-282,2001,1.1,53,50,3,0,2,0,1,2,0,0,0,0,49,0,0
Frenkie de Jong,NED,MF,Barcelona,27-179,1997,1.3,94,94,0,0,0,0,0,0,0,0,0,0,90,0,0
Luuk de Jong,NED,FW,PSV Eindhoven,34-072,1990,3.8,119,111,7,0,0,0,1,1,0,0,0,0,74,1,5
Jorginho,ITA,MF,Arsenal,32-323,1991,0.4,26,26,0,0,1,0,0,0,0,0,0,0,20,0,0
Diogo Jota,POR,FW,Liverpool,27-339,1996,1.1,19,17,0,0,0,1,0,0,0,0,0,0,14,2,1
Juanpe,ESP,DF,Girona,33-191,1991,1.3,95,92,3,2,0,0,0,1,0,0,0,0,88,0,1
Mauro Júnior,BRA,"DF,MF",PSV Eindhoven,25-185,1999,2.9,181,165,16,2,1,1,1,14,0,0,0,0,168,0,2
Vinicius Júnior,BRA,FW,Real Madrid,24-118,2000,4.0,151,138,13,0,3,3,18,5,7,0,0,0,108,0,6
Ferran Jutglà,ESP,FW,Club Brugge,25-280,1999,2.9,64,59,5,0,0,2,1,0,0,0,0,0,49,0,0
Issa Kaboré,BFA,DF,Benfica,23-179,2001,1.1,34,27,7,0,0,0,2,7,0,0,0,0,20,0,1
Lukas Kačavenda,CRO,"FW,MF",Dinamo Zagreb,21-250,2003,0.3,13,11,2,0,0,0,1,0,0,0,0,0,13,0,0
Kaan Kairinen,FIN,MF,Sparta Prague,25-321,1998,3.9,106,90,16,5,0,1,3,1,1,1,0,0,89,0,1
Pierre Kalulu,FRA,DF,Juventus,24-155,2000,4.0,326,311,15,2,0,3,1,11,0,0,0,0,311,0,2
Boubacar Kamara,FRA,MF,Aston Villa,24-350,1999,1.1,68,67,1,1,0,0,0,0,0,0,0,0,62,0,0
Kevin Kampl,SVN,MF,RB Leipzig,34-029,1990,1.2,70,58,11,2,0,0,8,1,8,5,3,0,60,1,1
Harry Kane,ENG,FW,Bayern Munich,31-102,1993,4.0,118,113,3,0,2,3,1,0,0,0,0,0,94,2,2
Lee Kang-in,KOR,"FW,MF",Paris S-G,23-262,2001,2.3,136,113,23,1,1,1,16,3,14,2,4,0,117,0,1
Guélor Kanga,GAB,MF,Red Star,34-067,1990,1.0,48,40,7,5,0,1,4,0,1,0,1,0,39,1,0
Atakan Karazor,,MF,Stuttgart,28-025,1996,3.6,280,262,18,18,1,0,0,0,0,0,0,0,264,0,2
Rick Karsdorp,NED,DF,PSV Eindhoven,29-270,1995,1.1,78,72,6,2,0,2,3,4,0,0,0,0,68,0,0
Guram Kashia,GEO,DF,Slovan Bratislava,37-126,1987,3.9,161,154,6,6,0,0,0,0,0,0,0,0,132,1,1
Aleksandar Katai,SRB,FW,Red Star,33-275,1991,0.3,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Silas Katompa,COD,"FW,DF",Red Star,26-032,1998,3.3,60,57,1,0,1,0,7,1,0,0,0,0,37,2,2
Thilo Kehrer,GER,DF,Monaco,28-047,1996,4.0,250,240,9,6,0,2,0,0,0,0,0,0,222,1,1
Caoimhín Kelleher,IRL,GK,Liverpool,25-350,1998,2.0,78,66,12,3,0,0,0,0,0,0,0,0,64,0,0
Marvin Keller,SUI,GK,Young Boys,22-127,2002,2.0,97,83,14,7,0,0,0,0,0,0,0,0,76,0,0
Kevin,BRA,"FW,MF",Shakhtar,21-308,2003,1.5,49,48,1,1,0,0,4,0,0,0,0,0,39,0,2
Joshua Kimmich,GER,MF,Bayern Munich,29-273,1995,4.0,428,396,30,7,2,4,27,4,19,13,2,0,377,2,4
Otar Kiteishvili,GEO,MF,Sturm Graz,28-226,1996,2.8,136,134,2,1,1,0,2,1,0,0,0,0,116,0,3
Jakub Kiwior,POL,DF,Arsenal,24-266,2000,0.5,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0
Maurits Kjærgaard,DEN,MF,RB Salzburg,21-134,2003,1.0,62,53,9,4,0,2,10,0,5,3,2,0,51,0,0
Gregor Kobel,SUI,GK,Dortmund,26-337,1997,3.0,117,101,15,4,0,0,0,0,0,0,0,0,102,1,1
Philipp Köhn,SUI,GK,Monaco,26-219,1998,2.0,38,26,12,4,0,0,0,0,0,0,0,0,31,0,0
Orkun Kökçü,TUR,MF,Benfica,23-314,2000,3.6,183,170,11,5,1,1,3,2,4,2,0,0,143,2,6
Koke,ESP,MF,Atlético Madrid,32-304,1992,2.8,214,210,3,1,0,2,2,1,1,1,0,0,187,1,1
Sead Kolašinac,BIH,DF,Atalanta,31-140,1993,3.0,198,190,7,3,0,1,2,4,0,0,0,0,172,1,1
Randal Kolo Muani,FRA,FW,Paris S-G,25-338,1998,1.2,20,20,0,0,1,0,0,0,0,0,0,0,12,0,0
Ibrahima Konaté,FRA,DF,Liverpool,25-166,1999,4.0,218,209,9,7,0,1,0,0,0,0,0,0,198,0,1
Karim Konaté,CIV,FW,RB Salzburg,20-231,2004,3.4,54,46,7,0,1,0,0,0,0,0,0,0,34,1,3
Yukhym Konoplia,UKR,DF,Shakhtar,25-073,1999,2.9,99,87,12,2,0,0,2,10,0,0,0,0,81,0,3
Ezri Konsa,ENG,DF,Aston Villa,27-015,1997,4.0,183,155,28,8,0,0,2,20,0,0,0,0,170,0,2
Teun Koopmeiners,NED,MF,Juventus,26-253,1998,3.0,111,99,11,1,1,2,16,2,8,3,4,0,81,1,4
Odilon Kossounou,CIV,DF,Atalanta,23-308,2001,1.8,80,77,3,3,0,0,0,0,0,0,0,0,73,0,1
Jules Koundé,FRA,DF,Barcelona,25-361,1998,4.0,231,197,34,8,2,1,7,26,0,0,0,0,203,0,1
Moussa Kounfolo Yeo,MLI,FW,RB Salzburg,20-159,2004,0.7,24,21,3,0,0,0,0,0,0,0,0,0,21,0,1
Mateo Kovačić,CRO,MF,Manchester City,30-185,1994,1.2,120,118,2,2,0,0,0,0,0,0,0,0,114,0,0
Matej Kovar,CZE,GK,Leverkusen,24-174,2000,1.0,36,30,6,0,0,0,0,0,0,0,0,0,32,0,0
Ermal Krasniqi,KVX,FW,Sparta Prague,26-061,1998,0.8,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1
Ladislav Krejčí,CZE,DF,Girona,25-201,1999,4.0,295,278,17,11,0,1,0,4,0,0,0,0,267,0,2
Marcus Kristensen,GER,"FW,MF",Stuttgart,21-298,2003,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Rade Krunić,BIH,MF,Red Star,31-031,1993,3.5,135,127,7,5,1,2,1,1,0,0,0,0,114,1,4
Dmytro Kryskiv,UKR,MF,Shakhtar,24-032,2000,4.0,173,169,4,3,0,0,4,0,1,0,1,0,153,0,1
Juraj Kucka,SVK,MF,Slovan Bratislava,37-255,1987,0.9,30,29,1,1,0,0,0,0,0,0,0,0,23,0,0
Nicolas-Gerrit Kühn,GER,FW,Celtic,24-311,2000,3.2,105,103,2,0,3,0,6,1,1,0,0,0,72,0,4
Sandro Kulenović,CRO,FW,Dinamo Zagreb,24-339,1999,2.2,43,41,2,0,0,0,1,0,0,0,0,0,30,0,1
Qazim Laçi,ALB,MF,Sparta Prague,28-293,1996,3.6,103,97,5,4,0,1,3,0,1,1,0,0,81,1,2
Konrad Laimer,AUT,DF,Bayern Munich,27-164,1997,2.0,135,121,14,1,0,0,3,13,0,0,0,0,122,0,2
Kenny Lala,MAD,DF,Brest,33-035,1991,4.0,242,197,45,12,0,2,15,33,0,0,0,0,178,0,4
Mohamed Lamine Bayo,GUI,FW,Lille,26-156,1998,0.7,17,15,2,0,0,0,0,0,0,0,0,0,12,0,1
Noa Lang,NED,"FW,MF",PSV Eindhoven,25-143,1999,2.0,87,78,9,2,1,0,13,1,6,2,2,0,63,0,2
Sandro Lauper,SUI,"MF,DF",Young Boys,28-013,1996,3.7,158,155,3,3,1,4,0,0,0,0,0,0,142,0,1
Dimitri Lavalée,BEL,DF,Sturm Graz,27-299,1997,3.0,135,118,16,8,0,2,4,6,0,0,0,0,97,1,0
Julien Le Cardinal,FRA,DF,Brest,27-096,1997,1.0,45,41,4,4,0,1,0,0,0,0,0,0,37,0,1
Robin Le Normand,ESP,DF,Atlético Madrid,27-362,1996,1.0,51,49,2,2,0,1,0,0,0,0,0,0,45,0,0
Rafael Leão,POR,FW,Milan,25-150,1999,3.5,128,125,2,0,3,0,3,1,1,0,0,0,100,1,3
Richy Ledezma,USA,"DF,MF",PSV Eindhoven,24-062,2000,1.2,106,96,10,1,0,0,6,9,0,0,0,0,96,0,1
Pierre Lees-Melou,FRA,MF,Brest,31-166,1993,2.0,109,107,1,1,1,1,1,0,0,0,0,0,85,1,1
Clément Lenglet,FRA,DF,Atlético Madrid,29-143,1995,1.0,27,26,1,1,0,3,0,0,0,0,0,0,22,0,0
Robert Lewandowski,POL,FW,Barcelona,36-078,1988,3.5,65,65,0,0,0,0,0,0,0,0,0,0,46,0,2
Jamie Leweling,GER,FW,Stuttgart,23-255,2001,2.9,107,102,3,0,0,0,14,3,0,0,0,0,79,2,2
Rico Lewis,ENG,"DF,MF",Manchester City,19-352,2004,4.0,297,268,29,2,4,0,1,27,0,0,0,0,275,0,10
Myles Lewis-Skelly,ENG,"DF,MF",Arsenal,18-042,2006,0.2,13,12,1,1,0,0,0,0,0,0,0,0,13,0,0
Samuel Lino,BRA,"DF,FW",Atlético Madrid,24-320,1999,1.6,84,77,7,1,0,0,3,5,1,0,0,0,71,0,4
Marcos Llorente,ESP,DF,Atlético Madrid,29-282,1995,1.4,64,56,8,1,0,0,6,7,0,0,0,0,49,0,6
Manuel Locatelli,ITA,MF,Juventus,26-304,1998,2.0,153,148,5,5,0,1,3,0,0,0,0,0,140,0,1
Ruben Loftus-Cheek,ENG,"MF,FW",Milan,28-289,1996,2.6,93,90,2,2,0,0,1,0,0,0,0,0,82,1,1
Ademola Lookman,NGA,"MF,FW",Atalanta,27-018,1997,3.3,124,112,12,0,1,0,17,1,10,4,6,0,96,0,3
David López,ESP,DF,Girona,35-029,1989,3.1,177,169,8,4,0,2,0,0,0,0,0,0,159,0,1
Fermin López,ESP,"MF,FW",Barcelona,21-180,2003,1.0,22,21,1,0,1,1,0,0,0,0,0,0,19,0,0
Jordan Lotomba,SUI,DF,Feyenoord,26-039,1998,2.9,132,104,28,3,0,0,1,25,0,0,0,0,116,0,2
Jhon Lucumí,COL,DF,Bologna,26-134,1998,4.0,260,236,23,14,0,3,1,3,0,0,0,0,237,1,0
Florentino Luís,POR,MF,Benfica,25-080,1999,2.7,134,131,2,2,0,1,0,0,0,0,0,0,125,1,1
Douglas Luiz,BRA,MF,Juventus,26-182,1998,0.5,24,23,1,1,0,0,0,0,0,0,0,0,20,0,0
Castello Lukeba,FRA,DF,RB Leipzig,21-326,2002,3.0,224,212,11,7,0,2,1,3,0,0,0,0,202,1,1
Andriy Lunin,UKR,GK,Real Madrid,25-270,1999,2.0,34,30,4,1,0,1,0,0,0,0,0,0,32,0,0
Charalambos Lykogiannis,GRE,DF,Bologna,31-016,1993,1.9,86,64,21,4,0,1,11,10,7,0,4,0,65,1,3
Ian Maatsen,NED,"DF,FW",Aston Villa,22-242,2002,2.4,113,95,18,3,0,1,3,15,0,0,0,0,96,0,2
Alexis Mac Allister,ARG,MF,Liverpool,25-319,1998,4.0,186,183,3,3,2,1,0,0,0,0,0,0,162,0,3
Daizen Maeda,JPN,FW,Celtic,27-018,1997,3.8,67,65,1,0,0,0,5,0,1,0,0,0,52,1,1
Gabriel Magalhães,BRA,DF,Arsenal,26-324,1997,4.0,261,251,10,8,0,0,1,0,0,0,0,0,235,0,0
Soungoutou Magassa,FRA,MF,Monaco,21-030,2003,1.2,64,63,1,1,1,2,0,0,0,0,0,0,56,0,1
Hugo Magnetti,FRA,MF,Brest,26-161,1998,3.0,115,111,4,1,0,2,2,2,1,1,0,0,98,0,0
Mike Maignan,FRA,GK,Milan,29-127,1995,3.6,153,130,22,6,0,0,0,0,0,0,0,0,125,1,0
Radosław Majecki,POL,GK,Monaco,24-357,1999,2.0,60,46,13,6,0,0,0,0,0,0,0,0,48,1,0
Róbert Mak,SVK,"MF,FW",Slovan Bratislava,33-244,1991,0.4,20,15,5,0,0,0,1,4,1,1,0,0,14,0,1
Andrija Maksimović,SRB,"MF,FW",Red Star,17-155,2007,2.4,73,67,6,2,0,1,1,1,0,0,0,0,59,0,4
Donyell Malen,NED,"FW,MF",Dortmund,25-303,1999,1.6,32,31,1,0,0,0,1,0,0,0,0,0,28,0,1
Darian Males,SUI,"FW,MF",Young Boys,23-188,2001,1.1,26,24,2,1,0,0,3,0,1,0,1,0,20,0,1
Reinildo Mandava,MOZ,DF,Atlético Madrid,30-291,1994,2.5,174,157,17,6,0,1,5,11,0,0,0,0,157,0,1
Aïssa Mandi,ALG,DF,Lille,33-016,1991,2.7,102,86,16,3,0,0,0,13,0,0,0,0,88,0,2
Nino Marcelli,SVK,FW,Slovan Bratislava,19-162,2005,1.2,25,25,0,0,0,1,0,0,0,0,0,0,20,0,0
José María Giménez,URU,DF,Atlético Madrid,29-292,1995,3.0,222,213,9,6,0,3,0,1,0,0,0,0,202,0,1
Marquinhos,BRA,DF,Paris S-G,30-177,1994,4.0,386,376,10,5,2,1,0,5,0,0,0,0,366,0,1
Gerard Martín,ESP,DF,Barcelona,22-311,2002,1.1,52,45,7,0,0,1,3,7,0,0,0,0,42,0,1
Iván Martín,ESP,MF,Girona,25-267,1999,2.0,109,105,3,3,0,1,3,0,0,0,0,0,93,1,1
Jonas Martin,FRA,MF,Brest,34-212,1990,0.6,36,36,0,0,0,0,0,0,0,0,0,0,32,0,1
Gabriel Martinelli,BRA,"MF,FW",Arsenal,23-142,2001,4.0,114,108,6,0,2,1,20,2,4,4,0,0,86,0,2
Arnau Martinez,ESP,"DF,MF",Girona,21-196,2003,3.6,197,180,17,2,0,0,7,14,1,0,1,0,164,0,6
Emiliano Martínez,ARG,GK,Aston Villa,32-066,1992,4.0,168,144,24,10,0,0,0,0,0,0,0,0,132,0,0
Iñigo Martínez,ESP,DF,Barcelona,33-174,1991,3.9,292,273,19,16,0,3,0,0,0,0,0,0,267,0,3
Lautaro Martínez,ARG,FW,Inter,27-077,1997,1.6,41,39,1,0,0,0,1,0,0,0,0,0,31,1,1
Eliot Matazo,BEL,MF,Monaco,22-266,2002,0.2,7,6,1,1,0,0,0,0,0,0,0,0,6,0,0
Mykola Matviyenko,UKR,DF,Shakhtar,28-189,1996,4.0,276,255,21,9,0,3,1,0,0,0,0,0,235,0,3
Christian Mawissa,FRA,DF,Monaco,19-203,2005,0.9,40,29,11,1,0,0,0,10,0,0,0,0,32,0,1
Senny Mayulu,FRA,MF,Paris S-G,18-174,2006,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Samuel Mbangula,BEL,FW,Juventus,20-296,2004,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Kylian Mbappé,FRA,FW,Real Madrid,25-323,1998,3.4,79,76,3,0,1,1,9,0,1,0,0,0,55,0,6
James Mcatee,ENG,"FW,MF",Manchester City,22-020,2002,0.6,24,24,0,0,2,0,0,0,0,0,0,0,19,0,1
Luke McCowan,SCO,MF,Celtic,26-334,1997,0.2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
John McGinn,SCO,"FW,MF",Aston Villa,30-020,1994,2.3,78,75,3,1,0,0,5,1,1,1,0,0,62,0,3
Callum McGregor,SCO,MF,Celtic,31-146,1993,4.0,249,237,12,12,0,0,2,0,0,0,0,0,232,0,2
Weston McKennie,USA,"MF,DF",Juventus,26-071,1998,2.7,96,93,3,0,0,2,0,3,0,0,0,0,81,0,2
