Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Simon Adingra,CIV,"FW,DF",Union SG,20,2002,9,3,415,4.6,0,2,2,0,0,0,1,0,0.8,0.8,0.7,1.5,17,12,40,0.00,0.43,0.43,0.00,0.43,0.17,0.16,0.33,0.17,0.33
Amine Adli,MAR,"FW,MF",Leverkusen,22,2000,8,2,283,3.1,2,0,2,2,0,0,1,0,1.0,1.0,0.7,1.8,10,9,36,0.64,0.00,0.64,0.64,0.64,0.33,0.23,0.56,0.33,0.56
David Affengruber,AUT,DF,Sturm Graz,21,2001,6,5,484,5.4,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,1,15,2,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08
Ruben Aguilar,FRA,"DF,MF",Monaco,29,1993,2,1,124,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,7,11,7,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.17,0.04,0.17
Tosin Aiyegun,BEN,FW,Zürich,24,1998,6,6,478,5.3,0,1,1,0,0,0,2,0,1.5,1.5,1.2,2.7,13,7,26,0.00,0.19,0.19,0.00,0.19,0.28,0.22,0.50,0.28,0.50
Albian Ajeti,SUI,FW,Sturm Graz,25,1997,5,4,303,3.4,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,3,2,19,0.00,0.00,0.00,0.00,0.00,0.20,0.06,0.26,0.20,0.26
Samet Akaydın,TUR,DF,Fenerbahçe,28,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,1,0,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.11,0.06,0.11
Maghnes Akliouche,FRA,"FW,MF",Monaco,20,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,2,6,0.00,0.00,0.00,0.00,0.00,0.12,0.24,0.36,0.12,0.36
Paul Akouokou,CIV,MF,Betis,24,1997,5,5,356,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,6,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Jordi Alba,ESP,DF,Barcelona,33,1989,1,1,66,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,6,9,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.21,0.07,0.21
Luis Alberto,ESP,MF,Lazio,29,1992,4,4,307,3.4,1,1,2,1,0,0,0,0,0.6,0.6,0.9,1.5,12,42,18,0.29,0.29,0.59,0.29,0.59,0.18,0.28,0.46,0.18,0.46
Doğan Alemdar,TUR,GK,Rennes,19,2002,2,1,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mohamed Ali Cho,FRA,"MF,FW",Real Sociedad,18,2004,4,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,1,12,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Ezgjan Alioski,MKD,DF,Fenerbahçe,30,1992,6,3,317,3.5,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,5,26,26,0.00,0.28,0.28,0.00,0.28,0.02,0.19,0.21,0.02,0.21
Fidan Aliti,KVX,DF,Zürich,28,1993,4,4,316,3.5,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.5,0,15,0,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.15,0.05,0.15
Richard Almeida,AZE,MF,Qarabağ,33,1989,6,4,304,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,26,5,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Marcos Alonso,ESP,DF,Barcelona,31,1990,2,1,75,0.8,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,1,6,0,1.20,0.00,1.20,1.20,1.20,0.28,0.00,0.28,0.28,0.28
Omri Altman,ISR,"FW,MF",AÉK Lárnaka,28,1994,5,5,376,4.2,2,0,2,2,0,0,1,0,0.4,0.4,0.1,0.5,13,11,21,0.48,0.00,0.48,0.48,0.48,0.10,0.01,0.12,0.10,0.12
Edson Álvarez,MEX,MF,Ajax,24,1997,2,2,179,2.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2,14,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Nadiem Amiri,GER,"MF,FW",Leverkusen,25,1996,6,3,268,3.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,6,16,12,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13
Isak Amundsen,NOR,DF,Bodø/Glimt,22,1999,2,0,35,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Felipe Anderson,BRA,FW,Lazio,29,1993,6,5,437,4.9,1,2,3,1,0,0,1,0,0.7,0.7,1.5,2.2,15,22,60,0.21,0.41,0.62,0.21,0.62,0.14,0.32,0.45,0.14,0.45
Joel Andersson,SWE,DF,Midtjylland,25,1996,5,5,375,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,17,5,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Leandro Andrade,CPV,"FW,MF",Qarabağ,22,1999,3,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Valdemar Andreasen,DEN,FW,Midtjylland,17,2005,4,2,119,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Henry Andreou,CYP,MF,AÉK Lárnaka,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Robert Andrich,GER,MF,Leverkusen,27,1994,6,6,564,6.3,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,7,19,2,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.12,0.05,0.12
Oleksandr Andriyevskyi,UKR,MF,Dynamo Kyiv,28,1994,2,1,88,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,8,2,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Thanasis Androutsos,GRE,DF,Olympiacos,25,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,7,8,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17
Ángel,ESP,DF,AÉK Lárnaka,29,1993,5,5,444,4.9,0,0,0,0,0,0,3,1,0.1,0.1,0.2,0.3,11,18,12,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Karim Ansarifard,IRN,FW,AC Omonia,32,1990,5,2,196,2.2,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,1,1,14,0.46,0.00,0.46,0.46,0.46,0.29,0.03,0.31,0.29,0.31
Marcos Antônio,BRA,MF,Lazio,22,2000,3,2,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,14,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Antony,BRA,FW,Manchester Utd,22,2000,9,8,632,7.0,2,0,2,2,0,0,2,0,1.9,1.9,1.5,3.4,28,28,81,0.28,0.00,0.28,0.28,0.28,0.27,0.21,0.48,0.27,0.48
Dennis Appiah,FRA,"DF,FW",Nantes,30,1992,6,2,287,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,9,19,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Youssef El-Arabi,MAR,"FW,MF",Olympiacos,35,1987,4,2,159,1.8,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.9,2,9,8,0.57,0.00,0.57,0.57,0.57,0.41,0.07,0.48,0.41,0.48
Paulus Arajuuri,FIN,DF,HJK,34,1988,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aritz Arambarri,ESP,DF,Real Sociedad,24,1998,3,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Willian Arão,BRA,MF,Fenerbahçe,29,1992,4,4,313,3.5,1,0,1,1,0,0,1,0,0.3,0.3,0.5,0.8,1,21,1,0.29,0.00,0.29,0.29,0.29,0.07,0.15,0.22,0.07,0.22
Ronald Araújo,URU,DF,Barcelona,23,1999,2,2,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,4,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Arthur,BRA,"DF,MF",Sporting CP,24,1998,5,2,177,2.0,0,0,0,0,0,0,0,0,0.8,0.8,0.4,1.2,13,7,20,0.00,0.00,0.00,0.00,0.00,0.46,0.21,0.67,0.46,0.67
Emam Ashour,EGY,"FW,MF",Midtjylland,24,1998,2,0,69,0.8,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.2,2,5,5,1.30,0.00,1.30,1.30,1.30,0.21,0.09,0.30,0.21,0.30
Lorenz Assignon,TOG,DF,Rennes,22,2000,5,3,299,3.3,1,1,2,1,0,0,0,0,0.2,0.2,0.3,0.6,13,12,16,0.30,0.30,0.60,0.30,0.60,0.07,0.10,0.17,0.07,0.17
Iyayi Atiemwen,NGA,FW,Sheriff Tiraspol,26,1996,5,4,328,3.6,1,0,1,0,1,1,3,0,1.1,0.3,0.1,0.5,5,14,6,0.27,0.00,0.27,0.00,0.00,0.30,0.04,0.34,0.10,0.14
Noah Atubolu,GER,GK,Freiburg,20,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Donis Avdijaj,KVX,"MF,FW",Zürich,25,1996,4,0,82,0.9,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.1,0,2,9,1.10,0.00,1.10,1.10,1.10,0.07,0.07,0.14,0.07,0.14
Irakli Azarov,GEO,DF,Red Star,20,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Serdar Aziz,TUR,DF,Fenerbahçe,31,1990,6,5,446,5.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,26,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Sardar Azmoun,IRN,FW,Leverkusen,27,1995,7,3,272,3.0,0,1,1,0,0,0,0,0,1.3,1.3,1.0,2.3,3,3,17,0.00,0.33,0.33,0.00,0.33,0.44,0.34,0.78,0.44,0.78
Oussama El Azzouzi,MAR,MF,Union SG,21,2001,7,1,148,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,3,5,3,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.09,0.08,0.09
Ousseynou Ba,SEN,DF,Olympiacos,26,1995,2,2,179,2.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fouad Bachirou,COM,MF,AC Omonia,32,1990,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Loïc Bade,FRA,DF,Sevilla,22,2000,6,6,526,5.8,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,1,14,0,0.17,0.00,0.17,0.17,0.17,0.05,0.00,0.05,0.05,0.05
Nikolai Baden Frederiksen,DEN,FW,Ferencváros,22,2000,2,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Benoît Badiashile,FRA,DF,Monaco,21,2001,5,5,450,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.3,4,34,1,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05
Cédric Badolo,BFA,"MF,FW",Sheriff Tiraspol,23,1998,6,6,539,6.0,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,11,22,19,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12
Anastasios Bakasetas,GRE,MF,Trabzonspor,29,1993,6,5,463,5.1,3,4,7,3,0,0,0,0,0.7,0.7,1.5,2.2,12,47,22,0.58,0.78,1.36,0.58,1.36,0.14,0.28,0.42,0.14,0.42
Johan Bakayoko,BEL,FW,PSV Eindhoven,19,2003,4,2,245,2.7,1,0,1,1,0,0,0,0,1.4,1.4,0.7,2.2,10,6,34,0.37,0.00,0.37,0.37,0.37,0.53,0.28,0.81,0.53,0.81
Mitchel Bakker,NED,"DF,MF",Leverkusen,22,2000,6,5,517,5.7,1,0,1,1,0,0,1,0,0.8,0.8,1.1,1.9,19,24,45,0.17,0.00,0.17,0.17,0.17,0.15,0.20,0.35,0.15,0.35
Alejandro Balde,ESP,DF,Barcelona,18,2003,2,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,1,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Simon Banza,COD,FW,Braga,25,1996,5,2,183,2.0,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,3,0,13,0.00,0.00,0.00,0.00,0.00,0.33,0.06,0.39,0.33,0.39
Enis Bardhi,MKD,"MF,FW",Trabzonspor,27,1995,6,4,322,3.6,1,0,1,1,0,0,2,0,0.4,0.4,0.4,0.8,6,15,16,0.28,0.00,0.28,0.28,0.28,0.12,0.11,0.22,0.12,0.22
Brandon Barker,ENG,"FW,MF",AC Omonia,25,1996,4,3,187,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,2,5,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Enzo Barrenechea,ARG,MF,Juventus,21,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ander Barrenetxea,ESP,MF,Real Sociedad,20,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marc Bartra,ESP,DF,Trabzonspor,31,1991,6,6,540,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,6,30,7,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Toma Bašić,CRO,MF,Lazio,25,1996,4,3,199,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,8,6,12,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.19,0.10,0.19
Calvin Bassey,NGA,DF,Ajax,22,1999,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,14,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Michy Batshuayi,BEL,FW,Fenerbahçe,28,1993,8,4,331,3.7,3,0,3,2,1,1,0,0,2.1,1.3,0.3,1.6,5,5,30,0.82,0.00,0.82,0.54,0.54,0.57,0.07,0.64,0.35,0.43
Altay Bayındır,TUR,GK,Fenerbahçe,24,1998,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Toral Bayramov,AZE,DF,Qarabağ,21,2001,5,2,230,2.6,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,4,4,20,0.00,0.39,0.39,0.00,0.39,0.05,0.11,0.16,0.05,0.16
Sheraldo Becker,SUR,FW,Union Berlin,27,1995,10,10,857,9.5,1,1,2,1,0,0,2,0,2.2,2.2,0.6,2.7,41,13,85,0.11,0.11,0.21,0.11,0.21,0.23,0.06,0.29,0.23,0.29
Donny van de Beek,NED,MF,Manchester Utd,25,1997,2,1,69,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,6,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
Kevin Behrens,GER,FW,Union Berlin,31,1991,9,4,343,3.8,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.8,3,14,22,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.21,0.16,0.21
Felix Beijmo,SWE,DF,Malmö,24,1998,6,6,505,5.6,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,12,27,13,0.00,0.18,0.18,0.00,0.18,0.02,0.05,0.07,0.02,0.07
Karim Bellarabi,GER,FW,Leverkusen,32,1990,1,0,5,0.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,1,0.00,0.00,0.00,0.00,0.00,7.19,0.00,7.19,7.19,7.19
Héctor Bellerín,ESP,"DF,MF",Sporting CP,27,1995,3,0,85,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,3,20,0.00,0.00,0.00,0.00,0.00,0.36,0.10,0.47,0.36,0.47
Jeanuël Belocian,FRA,DF,Rennes,17,2005,3,3,300,3.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Andrea Belotti,ITA,FW,Roma,28,1993,14,9,773,8.6,3,0,3,3,0,0,0,0,4.6,4.6,0.8,5.4,12,12,53,0.35,0.00,0.35,0.35,0.35,0.56,0.10,0.65,0.56,0.65
Eliesse Ben Seghir,MAR,FW,Monaco,17,2005,3,1,123,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,6,15,0.00,0.00,0.00,0.00,0.00,0.12,0.15,0.27,0.12,0.27
Wissam Ben Yedder,FRA,FW,Monaco,31,1990,8,7,522,5.8,4,0,4,2,2,2,0,0,3.4,1.8,1.1,2.9,8,17,38,0.69,0.00,0.69,0.34,0.34,0.59,0.19,0.78,0.32,0.51
Walter Benítez,ARG,GK,PSV Eindhoven,29,1993,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patrick Berg,NOR,MF,Bodø/Glimt,24,1997,5,5,450,5.0,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,5,34,6,0.00,0.20,0.20,0.00,0.20,0.02,0.13,0.15,0.02,0.15
Steven Berghuis,NED,"MF,FW",Ajax,30,1991,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,6,18,25,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13
Steven Bergwijn,NED,"FW,MF",Ajax,24,1997,2,2,153,1.7,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.9,5,8,24,0.00,0.59,0.59,0.00,0.59,0.13,0.37,0.51,0.13,0.51
Bernardo,BRA,DF,RB Salzburg,27,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,9,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Muhamed Bešić,BIH,MF,Ferencváros,29,1992,5,4,328,3.6,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.5,8,11,5,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
Artem Besyedin,UKR,FW,Dynamo Kyiv,26,1996,5,3,252,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,2,11,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Roman Bezus,UKR,MF,AC Omonia,31,1990,4,2,199,2.2,0,0,0,0,0,0,2,0,0.3,0.3,0.3,0.6,1,16,13,0.00,0.00,0.00,0.00,0.00,0.12,0.14,0.27,0.12,0.27
Pep Biel,ESP,"MF,FW",Olympiacos,25,1996,5,5,392,4.4,0,1,1,0,0,0,0,0,1.1,1.1,0.4,1.5,3,14,23,0.00,0.23,0.23,0.00,0.23,0.26,0.09,0.35,0.26,0.35
Justin Bijlow,NED,GK,Feyenoord,24,1998,8,8,750,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Emmanuel van de Blaak,NED,DF,PSV Eindhoven,17,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ludovic Blas,FRA,"MF,FW",Nantes,24,1997,8,7,675,7.5,3,3,6,3,0,0,1,0,1.6,1.6,1.6,3.2,32,33,56,0.40,0.40,0.80,0.40,0.80,0.21,0.21,0.42,0.21,0.42
Myron Boadu,NED,"FW,MF",Monaco,21,2001,4,0,118,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,1,4,13,0.00,0.00,0.00,0.00,0.00,0.05,0.17,0.22,0.05,0.22
Franck Boli,CIV,FW,Ferencváros,28,1993,4,2,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Valerii Bondar,UKR,DF,Shakhtar,23,1999,3,3,300,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Artem Bondarenko,UKR,MF,Shakhtar,21,2000,4,4,352,3.9,1,0,1,0,1,1,1,0,0.9,0.1,0.1,0.2,3,12,5,0.26,0.00,0.26,0.00,0.00,0.24,0.02,0.27,0.02,0.05
Victor Boniface,NGA,FW,Union SG,21,2000,10,9,772,8.6,6,2,8,6,0,0,0,0,3.3,3.3,0.7,4.0,23,17,54,0.70,0.23,0.93,0.70,0.93,0.39,0.08,0.47,0.39,0.47
Leonardo Bonucci,ITA,DF,Juventus,35,1987,3,1,137,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Nikola Boranijašević,SRB,DF,Zürich,30,1992,6,6,506,5.6,1,0,1,1,0,0,1,0,0.5,0.5,0.6,1.1,10,14,29,0.18,0.00,0.18,0.18,0.18,0.09,0.11,0.20,0.09,0.20
Kady Borges,BRA,"MF,FW",Qarabağ,26,1996,6,6,511,5.7,0,2,2,0,0,0,1,0,0.7,0.7,2.4,3.1,22,40,31,0.00,0.35,0.35,0.00,0.35,0.12,0.42,0.54,0.12,0.54
Cristian Borja,COL,DF,Braga,29,1993,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Milan Borjan,CAN,GK,Red Star,34,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aleksandar Borković,AUT,DF,Sturm Graz,23,1999,2,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Endre Botka,HUN,DF,Ferencváros,27,1994,6,5,502,5.6,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.2,2,19,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03
Andreas Bouchalakis,GRE,MF,Olympiacos,29,1993,5,5,368,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,17,5,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Nassim Boujellab,MAR,MF,HJK,23,1999,6,2,246,2.7,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.9,6,7,10,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.32,0.16,0.32
Yassine Bounou,MAR,GK,Sevilla,31,1991,6,6,600,6.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,28,1994,7,6,511,5.7,0,2,2,0,0,0,3,0,0.4,0.4,1.7,2.1,9,27,30,0.00,0.35,0.35,0.00,0.35,0.07,0.30,0.37,0.07,0.37
Edoardo Bove,ITA,MF,Roma,20,2002,10,2,249,2.8,1,0,1,1,0,0,0,0,0.3,0.3,0.2,0.5,2,10,2,0.36,0.00,0.36,0.36,0.36,0.11,0.08,0.19,0.11,0.19
Josh Bowler,ENG,FW,Olympiacos,23,1999,3,2,178,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,8,8,10,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Denys Boyko,UKR,GK,Dynamo Kyiv,34,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Umut Bozok,TUR,"FW,MF",Trabzonspor,25,1996,5,2,235,2.6,1,1,2,1,0,0,0,0,0.2,0.2,0.2,0.5,1,2,15,0.38,0.38,0.77,0.38,0.77,0.08,0.09,0.18,0.08,0.18
Jarrad Branthwaite,ENG,DF,PSV Eindhoven,20,2002,3,3,259,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Claudio Bravo,CHI,GK,Betis,39,1983,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yanick Brecher,SUI,GK,Zürich,29,1993,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Gleison Bremer,BRA,DF,Juventus,25,1997,7,7,640,7.1,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,1,6,1,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.11,0.11,0.11
Brian Brobbey,NED,FW,Ajax,20,2002,2,0,72,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,9,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26
David Browne,PNG,DF,HJK,26,1995,6,6,495,5.5,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.1,14,10,29,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.20,0.10,0.20
