Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Tiago Araújo,POR,"DF,MF",Estoril,22,2001,25.0,1236,988,245,16,3,23,106,229,0,0,0,0,887,3,25
Tomás Araújo,POR,DF,Benfica,21,2002,5.4,428,421,7,2,3,3,2,5,0,0,0,0,383,0,3
Gustavo Assuncao,POR,MF,Famalicão,23,2000,7.0,314,291,19,18,1,5,9,0,1,1,0,0,262,4,6
Otavio Ataide,BRA,DF,Famalicão,21,2002,15.4,866,819,43,41,0,12,11,2,0,0,0,0,700,4,10
Otavio Ataide,BRA,DF,Porto,21,2002,12.0,861,827,33,19,2,5,1,5,0,0,0,0,774,1,3
Fredrik Aursnes,NOR,DF,Benfica,27,1995,31.0,2000,1762,232,13,6,15,49,218,1,0,0,0,1643,6,51
Chidozie Awaziem,NGA,DF,Boavista,26,1997,21.7,1210,1142,66,53,0,25,1,13,0,0,0,0,1001,2,9
Abdul Awudu,GHA,"FW,MF",Vizela,22,2001,2.1,53,53,0,0,0,0,3,0,0,0,0,0,42,0,4
Amadou Ba-Sy,FRA,"FW,MF",Vizela,22,2001,1.3,25,18,7,0,0,0,3,3,0,0,0,0,16,0,1
Alexander Bah,DEN,DF,Benfica,25,1997,16.9,1127,959,164,6,0,1,47,158,0,0,0,0,882,4,30
Elves Baldé,GNB,"FW,MF",Farense,23,1999,10.8,286,241,43,11,2,2,72,17,15,6,8,0,157,2,14
Robson Bambu,BRA,DF,Arouca,25,1997,9.8,598,570,28,27,0,6,0,1,0,0,0,0,528,0,5
Daniel Bandeira,POR,MF,Vitória,23,2000,7.8,397,362,33,13,1,2,25,0,20,10,5,0,326,2,6
Simon Banza,COD,FW,Braga,26,1996,22.2,346,322,23,0,0,4,6,4,0,0,0,0,229,1,8
Rafael Barbosa,POR,"MF,FW",Farense,27,1996,9.5,409,342,65,26,1,4,53,5,18,5,13,0,273,2,18
Romário Baró,POR,"MF,FW",Porto,23,2000,2.5,118,107,10,1,0,0,3,4,5,1,0,0,97,1,6
Afonso Bastardo,POR,"FW,DF",Gil Vicente FC,18,2005,0.5,24,17,7,1,0,0,2,6,0,0,0,0,21,0,2
Afonso Bastardo,POR,MF,Sporting CP,18,2005,0.3,13,12,1,0,0,0,5,1,0,0,0,0,6,0,0
Gilberto Batista,GNB,DF,Moreirense,19,2003,2.5,124,116,7,6,0,0,0,0,0,0,0,0,111,1,0
Ricardo Batista,POR,GK,Casa Pia,36,1986,30.9,1057,670,384,89,0,2,0,0,0,0,0,0,708,3,0
Roko Baturina,CRO,FW,Gil Vicente FC,23,2000,7.9,151,131,19,0,0,0,1,0,0,0,0,0,95,1,6
Bachir Belloumi,ALG,"FW,MF",Farense,21,2002,23.0,616,599,13,2,4,6,43,11,0,0,0,0,356,4,37
Fahem Benaissa Yahia,FRA,MF,Casa Pia,21,2002,0.1,12,8,4,0,1,0,1,4,0,0,0,0,9,0,1
Beni,ANG,MF,Casa Pia,21,2002,16.3,710,682,24,17,3,2,8,1,0,0,0,0,626,4,11
Benny,POR,"MF,FW",Chaves,23,2000,14.1,455,376,77,10,2,2,81,46,20,7,10,0,298,2,19
Berna,ANG,"FW,DF",Boavista,19,2003,3.6,162,143,17,3,0,0,14,13,1,1,0,0,122,2,5
Juan Bernat,ESP,DF,Benfica,30,1993,0.9,44,40,4,1,0,0,0,3,0,0,0,0,42,0,0
Emmanuel Boateng,GHA,FW,Rio Ave,27,1996,20.7,317,289,23,0,0,3,7,2,0,0,0,0,217,5,10
Kiko Bondoso,POR,"FW,MF",Vizela,27,1995,2.1,74,72,1,0,0,1,3,1,0,0,0,0,55,1,5
Toni Borevkovic,CRO,DF,Vitória,26,1997,22.7,824,787,32,25,0,4,1,3,0,0,0,0,679,5,2
Gonçalo Borges,POR,"MF,FW",Porto,22,2001,3.2,127,118,9,0,0,0,38,9,0,0,0,0,78,0,7
Cristian Borja,COL,DF,Braga,30,1993,27.2,1651,1345,305,34,1,6,107,248,23,4,3,0,1326,1,35
Róbert Boženík,SVK,FW,Boavista,23,1999,28.6,412,354,53,1,1,5,13,1,0,0,0,0,297,5,14
Daniel Bragança,POR,MF,Sporting CP,24,1999,11.4,585,561,21,15,0,5,15,1,5,4,0,0,520,3,8
Bruno Brigido,BRA,GK,Estrela,32,1991,26.0,826,547,275,58,0,1,0,0,0,0,0,0,629,4,0
Rafael Brito,POR,MF,Casa Pia,21,2002,3.8,171,153,17,7,0,5,1,0,0,0,0,0,130,1,1
Bruma,POR,"FW,MF",Braga,28,1994,19.1,770,734,31,4,6,3,12,25,1,0,0,0,604,5,24
Jonathan Buatu Mananga,ANG,DF,Gil Vicente FC,29,1993,5.0,219,209,9,9,0,0,0,0,0,0,0,0,190,1,2
Leonel Bucca,ARG,"MF,FW",Estrela,24,1999,9.1,287,270,13,11,1,5,12,2,0,0,0,0,212,4,9
André Bukia,COD,"MF,FW",Arouca,28,1995,1.7,93,88,5,0,0,0,18,4,1,1,0,0,66,0,8
Fabijan Buntić,CRO,GK,Vizela,26,1997,27.7,896,596,299,67,0,0,0,0,0,0,0,0,666,1,1
Aleksandar Busnić,SRB,"MF,FW",Vizela,25,1997,8.5,333,319,13,9,1,4,1,4,0,0,0,0,263,1,10
Oriol Busquets,ESP,MF,Arouca,24,1999,4.8,296,289,6,6,1,2,2,0,0,0,0,0,260,1,2
Rafael Bustamante,COL,MF,Vizela,23,1999,7.9,351,343,8,7,0,1,3,1,0,0,0,0,297,0,3
Leonardo Buta,POR,DF,Gil Vicente FC,21,2002,24.3,1197,960,236,30,2,5,47,206,0,0,0,0,918,1,29
Adrián Butzke,ESP,FW,Vitória,24,1999,4.1,112,105,7,0,0,0,5,1,0,0,0,0,58,0,4
Erick Cabaco,URU,DF,Estoril,28,1995,3.7,181,176,5,2,0,1,0,3,0,0,0,0,148,0,1
Arthur Cabral,BRA,FW,Benfica,25,1998,14.8,245,232,10,0,3,1,4,1,0,0,0,0,180,3,9
Jhonder Cádiz,VEN,FW,Famalicão,28,1995,25.6,468,401,60,2,3,5,17,4,0,0,0,0,263,7,21
João Pedro Gomes Camacho,POR,"FW,MF",Moreirense,29,1994,23.1,481,467,9,5,3,8,44,4,0,0,0,0,330,5,18
Ibrahima Camará,GUI,"MF,DF",Boavista,24,1999,5.3,233,221,9,5,2,5,8,4,0,0,0,0,182,3,3
Cambila,ANG,GK,Estrela,21,2002,0.2,6,5,1,0,0,0,0,0,0,0,0,0,5,0,1
Luan Campos,BRA,"FW,MF",Portimonense,21,2002,5.2,103,95,5,0,0,0,9,2,2,2,0,0,64,3,8
Fábio Cardoso,POR,DF,Porto,29,1994,13.4,980,950,28,26,1,6,2,1,0,0,0,0,900,2,3
Felippe Cardoso,BRA,FW,Casa Pia,24,1998,17.4,258,241,14,0,2,1,7,0,0,0,0,0,179,3,11
Carlinhos,BRA,MF,Portimonense,29,1994,31.6,1462,1241,215,97,2,32,127,24,92,32,38,0,1107,6,35
João Carlos,BRA,"FW,DF",Estoril,28,1995,3.5,91,82,7,1,0,0,1,0,0,0,0,0,52,2,4
Zé Carlos,POR,"MF,DF",Vitória,21,2001,4.7,256,238,17,5,1,5,15,7,5,0,3,0,196,1,7
Zé Carlos,POR,DF,Gil Vicente FC,25,1998,21.4,1171,899,271,32,1,3,40,239,0,0,0,0,854,1,25
David Carmo,ANG,DF,Porto,24,1999,6.8,424,395,27,18,2,3,0,0,0,0,0,0,360,2,2
Marcelo Carné,BRA,GK,Estoril,33,1990,22.0,716,446,266,46,0,0,0,0,0,0,0,0,509,4,2
Carraça,POR,"DF,MF",Chaves,30,1993,11.1,591,426,161,26,2,7,67,113,22,6,11,1,449,4,13
Álvaro Carreras,ESP,DF,Benfica,20,2003,6.3,423,351,70,6,1,6,16,63,1,0,1,0,344,2,13
Ronie Carrillo,ECU,"FW,MF",Portimonense,26,1996,14.6,310,273,34,1,1,0,4,1,0,0,0,0,209,3,12
António Filipe de Carvalho,POR,GK,Estrela,38,1985,3.0,118,86,32,6,0,0,0,0,0,0,0,0,86,0,0
Miguel Carvalho,POR,GK,Farense,27,1996,2.0,54,35,19,3,0,0,0,0,0,0,0,0,39,0,0
Vitor Carvalho,BRA,MF,Braga,26,1997,14.5,811,789,20,10,2,2,3,10,0,0,0,0,684,2,13
Facundo Cáseres,ARG,MF,Farense,22,2001,12.4,409,401,7,6,0,3,1,1,0,0,0,0,358,1,7
Midana Cassama,GNB,"FW,MF",Portimonense,20,2002,3.2,51,45,6,0,0,0,1,0,0,0,0,0,40,0,0
Cassiano,BRA,FW,Estoril,34,1989,17.9,223,188,34,0,0,0,5,1,0,0,0,0,132,1,15
Jesús Castillo,PER,MF,Gil Vicente FC,22,2001,2.7,175,171,4,3,0,2,1,1,0,0,0,0,133,0,3
André Castro,POR,MF,Braga,35,1988,0.5,35,33,2,2,0,0,0,0,0,0,0,0,29,0,1
André Castro,POR,MF,Moreirense,35,1988,6.0,296,278,16,10,1,4,4,0,0,0,0,0,225,2,9
Cristian Castro,COL,DF,Rio Ave,22,2001,0.8,19,18,1,1,0,0,0,0,0,0,0,0,16,0,1
Geny Catamo,MOZ,"MF,DF",Sporting CP,22,2001,18.7,876,654,220,17,4,2,42,194,9,6,1,0,706,2,27
Tidjany Chabrol,FRA,"FW,MF",Gil Vicente FC,21,2002,12.0,410,389,20,4,1,2,28,3,13,5,5,0,330,1,6
Charles,BRA,GK,Vitória,29,1994,7.5,188,103,85,28,0,0,0,0,0,0,0,0,127,0,1
Chiquinho,POR,"FW,MF",Famalicão,23,2000,19.3,344,263,78,33,0,2,88,7,36,26,5,0,197,3,13
Chiquinho,POR,MF,Benfica,28,1995,2.1,206,186,20,7,2,1,8,3,10,5,0,0,170,0,3
Clayton,BRA,FW,Casa Pia,24,1999,18.8,357,324,32,0,5,1,12,2,0,0,0,0,245,1,14
Sebastián Coates,URU,DF,Sporting CP,32,1990,25.3,1749,1706,39,39,0,5,0,0,0,0,0,0,1554,4,6
Fábio Conceição,POR,"MF,FW",Rio Ave,22,2001,28.2,1035,865,161,8,6,5,36,153,0,0,0,0,795,9,26
Francisco Conceição,POR,"FW,MF",Porto,20,2002,21.0,875,753,119,19,4,9,152,28,72,37,0,0,644,3,34
Leo Cordeiro,BRA,MF,Estrela,27,1995,29.0,1169,1129,35,19,4,11,12,2,3,2,0,0,986,5,21
Jeriel Córdova,VEN,FW,Boavista,21,2002,1.7,38,35,3,1,1,0,1,0,0,0,0,0,28,0,1
Félix Correia,POR,FW,Gil Vicente FC,22,2001,24.1,778,728,42,13,9,6,55,17,8,5,1,0,557,8,30
João Pedro Araújo Correia,CPV,"DF,MF",Chaves,26,1996,23.3,879,679,198,25,1,10,96,173,0,0,0,0,579,2,37
Alberto costa,POR,DF,Vitória,19,2003,0.2,14,10,4,1,0,0,0,3,0,0,0,0,13,0,1
Bruno Xavier Almeida Costa,POR,MF,Vizela,26,1997,6.8,290,247,42,26,2,2,20,1,14,10,1,0,240,1,4
Diogo Costa,POR,GK,Porto,23,1999,32.7,1219,966,251,64,0,3,0,0,0,0,0,0,1034,2,0
Gonçalo Costa,POR,"DF,MF",Portimonense,23,2000,19.0,894,717,174,20,0,5,93,149,5,3,1,0,620,3,35
Michel Costa,BRA,MF,Estoril,21,2001,3.3,178,170,7,6,0,0,4,1,0,0,0,0,138,1,5
Murilo Costa,BRA,FW,Gil Vicente FC,28,1994,22.1,661,600,58,19,4,1,71,11,28,10,13,0,488,3,15
Rui Costa,POR,"FW,MF",Farense,27,1996,7.8,150,144,5,1,1,5,8,2,0,0,0,0,88,1,8
Tomás Costa Silva,POR,DF,Vizela,23,1999,29.1,1491,1188,297,19,2,6,121,278,0,0,0,0,1100,6,40
Costinha,POR,"MF,DF",Rio Ave,23,2000,33.9,1538,1154,379,29,4,13,115,350,0,0,0,0,1062,5,46
Sandro Cruz,ANG,"DF,MF",Chaves,22,2001,18.1,779,634,141,25,0,10,32,116,0,0,0,0,558,4,17
Florian Danho Seke,FRA,FW,Famalicão,23,2000,2.7,49,45,2,0,0,0,1,0,0,0,0,0,26,2,2
Ignacio De Arruabarrena,URU,GK,Arouca,26,1997,31.0,1174,859,308,85,0,0,0,1,0,0,0,0,858,7,2
Fran Delgado,ESP,DF,Farense,22,2001,5.5,278,189,89,2,1,1,10,87,0,0,0,0,214,0,5
Dener,BRA,MF,Portimonense,31,1992,19.6,776,743,30,20,2,3,14,8,0,0,0,0,602,3,19
Depú,ANG,FW,Gil Vicente FC,23,2000,8.6,115,96,18,1,0,0,0,0,0,0,0,0,80,1,2
Ángel Di María,ARG,FW,Benfica,35,1988,24.6,1522,1277,231,64,26,27,262,33,134,74,19,2,1051,14,48
Tiago Dias,POR,"MF,FW",Casa Pia,25,1998,8.8,309,258,50,11,0,0,86,20,19,6,9,0,207,1,10
Vinicius Dias,BRA,GK,Gil Vicente FC,26,1997,2.0,51,30,21,4,0,0,0,0,0,0,0,0,38,0,0
Dida,BRA,GK,Estrela,25,1998,4.7,189,145,42,2,0,0,0,0,0,0,0,0,148,2,0
Ousmane Diomande,CIV,DF,Sporting CP,19,2003,23.5,1728,1683,44,39,0,4,1,2,0,0,0,0,1583,1,14
Álvaro djaló,ESP,"FW,MF",Braga,23,1999,19.9,532,515,9,3,4,2,54,6,0,0,0,0,371,8,23
Mihai Dobre,ROU,FW,Famalicão,24,1998,3.9,93,91,1,0,0,1,6,1,0,0,0,0,68,1,5
Maxime Dominguez,SUI,"MF,FW",Gil Vicente FC,27,1996,25.9,1133,994,134,46,7,4,88,6,67,32,27,1,882,5,32
Bruno Duarte,BRA,FW,Farense,27,1996,25.1,553,527,21,3,4,9,35,4,0,0,0,0,327,5,19
Jorge Eduardo Sánchez,MEX,DF,Porto,25,1997,6.3,421,355,63,8,0,1,12,54,1,1,0,0,353,3,11
Marcus Edwards,ENG,"FW,MF",Sporting CP,24,1998,14.9,538,479,53,9,16,1,61,4,40,24,3,0,404,6,21
Úmaro Embaló,POR,"MF,FW",Rio Ave,22,2001,8.8,342,272,69,6,0,0,35,56,7,0,6,0,251,1,10
João Escoval,POR,DF,Vizela,26,1997,15.2,696,612,83,36,2,8,3,45,0,0,0,0,546,1,6
Ricardo Esgaio,POR,"MF,DF",Sporting CP,30,1993,16.6,973,784,186,17,0,0,57,169,0,0,0,0,766,3,19
Tiago Esgaio,POR,DF,Arouca,27,1995,25.3,1438,1147,289,26,3,6,30,263,0,0,0,0,1095,2,31
Samuel Essende,COD,FW,Vizela,25,1998,29.6,475,426,45,0,2,0,11,2,0,0,0,0,335,4,16
Dario Essugo,POR,MF,Chaves,18,2005,12.9,494,475,18,17,0,7,1,1,0,0,0,0,416,1,4
Dario Essugo,POR,MF,Sporting CP,18,2005,0.4,29,28,1,0,0,0,0,1,0,0,0,0,27,0,0
Paulo Estrela Moreira,POR,"MF,FW",Portimonense,24,1999,5.9,357,324,31,12,0,2,23,4,15,5,6,0,277,2,5
Stephen Eustáquio,CAN,MF,Porto,26,1996,17.0,1029,923,103,69,2,4,47,6,28,16,4,0,847,3,13
Evanilson,BRA,FW,Porto,23,1999,22.8,501,462,38,0,7,1,7,4,0,0,0,0,395,1,13
Fabiano,BRA,DF,Moreirense,23,2000,23.7,1240,955,279,27,2,7,77,252,0,0,0,0,903,6,37
Claudio Falcão,BRA,MF,Farense,29,1994,28.9,896,860,31,29,3,13,6,2,0,0,0,0,653,5,16
Jean Felipe,BRA,"MF,DF",Estrela,29,1994,12.8,737,514,220,35,0,2,87,143,42,33,8,0,506,3,9
Volnei Feltes,BRA,DF,Estoril,23,2000,16.4,917,768,144,39,3,11,19,104,1,1,0,0,727,5,10
Jorge Filipe Oliveira Fernandes,POR,DF,Vitória,26,1997,27.1,1284,1222,54,47,0,10,14,7,0,0,0,0,984,8,20
Martim Fernandes,POR,DF,Porto,17,2006,2.8,181,151,29,2,1,1,4,27,0,0,0,0,150,1,3
Mateus Fernandes,POR,MF,Estoril,19,2004,24.8,1381,1242,136,61,5,16,90,11,59,29,22,0,1109,3,27
Mateus Fernandes,POR,FW,Sporting CP,19,2004,0.0,7,5,2,1,0,0,2,0,1,0,1,0,4,0,0
Rafael Fernandes,POR,DF,Arouca,21,2002,8.3,420,410,10,9,0,1,1,0,0,0,0,0,379,0,2
Roger Fernandes,GNB,"MF,FW",Braga,17,2005,7.5,283,254,28,2,0,3,45,20,6,2,2,0,206,1,11
Rúben Fernandes,POR,DF,Gil Vicente FC,37,1986,29.0,1733,1641,85,80,3,12,4,2,0,0,0,0,1471,7,9
Vasco Fernandes,POR,DF,Casa Pia,36,1986,10.0,441,413,25,25,1,1,2,0,0,0,0,0,359,3,3
Vasco Fernandes,POR,DF,Chaves,36,1986,16.8,592,543,47,44,1,2,2,0,0,0,0,0,505,2,2
Fernando,BRA,"FW,MF",Casa Pia,30,1993,6.0,126,115,11,0,1,0,8,8,2,0,0,0,94,0,8
Filipe Ferreira,POR,DF,Boavista,32,1990,19.2,1051,914,134,26,1,4,45,104,4,4,0,0,813,3,21
Marcelo dos Santos Ferreira,BRA,DF,Moreirense,34,1989,26.0,1259,1195,60,58,0,8,0,2,0,0,0,0,1051,4,4
Vitó Ferreira,POR,MF,Estrela,25,1997,6.4,290,270,20,4,0,4,16,0,14,10,1,0,200,0,10
Daniel Figueira,POR,GK,Estoril,25,1998,12.0,325,217,107,17,0,0,0,0,0,0,0,0,251,1,0
Diogo Fonseca,POR,DF,Estrela,21,2002,4.8,292,273,19,15,0,3,0,4,0,0,0,0,238,0,3
Tiago Fonseca Morais,POR,"FW,MF",Boavista,19,2003,15.3,443,405,32,10,3,8,47,7,15,13,0,0,286,6,15
Théo Fonseca,FRA,FW,Famalicão,23,2000,7.2,124,118,3,0,0,0,14,2,0,0,0,0,81,3,5
José Fonte,POR,DF,Braga,39,1983,16.8,1089,1060,28,24,0,3,2,3,0,0,0,0,946,1,6
Hernâni Fortes,POR,FW,Rio Ave,31,1991,3.8,88,64,23,7,0,2,36,2,12,10,2,0,53,1,2
André Franco,POR,"MF,FW",Porto,25,1998,4.9,276,244,30,13,4,0,22,2,15,10,2,0,218,2,4
Gonçalo Franco,POR,MF,Moreirense,22,2000,30.2,1121,1049,68,22,3,11,16,4,6,1,0,0,893,4,39
Afonso freitas,POR,"DF,MF",Vitória,23,2000,8.1,281,217,63,3,0,2,19,59,0,0,0,0,191,1,9
Iván Fresneda,ESP,"MF,DF",Sporting CP,18,2004,0.4,25,20,5,1,0,0,3,4,0,0,0,0,19,0,2
Godfried Frimpong,NED,DF,Moreirense,24,1999,22.4,1157,851,302,40,0,4,113,229,33,17,11,0,842,4,34
Kanya Fujimoto,JPN,MF,Gil Vicente FC,24,1999,22.2,837,797,34,10,8,0,21,6,7,4,2,0,639,6,26
Taichi Fukui,JPN,MF,Portimonense,19,2004,6.6,173,167,5,1,1,1,8,1,3,1,2,0,125,1,2
Galeno,BRA,"FW,MF",Porto,25,1997,24.9,893,757,130,12,11,2,55,87,31,7,2,0,658,6,37
Nino Galović,CRO,DF,Arouca,31,1992,16.0,881,853,26,25,1,2,0,1,0,0,0,0,790,2,8
Fabrício Garcia,CPV,"FW,MF",Estoril,22,2001,3.7,65,61,3,0,0,0,4,2,1,0,0,0,50,1,1
Bruno Gaspar,ANG,"MF,DF",Vitória,30,1993,25.4,1365,1024,333,14,2,2,107,318,1,0,0,0,983,8,56
Mory Gbane,CIV,MF,Gil Vicente FC,22,2000,21.2,873,846,23,22,5,5,1,1,0,0,0,0,692,4,19
André Geraldes,POR,"MF,DF",Casa Pia,32,1991,6.7,294,220,74,6,0,0,7,68,0,0,0,0,213,0,5
Saviour Godwin,NGA,"FW,MF",Casa Pia,26,1996,3.8,80,80,0,0,0,0,15,0,0,0,0,0,44,0,7
Eulânio Ângelo Chipela Gomes,GNB,MF,Estrela,29,1994,6.5,241,190,50,1,1,0,12,49,0,0,0,0,180,1,7
Rodrigo Gomes,POR,"MF,DF",Estoril,20,2003,27.2,858,733,121,7,1,4,48,112,2,1,0,0,613,4,38
Vítor Gomes,POR,MF,Rio Ave,35,1987,3.6,187,180,7,7,1,2,0,0,0,0,0,0,146,0,3
Victor Gomez,ESP,DF,Braga,23,2000,22.6,1360,1111,243,26,1,6,98,216,1,0,0,0,1071,6,27
Nuno Gonçalo Moreira,POR,"FW,MF",Casa Pia,24,1999,11.3,399,363,33,8,1,4,30,1,18,11,3,1,303,3,11
Nuno Gonçalo Moreira,POR,"FW,MF",Vizela,24,1999,10.7,331,297,34,15,3,3,46,1,18,10,4,0,226,0,9
João Gonçalves,POR,GK,Boavista,22,2000,34.0,934,535,397,81,0,0,0,0,0,0,0,0,622,2,2
Jota Gonçalves,POR,DF,Vizela,23,2000,16.1,949,875,72,50,1,3,3,5,0,0,0,0,804,2,14
Pedro Gonçalves,POR,"FW,MF",Sporting CP,25,1998,28.6,1241,1057,170,63,12,13,162,17,90,53,24,0,917,14,37
Vítor Gonçalves,POR,MF,Farense,31,1992,7.7,262,242,20,1,3,0,14,17,0,0,0,0,193,0,7
Cristo González,ESP,"FW,MF",Arouca,25,1997,30.9,921,869,45,3,19,0,34,5,2,2,0,0,680,7,45
Nicolás González,ESP,MF,Porto,21,2002,18.9,1131,1082,45,36,2,3,5,6,2,0,0,0,1002,4,10
Tiago Gouveia,POR,FW,Benfica,22,2001,6.0,239,226,12,2,5,1,8,7,1,0,0,0,193,1,5
João Graça,POR,MF,Rio Ave,28,1995,13.3,606,575,28,19,2,6,26,2,7,3,3,0,488,3,16
Marko Grujić,SRB,MF,Porto,27,1996,3.2,214,213,1,1,2,2,2,0,0,0,0,0,175,0,1
Gonçalo Guedes,POR,"FW,MF",Benfica,26,1996,1.4,82,76,6,1,0,1,6,4,1,0,0,0,61,0,2
Guga,POR,"DF,MF",Portimonense,19,2003,17.0,561,406,152,8,0,1,38,143,1,0,0,0,405,3,17
Ricardo Guimarães,MOZ,MF,Chaves,27,1995,13.9,567,518,47,22,3,4,11,16,7,3,3,0,462,2,6
Rafik Guitane,FRA,"FW,MF",Estoril,24,1999,30.1,1060,1016,41,17,17,4,64,7,17,15,2,0,809,3,35
Raphael Guzzo,POR,"MF,FW",Chaves,28,1995,13.2,572,529,40,22,1,1,20,8,5,2,3,0,449,3,15
Viktor Gyökeres,SWE,FW,Sporting CP,25,1998,32.4,806,738,64,2,6,1,28,5,0,0,0,0,578,4,31
Justin de Haas,NED,DF,Famalicão,23,2000,17.8,1007,983,24,22,0,7,2,2,0,0,0,0,862,0,4
Yanis Hamache,ALG,DF,Arouca,24,1999,0.5,36,28,8,0,0,0,3,8,0,0,0,0,30,0,1
Tomás Händel,POR,MF,Vitória,22,2000,28.0,1293,1179,107,51,4,8,62,4,52,37,4,0,1089,7,20
Héctor,ESP,FW,Chaves,27,1995,28.8,557,495,62,1,0,0,2,1,0,0,0,0,434,0,12
Gustavo Henrique,BRA,"DF,MF",Estrela,24,1999,1.4,45,42,3,0,0,0,3,3,0,0,0,0,33,0,3
Morten Hjulmand,DEN,MF,Sporting CP,24,1999,24.3,1412,1346,59,52,4,5,10,3,0,0,0,0,1213,7,23
Jordan Holsgrove,SCO,MF,Estoril,23,1999,13.0,973,872,99,61,2,12,50,1,36,19,9,2,845,2,9
André Horta,POR,MF,Braga,26,1996,6.1,546,507,38,13,2,9,31,5,19,7,7,0,468,1,2
Ricardo Horta,POR,"FW,MF",Braga,28,1994,26.0,1113,1048,58,10,7,6,69,31,10,2,5,0,891,7,27
André Inácio,BRA,"FW,MF",Estrela,21,2002,13.3,273,243,25,2,1,0,24,2,8,7,0,0,182,5,10
Gonçalo Inácio,POR,DF,Sporting CP,21,2001,27.6,2427,2319,106,62,4,17,4,9,0,0,0,0,2162,2,22
Hernani Infande,POR,"FW,MF",Moreirense,22,2001,0.9,30,30,0,0,0,0,0,0,0,0,0,0,25,0,3
Fabrício Isidoro,BRA,MF,Farense,31,1992,18.5,691,656,33,11,1,6,22,2,1,0,0,0,557,2,14
Ismael,POR,MF,Moreirense,24,1999,6.2,274,263,10,10,0,1,0,0,0,0,0,0,231,1,4
Franco Israel,URU,GK,Sporting CP,23,2000,10.0,235,181,53,6,0,0,0,0,0,0,0,0,201,1,0
Abass Issah,GHA,"MF,FW",Chaves,24,1998,3.4,86,79,6,1,2,0,10,4,1,0,0,0,64,1,2
Léo Jabá,BRA,"FW,MF",Estrela,24,1998,24.7,615,590,21,7,5,4,80,11,1,1,0,0,383,4,37
Ivan Jaime Pajuelo,ESP,"MF,FW",Porto,22,2000,6.3,319,264,52,20,2,1,43,4,28,15,8,0,250,3,5
Jajá,BRA,"FW,MF",Casa Pia,22,2001,4.8,122,112,7,3,0,1,7,4,0,0,0,0,69,3,7
Jardel,GNB,"FW,MF",Vizela,25,1997,2.1,69,65,4,1,0,0,3,2,0,0,0,0,52,0,2
Jason,ESP,"FW,MF",Arouca,29,1994,28.5,920,797,119,36,9,10,135,30,49,29,14,1,603,4,40
